GEOID,G18USSDCAR,G18USSRARL,G18USSGTHE,G18USSLFRO,G18HALDROC,G18HALRWAL,G18ATGDJEN,G18ATGRPEP,G18TREDDAV,G18TRERSIM,G18TREGCHA,G18AUDDMCG,G18AUDRSPA
100030147052018,26.5,12.6,0.7,0.8,27.5,12.2,26.6,13.1,23.1,15.7,1.3,24.6,15
100030147052019,13.5,6.4,0.3,0.4,14,6.2,13.6,6.7,11.8,8,0.6,12.6,7.6
100030136102012,0.8,0.4,0,0,0.8,0.4,0.8,0.4,0.6,0.5,0,0.7,0.5
100030147062012,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136112013,10.6,7.2,0.2,0.2,10.8,6.9,10.6,7.2,8.3,9.2,0.4,9.1,8.8
100030137002002,11.2,5.3,0.4,0.4,11.8,5.2,11.6,5.4,10.1,6.6,0.5,10.9,5.9
100030127004000,19.8,9.7,0.5,0.6,20.5,9.6,20.4,9.2,17.1,12.7,0.5,19.1,11
100030127003024,14.7,7.4,0.4,0.3,15.2,7.1,14.9,7.5,13.1,8.5,0.7,14,8.3
100030127003020,8.9,4.5,0.2,0.2,9.2,4.3,9,4.5,7.9,5.1,0.4,8.4,5
100030127003028,18,9,0.5,0.4,18.7,8.7,18.2,9.2,16,10.4,0.9,17.1,10.2
100030122002002,0,0,0,0,0,0,0,0,0,0,0,0,0
100030122003000,7.4,3.5,0.2,0.2,7.6,3.4,7.6,3.4,6.5,4.3,0.3,6.8,4.2
100030122001018,3.7,1.6,0.1,0.1,3.8,1.6,3.7,1.7,3.2,2.1,0.1,3.4,2
100030123002015,4.5,1.6,0.1,0.1,4.7,1.5,4.6,1.7,4.1,2.1,0.1,4.3,2
100030127001015,17.8,8.8,0.4,0.5,18.5,8.7,18.4,8.4,15.4,11.5,0.4,17.2,9.9
100030123001032,4,1.4,0.1,0.1,4.1,1.3,4,1.5,3.6,1.8,0.1,3.8,1.7
100030124001019,0,0,0,0,0,0,0,0,0,0,0,0,0
100030125003005,7.4,3,0.3,0.2,7.8,2.8,7.4,3.2,6.7,3.5,0.4,7.3,3.2
100030125003006,7.8,3.2,0.3,0.2,8.3,3,7.8,3.4,7.1,3.7,0.5,7.7,3.4
100030125003018,2.2,0.9,0.1,0.1,2.4,0.8,2.2,1,2,1.1,0.1,2.2,1
100030127001019,20.4,10,0.5,0.6,21.1,9.9,21,9.5,17.6,13.1,0.5,19.7,11.3
100030127005036,5.6,2.8,0.2,0.1,5.8,2.7,5.6,2.9,5,3.2,0.3,5.3,3.2
100030129003062,0,0,0,0,0,0,0,0,0,0,0,0,0
100030125006013,11.2,5.3,0.2,0.1,11.3,5.1,11.1,5.2,9.9,6.3,0.4,10.4,6.1
100030126002019,8.9,4.2,0.1,0.1,9.1,4,8.9,4.2,7.9,5,0.3,8.3,4.9
100030125006003,22.8,13.3,0.6,0.6,24.2,11.9,24.1,12.1,20.5,14.9,1,21.8,14.5
100030125003014,5.1,2.1,0.2,0.2,5.5,2,5.1,2.2,4.7,2.4,0.3,5.1,2.3
100030166042131,9.3,6.2,0.1,0.2,9.7,5.8,9,6.8,7.8,7.6,0.4,8.5,7.1
100030166013135,0.7,0.4,0,0,0.7,0.4,0.6,0.5,0.6,0.5,0,0.6,0.5
100030168041031,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168011000,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168041041,23.2,16.1,0.4,0.4,23.3,15.5,23.1,16.4,18.8,20.5,0.5,21.2,18.2
100030168042032,18.2,8.4,0.2,0.3,18.9,8,18,8.8,15.8,10.4,0.7,17.3,9.5
100030166013081,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168012002,0.9,1.7,0,0,0.9,1.6,0.9,1.7,0.7,1.8,0,0.8,1.7
100030166013112,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166013134,2.3,1.6,0,0.1,2.4,1.5,2.2,1.7,2,1.9,0.1,2.1,1.8
100030166042084,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166042078,18.3,9.5,0.1,0.3,18.8,8.8,18.4,9.6,15.9,11.9,0.5,17.1,10.9
100030166082041,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166042002,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168041015,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166043026,0.3,0.1,0,0,0.3,0.1,0.3,0.2,0.3,0.2,0,0.3,0.1
100030166041018,3,0.6,0.1,0,3,0.5,2.9,0.7,2.8,0.7,0.1,2.9,0.7
100039901000033,0,0,0,0,0,0,0,0,0,0,0,0,0
100030169042012,0,0,0,0,0,0,0,0,0,0,0,0,0
100030169042078,0.7,1,0,0,0.7,0.9,0.7,1,0.6,1.1,0.1,0.7,1
100030168042037,12.3,12.8,0.3,0,12.7,12,12.8,12.1,10.4,14.4,0.6,11.5,13.6
100030168042017,5.3,1.7,0.1,0.1,5.4,1.6,4.8,2.2,4.7,2.3,0.1,4.9,2.1
100030163052028,21.6,4.6,0.5,0.3,22.4,4.3,21.3,5.2,20.4,5.5,0.5,21.1,5.3
100030150002012,0,0,0,0,0,0,0,0,0,0,0,0,0
100030162001017,1.7,0.7,0,0,1.7,0.7,1.6,0.8,1.4,1,0.1,1.5,0.9
100030162002017,18.5,5.8,0.3,0.5,19.3,5.6,18.3,6.3,17.2,7.4,0.3,18,6.8
100030163053047,0,0,0,0,0,0,0,0,0,0,0,0,0
100030150002049,0,0,0,0,0,0,0,0,0,0,0,0,0
100030151001032,0,0,0,0,0,0,0,0,0,0,0,0,0
100030158022002,0,0,0,0,0,0,0,0,0,0,0,0,0
100030155022014,0,0,0,0,0,0,0,0,0,0,0,0,0
100030154001012,0,0,0,0,0,0,0,0,0,0,0,0,0
100030154001024,0,0,0,0,0,0,0,0,0,0,0,0,0
100030154001010,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163053007,15.4,3.3,0.2,0.4,15.5,3.2,14.5,4.3,14.7,4,0.2,14.9,3.6
100030135032029,143.5,77.7,3,3.8,151.4,73.9,144.3,80.2,113.2,109.4,3.8,128.2,95.5
100030135063004,3.1,2.3,0.1,0.1,3.1,2.2,3.1,2.3,2.3,3.1,0.1,2.7,2.7
100030135052031,1,0.6,0,0,1,0.6,1,0.6,0.7,0.9,0,0.8,0.7
100030118002042,2.6,1.7,0.1,0,2.7,1.5,2.5,1.7,1.9,2.4,0.1,2.2,2
100030135011002,29.4,19.3,0.8,0.4,31.5,17.6,29.3,19.9,21.3,27.3,0.7,25.8,23.2
100030135062010,14.5,9.8,0.2,0.3,14.9,9.5,14.7,9.9,10.2,14,0.4,12,12.4
100030119001033,0,0,0,0,0,0,0,0,0,0,0,0,0
100030119003027,0,0,0,0,0,0,0,0,0,0,0,0,0
100030118001046,0,0,0,0,0,0,0,0,0,0,0,0,0
100030119003033,0,0,0,0,0,0,0,0,0,0,0,0,0
100030118001006,1.6,0.9,0,0,1.7,0.7,1.6,0.8,1.1,1.4,0,1.3,1.2
100030139031013,276.7,87.1,5.7,4,288.2,82.3,278.4,91.1,258.5,103.6,7.8,269.9,96.8
100030139031020,16.8,5.3,0.3,0.2,17.5,5,16.9,5.5,15.7,6.3,0.5,16.4,5.9
100030140002009,100.2,28.8,1.9,1.3,101.7,27.9,99.6,30.3,92.5,35.5,1.9,97.5,32.5
100030140003003,0,0,0,0,0,0,0,0,0,0,0,0,0
100030138001003,61.7,26.1,1.2,1.2,63.1,25.3,62.1,27,53.5,34,1.9,57.9,31.1
100030138001001,17.3,7.3,0.3,0.3,17.7,7.1,17.5,7.6,15,9.6,0.5,16.3,8.7
100030138001007,0,0,0,0,0,0,0,0,0,0,0,0,0
100030140004001,4.1,2.1,0.1,0.1,4.1,2.1,4.3,1.9,3.5,2.6,0.1,3.9,2.2
100030139013004,7.9,4.3,0.1,0.2,8.2,4.1,8.1,4.2,7.3,4.8,0.3,7.6,4.7
100030139044008,26,6.1,0.4,0.5,26.8,5.9,26,6.6,23.4,8.1,0.9,25,7.2
100030139041039,0,0,0,0,0,0,0,0,0,0,0,0,0
100030139041037,15.4,5.2,0.2,0.2,15.5,5.1,14.7,6,13.8,6.2,0.5,14.8,5.9
100030139031006,1.2,0.5,0,0,1.2,0.4,1.1,0.5,1.1,0.6,0,1.2,0.5
100030139041010,0,0,0,0,0,0,0,0,0,0,0,0,0
100030138002042,0,0,0,0,0,0,0,0,0,0,0,0,0
100030138001012,0,0,0,0,0,0,0,0,0,0,0,0,0
100030140001006,0,0,0,0,0,0,0,0,0,0,0,0,0
100030139043005,0,0,0,0,0,0,0,0,0,0,0,0,0
100030104003011,33.7,16.4,0.6,0.9,35.3,15.2,34.8,16.1,29.5,20.1,1.2,29.3,21.3
100030108002036,0,0,0,0,0,0,0,0,0,0,0,0,0
100030117004032,0,0,0,0,0,0,0,0,0,0,0,0,0
100030101041033,0,0,0,0,0,0,0,0,0,0,0,0,0
100030101041032,0,0,0,0,0,0,0,0,0,0,0,0,0
100030112022017,0,0,0,0,0,0,0,0,0,0,0,0,0
100030112062010,56.4,29.8,1.3,1,59.6,25.5,56.5,30.7,41.8,43.6,1.7,48.9,37.8
100030117003019,10.9,5.7,0.1,0.1,11.2,5,10.9,5.5,7,9.4,0.2,8.6,7.7
100030111002007,52.4,24.6,0.7,0.9,54.1,23.1,52,25.3,42.5,33.8,1.4,46.9,30.4
100030112041001,0,0,0,0,0,0,0,0,0,0,0,0,0
100030112042006,44.6,24.1,0.5,0.8,45.5,22.7,44.4,24.3,36.1,31.3,1.8,40.8,27.8
100030107021019,2.5,0.6,0,0,2.5,0.5,2.4,0.6,2.2,0.7,0.1,2.3,0.8
100030112051002,0,0,0,0,0,0,0,0,0,0,0,0,0
100030104003009,0,0,0,0,0,0,0,0,0,0,0,0,0
100030111002035,2.4,0.5,0.1,0,2.6,0.4,2.5,0.5,2.2,0.8,0.1,2.4,0.6
100030112021026,3.7,2,0.1,0,3.8,1.8,3.7,2,3,2.7,0.1,3.3,2.4
100030112042031,22.1,11.9,0.3,0.4,22.5,11.2,22,12,17.9,15.5,0.9,20.2,13.8
100030108002009,1.6,0.9,0,0,1.7,0.8,1.6,0.9,1.2,1.2,0,1.4,1.1
100030148092021,12.6,6.8,0.1,0.2,13,6.5,12.3,7.2,11.2,8,0.4,12,7.5
100030148101008,15.4,10.7,0.1,0.2,15.6,10,15.1,10.8,12.8,12.6,0.4,13.9,11.8
100030148101015,7.1,5,0.1,0.1,7.3,4.6,7,5,6,5.9,0.2,6.5,5.5
100030148101004,20,14,0.2,0.2,20.4,13,19.7,14.1,16.7,16.4,0.5,18.1,15.4
100030148053025,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148053015,33,20.1,0.4,0.5,33.4,19.7,32.8,20.3,26.7,25.7,1,29.5,23.7
100030148053018,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148092012,17.1,9.3,0.2,0.3,17.6,8.8,16.7,9.8,15.2,10.8,0.5,16.3,10.1
100030148071012,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148091012,20.3,6.2,0.3,0.3,21.1,5.7,19.5,7.4,18.7,7.7,0.4,19.6,7.3
100030148071029,32.7,15.1,0.8,0.5,34,14.6,32.4,15.9,28.2,19.2,1.1,30.1,18.3
100030148101027,18.9,13.2,0.2,0.2,19.3,12.3,18.6,13.3,15.8,15.5,0.5,17.1,14.5
100030148091005,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148091006,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148103000,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148073018,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148091016,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148102012,14.8,7.1,0.2,0.3,15.2,6.5,14.8,7.2,13.3,8.4,0.4,14,7.8
100030148103023,1.8,1.6,0,0,1.8,1.5,1.7,1.6,1.4,1.9,0.1,1.5,1.8
100030148031003,0.6,0.2,0,0,0.7,0.2,0.7,0.2,0.6,0.3,0,0.6,0.3
100030143003006,0,0,0,0,0,0,0,0,0,0,0,0,0
100030144031013,34,12.3,1.7,0.7,35.8,12.3,34.8,13.1,28.4,18.2,1.2,28.7,19.2
100030144031007,11.9,4.3,0.6,0.3,12.5,4.3,12.1,4.6,9.9,6.3,0.4,10,6.7
100030144032011,17.5,6.3,0.9,0.4,18.5,6.4,17.9,6.7,14.6,9.4,0.6,14.8,9.9
100030144032018,17.5,6.3,0.9,0.4,18.5,6.4,17.9,6.7,14.6,9.4,0.6,14.8,9.9
100030143002017,33,14.3,1.1,0.7,33.9,14,32,16.3,25.6,22,1.1,28.8,19.3
100030145011004,8.8,2.8,0.7,0.3,9.8,2.7,9.2,2.8,8.6,3.2,0.5,8.8,3.6
100030145011017,7.3,2.3,0.6,0.3,8.1,2.2,7.7,2.3,7.1,2.7,0.5,7.3,3
100030136104001,28.9,17.9,0.8,0.5,31,16,30.3,17.3,23.4,23.6,0.8,25.9,22
100030136112016,5.2,3.5,0.1,0.1,5.3,3.3,5.2,3.5,4.1,4.5,0.2,4.4,4.3
100030145011018,12.2,3.9,0.9,0.5,13.6,3.7,12.8,3.9,11.8,4.5,0.8,12.2,4.9
100030145022010,20.2,3.6,0.8,0.5,21.2,3.7,20.4,4.6,17.3,6,1.4,18.6,6
100030145011010,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136104009,20,12.3,0.6,0.4,21.4,11,20.9,11.9,16.1,16.3,0.6,17.9,15.2
100030142001024,3.5,1.9,0.1,0.1,3.6,1.8,3.6,1.9,2.9,2.4,0.2,3.1,2.3
100030142001025,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136113005,183.1,133.1,3.5,2.3,190.9,125.3,189,127.7,149.5,162.8,5.5,160.1,154.2
100030137001000,0,0,0,0,0,0,0,0,0,0,0,0,0
100030129003025,0,0,0,0,0,0,0,0,0,0,0,0,0
100030127002000,0,0,0,0,0,0,0,0,0,0,0,0,0
100030121003002,0,0,0,0,0,0,0,0,0,0,0,0,0
100030121003023,0,0,0,0,0,0,0,0,0,0,0,0,0
100030126003035,2,1.2,0.1,0,2.1,1,2.1,1.1,1.8,1.3,0.1,1.9,1.3
100030126003000,0,0,0,0,0,0,0,0,0,0,0,0,0
100030126003003,0,0,0,0,0,0,0,0,0,0,0,0,0
100030129001021,0,0,0,0,0,0,0,0,0,0,0,0,0
100030123001020,9.4,3.4,0.2,0.3,9.8,3.2,9.5,3.6,8.5,4.3,0.3,9,4
100030120003022,4.1,1.1,0.1,0.1,4.3,1,4,1.3,3.9,1.2,0.2,4.1,1.2
100030122004028,0,0,0,0,0,0,0,0,0,0,0,0,0
100030122004026,0,0,0,0,0,0,0,0,0,0,0,0,0
100030120003019,1.6,0.8,0,0,1.6,0.7,1.6,0.7,1.4,0.9,0.1,1.5,0.9
100030124003018,10.8,3.4,0.3,0.1,10.9,3.5,10.6,3.6,9.7,4.3,0.3,10,4.2
100030124001036,0,0,0,0,0,0,0,0,0,0,0,0,0
100030169042076,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166042105,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166042075,1.5,0.8,0,0,1.5,0.7,1.5,0.8,1.3,0.9,0,1.4,0.9
100030169011023,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168041080,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166081041,5.4,5.1,0.1,0.1,5.6,4.9,5.4,5,4.4,6,0.2,5,5.5
100030166012000,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166081034,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166021031,72.4,41.2,1.6,1.3,74.8,37.8,71.2,42.1,60.6,51.3,1.6,67.2,46.1
100030166011013,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166081038,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166021044,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166021061,12.3,11,0.2,0.4,12.8,10.5,12.4,11.2,9.8,13.8,0.2,11.4,12.4
100030166082010,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166021040,119.5,60.7,1.9,1.9,122.1,58.8,115.2,66.7,102.2,77.6,2.6,110.1,71.4
100030166043003,143,56.6,1.7,2.1,147.7,53.6,133.8,67.7,131.4,67.7,3.1,134.9,64.2
100030166013082,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166022028,66.1,55.3,0.7,1.6,67.9,53.2,64.6,58.7,54.4,67.4,0.7,58.9,63.8
100030166022027,67.2,56.3,0.7,1.7,69,54.1,65.7,59.7,55.3,68.5,0.7,59.9,64.9
100030166022049,8.5,7.1,0.1,0.2,8.7,6.8,8.3,7.5,7,8.6,0.1,7.6,8.2
100030166042055,11.6,3.8,0.2,0.2,11.9,3.6,10.6,4.9,10.3,5,0.2,10.8,4.6
100030166042060,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168011063,6.6,4.7,0.1,0.1,6.7,4.5,6.3,5,5.8,5.5,0.2,6.2,5.1
100030166043022,5.8,2.3,0.1,0.1,6,2.2,5.5,2.8,5.4,2.8,0.1,5.5,2.6
100030168012001,0,0,0,0,0,0,0,0,0,0,0,0,0
100030169011026,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.4,0.6,0,0.4,0.5
100030166042015,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168042012,0,0,0,0,0,0,0,0,0,0,0,0,0
100030169011036,0,0,0,0,0,0,0,0,0,0,0,0,0
100030169042025,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163052014,14.1,3,0.3,0.2,14.6,2.8,14,3.4,13.4,3.6,0.3,13.8,3.4
100030151002003,12.4,5.5,0.2,0.3,12.5,5.7,12.5,5.7,11.2,6.8,0.3,11.7,6.4
100030151002006,9.4,4.2,0.2,0.2,9.5,4.3,9.5,4.3,8.5,5.1,0.2,8.8,4.9
100030161001025,39.4,19.6,1.1,0.3,41.7,17.3,38.9,19.9,35.8,21.5,1.1,38,21
100030162002018,11.2,3.5,0.2,0.3,11.7,3.4,11.1,3.8,10.5,4.5,0.2,10.9,4.1
100030163012033,0.5,0.2,0,0,0.6,0.2,0.5,0.2,0.5,0.2,0,0.5,0.2
100030156001027,5.3,1.4,0,0.1,5.3,1.3,5.2,1.4,5,1.4,0.2,5.1,1.4
100030152005011,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163052011,6.2,1.3,0.1,0.1,6.5,1.2,6.2,1.5,5.9,1.6,0.2,6.1,1.5
100030156002014,15.6,0.8,0.1,0.1,15.8,0.7,13.5,2.7,14.9,1,0.3,15.3,0.8
100030154001034,62.7,2,0.7,0.5,64.2,1.8,54.6,10.4,62,2.6,0.5,61.6,3.1
100030154001004,0,0,0,0,0,0,0,0,0,0,0,0,0
100030155021000,4.9,0.6,0.1,0.1,5,0.6,4.3,1.2,4.6,0.8,0.1,4.8,0.7
100030154002000,14.7,0.5,0.2,0.1,15,0.4,12.8,2.4,14.5,0.6,0.1,14.4,0.7
100030156001011,3.7,0.9,0,0.1,3.7,0.9,3.6,1,3.5,1,0.1,3.5,1
100030159001006,24.5,8.1,0.5,0.3,24.4,8.3,23.6,9.2,22.2,9.6,1,23.6,9
100030159001010,7.2,2.4,0.1,0.1,7.1,2.4,6.9,2.7,6.5,2.8,0.3,6.9,2.6
100030159003019,21.5,7.1,0.4,0.3,21.4,7.3,20.7,8,19.5,8.4,0.9,20.8,7.9
100030159003000,16.7,5.5,0.3,0.2,16.6,5.7,16.1,6.3,15.2,6.6,0.7,16.1,6.1
100030149042027,0,0,0,0,0,0,0,0,0,0,0,0,0
100030133001014,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136042006,0,0,0,0,0,0,0,0,0,0,0,0,0
100030133001017,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136132009,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136081022,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136142019,5.3,3.4,0.1,0.1,5.4,3.3,5.5,3.1,4.7,3.9,0.1,4.8,3.8
100030136153011,13.8,8.8,0.3,0.2,14,8.6,14.3,8.2,12.2,10.2,0.3,12.6,9.9
100030136071009,19.4,8.7,0.3,0.2,20.1,8.1,19.7,8.6,16.3,11.7,0.4,18,10.2
100030136071013,5.1,2.3,0.1,0.1,5.2,2.1,5.1,2.2,4.2,3,0.1,4.7,2.7
100030136132004,1.1,0.5,0,0,1.1,0.5,1,0.5,0.8,0.7,0,0.9,0.7
100030136123009,14.1,7.4,0.2,0.2,14.4,7.2,14.3,7.3,11.1,10.2,0.4,12.8,8.9
100030132001006,13.5,8.1,0.2,0.2,13.5,8,13.5,7.7,11.7,9.3,0.5,12.4,8.6
100030132002001,18.9,11.3,0.3,0.2,18.9,11.2,19,10.8,16.4,13,0.6,17.4,12.1
100030131001006,0,0,0,0,0,0,0,0,0,0,0,0,0
100030134001002,1.7,1.1,0.1,0,1.8,1.1,1.8,1.1,1.4,1.4,0.1,1.6,1.3
100030136074011,0.9,0.4,0,0,1,0.4,1,0.4,0.8,0.6,0,0.9,0.5
100030133001001,23.9,11.9,0.6,0.8,24.7,11.4,23.5,13.2,19.3,16.6,0.8,21.5,15.2
100030136142001,13.8,8.8,0.3,0.2,14,8.6,14.3,8.2,12.2,10.2,0.3,12.6,9.9
100030131003006,21.4,11.3,0.8,0.3,21.8,11,22.6,10.8,19,13.5,0.6,20.4,12.4
100030130002002,16.3,8.6,0.6,0.3,16.6,8.4,17.2,8.2,14.5,10.3,0.5,15.5,9.5
100030136142013,12.7,8.1,0.3,0.2,12.9,7.9,13.2,7.6,11.2,9.4,0.3,11.6,9.1
100030130002017,10.2,5.4,0.4,0.2,10.4,5.2,10.8,5.1,9.1,6.4,0.3,9.7,5.9
100030002005010,17.6,0.7,0.4,0.1,18.4,0.5,15.7,3,17.1,1,0.3,17.2,1
100030006011007,42.5,0.8,0.9,0.5,43.9,0.8,39.2,4.6,41,1.1,0.9,41.7,1.8
100030002002034,23.2,2,0.2,0.3,24,1.7,20.8,4.7,21.3,3.6,0.5,22.2,3
100030002001020,11.6,1,0.1,0.2,12,0.9,10.4,2.4,10.7,1.8,0.2,11.1,1.5
100030002001017,9.3,0.8,0.1,0.1,9.6,0.7,8.3,1.9,8.5,1.4,0.2,8.9,1.2
100030005003001,7.5,0.3,0.1,0.1,7.6,0.3,6.8,1,6.9,0.6,0.2,7.2,0.5
100030005003006,19.7,0.8,0.3,0.2,20.1,0.7,18,2.6,18.2,1.5,0.4,19,1.4
100030005002005,31.9,1.3,0.5,0.3,32.6,1.1,29.2,4.2,29.5,2.4,0.7,30.7,2.3
100030006023000,23.9,2.1,0.4,0.2,24.7,1.8,21.7,4.3,21.4,3.3,0.4,22.5,3.2
100030005002012,15,0.6,0.2,0.2,15.3,0.5,13.7,1.9,13.8,1.1,0.3,14.4,1.1
100030006023003,8,0.7,0.1,0.1,8.2,0.6,7.2,1.4,7.1,1.1,0.1,7.5,1.1
100030006023013,12.3,1.1,0.2,0.1,12.7,0.9,11.2,2.2,11,1.7,0.2,11.5,1.6
100030009003003,0,0,0,0,0,0,0,0,0,0,0,0,0
100030009002002,45.7,1.2,0.5,0.5,45.6,1,39.4,6.7,43.3,1.2,0.5,43.1,1.8
100030005002009,29.5,1.2,0.5,0.3,30.2,1,27,3.8,27.3,2.2,0.7,28.5,2.2
100030009001017,0,0,0,0,0,0,0,0,0,0,0,0,0
100030006022005,23.7,0.6,0.2,0.2,23.6,0.5,20.4,3.5,22.5,0.6,0.3,22.4,1
100030006021001,0.8,0,0,0,0.8,0,0.7,0.1,0.8,0,0,0.8,0
100030006021017,29.2,0.7,0.3,0.3,29.1,0.7,25.2,4.3,27.7,0.8,0.3,27.6,1.2
100030006012018,14.5,0.4,0.2,0.1,15,0.4,13.1,2,14.3,0.6,0,14.4,0.6
100030006022010,18.6,0.5,0.2,0.2,18.6,0.4,16,2.7,17.7,0.5,0.2,17.6,0.7
100030030023023,5.1,0.1,0.1,0,5.2,0.1,4.6,0.6,4.8,0.2,0.2,4.9,0.2
100030009002009,9.1,0.3,0.3,0.2,9.6,0.3,8.3,1.5,8.8,0.5,0.3,9.1,0.5
100030029004005,13.1,0.5,0.2,0.1,13.6,0.5,11.2,2.7,12.6,0.6,0.3,12.8,0.7
100030029001017,7.2,0.3,0.1,0.1,7.5,0.3,6.2,1.5,7,0.4,0.2,7.1,0.4
100030109001007,18.6,10,0.7,0.4,19.6,8.9,19.4,9.5,14.3,14.2,0.8,16.8,12.2
100030107023024,6.5,1.5,0,0.2,6.7,1.5,6.1,2,6,2.1,0.2,6.3,1.9
100030109002015,13.6,7.3,0.5,0.3,14.4,6.5,14.2,7,10.5,10.4,0.6,12.3,8.9
100030111002031,5.4,2.5,0.1,0.1,5.6,2.4,5.3,2.6,4.4,3.5,0.1,4.8,3.1
100030110001009,0,0,0,0,0,0,0,0,0,0,0,0,0
100030110003012,32.2,12.9,0.6,0.5,33.5,11.9,32.2,13.4,25.7,18.7,1,28.1,17.1
100030110003011,9.6,3.9,0.2,0.1,10,3.5,9.6,4,7.7,5.6,0.3,8.4,5.1
100030110002013,11,4.4,0.2,0.2,11.5,4.1,11,4.6,8.8,6.4,0.4,9.7,5.9
100030112031016,11.7,7.4,0.4,0.2,12,7.3,12,7.4,9.6,9.3,0.4,10.8,8.5
100030112032001,13.1,4.6,0.2,0.3,13.6,4.4,13.3,4.8,12,5.7,0.4,12.7,5.3
100030112033019,113,40.2,1.9,2.2,117.7,37.9,114.8,42,103.6,49.2,3.5,110.4,45.6
100030111001008,12.8,2.5,0.5,0.2,13.6,2.2,13.3,2.5,11.4,4,0.7,12.4,3.4
100030111001028,0,0,0,0,0,0,0,0,0,0,0,0,0
100030108001035,4.9,1.6,0.1,0.1,5.1,1.5,4.8,1.9,4,2.5,0.1,4.2,2.4
100030105025020,67.9,31.7,1.3,0.9,70.8,29.4,67.1,33.5,60.7,37.1,2.5,60.7,39.6
100030111001031,1.2,0.2,0,0,1.3,0.2,1.3,0.2,1.1,0.4,0.1,1.2,0.3
100030111001023,11,2.1,0.4,0.2,11.7,1.9,11.4,2.2,9.7,3.4,0.6,10.6,2.9
100030111001033,8.6,1.6,0.3,0.1,9.1,1.5,8.9,1.7,7.6,2.7,0.4,8.2,2.2
100030144041025,9.1,3.9,0.5,0.1,9.6,3.7,9.2,4.2,7.2,5.9,0.4,7.7,5.9
100030136112005,56.4,38.4,0.9,1.3,57.7,36.6,56.7,38.1,44.3,48.9,2,48.2,46.6
100030147053002,20.9,8.4,0.4,0.6,21.7,7.7,20.9,8.7,19.1,9.7,0.9,20.2,9.5
100030147052007,16.2,7.7,0.4,0.5,16.8,7.5,16.3,8,14.2,9.6,0.8,15.1,9.2
100030141001022,17,10,0.6,0.7,18.4,9.3,17.3,10.2,16,11.2,0.6,16.6,11.3
100030141001023,20.2,11.9,0.7,0.9,21.9,11.1,20.7,12.2,19.1,13.4,0.7,19.7,13.5
100030147053003,0.3,0.1,0,0,0.3,0.1,0.3,0.1,0.3,0.1,0,0.3,0.1
100030136101024,0,0,0,0,0,0,0,0,0,0,0,0,0
100030143001022,32.6,14.1,1.1,0.7,33.5,13.9,31.6,16.1,25.3,21.7,1.1,28.5,19.1
100030144041070,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148031032,0,0,0,0,0,0,0,0,0,0,0,0,0
100030137003010,6,3.2,0.1,0.2,6.2,3.1,6.1,3.2,5.1,4,0.2,5.6,3.7
100030147031011,18,4.6,0.2,0.2,17.9,4.7,17.7,5.2,16.4,5.7,0.5,17.5,5.2
100030147062002,15.1,3.4,0.2,0.2,15.7,3.4,15.3,3.6,14.2,4.2,0.5,14.8,4
100030136111007,8.8,3.3,0.2,0.2,9.2,3.1,8.8,3.7,7.2,4.9,0.3,7.9,4.5
