GEOID,area_land,area_water,G16PREDCli,G16PRERTru,G16PREGSte,G16PRELJoh,G16PRECCas,G16USSDSch,G16USSRCar,G16USSAGiu,G16USSLKok,G16USSCAll
150070406042030,65522,0,12.4,5.9,0.7,1,0.2,14.2,4.4,0,0.4,0.4
150070406042031,605577,0,0,0,0,0,0,0,0,0,0,0
150070406042032,17970,0,0,0,0,0,0,0,0,0,0,0
150070406042033,283350,0,1.6,0.8,0.1,0.1,0,1.9,0.6,0,0.1,0.1
150070406042034,8625,0,0,0,0,0,0,0,0,0,0,0
150070406042035,0,183037,0,0,0,0,0,0,0,0,0,0
150070406042036,0,25356,0,0,0,0,0,0,0,0,0,0
150070406042037,15347,0,5,2.4,0.3,0.4,0.1,5.7,1.8,0,0.2,0.2
150070406042038,0,1007,0,0,0,0,0,0,0,0,0,0
150070406042039,2828,0,0,0,0,0,0,0,0,0,0,0
150070406042040,0,43159,0,0,0,0,0,0,0,0,0,0
150070407011000,290741,0,6.9,3.5,0.3,0.5,0.1,8.1,2.3,0,0.2,0.2
150070407011001,1314647,0,0,0,0,0,0,0,0,0,0,0
150070407011002,54264771,208773,92.5,46.5,4.6,6.5,1.3,108.4,30.4,0.2,2.5,2.9
150070407011003,2192,0,0,0,0,0,0,0,0,0,0,0
150070407011004,73233,0,61.1,30.7,3.1,4.3,0.9,71.6,20.1,0.1,1.6,1.9
150070407011005,695741,0,24.8,12.5,1.2,1.7,0.4,29,8.1,0,0.7,0.8
150070407011006,428213,0,44.6,22.4,2.2,3.1,0.6,52.3,14.7,0.1,1.2,1.4
150070407011007,74258,0,0,0,0,0,0,0,0,0,0,0
150070407011008,225424,0,0,0,0,0,0,0,0,0,0,0
150070407011009,379418,8576,21.8,11.3,1,1.4,0.3,24.8,7.2,0.1,1,0.8
150070407011010,106911,0,11.6,5.8,0.6,0.8,0.2,13.5,3.8,0,0.3,0.4
150070407011011,70562,0,4.1,2.1,0.2,0.3,0.1,4.8,1.4,0,0.1,0.1
150070407011012,0,75886,16.5,8.3,0.8,1.2,0.2,19.4,5.4,0,0.4,0.5
150070407011013,588262,0,0.5,0.2,0,0,0,0.5,0.2,0,0,0
150070407011014,1026076,0,8.4,4.3,0.4,0.5,0.1,9.5,2.8,0,0.4,0.3
150070407011015,74129,0,91.9,42.5,3.3,4.1,1.2,105.5,24.7,0.2,1.5,3
150070407011016,13837,0,0,0,0,0,0,0,0,0,0,0
150070407011017,24072,0,0.6,0.3,0,0,0,0.7,0.2,0,0,0
150070407011018,0,103080,0,0,0,0,0,0,0,0,0,0
150070407011019,1056394,0,58.2,30.1,2.6,3.6,0.9,66.2,19.2,0.2,2.6,2
150070407011020,74088,0,0,0,0,0,0,0,0,0,0,0
150070407011021,70256,0,126.4,63.5,6.3,8.9,1.8,148.1,41.5,0.2,3.4,4
150070407011022,17447,0,0,0,0,0,0,0,0,0,0,0
150070407011023,18921,0,0,0,0,0,0,0,0,0,0,0
150070407011024,13474,0,0,0,0,0,0,0,0,0,0,0
150070407011025,262880,0,38.8,19.5,1.9,2.7,0.5,45.5,12.8,0.1,1,1.2
150070407011026,16911,0,47.9,24.1,2.4,3.4,0.7,56.1,15.7,0.1,1.3,1.5
150070407011027,181059,0,126.4,63.5,6.3,8.9,1.8,148.1,41.5,0.2,3.4,4
150070407011028,13295,0,0,0,0,0,0,0,0,0,0,0
150070407011029,16764,0,17.3,8.7,0.9,1.2,0.2,20.3,5.7,0,0.5,0.5
150070407012000,6468,0,0,0,0,0,0,0,0,0,0,0
150070407012001,477045,41982,101.6,51.1,5.1,7.1,1.4,119,33.4,0.2,2.7,3.2
150070407012002,8491,0,7.4,3.7,0.4,0.5,0.1,8.7,2.4,0,0.2,0.2
150070407012003,17078,0,0,0,0,0,0,0,0,0,0,0
150070407012004,40476,0,0,0,0,0,0,0,0,0,0,0
150070407012005,402802,0,19.4,9.8,1,1.4,0.3,22.7,6.4,0,0.5,0.6
150070407012006,408598,0,26.4,13.3,1.3,1.9,0.4,31,8.7,0,0.7,0.8
150070407012007,5837,0,2.1,1,0.1,0.1,0,2.4,0.7,0,0.1,0.1
150070407012008,294330,0,0,0,0,0,0,0,0,0,0,0
150070407012009,51248,0,0,0,0,0,0,0,0,0,0,0
150070407012010,208686,31512,0,0,0,0,0,0,0,0,0,0
150070407012011,55329,0,6.6,3.3,0.3,0.5,0.1,7.7,2.2,0,0.2,0.2
150070407012012,115336,0,110.7,55.6,5.6,7.8,1.6,129.7,36.4,0.2,2.9,3.5
150070407012013,9886,0,0,0,0,0,0,0,0,0,0,0
150070407012014,8073,0,0,0,0,0,0,0,0,0,0,0
150070407012015,12342,0,0,0,0,0,0,0,0,0,0,0
150070407021000,441755,0,0,0,0,0,0,0,0,0,0,0
150070407021001,54963,0,29.7,14.9,1.5,2.1,0.4,34.8,9.8,0.1,0.8,0.9
150070407021002,66959,0,0,0,0,0,0,0,0,0,0,0
150070407021003,187173,0,0,0,0,0,0,0,0,0,0,0
150070407021004,1126254,0,2.5,1.2,0.1,0.2,0,2.9,0.8,0,0.1,0.1
150070407021005,8477,0,0,0,0,0,0,0,0,0,0,0
150070407021006,27869,0,0,0,0,0,0,0,0,0,0,0
150070407021007,18072,0,3.3,1.7,0.2,0.2,0,3.9,1.1,0,0.1,0.1
150070407021008,12568,0,0,0,0,0,0,0,0,0,0,0
150070407021009,81178,0,9.1,4.6,0.5,0.6,0.1,10.6,3,0,0.2,0.3
150070407021010,55937,0,4.1,2.1,0.2,0.3,0.1,4.8,1.4,0,0.1,0.1
150070407021011,58515,0,47.9,24.1,2.4,3.4,0.7,56.1,15.7,0.1,1.3,1.5
150070407022000,35721,0,19,9.5,1,1.3,0.3,22.3,6.2,0,0.5,0.6
150070407022001,10243,0,54.5,27.4,2.7,3.8,0.8,63.9,17.9,0.1,1.4,1.7
150070407022002,28872,0,14,7.1,0.7,1,0.2,16.5,4.6,0,0.4,0.4
150070407022003,55371,0,0.5,0.2,0,0,0,0.5,0.2,0,0,0
150070407022004,40520,0,0,0,0,0,0,0,0,0,0,0
150070407022005,11426,0,0,0,0,0,0,0,0,0,0,0
150070407022006,24008,0,36.3,18.3,1.8,2.6,0.5,42.6,11.9,0.1,1,1.1
150070407022007,9233,0,0,0,0,0,0,0,0,0,0,0
150070407022008,12193,0,0,0,0,0,0,0,0,0,0,0
150070407022009,9766,0,47.1,23.7,2.4,3.3,0.7,55.2,15.5,0.1,1.2,1.5
150070407022010,7984,0,7.4,3.7,0.4,0.5,0.1,8.7,2.4,0,0.2,0.2
150070407022011,324965,71220,21,10.6,1.1,1.5,0.3,24.6,6.9,0,0.6,0.7
150070407022012,5515,0,0,0,0,0,0,0,0,0,0,0
150070407022013,12374,0,13.2,6.6,0.7,0.9,0.2,15.5,4.3,0,0.4,0.4
150070407022014,39427,0,0,0,0,0,0,0,0,0,0,0
150070407022015,11740,0,1.7,0.8,0.1,0.1,0,1.9,0.5,0,0,0.1
150070407022016,933201,0,0,0,0,0,0,0,0,0,0,0
150070407022017,40749,0,0,0,0,0,0,0,0,0,0,0
150070407022018,7063,0,0,0,0,0,0,0,0,0,0,0
150070407022019,82992,0,0,0,0,0,0,0,0,0,0,0
150070407023000,0,481780,0,0,0,0,0,0,0,0,0,0
150070407023001,269755,0,33.6,12,1.1,1.7,0.6,37.7,6.8,0.1,0.8,1.4
150070407023002,25811,0,0,0,0,0,0,0,0,0,0,0
150070407023003,680716,0,81.3,29.1,2.6,4,1.4,91.1,16.4,0.2,1.9,3.4
150070407023004,13851,0,0,0,0,0,0,0,0,0,0,0
150070407023005,40710,0,0,0,0,0,0,0,0,0,0,0
150070407023006,24692,0,0,0,0,0,0,0,0,0,0,0
150070407023007,27566,0,0,0,0,0,0,0,0,0,0,0
150070407023008,17490,0,0,0,0,0,0,0,0,0,0,0
150070407023009,112878,0,38.8,13.9,1.2,1.9,0.7,43.5,7.9,0.1,0.9,1.6
150070407023010,24272,0,0,0,0,0,0,0,0,0,0,0
150070407023011,19150,0,0.4,0.1,0,0,0,0.4,0.1,0,0,0
150070407023012,0,22496,17.2,6.2,0.6,0.9,0.3,19.3,3.5,0,0.4,0.7
150070407023013,340149,0,84.7,30.4,2.7,4.2,1.4,95,17.1,0.2,1.9,3.5
150070407023014,246886,0,4,1.4,0.1,0.2,0.1,4.5,0.8,0,0.1,0.2
150070407023015,10785,0,0,0,0,0,0,0,0,0,0,0
150070407023016,57620,0,6.6,2.4,0.2,0.3,0.1,7.4,1.3,0,0.2,0.3
150070407023017,13644,0,0,0,0,0,0,0,0,0,0,0
150070407023018,17276,0,0,0,0,0,0,0,0,0,0,0
150070407023019,3123,0,0,0,0,0,0,0,0,0,0,0
150070407023020,0,259916,0,0,0,0,0,0,0,0,0,0
150070407023021,0,38585,0,0,0,0,0,0,0,0,0,0
150070407023022,0,73927,0,0,0,0,0,0,0,0,0,0
150070407023023,0,304321,0,0,0,0,0,0,0,0,0,0
150070407023024,30905,0,0,0,0,0,0,0,0,0,0,0
150070407023025,30371,0,0,0,0,0,0,0,0,0,0,0
150070407024000,467579,17005,0,0,0,0,0,0,0,0,0,0
150070407024001,1080103,0,1.6,0.8,0.1,0.1,0,1.9,0.5,0,0,0.1
150070407024002,106201,0,0.1,0.1,0,0,0,0.1,0,0,0,0
150070407024003,79511,0,0.7,0.4,0,0.1,0,0.8,0.2,0,0,0
150070407024004,652161,7812,5.8,2.9,0.3,0.4,0.1,6.8,1.9,0,0.2,0.2
150070407024005,523988,0,0,0,0,0,0,0,0,0,0,0
150070407024006,1123147,12441,0,0,0,0,0,0,0,0,0,0
150070407024007,767041,0,0,0,0,0,0,0,0,0,0,0
150070407024008,873563,0,0,0,0,0,0,0,0,0,0,0
150070407024009,4450581,6457,8,2.9,0.3,0.4,0.1,9,1.6,0,0.2,0.3
150070407024010,16914,0,0,0,0,0,0,0,0,0,0,0
150070407024011,137112,0,125.4,44.9,4,6.2,2.1,140.5,25.3,0.3,2.9,5.2
150070407024012,155660,0,0,0,0,0,0,0,0,0,0,0
150070407024013,21341,0,0,0,0,0,0,0,0,0,0,0
150070407024014,1057531,0,42.1,15.1,1.4,2.1,0.7,47.1,8.5,0.1,1,1.7
150070407024015,681850,0,2.5,1.2,0.1,0.2,0,2.9,0.8,0,0.1,0.1
150070407024016,595148,0,0,0,0,0,0,0,0,0,0,0
150070407024017,158766,0,2,0.7,0.1,0.1,0,2.2,0.4,0,0,0.1
150070407024018,47406,6833,0,0,0,0,0,0,0,0,0,0
150070407024019,3213857,115684,47.1,23.7,2.4,3.3,0.7,55.2,15.5,0.1,1.2,1.5
150070407024020,2060763,0,33.9,17,1.7,2.4,0.5,39.7,11.1,0.1,0.9,1.1
150070407024021,33135,0,0,0,0,0,0,0,0,0,0,0
150070407024022,32136,0,0,0,0,0,0,0,0,0,0,0
150070407024023,30092,0,0,0,0,0,0,0,0,0,0,0
150070407024024,69099,0,0,0,0,0,0,0,0,0,0,0
150070407024025,12876,0,0,0,0,0,0,0,0,0,0,0
150070407024026,1412956,0,19.8,10,1,1.4,0.3,23.2,6.5,0,0.5,0.6
150070407024027,1787,0,0,0,0,0,0,0,0,0,0,0
150070407024028,2405944,23578,134.6,67.7,6.8,9.5,1.9,157.8,44.2,0.2,3.6,4.2
150070407024029,642298,0,0,0,0,0,0,0,0,0,0,0
150070407024030,255647,0,1.7,0.8,0.1,0.1,0,1.9,0.5,0,0,0.1
150070407024031,421632,0,44.6,22.4,2.2,3.1,0.6,52.3,14.7,0.1,1.2,1.4
150070407024032,50592,0,0,0,0,0,0,0,0,0,0,0
150070407024033,0,82964,0,0,0,0,0,0,0,0,0,0
150070407024034,0,3657660,0,0,0,0,0,0,0,0,0,0
150070407024035,0,6389,0,0,0,0,0,0,0,0,0,0
150070408001000,0,33682,0,0,0,0,0,0,0,0,0,0
150070408001001,0,3414352,0,0,0,0,0,0,0,0,0,0
150070408001002,0,23069,0,0,0,0,0,0,0,0,0,0
150070408001003,0,110956,0,0,0,0,0,0,0,0,0,0
150070408001004,0,257651,0,0,0,0,0,0,0,0,0,0
150070408001005,1249074,1537,32,11.5,1,1.6,0.5,35.9,6.5,0.1,0.7,1.3
150070408001006,0,201562,0,0,0,0,0,0,0,0,0,0
150070408001007,0,19421,0,0,0,0,0,0,0,0,0,0
150070408001008,0,18037,0,0,0,0,0,0,0,0,0,0
150070408001009,1115762,29214,6.6,2.3,0.3,0.3,0.1,7.7,1.3,0,0.1,0.3
150070408001010,246788845,139871,256.6,90.7,9.8,12.6,4.9,295.2,49.7,0.5,5.6,10.6
150070408001011,0,65339,0,0,0,0,0,0,0,0,0,0
150070408001012,14892930,69388,2.5,0.9,0.1,0.1,0,2.8,0.5,0,0.1,0.1
150070408001013,6825862,5457,0,0,0,0,0,0,0,0,0,0
150070408001014,1826590,0,4.7,1.7,0.2,0.2,0.1,5.3,1,0,0.1,0.2
150070408001015,0,76995,0,0,0,0,0,0,0,0,0,0
150070408001016,7486113,0,0.3,0.1,0,0,0,0.3,0.1,0,0,0
150070408001017,72279,0,0,0,0,0,0,0,0,0,0,0
150070408001018,2109279,35755,40.9,14.4,1.6,2,0.8,47.3,7.8,0.1,0.9,1.7
150070408001019,8893304,15455,2.3,0.8,0.1,0.1,0,2.7,0.4,0,0.1,0.1
150070408001020,3982586,50536,37.6,13.5,1.2,1.9,0.6,42.2,7.6,0.1,0.9,1.6
150070408001021,448290,0,14.1,4.9,0.6,0.7,0.3,16.3,2.7,0,0.3,0.6
150070408001022,1126969,0,0,0,0,0,0,0,0,0,0,0
150070408001023,0,100120,1.5,0.5,0.1,0.1,0,1.7,0.3,0,0,0.1
150070408001024,920288,0,2,0.7,0.1,0.1,0,2.2,0.4,0,0,0.1
150070408001025,1028155,0,2,0.7,0.1,0.1,0,2.2,0.4,0,0,0.1
150070408001026,21399,0,7.2,2.6,0.2,0.4,0.1,8.1,1.5,0,0.2,0.3
150070408001027,17204,0,0,0,0,0,0,0,0,0,0,0
150070408001028,0,156909,32,11.3,1.3,1.6,0.6,37.1,6.1,0.1,0.7,1.3
150070408001029,0,368237,0,0,0,0,0,0,0,0,0,0
150070408001030,0,10982,0,0,0,0,0,0,0,0,0,0
150070408001031,168997,0,0,0,0,0,0,0,0,0,0,0
150070408001032,1419375,0,66.2,23.3,2.6,3.2,1.3,76.7,12.7,0.1,1.4,2.7
150070408001033,1338944,0,5,1.7,0.2,0.2,0.1,5.7,0.9,0,0.1,0.2
150070408001034,49588,0,0.5,0.2,0,0,0,0.5,0.1,0,0,0
150070408001035,1073353,0,15,5.3,0.6,0.7,0.3,17.4,2.9,0,0.3,0.6
150070408001036,37315,0,0,0,0,0,0,0,0,0,0,0
150070408001037,4500,0,0,0,0,0,0,0,0,0,0,0
150070408001038,453804,1325,17.9,6.3,0.7,0.9,0.4,20.7,3.4,0,0.4,0.7
150070408001039,49130,0,10.1,3.5,0.4,0.5,0.2,11.7,1.9,0,0.2,0.4
150070408001040,10076,0,0,0,0,0,0,0,0,0,0,0
150070408001041,5482,0,5.7,2,0.2,0.3,0.1,6.6,1.1,0,0.1,0.2
150070408001042,5849,0,0,0,0,0,0,0,0,0,0,0
150070408001043,6100,0,0,0,0,0,0,0,0,0,0,0
150070408001044,5118,0,0,0,0,0,0,0,0,0,0,0
150070408001045,5550,0,0,0,0,0,0,0,0,0,0,0
150070408001046,1813082,0,171,61.3,5.5,8.5,2.9,191.7,34.6,0.4,3.9,7.1
150070408001047,1420108,0,47.3,16.9,1.5,2.4,0.8,53,9.6,0.1,1.1,2
150070408001048,115211,0,28.8,10.3,0.9,1.4,0.5,32.3,5.8,0.1,0.7,1.2
150070408001049,3697724,45717,17.2,6.2,0.6,0.9,0.3,19.3,3.5,0,0.4,0.7
150070408001050,221394,9346,2.4,0.9,0.1,0.1,0,2.7,0.5,0,0.1,0.1
150070408001051,387727,0,52.5,18.8,1.7,2.6,0.9,58.8,10.6,0.1,1.2,2.2
150070408001052,6722,0,0,0,0,0,0,0,0,0,0,0
150070408001053,10132,0,0,0,0,0,0,0,0,0,0,0
150070408001054,11548,0,0,0,0,0,0,0,0,0,0,0
150070408001055,13882,0,16,5.7,0.5,0.8,0.3,18,3.2,0,0.4,0.7
150070408001056,14262,0,18.8,6.7,0.6,0.9,0.3,21.1,3.8,0,0.4,0.8
150070408001057,11612,0,20.7,7.4,0.7,1,0.3,23.2,4.2,0,0.5,0.9
150070408001058,14368,0,10.2,3.6,0.3,0.5,0.2,11.4,2.1,0,0.2,0.4
150070408001059,0,142118,0,0,0,0,0,0,0,0,0,0
150070408001060,7495,0,0,0,0,0,0,0,0,0,0,0
150070408002000,9467,0,0,0,0,0,0,0,0,0,0,0
150070408002001,443319,0,30.8,11.1,1,1.5,0.5,34.6,6.2,0.1,0.7,1.3
150070408002002,16090,0,13.2,4.7,0.4,0.7,0.2,14.8,2.7,0,0.3,0.5
150070408002003,19749,0,17.6,6.3,0.6,0.9,0.3,19.8,3.6,0,0.4,0.7
150070408002004,26092,0,11.6,4.2,0.4,0.6,0.2,13,2.3,0,0.3,0.5
150070408002005,20768,0,10.4,3.7,0.3,0.5,0.2,11.7,2.1,0,0.2,0.4
150070408002006,17475,0,0,0,0,0,0,0,0,0,0,0
150070408002007,11474,0,0.8,0.3,0,0,0,0.9,0.2,0,0,0
150070408002008,13197,0,0,0,0,0,0,0,0,0,0,0
150070408002009,42616,0,44.1,15.8,1.4,2.2,0.7,49.4,8.9,0.1,1,1.8
150070408002010,17113,0,0,0,0,0,0,0,0,0,0,0
150070408002011,16262,0,0,0,0,0,0,0,0,0,0,0
150070408002012,16775,0,6,2.2,0.2,0.3,0.1,6.7,1.2,0,0.1,0.2
150070408002013,26697,0,0,0,0,0,0,0,0,0,0,0
150070408002014,34155,0,0,0,0,0,0,0,0,0,0,0
150070408002015,20172,0,4,1.4,0.1,0.2,0.1,4.5,0.8,0,0.1,0.2
150070408002016,20074,0,13.6,4.9,0.4,0.7,0.2,15.3,2.8,0,0.3,0.6
150070408002017,9795,0,0,0,0,0,0,0,0,0,0,0
150070408002018,23594,0,0,0,0,0,0,0,0,0,0,0
150070408003000,22214,0,0,0,0,0,0,0,0,0,0,0
150070408003001,22175,0,46.5,16.6,1.5,2.3,0.8,52.1,9.4,0.1,1.1,1.9
150070408003002,35996,0,0,0,0,0,0,0,0,0,0,0
150070408003003,23800,0,8,2.9,0.3,0.4,0.1,9,1.6,0,0.2,0.3
150070408003004,0,49582,0,0,0,0,0,0,0,0,0,0
150070408003005,181916,0,5.2,1.9,0.2,0.3,0.1,5.8,1.1,0,0.1,0.2
150070408003006,348700,0,59.3,21.2,1.9,3,1,66.4,12,0.1,1.4,2.5
150070408003007,101187,0,0,0,0,0,0,0,0,0,0,0
150070408003008,7111,0,0,0,0,0,0,0,0,0,0,0
150070408003009,4301,0,15.2,5.5,0.5,0.8,0.3,17.1,3.1,0,0.3,0.6
150070408003010,0,8006,20,7.2,0.6,1,0.3,22.4,4,0,0.5,0.8
150070408003011,6866,0,0,0,0,0,0,0,0,0,0,0
150070408003012,54538,0,0,0,0,0,0,0,0,0,0,0
150070408003013,15555,0,0,0,0,0,0,0,0,0,0,0
150070408003014,166791,0,0,0,0,0,0,0,0,0,0,0
150070408003015,123345,0,8.4,3,0.3,0.4,0.1,9.4,1.7,0,0.2,0.3
150070408003016,0,31459,0,0,0,0,0,0,0,0,0,0
150070408003017,313671,0,0,0,0,0,0,0,0,0,0,0
150070408003018,11177,0,0,0,0,0,0,0,0,0,0,0
150070408003019,25374,0,0,0,0,0,0,0,0,0,0,0
150070408003020,8712,0,0,0,0,0,0,0,0,0,0,0
150070408003021,0,159943,0,0,0,0,0,0,0,0,0,0
150070408003022,0,174295,0,0,0,0,0,0,0,0,0,0
150070408003023,477166,0,0,0,0,0,0,0,0,0,0,0
150070408003024,0,596064,0,0,0,0,0,0,0,0,0,0
150070408003025,25986,0,16.4,5.9,0.5,0.8,0.3,18.4,3.3,0,0.4,0.7
150070409001000,552562,93216,0,0,0,0,0,0,0,0,0,0
150070409001001,11423103,7213,96.9,38.3,3.5,8.5,4.7,115.2,23.9,0.5,2.2,4.5
150070409001002,5147292,0,11.4,4,0.5,0.6,0.2,13.2,2.2,0,0.2,0.5
150070409001003,18069609,0,8.9,3.1,0.4,0.4,0.2,10.3,1.7,0,0.2,0.4
150070409001004,93781,0,0,0,0,0,0,0,0,0,0,0
150070409001005,95205,0,0.7,0.2,0,0,0,0.8,0.1,0,0,0
150070409001006,69268195,92206,53.1,21,1.9,4.7,2.6,63.2,13.1,0.3,1.2,2.4
150070409001007,1713498,25028,14.3,5.7,0.5,1.3,0.7,17,3.5,0.1,0.3,0.7
150070409001008,879168,0,0,0,0,0,0,0,0,0,0,0
150070409001009,280775,0,0,0,0,0,0,0,0,0,0,0
150070409001010,80570,0,0.9,0.4,0,0.1,0,1.1,0.2,0,0,0
150070409001011,1022582,0,0.1,0,0,0,0,0.1,0,0,0,0
150070409001012,184819,0,7.6,3,0.3,0.7,0.4,9.1,1.9,0,0.2,0.4
150070409001013,152163,0,6.4,2.5,0.2,0.6,0.3,7.6,1.6,0,0.1,0.3
150070409001014,2849062,0,3.4,1.2,0.1,0.2,0.1,3.9,0.6,0,0.1,0.1
150070409001015,6063754,0,59.9,23.7,2.2,5.3,2.9,71.3,14.8,0.3,1.4,2.8
150070409001016,837096,0,0,0,0,0,0,0,0,0,0,0
150070409001017,28455352,0,2.4,1,0.1,0.2,0.1,2.9,0.6,0,0.1,0.1
150070409001018,242773,0,3.4,1.4,0.1,0.3,0.2,4.1,0.8,0,0.1,0.2
150070409001019,99129,0,0,0,0,0,0,0,0,0,0,0
150070409001020,0,13208002,0.2,0.1,0,0,0,0.3,0.1,0,0,0
150070409001021,2281562,0,10.7,4.2,0.4,0.9,0.5,12.7,2.6,0.1,0.2,0.5
150070409001022,159975,0,0,0,0,0,0,0,0,0,0,0
150070409001023,0,568619,0,0,0,0,0,0,0,0,0,0
150070409001024,3071866,0,19.8,7.8,0.7,1.7,1,23.5,4.9,0.1,0.5,0.9
150070409001025,2567235,0,8.1,3.2,0.3,0.7,0.4,9.6,2,0,0.2,0.4
150070409001026,1493977,0,49.8,19.7,1.8,4.4,2.4,59.2,12.3,0.3,1.1,2.3
150070409001027,1618801,0,21.2,8.4,0.8,1.9,1,25.2,5.2,0.1,0.5,1
150070409001028,50106,0,0,0,0,0,0,0,0,0,0,0
150070409001029,777277,0,4.1,1.6,0.2,0.4,0.2,4.9,1,0,0.1,0.2
150070409001030,1179806,0,0.8,0.3,0,0,0,0.9,0.1,0,0,0
150070409001031,92509,0,0,0,0,0,0,0,0,0,0,0
150070409001032,164039,0,0,0,0,0,0,0,0,0,0,0
150070409001033,0,39727,2.1,0.7,0.1,0.1,0,2.4,0.4,0,0,0.1
150070409001034,2193,102643,14.9,5.2,0.6,0.7,0.3,17.2,2.8,0,0.3,0.6
150070409001035,335548,0,0,0,0,0,0,0,0,0,0,0
150070409001036,9341285,14575,1.7,0.7,0.1,0.2,0.1,2,0.4,0,0,0.1
150070409001037,1240415,0,16.4,6.5,0.6,1.4,0.8,19.5,4,0.1,0.4,0.8
150070409001038,3734,0,6.3,2.5,0.2,0.6,0.3,7.5,1.6,0,0.1,0.3
150070409001039,2227765,0,0.1,0,0,0,0,0.1,0,0,0,0
150070409001040,2643030,0,0,0,0,0,0,0,0,0,0,0
150070409001041,3735851,0,18,7.1,0.7,1.6,0.9,21.5,4.4,0.1,0.4,0.8
150070409001042,1000974,0,0,0,0,0,0,0,0,0,0,0
150070409001043,2339656,0,15.6,6.2,0.6,1.4,0.8,18.5,3.8,0.1,0.4,0.7
150070409001044,10419699,0,3.7,1.4,0.1,0.3,0.2,4.4,0.9,0,0.1,0.2
150070409001045,11366492,13039,18.5,7.3,0.7,1.6,0.9,22,4.6,0.1,0.4,0.9
150070409001046,1388839,0,14.7,5.8,0.5,1.3,0.7,17.5,3.6,0.1,0.3,0.7
150070409001047,103140,0,0,0,0,0,0,0,0,0,0,0
150070409001048,2434338,12873,21.5,8.5,0.8,1.9,1,25.6,5.3,0.1,0.5,1
150070409001049,3306968,0,19.7,7.8,0.7,1.7,1,23.5,4.9,0.1,0.5,0.9
150070409001050,328312,0,0,0,0,0,0,0,0,0,0,0
150070409001051,491205,0,0.1,0.1,0,0,0,0.2,0,0,0,0
150070409001052,695668,0,7,2.8,0.3,0.6,0.3,8.4,1.7,0,0.2,0.3
150070409001053,131618,0,0,0,0,0,0,0,0,0,0,0
150070409001054,622633,0,0,0,0,0,0,0,0,0,0,0
150070409001055,3445521,0,22.7,9,0.8,2,1.1,27,5.6,0.1,0.5,1
150070409001056,1607565,0,4.8,1.9,0.2,0.4,0.2,5.8,1.2,0,0.1,0.2
150070409001057,48816,0,4.9,1.9,0.2,0.4,0.2,5.9,1.2,0,0.1,0.2
150070409001058,484433,0,10.9,4.3,0.4,1,0.5,13,2.7,0.1,0.3,0.5
150070409001059,680733,0,1.1,0.4,0,0.1,0.1,1.3,0.3,0,0,0
150070409001060,584093,0,3.8,1.5,0.1,0.3,0.2,4.5,0.9,0,0.1,0.2
150070409001061,416948,0,28.1,11.1,1,2.5,1.4,33.4,6.9,0.2,0.6,1.3
150070409001062,1121547,10212,8.4,3.3,0.3,0.7,0.4,10,2.1,0,0.2,0.4
150070409001063,233872,0,0,0,0,0,0,0,0,0,0,0
150070409001064,188155,0,0,0,0,0,0,0,0,0,0,0
150070409001065,888168,0,1.3,0.5,0,0.1,0.1,1.5,0.3,0,0,0.1
150070409001066,258057,0,7.7,3,0.3,0.7,0.4,9.1,1.9,0,0.2,0.4
150070409001067,53449,0,0,0,0,0,0,0,0,0,0,0
150070409001068,105525,0,0,0,0,0,0,0,0,0,0,0
150070409001069,201923,0,0,0,0,0,0,0,0,0,0,0
150070409001070,70325,0,4.4,1.7,0.2,0.4,0.2,5.2,1.1,0,0.1,0.2
150070409001071,319586,0,6.4,2.5,0.2,0.6,0.3,7.6,1.6,0,0.1,0.3
150070409001072,301219,0,0.1,0.1,0,0,0,0.2,0,0,0,0
150070409001073,188022,0,21.4,8.5,0.8,1.9,1,25.5,5.3,0.1,0.5,1
150070409001074,10241,0,0,0,0,0,0,0,0,0,0,0
150070409001075,158521,0,0,0,0,0,0,0,0,0,0,0
150070409001076,167429,0,0,0,0,0,0,0,0,0,0,0
150070409001077,67016,0,0,0,0,0,0,0,0,0,0,0
150070409001078,516957,9041,2.1,0.8,0.1,0.2,0.1,2.5,0.5,0,0,0.1
150070409001079,0,95479,3.9,1.4,0.2,0.2,0.1,4.5,0.7,0,0.1,0.2
150070409001080,1471554,0,0,0,0,0,0,0,0,0,0,0
150070409002000,4886,0,0,0,0,0,0,0,0,0,0,0
150070409002001,703300,0,13.5,4.8,0.5,0.7,0.3,15.7,2.6,0,0.3,0.6
150070409002002,21091,0,0,0,0,0,0,0,0,0,0,0
150070409002003,33464,0,7.1,2.5,0.3,0.3,0.1,8.2,1.4,0,0.2,0.3
150070409002004,39551,0,0,0,0,0,0,0,0,0,0,0
150070409002005,30115,0,19.2,6.8,0.8,0.9,0.4,22.3,3.7,0,0.4,0.8
150070409002006,122504,0,2.1,0.7,0.1,0.1,0,2.4,0.4,0,0,0.1
150070409002007,128275,0,3,1.1,0.1,0.1,0.1,3.5,0.6,0,0.1,0.1
150070409002008,33535,0,0,0,0,0,0,0,0,0,0,0
150070409002009,0,38698,0,0,0,0,0,0,0,0,0,0
150070409002010,4031,0,0.1,0,0,0,0,0.1,0,0,0,0
150070409002011,10874,0,0,0,0,0,0,0,0,0,0,0
150070409002012,34014,0,0,0,0,0,0,0,0,0,0,0
150070409002013,13938,0,0,0,0,0,0,0,0,0,0,0
150070409002014,47741,0,0,0,0,0,0,0,0,0,0,0
