GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDWAR,G18USSRDIE,G18USSUAYY,G18USSOWRI,G18GOVRBAK,G18GOVDGON,G18GOVOWRI,G18ATGDHEA,G18ATGRMCM,G18ATGOWRI,G18SOCDGAL,G18SOCRAMO,G18SOCGSAN,G18SOCOWRI,G18TREDGOL,G18TRERORR,G18TREGGUE,G18TREOWRI,G18AUDDBUM,G18AUDRBRA,G18AUDLFIS,G18AUDGSTA,G18AUDOWRI
25021000507,25,021,000507,1343,171,48,1,657,901,0,1399,156,0,1309,150,73,0,1323,161,41,1,1207,165,72,49,0
25021000508,25,021,000508,1407,135,28,2,587,974,0,1452,120,0,1358,102,77,1,1376,104,54,0,1252,117,90,48,0
25021000509,25,021,000509,1362,138,35,0,609,913,2,1391,119,0,1307,111,60,2,1329,108,50,2,1224,129,62,38,0
25021000551,25,021,000551,936,645,65,1,1136,471,4,1125,500,0,1212,347,51,0,1074,445,47,1,978,477,73,34,0
25021000552,25,021,000552,1108,799,44,0,1331,579,4,1355,576,0,1453,425,43,0,1303,541,31,0,1188,573,63,28,0
25021000553,25,021,000553,922,708,60,2,1212,457,6,1158,517,0,1230,391,35,1,1096,481,32,0,1022,508,57,17,0
25021000554,25,021,000554,1015.59,971.7,73.82,1.93,1570.45,444.52,2.96,1326.1,709.56,0.02,1409.99,542.04,48.65,0.97,1218.66,684.65,48.66,0.97,1107.72,719.3,84.79,28.33,1.96
25021000555,25,021,000555,1020.55,841.02,59.75,1.14,1400.03,476.58,1.86,1292.1,605.12,0.16,1384,452.81,41.5,0.05,1234.32,555.3,45.94,1.09,1116.01,608.13,77.78,20.57,0.1
25021000556,25,021,000556,909,676,45,1,1183,412,5,1113,505,0,1191,372,37,1,1044,482,38,0,965,508,51,26,0
25021000619,25,021,000619,1133.41,932.14,65.68,6.09,1674.27,464.02,3.17,1392.88,759.11,1.05,1390.32,670.94,51.05,0.03,1271.03,757.42,41.86,0.05,1156.32,781.69,79.39,33.2,0.03
25021000620,25,021,000620,1246.4,1010.51,57.97,4,1732.16,556.73,7,1531.26,766.63,0,1553.25,659.68,49.98,1,1408.32,773.63,45.98,0,1296.37,810.61,71.97,35.98,0
25021000648,25,021,000648,1159.39,534.19,42.88,1.04,1199.61,520.93,4.9,1316.88,399.88,0,1264.28,356.9,52.62,0,1231.17,380.46,39.99,0.02,1074.21,428.21,91.8,28.81,0.02
25021000649,25,021,000649,1005.41,676.92,58.96,2.93,1205.04,512.53,2.02,1219.34,503.04,0,1267,383.36,64.92,0.02,1156.93,448.51,64.69,0.97,1028.15,509.03,72.96,37.36,1
25021000650,25,021,000650,935,514,46,1,895,572,8,1095,381,1,1112,287,65,1,1033,325,56,2,945,370,53,39,1
25021000651,25,021,000651,1015,637,51,1,1158,525,4,1211,467,3,1224,370,57,0,1137,428,47,2,1012,482,82,30,1
25021000652,25,021,000652,1006.3,794.3,68.7,4.04,1265.08,546.18,14.07,1272.44,570.28,2,1352.36,434.44,47.12,1.02,1226.96,495.72,51.12,0.02,1103.43,572.51,59.95,23.65,0.04
25021000653,25,021,000653,1095.68,685.66,62.24,1.98,1215.22,591.8,4.94,1298.21,509.8,0,1354.53,376.42,71.13,1.98,1212.26,481.15,59.28,0,1104.57,510.79,77.06,40.51,2.96
25021000654,25,021,000654,920.42,821.02,48.06,1.99,1314.55,432.03,4.97,1203.91,558.66,1.98,1283.75,429.71,29.06,1,1131.85,504.98,38.97,0.01,1006.25,572.6,64.98,24.96,1
25021000666,25,021,000666,1814.86,1364.63,120.31,9.17,2472.89,792.3,10.12,2168.4,1119.51,0.06,2117.83,1003.52,93.65,3.05,1956.48,1130.17,68.17,0.11,1729.21,1200.4,160.46,48.22,2.04
25021000778,25,021,000778,796,680,52,1,1112,388,5,998,512,1,1048,407,29,1,917,497,40,1,851,523,57,17,1
25021000779,25,021,000779,911,813,47,0,1383,370,6,1142,634,0,1237,473,34,0,1085,573,35,0,965,617,62,25,0
25021000780,25,021,000780,865,864,60,1,1323,419,4,1085,683,0,1124,573,43,0,1023,651,44,0,934,670,65,23,0
25021000781,25,021,000781,836,818,75,2,1313,379,6,1078,638,1,1127,526,38,1,1001,617,47,1,902,644,68,29,0
25021000782,25,021,000782,784,804,55,0,1245,373,1,1007,626,0,1054,518,42,0,925,600,50,0,864,616,58,35,0
25021000801,25,021,000801,911,798,43,2,1300,419,6,1117,614,1,1155,504,33,1,1029,588,42,1,951,591,80,15,2
25021000802,25,021,000802,919.27,814.4,69.2,3.01,1399.81,391.99,9.03,1171.99,621.85,2.01,1197.24,533.4,47.11,1.01,1091.84,600.72,43.13,2.01,980.56,649.87,62.17,35.07,2
25021000803,25,021,000803,940,785,56,0,1315,443,9,1156,611,0,1185,530,42,0,1087,581,49,1,995,602,69,34,0
25021000804,25,021,000804,967,1015,67,2,1641,394,8,1225,814,1,1276,701,36,1,1147,792,43,1,1006,832,74,29,3
25021000805,25,021,000805,1002.07,821.66,57.02,5.61,1435.8,428.12,5.61,1229.22,637.51,1.87,1283.43,520.66,45.8,1.87,1147.89,602.92,54.22,2.8,1054.41,635.64,73.85,32.72,1.87
25021000806,25,021,000806,962.93,727.34,66.98,2.39,1288.2,436.88,9.39,1180.78,572.49,1.13,1197.57,488.34,43.2,2.13,1103.11,554.08,44.78,0.2,1006.59,573.36,69.15,33.28,1.13
25021000807,25,021,000807,1024,882,45,5,1511,450,5,1286,663,1,1313,573,40,0,1203,628,44,0,1067,684,77,30,0
25021000808,25,021,000808,966.02,956.3,55.38,3.07,1559.02,388.01,9.23,1187.06,770.63,0.04,1258.09,616.24,46.05,0.05,1137.96,714.19,39.56,1.04,1016.1,751.28,77.47,26.5,0.03
25021000916,25,021,000916,610,450,22,1,730,323,8,739,337,1,788,251,27,0,697,313,33,0,658,330,39,12,1
25021000917,25,021,000917,556.04,587.04,44,2,879.06,277.02,2,733.05,432.03,0,757.05,355.02,42,0,690.05,390.02,40,0,615.04,417.03,54,30,0
25021000918,25,021,000918,557.78,523.8,25.99,0,818.68,256.9,4,701.73,392.85,1,774.7,297.88,17.99,1,672.74,351.86,28.99,1,624.76,384.85,28.99,13.99,1
25021000919,25,021,000919,575,469,30,0,720,322,7,706,347,0,739,262,38,1,679,312,32,1,605,337,43,25,0
25021001177,25,021,001177,920.78,632.78,52.41,0.02,1174.71,420.54,1.95,1141.82,465.98,0.96,1154.41,395.13,44.65,0,1030.41,474.65,38.84,0.97,933.39,507.62,64.99,28.15,0
25021001178,25,021,001178,949.24,732.56,57.25,0.58,1329.86,378.11,3.25,1166.42,557.63,0.08,1202.42,481.54,33.17,1,1091,567.8,25.92,0,967.66,612.55,65.09,22.17,1
25021001179,25,021,001179,804.76,665.44,35.75,6.42,1185.14,319.89,2.75,1015.58,490.37,0.92,1026.58,445.46,23.83,0,923,525.2,21.08,0,831.34,544.45,55.91,23.83,0
25021001180,25,021,001180,861.28,697.36,58.35,1.97,1240.83,348.16,3,1072.31,540.6,0,1088.39,464.4,32.32,0,958.69,557.37,38.17,0,862.99,590.58,77.24,24.22,0
25021001197,25,021,001197,716,712,50,4,1159,302,9,897,578,0,931,499,27,0,848,558,30,0,743,600,64,21,0
25021001198,25,021,001198,822.15,679.1,40.11,1.96,1157.31,362.53,8.79,994.29,541.16,0,1027.66,451.02,39.1,0,921.12,523.42,51.72,0.98,822.36,551.78,55.77,49.73,0
25021001199,25,021,001199,836,709,77,2,1188,399,8,1021,581,2,1051,486,53,1,975,547,45,1,876,581,65,35,1
25021001200,25,021,001200,836,738,71,2,1302,330,6,1048,598,0,1063,509,42,0,983,565,52,0,871,597,81,28,1
25021001251,25,021,001251,746.74,593.69,55.89,0.04,1040.95,335.23,2.02,899.5,490.86,0,953.7,388.56,35.83,0,872.86,454.01,33.96,0,776.14,485.97,65.04,25.86,0.01
25021001252,25,021,001252,735.7,641.67,53.8,1.99,1093.21,319.04,2.99,929.05,485.21,0,943,411.48,45.83,0,848.29,484.23,44.83,1,756.61,513.14,58.8,30.88,0
25021001253,25,021,001253,777,627,45,2,1089,344,0,937,510,0,985,416,31,0,882,496,32,0,782,527,67,23,0
25021001255,25,021,001255,1182.7,201.44,32.15,2.02,715.61,685.64,0.02,1252.28,161.58,0.05,1224.57,119.38,55.75,2.02,1202.46,134.46,40.51,0.05,1135.99,168.75,33.27,33.2,0.05
25021001256,25,021,001256,792.87,156.98,31.89,0.99,480.79,490.71,1.06,841.53,128.74,0.99,808.5,102.94,44.42,0,807.21,114.31,23.05,0.15,761.62,134.8,29.43,15.71,0.99
25021001257,25,021,001257,1158.26,291.68,45.21,4.02,903.03,598.13,4.02,1272.84,218.77,1.06,1215.81,167.54,77.06,0.02,1197.7,200.64,47.66,1.07,1070.92,249.1,67.41,35.28,1.07
25021001258,25,021,001258,947,532,65,2,1075,451,1,1141,386,1,1153,284,64,1,1054,351,38,2,982,363,54,36,1
25021001259,25,021,001259,1008.77,357.92,37.99,1,804.82,578.87,5,1149.74,245.95,0,1135.75,180.96,64.99,0,1067.76,210.95,56.99,0,1001.78,260.94,55.99,30.99,0
25021001260,25,021,001260,769,381,34,3,822,338,3,896,278,1,878,215,47,0,808,263,35,0,743,270,49,30,0
25021001261,25,021,001261,827.13,682.35,52.18,1.19,1135.11,390.3,6.25,1080.81,448.92,1.06,1155.82,316.67,39.87,3.06,1032.13,396.29,39.87,0.06,932.58,453.73,58.12,21.43,0.06
25021001262,25,021,001262,734,571,35,2,965,357,1,939,380,2,1018,260,29,0,914,317,28,1,825,360,46,18,1
25021001263,25,021,001263,781,639,43,3,1052,371,8,1009,433,2,1076,306,43,2,959,374,44,2,898,409,42,20,2
25021001264,25,021,001264,710.23,717.08,38.01,4,1113.18,320.13,4,947.26,503.05,1,1000.25,406.04,27.01,0,872.24,476.05,15.01,1,806.22,508.06,41.01,15.01,1
25021001290,25,021,001290,998.38,428.18,47.48,1.27,947.77,519.31,3.62,1120.04,345.33,1.27,1117.18,291.6,44.03,0.09,1063.43,331.65,32.41,0.99,950.84,357.99,69.15,21.98,1.08
25021001291,25,021,001291,1103,511,40,2,1159,487,6,1245,405,0,1217,379,31,0,1197,383,21,1,1057,436,75,23,0
25021001292,25,021,001292,958.85,458.77,56.61,1.87,1034.71,441.26,1.88,1139.73,328.94,0,1109.15,305.53,21.49,0.01,1057.01,351.1,21.42,0.92,933.69,387.28,67.8,13.98,0.93
25021001293,25,021,001293,1021.45,422.17,40.65,1.9,978.05,499.55,0.97,1155.55,321.2,0.94,1145.08,278.68,37.76,0.95,1106.14,311.88,25.51,0,995.88,343,63.25,17.01,0.01
25021001294,25,021,001294,1128.7,528.31,49.4,5.99,1177.03,526.16,3.06,1304.18,404.94,0,1322.34,323.68,34.6,0,1243.22,377.78,33.42,0,1110.55,423.26,85.94,17.33,0
25021001295,25,021,001295,1134,401,48,3,980,592,1,1278,293,0,1233,264,49,1,1186,293,42,1,1058,339,66,31,1
25021001296,25,021,001296,1107,497,55,6,1130,530,2,1293,370,2,1267,313,41,2,1174,374,43,1,1060,399,79,32,2
25021001297,25,021,001297,1129.13,537.25,59.57,4.16,1171.28,546.29,4.14,1302.04,417.49,0.1,1312.96,328.63,54.55,2,1217.89,409.28,34.39,2,1081.97,442.4,74.85,30.1,3
25021001298,25,021,001298,1205,415,55,2,1072,622,3,1395,288,1,1344,270,35,1,1262,315,38,0,1149,338,77,29,0
25021001299,25,021,001299,1166.65,444.68,47.28,4.02,1045.03,614.59,3.02,1297.12,356.42,2,1277.01,300.19,51.22,1.01,1224.97,328.21,45.16,1,1115.33,375.41,61.34,30.15,4
25021001380,25,021,001380,502,587,40,0,892,222,5,666,461,1,705,392,18,0,602,477,15,0,538,482,47,15,0
25021001381,25,021,001381,1051.85,1062.77,84.43,0.99,1665.67,483.71,5.96,1328.96,857.17,0,1424.31,683.35,51.65,0.99,1237.58,829.36,42.71,0.99,1088.6,887.96,98.33,24.83,2.98
25021001382,25,021,001382,860,966,68,4,1480,396,4,1130,750,0,1192,626,32,0,1032,739,34,1,945,777,63,23,2
25021001441,25,021,001441,904,648,57,0,1113,458,7,1117,483,0,1164,364,47,2,1080,430,43,0,979,479,54,23,0
25021001442,25,021,001442,799,573,56,1,999,402,10,1010,406,2,1075,298,30,0,985,357,21,1,850,421,58,19,0
25021001443,25,021,001443,881,582,51,1,1053,425,3,1067,429,0,1119,317,42,0,1012,387,50,1,908,424,72,36,0
25021001444,25,021,001444,885,738,58,1,1240,408,6,1130,533,2,1188,410,46,1,1055,484,42,1,908,566,68,29,2
25021001445,25,021,001445,744,356,39,3,709,410,4,847,277,0,861,217,34,1,810,251,26,0,740,288,29,26,0
25021001446,25,021,001446,596,423,40,2,740,307,3,731,325,1,765,255,28,0,691,310,26,1,614,344,41,11,0
25021001447,25,021,001447,700,573,43,1,897,388,6,883,417,0,925,319,46,1,850,381,29,1,764,435,38,21,1
25021001448,25,021,001448,935,604,41,0,1105,452,7,1109,472,1,1147,373,48,0,1064,435,43,0,963,460,69,36,1
25021001449,25,021,001449,765.69,744.87,34.49,2.87,1158.07,358.61,16.16,1014.66,520.44,2.84,1098.65,407.53,23.71,0.96,980.23,488.11,15.22,1.92,843.12,557.38,59.54,17.54,1.9
25021001510,25,021,001510,689,687,60,4,1106,304,4,842,573,1,890,469,31,2,799,547,31,1,733,559,61,19,1
25021001511,25,021,001511,634,649,72,1,1025,320,4,841,508,1,868,426,35,0,774,507,26,1,720,512,48,15,0
25021001512,25,021,001512,581,675,46,0,1013,275,1,750,535,0,801,448,38,0,719,513,34,0,647,535,57,19,0
25021001531,25,021,001531,584.92,397.21,31.28,2.84,657.92,318.53,6.64,695.84,299.57,2.84,737.55,211.41,41.71,0,652.23,261.65,53.09,0,582.08,286.3,52.14,36.02,0
25021001532,25,021,001532,546.71,306.58,25.14,0.11,543.55,315.3,3.52,611.22,240.2,0.18,645.13,174.18,33.63,0.2,588.1,201.75,36.27,0.29,524.95,232.12,37.56,28.41,0.09
25021001533,25,021,001533,786.38,349.29,29.27,1.95,666.37,464.41,4.88,889.8,260.5,0,900.53,188.3,58.54,1.95,850.77,218.55,59.52,1.95,772.72,244.89,66.34,34.15,1.95
25021001534,25,021,001534,735.02,702.85,35.5,2.86,1068.55,366.7,7.75,980.17,477.17,2.02,1056.55,340.34,42.64,2.76,889.91,442.75,54.25,1.92,807.26,486.54,64.09,27.48,0.93
25021001535,25,021,001535,710.4,653.92,42.36,4.41,991.91,382.11,9.71,957.49,436.83,0.88,1022.79,313.28,45.89,0,901.89,380.35,51.18,2.65,796.88,438.59,55.6,33.53,1.76
25021001536,25,021,001536,577.39,385.94,34.9,0,654.78,319.56,4.6,680.37,305.9,1.83,705.17,227.01,40.38,1.83,644.62,263.74,44.93,3.66,565.67,314.19,44.05,28.45,0.91
25021001537,25,021,001537,591.49,294.77,37.21,0.98,567.01,332.96,3.92,671.79,237.97,0.98,695.3,170.4,39.17,0,653.19,203.69,33.3,2.94,581.7,237.97,39.17,23.5,1.96
25021001538,25,021,001538,408,262,30,1,487,202,2,486,199,0,502,147,30,0,471,166,31,1,408,215,30,11,0
25021001539,25,021,001539,583,285,23,2,520,361,3,675,208,1,675,165,39,0,635,194,31,0,574,226,31,25,0
25021001540,25,021,001540,704,431,36,2,762,387,5,865,293,1,879,214,60,3,805,265,49,4,716,285,70,33,3
25021001541,25,021,001541,897.74,462.62,46.48,0.03,896.89,495.66,3.04,1053.63,337.98,1,1056.17,269.46,60.98,0.01,984.81,316.77,49.88,1.03,880.06,364.92,67.81,27.58,0
25021001542,25,021,001542,729,372,36,1,706,399,6,846,269,0,871,188,54,0,791,228,60,1,710,260,59,42,0
25021001543,25,021,001543,492.45,229.4,21.79,0.06,451.85,275.74,7.08,565.15,170.07,1.99,576.96,137.87,26.51,0.06,531.95,161,24.58,1.06,486.66,179.88,29.7,17.38,1.06
25021001544,25,021,001544,685,583,28,1,887,368,7,902,372,0,987,248,35,1,851,334,44,2,787,383,39,26,1
25021001545,25,021,001545,485,205,21,0,414,285,4,543,155,0,538,117,42,0,510,134,38,0,453,165,34,29,0
25021001546,25,021,001546,736.57,366.78,28.9,2.99,689.72,414.64,8.97,842.22,274.09,1.99,866.14,201.33,40.86,1.99,806.34,245.18,29.9,2.99,750.53,262.13,40.86,19.93,2.99
25021001547,25,021,001547,745.3,556.74,49.62,0.99,885.23,427.73,6.95,951.72,365.21,4.96,1000.35,267.95,51.61,2.98,915,314.59,58.55,1.98,804.85,393.99,53.59,25.8,2.98
25021001548,25,021,001548,686.7,667.26,37.38,0.01,996.77,368.27,4.05,932.28,444.79,1.04,1023.65,303.05,39.39,0.02,900,366.41,47.45,2.02,796.15,451.01,38.41,32.2,1.02
25021001549,25,021,001549,640,240,24,1,496,392,2,708,180,0,702,135,53,0,663,157,53,1,620,176,48,25,1
25021001550,25,021,001550,624,376,37,3,659,356,4,739,282,2,743,216,59,2,684,256,62,2,617,275,62,37,1
25021001551,25,021,001551,735.26,273.38,36.52,1.97,595.11,427.34,2.96,802.37,225.02,0,767.83,185.54,74.02,0.99,740.19,209.23,66.12,1.97,683.94,220.08,61.19,43.42,0
25021001552,25,021,001552,692,296,27,3,576,426,1,779,230,1,786,163,49,0,727,203,46,1,658,229,44,32,2
25021001553,25,021,001553,807.94,428.03,53.02,6.96,801.99,459.52,9.99,962.46,300.52,0.99,986.41,228.66,45.86,3.01,896.37,271.84,58.71,3.01,808.59,298.15,57.89,51.17,2.02
25021001554,25,021,001554,667.87,431.43,27.36,1.94,757.71,344.65,3.83,816.5,306.98,0.03,861.99,212.17,44.61,1.88,769.43,275.41,51.24,0.05,664.78,304.3,74.98,39.12,0.03
25021001555,25,021,001555,726.18,489.27,35.4,0.36,778.62,428.02,4.8,880.73,342.2,0.12,925.6,243.39,59.25,0.36,839.79,302.53,52.71,0.12,746.56,344.58,56.69,33.05,1.05
25021001556,25,021,001556,627.26,317.94,35.22,2.98,629.8,338.19,5.06,720.61,252.56,0.02,732.15,190.76,42.37,0,672.37,224.29,43.33,0.01,596.7,260.63,45.34,28.21,0.02
25021001557,25,021,001557,485,236,27,4,442,300,2,572,172,1,587,128,28,0,537,161,24,1,466,190,39,20,2
25021001558,25,021,001558,838.23,557.13,42.24,2.02,1059.23,377.28,4.03,1022.85,427.69,1,1070.92,334.28,36.29,0,996.52,375.5,52.29,1,869.01,450.75,60.31,24.19,1
25021001559,25,021,001559,582.5,263.63,27.74,0,533.12,329.15,4.78,669.7,194.54,1.9,683.19,140.86,37.36,1.9,617.21,174.39,43.99,0.95,572.11,185.03,43.99,30.59,2.86
25021001560,25,021,001560,864.25,877.92,45.33,3,1283,451,10.23,1190.14,575.92,2.09,1359.54,342.58,46.81,3.09,1129.57,494.03,69.12,3.04,960.56,601.39,62.13,45.48,4.14
25021001561,25,021,001561,785,234,17,1,567,458,4,835,181,1,843,147,23,2,803,162,26,2,761,170,37,15,2
25021001562,25,021,001562,856.1,237.6,22.6,2,581.2,521,2.2,922.8,187.6,0.1,919.9,155.9,28.4,1.1,890.2,178,19.4,0.1,841.4,196.3,28.6,13.9,0.2
25021001563,25,021,001563,750,274,26,2,627,417,5,792,247,1,805,188,34,1,763,221,28,1,721,239,32,11,1
25021001564,25,021,001564,793.43,297.22,28.1,1.01,642.28,455.36,4.03,870.78,225.91,3.01,883.86,169.67,31.14,4.01,848.66,199.82,24.1,2.01,790.47,226.87,31.14,22.07,2.01
25021001565,25,021,001565,683,154,12,0,446,390,2,706,133,1,708,90,30,0,696,107,15,1,663,129,11,7,3
25021001566,25,021,001566,772,204,19,0,483,492,0,803,164,2,819,117,31,2,793,135,23,1,745,159,22,16,0
25021001567,25,021,001567,802.57,234,27.88,0,571.56,472.98,3.98,862.32,191.18,0,867.3,143.39,25.89,0,842.4,153.35,29.87,0,781.66,189.19,29.87,11.95,0
25021001568,25,021,001568,635,249,20,0,498,394,1,699,191,2,730,124,29,2,679,160,27,2,635,189,25,11,2
25021001569,25,021,001569,683,192,20,1,463,421,1,735,149,3,727,118,29,3,694,150,22,2,668,151,21,14,2
25021001570,25,021,001570,746,197,24,0,522,432,5,806,153,0,801,124,21,0,780,139,19,0,745,139,26,13,1
25021001571,25,021,001571,838,181,14,1,562,458,4,889,134,3,884,106,21,3,866,114,21,2,820,127,34,14,0
25021001572,25,021,001572,702.9,149.4,23.4,0,469.8,405,1.8,745.2,122.4,0.9,737.1,107.1,21.6,0.9,730.8,108,12.6,0.9,687.6,119.7,23.4,8.1,1.8
25021001670,25,021,001670,1267.19,445.69,78.11,7.01,1082.83,703.09,3,1398.68,383.25,4,1361.81,318.99,74.09,3,1347.63,334.13,63.08,4,1215.35,342.23,117.17,59.07,3
25021001671,25,021,001671,1119.17,494.69,63.35,6.01,1128.03,533.87,5.05,1278.67,386.4,0.04,1247.18,339.46,46.27,0.01,1237.34,355.04,30.25,0,1116.77,388.22,62.43,24.13,0.01
25021001672,25,021,001672,1247,530,57,1,1228,598,6,1410,414,0,1380,376,46,1,1354,388,44,0,1222,390,92,33,0
25021001673,25,021,001673,1245,429,85,3,1104,638,5,1401,352,1,1359,312,50,0,1304,351,46,0,1231,327,81,34,2
25021001674,25,021,001674,1064.86,475.2,57.87,2.99,1029.63,549.33,4.98,1195.71,392.24,0,1168.93,337.27,51.84,1.99,1143.8,355.35,40.9,1,1038.05,379.33,81.76,28.93,1
25021001811,25,021,001811,952,597,54,0,1078,511,1,1138,450,0,1179,347,42,0,1068,420,50,0,1005,446,51,23,0
25021001812,25,021,001812,824.18,512.16,43.01,0,933.24,427.1,0,958.23,403.12,0,985.25,317.09,49.01,0,916.22,369.11,41.01,0,855.2,388.12,41.01,17,0
25021001813,25,021,001813,843,584,49,0,1048,398,3,1006,451,0,1058,352,38,0,958,436,31,0,898,437,44,22,0
25021001814,25,021,001814,869.83,802.31,49.65,1.99,1273.97,405.13,6.95,1082.33,620.6,4.96,1153.82,487.54,37.73,0.99,1035.66,569.96,34.75,0,955.23,594.78,60.57,17.87,0.99
25021001815,25,021,001815,692,505,34,0,839,349,3,804,406,0,862,320,30,1,771,386,27,0,725,397,37,19,0
25021001816,25,021,001816,728.81,563.31,35.89,1.99,942.17,362.91,1,891.32,415.75,0,937.19,330.01,30.91,0,875.37,377.87,26.92,0,782.65,410.77,55.83,22.93,0
25021001817,25,021,001817,752,433,36,0,826,378,3,887,325,1,904,263,31,0,838,309,26,0,780,324,53,17,0
25021001818,25,021,001818,675,356,40,1,686,359,8,755,298,2,780,227,34,1,709,283,26,3,680,277,44,11,3
25021001897,25,021,001897,754,654,56,2,1088,348,3,956,498,0,978,419,40,0,884,486,34,0,786,540,51,19,1
25021001898,25,021,001898,740,789,64,0,1211,333,8,974,593,0,1032,479,31,2,906,579,28,1,801,622,54,18,1
25021001899,25,021,001899,774.9,762.91,70.9,0,1213.27,363.48,1,1033.53,559.2,0,1107.42,430.39,33.95,0,947.65,534.24,44.94,0,829.82,591.16,56.92,33.95,0
25021001900,25,021,001900,759,622,54,1,1071,338,6,958,466,0,992,381,26,1,915,435,24,0,801,491,67,17,0
25021001901,25,021,001901,596,683,35,1,1051,239,1,785,527,0,832,439,23,0,725,508,20,0,627,573,32,10,0
25021001902,25,021,001902,734,758,69,6,1185,347,11,961,592,3,1034,448,46,1,902,557,43,0,800,609,52,28,0
25021001903,25,021,001903,741,796,54,1,1216,331,5,972,590,1,1024,499,34,2,904,575,30,1,773,634,76,17,0
25021001904,25,021,001904,683,829.56,44.81,2.03,1263.18,287.76,3.04,882.64,663.46,0,933.19,562,30.55,2.99,815.41,640.97,30.79,1,714.1,672.07,70.2,23.55,0
25021001956,25,021,001956,1190,549,47,4,1235,551,3,1353,422,2,1305,396,42,1,1251,413,37,1,1112,463,87,26,1
25021001957,25,021,001957,1362.18,562.74,50.23,2.01,1254.42,704.74,0.01,1527.82,438.33,0,1484.42,382.3,60.29,0.02,1400.21,452.42,44.24,0,1280.62,468.53,92.38,31.17,0
25021001958,25,021,001958,792.84,741.81,76.55,5.47,1328.7,303.47,2.73,1037.99,585.06,0,1001.54,555.9,21.87,1.82,940.48,594.18,18.23,2.73,802.87,632.45,91.13,10.94,1.82
25021001959,25,021,001959,1270.32,486.66,90.38,1.85,1252.06,596.09,0.98,1460.1,386.26,1.88,1395.33,358.94,52.52,0.07,1339.4,392.66,35.61,0.96,1195.54,425.29,84.18,28.16,1.92
25021001960,25,021,001960,1080.42,509.2,72.37,4,1178.22,488.74,2,1254.09,418.77,0.04,1201.13,392.41,31.89,2.97,1159.25,413.97,28.53,0.02,1040.12,450.36,61.33,24.4,0.04
25021001961,25,021,001961,672.37,347.74,46.24,0.96,761.95,306.32,1.93,802.41,261.05,0,773.51,258.16,22.16,0.96,745.58,276.46,20.23,0.96,665.62,282.24,54.91,18.3,0
25021001962,25,021,001962,724.46,208.25,27.29,1.03,523.26,437.57,1.04,800.34,159.61,0,753.52,155.13,34.12,2,728.02,169.57,28.06,0,658.65,182.76,44.32,20.04,0.01
25021001963,25,021,001963,1157.16,660.19,59.45,7.53,1292.3,593.53,8.27,1382.01,505.94,2,1327.46,480.1,45.13,2.18,1255.52,527.82,27.77,1.27,1106.13,570.55,87.87,27.06,0.18
25021002018,25,021,002018,1164.76,861.49,58.51,1.99,1529.9,526.97,3.03,1423.65,642.24,0.02,1466.83,533.93,39.14,0,1335.84,608.03,53.86,0.02,1176.12,680.81,86.04,38.08,0.06
25021002019,25,021,002019,1114.99,876.72,62.05,4,1568.27,470.46,4,1375.21,668.53,0,1408.25,541.44,46.03,0,1264.14,649.5,42.05,2,1103.01,707.56,74.08,33.03,1
25021002020,25,021,002020,924.69,929.97,60.42,0.03,1372.93,472.27,4,1171.54,714.5,0,1250.9,553.81,49.17,0.01,1117.53,669.64,42.25,1,967.59,718.6,86.29,32.06,3
25021002021,25,021,002021,1159.24,830.23,76.63,0.99,1535.66,510.81,3.93,1380.5,674.78,0.98,1427.73,564.63,41.28,0.01,1313.61,634.5,40.3,0.98,1137.77,687.55,77.69,37.34,2.94
25021002022,25,021,002022,668.09,571.25,45,0,845.13,406.92,9.78,840.24,424.52,0.98,874.48,348.23,44.02,0,814.81,395.18,36.19,0,722.86,442.13,46.95,29.34,0
25021002023,25,021,002023,536,410,35,1,636,318,1,664,302,0,725,216,29,1,648,266,36,1,578,314,33,22,1
25021002024,25,021,002024,650.35,644.51,44.38,2,964.21,341.76,6.1,869.05,463.04,0,895.6,387.18,38.28,0.01,833.75,421.67,39.41,0,720.82,508.16,36.5,26.27,0
25021002025,25,021,002025,701,712,43,2,1057,348,18,883,545,3,996,396,32,1,870,489,36,1,761,565,40,20,1
25021002026,25,021,002026,527,391,29,2,626,304,5,638,302,1,643,250,36,0,617,279,23,0,558,317,25,26,0
25021002027,25,021,002027,615.46,496.57,27.98,1,780.32,334.71,5.99,782.32,346.7,1,826.28,260.77,34.97,1,768.33,309.73,25.98,1,652.43,406.65,28.97,21.98,1
25021002028,25,021,002028,734.73,715.81,34.84,1,1100.1,354.42,3.98,961.71,505.75,0,1052.31,379.31,27.88,0,962.71,442.03,27.88,0,810.39,578.42,32.85,12.94,0
25021002029,25,021,002029,757,814,49,1,1167,403,11,1013,576,2,1092,442,40,2,986,520,34,4,800,680,57,21,1
25021002030,25,021,002030,561,470,36,3,720,325,8,718,339,1,750,272,31,1,687,321,32,0,612,364,38,25,0
25021002031,25,021,002031,1012,934,47,1,1456,472,11,1270,701,4,1347,572,39,3,1214,663,34,4,1105,748,54,25,3
25021002032,25,021,002032,819.62,789.08,45.3,4.91,1196.65,398.34,13.01,1045.97,585.4,5,1144.62,430.5,38.59,1.97,1013.11,538.41,37.51,0.98,890.26,617.63,52.95,21.23,1.06
