GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREOPIE
150010206002135,2.3,0.9,0,0,0,0
150010206004055,0,0,0,0,0,0
150010209003006,0,0,0,0,0,0
150010204001035,0,0,0,0,0,0
150010212023003,0,0,0,0,0,0
150010212022693,1.8,1.2,0,0,0,0
150010212022703,2.4,1.7,0,0,0,0
150010212023154,4.5,2.1,0.1,0.1,0,0
150010212023150,4.1,1.9,0.1,0.1,0,0
150010212023189,0,0,0,0,0,0
150010212023168,2.4,1.2,0,0.1,0,0
150010212022161,0,0,0,0,0,0
150010212022153,0,0,0,0,0,0
150010212023176,1.6,0.8,0,0,0,0
150010212024067,32.5,15.4,0.5,0.7,0,0.1
150010212023054,0,0,0,0,0,0
150010212022697,1.8,1.2,0,0,0,0
150010212022737,4.4,3.1,0.1,0.1,0,0
150010221021265,0,0,0,0,0,0
150010221021247,0,0,0,0,0,0
150010221021243,6.3,2.3,0.1,0.1,0,0.1
150010221021131,0,0,0,0,0,0
150010221021473,0,0,0,0,0,0
150010221021478,0,0,0,0,0,0
150010221021475,0,0,0,0,0,0
150010221021442,0,0,0,0,0,0
150010221021445,0,0,0,0,0,0
150010220002054,0,0,0,0,0,0
150010220002056,2.4,0.9,0,0,0,0
150010220001040,3.8,1.6,0.1,0.1,0,0
150010220001549,0,0,0,0,0,0
150010220002021,0,0,0,0,0,0
150010220001149,0,0,0,0,0,0
150010220001122,0,0,0,0,0,0
150010220001134,0.5,0.2,0,0,0,0
150010220001137,0,0,0,0,0,0
150010220001208,0,0,0,0,0,0
150010220001176,0,0,0,0,0,0
150010217044001,80.8,49,1.9,0.7,0.1,0.3
150010217023137,0,0,0,0,0,0
150010217023012,0,0,0,0,0,0
150010217042014,0,0,0,0,0,0
150010217042029,0,0,0,0,0,0
150010217042046,0,0,0,0,0,0
150010217023011,0,0,0,0,0,0
150010217041010,0,0,0,0,0,0
150010217043042,35.4,21.5,0.8,0.3,0,0.1
150010217023195,0,0,0,0,0,0
150010216015015,0,0,0,0,0,0
150010215042096,0,0,0,0,0,0
150010216044022,33.8,21.6,0.6,0.4,0.1,0.1
150010216042012,72.2,53.6,2.1,1,0.2,0.2
150010215092014,0,0,0,0,0,0
150010215092008,0,0,0,0,0,0
150010215093003,17.2,6.8,0.4,0.1,0,0
150010215093030,16.4,6.5,0.4,0.1,0,0
150010215091021,0,0,0,0,0,0
150010215091019,0,0,0,0,0,0
150010216015027,0,0,0,0,0,0
150010216015021,0,0,0,0,0,0
150010216015020,0,0,0,0,0,0
150010216015030,0,0,0,0,0,0
150010215072010,6.9,4,0.2,0.1,0,0
150010216045000,7.3,4.7,0.1,0.1,0,0
150010216012000,30.9,18.7,0.6,0.5,0,0.1
150010216045016,44.9,28.8,0.8,0.5,0.1,0.1
150010216041004,4.7,3.5,0.1,0.1,0,0
150010216041000,11.6,8.6,0.3,0.2,0,0
150010211061038,8.5,4.4,0.1,0.2,0,0
150010211011011,50.3,20.1,1.4,1.1,0,0.4
150010211061062,0,0,0,0,0,0
150010211064057,0.6,0.2,0,0,0,0
150010211012012,2.1,0.9,0.1,0,0,0
150010211011001,4.6,1.8,0.1,0.1,0,0
150010211064028,2.1,0.9,0.1,0,0,0
150010211063004,1.9,0.9,0,0,0,0
150010211062019,14.1,7.2,0.2,0.3,0,0.1
150010211063053,15.6,8,0.3,0.3,0,0.1
150010211062018,9.3,4.7,0.2,0.2,0,0
150010211062021,10.4,5.3,0.2,0.2,0,0.1
150010211062002,4.4,2.3,0.1,0.1,0,0
150010211062006,8.9,4.6,0.1,0.2,0,0
150010211062004,7,3.6,0.1,0.1,0,0
150010211063033,2.6,1.3,0,0,0,0
150010217023031,22.9,8.5,0.4,0.3,0.1,0.1
150010217023046,109.9,48.8,1.7,1.3,0.1,0.5
150010217022038,0,0,0,0,0,0
150010217023169,0,0,0,0,0,0
150010217043030,0,0,0,0,0,0
150010217023183,0,0,0,0,0,0
150010217023162,0,0,0,0,0,0
150010217023130,1.7,1,0,0,0,0
150010217023182,0,0,0,0,0,0
150010217023193,0,0,0,0,0,0
150010217023128,0,0,0,0,0,0
150010217022024,18.5,8.2,0.3,0.2,0,0.1
150010207023002,56.1,15.6,0.4,0.2,0.1,0.1
150010207022013,20,5.6,0.1,0.1,0,0
150010207022006,44.8,12.5,0.3,0.2,0.1,0.1
150010207022005,21.6,6,0.2,0.1,0.1,0
150010207023001,35.1,9.8,0.2,0.1,0.1,0.1
150010209003012,11.6,4.5,0.2,0.1,0,0.1
150010209003014,9.7,3.8,0.2,0.1,0,0.1
150010208024004,17.7,6,0.2,0.2,0,0
150010208023003,33.1,11.2,0.4,0.4,0,0.1
150010208021010,20.6,7,0.3,0.2,0,0.1
150010209001012,0.9,0.4,0,0,0,0
150010207011018,153.2,60.9,1.5,1.4,0.4,0.7
150010208012003,1.1,0.3,0,0,0,0
150010204002010,0,0,0,0,0,0
150010205004028,0,0,0,0,0,0
150010205002014,21.7,7.2,0.3,0.3,0,0
150010205005002,1.2,0.4,0,0,0,0
150010206001035,0,0,0,0,0,0
150010204003003,0,0,0,0,0,0
150010212021084,0,0,0,0,0,0
150010212021087,0,0,0,0,0,0
150010212021090,0,0,0,0,0,0
150010212021054,0,0,0,0,0,0
150010212021042,0,0,0,0,0,0
150010212021028,0.3,0.1,0,0,0,0
150010212021119,0,0,0,0,0,0
150010212021111,0,0,0,0,0,0
150010212021173,0,0,0,0,0,0
150010212021124,0,0,0,0,0,0
150010210051019,6.4,3.4,0.1,0.1,0,0
150010210101053,14.3,4.3,0.3,0.2,0,0.1
150010210101043,2.5,1.3,0.1,0.1,0,0
150010210101109,0.7,0.4,0,0,0,0
150010210111089,0,0,0,0,0,0
150010210111020,4.3,2.2,0.1,0.1,0,0
150010210111021,10.3,5.3,0.2,0.3,0,0.1
150010210111002,0,0,0,0,0,0
150010210111053,4.6,2.4,0.1,0.1,0,0
150010210112033,0,0,0,0,0,0
150010210112031,0,0,0,0,0,0
150010210032021,0.4,0.2,0,0,0,0
150010210032022,1.2,0.5,0,0,0,0
150010210111054,6.8,3.5,0.2,0.2,0,0
150010210112029,0,0,0,0,0,0
150010210103058,0,0,0,0,0,0
150010210102072,2.5,1.3,0.1,0.1,0,0
150010216015011,71.5,43.3,1.4,1.2,0.1,0.3
150010215042107,0,0,0,0,0,0
150010216044008,92,68.2,2.7,1.3,0.2,0.2
150010215093022,0,0,0,0,0,0
150010215093012,1.5,0.6,0,0,0,0
150010215092031,0,0,0,0,0,0
150010215071127,0,0,0,0,0,0
150010216011002,0,0,0,0,0,0
150010216015018,0,0,0,0,0,0
150010215091036,5.8,3.7,0.1,0.1,0,0
150010215092038,0,0,0,0,0,0
150010216041003,7.8,5.8,0.2,0.1,0,0
150010216045018,4.2,2.7,0.1,0,0,0
150010215093010,10.7,6.9,0.2,0.1,0,0
150010204004003,29.5,9.7,0.5,0.3,0.1,0.1
150010205005016,0,0,0,0,0,0
150010208022000,196.2,66.7,2.4,2.1,0.3,0.5
150010207011001,0,0,0,0,0,0
150010207011000,0,0,0,0,0,0
150010204001000,0,0,0,0,0,0
150010206004002,0,0,0,0,0,0
150010206002069,0,0,0,0,0,0
150010206002067,0,0,0,0,0,0
150010206002061,0,0,0,0,0,0
150010206002125,0,0,0,0,0,0
150010202021078,8.2,2.8,0.1,0.1,0,0
150010202021181,0,0,0,0,0,0
150010208011004,0,0,0,0,0,0
150010206002111,0,0,0,0,0,0
150010206002140,0,0,0,0,0,0
150010219021037,0,0,0,0,0,0
150010212021025,0,0,0,0,0,0
150010212022414,0.6,0.4,0,0,0,0
150010212022100,2.1,1.4,0,0,0,0
150010212022104,3.9,2.7,0.1,0.1,0,0
150010212022044,0,0,0,0,0,0
150010212023021,3,2.1,0.1,0,0,0
150010212022243,0,0,0,0,0,0
150010212022268,0,0,0,0,0,0
150010212021058,0,0,0,0,0,0
150010212021086,0,0,0,0,0,0
150010212021130,0,0,0,0,0,0
150010212022524,0,0,0,0,0,0
150010212023046,0,0,0,0,0,0
150010212023026,0,0,0,0,0,0
150010212023020,3.3,2.3,0.1,0.1,0,0
150010212022568,0.6,0.4,0,0,0,0
150010221021384,0,0,0,0,0,0
150010221021321,0,0,0,0,0,0
150010221021061,0,0,0,0,0,0
150010221021053,1.4,0.5,0,0,0,0
150010221021045,0,0,0,0,0,0
150010221021519,0,0,0,0,0,0
150010221021058,1.8,0.7,0,0,0,0
150010221021001,0,0,0,0,0,0
150010221021396,0,0,0,0,0,0
150010221021377,0,0,0,0,0,0
150010221022033,0,0,0,0,0,0
150010221021312,0,0,0,0,0,0
150010220001196,0,0,0,0,0,0
150010220001200,0,0,0,0,0,0
150010220001190,0,0,0,0,0,0
150010220001236,0,0,0,0,0,0
150010220001232,0,0,0,0,0,0
150010220001238,0,0,0,0,0,0
150010220001237,0,0,0,0,0,0
150010220001195,0,0,0,0,0,0
150010220001199,0,0,0,0,0,0
150010220001535,0,0,0,0,0,0
150010220001120,0,0,0,0,0,0
150010217043035,0,0,0,0,0,0
150010217041023,0,0,0,0,0,0
150010217041035,23.8,14.4,0.6,0.2,0,0.1
150010217043034,0,0,0,0,0,0
150010217044008,45.4,27.6,1.1,0.4,0.1,0.2
150010217044002,30.4,18.5,0.7,0.3,0,0.1
150010217044010,27.1,16.4,0.6,0.2,0,0.1
150010217044004,47.5,28.8,1.1,0.4,0.1,0.2
150010217041034,0,0,0,0,0,0
150010217042016,0,0,0,0,0,0
150010217042044,0,0,0,0,0,0
150010206002074,0,0,0,0,0,0
150010209003010,11.1,4.3,0.2,0.1,0,0.1
150010208012007,0,0,0,0,0,0
150010202022044,0,0,0,0,0,0
150010206001008,86.1,27.7,0.8,0.8,0.2,0.7
150010206001051,0,0,0,0,0,0
150010202022003,19.1,6.6,0.4,0.3,0,0.1
150010207021000,4.3,1.2,0,0,0,0
150010203002000,1.6,0.6,0,0,0,0
150010208021006,21.6,7.3,0.3,0.2,0,0.1
150010205003000,0,0,0,0,0,0
150010208024000,33.6,11.4,0.4,0.4,0.1,0.1
150010206004044,7.1,2.8,0.1,0.1,0,0
150010206002043,0,0,0,0,0,0
150010203003000,0,0,0,0,0,0
150010207011003,0,0,0,0,0,0
150010209001000,15.3,5.9,0.2,0.1,0,0.1
150010205001000,0,0,0,0,0,0
150010204001057,0,0,0,0,0,0
150010212022463,0,0,0,0,0,0
150010212022457,2.1,1.4,0,0,0,0
150010212022449,0,0,0,0,0,0
150010212023178,0.8,0.4,0,0,0,0
150010212023179,0.4,0.2,0,0,0,0
150010212023120,4.9,2.3,0.1,0.1,0,0
150010212024041,0,0,0,0,0,0
150010212022774,0,0,0,0,0,0
150010212023203,0,0,0,0,0,0
150010212023160,4.1,1.9,0.1,0.1,0,0
150010212023122,0,0,0,0,0,0
150010210053027,34.5,18.2,0.6,0.5,0.1,0.1
150010210053039,40.1,21.1,0.7,0.6,0.1,0.1
150010218002041,13.8,5.4,0.3,0.2,0,0
150010218002088,0,0,0,0,0,0
150010218004077,0,0,0,0,0,0
150010218004116,0,0,0,0,0,0
150010218003020,13.8,5.4,0.3,0.2,0,0
150010218002076,0,0,0,0,0,0
150010218001024,0,0,0,0,0,0
150010218004029,0,0,0,0,0,0
150010218004016,0.9,0.4,0,0,0,0
150010218003008,4.2,1.6,0.1,0.1,0,0
150010218002062,1.8,0.7,0,0,0,0
150010220001210,0,0,0,0,0,0
150010220001220,0,0,0,0,0,0
150010220001207,0,0,0,0,0,0
150010220001206,0,0,0,0,0,0
150010220001203,0,0,0,0,0,0
150010220001202,0,0,0,0,0,0
150010220001188,0,0,0,0,0,0
150010220001194,0,0,0,0,0,0
150010220001239,0,0,0,0,0,0
150010220002072,4.8,1.8,0.1,0,0,0
150010220001100,11.5,4.4,0.1,0.1,0,0
150010220002077,30.2,11.5,0.3,0.3,0.1,0
150010220001165,0,0,0,0,0,0
150010220001485,0,0,0,0,0,0
150010220001527,0,0,0,0,0,0
150010220002065,0,0,0,0,0,0
150010217041025,0,0,0,0,0,0
150010217023091,0,0,0,0,0,0
150010217042033,0,0,0,0,0,0
150010217023010,0,0,0,0,0,0
150010217023002,2.5,1.5,0.1,0,0,0
150010217023094,0,0,0,0,0,0
150010217021047,0,0,0,0,0,0
150010217043009,16.7,10.1,0.4,0.1,0,0.1
150010217023025,0,0,0,0,0,0
150010217023078,0,0,0,0,0,0
150010217023057,11.7,4.3,0.2,0.2,0,0
150010217023189,0,0,0,0,0,0
150010217023017,1,0.4,0,0,0,0
150010217041044,0,0,0,0,0,0
150010217041001,14.1,5.2,0.3,0.2,0,0
150010219021035,0,0,0,0,0,0
150010219021053,0,0,0,0,0,0
150010219021340,0,0,0,0,0,0
150010219021381,13.3,5.5,0.2,0.2,0.1,0
150010219021365,7.2,3,0.1,0.1,0,0
150010219021413,0,0,0,0,0,0
150010219021084,8.4,3.4,0.1,0.1,0,0
150010219021077,0,0,0,0,0,0
150010219021086,0.8,0.3,0,0,0,0
150010219021164,0,0,0,0,0,0
150010219021187,1.1,0.5,0,0,0,0
150010219021114,0,0,0,0,0,0
150010219021255,0,0,0,0,0,0
150010219021317,0,0,0,0,0,0
150010210033034,20.2,8.1,0.4,0.5,0.1,0.1
150010210132022,0.8,0.4,0,0,0,0
150010210131104,0,0,0,0,0,0
150010210131141,0,0,0,0,0,0
150010210131174,0,0,0,0,0,0
150010210131170,0,0,0,0,0,0
150010210131166,0,0,0,0,0,0
150010210131158,0,0,0,0,0,0
150010210131116,0,0,0,0,0,0
150010210131148,0,0,0,0,0,0
150010210131153,0,0,0,0,0,0
150010210131114,0,0,0,0,0,0
150010210131030,0,0,0,0,0,0
150010210131178,0,0,0,0,0,0
150010210101014,4.6,2.4,0.1,0.1,0,0
150010210101012,5,2.6,0.1,0.1,0,0
150010210101105,12.5,3.7,0.3,0.2,0,0
150010210101065,9.6,2.9,0.2,0.1,0,0
150010218004048,16.1,6.3,0.3,0.2,0,0
150010218003012,95.5,37.1,1.7,1.4,0.2,0.1
150010218004039,0,0,0,0,0,0
150010218004037,0,0,0,0,0,0
150010218004055,0,0,0,0,0,0
150010218004085,0,0,0,0,0,0
150010218002073,7.4,2.9,0.1,0.1,0,0
150010220001018,0,0,0,0,0,0
150010220001336,0,0,0,0,0,0
150010220001506,0,0,0,0,0,0
150010220001497,0,0,0,0,0,0
150010220001496,0,0,0,0,0,0
150010220001362,0,0,0,0,0,0
150010220001548,9.1,3.5,0.1,0.1,0,0
150010211064147,0.7,0.4,0,0,0,0
150010217023092,0,0,0,0,0,0
150010217023088,0,0,0,0,0,0
150010217023103,0,0,0,0,0,0
150010217041056,0,0,0,0,0,0
150010217041095,0,0,0,0,0,0
150010217021039,1.9,0.7,0,0,0,0
150010217043002,37.9,23,0.9,0.3,0,0.1
150010217022035,13.2,4.9,0.2,0.2,0,0
150010217041060,0,0,0,0,0,0
150010217023004,0,0,0,0,0,0
150010217041018,0,0,0,0,0,0
150010217041067,0,0,0,0,0,0
150010217041065,0,0,0,0,0,0
150010217041049,0,0,0,0,0,0
150010217023084,0,0,0,0,0,0
150010219021173,0,0,0,0,0,0
150010219021184,0,0,0,0,0,0
150010219021205,0,0,0,0,0,0
150010219021323,0,0,0,0,0,0
150010219021326,0,0,0,0,0,0
150010219021392,1.9,0.8,0,0,0,0
150010219021394,1.1,0.5,0,0,0,0
150010219021393,11.8,4.8,0.2,0.2,0.1,0
150010219021176,0,0,0,0,0,0
150010219023020,22,9.1,0.3,0.3,0.1,0.1
150010210131302,0,0,0,0,0,0
150010210131107,0,0,0,0,0,0
150010210131091,0,0,0,0,0,0
150010210131200,8,2.8,0.2,0.2,0,0.1
150010210131000,0,0,0,0,0,0
150010210131236,0,0,0,0,0,0
150010210131213,17,5.9,0.3,0.5,0.1,0.1
150010210131040,0,0,0,0,0,0
150010210131058,0,0,0,0,0,0
150010210131026,0,0,0,0,0,0
150010210131059,0,0,0,0,0,0
150010210103006,6,2.7,0.1,0.1,0,0
150010210131027,0,0,0,0,0,0
150010210033046,7.3,2.9,0.2,0.2,0,0
150010210131082,0,0,0,0,0,0
150010210131001,17.9,9.4,0.3,0.3,0,0.1
150010210031020,21,8.4,0.4,0.6,0.1,0.1
150010210053041,35.4,18.6,0.6,0.5,0.1,0.1
150010218003024,36,14,0.7,0.5,0.1,0
150010218004051,0,0,0,0,0,0
150010218002061,0,0,0,0,0,0
150010218004076,0,0,0,0,0,0
150010218004069,0,0,0,0,0,0
150010218004072,0,0,0,0,0,0
150010218004049,0,0,0,0,0,0
150010218004107,0,0,0,0,0,0
150010218004086,0,0,0,0,0,0
150010218002136,12.5,4.8,0.2,0.2,0,0
150010218002114,0,0,0,0,0,0
150010211012028,0.3,0.1,0,0,0,0
150010211012011,17.2,6.9,0.5,0.4,0,0.1
150010211011010,28.6,11.5,0.6,0.8,0.1,0.1
150010211061029,4.6,1.8,0.1,0.1,0,0
150010211061064,0,0,0,0,0,0
150010211061023,3.1,1.2,0.1,0.1,0,0
150010211064007,10.7,4.3,0.3,0.2,0,0.1
150010211064141,4,1.6,0.1,0.1,0,0
150010211064142,0.9,0.4,0,0,0,0
150010211064133,1.5,0.6,0,0,0,0
150010211061006,0.8,0.3,0,0,0,0
150010211011072,0,0,0,0,0,0
150010211064056,0.9,0.4,0,0,0,0
150010211061063,0,0,0,0,0,0
150010211012024,4.3,1.7,0.1,0.1,0,0
150010214021004,0,0,0,0,0,0
150010213001165,9,3.7,0.1,0.1,0,0
150010213002018,1.2,0.5,0,0,0,0
150010213002046,86.7,35.2,1.4,1.4,0.2,0.2
150010213001067,0,0,0,0,0,0
150010213001028,0,0,0,0,0,0
150010213001047,0,0,0,0,0,0
150010213001178,0,0,0,0,0,0
150010213001018,0,0,0,0,0,0
150010213002034,0,0,0,0,0,0
150010213002014,0,0,0,0,0,0
150010214023004,21.4,8.7,0.2,0.3,0,0.1
150010213001119,3.3,1.5,0.1,0.1,0,0
150010213001072,0,0,0,0,0,0
150010219021266,0,0,0,0,0,0
150010219021258,0,0,0,0,0,0
150010219021044,0,0,0,0,0,0
150010219021160,0,0,0,0,0,0
150010219021052,0,0,0,0,0,0
150010219021401,0.8,0.3,0,0,0,0
150010219021398,0,0,0,0,0,0
150010219021090,0,0,0,0,0,0
150010219021131,0,0,0,0,0,0
150010219021238,3.8,1.6,0.1,0.1,0,0
150010219021230,0,0,0,0,0,0
150010219023021,0,0,0,0,0,0
150010210033026,17.2,6.9,0.4,0.5,0.1,0.1
150010210033016,24.4,9.8,0.5,0.7,0.1,0.1
150010210033027,18.3,7.3,0.4,0.5,0.1,0.1
150010210031035,6.1,2.4,0.1,0.2,0,0
150010210131280,24.7,8.6,0.5,0.7,0.1,0.2
150010210131278,0,0,0,0,0,0
150010210053019,17.9,9.4,0.3,0.3,0,0.1
150010210051011,20.9,11,0.3,0.3,0.1,0.1
150010210051010,15.8,8.3,0.3,0.2,0,0.1
150010210053021,16.2,8.5,0.3,0.2,0,0.1
150010210032018,3.2,1.4,0,0.1,0,0
150010210131089,0,0,0,0,0,0
150010210131102,0,0,0,0,0,0
150010210131135,0,0,0,0,0,0
150010210131175,0,0,0,0,0,0
150010210131099,0,0,0,0,0,0
150010210131156,0,0,0,0,0,0
150010210131147,0,0,0,0,0,0
150010221021020,0,0,0,0,0,0
150010221021515,0,0,0,0,0,0
150010221021039,0,0,0,0,0,0
150010221021048,0,0,0,0,0,0
150010221021021,8.1,3,0.2,0.2,0,0
150010221021040,0,0,0,0,0,0
150010221021018,1.8,0.7,0,0,0,0
150010221021356,0,0,0,0,0,0
150010221021392,0,0,0,0,0,0
150010221022038,44.2,16.1,0.8,0.8,0.1,0.2
150010220001540,0,0,0,0,0,0
150010220002090,0,0,0,0,0,0
150010220001263,0,0,0,0,0,0
150010220001081,0,0,0,0,0,0
150010220002044,0,0,0,0,0,0
150010220002047,0,0,0,0,0,0
150010220001084,0,0,0,0,0,0
150010220001080,0,0,0,0,0,0
150010220001078,0,0,0,0,0,0
150010220002005,0,0,0,0,0,0
150010220002060,0,0,0,0,0,0
150010220001552,0,0,0,0,0,0
150010217023166,0,0,0,0,0,0
150010217023145,0,0,0,0,0,0
150010217023156,0,0,0,0,0,0
150010217041096,0,0,0,0,0,0
150010217042005,1.9,0.7,0,0,0,0
150010217021055,48.2,17.8,0.9,0.6,0.2,0.1
150010217022020,26.4,11.7,0.4,0.3,0,0.1
150010217042028,0,0,0,0,0,0
150019913000002,0,0,0,0,0,0
150010217041102,0,0,0,0,0,0
150010217041031,5,3,0.1,0,0,0
150010217042047,0,0,0,0,0,0
150010208012011,307.1,85.4,2.2,1.2,0.7,0.6
150010202022051,0,0,0,0,0,0
150010208024017,1,0.4,0,0,0,0
150010204004004,8.5,2.8,0.1,0.1,0,0
150010203003005,0.8,0.3,0,0,0,0
150010203002007,32.9,11.4,0.7,0.5,0.1,0.2
150010208023000,42.2,14.3,0.5,0.5,0.1,0.1
150010203001000,0,0,0,0,0,0
150010203003002,17.7,6,0.2,0.2,0,0
150010208021000,8.6,2.9,0.1,0.1,0,0
150010202021235,0,0,0,0,0,0
150010206001006,0,0,0,0,0,0
150010208011027,22,9.6,0.2,0.1,0.1,0.1
150010206002104,0,0,0,0,0,0
150010206002087,0,0,0,0,0,0
150010206002054,0,0,0,0,0,0
150010206002173,0,0,0,0,0,0
150010212022066,0,0,0,0,0,0
150010212023055,0,0,0,0,0,0
150010212024028,0,0,0,0,0,0
150010212024086,0,0,0,0,0,0
150010212022777,0,0,0,0,0,0
150010212021072,0,0,0,0,0,0
150010212022511,2.1,1.4,0,0,0,0
150010212024022,0,0,0,0,0,0
150010212022097,0,0,0,0,0,0
150010212021046,1.6,0.7,0,0,0,0
150010212021056,0,0,0,0,0,0
150010212023010,0.6,0.4,0,0,0,0
150010212023040,3.6,2.5,0.1,0.1,0,0
150010212023056,0,0,0,0,0,0
150010212021401,0,0,0,0,0,0
150010212021075,0,0,0,0,0,0
150010212021067,0,0,0,0,0,0
150010221022008,0,0,0,0,0,0
150010221021334,0,0,0,0,0,0
150010221021332,0,0,0,0,0,0
150010221021322,0,0,0,0,0,0
150010221021343,0,0,0,0,0,0
150010221021063,0.9,0.3,0,0,0,0
150010221021509,0,0,0,0,0,0
150010221021049,0,0,0,0,0,0
150010221021311,0,0,0,0,0,0
150010221021504,0,0,0,0,0,0
150010221021398,0,0,0,0,0,0
150010220001205,0,0,0,0,0,0
150010220001172,0,0,0,0,0,0
150010220001174,0,0,0,0,0,0
150010220001185,0,0,0,0,0,0
150010220001177,1,0.4,0,0,0,0
150010220001186,0,0,0,0,0,0
150010220001235,0,0,0,0,0,0
150010220001116,0,0,0,0,0,0
150010220002075,17.7,6.8,0.2,0.2,0,0
150010220001167,0,0,0,0,0,0
150010220002084,19.2,7.3,0.2,0.2,0,0
150010220001244,0,0,0,0,0,0
150010220001251,0,0,0,0,0,0
150010217022011,0,0,0,0,0,0
150010217041087,0,0,0,0,0,0
150010217021050,0,0,0,0,0,0
150010217041106,0,0,0,0,0,0
150010217023024,0.5,0.2,0,0,0,0
150010217023023,20,7.4,0.4,0.3,0.1,0
150010217023151,0,0,0,0,0,0
150010217023175,0,0,0,0,0,0
150010217023015,0,0,0,0,0,0
150010217023045,22.2,9.9,0.3,0.3,0,0.1
150010217021004,0,0,0,0,0,0
150010217021017,16.1,5.9,0.3,0.2,0.1,0
150010217043031,0,0,0,0,0,0
150010211062015,2.2,1.1,0,0,0,0
150010211062053,2.2,1.1,0,0,0,0
150010211063012,13,6.6,0.2,0.2,0,0.1
150010211062051,4.4,2.3,0.1,0.1,0,0
150019904000001,0,0,0,0,0,0
150010211012002,3.7,1.5,0.1,0.1,0,0
150010211012004,2.8,1.1,0.1,0.1,0,0
150010211061026,0.8,0.3,0,0,0,0
150010211061008,0,0,0,0,0,0
150010211064060,0.9,0.4,0,0,0,0
150010211061032,4.6,1.8,0.1,0.1,0,0
150010211062020,0,0,0,0,0,0
150010211061000,1.5,0.6,0,0,0,0
150010211062048,0,0,0,0,0,0
150010211063000,0,0,0,0,0,0
150010217042057,48.8,29.6,1.1,0.4,0.1,0.2
150010217023112,0,0,0,0,0,0
150010217041084,0,0,0,0,0,0
150010217043046,0,0,0,0,0,0
150010217043021,17.1,10.4,0.4,0.2,0,0.1
150010217041066,18.6,10.9,0.5,0.2,0,0.1
150010217041105,0,0,0,0,0,0
150010217043016,26.7,16.2,0.6,0.2,0,0.1
150010217041064,0,0,0,0,0,0
150010217043027,0,0,0,0,0,0
150010217042058,0,0,0,0,0,0
150010217042055,0,0,0,0,0,0
150010217044006,26.7,16.2,0.6,0.2,0,0.1
150010217021044,8.8,3.2,0.2,0.1,0,0
150010217022017,1.7,0.7,0,0,0,0
150010217042041,0,0,0,0,0,0
150010217042053,20.8,12.6,0.5,0.2,0,0.1
150010217023101,0,0,0,0,0,0
150010204002007,6.2,2,0.1,0.1,0,0
150010203002014,40.8,14.1,0.9,0.7,0.1,0.2
150010202021140,3,1,0.1,0,0,0
150010202021134,0,0,0,0,0,0
150010202021030,5.9,2,0.1,0.1,0,0
150010202021217,0,0,0,0,0,0
150010207012006,2.4,0.9,0,0,0,0
150010203001011,1,0.3,0,0,0,0
150010203003004,10.9,3.6,0.2,0.1,0,0
150010203003010,12.8,4.2,0.2,0.2,0,0
150010203003022,1.6,0.5,0,0,0,0
150010203003026,16.7,5.5,0.3,0.2,0,0
150010203003029,0,0,0,0,0,0
150010202021106,0.3,0.1,0,0,0,0
150010207022012,20.7,8.2,0.2,0.2,0,0.1
150010207023008,47.6,18.9,0.5,0.4,0.1,0.2
150010207023007,80.1,31.8,0.8,0.7,0.2,0.3
150010207012010,35.8,14.2,0.4,0.3,0.1,0.2
150010207011011,35.3,14,0.4,0.3,0.1,0.2
150010212021184,0,0,0,0,0,0
150010212021260,0,0,0,0,0,0
150010212021398,0,0,0,0,0,0
150010212021009,0,0,0,0,0,0
150010212021244,0,0,0,0,0,0
150010212021399,0,0,0,0,0,0
150010212021196,0,0,0,0,0,0
150010212021201,0,0,0,0,0,0
150010212021249,0,0,0,0,0,0
150010212021194,0,0,0,0,0,0
150010212021231,0,0,0,0,0,0
150010212021214,0,0,0,0,0,0
150010212021013,0,0,0,0,0,0
150010212021218,0,0,0,0,0,0
150010212021010,0,0,0,0,0,0
150010210102078,2.9,1.5,0.1,0.1,0,0
150010210102028,26.4,13.5,0.6,0.6,0.1,0.2
150010210103037,11.2,5.1,0.2,0.2,0,0.1
150010210103039,20.1,9.1,0.3,0.4,0.1,0.1
150010210033020,5.7,2.3,0.1,0.2,0,0
150010210031032,3.8,1.5,0.1,0.1,0,0
150010210131062,0,0,0,0,0,0
150010210102025,0,0,0,0,0,0
150010210112008,0,0,0,0,0,0
150010210132068,0.4,0.2,0,0,0,0
150010210131083,0,0,0,0,0,0
150010210053033,12.8,6.7,0.2,0.2,0,0
150010210131289,0,0,0,0,0,0
150010210133034,0,0,0,0,0,0
150010210131215,0,0,0,0,0,0
150010210133061,0,0,0,0,0,0
150010210032003,20.5,9.2,0.3,0.4,0.1,0.1
150010216042004,192,142.4,5.7,2.7,0.4,0.4
150010216041008,24.6,15.7,0.4,0.3,0,0.1
150010215073034,3.3,2.2,0.1,0.1,0,0
150010215042020,0,0,0,0,0,0
150010215071023,0,0,0,0,0,0
150010215071056,0,0,0,0,0,0
150010215071037,0,0,0,0,0,0
150010216015029,0,0,0,0,0,0
150010215092005,193.7,124.1,3.5,2.1,0.3,0.4
150010215073014,25.3,17.4,0.6,0.5,0.1,0.2
150010216044013,2.7,1.7,0,0,0,0
150010219021066,11.8,4.8,0.2,0.2,0.1,0
150010219021032,0,0,0,0,0,0
150010219021379,0,0,0,0,0,0
150010219021329,12.9,5.3,0.2,0.2,0.1,0
