GEOID,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGJAN,G20PRECBLA,G20PREIPIE,G20PREOFUE,G20USSRSUL,G20USSDGRO,G20USSOHOW,G20HALRYOU,G20HALDGAL
020130001001329,0,0,0,0,0,0,0,0,0,0,0,0
020130001001384,0,0,0,0,0,0,0,0,0,0,0,0
020130001001042,0,0,0,0,0,0,0,0,0,0,0,0
020130001001060,0,0,0,0,0,0,0,0,0,0,0,0
020130001001345,0,0,0,0,0,0,0,0,0,0,0,0
020130001002386,0,0,0,0,0,0,0,0,0,0,0,0
020130001002204,0,0,0,0,0,0,0,0,0,0,0,0
020130001001222,0,0,0,0,0,0,0,0,0,0,0,0
020130001001196,0,0,0,0,0,0,0,0,0,0,0,0
020130001001256,0,0,0,0,0,0,0,0,0,0,0,0
020130001001214,0,0,0,0,0,0,0,0,0,0,0,0
020130001002035,0,0,0,0,0,0,0,0,0,0,0,0
020130001002388,0,0,0,0,0,0,0,0,0,0,0,0
020130001002036,0,0,0,0,0,0,0,0,0,0,0,0
020130001002299,0,0,0,0,0,0,0,0,0,0,0,0
020130001001129,0,0,0,0,0,0,0,0,0,0,0,0
020130001001414,0,0,0,0,0,0,0,0,0,0,0,0
020130001001422,0,0,0,0,0,0,0,0,0,0,0,0
020130001002350,0,0,0,0,0,0,0,0,0,0,0,0
020130001003159,0,0,0,0,0,0,0,0,0,0,0,0
020130001003019,0,0,0,0,0,0,0,0,0,0,0,0
020130001003123,0,0,0,0,0,0,0,0,0,0,0,0
020130001003120,0,0,0,0,0,0,0,0,0,0,0,0
020130001003014,0,0,0,0,0,0,0,0,0,0,0,0
020130001003025,0,0,0,0,0,0,0,0,0,0,0,0
020130001003067,0,0,0,0,0,0,0,0,0,0,0,0
020130001003074,0,0,0,0,0,0,0,0,0,0,0,0
020130001003052,0,0,0,0,0,0,0,0,0,0,0,0
020130001003115,0,0,0,0,0,0,0,0,0,0,0,0
020130001003224,0,0,0,0,0,0,0,0,0,0,0,0
020130001001352,0,0,0,0,0,0,0,0,0,0,0,0
020130001002109,0,0,0,0,0,0,0,0,0,0,0,0
020130001001152,0,0,0,0,0,0,0,0,0,0,0,0
020130001002373,0,0,0,0,0,0,0,0,0,0,0,0
020130001002135,0,0,0,0,0,0,0,0,0,0,0,0
020130001002237,0,0,0,0,0,0,0,0,0,0,0,0
020130001001074,0,0,0,0,0,0,0,0,0,0,0,0
020130001001220,0,0,0,0,0,0,0,0,0,0,0,0
020130001001258,0,0,0,0,0,0,0,0,0,0,0,0
020130001001398,0,0,0,0,0,0,0,0,0,0,0,0
020130001002396,0,0,0,0,0,0,0,0,0,0,0,0
020130001001117,0,0,0,0,0,0,0,0,0,0,0,0
020130001001157,0,0,0,0,0,0,0,0,0,0,0,0
020130001001396,0,0,0,0,0,0,0,0,0,0,0,0
020130001002361,0,0,0,0,0,0,0,0,0,0,0,0
020130001003021,0,0,0,0,0,0,0,0,0,0,0,0
020130001003079,0,0,0,0,0,0,0,0,0,0,0,0
020130001003004,0,0,0,0,0,0,0,0,0,0,0,0
020130001003214,0,0,0,0,0,0,0,0,0,0,0,0
020130001002293,0,0,0,0,0,0,0,0,0,0,0,0
020130001002263,0,0,0,0,0,0,0,0,0,0,0,0
020130001001303,0,0,0,0,0,0,0,0,0,0,0,0
020130001002029,0,0,0,0,0,0,0,0,0,0,0,0
020130001002039,0,0,0,0,0,0,0,0,0,0,0,0
020130001002097,0,0,0,0,0,0,0,0,0,0,0,0
020130001003225,0,0,0,0,0,0,0,0,0,0,0,0
020130001002018,0,0,0,0,0,0,0,0,0,0,0,0
020130001001073,0,0,0,0,0,0,0,0,0,0,0,0
020130001002170,0,0,0,0,0,0,0,0,0,0,0,0
020130001001047,0,0,0,0,0,0,0,0,0,0,0,0
020130001002343,0,0,0,0,0,0,0,0,0,0,0,0
020130001001053,0,0,0,0,0,0,0,0,0,0,0,0
020130001002206,0,0,0,0,0,0,0,0,0,0,0,0
020130001002179,0,0,0,0,0,0,0,0,0,0,0,0
020130001003184,0,0,0,0,0,0,0,0,0,0,0,0
020130001001349,0,0,0,0,0,0,0,0,0,0,0,0
020130001001386,0,0,0,0,0,0,0,0,0,0,0,0
020130001001385,0,0,0,0,0,0,0,0,0,0,0,0
020130001001367,0,0,0,0,0,0,0,0,0,0,0,0
020130001002368,0,0,0,0,0,0,0,0,0,0,0,0
020130001002118,0,0,0,0,0,0,0,0,0,0,0,0
020130001001099,0,0,0,0,0,0,0,0,0,0,0,0
020130001001269,0,0,0,0,0,0,0,0,0,0,0,0
020130001001034,0,0,0,0,0,0,0,0,0,0,0,0
020130001002377,0,0,0,0,0,0,0,0,0,0,0,0
020130001002336,0,0,0,0,0,0,0,0,0,0,0,0
020130001002349,0,0,0,0,0,0,0,0,0,0,0,0
020130001002391,0,0,0,0,0,0,0,0,0,0,0,0
020130001001231,0,0,0,0,0,0,0,0,0,0,0,0
020130001002005,0,0,0,0,0,0,0,0,0,0,0,0
020130001003008,0,0,0,0,0,0,0,0,0,0,0,0
020130001003001,0,0,0,0,0,0,0,0,0,0,0,0
020130001003217,0,0,0,0,0,0,0,0,0,0,0,0
020130001003232,0,0,0,0,0,0,0,0,0,0,0,0
020130001001442,0,0,0,0,0,0,0,0,0,0,0,0
020130001001441,0,0,0,0,0,0,0,0,0,0,0,0
020130001002280,0,0,0,0,0,0,0,0,0,0,0,0
020130001001164,0,0,0,0,0,0,0,0,0,0,0,0
020130001001051,0,0,0,0,0,0,0,0,0,0,0,0
020130001001041,0,0,0,0,0,0,0,0,0,0,0,0
020130001001215,0,0,0,0,0,0,0,0,0,0,0,0
020130001001066,0,0,0,0,0,0,0,0,0,0,0,0
020130001001086,0,0,0,0,0,0,0,0,0,0,0,0
020130001001055,0,0,0,0,0,0,0,0,0,0,0,0
020130001002270,0,0,0,0,0,0,0,0,0,0,0,0
020130001002207,0,0,0,0,0,0,0,0,0,0,0,0
020130001002194,0,0,0,0,0,0,0,0,0,0,0,0
020130001002260,0,0,0,0,0,0,0,0,0,0,0,0
020130001001191,0,0,0,0,0,0,0,0,0,0,0,0
020130001002172,0,0,0,0,0,0,0,0,0,0,0,0
020130001001115,0,0,0,0,0,0,0,0,0,0,0,0
020130001001065,0,0,0,0,0,0,0,0,0,0,0,0
020130001001151,0,0,0,0,0,0,0,0,0,0,0,0
020130001002060,0,0,0,0,0,0,0,0,0,0,0,0
020130001001026,0,0,0,0,0,0,0,0,0,0,0,0
020130001001068,0,0,0,0,0,0,0,0,0,0,0,0
020130001002123,0,0,0,0,0,0,0,0,0,0,0,0
020130001002268,0,0,0,0,0,0,0,0,0,0,0,0
020130001002091,0,0,0,0,0,0,0,0,0,0,0,0
020130001003070,0,0,0,0,0,0,0,0,0,0,0,0
020130001002365,0,0,0,0,0,0,0,0,0,0,0,0
020130001001118,0,0,0,0,0,0,0,0,0,0,0,0
020130001001448,0,0,0,0,0,0,0,0,0,0,0,0
020130001001098,0,0,0,0,0,0,0,0,0,0,0,0
020130001001070,0,0,0,0,0,0,0,0,0,0,0,0
020130001001088,0,0,0,0,0,0,0,0,0,0,0,0
020130001001265,0,0,0,0,0,0,0,0,0,0,0,0
020130001002249,0,0,0,0,0,0,0,0,0,0,0,0
020130001002251,0,0,0,0,0,0,0,0,0,0,0,0
020130001002009,0,0,0,0,0,0,0,0,0,0,0,0
020130001001433,0,0,0,0,0,0,0,0,0,0,0,0
020130001001405,0,0,0,0,0,0,0,0,0,0,0,0
020130001001445,0,0,0,0,0,0,0,0,0,0,0,0
020130001003207,0,0,0,0,0,0,0,0,0,0,0,0
020130001003140,0,0,0,0,0,0,0,0,0,0,0,0
020130001003162,0,0,0,0,0,0,0,0,0,0,0,0
020130001003173,0,0,0,0,0,0,0,0,0,0,0,0
020130001002041,0,0,0,0,0,0,0,0,0,0,0,0
020130001001082,0,0,0,0,0,0,0,0,0,0,0,0
020130001001165,0,0,0,0,0,0,0,0,0,0,0,0
020130001001097,0,0,0,0,0,0,0,0,0,0,0,0
020130001001167,0,0,0,0,0,0,0,0,0,0,0,0
020130001001126,0,0,0,0,0,0,0,0,0,0,0,0
020130001001223,0,0,0,0,0,0,0,0,0,0,0,0
020130001002341,0,0,0,0,0,0,0,0,0,0,0,0
020130001002306,0,0,0,0,0,0,0,0,0,0,0,0
020130001002073,0,0,0,0,0,0,0,0,0,0,0,0
020130001002273,0,0,0,0,0,0,0,0,0,0,0,0
020130001001185,0,0,0,0,0,0,0,0,0,0,0,0
020130001001343,0,0,0,0,0,0,0,0,0,0,0,0
020130001002383,1.2,0.6,0,0,0,0,0,1.2,0.4,0.1,1.3,0.4
020130001002138,0.4,0.2,0,0,0,0,0,0.3,0.2,0.1,0.4,0.2
020130001003196,0,0,0,0,0,0,0,0,0,0,0,0
020130001002313,0,0,0,0,0,0,0,0,0,0,0,0
020130001002393,0,0,0,0,0,0,0,0,0,0,0,0
020130001003137,0,0,0,0,0,0,0,0,0,0,0,0
020130001001230,0,0,0,0,0,0,0,0,0,0,0,0
020130001003211,0,0,0,0,0,0,0,0,0,0,0,0
020130001001270,0,0,0,0,0,0,0,0,0,0,0,0
020130001001380,0,0,0,0,0,0,0,0,0,0,0,0
020130001002001,0,0,0,0,0,0,0,0,0,0,0,0
020130001002127,0,0,0,0,0,0,0,0,0,0,0,0
020130001001096,0,0,0,0,0,0,0,0,0,0,0,0
020130001001225,0,0,0,0,0,0,0,0,0,0,0,0
020130001002320,0,0,0,0,0,0,0,0,0,0,0,0
020130001002321,0,0,0,0,0,0,0,0,0,0,0,0
020130001001023,0,0,0,0,0,0,0,0,0,0,0,0
020130001003119,0,0,0,0,0,0,0,0,0,0,0,0
020130001001401,0,0,0,0,0,0,0,0,0,0,0,0
020130001001409,0,0,0,0,0,0,0,0,0,0,0,0
020130001002271,0,0,0,0,0,0,0,0,0,0,0,0
020130001003155,0,0,0,0,0,0,0,0,0,0,0,0
020130001003166,0,0,0,0,0,0,0,0,0,0,0,0
020130001002282,0,0,0,0,0,0,0,0,0,0,0,0
020130001003044,0,0,0,0,0,0,0,0,0,0,0,0
020130001003033,0,0,0,0,0,0,0,0,0,0,0,0
020130001003057,0,0,0,0,0,0,0,0,0,0,0,0
020130001003090,0,0,0,0,0,0,0,0,0,0,0,0
020130001003091,0,0,0,0,0,0,0,0,0,0,0,0
020130001003193,0,0,0,0,0,0,0,0,0,0,0,0
020130001002012,0,0,0,0,0,0,0,0,0,0,0,0
020130001002089,0,0,0,0,0,0,0,0,0,0,0,0
020130001002082,0,0,0,0,0,0,0,0,0,0,0,0
020130001002064,0,0,0,0,0,0,0,0,0,0,0,0
020130001002106,0,0,0,0,0,0,0,0,0,0,0,0
020130001002298,0,0,0,0,0,0,0,0,0,0,0,0
020130001002294,0,0,0,0,0,0,0,0,0,0,0,0
020130001001420,0,0,0,0,0,0,0,0,0,0,0,0
020130001001410,0,0,0,0,0,0,0,0,0,0,0,0
020130001001408,0,0,0,0,0,0,0,0,0,0,0,0
020130001003138,0,0,0,0,0,0,0,0,0,0,0,0
020130001003178,0,0,0,0,0,0,0,0,0,0,0,0
020130001002329,0,0,0,0,0,0,0,0,0,0,0,0
020130001001153,0,0,0,0,0,0,0,0,0,0,0,0
020130001001400,0,0,0,0,0,0,0,0,0,0,0,0
020130001001107,0,0,0,0,0,0,0,0,0,0,0,0
020130001002340,0,0,0,0,0,0,0,0,0,0,0,0
020130001002390,0,0,0,0,0,0,0,0,0,0,0,0
020130001002188,0,0,0,0,0,0,0,0,0,0,0,0
020130001002395,0,0,0,0,0,0,0,0,0,0,0,0
020130001003149,0,0,0,0,0,0,0,0,0,0,0,0
020130001002002,0,0,0,0,0,0,0,0,0,0,0,0
020130001003182,0,0,0,0,0,0,0,0,0,0,0,0
020130001003236,0,0,0,0,0,0,0,0,0,0,0,0
020130001002140,0,0,0,0,0,0,0,0,0,0,0,0
020130001003095,0,0,0,0,0,0,0,0,0,0,0,0
020130001002147,0,0,0,0,0,0,0,0,0,0,0,0
020130001002067,0,0,0,0,0,0,0,0,0,0,0,0
020130001002315,0,0,0,0,0,0,0,0,0,0,0,0
020130001001033,0,0,0,0,0,0,0,0,0,0,0,0
020130001003181,0,0,0,0,0,0,0,0,0,0,0,0
020130001002164,0,0,0,0,0,0,0,0,0,0,0,0
020130001002151,1.1,0.5,0,0,0,0,0,1,0.5,0.2,1.1,0.5
020130001001076,0,0,0,0,0,0,0,0,0,0,0,0
020130001001278,0,0,0,0,0,0,0,0,0,0,0,0
020130001001079,0,0,0,0,0,0,0,0,0,0,0,0
020130001001252,0,0,0,0,0,0,0,0,0,0,0,0
020130001001104,0,0,0,0,0,0,0,0,0,0,0,0
020130001002344,0,0,0,0,0,0,0,0,0,0,0,0
020130001003243,0,0,0,0,0,0,0,0,0,0,0,0
020130001001004,0,0,0,0,0,0,0,0,0,0,0,0
020130001001262,0.5,0.3,0,0,0,0,0,0.5,0.3,0,0.5,0.3
020130001001251,0.5,0.3,0,0,0,0,0,0.5,0.3,0,0.5,0.3
020130001001240,2.1,1.2,0,0,0,0,0,1.8,1.2,0.1,1.9,1.2
020130001001272,0,0,0,0,0,0,0,0,0,0,0,0
020130001003241,0,0,0,0,0,0,0,0,0,0,0,0
020130001003046,0,0,0,0,0,0,0,0,0,0,0,0
020130001003059,0,0,0,0,0,0,0,0,0,0,0,0
020130001003050,0,0,0,0,0,0,0,0,0,0,0,0
020130001003080,0,0,0,0,0,0,0,0,0,0,0,0
020130001003237,0,0,0,0,0,0,0,0,0,0,0,0
020130001003238,0,0,0,0,0,0,0,0,0,0,0,0
020130001003094,0,0,0,0,0,0,0,0,0,0,0,0
020130001003099,0,0,0,0,0,0,0,0,0,0,0,0
020130001003003,0,0,0,0,0,0,0,0,0,0,0,0
020130001002142,0,0,0,0,0,0,0,0,0,0,0,0
020130001001299,0,0,0,0,0,0,0,0,0,0,0,0
020130001001112,0,0,0,0,0,0,0,0,0,0,0,0
020130001001416,0,0,0,0,0,0,0,0,0,0,0,0
020130001001437,0,0,0,0,0,0,0,0,0,0,0,0
020130001001436,0,0,0,0,0,0,0,0,0,0,0,0
020130001002093,0,0,0,0,0,0,0,0,0,0,0,0
020130001002107,0,0,0,0,0,0,0,0,0,0,0,0
020130001002286,0,0,0,0,0,0,0,0,0,0,0,0
020130001002296,0,0,0,0,0,0,0,0,0,0,0,0
020130001001035,0,0,0,0,0,0,0,0,0,0,0,0
020130001001188,0,0,0,0,0,0,0,0,0,0,0,0
020130001001006,0,0,0,0,0,0,0,0,0,0,0,0
020130001003219,0,0,0,0,0,0,0,0,0,0,0,0
020130001001183,0,0,0,0,0,0,0,0,0,0,0,0
020130001001443,0,0,0,0,0,0,0,0,0,0,0,0
020130001001046,0,0,0,0,0,0,0,0,0,0,0,0
020130001002079,0,0,0,0,0,0,0,0,0,0,0,0
020130001002072,0,0,0,0,0,0,0,0,0,0,0,0
020130001002398,0,0,0,0,0,0,0,0,0,0,0,0
020130001002022,0,0,0,0,0,0,0,0,0,0,0,0
020130001002116,0,0,0,0,0,0,0,0,0,0,0,0
020130001001376,0,0,0,0,0,0,0,0,0,0,0,0
020130001001232,0,0,0,0,0,0,0,0,0,0,0,0
020130001001246,0,0,0,0,0,0,0,0,0,0,0,0
020130001001127,0,0,0,0,0,0,0,0,0,0,0,0
020130001001190,0,0,0,0,0,0,0,0,0,0,0,0
020130001003011,0,0,0,0,0,0,0,0,0,0,0,0
020130001001121,0,0,0,0,0,0,0,0,0,0,0,0
020130001002110,0,0,0,0,0,0,0,0,0,0,0,0
020130001002191,0,0,0,0,0,0,0,0,0,0,0,0
020130001002254,0,0,0,0,0,0,0,0,0,0,0,0
020130001003125,0,0,0,0,0,0,0,0,0,0,0,0
020130001003183,0,0,0,0,0,0,0,0,0,0,0,0
020130001002358,0,0,0,0,0,0,0,0,0,0,0,0
020130001001342,0,0,0,0,0,0,0,0,0,0,0,0
020130001001357,0,0,0,0,0,0,0,0,0,0,0,0
020130001001294,0,0,0,0,0,0,0,0,0,0,0,0
020130001001304,0,0,0,0,0,0,0,0,0,0,0,0
020130001002337,0,0,0,0,0,0,0,0,0,0,0,0
020130001002276,0,0,0,0,0,0,0,0,0,0,0,0
020130001003135,0,0,0,0,0,0,0,0,0,0,0,0
020130001002267,0,0,0,0,0,0,0,0,0,0,0,0
020130001002323,0,0,0,0,0,0,0,0,0,0,0,0
020130001003213,0,0,0,0,0,0,0,0,0,0,0,0
020130001002366,0,0,0,0,0,0,0,0,0,0,0,0
020130001002185,0,0,0,0,0,0,0,0,0,0,0,0
020130001002281,0,0,0,0,0,0,0,0,0,0,0,0
020130001002291,0,0,0,0,0,0,0,0,0,0,0,0
020130001003061,0,0,0,0,0,0,0,0,0,0,0,0
020130001003110,0,0,0,0,0,0,0,0,0,0,0,0
020130001003104,0,0,0,0,0,0,0,0,0,0,0,0
020130001003105,0,0,0,0,0,0,0,0,0,0,0,0
020130001002226,0,0,0,0,0,0,0,0,0,0,0,0
020130001001368,0,0,0,0,0,0,0,0,0,0,0,0
020130001001194,0.5,0.3,0,0,0,0,0,0.5,0.3,0,0.5,0.3
020130001001101,1.1,0.6,0,0,0,0,0,0.9,0.6,0.1,1,0.6
020130001001175,0,0,0,0,0,0,0,0,0,0,0,0
020130001001186,0,0,0,0,0,0,0,0,0,0,0,0
020130001002240,0,0,0,0,0,0,0,0,0,0,0,0
020130001002258,0,0,0,0,0,0,0,0,0,0,0,0
020130001002192,0,0,0,0,0,0,0,0,0,0,0,0
020130001003163,0,0,0,0,0,0,0,0,0,0,0,0
020130001001105,0,0,0,0,0,0,0,0,0,0,0,0
020130001002259,0,0,0,0,0,0,0,0,0,0,0,0
020130001002058,0,0,0,0,0,0,0,0,0,0,0,0
020130001003151,0,0,0,0,0,0,0,0,0,0,0,0
020130001002389,0,0,0,0,0,0,0,0,0,0,0,0
020130001002287,0,0,0,0,0,0,0,0,0,0,0,0
020130001002117,0,0,0,0,0,0,0,0,0,0,0,0
020130001002038,0,0,0,0,0,0,0,0,0,0,0,0
020130001003132,0,0,0,0,0,0,0,0,0,0,0,0
020130001002086,0,0,0,0,0,0,0,0,0,0,0,0
020130001001328,0,0,0,0,0,0,0,0,0,0,0,0
020130001003223,0,0,0,0,0,0,0,0,0,0,0,0
020130001003128,0,0,0,0,0,0,0,0,0,0,0,0
020130001001179,0,0,0,0,0,0,0,0,0,0,0,0
020130001002169,0,0,0,0,0,0,0,0,0,0,0,0
020130001001219,0,0,0,0,0,0,0,0,0,0,0,0
020130001002401,0,0,0,0,0,0,0,0,0,0,0,0
020130001001148,0,0,0,0,0,0,0,0,0,0,0,0
020130001002171,0,0,0,0,0,0,0,0,0,0,0,0
020130001002334,0,0,0,0,0,0,0,0,0,0,0,0
020130001001346,0,0,0,0,0,0,0,0,0,0,0,0
020130001002004,0,0,0,0,0,0,0,0,0,0,0,0
020130001002104,0,0,0,0,0,0,0,0,0,0,0,0
020130001001257,0,0,0,0,0,0,0,0,0,0,0,0
020130001002159,0.5,0.3,0,0,0,0,0,0.5,0.3,0.1,0.6,0.3
020130001002158,0,0,0,0,0,0,0,0,0,0,0,0
020130001002129,0,0,0,0,0,0,0,0,0,0,0,0
020130001002202,0,0,0,0,0,0,0,0,0,0,0,0
020130001002149,0,0,0,0,0,0,0,0,0,0,0,0
020130001001087,0,0,0,0,0,0,0,0,0,0,0,0
020130001001029,0,0,0,0,0,0,0,0,0,0,0,0
020130001001197,0.4,0.2,0,0,0,0,0,0.3,0.2,0,0.3,0.2
020130001001243,0,0,0,0,0,0,0,0,0,0,0,0
020130001001454,0,0,0,0,0,0,0,0,0,0,0,0
020130001003226,0,0,0,0,0,0,0,0,0,0,0,0
020130001001062,0,0,0,0,0,0,0,0,0,0,0,0
020130001001282,0,0,0,0,0,0,0,0,0,0,0,0
020130001001187,0,0,0,0,0,0,0,0,0,0,0,0
020130001002397,0,0,0,0,0,0,0,0,0,0,0,0
020130001002347,0,0,0,0,0,0,0,0,0,0,0,0
020130001001381,0,0,0,0,0,0,0,0,0,0,0,0
020130001001192,0,0,0,0,0,0,0,0,0,0,0,0
020130001002055,0,0,0,0,0,0,0,0,0,0,0,0
020130001002048,0,0,0,0,0,0,0,0,0,0,0,0
020130001002056,0,0,0,0,0,0,0,0,0,0,0,0
020130001002220,0,0,0,0,0,0,0,0,0,0,0,0
020130001001040,0,0,0,0,0,0,0,0,0,0,0,0
020130001001064,0,0,0,0,0,0,0,0,0,0,0,0
020130001001116,0,0,0,0,0,0,0,0,0,0,0,0
020130001001365,0,0,0,0,0,0,0,0,0,0,0,0
020130001001111,0,0,0,0,0,0,0,0,0,0,0,0
020130001001217,0,0,0,0,0,0,0,0,0,0,0,0
020130001002232,0,0,0,0,0,0,0,0,0,0,0,0
020130001001449,0,0,0,0,0,0,0,0,0,0,0,0
020130001001372,0,0,0,0,0,0,0,0,0,0,0,0
020130001002080,0,0,0,0,0,0,0,0,0,0,0,0
020130001002261,0,0,0,0,0,0,0,0,0,0,0,0
020130001002210,0,0,0,0,0,0,0,0,0,0,0,0
020130001003169,0,0,0,0,0,0,0,0,0,0,0,0
020130001002087,0,0,0,0,0,0,0,0,0,0,0,0
020130001001271,0,0,0,0,0,0,0,0,0,0,0,0
020130001001393,0.2,0.1,0,0,0,0,0,0.2,0.1,0,0.2,0.1
020130001002120,0,0,0,0,0,0,0,0,0,0,0,0
020130001002146,0,0,0,0,0,0,0,0,0,0,0,0
020130001001000,0,0,0,0,0,0,0,0,0,0,0,0
020130001002130,0,0,0,0,0,0,0,0,0,0,0,0
020130001002157,0,0,0,0,0,0,0,0,0,0,0,0
020130001003198,0,0,0,0,0,0,0,0,0,0,0,0
020130001002145,0,0,0,0,0,0,0,0,0,0,0,0
020130001002314,0,0,0,0,0,0,0,0,0,0,0,0
020130001001321,0,0,0,0,0,0,0,0,0,0,0,0
020130001001193,0,0,0,0,0,0,0,0,0,0,0,0
020130001003209,3.1,1.4,0.1,0.1,0,0,0,2.8,1.5,0.5,3.2,1.5
020130001001221,0,0,0,0,0,0,0,0,0,0,0,0
020130001001439,0,0,0,0,0,0,0,0,0,0,0,0
020130001001083,0,0,0,0,0,0,0,0,0,0,0,0
020130001001289,0,0,0,0,0,0,0,0,0,0,0,0
020130001001176,0,0,0,0,0,0,0,0,0,0,0,0
020130001001323,0,0,0,0,0,0,0,0,0,0,0,0
020130001001128,0,0,0,0,0,0,0,0,0,0,0,0
020130001002085,0,0,0,0,0,0,0,0,0,0,0,0
020130001001146,0,0,0,0,0,0,0,0,0,0,0,0
020130001002190,0,0,0,0,0,0,0,0,0,0,0,0
020130001002095,0,0,0,0,0,0,0,0,0,0,0,0
020130001001284,0,0,0,0,0,0,0,0,0,0,0,0
020130001002227,0,0,0,0,0,0,0,0,0,0,0,0
020130001003127,0,0,0,0,0,0,0,0,0,0,0,0
020130001002279,0,0,0,0,0,0,0,0,0,0,0,0
020130001002283,0,0,0,0,0,0,0,0,0,0,0,0
020130001002010,0,0,0,0,0,0,0,0,0,0,0,0
020130001002023,0,0,0,0,0,0,0,0,0,0,0,0
020130001002098,0,0,0,0,0,0,0,0,0,0,0,0
020130001002178,0,0,0,0,0,0,0,0,0,0,0,0
020130001001180,0,0,0,0,0,0,0,0,0,0,0,0
020130001001114,0,0,0,0,0,0,0,0,0,0,0,0
020130001001085,0,0,0,0,0,0,0,0,0,0,0,0
020130001001013,0,0,0,0,0,0,0,0,0,0,0,0
020130001001016,0,0,0,0,0,0,0,0,0,0,0,0
020130001001052,0,0,0,0,0,0,0,0,0,0,0,0
020130001001037,0,0,0,0,0,0,0,0,0,0,0,0
020130001001017,0,0,0,0,0,0,0,0,0,0,0,0
020130001001158,0,0,0,0,0,0,0,0,0,0,0,0
020130001001094,0,0,0,0,0,0,0,0,0,0,0,0
020130001001268,0,0,0,0,0,0,0,0,0,0,0,0
020130001002221,0,0,0,0,0,0,0,0,0,0,0,0
020130001002327,0,0,0,0,0,0,0,0,0,0,0,0
020130001002345,0,0,0,0,0,0,0,0,0,0,0,0
020130001003222,0,0,0,0,0,0,0,0,0,0,0,0
020130001003152,0,0,0,0,0,0,0,0,0,0,0,0
020130001003174,0,0,0,0,0,0,0,0,0,0,0,0
020130001001003,0,0,0,0,0,0,0,0,0,0,0,0
020130001001020,0,0,0,0,0,0,0,0,0,0,0,0
020130001001273,0,0,0,0,0,0,0,0,0,0,0,0
020130001001081,0,0,0,0,0,0,0,0,0,0,0,0
020130001001072,0,0,0,0,0,0,0,0,0,0,0,0
020130001001137,0,0,0,0,0,0,0,0,0,0,0,0
020130001001090,0,0,0,0,0,0,0,0,0,0,0,0
020130001001235,0,0,0,0,0,0,0,0,0,0,0,0
020130001002173,0,0,0,0,0,0,0,0,0,0,0,0
020130001002052,0,0,0,0,0,0,0,0,0,0,0,0
020130001002284,0,0,0,0,0,0,0,0,0,0,0,0
020130001002290,0,0,0,0,0,0,0,0,0,0,0,0
020130001002300,0,0,0,0,0,0,0,0,0,0,0,0
020130001001402,0,0,0,0,0,0,0,0,0,0,0,0
020130001001334,0,0,0,0,0,0,0,0,0,0,0,0
020130001001102,0,0,0,0,0,0,0,0,0,0,0,0
020130001001450,0,0,0,0,0,0,0,0,0,0,0,0
020130001001264,0,0,0,0,0,0,0,0,0,0,0,0
020130001001030,0,0,0,0,0,0,0,0,0,0,0,0
020130001001404,0,0,0,0,0,0,0,0,0,0,0,0
020130001001141,0,0,0,0,0,0,0,0,0,0,0,0
020130001002076,0,0,0,0,0,0,0,0,0,0,0,0
020130001003002,0,0,0,0,0,0,0,0,0,0,0,0
020130001003231,0,0,0,0,0,0,0,0,0,0,0,0
020130001001224,0,0,0,0,0,0,0,0,0,0,0,0
020130001001012,0,0,0,0,0,0,0,0,0,0,0,0
020130001002339,0,0,0,0,0,0,0,0,0,0,0,0
020130001001210,0,0,0,0,0,0,0,0,0,0,0,0
020130001002311,0,0,0,0,0,0,0,0,0,0,0,0
020130001002229,0,0,0,0,0,0,0,0,0,0,0,0
020130001002256,0,0,0,0,0,0,0,0,0,0,0,0
020130001002239,0,0,0,0,0,0,0,0,0,0,0,0
020130001002402,0,0,0,0,0,0,0,0,0,0,0,0
020130001003158,0,0,0,0,0,0,0,0,0,0,0,0
020130001001147,0,0,0,0,0,0,0,0,0,0,0,0
020130001002231,0,0,0,0,0,0,0,0,0,0,0,0
020130001002180,0,0,0,0,0,0,0,0,0,0,0,0
020130001001022,0,0,0,0,0,0,0,0,0,0,0,0
020130001001373,0,0,0,0,0,0,0,0,0,0,0,0
020130001002007,0,0,0,0,0,0,0,0,0,0,0,0
020130001002050,0,0,0,0,0,0,0,0,0,0,0,0
020130001003144,0,0,0,0,0,0,0,0,0,0,0,0
020130001003146,0,0,0,0,0,0,0,0,0,0,0,0
020130001003134,0,0,0,0,0,0,0,0,0,0,0,0
020130001003129,0,0,0,0,0,0,0,0,0,0,0,0
020130001003047,0,0,0,0,0,0,0,0,0,0,0,0
020130001003042,0,0,0,0,0,0,0,0,0,0,0,0
020130001003063,0,0,0,0,0,0,0,0,0,0,0,0
020130001003060,0,0,0,0,0,0,0,0,0,0,0,0
020130001003233,0,0,0,0,0,0,0,0,0,0,0,0
020130001003235,0,0,0,0,0,0,0,0,0,0,0,0
020130001003087,0,0,0,0,0,0,0,0,0,0,0,0
020130001003081,0,0,0,0,0,0,0,0,0,0,0,0
020130001001429,0,0,0,0,0,0,0,0,0,0,0,0
020130001001421,0,0,0,0,0,0,0,0,0,0,0,0
020130001001407,0,0,0,0,0,0,0,0,0,0,0,0
020130001003145,0,0,0,0,0,0,0,0,0,0,0,0
020130001003246,0,0,0,0,0,0,0,0,0,0,0,0
020130001003012,0,0,0,0,0,0,0,0,0,0,0,0
