GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20USSDGID,G20USSRCOL,G20USSISAV,G20USSILIN
230219605002081,0.2,0.5,0,0,0,0.2,0.5,0,0
230219605002078,0,0,0,0,0,0,0,0,0
230219605002091,0,0,0,0,0,0,0,0,0
230219605002076,0,0,0,0,0,0,0,0,0
230219605002269,0.5,1,0,0,0,0.4,1.1,0,0
230219603013004,2.6,3.5,0.1,0,0,2,4,0.2,0.1
230219603013067,0,0,0,0,0,0,0,0,0
230219603021702,0,0,0,0,0,0,0,0,0
230219603013060,1.3,1.7,0,0,0,1,2,0.1,0
230219603013014,0,0,0,0,0,0,0,0,0
230219603013015,0,0,0,0,0,0,0,0,0
230219603013041,0,0,0,0,0,0,0,0,0
230219603013026,0,0,0,0,0,0,0,0,0
230219603012052,0,0,0,0,0,0,0,0,0
230219603013035,0,0,0,0,0,0,0,0,0
230219603013024,2.6,3.5,0.1,0,0,2,4,0.2,0.1
230219603021128,0,0,0,0,0,0,0,0,0
230219603021079,0,0,0,0,0,0,0,0,0
230219603021281,0,0,0,0,0,0,0,0,0
230219603021280,0,0,0,0,0,0,0,0,0
230219603021928,0,0,0,0,0,0,0,0,0
230219603021922,0,0,0,0,0,0,0,0,0
230219603021916,0,0,0,0,0,0,0,0,0
230219603021196,0,0,0,0,0,0,0,0,0
230219603011076,0,0,0,0,0,0,0,0,0
230219603021141,0,0,0,0,0,0,0,0,0
230219603021144,0,0,0,0,0,0,0,0,0
230219603021121,0,0,0,0,0,0,0,0,0
230219603021920,0,0,0,0,0,0,0,0,0
230219603021142,0,0,0,0,0,0,0,0,0
230219603021206,0,0,0,0,0,0,0,0,0
230219603021168,0,0,0,0,0,0,0,0,0
230219603021180,0,0,0,0,0,0,0,0,0
230219603021179,0,0,0,0,0,0,0,0,0
230219609001053,0,0,0,0,0,0,0,0,0
230219609001107,0,0,0,0,0,0,0,0,0
230219609001166,0,0,0,0,0,0,0,0,0
230219609001077,2.3,3.8,0.2,0,0,1.8,3.9,0.3,0.2
230219609001120,6.8,11.3,0.7,0.1,0,5.4,11.8,1,0.5
230219609001100,0,0,0,0,0,0,0,0,0
230219609001178,1,1.7,0.1,0,0,0.8,1.7,0.2,0.1
230219609001084,0,0,0,0,0,0,0,0,0
230219609001081,0.5,0.8,0,0,0,0.4,0.9,0.1,0
230219609001152,0,0,0,0,0,0,0,0,0
230219609001112,2.5,4.2,0.2,0,0,2,4.4,0.4,0.2
230219609001147,4.5,7.5,0.4,0.1,0,3.6,7.9,0.7,0.3
230219603021907,0,0,0,0,0,0,0,0,0
230219603021968,0,0,0,0,0,0,0,0,0
230219603021866,0,0,0,0,0,0,0,0,0
230219604001075,0,0,0,0,0,0,0,0,0
230219603021643,0,0,0,0,0,0,0,0,0
230219603021609,0,0,0,0,0,0,0,0,0
230219603021712,0,0,0,0,0,0,0,0,0
230219603021989,0,0,0,0,0,0,0,0,0
230219603021535,0,0,0,0,0,0,0,0,0
230219603021542,0,0,0,0,0,0,0,0,0
230219603021978,0,0,0,0,0,0,0,0,0
230219603021635,0,0,0,0,0,0,0,0,0
230219603021960,0,0,0,0,0,0,0,0,0
230219603021633,0,0,0,0,0,0,0,0,0
230219603021627,0,0,0,0,0,0,0,0,0
230219603021287,0,0,0,0,0,0,0,0,0
230219603021423,0,0,0,0,0,0,0,0,0
230219607001052,43.3,63.7,2.1,0.8,0.1,32.1,69.9,4.8,3.1
230219607002049,1.4,2.1,0.1,0,0,1,2.3,0.2,0.1
230219607001043,2.5,3.7,0.1,0,0,1.9,4.1,0.3,0.2
230219607002033,0,0,0,0,0,0,0,0,0
230219607002045,1.7,2.5,0.1,0,0,1.2,2.7,0.2,0.1
230219607001014,4.5,6.6,0.2,0.1,0,3.3,7.2,0.5,0.3
230219607002028,19.6,28.8,1,0.4,0,14.5,31.5,2.2,1.4
230219607002023,1.1,1.6,0.1,0,0,0.8,1.8,0.1,0.1
230219603021862,0,0,0,0,0,0,0,0,0
230219603021766,0,0,0,0,0,0,0,0,0
230219603021992,0,0,0,0,0,0,0,0,0
230219603021374,0,0,0,0,0,0,0,0,0
230219604001251,0,0,0,0,0,0,0,0,0
230219603011090,0,0,0,0,0,0,0,0,0
230219603021870,0,0,0,0,0,0,0,0,0
230219603021065,0,0,0,0,0,0,0,0,0
230219603021182,0,0,0,0,0,0,0,0,0
230219603021967,0,0,0,0,0,0,0,0,0
230219603021171,0,0,0,0,0,0,0,0,0
230219604001341,1,1.7,0.1,0,0,0.8,1.9,0.1,0.1
230219604001358,0,0,0,0,0,0,0,0,0
230219604001350,0,0,0,0,0,0,0,0,0
230219604001380,0,0,0,0,0,0,0,0,0
230219604001329,0,0,0,0,0,0,0,0,0
230219604001367,0,0,0,0,0,0,0,0,0
230219604001382,0,0,0,0,0,0,0,0,0
230219604001222,0,0,0,0,0,0,0,0,0
230219604001179,0,0,0,0,0,0,0,0,0
230219604001209,0,0,0,0,0,0,0,0,0
230219604001173,0,0,0,0,0,0,0,0,0
230219604001241,0,0,0,0,0,0,0,0,0
230219604001006,0,0,0,0,0,0,0,0,0
230219604001047,0,0,0,0,0,0,0,0,0
230219603021842,0,0,0,0,0,0,0,0,0
230219603021723,0,0,0,0,0,0,0,0,0
230219603021722,0,0,0,0,0,0,0,0,0
230219603021829,4.8,7.9,0.5,0.1,0,3.8,8.3,0.7,0.3
230219604001014,0,0,0,0,0,0,0,0,0
230219603021308,0,0,0,0,0,0,0,0,0
230219603021307,0,0,0,0,0,0,0,0,0
230219603021249,0,0,0,0,0,0,0,0,0
230219603021301,0,0,0,0,0,0,0,0,0
230219604001266,0,0,0,0,0,0,0,0,0
230219608001003,0,0,0,0,0,0,0,0,0
230219608001044,0,0,0,0,0,0,0,0,0
230219608001111,0.4,0.8,0,0,0,0.3,0.8,0,0
230219605002203,1.2,1.5,0,0,0,0.8,1.6,0.2,0
230219605002194,0,0,0,0,0,0,0,0,0
230219605002208,0.5,0.6,0,0,0,0.3,0.6,0.1,0
230219605002229,0,0,0,0,0,0,0,0,0
230219605002227,0,0,0,0,0,0,0,0,0
230219605002223,0,0,0,0,0,0,0,0,0
230219605002196,0,0,0,0,0,0,0,0,0
230219604001091,0,0,0,0,0,0,0,0,0
230219604001162,0,0,0,0,0,0,0,0,0
230219603021706,0,0,0,0,0,0,0,0,0
230219603021859,0,0,0,0,0,0,0,0,0
230219603021704,0,0,0,0,0,0,0,0,0
230219604001347,0,0,0,0,0,0,0,0,0
230219604001387,0,0,0,0,0,0,0,0,0
230219604001356,0,0,0,0,0,0,0,0,0
230219604001086,1,1.7,0.1,0,0,0.8,1.9,0.1,0.1
230219603021887,0,0,0,0,0,0,0,0,0
230219603021849,1.3,2.1,0.1,0,0,1,2.2,0.2,0.1
230219603021414,0,0,0,0,0,0,0,0,0
230219603021720,0,0,0,0,0,0,0,0,0
230219603021727,0,0,0,0,0,0,0,0,0
230219603021726,0,0,0,0,0,0,0,0,0
230219603021948,0.5,0.8,0,0,0,0.4,0.9,0.1,0
230219603021902,0,0,0,0,0,0,0,0,0
230219603021589,0,0,0,0,0,0,0,0,0
230219604001034,0,0,0,0,0,0,0,0,0
230219603021844,0.5,0.8,0,0,0,0.4,0.9,0.1,0
230219603021315,0,0,0,0,0,0,0,0,0
230219608001065,4.3,10.4,0.1,0,0.1,3.3,10.4,0.4,0.5
230219603021680,0,0,0,0,0,0,0,0,0
230219603021860,0,0,0,0,0,0,0,0,0
230219603021646,0,0,0,0,0,0,0,0,0
230219603021861,0,0,0,0,0,0,0,0,0
230219603021684,0,0,0,0,0,0,0,0,0
230219603021690,0,0,0,0,0,0,0,0,0
230219603021692,0.8,0.8,0,0,0,0.5,1,0,0
230219604001354,0,0,0,0,0,0,0,0,0
230219604001319,0,0,0,0,0,0,0,0,0
230219604001342,1.6,2.6,0.1,0,0,1.2,2.8,0.2,0.1
230219604001388,0,0,0,0,0,0,0,0,0
230219604001348,0,0,0,0,0,0,0,0,0
230219604001324,0,0,0,0,0,0,0,0,0
230219603021257,0,0,0,0,0,0,0,0,0
230219603021822,0,0,0,0,0,0,0,0,0
230219603021737,0,0,0,0,0,0,0,0,0
230219603021338,0,0,0,0,0,0,0,0,0
230219603021585,0,0,0,0,0,0,0,0,0
230219603021584,0,0,0,0,0,0,0,0,0
230219603021563,0,0,0,0,0,0,0,0,0
230219603021239,0,0,0,0,0,0,0,0,0
230219603021892,0,0,0,0,0,0,0,0,0
230219603021010,0,0,0,0,0,0,0,0,0
230219603021275,0,0,0,0,0,0,0,0,0
230219603021350,0,0,0,0,0,0,0,0,0
230219603021408,0,0,0,0,0,0,0,0,0
230219605001098,2.1,4.9,0.1,0,0,1.6,5.2,0.2,0.1
230219605001041,0,0,0,0,0,0,0,0,0
230219605001013,2.1,4.9,0.1,0,0,1.6,5.2,0.2,0.1
230219605001060,0.4,1,0,0,0,0.3,1,0,0
230219605001077,0,0,0,0,0,0,0,0,0
230219605001009,0,0,0,0,0,0,0,0,0
230219605001065,3.9,9.3,0.2,0,0,3,9.8,0.3,0.3
230219605001045,2.3,5.4,0.1,0,0,1.7,5.7,0.2,0.1
230219605001061,0,0,0,0,0,0,0,0,0
230219605001088,1.2,2.9,0.1,0,0,1,3.1,0.1,0.1
230219605001030,0,0,0,0,0,0,0,0,0
230219608002055,0,0,0,0,0,0,0,0,0
230219608001016,0,0,0,0,0,0,0,0,0
230219608004021,0,0,0,0,0,0,0,0,0
230219608002078,0.8,1.5,0,0,0,0.6,1.6,0.1,0.1
230219608002062,0,0,0,0,0,0,0,0,0
230219608004002,0.2,0.4,0,0,0,0.2,0.4,0,0
230219608002056,0,0,0,0,0,0,0,0,0
230219608004034,1.6,3,0.1,0,0,1.3,3.2,0.2,0.1
230219608003049,0,0,0,0,0,0,0,0,0
230219604001263,4.5,12.8,0.4,0,0,2.8,14.5,0.1,0.1
230219604001049,4.4,12.3,0.4,0,0,2.7,14,0.1,0.1
230219604001296,0,0,0,0,0,0,0,0,0
230219604001292,0,0,0,0,0,0,0,0,0
230219604001064,0,0,0,0,0,0,0,0,0
230219604001060,0,0,0,0,0,0,0,0,0
230219604001255,0,0,0,0,0,0,0,0,0
230219604001275,0,0,0,0,0,0,0,0,0
230219608002013,0.9,2.2,0.1,0,0,0.6,2.2,0.2,0.1
230219608002025,5.4,12.9,0.3,0.1,0.2,3.6,13.3,1.3,0.3
230219608002049,6.1,14.5,0.4,0.1,0.3,4,14.9,1.4,0.4
230219608002012,0,0,0,0,0,0,0,0,0
230219608002011,0,0,0,0,0,0,0,0,0
230219608002076,4.6,8.8,0.3,0.1,0,3.6,9.3,0.5,0.3
230219608004044,0,0,0,0,0,0,0,0,0
230219608004027,10.1,19,0.6,0.3,0,7.9,20.2,1.1,0.7
230219605002080,1.8,4,0.1,0,0,1.4,4.2,0.2,0.1
230219606003011,11,20.5,0.7,0.1,0,8.3,21.9,1.4,0.6
230219606001031,2.8,5.2,0.2,0,0,2.1,5.6,0.3,0.2
230219606001005,0,0,0,0,0,0,0,0,0
230219606001013,0,0,0,0,0,0,0,0,0
230219606001025,0.5,0.9,0,0,0,0.4,0.9,0.1,0
230219606003002,4.7,8.7,0.3,0.1,0,3.5,9.3,0.6,0.3
230219606003015,0,0,0,0,0,0,0,0,0
230219606003028,1.9,3.5,0.1,0,0,1.4,3.7,0.2,0.1
230219603012041,0,0,0,0,0,0,0,0,0
230219603012043,0,0,0,0,0,0,0,0,0
230219603013020,0.7,0.9,0,0,0,0.5,1,0.1,0
230219606002075,0,0,0,0,0,0,0,0,0
230219606002081,3.8,7.1,0.1,0.1,0,2.9,7.4,0.6,0.2
230219606002005,0,0,0,0,0,0,0,0,0
230219606002038,1.6,3,0,0,0,1.2,3.1,0.3,0.1
230219606002048,14.6,27.2,0.4,0.3,0.1,11.1,28.4,2.3,0.8
230219606002066,3.8,7.1,0.1,0.1,0,2.9,7.4,0.6,0.2
230219606002082,0.6,1.1,0,0,0,0.5,1.2,0.1,0
230219606002079,3.2,6,0.1,0.1,0,2.4,6.2,0.5,0.2
230219606002078,3.6,6.7,0.1,0.1,0,2.7,7,0.6,0.2
230219606002100,18.8,35,0.5,0.4,0.1,14.2,36.6,3,1
230219603021398,0,0,0,0,0,0,0,0,0
230219603021399,0,0,0,0,0,0,0,0,0
230219603021199,0,0,0,0,0,0,0,0,0
230219603021163,0,0,0,0,0,0,0,0,0
230219603021015,0,0,0,0,0,0,0,0,0
230219603021014,0,0,0,0,0,0,0,0,0
230219609001058,0,0,0,0,0,0,0,0,0
230219609001117,6.1,10,0.6,0.1,0,4.8,10.5,0.9,0.4
230219609001128,0,0,0,0,0,0,0,0,0
230219609001115,0.5,0.8,0,0,0,0.4,0.9,0.1,0
230219609001116,0,0,0,0,0,0,0,0,0
230219609001114,0,0,0,0,0,0,0,0,0
230219609001156,1.5,2.5,0.1,0,0,1.2,2.6,0.2,0.1
230219609001144,1,1.7,0.1,0,0,0.8,1.7,0.2,0.1
230219609001066,0,0,0,0,0,0,0,0,0
230219609001067,0,0,0,0,0,0,0,0,0
230219607002059,0,0,0,0,0,0,0,0,0
230219607002055,3.4,4.9,0.2,0.1,0,2.5,5.4,0.4,0.2
230219607003040,0,0,0,0,0,0,0,0,0
230219603011089,0,0,0,0,0,0,0,0,0
230219603011057,2.3,3,0.1,0,0,1.7,3.5,0.2,0.1
230219603011097,0,0,0,0,0,0,0,0,0
230219603011023,0,0,0,0,0,0,0,0,0
230219603021429,0,0,0,0,0,0,0,0,0
230219603011006,0,0,0,0,0,0,0,0,0
230219603011098,0,0,0,0,0,0,0,0,0
230219603021496,0.8,0.8,0,0,0,0.5,1,0,0
230219603021509,0,0,0,0,0,0,0,0,0
230219603021155,0,0,0,0,0,0,0,0,0
230219603021461,0,0,0,0,0,0,0,0,0
230219603021452,0,0,0,0,0,0,0,0,0
230219603021402,0,0,0,0,0,0,0,0,0
230219603021282,0,0,0,0,0,0,0,0,0
230219603011085,0,0,0,0,0,0,0,0,0
230219603011077,0,0,0,0,0,0,0,0,0
230219607001017,0,0,0,0,0,0,0,0,0
230219607002068,0,0,0,0,0,0,0,0,0
230219607001051,1.4,2.1,0.1,0,0,1,2.3,0.2,0.1
230219607002087,0,0,0,0,0,0,0,0,0
230219607001099,0,0,0,0,0,0,0,0,0
230219607003035,3.9,5.8,0.2,0.1,0,2.9,6.3,0.4,0.3
230219607003039,12,17.7,0.6,0.2,0,8.9,19.4,1.3,0.9
230219607003043,7.3,10.7,0.4,0.1,0,5.4,11.7,0.8,0.5
230219607001034,0,0,0,0,0,0,0,0,0
230219607001011,0,0,0,0,0,0,0,0,0
230219607001067,0,0,0,0,0,0,0,0,0
230219607001082,8.9,13.2,0.4,0.2,0,6.6,14.4,1,0.6
230219607001087,0,0,0,0,0,0,0,0,0
230219607002027,0,0,0,0,0,0,0,0,0
230219603021484,0,0,0,0,0,0,0,0,0
230219603021501,0,0,0,0,0,0,0,0,0
230219603021502,0,0,0,0,0,0,0,0,0
230219603021388,0,0,0,0,0,0,0,0,0
230219603021476,0.7,0.9,0,0,0,0.5,1,0.1,0
230219603021474,0,0,0,0,0,0,0,0,0
230219603021891,0,0,0,0,0,0,0,0,0
230219603021499,0,0,0,0,0,0,0,0,0
230219603011063,0,0,0,0,0,0,0,0,0
230219603021074,0,0,0,0,0,0,0,0,0
230219603021072,0,0,0,0,0,0,0,0,0
230219603021071,0,0,0,0,0,0,0,0,0
230219604001168,0,0,0,0,0,0,0,0,0
230219609001054,0,0,0,0,0,0,0,0,0
230219609001092,4.3,7.1,0.4,0.1,0,3.4,7.4,0.7,0.3
230219609001109,0,0,0,0,0,0,0,0,0
230219609001111,0,0,0,0,0,0,0,0,0
230219609001174,0.5,0.8,0,0,0,0.4,0.9,0.1,0
230219609001158,0,0,0,0,0,0,0,0,0
230219609001146,6.6,10.9,0.6,0.1,0,5.2,11.4,1,0.4
230219609001061,0,0,0,0,0,0,0,0,0
230219609001137,1,1.7,0.1,0,0,0.8,1.7,0.2,0.1
230219609001165,1,1.7,0.1,0,0,0.8,1.7,0.2,0.1
230219609001205,0,0,0,0,0,0,0,0,0
230219609001108,0,0,0,0,0,0,0,0,0
230219609001082,0,0,0,0,0,0,0,0,0
230219607002021,0,0,0,0,0,0,0,0,0
230219603021304,0,0,0,0,0,0,0,0,0
230219603021295,0,0,0,0,0,0,0,0,0
230219603021790,0,0,0,0,0,0,0,0,0
230219603021230,0,0,0,0,0,0,0,0,0
230219603021209,0,0,0,0,0,0,0,0,0
230219603021396,0,0,0,0,0,0,0,0,0
230219603021316,0,0,0,0,0,0,0,0,0
230219604001080,0,0,0,0,0,0,0,0,0
230219604001112,0,0,0,0,0,0,0,0,0
230219604001242,0,0,0,0,0,0,0,0,0
230219604001126,0.6,2.3,0,0,0,0.5,2.4,0,0
230219604001260,0.3,1.1,0,0,0,0.2,1.2,0,0
230219604001219,0,0,0,0,0,0,0,0,0
230219604001121,0.5,1.7,0,0,0,0.4,1.8,0,0
230219604001102,0,0,0,0,0,0,0,0,0
230219604001130,0,0,0,0,0,0,0,0,0
230219604001149,0,0,0,0,0,0,0,0,0
230219604001132,0,0,0,0,0,0,0,0,0
230219604001353,0,0,0,0,0,0,0,0,0
230219604001376,0,0,0,0,0,0,0,0,0
230219604001186,0,0,0,0,0,0,0,0,0
230219604001196,0,0,0,0,0,0,0,0,0
230219604001184,0,0,0,0,0,0,0,0,0
230219604001238,0,0,0,0,0,0,0,0,0
230219609001167,0,0,0,0,0,0,0,0,0
230219609001056,0,0,0,0,0,0,0,0,0
230219609001182,2.3,3.8,0.2,0,0,1.8,3.9,0.3,0.2
230219609001135,7.8,13,0.7,0.1,0,6.2,13.5,1.2,0.5
230219603021216,0,0,0,0,0,0,0,0,0
230219603021271,0,0,0,0,0,0,0,0,0
230219603021297,0,0,0,0,0,0,0,0,0
230219603021614,0,0,0,0,0,0,0,0,0
230219603021009,0,0,0,0,0,0,0,0,0
230219603021909,0,0,0,0,0,0,0,0,0
230219603021243,0,0,0,0,0,0,0,0,0
230219603021532,0,0,0,0,0,0,0,0,0
230219603021318,0,0,0,0,0,0,0,0,0
230219604001077,0,0,0,0,0,0,0,0,0
230219603021240,0,0,0,0,0,0,0,0,0
230219603021235,0,0,0,0,0,0,0,0,0
230219604001328,0,0,0,0,0,0,0,0,0
230219604001362,0,0,0,0,0,0,0,0,0
230219604001369,0,0,0,0,0,0,0,0,0
230219604001175,3,5.6,0,0,0,2.4,6.1,0.2,0.1
230219604001188,0,0,0,0,0,0,0,0,0
230219604001170,0,0,0,0,0,0,0,0,0
230219604001000,0,0,0,0,0,0,0,0,0
230219604001167,0,0,0,0,0,0,0,0,0
230219604001174,0,0,0,0,0,0,0,0,0
230219604001165,0,0,0,0,0,0,0,0,0
230219604001177,0,0,0,0,0,0,0,0,0
230219604001189,0,0,0,0,0,0,0,0,0
230219604001232,0,0,0,0,0,0,0,0,0
230219609001143,16.4,27.2,1.6,0.3,0.1,13.1,28.4,2.5,1.1
230219609001172,0,0,0,0,0,0,0,0,0
230219609001093,0,0,0,0,0,0,0,0,0
230219603021311,0,0,0,0,0,0,0,0,0
230219603021336,0,0,0,0,0,0,0,0,0
230219603021814,0,0,0,0,0,0,0,0,0
230219603021294,0,0,0,0,0,0,0,0,0
230219603021220,0,0,0,0,0,0,0,0,0
230219603021221,0,0,0,0,0,0,0,0,0
230219603021236,0,0,0,0,0,0,0,0,0
230219603021227,0,0,0,0,0,0,0,0,0
230219603021984,0,0,0,0,0,0,0,0,0
230219605001108,0,0,0,0,0,0,0,0,0
230219605001037,1.9,4.4,0.1,0,0,1.4,4.6,0.2,0.1
230219608001088,0,0,0,0,0,0,0,0,0
230219608001067,0,0,0,0,0,0,0,0,0
230219608001081,1.2,2.8,0,0,0,0.9,2.8,0.1,0.1
230219608001070,5.6,13.7,0.1,0,0.1,4.4,13.7,0.6,0.7
230219608001047,2.7,6.6,0.1,0,0.1,2.1,6.6,0.3,0.3
230219608001072,0,0,0,0,0,0,0,0,0
230219608001093,0,0,0,0,0,0,0,0,0
230219608001096,0,0,0,0,0,0,0,0,0
230219603021683,1.7,1.7,0,0,0,1.1,2.1,0.1,0
230219603021506,0,0,0,0,0,0,0,0,0
230219603021688,0,0,0,0,0,0,0,0,0
230219603021709,0,0,0,0,0,0,0,0,0
230219608001114,0,0,0,0,0,0,0,0,0
230219608004036,10.1,19,0.6,0.3,0,7.9,20.2,1.1,0.7
230219608004037,5.4,10.3,0.3,0.1,0,4.3,10.9,0.6,0.4
230219608002064,8.9,16.7,0.5,0.2,0,6.9,17.7,1,0.6
230219608004040,0,0,0,0,0,0,0,0,0
230219608004015,0,0,0,0,0,0,0,0,0
230219608001007,0.2,0.4,0,0,0,0.2,0.4,0,0
230219608002077,0.2,0.4,0,0,0,0.2,0.4,0,0
230219608001029,0.4,0.8,0,0,0,0.3,0.8,0,0
230219608001046,0.6,1.1,0,0,0,0.5,1.2,0.1,0
230219608001035,0.2,0.4,0,0,0,0.2,0.4,0,0
230219604002103,0,0,0,0,0,0,0,0,0
230219604002047,13.1,21.7,0.7,0.2,0.1,10,23.2,1.6,0.8
230219604002104,0,0,0,0,0,0,0,0,0
230219604002052,0,0,0,0,0,0,0,0,0
230219604002037,1.3,2.2,0.1,0,0,1,2.3,0.2,0.1
230219604001278,0,0,0,0,0,0,0,0,0
230219604001254,0,0,0,0,0,0,0,0,0
230219604001384,0,0,0,0,0,0,0,0,0
230219604001287,0,0,0,0,0,0,0,0,0
230219604001294,0,0,0,0,0,0,0,0,0
230219608001058,10.7,20.2,0.6,0.3,0,8.4,21.4,1.2,0.7
230219608001116,0,0,0,0,0,0,0,0,0
230219608001100,0,0,0,0,0,0,0,0,0
230219608001056,1.4,2.7,0.1,0,0,1.1,2.8,0.2,0.1
230219608001117,0,0,0,0,0,0,0,0,0
230219608001102,0,0,0,0,0,0,0,0,0
230219605002257,0.2,0.3,0,0,0,0.2,0.3,0,0
230219605002195,0,0,0,0,0,0,0,0,0
230219605002111,0,0,0,0,0,0,0,0,0
230219608004017,3,5.7,0.2,0.1,0,2.4,6,0.3,0.2
230219608001012,2.2,4.2,0.1,0.1,0,1.7,4.4,0.3,0.1
230219608004000,6.4,12.2,0.4,0.2,0,5.1,12.9,0.7,0.4
230219608001028,0.4,0.8,0,0,0,0.3,0.8,0,0
230219608004031,0.4,0.8,0,0,0,0.3,0.8,0,0
230219604002101,0,0,0,0,0,0,0,0,0
230219604002056,0,0,0,0,0,0,0,0,0
230219604002017,0,0,0,0,0,0,0,0,0
230219604002074,10.5,17.4,0.5,0.2,0.1,8,18.5,1.3,0.7
230219604002075,2.9,4.8,0.1,0,0,2.2,5.1,0.4,0.2
230219604002091,0,0,0,0,0,0,0,0,0
230219604002000,0,0,0,0,0,0,0,0,0
230219604002031,0,0,0,0,0,0,0,0,0
230219604002027,0,0,0,0,0,0,0,0,0
230219604002086,0,0,0,0,0,0,0,0,0
230219606003022,3.1,5.7,0.2,0,0,2.3,6.1,0.4,0.2
230219606003032,0,0,0,0,0,0,0,0,0
230219608003090,0,0,0,0,0,0,0,0,0
230219608003071,3.2,8.2,0.1,0,0,2.2,8.6,0.3,0.3
230219608003088,0,0,0,0,0,0,0,0,0
230219608003083,0,0,0,0,0,0,0,0,0
230219608003075,2.3,5.9,0.1,0,0,1.6,6.2,0.2,0.2
230219608003056,0,0,0,0,0,0,0,0,0
230219608003042,0,0,0,0,0,0,0,0,0
230219606002035,0.4,0.7,0,0,0,0.3,0.8,0.1,0
230219606002070,0,0,0,0,0,0,0,0,0
230219605002118,0,0,0,0,0,0,0,0,0
230219605002124,0,0,0,0,0,0,0,0,0
230219605002248,0,0,0,0,0,0,0,0,0
230219605002180,0,0,0,0,0,0,0,0,0
230219605002132,0,0,0,0,0,0,0,0,0
230219605002128,0,0,0,0,0,0,0,0,0
230219605002244,0.4,0.7,0,0,0,0.3,0.8,0.1,0
230219605002173,0,0,0,0,0,0,0,0,0
230219605002169,0,0,0,0,0,0,0,0,0
230219605002245,0,0,0,0,0,0,0,0,0
230219603021450,0,0,0,0,0,0,0,0,0
230219603021164,0,0,0,0,0,0,0,0,0
230219603021965,0,0,0,0,0,0,0,0,0
230219603021401,0,0,0,0,0,0,0,0,0
230219603021467,0,0,0,0,0,0,0,0,0
230219603011019,0,0,0,0,0,0,0,0,0
230219607002048,15.9,23.4,0.8,0.3,0,11.8,25.7,1.8,1.1
230219607002074,0,0,0,0,0,0,0,0,0
230219607001019,0,0,0,0,0,0,0,0,0
230219607002064,3.6,5.3,0.2,0.1,0,2.7,5.9,0.4,0.3
230219607002072,0,0,0,0,0,0,0,0,0
230219607001047,37.5,55.1,1.8,0.7,0.1,27.7,60.4,4.1,2.7
230219603011062,0.7,0.9,0,0,0,0.5,1,0.1,0
230219603021045,0,0,0,0,0,0,0,0,0
230219603021049,0,0,0,0,0,0,0,0,0
230219603021077,0,0,0,0,0,0,0,0,0
230219603021035,0,0,0,0,0,0,0,0,0
230219603021264,0,0,0,0,0,0,0,0,0
230219603021269,0,0,0,0,0,0,0,0,0
230219603021286,0,0,0,0,0,0,0,0,0
230219603021290,0,0,0,0,0,0,0,0,0
230219603021469,0,0,0,0,0,0,0,0,0
230219603021431,0,0,0,0,0,0,0,0,0
230219603021445,0,0,0,0,0,0,0,0,0
230219603021097,0,0,0,0,0,0,0,0,0
230219607001096,5.9,8.6,0.3,0.1,0,4.3,9.5,0.6,0.4
230219607001088,0,0,0,0,0,0,0,0,0
230219607002094,0,0,0,0,0,0,0,0,0
230219607003007,2,2.9,0.1,0,0,1.4,3.2,0.2,0.1
230219607001077,0.6,0.8,0,0,0,0.4,0.9,0.1,0
230219607003029,6.1,9,0.3,0.1,0,4.6,9.9,0.7,0.4
230219607003019,0,0,0,0,0,0,0,0,0
230219607002013,1.1,1.6,0.1,0,0,0.8,1.8,0.1,0.1
230219607003053,1.7,2.5,0.1,0,0,1.2,2.7,0.2,0.1
230219607002036,7.3,10.7,0.4,0.1,0,5.4,11.7,0.8,0.5
230219607003044,3.9,5.8,0.2,0.1,0,2.9,6.3,0.4,0.3
230219607002043,0,0,0,0,0,0,0,0,0
230219607001055,0,0,0,0,0,0,0,0,0
230219607002069,0,0,0,0,0,0,0,0,0
230219607002100,4.5,6.6,0.2,0.1,0,3.3,7.2,0.5,0.3
230219603021066,0,0,0,0,0,0,0,0,0
230219603021073,0,0,0,0,0,0,0,0,0
230219603021030,0,0,0,0,0,0,0,0,0
230219603021024,0,0,0,0,0,0,0,0,0
230219603021478,0,0,0,0,0,0,0,0,0
230219603021470,0,0,0,0,0,0,0,0,0
230219603021430,0,0,0,0,0,0,0,0,0
230219603021086,0,0,0,0,0,0,0,0,0
230219603021093,0,0,0,0,0,0,0,0,0
230219603021105,0,0,0,0,0,0,0,0,0
230219603021935,0,0,0,0,0,0,0,0,0
230219603021127,0,0,0,0,0,0,0,0,0
230219607002016,27.9,41.1,1.4,0.5,0.1,20.7,45.1,3.1,2
230219607002098,5.6,8.2,0.3,0.1,0,4.1,9,0.6,0.4
230219607002052,0,0,0,0,0,0,0,0,0
230219607002071,7.3,10.7,0.4,0.1,0,5.4,11.7,0.8,0.5
230219607002001,10.6,15.6,0.5,0.2,0,7.9,17.1,1.2,0.8
230219607002099,2.5,3.7,0.1,0,0,1.9,4.1,0.3,0.2
230219607001028,0,0,0,0,0,0,0,0,0
230219607001045,0.8,1.2,0,0,0,0.6,1.4,0.1,0.1
230219607003057,0,0,0,0,0,0,0,0,0
230219607002039,0,0,0,0,0,0,0,0,0
230219607001035,0,0,0,0,0,0,0,0,0
230219604001016,0,0,0,0,0,0,0,0,0
230219603021254,0,0,0,0,0,0,0,0,0
