GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREOFUE,G20PREOKIN,G20PREIWES,G20PREIPIE,G20PREOWRI,G20USSRERN,G20USSDGRE,G20USSLSTE,G20USSOHER,G20USSOWRI
19163163217,19,163,163217,648.58,1169.22,19.83,11.9,0.99,1.98,0.99,2.98,0,1.98,635.68,1141.46,39.67,15.87,0.99
19163163218,19,163,163218,455.29,839.85,21.02,5.01,4,0,0,9.01,1,5.01,436.29,833.84,44.04,8.01,3
19163163219,19,163,163219,520.53,880.19,26.21,5.05,1,1.05,0,4.05,0,3.03,499.22,853.64,60.57,15.23,0
19163163220,19,163,163220,271.47,730.81,12.79,2.95,0,2.95,0,2.95,0,1.97,252.78,697.36,34.43,13.77,0
19163163221,19,163,163221,935.09,891.13,10.99,0.92,1.83,0.92,0,3.66,1.83,2.75,957.07,837.1,30.22,7.33,0
19163163222,19,163,163222,1061.97,960.88,20.02,4,2,1,0,0.01,1,16.01,1099.02,899.77,37.06,8.02,1
19163163223,19,163,163223,785,1197,36,7,1,1,2,4,0,10,804,1153,53,14,2
19163163224,19,163,163224,893.14,1428.21,32.39,5.87,1.96,1.96,0,3.91,0,1.01,928.27,1369.39,51.04,7.89,0
19163163225,19,163,163225,825,1103,17,2,3,0,0,1,0,11,820,1073,43,8,0
19163163226,19,163,163226,671,1007,25,7,2,2,1,2,1,4,635,1004,58,12,2
19163163227,19,163,163227,621,904,22,3,3,2,0,6,1,3,613,875,36,14,2
19163163228,19,163,163228,338.42,644.78,16.17,1.1,1.01,0.02,0.01,1.02,0,3.02,326.32,628.54,33.33,6.13,3.01
19163163229,19,163,163229,609.33,716.17,24.06,4.96,1.01,0,1,7.94,0.01,2.05,550.73,724.94,47.83,20.96,1.99
19163163230,19,163,163230,885,963,11,0,6,1,1,5,0,6,823,974,43,18,3
19163163231,19,163,163231,801,1093,18,2,1,0,2,5,1,3,773,1079,39,11,1
19163163232,19,163,163232,828.4,914.13,17.94,1.99,0,1,1,2.99,0,6.98,842.35,874.25,30.9,5.98,1
19165165001,19,165,165001,113.24,39.25,1.27,0.14,0.56,0,0,0.28,0.42,0.14,106.06,42.34,2.81,1.69,0
19165165002,19,165,165002,300.62,104.19,3.36,0.37,1.49,0,0,0.75,1.12,0.37,281.57,112.4,7.47,4.48,0
19165165003,19,165,165003,114.12,33.74,1.5,0,0.21,0,0,0,0,0,107.88,34.39,4.73,1.07,0
19165165004,19,165,165004,83.8,24.78,1.1,0,0.16,0,0,0,0,0,79.22,25.25,3.47,0.79,0
19165165005,19,165,165005,83.38,24.65,1.1,0,0.16,0,0,0,0,0,78.82,25.12,3.45,0.79,0
19165165006,19,165,165006,163.38,48.31,2.15,0,0.31,0,0,0,0,0,154.46,49.23,6.77,1.54,0
19165165007,19,165,165007,86.32,25.52,1.14,0,0.16,0,0,0,0,0,81.61,26.01,3.58,0.81,0
19165165008,19,165,165008,129.44,44.86,1.45,0.16,0.64,0,0,0.32,0.48,0.16,121.24,48.4,3.22,1.93,0
19165165009,19,165,165009,92.51,32.06,1.03,0.11,0.46,0,0,0.23,0.34,0.11,86.65,34.59,2.3,1.38,0
19165165010,19,165,165010,169.2,58.64,1.89,0.21,0.84,0,0,0.42,0.63,0.21,158.48,63.26,4.2,2.52,0
19165165011,19,165,165011,243.83,96.46,4.63,0,0.36,0,0,0.71,0.36,0.36,239.92,91.84,6.05,1.78,0.36
19165165012,19,165,165012,87.31,34.54,1.66,0,0.13,0,0,0.25,0.13,0.13,85.91,32.88,2.17,0.64,0.13
19165165013,19,165,165013,1744.75,851.3,29.01,5,2,3,6,5,1,6,1667.74,853.28,70.02,25.01,2
19165165014,19,165,165014,164.99,65.27,3.13,0,0.24,0,0,0.48,0.24,0.24,162.34,62.14,4.09,1.2,0.24
19165165015,19,165,165015,188.11,74.42,3.57,0,0.27,0,0,0.55,0.27,0.27,185.09,70.85,4.67,1.37,0.27
19165165016,19,165,165016,185.84,84.67,6.95,0,0.43,0,0,0,0,1.74,179.76,89.44,5.64,3.04,0
19165165017,19,165,165017,82.94,37.79,3.1,0,0.19,0,0,0,0,0.78,80.23,39.92,2.52,1.36,0
19165165018,19,165,165018,159.22,72.54,5.95,0,0.37,0,0,0,0,1.49,154.02,76.64,4.84,2.6,0
19165165019,19,165,165019,117.45,48,2.1,0.23,0.7,0,0,0,0,0.47,111.39,49.17,3.26,0.7,0
19165165020,19,165,165020,146.3,59.8,2.61,0.29,0.87,0,0,0,0,0.58,138.75,61.25,4.06,0.87,0
19165165021,19,165,165021,216.35,88.43,3.86,0.43,1.29,0,0,0,0,0.86,205.19,90.58,6.01,1.29,0
19165165022,19,165,165022,23.9,9.77,0.43,0.05,0.14,0,0,0,0,0.09,22.67,10.01,0.66,0.14,0
19167167001,19,167,167001,29.59,2.59,0.08,0,0,0,0,0.08,0,0,29.4,2.71,0.08,0.08,0
19167167002,19,167,167002,75.37,6.6,0.2,0,0,0,0,0.2,0,0,74.87,6.9,0.2,0.2,0
19167167003,19,167,167003,2159,245,7,1,3,0,1,2,1,5,2136,237,13,7,0
19167167004,19,167,167004,1484,133,8,3,1,0,0,2,0,3,1488,121,9,8,1
19167167005,19,167,167005,235.19,33.35,2.93,0.59,0,0.29,0.29,0.59,0,0.29,234.02,32.18,4.97,0.29,0
19167167006,19,167,167006,568.81,80.65,7.07,1.41,0,0.71,0.71,1.41,0,0.71,565.98,77.82,12.03,0.71,0
19167167008,19,167,167008,134.52,14.51,0.71,0.18,0,0,0,0.35,0,0.71,130.98,16.99,1.77,0.35,0
19167167009,19,167,167009,685.85,104.38,5.12,0,0.64,0,0,0,0,6.4,701.22,90.29,5.12,2.56,0
19167167010,19,167,167010,274.71,41.81,2.05,0,0.26,0,0,0,0,2.56,280.87,36.17,2.05,1.03,0
19167167011,19,167,167011,195.58,17.13,0.51,0,0,0,0,0.51,0,0,194.31,17.9,0.51,0.51,0
19167167012,19,167,167012,333.84,29.24,0.87,0,0,0,0,0.87,0,0,331.65,30.55,0.87,0.87,0
19167167013,19,167,167013,39.11,17.8,0.36,0.12,0,0,0,0.08,0.04,0.08,37.13,18.04,1.09,0.61,0.04
19167167014,19,167,167014,427.5,146.55,3.1,0.92,0,0,0,0.95,0.31,0.61,411.63,148.9,8.61,4.94,0.31
19167167015,19,167,167015,500.26,61.41,6.75,0.5,2.03,0.54,0,0.54,0,0.54,494.99,56.59,9.86,1.58,0
19167167016,19,167,167016,207.44,26.06,3.28,0.02,0.47,0.46,0.01,0.46,0,0.52,209.51,22.26,4.63,0.93,0
19167167017,19,167,167017,2710.92,566.49,48.59,6.98,5.07,5,1.99,5,0,29.76,2818.65,485.83,32.62,11.31,2
19167167018,19,167,167018,580.93,159.68,9.64,0.92,1.01,0.35,0.02,1.12,0,7.08,599.18,143.58,7.33,4.42,0.73
19167167019,19,167,167019,301.01,32.48,1.58,0.4,0,0,0,0.79,0,1.58,293.09,38.02,3.96,0.79,0
19167167020,19,167,167020,324.47,35.01,1.71,0.43,0,0,0,0.85,0,1.71,315.93,40.99,4.27,0.85,0
19167167021,19,167,167021,370.36,117.9,4.27,0,0,0,0.43,0.43,0,0,363.52,119.18,6.83,1.71,0
19167167022,19,167,167022,285.65,88.2,3.81,0.09,0.24,0,0.25,0.34,0,0.38,283.81,86.68,4.97,1.42,0.05
19167167023,19,167,167023,262.18,83.46,3.02,0,0,0,0.3,0.3,0,0,257.34,84.37,4.84,1.21,0
19167167024,19,167,167024,2263.08,630.29,38.42,3.98,3.77,1.65,0,4.81,0,30.76,2339.88,565.24,28.2,18.33,3.23
19167167025,19,167,167025,331,25,2,0,2,0,0,2,0,2,333,25,3,1,1
19167167026,19,167,167026,130.97,15.87,1.49,0.25,0.74,0,0,0,0,0,127.25,15.63,2.23,0.25,0
19167167027,19,167,167027,135.65,16.44,1.54,0.26,0.77,0,0,0,0,0,131.8,16.19,2.31,0.26,0
19167167028,19,167,167028,109.89,50.01,1.02,0.34,0,0,0,0.23,0.11,0.23,104.33,50.69,3.06,1.7,0.11
19167167029,19,167,167029,59.63,27.14,0.55,0.18,0,0,0,0.12,0.06,0.12,56.62,27.51,1.66,0.92,0.06
19167167030,19,167,167030,15.55,7.08,0.14,0.05,0,0,0,0.03,0.02,0.03,14.76,7.17,0.43,0.24,0.02
19167167031,19,167,167031,447.94,203.86,4.16,1.39,0,0,0,0.92,0.46,0.92,425.29,206.64,12.48,6.93,0.46
19169169001,19,169,169001,175.07,84.15,4.84,0,0,0,0,0,0,0.97,169.26,87.05,5.8,2.9,0
19169169002,19,169,169002,667.48,495.17,15.85,1.98,0,1.98,0,0,0.99,1.98,658.57,489.22,21.79,8.91,0.99
19169169003,19,169,169003,1091.45,922.69,33.32,5.02,2,0.02,1,4,1.01,5.05,1108.16,884.73,43.41,15.19,3.01
19169169004,19,169,169004,238,93,3,0,1,0,1,1,0,1,230,96,8,2,0
19169169005,19,169,169005,297,129,2,1,1,1,0,0,0,0,284,130,9,5,1
19169169006,19,169,169006,85,24,2,1,0,0,0,0,0,1,81,27,5,0,0
19169169007,19,169,169007,157,72,2,0,0,0,0,1,0,0,154,67,6,4,0
19169169008,19,169,169008,194,145,8,0,0,0,0,0,0,1,194,143,7,4,0
19169169009,19,169,169009,1284.73,1257.52,32.7,7.29,4.07,2.23,0,11.36,0,12.05,1363.65,1189.12,43.06,10.28,0.08
19169169010,19,169,169010,189.13,173.33,5.2,1.93,0.15,0.58,0,0.07,0,3.09,188.81,175.07,4,2.73,0
19169169011,19,169,169011,124.5,103.72,6.13,0.88,0.01,0.83,0,0.85,0.01,0.06,132.67,99.46,4.57,0.08,0.02
19169169012,19,169,169012,297.91,177.18,6.06,0.02,0.01,0,0,0,0,2,288.86,177.22,9.05,1.04,2.01
19169169013,19,169,169013,1713.17,1844.96,63.4,17,5.97,4.11,2,7.09,0,11.87,1626.82,1846.51,113.77,46.74,7.93
19169169014,19,169,169014,439,217,12,1,1,0,0,2,1,0,407,232,23,4,2
19169169015,19,169,169015,333,118,10,0,1,0,0,3,1,1,299,139,20,7,0
19169169016,19,169,169016,588,302,10,3,1,0,0,1,0,2,534,320,33,13,1
19169169017,19,169,169017,285.35,195.84,11.84,0.62,0,0,0,3.72,0.62,0.63,285.36,195.2,10.61,3.74,1.86
19169169018,19,169,169018,312.87,178.93,7.7,0.01,0,0,0,0.01,1.91,0.97,317.64,174.14,9.62,0.98,0
19169169019,19,169,169019,1317.47,1061.36,53.91,3.99,1.99,1,1,6.98,0.01,11.98,1319.5,1041.38,61.9,17.96,1
19169169020,19,169,169020,98.74,72.1,2.27,0.97,0,0.32,0,0,0,1.62,98.09,73.73,1.62,1.3,0
19169169021,19,169,169021,46.47,37.73,2.14,0,0.08,0.08,0,0.24,0.08,0.24,46.07,37.17,2.07,1.11,0.08
19169169022,19,169,169022,551.87,444.88,25.18,0,0.92,0.92,0,2.76,1,2.8,547.47,438.23,24.34,12.93,0.92
19169169023,19,169,169023,174.24,119.46,7.23,0.38,0,0,0,2.28,0.38,0.38,174.24,119.08,6.47,2.28,1.14
19169169101,19,169,169101,642.01,1077.13,62.68,3.11,0.03,0,1,4.04,3.01,15.12,680.84,1029.89,54.86,16.16,2.03
19169169102,19,169,169102,397.06,914.62,22.4,2.59,2.57,0,0,7.71,0,2.59,432.13,858.07,29.29,9.45,0.86
19169169103,19,169,169103,527.69,965.18,46.84,7.01,2,0.06,0,3.09,0.98,7.97,516.48,946.57,59.88,11.05,2.03
19169169104,19,169,169104,308.99,1192.65,31.49,7.87,1.97,1.97,0,3.94,0.98,5.9,313.91,1165.1,45.27,8.86,1.97
19169169105,19,169,169105,619.02,1231.51,29.68,5.94,3.96,0.99,0,1.99,0.99,8.91,652.7,1189.93,23.76,15.82,1.98
19169169106,19,169,169106,358.01,1237.35,21.51,6.13,1.03,0.03,1,4.06,1.02,5.1,382.09,1186.9,31.73,10.14,1.03
19169169107,19,169,169107,374,997,32,8,3,0,1,10,1,5,418,962,34,12,0
19169169108,19,169,169108,544.48,1151.91,19.36,1.07,1.05,2.01,1,6.02,0.01,5.11,564.89,1099.4,30.29,22.19,1.02
19169169109,19,169,169109,726,1254,17,7,2,1,1,4,1,17,771,1205,27,9,1
19169169110,19,169,169110,919.77,1440.07,33.26,3.7,0.93,2.77,0,4.63,0,12.93,1004.75,1373.55,25.89,3.7,0.92
19169169111,19,169,169111,680.99,1524.9,40.17,8.13,4.26,0.97,0,3.14,0,10.07,706.74,1490.01,38.34,15.96,0.13
19169169112,19,169,169112,322.56,818.28,43.9,3.21,0.05,4.05,0,3.03,1,9.24,350.17,784.95,35.17,11.32,3.03
19169169113,19,169,169113,375,881,34,6,0,1,0,5,1,4,389,859,38,7,1
19169169114,19,169,169114,601.66,1390.79,33.79,8.09,1.95,2.05,0,0.97,0,9.26,623.85,1342.62,43.33,12.08,0.97
19169169115,19,169,169115,446.06,1156.46,38.96,8.27,0,0.05,0,1.06,0.03,6.31,490.79,1115.94,35.85,5.47,0
19169169116,19,169,169116,580,888,18,4,1,4,0,6,1,4,611,774,27,7,0
19169169117,19,169,169117,155.81,178.64,4.96,0.99,0.99,0,0,0.99,0,0,147.87,165.74,7.94,0.99,0
19169169118,19,169,169118,194.19,438.36,12.04,1.01,3.01,1,0,7.01,0,0,215.13,397.26,11.06,4.01,2
19169169119,19,169,169119,376.45,1066.63,29.55,2.17,1,0.03,0,7.02,0.03,4.16,385.91,1038.39,37.47,8.29,1
19169169120,19,169,169120,528.8,1101.52,25.64,6.62,0,0.94,0,1.92,0.94,6.63,584.57,1050.38,23.78,12.32,0
19171171001,19,171,171001,168,49,0,0,0,0,0,0,0,0,167,47,2,1,0
19171171002,19,171,171002,130,45,2,0,0,0,0,0,0,1,123,47,6,0,0
19171171003,19,171,171003,226.86,115.43,4.29,0.86,1.14,0.29,0.29,1.14,0.29,1.43,222.57,113.43,7.43,4.57,0
19171171004,19,171,171004,227.4,108.85,5.88,0.88,0,0,0,0.29,0,0.59,226.52,110.32,6.77,1.47,0
19171171005,19,171,171005,168.86,80.82,4.37,0.66,0,0,0,0.22,0,0.44,168.2,81.92,5.02,1.09,0
19171171006,19,171,171006,376.74,180.33,9.75,1.46,0,0,0,0.49,0,0.97,375.28,182.77,11.21,2.44,0
19171171007,19,171,171007,527.33,268.31,9.96,1.99,2.66,0.66,0.66,2.66,0.66,3.32,517.37,263.66,17.27,10.63,0
19171171008,19,171,171008,268.41,108.45,4.23,0.92,0.97,0.05,0.05,0.2,0.05,1.8,252.19,111.19,12.52,2.74,0
19171171009,19,171,171009,362.41,139.81,5.52,1.23,1.23,0,0,0,0,2.45,337.88,144.72,17.78,3.07,0
19171171010,19,171,171010,306,174,2,2,0,0,0,1,0,1,292,171,11,7,0
19171171011,19,171,171011,134.81,70.46,1.66,0,0,0,0,0.55,0,0,127.6,71.57,5.55,0,0
19171171012,19,171,171012,80.09,27.67,1.06,0.27,0,0,0,0,0,0.27,76.36,30.86,1.6,0.27,0.27
19171171013,19,171,171013,187.59,64.81,2.49,0.62,0,0,0,0,0,0.62,178.86,72.29,3.74,0.62,0.62
19171171014,19,171,171014,203,92,0,1,1,0,0,1,0,0,200,93,2,2,1
19171171015,19,171,171015,96.33,47.51,1.44,0.11,0,0,0,0,0,0.11,92.78,48.84,2.66,1.11,0.11
19171171016,19,171,171016,115.79,188.54,1.61,0.27,0,0,0,2.35,0,0.27,112.45,183.46,5.54,1.36,0.27
19171171017,19,171,171017,485,555,10,3,3,1,0,3,1,2,447,547,38,14,2
19171171018,19,171,171018,26.5,128.43,0.6,0.26,0,0,0.03,1.66,0,0.37,27.42,123.64,1.78,1.48,0.28
19171171019,19,171,171019,437.07,419.69,8.37,0.64,0,0,0.64,1.93,0,3.22,413.26,422.91,19.31,7.72,1.29
19171171020,19,171,171020,248.79,364.79,2.7,1.97,0.73,0,0,3.52,0,0.5,238.65,359.59,8.61,6.92,1.24
19171171021,19,171,171021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19171171022,19,171,171022,84.25,43.18,0.79,0.53,0.26,0,0,0,0,0,78.99,45.29,2.37,1.58,0.26
19171171023,19,171,171023,222.77,213.91,4.27,0.33,0,0,0.33,0.98,0,1.64,210.63,215.55,9.84,3.94,0.66
19171171024,19,171,171024,114.25,47.47,2.09,0,0.52,0,0.52,0,0,0,106.42,52.69,3.65,2.09,0
19171171025,19,171,171025,104.75,43.53,1.91,0,0.48,0,0.48,0,0,0,97.58,48.31,3.35,1.91,0
19173173001,19,173,173001,140.58,67.23,1.31,0.22,0.22,0.22,0,0.87,0,1.09,135.34,66.8,6.55,1.96,0
19173173002,19,173,173002,114.36,54.69,1.07,0.18,0.18,0.18,0,0.71,0,0.89,110.09,54.34,5.33,1.6,0
19173173003,19,173,173003,66.64,31.87,0.62,0.1,0.1,0.1,0,0.41,0,0.52,64.15,31.66,3.1,0.93,0
19173173004,19,173,173004,131.12,62.71,1.22,0.2,0.2,0.2,0,0.81,0,1.02,126.23,62.3,6.11,1.83,0
19173173005,19,173,173005,175.4,83.89,1.63,0.27,0.27,0.27,0,1.09,0,1.36,168.87,83.34,8.17,2.45,0
19173173006,19,173,173006,85.56,25.46,1.02,0,0,0,0,0,0,0,80.98,26.48,3.56,0.51,0
19173173007,19,173,173007,82.44,24.54,0.98,0,0,0,0,0,0,0,78.02,25.52,3.44,0.49,0
19173173008,19,173,173008,62.63,19.67,0.4,0.02,0.28,0.02,0,0.1,0,0.38,59.72,20.39,2.02,0.22,0
19173173009,19,173,173009,135.28,34.94,0.74,0,0.74,0,0,0,0,0.74,128.59,37.17,3.72,0,0
19173173010,19,173,173010,174,45.71,0,0,0,0,0,0.98,0,0.49,156.31,51.12,4.92,2.46,0
19173173011,19,173,173011,63.75,16.75,0,0,0,0,0,0.36,0,0.18,57.27,18.73,1.8,0.9,0
19173173012,19,173,173012,116.25,30.54,0,0,0,0,0,0.66,0,0.33,104.43,34.15,3.28,1.64,0
19173173013,19,173,173013,59.37,12.8,0.51,0,0,0,0,0.17,0,0,58.35,12.11,1.54,0.34,0
19173173014,19,173,173014,39.33,8.48,0.34,0,0,0,0,0.11,0,0,38.65,8.02,1.02,0.23,0
19173173015,19,173,173015,621.48,143.1,4,0,0,0,1,3,0,0,585.47,146.1,18.01,7,0
19173173016,19,173,173016,56.97,12.28,0.49,0,0,0,0,0.16,0,0,55.99,11.62,1.47,0.33,0
19173173017,19,173,173017,54.92,11.28,0.38,0,0,0,0.38,0,0,0,52.66,12.41,1.5,1.5,0
19173173018,19,173,173018,57.26,11.77,0.39,0,0,0,0.39,0,0,0,54.91,12.94,1.57,1.57,0
19173173019,19,173,173019,33.82,6.95,0.23,0,0,0,0.23,0,0,0,32.43,7.64,0.93,0.93,0
19173173020,19,173,173020,44.27,9.54,0.38,0,0,0,0,0.13,0,0,43.51,9.03,1.14,0.25,0
19173173021,19,173,173021,82.71,17.83,0.71,0,0,0,0,0.24,0,0,81.28,16.87,2.14,0.48,0
19173173022,19,173,173022,64.86,13.98,0.56,0,0,0,0,0.19,0,0,63.75,13.23,1.68,0.37,0
19175175001,19,175,175001,290.61,134.85,3.11,0.57,0.85,0,0.28,0.85,0,0.85,290.05,126.93,7.07,4.52,0.28
19175175002,19,175,175002,261.37,151.12,6.61,0.83,0,0.41,0.41,0.41,0,0.83,248.98,153.19,12.39,2.06,0.41
19175175003,19,175,175003,91.25,31.25,2.19,0,0,0,0,0,0,0.31,79.69,36.25,4.69,2.81,0
19175175004,19,175,175004,200.75,68.75,4.81,0,0,0,0,0,0,0.69,175.31,79.75,10.31,6.19,0
19175175005,19,175,175005,145.55,52.15,1.42,0,0,0.24,0,0.47,0,0.71,140.57,51.91,4.5,2.37,0
19175175006,19,175,175006,298.96,107.12,2.92,0,0,0.49,0,0.97,0,1.46,288.73,106.63,9.25,4.87,0
19175175007,19,175,175007,153.81,86.68,0.98,0.98,0.65,0.98,0,0.33,0.33,0.98,140.45,88.64,9.45,4.56,0.65
19175175008,19,175,175008,1745.22,1081.44,27.37,6.73,3.15,3.61,1.86,6.07,1.67,6,1632.43,1077.9,94.88,37.68,3.2
19175175009,19,175,175009,299.64,139.04,3.21,0.58,0.87,0,0.29,0.87,0,0.87,299.06,130.87,7.29,4.66,0.29
19175175010,19,175,175010,161.35,74.87,1.73,0.31,0.47,0,0.16,0.47,0,0.47,161.03,70.47,3.92,2.51,0.16
19175175011,19,175,175011,77.72,29.55,2.02,0,0,0,0.4,0,0,0,80.96,27.52,1.21,0.4,0
19175175012,19,175,175012,14.35,5.45,0.37,0,0,0,0.07,0,0,0,14.94,5.08,0.22,0.07,0
19175175013,19,175,175013,99.94,38,2.6,0,0,0,0.52,0,0,0,104.1,35.39,1.56,0.52,0
19175175014,19,175,175014,169.5,60.73,1.66,0,0,0.28,0,0.55,0,0.83,163.7,60.46,5.24,2.76,0
19177177001,19,177,177001,297.08,76.15,1.67,0,0.84,0,0,0.84,0,2.51,289.55,83.68,5.02,2.51,0
19177177004,19,177,177004,221.81,55.33,1.92,0.48,0,0,0,1.92,0,0.48,199.2,75.06,3.85,0.96,0
19177177005,19,177,177005,110.31,27.52,0.96,0.24,0,0,0,0.96,0,0.24,99.06,37.33,1.91,0.48,0
19177177006,19,177,177006,123.53,30.82,1.07,0.27,0,0,0,1.07,0,0.27,110.94,41.8,2.14,0.54,0
19177177007,19,177,177007,154.7,34.09,1.75,0.87,1.75,0,0,0,0,0,135.48,43.7,6.99,2.62,0
19177177008,19,177,177008,22.31,4.92,0.25,0.13,0.25,0,0,0,0,0,19.54,6.3,1.01,0.38,0
19177177009,19,177,177009,70.04,22.25,0.73,0.36,0.18,0.18,0.18,0.18,0,0.18,62.2,29.18,2.19,0.73,0
19177177010,19,177,177010,145.13,46.16,1.51,0.75,0.38,0.38,0.38,0.38,0,0.38,128.89,60.49,4.53,1.51,0
19177177011,19,177,177011,424.94,176.65,4.14,0.6,0,0.58,0.58,0.05,0,1.76,390.5,195.83,7.11,5.28,0.58
19177177012,19,177,177012,57.92,14.85,0.33,0,0.16,0,0,0.16,0,0.49,56.45,16.32,0.98,0.49,0
19177177013,19,177,177013,140.5,33.6,0.61,0,0,0,0,0,0,0,116.06,50.7,6.11,0.61,0
19177177014,19,177,177014,89.5,21.4,0.39,0,0,0,0,0,0,0,73.94,32.3,3.89,0.39,0
19177177015,19,177,177015,109.51,28.95,0.63,0,0.63,0,0,0.63,0.63,0,105.1,31.47,3.78,0,0
19177177016,19,177,177016,64.49,17.05,0.37,0,0.37,0,0,0.37,0.37,0,61.9,18.53,2.22,0,0
19177177017,19,177,177017,224.57,93.83,2.19,0.31,0,0.31,0.31,0,0,0.94,206.43,103.84,3.75,2.81,0.31
19177177018,19,177,177018,74.15,30.9,0.72,0.11,0,0.1,0.1,0,0,0.31,68.14,34.25,1.25,0.93,0.1
19177177019,19,177,177019,168.52,53.54,1.76,0.88,0.44,0.44,0.44,0.44,0,0.44,149.64,70.21,5.27,1.76,0
19177177020,19,177,177020,351.41,104.45,1.95,0.98,0,0,0,0,0,2.93,302.6,130.8,12.69,5.86,0
19179179001,19,179,179001,157.24,59.29,2.67,0.88,0,0,0,0.88,0,0.44,151.87,61.98,4,1.77,0.44
19179179002,19,179,179002,196.98,74.35,3.33,1.11,0,0,0,1.11,0,0.55,190.32,77.68,4.99,2.22,0.55
19179179003,19,179,179003,259.95,99.98,0,0,1,0,0,0,0,0,234.95,110.98,7,0,0
19179179004,19,179,179004,119,27,1,0,1,0,0,0,1,0,104,36,4,1,0
19179179005,19,179,179005,110,19,6,0,0,0,0,0,0,0,104,25,6,0,0
19179179006,19,179,179006,172.45,79.67,2.95,0,0.33,0,0,0.33,0.33,0,151.8,90.82,6.23,1.97,0
19179179007,19,179,179007,245.7,130.82,2.61,0.05,0.03,0.01,0.05,1.1,0,2.1,234.34,137.48,3.72,5.18,0.04
19179179008,19,179,179008,533.16,213.6,12.84,1.01,1.97,0,0,0.99,0,0.99,491.2,238.49,21.81,7.95,0
19179179009,19,179,179009,60.25,15.68,2,0.01,0.01,0,0,0.01,0,0.01,52.32,20.94,3.34,0.7,0
19179179010,19,179,179010,160,47.69,3.05,0.28,0,0,0,0.55,0,0.28,143.64,57.95,3.6,1.94,0
19179179011,19,179,179011,178.66,53.26,3.41,0.31,0,0,0,0.62,0,0.31,160.39,64.71,4.03,2.17,0
19179179012,19,179,179012,224.88,67.04,4.29,0.39,0,0,0,0.78,0,0.39,201.89,81.46,5.07,2.73,0
19179179013,19,179,179013,369.46,136.01,2.26,0.02,1,0,0,1.05,1,0.02,342.09,147.88,8.3,6.16,0
19179179014,19,179,179014,313.06,115.09,3.68,0.92,1.84,0,0,0,0,0,281.75,128.91,14.73,1.84,0
19179179015,19,179,179015,380.49,173.24,6.37,0.08,0.83,0,0,0.67,0.67,0,335.45,197.28,14.04,4.19,0
19179179016,19,179,179016,472,163,7,0,0,0,0,0,0,0,422,178,15,7,2
19179179017,19,179,179017,609.56,424.66,20.5,0.1,0,1,0,4.1,0.1,2.1,522.97,471.81,33.82,13,2.2
19179179018,19,179,179018,668.41,522.66,18.57,0,0.93,0.93,0,0.93,0,0.93,626.64,533.8,25.99,8.36,2.79
19179179019,19,179,179019,812.49,728.13,20.81,1.95,1.04,0.06,1.95,3.97,0,3.97,766.65,752.32,23.28,5.46,1.17
19179179020,19,179,179020,384.51,320.42,13,1,0,1,0,2,0,3,321.44,349.46,28.01,13.01,1
19179179021,19,179,179021,359,352,7,1,2,1,0,2,0,1,308,375,25,3,0
19179179022,19,179,179022,460.81,350.56,7.03,3,1,0,0,2.01,0,1,395.7,383.62,27.04,5.02,1
19179179023,19,179,179023,407.63,300.78,13.47,0.9,0,0,0,0.9,0.9,0.9,322.33,346.58,25.14,8.98,1.8
19179179024,19,179,179024,652.23,347.28,13.08,5.01,0.01,0,0,0.01,0,0.01,546.98,403.43,31.13,7.05,1
19179179025,19,179,179025,655.86,561.57,14.05,1,0.01,2,1,1,1,1,578.73,594.66,25.08,11.03,0
19179179026,19,179,179026,520.24,430.16,7.96,2.97,1,0,0,0.99,0,0.99,444.89,466.86,21.84,9.92,0
19179179027,19,179,179027,31.98,8.04,1.08,0,0,0,0,0,0,0,27.65,10.92,1.81,0.36,0
19181181001,19,181,181001,803.97,683.11,23.7,5.92,0.59,0.59,1.78,1.18,0,7.7,805.75,671.85,28.44,7.7,0.59
19181181002,19,181,181002,60.41,41.33,1.05,0.26,0.01,0.01,0.03,0.02,0,0.91,59.21,40.35,1.75,0.75,0.01
19181181003,19,181,181003,255.12,161.56,3.47,0.87,0,0,0.01,0,0,4.26,248.35,157.29,6.87,3.41,0
19181181004,19,181,181004,684.55,481.97,11.79,0.53,1.23,2.13,0,1.98,0,1.43,667.12,476.36,25.82,6.37,0.96
19181181005,19,181,181005,3498.78,3000.39,89.15,18.64,3.37,5.35,1.18,7.84,1,25.02,3500.6,2927.3,117.81,39.8,3.42
19181181006,19,181,181006,1459.11,1122.52,41.73,3.1,1.05,4,1,7.05,0,5.16,1395.29,1138.99,58.99,27.47,1.05
19181181008,19,181,181008,434.95,204.62,9.23,1.83,0.01,0,0.92,0.92,0,0,418.36,199.19,18.42,9.18,0.92
19181181009,19,181,181009,229,105,6,0,0,0,0,1,0,1,229,103,3,4,1
19181181010,19,181,181010,288.92,115.78,3.85,0.17,1,0,0.08,1.08,0,2,282.4,117.27,3.69,4.85,1.08
19181181011,19,181,181011,1144.65,631.96,21,0.89,2.78,1.78,0,1.89,0,3.78,1102.22,641.27,41.88,9.11,0
19181181012,19,181,181012,4459.39,3859.97,129.99,13,13,8,1,17,2,20,4288.37,3820.99,231,75,7
