GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOVAC,G16PREOKAH,G16PREIMCM,G16PREIFUE,G16PREORIV,G16PREOWRI,G16USSRGRA,G16USSDJUD,G16USSLALD,G16USSOHEN,G16USSILUI,G16USSOWRI
19167167012,19,167,167012,318.1,24.9,5.7,0.4,1.8,0,0,1.8,0,0,3,326.9,23.6,2.6,0.4,0.4,0
19167167013,19,167,167013,35.2,15.2,1.5,0.3,0.2,0,0,0.1,0,0,0.4,38.4,11.9,1.2,0.3,0,0
19167167014,19,167,167014,391.9,125.2,13.9,2.3,1.9,0.3,0.3,1.6,0,0,4.6,419.6,99.6,9.9,2.6,0.2,0
19167167015,19,167,167015,454.9,41.8,8.7,1.6,3,0,0,8.8,0,0,4.6,478.6,27,5.7,1.5,1,0
19167167016,19,167,167016,194.2,12.9,3.4,0.9,0.5,0,0,3.8,0,0,1.9,203.8,8.6,2.8,0,0,0
19167167017,19,167,167017,2707.7,390.4,127.9,7,22.1,1,2.1,106.2,1,0,36.3,3003.6,270.8,47.7,12.3,5.1,3
19167167018,19,167,167018,549.7,122,20.8,4.5,4.8,0.5,0.4,24.9,0.2,0,12.8,624.3,85.6,11.4,4,0.4,0.6
19167167019,19,167,167019,272.1,33.7,6.7,0.8,0.8,0,0,3.6,0.4,0,2.4,282,29.3,2.8,0.8,0.4,0
19167167020,19,167,167020,293.3,36.3,7.3,0.8,0.8,0,0,3.8,0.4,0,2.6,304,31.6,3,0.8,0.4,0
19167167021,19,167,167021,337.9,79.9,10.2,1.7,2.1,0,0.8,5.1,0,0,3,366.5,58.1,6.8,2.6,0.4,0
19167167022,19,167,167022,261.4,61.7,8.1,1.5,1.8,0,0.5,6.1,0,0,3.3,287.1,44,5.3,1.8,0.3,0.1
19167167023,19,167,167023,239.2,56.5,7.3,1.2,1.5,0,0.6,3.6,0,0,2.1,259.5,41.1,4.8,1.8,0.3,0
19167167024,19,167,167024,2151.5,485.9,84.1,19.1,19.8,2.5,1.6,100.9,0.8,0,52.9,2453,342.6,45.8,16.9,1.6,2.3
19167167025,19,167,167025,319,19,7,0,0,0,0,2,0,0,2,324,18,4,1,0,0
19167167026,19,167,167026,115.8,13.6,2.5,0.2,1.2,0,0,2.2,0,0,1.2,122.3,8.7,1.2,0.7,0.5,0
19167167027,19,167,167027,120,14.1,2.6,0.3,1.3,0,0,2.3,0,0,1.3,126.7,9,1.3,0.8,0.5,0
19167167028,19,167,167028,99,42.8,4.3,0.8,0.4,0.1,0.1,0.3,0,0,1.2,108,33.5,3.3,0.9,0,0
19167167029,19,167,167029,53.7,23.2,2.3,0.4,0.2,0.1,0.1,0.2,0,0,0.7,58.6,18.1,1.8,0.5,0,0
19167167030,19,167,167030,14,6,0.6,0.1,0.1,0,0,0,0,0,0.2,15.3,4.7,0.5,0.1,0,0
19167167031,19,167,167031,403.6,174.3,17.6,3.2,1.9,0.5,0.5,1.4,0,0,5.1,440.1,136.4,13.4,3.7,0,0
19169169001,19,169,169001,146.1,76.4,16.4,0,1,0,0,4.8,0,1,1,173.1,63.8,5.8,2.9,0,0
19169169002,19,169,169002,561.3,419.5,62.5,6,7.9,2,2,14.9,0,2,16.9,702.1,340.1,31.7,7.9,1,3
19169169003,19,169,169003,1016.6,776.1,102.1,10.1,3.1,1,4,26.3,1,0,25.2,1259.7,625,47.5,14.2,0,2
19169169004,19,169,169004,199,75,11,1,2,1,0,3,0,0,4,214,71,5,3,0,0
19169169005,19,169,169005,240,113,15,0,1,1,0,2,1,0,3,259,96,9,7,3,0
19169169006,19,169,169006,98,35,1,0,0,1,0,1,0,0,0,105,25,3,3,0,0
19169169007,19,169,169007,139,66,12,1,0,0,0,0,0,1,1,156,50,5,5,1,0
19169169008,19,169,169008,172,126,17,4,2,0,0,7,0,0,5,214,105,9,1,1,0
19169169009,19,169,169009,1039,854.4,111,18.7,9.8,1,1,57.9,0,1,41.2,1304.1,735.5,52,14.7,4.9,2
19169169010,19,169,169010,142.8,114.4,14.7,3.6,2,0,0,8.2,0,0,4.2,175.5,101.9,6.9,0.6,1.1,0
19169169011,19,169,169011,110.5,74.4,12.1,0,0.7,0,0,2.1,0,0,1.4,129.7,55.3,9.9,0.7,2.8,0
19169169012,19,169,169012,248.3,160.3,14.8,4,1,0,1,10.9,0,0,1,281.9,143.4,8.9,5,2,0
19169169013,19,169,169013,1521.5,1588,249,19,5.1,3,8,37.4,3,0,41.2,1917.8,1296.9,154.6,42.2,11.4,4
19169169014,19,169,169014,393,214,33,2,2,1,1,3,0,0,10,447,163,23,13,4,1
19169169015,19,169,169015,287,107,22,1,2,0,1,4,0,0,6,305,106,12,4,1,0
19169169016,19,169,169016,503,245,51,6,2,0,1,8,0,0,4,535,234,30,12,1,1
19169169017,19,169,169017,238.9,158.2,28.6,4.2,3.6,0.6,0.6,3.7,0,0,9.1,278.5,133.2,22.5,6.7,0,0.6
19169169018,19,169,169018,265,172.4,19.4,1,0,0,1,6.8,0,0,2.9,316.4,138.5,8.8,1,2.9,0
19169169019,19,169,169019,953.4,743.2,139.9,12.1,3.1,0,4,55,0,0,13.3,1190.6,600.4,74.7,17.2,2,2
19169169020,19,169,169020,80.5,61.2,8.1,2,1.1,0,0,4.6,0,0,2.3,98.4,54.9,3.8,0.3,0.6,0
19169169021,19,169,169021,39,31.7,5.7,0.5,0,0.1,0.1,1.4,0.1,0,1.3,46.5,27.9,3,0.7,0.2,0.2
19169169022,19,169,169022,462.8,374.1,67,5.6,0,0.9,0.9,16.8,0.9,0,14.8,552,329.7,35.3,8.3,1.9,1.8
19169169023,19,169,169023,145.9,96.5,17.4,2.6,2.2,0.4,0.4,2.2,0,0,5.6,170,81.3,13.7,4.1,0,0.4
19169169101,19,169,169101,618.4,866,131.3,16.5,5.7,0,0.1,58.3,2,1,22.8,834,733,71.8,22.3,8.4,3.1
19169169102,19,169,169102,462.9,907.6,83.4,21.5,0.9,0,2.6,29.2,0.9,0,22.4,634.7,752.3,48.2,12,10.3,4.3
19169169103,19,169,169103,458.7,822.3,118.7,24.3,7.9,0,2,37.5,0,0,35.3,647.7,715.4,71.5,17.7,9.5,3.9
19169169104,19,169,169104,331,1081,85,46,2,1,5,53,0,0,22,518,996,51,15,7,0
19169169105,19,169,169105,553.3,1138,69.1,18,7,1,3,60.1,0,3,24,800.6,971.9,59.1,18,5,2
19169169106,19,169,169106,522,1308,140,32,5,0,1,59,2,3,28,768,1118,86,20,7,5
19169169107,19,169,169107,345,948,85,26,10,1,4,45,1,0,25,564,822,51,19,5,1
19169169108,19,169,169108,514,959,85,17,4,0,2,40,0,0,30,730,825,43,13,6,3
19169169109,19,169,169109,634,1101,77,4,4,1,2,53,0,0,29,921,892,38,12,8,2
19169169110,19,169,169110,814.7,1171.6,88.9,9.3,4.2,0,1,53,0,0,26.7,1132.2,945.5,42.9,11.2,3.1,2
19169169111,19,169,169111,680.6,1244.1,110.4,24.4,4.2,0,1.4,45.2,0.2,1,31.6,944.1,1040.1,61.3,11.2,9.7,4.7
19169169112,19,169,169112,381,658,80,14,0,0,3,19,1,0,19,502,559,38,11,8,1
19169169113,19,169,169113,346,677,91,25,3,0,2,32,1,0,17,484,589,57,16,9,1
19169169114,19,169,169114,627.7,933.7,110.5,13.6,0.3,2,1,38.4,0,0,21.7,868.1,748.8,64.2,14.1,10.2,1
19169169115,19,169,169115,382,1017,81,14,3,2,3,31,0,0,21,576,871,54,17,8,0
19169169116,19,169,169116,868,971,133,9,0,1,1,25,0,0,26,1106,698,66,9,5,2
19169169117,19,169,169117,532,551.8,74.4,9.9,3,0,0,19.9,0,1,12.9,620.3,398,39.7,5,7,2
19169169118,19,169,169118,428,688.2,112.6,19.1,1,0,0,17.1,0,0,14.1,588.7,539,44.3,13,11.1,2
19169169119,19,169,169119,708.9,1509.6,183,36.7,6.2,1.1,2.5,50,1,0.6,36.8,1045.1,1278.6,77.1,21.6,12.2,1.6
19169169120,19,169,169120,247.1,474.4,44,6.3,2.8,0.9,0.5,14,0,0.4,11.2,358.9,401.4,18.9,3.4,2.8,1.4
19171171001,19,171,171001,156,44,8,0,2,3,0,2,0,0,3,170,38,4,5,0,0
19171171002,19,171,171002,105,45,5,0,0,0,0,3,0,0,1,118,39,0,3,0,0
19171171003,19,171,171003,211.7,108,10.3,3.4,1.4,1.1,1.4,1.1,0,0.3,4,247.1,86.6,6.6,5.1,0.6,0
19171171004,19,171,171004,225.1,94.1,11.8,3.8,1.5,0,0,4.1,0,0,3.5,248,79.1,8.2,5.6,0.3,0.3
19171171005,19,171,171005,167.1,69.9,8.7,2.8,1.1,0,0,3.1,0,0,2.6,184.2,58.8,6.1,4.2,0.2,0.2
19171171006,19,171,171006,372.8,156,19.5,6.3,2.4,0,0,6.8,0,0,5.8,410.9,131.1,13.7,9.3,0.5,0.5
19171171007,19,171,171007,492.1,251,23.9,8,3.3,2.7,3.3,2.7,0,0.7,9.3,574.5,201.2,15.3,11.9,1.3,0
19171171008,19,171,171008,255.3,98.6,14.2,1.8,0.6,1.8,0.6,1.8,0,0,2.2,275.4,83.3,9.3,7.9,0.1,0.4
19171171009,19,171,171009,345.9,126.3,19.6,1.8,0.6,2.5,0.6,2.5,0,0,2.5,367.9,107.9,12.9,11,0,0.6
19171171010,19,171,171010,273,157,18,3,3,3,1,0,0,0,7,287,145,14,14,0,1
19171171011,19,171,171011,131.2,84.3,7.3,0.3,2.2,0.9,0.9,2.2,0,0,0.9,136.9,78,7,4.4,0.6,0.3
19171171012,19,171,171012,74.5,31.7,2.1,0.3,0.5,0,0,0.5,0,0,0.8,84.6,22.4,1.9,2.4,0,0.3
19171171013,19,171,171013,174.5,74.2,5,0.6,1.2,0,0,1.2,0,0,1.9,198.2,52.4,4.4,5.6,0,0.6
19171171014,19,171,171014,179,85,5,3,8,2,0,0,0,0,1,171,96,10,8,0,0
19171171015,19,171,171015,99,42.2,4.9,2.1,1.2,0,0,0.2,0,0,1.3,107.2,31.3,7.8,4,0,0.1
19171171016,19,171,171016,113.4,158.9,7.2,5.7,1.8,1.3,0.8,1.8,0,0.3,2.9,132.4,142.1,7.8,7.1,0.5,0.8
19171171017,19,171,171017,458.5,458,25.9,4.4,4,4.3,3.3,5,0,0,19.3,520.2,410.5,24.4,18,2.9,2.4
19171171018,19,171,171018,25.2,93.8,1.9,4.9,0.1,0.7,0.1,0.1,0,0.2,2.7,40,81.6,2.5,4,0.1,0.5
19171171019,19,171,171019,398.4,401.7,17.4,7.7,2.6,4.5,3.2,3.2,0,0.6,19.3,464.8,345,14.8,24.5,1.3,1.3
19171171020,19,171,171020,225.6,276.1,7.7,13,3.7,5.4,0,0,0.7,0.5,5.5,260.3,243.5,15,12.4,0,1
19171171021,19,171,171021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19171171022,19,171,171022,75.6,38.4,1.8,1,1.3,1.6,0,0,0.3,0,0.5,78.5,34.5,4,2.1,0,0
19171171023,19,171,171023,203.1,204.7,8.9,3.9,1.3,2.3,1.6,1.6,0,0.3,9.8,236.9,175.8,7.6,12.5,0.7,0.7
19171171024,19,171,171024,109,50.6,5.7,0.5,1,0,1.6,0.5,0,0,1.6,115.8,44.9,3.6,4.7,0.5,0.5
19171171025,19,171,171025,100,46.4,5.3,0.5,1,0,1.4,0.5,0,0,1.4,106.2,41.1,3.4,4.3,0.5,0.5
19173173001,19,173,173001,113.3,67,9.8,0.2,1.3,0.2,0,0.9,0,0,0.7,129.2,51.5,5,2.6,0.4,0.2
19173173002,19,173,173002,92.2,54.5,8,0.2,1.1,0.2,0,0.7,0,0,0.5,105.1,41.9,4.1,2.1,0.4,0.2
19173173003,19,173,173003,53.7,31.8,4.7,0.1,0.6,0.1,0,0.4,0,0,0.3,61.3,24.4,2.4,1.2,0.2,0.1
19173173004,19,173,173004,105.7,62.5,9.2,0.2,1.2,0.2,0,0.8,0,0,0.6,120.5,48,4.7,2.4,0.4,0.2
19173173005,19,173,173005,141.4,83.6,12.3,0.3,1.6,0.3,0,1.1,0,0,0.8,161.2,64.3,6.3,3.3,0.5,0.3
19173173006,19,173,173006,67.7,28,3.1,0,0,0,0,0,0,0,1.5,71.3,22.4,3.6,1,0.5,0
19173173007,19,173,173007,65.3,27,2.9,0,0,0,0,0,0,0,1.5,68.7,21.6,3.4,1,0.5,0
19173173008,19,173,173008,58.8,19.6,1.9,0,0.1,0,0.3,0.4,0,0,0.1,61.1,15.8,1.3,0.6,0,0
19173173009,19,173,173009,133.1,34.9,2.2,0,0,0,0.7,0.7,0,0,0,134.5,29,2.2,0.7,0,0
19173173010,19,173,173010,147.5,36.9,3,1.5,0,0,0,0.5,0.5,0,2,148.9,28.5,4.4,1.5,0.5,0.5
19173173011,19,173,173011,54,13.5,1.1,0.5,0,0,0,0.2,0.2,0,0.7,54.6,10.4,1.6,0.5,0.2,0.2
19173173012,19,173,173012,98.5,24.6,2,1,0,0,0,0.3,0.3,0,1.3,99.5,19,3,1,0.3,0.3
19173173013,19,173,173013,52.9,13.5,1.2,0,0.5,0,0,0.5,0,0,0.2,53.7,12.4,0.8,0.3,0,0
19173173014,19,173,173014,35,8.9,0.8,0,0.3,0,0,0.3,0,0,0.1,35.6,8.2,0.6,0.2,0,0
19173173015,19,173,173015,537.4,155.1,24,5,4,1,2,0,1,0,8,546.4,132.1,20,8,3,0
19173173016,19,173,173016,50.8,12.9,1.1,0,0.5,0,0,0.5,0,0,0.2,51.6,11.9,0.8,0.3,0,0
19173173017,19,173,173017,50,15.1,2.3,0.4,0.4,0,0,1.1,0,0,0.4,53.8,11.7,1.1,0.4,0,0
19173173018,19,173,173018,52.2,15.7,2.4,0.4,0.4,0,0,1.2,0,0,0.4,56.1,12.2,1.2,0.4,0,0
19173173019,19,173,173019,30.8,9.3,1.4,0.2,0.2,0,0,0.7,0,0,0.2,33.1,7.2,0.7,0.2,0,0
19173173020,19,173,173020,39.4,10.1,0.9,0,0.4,0,0,0.4,0,0,0.1,40.1,9.3,0.6,0.2,0,0
19173173021,19,173,173021,73.7,18.8,1.7,0,0.7,0,0,0.7,0,0,0.2,74.9,17.4,1.2,0.5,0,0
19173173022,19,173,173022,57.8,14.7,1.3,0,0.6,0,0,0.6,0,0,0.2,58.7,13.6,0.9,0.4,0,0
19175175001,19,175,175001,264.6,128.6,13,2.8,0.8,0.8,0,1.1,0.3,0,3.4,292.6,106.6,6.2,4.5,0.8,0.3
19175175002,19,175,175002,232.9,124.3,16.1,3.7,3.3,0.8,0.4,0.4,0,0,4.5,258.5,109.8,10.3,5.4,0,0
19175175003,19,175,175003,76.6,27.5,4.1,0.9,0.3,0,0.6,1.2,0,0,2.8,76.2,28.8,4.7,1.9,0.6,0
19175175004,19,175,175004,168.4,60.5,8.9,2.1,0.7,0,1.4,2.8,0,0,6.2,167.8,63.2,10.3,4.1,1.4,0
19175175005,19,175,175005,121.4,50.5,6.9,0.9,0.9,0,0.2,0.2,0,0,1.7,127.8,43.9,4.7,3.1,0.7,0
19175175006,19,175,175006,249.3,103.7,14.1,2,2,0,0.5,0.5,0,0,3.4,262.4,90.1,9.7,6.3,1.5,0
19175175007,19,175,175007,126.4,86.4,8.2,2.6,1,0.3,0,1.3,0,0,1.3,151.2,69.1,3.6,2.3,1,0
19175175008,19,175,175008,1540.3,1022.7,100.1,28.4,14.5,5.7,4.6,8.4,0.3,0,22.4,1763.6,841.5,69,37.6,6.8,1.3
19175175009,19,175,175009,272.8,132.6,13.4,2.9,0.9,0.9,0,1.2,0.3,0,3.5,301.7,109.9,6.4,4.7,0.9,0.3
19175175010,19,175,175010,146.9,71.4,7.2,1.6,0.5,0.5,0,0.6,0.2,0,1.9,162.4,59.2,3.5,2.5,0.5,0.2
19175175011,19,175,175011,74.5,22.3,5.3,1.2,0,0,0.4,0,0,0,1.6,81,21,2.4,1.2,0.4,0
19175175012,19,175,175012,13.8,4.1,1,0.2,0,0,0.1,0,0,0,0.3,14.9,3.9,0.4,0.2,0.1,0
19175175013,19,175,175013,95.8,28.6,6.8,1.6,0,0,0.5,0,0,0,2.1,104.1,27.1,3.1,1.6,0.5,0
19175175014,19,175,175014,141.3,58.8,8,1.1,1.1,0,0.3,0.3,0,0,1.9,148.8,51.1,5.5,3.6,0.8,0
19177177001,19,177,177001,263.6,66.1,5.9,2.5,1.7,0,1.7,3.4,0,0,3.4,279.5,60.2,5,5.9,0.8,0
19177177004,19,177,177004,200.6,50.5,4.8,1.4,1,0,0,2.4,0,0,2.9,210.3,48.6,1.4,1.4,0,0.5
19177177005,19,177,177005,99.8,25.1,2.4,0.7,0.5,0,0,1.2,0,0,1.4,104.6,24.2,0.7,0.7,0,0.2
19177177006,19,177,177006,111.7,28.1,2.7,0.8,0.5,0,0,1.3,0,0,1.6,117.1,27.1,0.8,0.8,0,0.3
19177177007,19,177,177007,145.1,30.6,6.1,1.8,3.5,0,0,0,0,0,4.4,154.7,23.6,2.6,3.5,0.9,0.9
19177177008,19,177,177008,20.9,4.4,0.9,0.2,0.5,0,0,0,0,0,0.6,22.3,3.4,0.4,0.5,0.1,0.1
19177177009,19,177,177009,61.6,24.1,2.2,0.7,0.7,0.2,0.2,0.6,0.2,0,1.3,63.3,22.8,3.1,1.5,0.2,0
19177177010,19,177,177010,127.7,49.9,4.5,1.5,1.5,0.4,0.4,1.1,0.4,0,2.6,131.1,47.2,6.4,3,0.4,0
19177177011,19,177,177011,363.6,159,13,1.2,4.1,0,1.8,2.4,0,0,2.4,377.9,140.3,14.6,10,1.2,0.6
19177177012,19,177,177012,51.4,12.9,1.1,0.5,0.3,0,0.3,0.7,0,0,0.7,54.5,11.8,1,1.1,0.2,0
19177177013,19,177,177013,129.5,28.7,4.3,0.6,0,0.6,0,0,0,0,0.6,124.6,30.5,4.9,3,0,0.6
19177177014,19,177,177014,82.5,18.3,2.7,0.4,0,0.4,0,0,0,0,0.4,79.4,19.5,3.1,2,0,0.4
19177177015,19,177,177015,101.3,36.5,6.3,0,0.6,0,0.6,0.6,0,0,1.3,108.2,27.1,2.5,6.3,0,0
19177177016,19,177,177016,59.7,21.5,3.7,0,0.4,0,0.4,0.4,0,0,0.7,63.8,15.9,1.5,3.7,0,0
19177177017,19,177,177017,192,84.4,6.9,0.6,2.2,0,0.9,1.2,0,0,1.2,199.5,74.4,7.8,5.3,0.6,0.3
19177177018,19,177,177018,63.4,27.9,2.3,0.2,0.7,0,0.3,0.4,0,0,0.4,65.9,24.6,2.6,1.8,0.2,0.1
19177177019,19,177,177019,148.3,57.9,5.3,1.8,1.8,0.4,0.4,1.3,0.4,0,3.1,152.3,54.9,7.5,3.5,0.4,0
19177177020,19,177,177020,296.7,116.2,7.8,3.9,2,1,1,3.9,0,0,2.9,301.6,105.4,9.8,9.8,0,0
19179179001,19,179,179001,135.6,57.5,5.8,0.4,0.4,0,0.9,0,0,0,2.2,126.3,64.1,4.9,7.6,0,0
19179179002,19,179,179002,169.8,72.1,7.2,0.6,0.6,0,1.1,0,0,0,2.8,158.1,80.5,6.1,9.4,0,0
19179179003,19,179,179003,245.9,96,20,3,0,4,0,2,0,0,8,220.9,114,19,11,0,2
19179179004,19,179,179004,111,30,4,0,0,1,0,0,0,0,2,113,21,8,3,2,0
19179179005,19,179,179005,102,18,1,1,0,0,0,0,0,0,0,101,15,1,1,0,0
19179179006,19,179,179006,164.6,69.2,6.6,3.3,1.6,0.7,0.7,0.7,0,0,3,158.4,74.4,4.3,4.9,0.3,0.3
19179179007,19,179,179007,229.2,104.7,9.4,1.2,4.1,0.1,1,1.3,0,0,2.5,242.7,99.7,3.7,3.5,0,0.1
19179179008,19,179,179008,477,225.1,16.9,7,3,2,0,4.9,0,0,6,468.3,236.5,16.9,10.1,0,0
19179179009,19,179,179009,64.2,13.8,1.4,1.3,0,0,0,0,0,0,0,56.5,13.9,3.3,5.2,0,0
19179179010,19,179,179010,144.5,48.8,5.8,1.1,0.8,0.6,0.3,0.8,0.3,0,0.6,137,54.4,3.6,3.9,0,0
19179179011,19,179,179011,161.3,54.5,6.5,1.2,0.9,0.6,0.3,0.9,0.3,0,0.6,153,60.7,4,4.3,0,0
19179179012,19,179,179012,203.1,68.6,8.2,1.6,1.2,0.8,0.4,1.2,0.4,0,0.8,192.5,76.4,5.1,5.5,0,0
19179179013,19,179,179013,332.2,121.1,6.5,4.1,0.1,0,0,3.1,0,0,1,334.5,116.6,7.3,3.3,0,1
19179179014,19,179,179014,293.7,106.8,10.1,1.8,0,0.9,0.9,0.9,0,0,1.8,269.8,114.2,4.6,10.1,0.9,0.9
19179179015,19,179,179015,362.7,151,14.3,6.9,3.4,1.4,1.4,1.4,0,0,6.2,347.9,162.4,9.1,10.9,0.8,0.8
19179179016,19,179,179016,411,152,12,3,2,0,1,4,0,0,4,390,143,19,26,1,0
19179179017,19,179,179017,561.4,467.1,27.4,7.1,3.5,4.2,2.2,4.5,0,0,8.3,555.9,433.6,29.9,27.5,3.6,2
19179179018,19,179,179018,609,508.7,33.4,6.5,3.7,1.9,0.9,2.8,0,0.9,13.9,669.3,446.5,20.4,14.8,0.9,1.9
19179179019,19,179,179019,806.4,605.2,50.1,6.3,3.2,5,2,11.9,1,0.1,18.5,893.5,536.5,24.8,18.6,1,3.1
19179179020,19,179,179020,335.5,320.4,16,4,4,4,1,2,0,0,11,317.5,304.4,21,21,1,2
19179179021,19,179,179021,327,343,25,9,4,2,1,2,0,0,9,343,331,24,15,2,0
19179179022,19,179,179022,411.7,358.6,15,5,3,3,5,5,0,0,10,397.7,354.6,23,23,3,0
19179179023,19,179,179023,370.8,287.3,12.6,9.9,4.5,1.8,1.8,4.5,0,0,2.7,348.4,273.9,17.1,22.4,5.4,0
19179179024,19,179,179024,524.9,376.4,28.1,18,1,6,1,5,1,0,10,522.8,364.4,27.1,29.1,1,1
19179179025,19,179,179025,632.6,515.6,16.1,9,3,1,4,4,0,0,13,641.6,485.7,24.1,16,1,1
19179179026,19,179,179026,493.3,415.4,19.9,8.9,1,4,3,2,1,0,6,502.2,380.8,18.9,26.8,3,1
19179179027,19,179,179027,34.4,7,0.7,0.7,0,0,0,0,0,0,0,30.1,7,1.8,2.9,0,0
19181181001,19,181,181001,621.5,477.5,53.9,5.3,4.2,0.6,1.8,10.1,0,0.6,17.8,719.8,395.8,33.8,14.8,4.7,2.4
19181181002,19,181,181002,45.9,28.5,3.8,0.4,0.7,0,0,0.3,0,0,1.4,53.5,22.9,2.5,0.4,0.1,0
19181181003,19,181,181003,192.7,110.9,15.4,1.7,3.4,0,0,0.9,0,0,6,225.2,87.8,10.3,0.9,0,0
19181181004,19,181,181004,601.2,387.7,39.3,3.7,2.2,0.1,1.1,6,0.1,0,13.7,677.7,337.6,21.5,5.8,1.5,1.1
19181181005,19,181,181005,2724.8,2042,253.3,20.4,16.6,1.4,3.2,33.5,1,2.4,76.3,3258.1,1622.3,143.3,34.7,19,4.6
19181181006,19,181,181006,1266.9,981.2,106.1,11.3,14.3,1.1,1,21.3,2.1,0,27.6,1488.6,809.2,81.1,15.5,10.1,1
19181181008,19,181,181008,369.6,180.6,23.9,7.3,2.8,0,0.9,3.7,0.9,0,3.7,399.1,159.4,13.8,15.6,0,0
19181181009,19,181,181009,205,90,11,1,1,0,0,1,0,0,3,229,67,7,2,1,0
19181181010,19,181,181010,246.9,112.6,10.2,1.7,4.2,1,0.1,4.3,0.1,0,2.3,264.6,100.6,8.3,7.4,0,1
19181181011,19,181,181011,966.2,572.5,79.5,4.6,6.2,0,0.9,11.2,0,0,11.7,1099.7,475.5,34.7,13.5,5.7,0.9
19181181012,19,181,181012,3842.4,3528.1,445,40,34,8,15,63,5,2,84,4665.4,2912.1,238,68,18,9
19181181013,19,181,181013,618.2,305.8,41.9,5.7,1.9,0.9,0.9,9.5,0,0,8.6,676.3,268.6,33.3,5.7,0.9,0.9
19181181014,19,181,181014,30.8,15.2,2.1,0.3,0.1,0,0,0.5,0,0,0.4,33.7,13.4,1.7,0.3,0,0
19181181015,19,181,181015,342,180,21,1,8,1,1,4,0,0,2,361,170,15,6,1,0
19181181016,19,181,181016,377,189,11,3,3,0,0,4,0,0,4,409,159,15,4,0,0
19181181017,19,181,181017,372.6,170.6,19.4,2.5,3.1,0,0.6,5.7,0,0.6,2.5,394,146.8,11.9,6.3,2.5,1.9
19181181018,19,181,181018,158,43,6,1,0,0,0,2,0,1,3,169,38,4,2,0,0
19181181019,19,181,181019,221.3,101.4,11.6,1.5,1.9,0,0.4,3.4,0,0.4,1.5,234,87.2,7.1,3.7,1.5,1.1
19181181020,19,181,181020,265,98,27,0,2,0,0,0,0,0,6,277,101,11,4,1,0
19181181021,19,181,181021,202,70,17,1,0,1,0,1,0,0,2,204,72,8,1,2,0
19181181022,19,181,181022,279,113,12,3,4,0,0,1,0,0,2,289,102,14,7,0,0
19181181023,19,181,181023,396,158,22,1,6,0,0,2,1,0,1,411,142,23,4,6,0
19181181024,19,181,181024,471.4,456.6,42.6,5.6,4.5,1.8,1,5.7,1.8,0,14.6,545.1,411,23.9,10.2,2.9,1
19183183001,19,183,183001,693,394.5,53.1,9.4,10.9,0.8,0.8,18.8,0,0,10.2,800.8,321.1,39.1,3.9,3.9,2.3
19183183002,19,183,183002,978,629.5,69.9,13.6,6.1,0.2,1.2,22.2,1,0,21.8,1150.2,485.9,63.9,14.1,5.1,0.7
19183183003,19,183,183003,481.9,516,45.4,7.9,3.7,3.2,0.5,15.2,0,0.2,11.6,617.6,399.6,31.7,8.2,4.9,0.2
19183183004,19,183,183004,130.6,88.5,10.5,1.6,0.6,0.2,0.4,1,0,0.2,1.4,156.5,65.4,6.5,1,0.8,0.2
19183183005,19,183,183005,187.2,129,15.4,2.8,2.2,0.6,0.3,0.9,0,0,2.5,218.3,101.3,9.2,3.7,1.2,0.3
19183183006,19,183,183006,79.3,24.6,3,0.6,1,0,0,0.3,0,0,0.5,86.9,18.2,1.9,0.8,0,0.2
19183183007,19,183,183007,53.8,16.6,2,0.4,0.7,0,0,0.2,0,0,0.3,58.8,12.3,1.3,0.5,0,0.1
19183183008,19,183,183008,180.9,56,6.9,1.5,2.2,0,0,0.7,0,0,1.1,198,41.5,4.4,1.8,0,0.4
19183183009,19,183,183009,259.2,156.2,18.5,3,2.4,0.7,0.7,3.5,0.3,0.3,2.9,305.7,120.9,12.3,2.7,0.7,0.4
19183183010,19,183,183010,1901.1,1371.8,160,24.5,21.8,3.7,4,20.6,0.7,0.7,30.8,2267.6,1064.9,117,35.8,7.1,4.3
19183183011,19,183,183011,375.5,254.5,30.1,4.5,1.7,0.6,1.1,2.8,0,0.6,4,449.9,188,18.8,2.8,2.3,0.6
19183183012,19,183,183012,296.7,109.8,16.3,3.4,3.4,0,0.4,2.1,0,0,3.4,328,88.3,14.2,2.6,0.9,0
19183183013,19,183,183013,158.2,58.5,8.7,1.8,1.8,0,0.2,1.1,0,0,1.8,174.9,47.1,7.5,1.4,0.5,0
19183183014,19,183,183014,10.7,4,0.6,0.1,0.1,0,0,0.1,0,0,0.1,11.8,3.2,0.5,0.1,0,0
19183183015,19,183,183015,70.2,26,3.9,0.8,0.8,0,0.1,0.5,0,0,0.8,77.7,20.9,3.4,0.6,0.2,0
19183183016,19,183,183016,156.1,57.8,8.6,1.8,1.8,0,0.2,1.1,0,0,1.8,172.6,46.5,7.4,1.4,0.4,0
19183183017,19,183,183017,159.4,49.4,6.1,1.3,1.9,0,0,0.6,0,0,1,174.5,36.6,3.9,1.6,0,0.3
19183183018,19,183,183018,1.1,0.3,0,0,0,0,0,0,0,0,0,1.2,0.2,0,0,0,0
19185185001,19,185,185001,143.1,53.8,6.7,2,0.7,0.3,0.7,0.7,0,0,0.7,154.2,48,2.7,2,0,0
