GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT,school,cd_1990,cd_2000,ndv,nrv
48399000008,TX,399,0008,1156,306,793,38,1,5,0,3,10,852,191,621,28,0,4,0,1,7,NA,05456,90185,NA,09300,4,18,128.74351035960942,236.6892117170755
48399000009,TX,399,0009,1225,404,812,1,1,1,0,0,6,872,248,619,1,1,1,0,0,2,NA,48396,92585,NA,30750,4,18,131.7656584901167,242.24529649916647
48399000010,TX,399,0010,615,124,489,0,0,0,0,0,2,460,79,379,0,0,0,0,0,2,NA,NA,93350,33570,09300,4,18,69.50940700166707,127.7899499880924
48401000001,TX,401,0001,3229,274,1899,1038,2,2,0,0,14,2828,234,1623,958,2,1,0,0,10,NA,33212,91775,NA,22970,3,3,351.9401927995279,635.0501672240803
48401000002,TX,401,0002,1031,43,775,201,3,5,0,0,4,806,23,619,154,3,3,0,0,4,NA,33212,91775,NA,22970,3,3,100.30544391669712,180.9937888198758
48401000003,TX,401,0003,1136,56,991,74,3,1,0,0,11,828,34,727,57,2,1,0,0,7,NA,33212,91775,NA,22970,3,3,103.04330963154493,185.93406593406593
48401000004,TX,401,0004,1614,214,1155,221,6,3,0,0,15,1138,106,884,130,6,3,0,0,9,NA,33212,91775,NA,45150,3,3,141.62232652258228,255.54706163401818
48401000005,TX,401,0005,1057,125,650,264,3,2,1,0,12,743,62,479,193,2,2,1,0,4,NA,NA,90630,NA,12870,3,3,92.46519209690565,166.84663162924033
48401000006,TX,401,0006,1404,164,1082,129,9,3,0,0,17,1004,99,807,81,7,3,0,0,7,NA,NA,90630,NA,45150,3,3,124.94623535032741,225.45628284758718
48401000007,TX,401,0007,2804,237,2089,433,17,3,0,3,22,2223,212,1633,345,15,3,0,3,12,NA,54432,92925,NA,33870,3,3,276.64888564121304,499.19254658385097
48401000008,TX,401,0008,1680,68,1393,197,4,2,0,2,14,1196,37,1021,125,3,2,0,2,6,NA,51168,92925,NA,45150,3,3,148.84033613445376,268.57142857142856
48401000009,TX,401,0009,906,62,697,131,4,0,0,0,12,678,33,537,95,4,0,0,0,9,NA,51168,92025,27270,25620,3,3,84.3760433939462,152.25035833731485
48401000010,TX,401,0010,1397,43,1016,328,2,2,0,0,6,1048,21,771,249,2,2,0,0,3,NA,39124,92025,27270,25620,3,3,130.42196678002304,235.3368370759675
48401000011,TX,401,0011,732,11,547,161,4,0,0,0,9,546,6,408,122,4,0,0,0,6,NA,NA,92025,27270,25620,3,3,67.94884910485933,122.60869565217392
48401000012,TX,401,0012,1660,65,1402,171,8,4,0,0,10,1209,39,1036,116,7,3,0,0,8,NA,NA,92025,NA,25620,3,3,150.45816587504567,271.49068322981367
48401000013,TX,401,0013,445,20,287,136,2,0,0,0,0,349,14,224,109,2,0,0,0,0,NA,NA,91775,NA,22970,3,3,43.43250611281302,78.37075967510751
48401000014,TX,401,0014,2412,96,1931,362,3,4,0,4,12,1905,48,1579,266,3,3,0,0,6,NA,NA,93840,NA,42240,3,3,237.07428121750374,427.78308647873865
48401000015,TX,401,0015,2558,504,1663,357,17,0,0,0,17,1808,283,1250,257,8,0,0,0,10,NA,71924,93840,NA,42240,3,3,225.00278238385656,406.00095556617293
48401000016,TX,401,0016,599,7,443,142,5,1,0,0,1,447,3,333,105,5,0,0,0,1,NA,NA,93040,NA,22970,3,3,55.628453388044186,100.3774486383182
48401000017,TX,401,0017,674,40,594,32,3,0,0,0,5,492,19,437,28,3,0,0,0,5,NA,NA,93040,NA,22970,3,3,61.2286332593238,110.48256091734353
48401000018,TX,401,0018,354,13,316,20,0,0,0,2,3,269,7,247,13,0,0,0,0,2,NA,NA,93040,NA,22970,3,3,33.4766307860937,60.40611562350693
48401000019,TX,401,0019,599,6,420,163,3,5,0,0,2,464,2,332,121,3,4,0,0,2,NA,NA,93040,NA,22970,3,3,57.74407689497203,104.19493549928332
4840100001H,TX,401,001H,2207,206,1742,235,9,4,0,0,11,1583,130,1276,157,8,2,0,0,10,NA,33212,91775,NA,22970,3,3,197.00188302745846,355.47539417104633
48401000020,TX,401,0020,454,13,235,205,0,0,0,0,1,337,11,174,152,0,0,0,0,0,NA,NA,92660,NA,22970,3,3,41.93912481380512,75.67606306736742
48401000021,TX,401,0021,586,2,252,329,1,1,0,0,1,429,1,193,232,1,1,0,0,1,NA,NA,92660,NA,20400,3,3,53.38838143953234,96.33540372670808
48401000022,TX,401,0022,1538,53,1099,359,6,2,0,1,18,1118,31,827,243,4,2,0,1,10,NA,49728,92660,NA,31650,3,3,139.13335769090244,251.055900621118
48401000023,TX,401,0023,491,21,358,109,0,0,0,0,3,386,12,296,77,0,0,0,0,1,NA,NA,92135,NA,26700,3,3,48.037098451420704,86.67940754897276
48401000024,TX,401,0024,389,3,153,229,0,0,0,2,2,293,2,127,160,0,0,0,2,2,NA,NA,92135,NA,26700,3,3,36.463393384109494,65.7955088389871
48401000025,TX,401,0025,569,34,350,175,3,0,1,0,6,442,26,281,129,2,0,1,0,3,NA,NA,92135,NA,22970,3,3,55.00621118012422,99.25465838509317
48401000026,TX,401,0026,480,35,435,3,0,4,0,0,3,357,18,333,2,0,2,0,0,2,NA,NA,92135,NA,22970,3,3,44.42809364548495,80.16722408026756
48401000027,TX,401,0027,931,325,541,57,0,1,0,0,7,669,197,430,39,0,0,0,0,3,NA,NA,92135,NA,12870,3,3,83.25600741969029,150.2293358815098
48401000028,TX,401,0028,296,19,204,67,1,0,0,0,5,216,8,165,37,1,0,0,0,5,NA,NA,92135,NA,26700,3,3,26.880863382142156,48.50453893932155
48401000029,TX,401,0029,274,3,127,139,4,0,0,0,1,207,2,101,100,4,0,0,0,0,NA,NA,92135,NA,26700,3,3,25.760827407886232,46.48351648351648
4840100002H,TX,401,002H,1980,190,844,927,1,11,0,0,7,1385,101,634,639,1,6,0,0,4,NA,33212,91775,NA,22970,3,3,172.36109159382815,311.0129001433349
48401000030,TX,401,0030,253,14,208,25,0,0,0,0,6,183,8,155,16,0,0,0,0,4,NA,61508,92135,NA,38360,3,3,22.77406480987044,41.09412326803631
48401000031,TX,401,0031,2564,73,2415,48,4,8,0,2,14,1980,42,1885,36,3,4,0,2,8,NA,39124,92025,NA,25620,3,3,246.4079143363031,444.6249402771142
48401000032,TX,401,0032,1051,25,781,228,2,6,0,0,9,787,15,600,160,2,4,0,0,6,NA,NA,92025,NA,25620,3,3,97.94092352660127,176.72718585762064
4840100003H,TX,401,003H,2387,242,1118,987,5,9,0,1,25,1782,138,915,703,3,6,0,1,16,NA,33212,91775,NA,22970,3,3,221.76712290267278,400.16244624940276
4840100004H,TX,401,004H,2393,416,1710,227,6,17,1,4,12,1784,249,1362,141,4,15,1,1,11,NA,33212,91775,NA,22970,3,3,222.01601978584074,400.6115623506928
4840100005H,TX,401,005H,2238,276,1815,128,3,12,0,0,4,1662,148,1425,77,3,6,0,0,3,NA,33212,91775,NA,22970,3,3,206.83330991259382,373.21548017200195
48403000001,TX,403,0001,2606,81,2282,205,14,0,0,0,24,2043,51,1837,129,9,0,0,0,17,9515,33188,91765,NA,22890,15,4,408.94635504964884,411.9151126180673
48403000002,TX,403,0002,1721,21,1670,8,4,0,0,0,18,1517,14,1480,5,4,0,0,0,14,NA,NA,91765,NA,22890,15,4,303.65718091547586,305.86158876241217
48403000003,TX,403,0003,969,31,662,254,2,2,0,0,18,709,16,504,172,1,2,0,0,14,NA,57644,93045,NA,45180,15,4,141.9201985953015,142.9504722693146
48403000004,TX,403,0004,320,3,307,8,1,0,0,0,1,268,3,257,6,1,0,0,0,1,NA,NA,93045,NA,11520,15,4,53.64543472995882,54.03487527246306
48403000005,TX,403,0005,1110,7,1091,4,2,0,0,0,6,788,4,776,3,2,0,0,0,3,NA,NA,93045,NA,45180,15,4,157.7335916686849,158.8786631145556
48403000006,TX,403,0006,509,7,272,223,2,0,1,0,4,383,6,210,161,1,0,1,0,4,NA,48324,92580,NA,22890,15,4,76.66493097602324,77.22148219907967
48403000007,TX,403,0007,1971,24,1809,117,2,6,1,2,10,1625,17,1504,87,2,5,1,0,9,9515,48324,92580,NA,22890,15,4,325.27549043351905,327.6368370065391
48403000008,TX,403,0008,308,0,109,196,0,1,1,0,1,220,0,74,144,0,1,1,0,0,NA,48324,91765,NA,22890,15,4,44.037297166384114,44.35698716396222
48403000009,TX,403,0009,563,4,549,7,2,0,0,0,1,422,1,413,5,2,0,0,0,1,NA,57644,93045,NA,45180,15,4,84.4715427464277,85.08476628723662
48403000010,TX,403,0010,392,11,364,17,0,0,0,0,0,283,4,265,14,0,0,0,0,0,NA,NA,93045,NA,45180,15,4,56.64797771857592,57.05921530636957
48405000001,TX,405,0001,2156,111,1209,819,3,2,0,0,12,1619,74,968,563,3,2,0,0,9,NA,65024,93415,NA,38760,15,4,377.8141307534447,358.82849604221633
48405000002,TX,405,0002,612,53,277,265,2,9,0,0,6,473,32,228,204,2,6,0,0,1,NA,65024,93415,NA,38760,15,4,110.38053356786867,104.83377308707124
48405000003,TX,405,0003,528,15,402,104,0,6,0,0,1,456,13,361,77,0,4,0,0,1,NA,65024,93415,NA,38760,15,4,106.41336851363236,101.06596306068602
48405000004,TX,405,0004,656,51,382,219,0,1,0,0,3,469,25,308,133,0,1,0,0,2,NA,65024,93415,NA,38760,15,4,109.44708296687189,103.94722955145119
48405000005,TX,405,0005,647,17,559,60,2,0,0,0,9,501,9,436,51,2,0,0,0,3,NA,NA,93415,NA,38760,15,4,116.91468777484607,111.0395778364116
48405000006,TX,405,0006,433,6,397,24,0,0,0,0,6,310,5,282,17,0,0,0,0,6,NA,NA,93415,NA,11430,15,4,72.34242157725008,68.7071240105541
48405000007,TX,405,0007,413,9,314,89,1,0,0,0,0,309,9,242,57,1,0,0,0,0,NA,NA,93415,NA,11430,15,4,72.10905892700087,68.48548812664907
48405000008,TX,405,0008,920,27,872,16,0,0,0,0,5,724,19,689,11,0,0,0,0,5,NA,10384,90455,NA,11430,15,4,168.9545587804163,160.46437994722956
48405000009,TX,405,0009,1058,18,1023,11,3,0,0,1,2,895,14,868,8,3,0,0,0,2,NA,NA,90455,NA,11430,15,4,208.85957197302844,198.36411609498683
48405000010,TX,405,0010,627,4,603,19,0,0,0,0,1,477,3,458,15,0,0,0,0,1,NA,NA,90455,NA,38760,15,4,111.31398416886543,105.7203166226913
48405000011,TX,405,0011,896,9,28,858,0,0,0,0,1,589,6,22,560,0,0,0,0,1,NA,65024,93415,NA,38760,15,4,137.45060099677514,130.54353562005278
48407000001,TX,407,0001,3330,102,2578,612,10,6,0,0,22,2546,64,2044,411,10,4,0,0,13,NA,15892,90775,NA,14520,15,4,337.38667627800805,368.7394725776416
48407000002,TX,407,0002,5432,380,4272,653,33,19,1,1,73,3879,235,3117,449,19,10,1,1,47,NA,67424,93555,NA,40020,15,4,514.0309965759596,561.7990628942151
48407000003,TX,407,0003,1542,36,1109,385,5,0,0,1,6,1136,27,835,264,4,0,0,0,6,NA,NA,93555,NA,14520,15,4,150.5385955427404,164.52790292545203
48407000004,TX,407,0004,1699,120,1474,44,11,23,1,0,26,1174,64,1048,25,8,14,1,0,14,NA,67424,93555,NA,40020,15,4,155.57421757674055,170.03147714302878
48407000005,TX,407,0005,2141,118,1905,73,4,1,7,6,27,1565,74,1422,42,3,1,3,2,18,NA,51984,93555,NA,14370,15,4,207.38811797921548,226.6603592238842
48407000006,TX,407,0006,2354,79,1942,306,4,0,3,3,17,1886,54,1602,206,4,0,3,3,14,NA,58556,93080,NA,14520,15,4,249.92587252958492,273.1510782723614
48407000007,TX,407,0007,1942,42,1512,364,5,2,2,0,15,1605,30,1305,247,5,2,2,0,14,NA,58556,93080,NA,14520,15,4,212.68877275184718,232.453595242386
48407000008,TX,407,0008,1280,42,1100,123,2,0,1,0,12,1028,23,903,91,1,0,1,0,9,NA,52992,93080,NA,14520,15,4,136.22682765663484,148.8861656754971
48407000010,TX,407,0010,506,3,496,2,0,0,0,0,5,371,3,361,2,0,0,0,0,5,NA,NA,93555,NA,14520,15,4,49.16357301615907,53.73226407160449
48407000013,TX,407,0013,1294,121,1126,21,3,12,0,0,11,949,71,848,17,2,5,0,0,6,NA,51984,93555,NA,40020,15,4,125.75803448068721,137.44452453895596
48407000014,TX,407,0014,726,41,458,213,4,0,0,0,10,508,22,334,145,2,0,0,0,5,NA,NA,93555,NA,14520,15,4,67.31831561242267,73.57409743497327
48409000001,TX,409,0001,305,118,181,1,1,0,0,0,4,228,82,141,1,1,0,0,0,3,NA,NA,93580,NA,40350,7,15,31.282230869001296,31.48923476005188
48409000002,TX,409,0002,3036,2139,850,5,15,3,0,8,16,2073,1395,652,2,6,3,0,4,11,NA,53376,93580,NA,33360,7,15,284.42133592736707,286.30343709468224
48409000003,TX,409,0003,651,217,409,3,7,0,0,4,11,465,145,303,1,6,0,0,2,8,NA,65612,92470,NA,29400,7,15,63.799286640726336,64.22146562905318
48409000004,TX,409,0004,1166,911,220,22,3,0,1,2,7,763,583,160,12,3,0,1,2,2,NA,49362,93580,NA,40350,7,15,104.68571119757891,105.37844790315607
48409000005,TX,409,0005,3016,2566,380,44,6,1,1,6,12,2034,1672,309,33,3,1,1,5,10,NA,47040,92470,NA,29400,7,15,279.07042801556423,280.9171206225681
48409000006,TX,409,0006,2564,1251,1163,78,18,10,1,5,38,1752,783,876,49,11,8,1,3,21,NA,03600,90125,NA,08580,7,15,240.37924773022047,241.9699092088197
48409000007,TX,409,0007,782,569,211,0,0,1,1,0,0,533,384,148,0,0,1,0,0,0,NA,22768,93580,NA,33360,7,15,73.129074794639,73.61299178555988
48409000008,TX,409,0008,4774,1488,3042,109,13,39,11,4,68,3248,958,2139,78,11,28,5,4,25,NA,58904,91645,NA,21780,7,15,445.6345871162992,448.5834846519671
48409000009,TX,409,0009,5024,1606,3085,150,22,51,17,11,82,3261,951,2115,89,16,36,10,11,33,NA,36008,90125,NA,24180,7,15,447.4182230869001,450.3789234760052
48409000010,TX,409,0010,2598,1489,1009,81,2,2,0,1,14,1760,885,802,60,2,1,0,1,9,NA,71684,93815,NA,42060,7,15,241.4768698659749,243.07479463899696
48409000011,TX,409,0011,2249,1999,130,101,5,1,3,0,10,1482,1301,90,81,2,1,0,0,7,NA,68036,93580,NA,40350,7,15,203.33450064850842,204.6800259403372
48409000012,TX,409,0012,625,327,286,6,1,0,0,0,5,400,199,193,3,1,0,0,0,4,NA,73526,93815,NA,21780,7,15,54.88110678772158,55.24427150886295
48409000013,TX,409,0013,1499,760,696,32,4,0,0,0,7,1084,486,567,22,4,0,0,0,5,NA,68036,93580,NA,40350,7,15,148.72779939472545,149.7119757890186
48409000014,TX,409,0014,3328,2063,1158,60,17,3,0,3,24,2384,1384,930,45,10,2,0,2,11,NA,68036,93580,NA,40350,7,15,327.09139645482054,329.25585819282315
48409000015,TX,409,0015,4604,1496,2846,145,15,22,0,3,77,3315,927,2226,102,10,19,0,0,31,NA,03600,90125,NA,08580,7,15,454.82717250324254,457.83690012970163
48409000016,TX,409,0016,2651,2514,99,27,1,0,0,0,10,1742,1639,79,17,1,0,0,0,6,NA,71696,93815,NA,42060,7,15,239.00722006052743,240.58880242109814
48409000017,TX,409,0017,911,503,400,1,2,0,0,2,3,661,350,303,1,2,0,0,2,3,NA,64244,93580,NA,40350,7,15,90.6910289667099,91.29115866839602
48409000018,TX,409,0018,3336,3040,251,36,1,4,0,0,4,2169,1922,213,26,1,4,0,0,3,NA,47040,92470,NA,29400,7,15,297.5928015564202,299.5620622568093
48409000019,TX,409,0019,2292,486,1723,34,6,11,2,1,29,1607,295,1261,21,6,8,2,0,14,NA,58904,91645,NA,21780,7,15,220.48484651967144,221.9438607868569
48409000020,TX,409,0020,1754,260,1208,192,15,50,2,0,27,1560,209,1065,192,15,50,2,0,27,NA,36020,90125,NA,24180,7,15,214.03631647211412,215.4526588845655
48409000021,TX,409,0021,409,166,234,2,1,1,0,0,5,280,96,177,1,1,1,0,0,4,NA,17000,93815,NA,42060,7,15,38.4167747514051,38.67099005620406
48409000022,TX,409,0022,2358,2221,116,6,1,2,1,4,7,1570,1468,87,3,1,2,1,3,5,NA,31064,91645,NA,21780,7,15,215.40834414180716,216.83376567228706
48409000023,TX,409,0023,4020,1351,2418,139,17,28,10,1,56,2725,833,1749,82,10,25,6,1,19,NA,58904,91645,NA,21780,7,15,373.8775399913532,376.35159965412885
48409000024,TX,409,0024,2702,387,2177,33,15,41,3,7,39,1851,229,1532,24,9,30,3,2,22,NA,58904,91645,NA,21780,7,15,253.96232166018157,255.64286640726328
48409000025,TX,409,0025,3564,903,2343,164,21,77,2,0,54,2504,580,1712,114,14,55,1,0,28,NA,36008,90125,NA,24180,7,15,343.5557284911371,345.8291396454821
48409000026,TX,409,0026,1474,373,1057,15,12,1,1,0,15,1018,214,775,9,9,1,1,0,9,NA,36008,90125,NA,08580,7,15,139.6724167747514,140.59667099005623
48409000027,TX,409,0027,1958,511,1086,273,7,36,1,8,36,1215,299,724,143,7,26,1,0,15,NA,58904,91645,NA,21780,7,15,166.7013618677043,167.8044747081712
48409000028,TX,409,0028,569,169,393,0,1,0,0,0,6,444,101,336,0,1,0,0,0,6,NA,40472,92470,NA,29400,7,15,60.91802853437095,61.32114137483788
48409000029,TX,409,0029,518,234,279,2,1,1,1,0,0,382,142,237,1,1,1,0,0,0,NA,40738,92470,NA,29400,7,15,52.4114569822741,52.75827929096412
48409000030,TX,409,0030,757,223,513,0,2,4,0,8,7,590,135,436,0,2,4,0,8,5,NA,40714,92470,NA,29400,7,15,80.94963251188932,81.48530047557284
48409000031,TX,409,0031,979,503,467,3,1,0,0,0,5,696,342,345,3,1,0,0,0,5,NA,17000,93580,NA,33360,7,15,95.49312581063555,96.12503242542154
48409000032,TX,409,0032,384,196,183,1,0,0,0,0,4,262,126,132,1,0,0,0,0,3,NA,19810,93580,NA,40350,7,15,35.94712494595763,36.18499783830523
48409000033,TX,409,0033,281,142,136,2,0,0,0,0,1,202,91,108,2,0,0,0,0,1,NA,71684,93815,NA,42060,7,15,27.714958927799394,27.89835711197579
48411000001,TX,411,0001,1404,361,1023,4,7,4,0,0,5,1032,221,795,1,7,4,0,0,4,NA,65648,93440,NA,39030,1,12,208.25112107623318,251.05829596412556
4841100002A,TX,411,002A,878,114,754,1,2,0,0,0,7,660,68,583,1,2,0,0,0,6,NA,61880,93440,NA,37080,1,12,133.18385650224215,160.56053811659194
4841100002B,TX,411,002B,599,134,456,1,2,0,0,5,1,481,88,385,1,2,0,0,4,1,NA,65648,93445,NA,39030,1,12,97.0627802690583,117.01457399103138
4841100003A,TX,411,003A,751,83,654,5,4,0,0,0,5,537,40,493,0,2,0,0,0,2,NA,NA,93445,NA,13740,1,12,108.36322869955157,130.6378923766816
4841100003B,TX,411,003B,669,221,436,2,3,0,0,0,7,474,134,332,1,3,0,0,0,4,NA,65648,93445,NA,39030,1,12,95.65022421524662,115.3116591928251
4841100004A,TX,411,004A,1716,409,1148,141,8,1,0,1,8,1142,224,843,62,5,0,0,0,8,NA,65648,93445,NA,39030,1,12,230.44843049327355,277.81838565022423
4841100004B,TX,411,004B,169,11,151,6,0,0,0,0,1,134,7,126,0,0,0,0,0,1,NA,NA,93445,NA,39030,1,12,27.040358744394617,32.59865470852018
48413000001,TX,413,0001,643,250,378,7,0,0,1,0,7,493,169,316,5,0,0,1,0,2,NA,22960,91190,NA,39510,28,18,82.0501182033097,148.24964539007092
48413000002,TX,413,0002,749,324,417,3,0,0,0,0,5,534,203,325,2,0,0,0,0,4,NA,22960,91185,NA,39510,28,18,88.87375886524822,160.5787234042553
48413000003,TX,413,0003,760,545,196,15,1,0,0,1,2,503,326,159,15,1,0,0,1,1,NA,22960,91185,NA,39510,28,18,83.7144208037825,151.2567375886525
48413000004,TX,413,0004,783,159,604,7,0,5,0,6,2,585,95,477,5,0,4,0,2,2,NA,22960,91190,NA,39510,28,18,97.36170212765958,175.91489361702128
48415000005,TX,415,0005,144,25,119,0,0,0,0,0,0,111,18,93,0,0,0,0,0,0,NA,NA,91340,NA,40650,4,18,15.446631278072683,34.093180890159246
48415000006,TX,415,0006,398,53,338,0,3,4,0,0,0,312,32,275,0,1,4,0,0,0,NA,NA,91340,NA,40650,4,18,43.4175581870151,95.82948142098816
48415000007,TX,415,0007,3122,642,2376,70,8,2,0,0,24,2297,391,1846,39,6,2,0,0,13,NA,68624,93605,NA,40650,4,18,319.6478562678644,705.5138423846468
48415000008,TX,415,0008,1693,222,1400,55,3,6,0,0,7,1238,123,1075,32,1,3,0,0,4,NA,68624,93605,NA,40650,4,18,172.27864434463046,380.24646794610044
48415000009,TX,415,0009,626,87,538,0,1,0,0,0,0,455,53,401,0,1,0,0,0,0,NA,NA,91340,NA,24300,4,18,63.317272356063704,139.75132707227442
48415000010,TX,415,0010,1795,211,1495,70,6,8,0,0,5,1429,141,1221,49,6,8,0,0,4,NA,68624,91340,NA,40650,4,18,198.85798285014292,438.9113107390772
48415000011,TX,415,0011,178,26,146,2,3,0,0,0,1,131,15,111,1,3,0,0,0,1,NA,NA,93605,NA,40650,4,18,18.229808084932625,40.23609636586362
48415000012,TX,415,0012,2849,930,1752,133,15,6,0,0,13,2039,563,1360,89,12,4,0,0,11,NA,68624,93605,NA,40650,4,18,283.74487545937114,626.2702327480604
48415000013,TX,415,0013,696,130,555,8,1,0,0,0,2,525,87,432,5,1,0,0,0,0,NA,33356,91795,NA,23040,4,18,73.0583911800735,161.25153123723967
48415000014,TX,415,0014,1433,403,595,435,0,0,0,0,0,1370,391,560,419,0,0,0,0,0,NA,NA,93605,NA,40650,4,18,190.6476112699061,420.7897100857493
48415000015,TX,415,0015,3427,1815,1358,211,10,10,0,1,22,2338,1115,1053,149,7,6,0,1,7,NA,68624,93605,NA,40650,4,18,325.3533687219273,718.1068191098408
48417000101,TX,417,0101,732,56,664,3,0,0,0,0,9,555,33,515,3,0,0,0,0,4,NA,01648,90030,NA,07680,4,18,106.36926889714994,206.54894671623296
48417000202,TX,417,0202,769,54,710,0,4,0,0,0,1,555,33,518,0,3,0,0,0,1,NA,01648,90030,NA,07680,4,18,106.36926889714994,206.54894671623296
48417000303,TX,417,0303,403,18,380,0,4,0,0,0,1,327,11,315,0,1,0,0,0,0,NA,49320,92640,NA,31320,4,18,62.671623296158614,121.69640644361834
48417000307,TX,417,0307,376,35,337,1,1,0,0,0,2,267,15,250,0,1,0,0,0,1,NA,01648,90030,NA,07680,4,18,51.172242874845104,99.366790582403965
48417000404,TX,417,0404,99,9,89,1,0,0,0,0,0,68,4,64,0,0,0,0,0,0,NA,45048,90030,NA,07680,4,18,13.032631144155307,25.306897976042954
48417000405,TX,417,0405,373,25,347,0,1,0,0,0,0,257,13,243,0,1,0,0,0,0,NA,NA,90030,NA,14450,4,18,49.25567947129285,95.64518793886823
48417000406,TX,417,0406,550,54,487,4,3,0,0,0,2,392,34,351,3,3,0,0,0,1,NA,01648,90030,NA,07680,4,18,75.12928541924825,145.88682362660057
48419000002,TX,419,0002,1029,62,957,1,0,0,0,0,9,765,33,726,1,0,0,0,0,5,NA,NA,90020,NA,18840,15,3,145.3326493141808,135.7484609569068
48419000003,TX,419,0003,466,21,433,5,2,0,0,2,3,338,12,322,3,0,0,0,0,1,NA,NA,90670,NA,39960,15,3,64.21233394535047,59.97775137703856
48419000004,TX,419,0004,1121,39,845,231,2,1,0,0,3,896,21,705,164,2,1,0,0,3,9515,35636,93550,NA,39960,15,3,170.21967815098822,158.9942758397235
48419000005,TX,419,0005,3061,130,2678,204,23,1,2,1,22,2235,77,1984,136,15,1,2,0,20,NA,37684,93860,NA,24810,15,3,424.59930878064586,396.59844475645315
48419000006,TX,419,0006,874,30,725,110,1,5,0,1,2,655,17,566,65,1,3,0,1,2,9515,NA,93550,NA,39960,15,3,124.43514418403716,116.2290744140836
48419000007,TX,419,0007,1276,65,730,469,2,1,0,4,5,941,39,550,343,1,1,0,2,5,NA,NA,93550,NA,39960,15,3,178.76865752241062,166.9794794254239
48419000008,TX,419,0008,2214,239,1394,553,10,0,0,2,16,1572,135,1066,349,9,0,0,1,12,NA,72188,93860,NA,42360,15,3,298.6443460416892,278.9497785938006
4841900001N,TX,419,001N,3241,441,2204,575,4,6,0,2,9,2338,269,1710,343,3,6,0,2,5,NA,13732,90670,NA,13320,15,3,444.1669726752349,414.8756885192785
4841900001S,TX,419,001S,3299,361,2458,429,5,21,1,1,23,2524,229,1954,303,5,16,0,0,17,NA,13732,90670,NA,13320,15,3,479.50275407711416,447.88119667350685
4841900001W,TX,419,001W,799,176,577,24,7,8,0,1,6,533,80,428,12,4,5,0,1,3,NA,13732,90670,NA,13320,15,3,101.25791122151419,94.58030024840696
4841900009N,TX,419,009N,1668,96,1156,392,7,0,0,0,17,1216,60,872,272,7,0,0,0,5,NA,73076,93925,NA,42840,15,3,231.01242034776976,215.77794578248194
4841900009S,TX,419,009S,1359,31,1068,253,2,2,0,0,3,1022,21,853,144,1,1,0,0,2,NA,73076,93925,NA,42840,15,3,194.15682039097095,181.35284587968465
484190001SE,TX,419,01SE,2809,609,691,1478,8,8,0,0,15,2013,379,567,1045,8,6,0,0,8,NA,13732,90670,NA,13320,15,3,382.42434388162866,357.2047737336645
484190001SW,TX,419,01SW,2008,189,1648,157,2,4,0,0,8,1470,111,1247,102,2,2,0,0,6,NA,13732,90020,NA,13320,15,3,279.26665946646506,260.8499837995464
48421000101,TX,421,0101,61,13,48,0,0,0,0,0,0,47,7,40,0,0,0,0,0,0,NA,11692,93765,NA,41670,26,1,6.622140896614821,20.05992680695334
48421000102,TX,421,0102,718,283,431,1,1,0,0,0,2,459,160,296,1,0,0,0,0,2,NA,70544,93765,NA,41670,26,1,64.67154620311071,195.90439158279963
48421000201,TX,421,0201,502,141,347,1,6,1,0,0,6,359,90,261,1,4,1,0,0,2,NA,70544,93765,NA,41670,26,1,50.58188472095151,153.22369624885636
48421000202,TX,421,0202,260,95,165,0,0,0,0,0,0,174,60,114,0,0,0,0,0,0,NA,NA,93760,35890,41910,26,1,24.516010978957,74.2644098810613
48421000301,TX,421,0301,358,114,234,10,0,0,0,0,0,246,64,179,3,0,0,0,0,0,NA,70544,93760,NA,41670,26,1,34.66056724611162,104.99451052150046
48421000302,TX,421,0302,576,105,460,1,4,0,0,0,6,377,57,315,0,2,0,0,0,3,NA,72464,93760,NA,42540,26,1,53.118023787740164,160.90622140896613
48421000401,TX,421,0401,711,123,578,2,4,0,0,0,4,524,79,439,2,2,0,0,0,2,NA,70544,93765,NA,41670,26,1,73.82982616651418,223.64684354986278
48423000001,TX,423,0001,1203,524,437,220,7,4,2,0,9,794,285,346,147,4,4,2,0,6,NA,74144,93970,NA,43470,18,6,96.85328528640959,186.78892112816672
48423000002,TX,423,0002,5377,3519,776,1026,21,1,0,0,34,3334,1966,644,693,16,1,0,0,14,NA,74144,93970,NA,43470,18,6,406.68621302882815,784.3252683139897
48423000003,TX,423,0003,1352,26,1266,41,1,13,0,0,5,1017,15,964,28,1,6,0,0,3,NA,74144,93970,NA,43470,17,6,124.05515256458256,239.24978940471735
48423000004,TX,423,0004,2772,903,1469,350,4,3,0,11,32,1979,506,1187,254,4,3,0,3,22,NA,74144,93970,NA,43470,17,6,241.40132441033322,465.5607996380881
48423000005,TX,423,0005,4832,201,4064,479,19,17,0,12,40,3507,122,2976,349,14,14,0,10,22,NA,42820,92210,NA,27510,17,6,427.78900692624484,825.0236100711344
