GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
08081000100,08,081,0001,849,738,0,87,5,0,0,0,19,624,541,0,70,3,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,6,3,102.08142493638675,144.6208651399491
08081000200,08,081,0002,815,738,0,68,7,1,0,0,1,591,530,0,53,6,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,6,3,96.68288804071247,136.97264631043257
08081000300,08,081,0003,2689,2512,2,127,10,9,1,1,27,1871,1773,0,70,9,4,1,0,14,NA,NA,NA,NA,NA,NA,NA,6,3,306.08068278201864,433.63083121289225
08081000400,08,081,0004,4324,3733,5,499,33,13,0,0,41,3055,2678,3,323,24,6,0,0,21,NA,NA,NA,NA,NA,NA,NA,6,3,499.7736429177269,708.0396522476675
08081000500,08,081,0005,4507,3905,10,466,45,19,1,1,60,3291,2876,8,331,32,14,1,1,28,NA,NA,NA,NA,NA,NA,NA,6,3,538.3813613231553,762.7360050890585
08083940200,08,083,9402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,3,0,0
08083941000,08,083,9410,1513,119,2,43,1322,0,0,0,27,910,88,2,22,790,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,6,3,116.05476438578211,167.62880629848328
08083969000,08,083,9690,3192,2780,3,266,91,2,3,1,46,2413,2163,2,172,47,1,2,1,25,NA,NA,NA,NA,NA,NA,NA,6,3,307.7364246844969,444.49264791015395
08083969100,08,083,9691,2748,2427,2,211,49,3,4,11,41,2112,1895,1,140,35,2,4,10,25,NA,NA,NA,NA,NA,NA,NA,6,3,269.3490795415075,389.04619659604026
08083969200,08,083,9692,2618,2417,0,127,41,7,4,1,21,1927,1799,0,77,29,6,4,1,11,NA,NA,NA,NA,NA,NA,NA,6,3,245.7555285400023,354.96781289799696
08083969300,08,083,9693,5552,4530,11,565,324,18,0,16,88,4165,3485,7,361,240,13,0,8,51,NA,NA,NA,NA,NA,NA,NA,6,3,531.1737293041566,767.2241519045965
08083969400,08,083,9694,3566,2427,8,576,472,10,2,2,69,2546,1863,5,359,277,6,2,0,34,NA,NA,NA,NA,NA,NA,NA,6,3,324.6982748639574,468.99224267685537
08083969600,08,083,9696,4641,3776,5,475,274,7,0,7,97,3201,2697,4,278,162,7,0,4,49,NA,NA,NA,NA,NA,NA,NA,6,3,408.23219868009727,589.6481417158735
08085966100,08,085,9661,2776,2585,3,97,31,3,0,2,55,2048,1941,2,54,18,3,0,2,28,NA,NA,NA,NA,NA,NA,NA,6,3,204.64946096047044,242.86965044103235
08085966200,08,085,9662,6429,4956,21,1291,36,14,4,0,107,4475,3660,13,694,29,10,2,0,67,NA,NA,NA,NA,NA,NA,NA,6,3,447.17106337798106,530.6844168572362
08085966300,08,085,9663,5314,3818,26,1315,43,36,2,6,68,3974,2993,19,852,36,26,2,2,44,NA,NA,NA,NA,NA,NA,NA,6,3,397.1078895785691,471.2714799085266
08085966400,08,085,9664,5592,4857,13,621,30,28,2,0,41,4356,3882,10,402,26,15,2,0,19,NA,NA,NA,NA,NA,NA,NA,6,3,435.27981051943806,516.5723619732114
08085966500,08,085,9665,5753,4991,4,606,37,25,3,6,81,4203,3696,2,403,26,17,3,2,54,NA,NA,NA,NA,NA,NA,NA,6,3,419.99105684416855,498.42829140803656
08085966600,08,085,9666,7568,6347,11,1037,51,24,8,3,87,5432,4702,6,597,41,16,6,3,61,NA,NA,NA,NA,NA,NA,NA,6,3,542.8007187193728,644.1737994119569
08087000100,08,087,0001,2280,2094,3,149,21,1,0,2,10,1618,1496,2,100,13,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,2,4,290.776468100851,324.7288968761562
08087000200,08,087,0002,2393,1919,16,429,13,4,0,2,10,1613,1328,10,255,9,2,0,2,7,NA,NA,NA,NA,NA,NA,NA,2,4,289.8779005232835,323.72540831967865
08087000300,08,087,0003,1895,1149,5,695,13,11,0,1,21,1266,844,3,400,8,7,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,4,227.51731064009726,254.08330250013216
08087000400,08,087,0004,4468,2852,4,1539,13,7,13,10,30,3330,2346,3,931,11,7,7,4,21,NA,NA,NA,NA,NA,NA,NA,2,4,598.4460066599714,668.3233786140917
08087000500,08,087,0005,2446,1353,2,1018,15,6,3,4,45,1754,1064,2,642,11,6,3,2,24,NA,NA,NA,NA,NA,NA,NA,2,4,315.21750621068765,352.02378561234735
08087000600,08,087,0006,6139,3572,11,2441,33,9,5,0,68,3982,2583,2,1337,19,9,2,0,30,NA,NA,NA,NA,NA,NA,NA,2,4,715.6192187747768,799.1782863787727
08087000700,08,087,0007,5732,3638,12,2020,19,8,2,1,32,4093,2872,7,1165,17,5,1,1,25,NA,NA,NA,NA,NA,NA,NA,2,4,735.5674189967757,821.4557323325757
08087000800,08,087,0008,1818,1614,4,182,5,1,1,3,8,1263,1147,2,105,4,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,2,4,226.9781700935567,253.48120936624557
08089987600,08,089,9876,1936,1558,17,313,17,3,0,0,28,1400,1176,3,193,8,3,0,0,17,NA,NA,NA,NA,NA,NA,NA,2,4,321.4165488453511,303.41345182791355
08089987700,08,089,9877,5437,2620,55,2611,36,40,3,9,63,3941,2087,39,1717,23,28,2,5,40,NA,NA,NA,NA,NA,NA,NA,2,3,904.7875849996634,854.1088668955766
08089987800,08,089,9878,4070,2712,21,1205,32,32,2,1,65,2975,2095,16,772,25,27,2,0,38,NA,NA,NA,NA,NA,NA,NA,2,3,683.010166296371,644.7535851343163
08089987900,08,089,9879,2887,1854,3,922,12,45,0,0,51,2163,1477,3,618,7,38,0,0,20,NA,NA,NA,NA,NA,NA,NA,2,3,496.58856796606744,468.7737830741264
08089988000,08,089,9880,3008,959,6,1981,25,8,0,0,29,2110,753,3,1308,19,6,0,0,21,NA,NA,NA,NA,NA,NA,NA,2,3,484.4206557597792,457.2874166834983
08089988100,08,089,9881,1276,835,9,408,4,4,1,0,15,944,642,7,278,2,4,1,0,10,NA,NA,NA,NA,NA,NA,NA,2,3,216.72658722143674,204.58735608967885
08089988200,08,089,9882,1697,1476,0,202,8,2,0,0,9,1320,1162,0,142,7,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,2,3,303.04988891133104,286.07554029488995
08091967600,08,091,9676,3742,3487,3,152,32,13,2,1,52,2901,2734,3,102,19,8,1,0,34,NA,NA,NA,NA,NA,NA,NA,6,3,426,633
08093000100,08,093,0001,5528,5124,23,231,34,38,1,2,75,4094,3837,13,155,25,19,1,2,42,NA,NA,NA,NA,NA,NA,NA,6,6,424.69950472760013,501.0126969833408
08093000200,08,093,0002,3676,3393,9,159,30,11,2,6,66,2684,2514,7,89,21,7,2,1,43,NA,NA,NA,NA,NA,NA,NA,6,5,278.4302566411526,328.46069338135976
08093000300,08,093,0003,1956,1807,18,79,17,5,0,10,20,1578,1460,18,59,16,4,0,4,17,NA,NA,NA,NA,NA,NA,NA,6,5,163.6970733903647,193.11139126519586
08093000400,08,093,0004,1535,1398,10,92,9,5,0,2,19,1249,1154,6,61,9,3,0,2,14,NA,NA,NA,NA,NA,NA,NA,6,5,129.5675821701936,152.84925709140026
08093000500,08,093,0005,1828,1709,7,67,11,1,0,1,32,1500,1420,5,45,9,1,0,0,20,NA,NA,NA,NA,NA,NA,NA,6,5,155.60558307068888,183.5659612787033
08095997600,08,095,9976,2961,2419,1,489,5,14,0,6,27,2124,1809,1,283,5,11,0,3,12,NA,NA,NA,NA,NA,NA,NA,2,4,639.7277998169058,660.4687213915166
08095997700,08,095,9977,1519,1446,8,38,6,4,1,2,14,1153,1111,3,20,5,2,1,2,9,NA,NA,NA,NA,NA,NA,NA,2,4,347.2722001830943,358.5312786084834
08097000100,08,097,0001,6279,5637,16,488,15,43,1,12,67,5042,4597,12,330,13,34,1,6,49,NA,NA,NA,NA,NA,NA,NA,6,3,1037.3648539615945,695.237857027594
08097000200,08,097,0002,1430,1293,10,90,6,13,0,3,15,1175,1061,8,72,6,13,0,3,12,NA,NA,NA,NA,NA,NA,NA,6,3,241.75004034210102,162.0199289979022
08097000300,08,097,0003,203,193,0,7,0,1,0,1,1,175,166,0,6,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,6,3,36.0053251573342,24.13062772309182
08097000400,08,097,0004,6960,6356,29,388,14,104,5,4,60,6002,5506,24,315,11,87,5,4,50,NA,NA,NA,NA,NA,NA,NA,6,3,1234.8797805389704,827.611586251412
08099000100,08,099,0001,1619,1396,1,203,4,5,0,0,10,1132,998,1,120,4,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,2,4,254.91773525350166,232.13927796409547
08099000200,08,099,0002,3238,1329,2,1847,16,12,1,0,31,2240,1006,2,1192,14,12,1,0,13,NA,NA,NA,NA,NA,NA,NA,2,4,504.43085421187607,459.35687512329844
08099000300,08,099,0003,5264,3805,24,1314,34,28,0,8,51,3816,2934,20,784,28,21,0,3,26,NA,NA,NA,NA,NA,NA,NA,2,4,859.3339909252319,782.5472479779049
08099000400,08,099,0004,1193,959,3,212,5,3,0,0,11,805,683,1,110,2,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,2,4,181.279838232393,165.0813769974354
08099000500,08,099,0005,1363,678,5,667,7,0,0,0,6,905,487,3,405,4,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,2,4,203.79907279542317,185.5883803511541
08099000600,08,099,0006,1806,1260,0,523,10,1,0,2,10,1240,923,0,294,10,1,0,2,10,NA,NA,NA,NA,NA,NA,NA,2,4,279.2385085815743,254.28684158611168
08101000100,08,101,0001,2673,1784,27,804,13,14,0,1,30,2052,1438,20,557,10,12,0,1,14,NA,NA,NA,NA,NA,NA,NA,6,3,582.4162933877209,336.29598002401696
08101000200,08,101,0002,1686,723,19,890,14,4,1,1,34,1202,548,16,596,12,4,1,1,24,NA,NA,NA,NA,NA,NA,NA,6,3,341.1619808245811,196.9920896631912
08101000300,08,101,0003,1419,721,287,364,28,11,0,0,8,1277,666,275,297,25,8,0,0,6,NA,NA,NA,NA,NA,NA,NA,6,3,362.4491260507405,209.28360940091113
08101000400,08,101,0004,2629,1699,32,836,21,14,2,3,22,2007,1402,20,548,14,10,2,2,9,NA,NA,NA,NA,NA,NA,NA,6,3,569.6440062520252,328.92106818138495
08101000500,08,101,0005,2469,1623,24,746,22,12,2,2,38,1908,1317,18,523,16,8,2,2,22,NA,NA,NA,NA,NA,NA,NA,6,3,541.5449745534949,312.6962621275947
08101000600,08,101,0006,2363,986,47,1248,21,5,2,6,48,1789,817,38,873,17,3,2,3,36,NA,NA,NA,NA,NA,NA,NA,6,3,507.76937079465534,293.19371747707913
08101000700,08,101,0007,1503,780,51,634,7,11,0,2,18,1317,726,48,510,6,10,0,2,15,NA,NA,NA,NA,NA,NA,NA,6,3,373.8022701713589,215.83908659436176
08101000800,08,101,0008,3345,969,71,2194,36,12,11,12,40,2323,746,51,1446,33,11,4,8,24,NA,NA,NA,NA,NA,NA,NA,6,3,659.3338448049101,380.70933800964485
08101000902,08,101,000902,5621,3173,103,2137,38,81,1,14,74,4192,2534,71,1429,27,70,1,12,48,NA,NA,NA,NA,NA,NA,NA,6,3,1189.809503840802,687.0140098736252
08101000903,08,101,000903,286,176,16,66,4,14,1,0,9,280,174,14,65,4,14,1,0,8,NA,NA,NA,NA,NA,NA,NA,6,3,79.47200884432839,45.88834035415436
08101000904,08,101,000904,4358,2983,30,1234,17,31,0,6,57,3461,2551,23,820,10,22,0,3,32,NA,NA,NA,NA,NA,NA,NA,6,3,982.3307950365019,567.212664163315
08101000905,08,101,000905,2306,1271,74,811,11,88,1,1,49,1811,1084,50,555,10,72,1,1,38,NA,NA,NA,NA,NA,NA,NA,6,3,514.0136000609954,296.7992299334769
08101001000,08,101,0010,4810,1363,42,3264,63,8,4,19,47,3283,1082,26,2072,42,8,4,12,37,NA,NA,NA,NA,NA,NA,NA,6,3,931.8093036997502,538.0407906524598
08101001100,08,101,0011,3029,812,24,2118,21,15,3,3,33,2160,656,15,1441,14,10,2,3,19,NA,NA,NA,NA,NA,NA,NA,6,3,613.0697825133905,353.9957684463336
08101001200,08,101,0012,2160,419,12,1695,11,3,0,6,14,1531,327,5,1170,11,1,0,6,11,NA,NA,NA,NA,NA,NA,NA,6,3,434.541591216667,250.91088957932257
08101001300,08,101,0013,753,331,9,400,4,2,1,0,6,622,285,9,317,4,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,6,3,176.5413910756152,101.93767035815718
08101001400,08,101,0014,1562,691,29,793,15,5,2,0,27,1148,559,18,539,9,4,2,0,17,NA,NA,NA,NA,NA,NA,NA,6,3,325.8352362617464,188.14219545203287
08101001500,08,101,0015,2187,1509,27,596,8,3,2,6,36,1708,1247,17,407,4,3,0,6,24,NA,NA,NA,NA,NA,NA,NA,6,3,484.77925395040313,279.9188761603416
08101001600,08,101,0016,1717,1323,6,357,11,8,1,0,11,1416,1130,6,259,5,7,1,0,8,NA,NA,NA,NA,NA,NA,NA,6,3,401.90130186988927,232.06389264815203
08101001700,08,101,0017,4499,3355,58,1016,14,11,2,5,38,3584,2816,47,673,10,8,2,2,26,NA,NA,NA,NA,NA,NA,NA,6,3,1017.2417132074033,587.3707565331757
08101001800,08,101,0018,2257,1480,23,719,8,9,0,0,18,1732,1222,17,467,7,8,0,0,11,NA,NA,NA,NA,NA,NA,NA,6,3,491.5911404227742,283.852162476412
08101001900,08,101,0019,1600,830,44,693,12,6,0,1,14,1213,689,36,460,11,6,0,1,10,NA,NA,NA,NA,NA,NA,NA,6,3,344.28409545775116,198.7948458913901
08101002000,08,101,0020,3314,994,163,2097,11,2,1,11,35,2397,811,119,1432,9,2,1,3,20,NA,NA,NA,NA,NA,NA,NA,6,3,680.3371614280541,392.83697081752854
08101002100,08,101,0021,1608,328,119,1140,10,0,0,0,11,1206,270,102,823,4,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,6,3,342.297295236643,197.64763738253626
08101002200,08,101,0022,1769,676,35,1014,17,3,0,4,20,1314,558,29,697,13,3,0,2,12,NA,NA,NA,NA,NA,NA,NA,6,3,372.9507843623125,215.34742580485295
08101002300,08,101,0023,3282,1488,78,1639,22,11,0,4,40,2561,1261,63,1175,21,10,0,4,27,NA,NA,NA,NA,NA,NA,NA,6,3,726.8850523225892,419.71442731067606
08101002400,08,101,0024,1993,956,47,934,10,4,0,12,30,1484,756,33,662,5,3,0,5,20,NA,NA,NA,NA,NA,NA,NA,6,3,421.2016468749404,243.20820387701806
08101002500,08,101,0025,2904,1394,85,1351,22,8,0,7,37,2136,1104,64,916,13,8,0,6,25,NA,NA,NA,NA,NA,NA,NA,6,3,606.2578960410194,350.0624821302632
08101002600,08,101,0026,3828,1574,86,2089,27,4,0,4,44,2743,1327,64,1302,14,4,0,3,29,NA,NA,NA,NA,NA,NA,NA,6,3,778.5418580714027,449.5418485408764
08101002700,08,101,0027,5759,3054,137,2447,28,13,1,9,70,4349,2528,92,1656,18,12,1,6,36,NA,NA,NA,NA,NA,NA,NA,6,3,1234.3705945142292,712.7442578579189
08101002801,08,101,002801,5796,2956,133,2609,15,12,1,10,60,4320,2391,102,1761,13,11,0,8,34,NA,NA,NA,NA,NA,NA,NA,6,3,1226.139565026781,707.9915368926672
08101002802,08,101,002802,2805,1736,62,949,16,4,0,3,35,2089,1371,44,633,11,4,0,1,25,NA,NA,NA,NA,NA,NA,NA,6,3,592.9179516992928,342.3597964279587
08101002804,08,101,002804,3908,3443,20,345,45,7,1,4,43,2888,2581,16,226,27,5,1,4,28,NA,NA,NA,NA,NA,NA,NA,6,3,819.6970055086441,473.30545336713493
08101002806,08,101,002806,1889,1662,9,182,7,3,0,6,20,1465,1311,8,118,5,2,0,3,18,NA,NA,NA,NA,NA,NA,NA,6,3,415.8089034176467,240.09435221012905
08101002807,08,101,002807,3661,2243,48,1307,19,15,0,0,29,2612,1688,34,845,13,13,0,0,19,NA,NA,NA,NA,NA,NA,NA,6,3,741.3603110763776,428.07266073232563
08101002808,08,101,002808,2596,1901,14,637,6,24,0,0,14,1884,1428,9,422,3,16,0,0,6,NA,NA,NA,NA,NA,NA,NA,6,3,534.7330880811238,308.76297581152426
08101002901,08,101,002901,1827,571,41,1153,16,6,0,3,37,1179,401,28,710,12,6,0,2,20,NA,NA,NA,NA,NA,NA,NA,6,3,334.6339229552256,193.2226902769571
08101002903,08,101,002903,3241,2061,46,1017,16,62,0,6,33,2418,1640,34,660,10,47,0,2,25,NA,NA,NA,NA,NA,NA,NA,6,3,686.2975620913786,396.2785963440901
08101002905,08,101,002905,1694,1409,6,218,16,11,6,0,28,1177,1014,4,122,11,7,4,0,15,NA,NA,NA,NA,NA,NA,NA,6,3,334.0662657491947,192.89491641728458
08101002906,08,101,002906,2053,1730,1,270,15,9,0,3,25,1498,1304,1,158,12,7,0,1,15,NA,NA,NA,NA,NA,NA,NA,6,3,425.17524731715685,245.5026208947258
08101002907,08,101,002907,5073,3974,44,883,25,51,0,17,79,3572,2908,30,527,19,31,0,12,45,NA,NA,NA,NA,NA,NA,NA,6,3,1013.8357699712178,585.4041133751406
08101002908,08,101,002908,4129,2923,43,1006,30,71,1,5,50,2838,2095,27,605,25,48,1,3,34,NA,NA,NA,NA,NA,NA,NA,6,3,805.5055753578713,465.11110687532164
08101002909,08,101,002909,4229,3319,29,755,36,29,1,2,58,2971,2407,16,468,26,23,0,1,30,NA,NA,NA,NA,NA,NA,NA,6,3,843.2547795589272,486.90806854354497
08101003001,08,101,003001,1817,1184,10,571,16,8,1,1,26,1246,869,5,336,10,5,1,1,19,NA,NA,NA,NA,NA,NA,NA,6,3,353.6504393572613,204.2031145759869
08101003003,08,101,003003,1166,349,7,779,4,9,0,11,7,800,265,6,508,4,5,0,5,7,NA,NA,NA,NA,NA,NA,NA,6,3,227.0628824123668,131.10954386901244
08101003004,08,101,003004,2551,1887,44,499,4,79,0,0,38,1913,1433,36,356,4,59,0,0,25,NA,NA,NA,NA,NA,NA,NA,6,3,542.9641175685722,313.51569677677605
08101003102,08,101,003102,4661,3200,7,1345,30,16,6,2,55,3380,2379,1,928,23,7,2,1,39,NA,NA,NA,NA,NA,NA,NA,6,3,959.3406781922497,553.9378228465775
08101003103,08,101,003103,1958,864,5,1047,11,6,0,6,19,1420,647,1,745,7,4,0,2,14,NA,NA,NA,NA,NA,NA,NA,6,3,403.03661628195107,232.7194403674971
08101003104,08,101,003104,2272,1653,10,565,13,5,1,0,25,1757,1322,9,393,9,2,1,0,21,NA,NA,NA,NA,NA,NA,NA,6,3,498.68685549816064,287.9493357223186
08101003200,08,101,0032,3591,2454,3,1045,29,3,1,1,55,2620,1832,3,734,21,2,1,1,26,NA,NA,NA,NA,NA,NA,NA,6,3,743.6309399005013,429.38375617101576
08101003400,08,101,0034,866,640,4,202,2,5,1,0,12,673,513,3,147,2,3,1,0,4,NA,NA,NA,NA,NA,NA,NA,6,3,191.01664982940358,110.29590377980672
08103951100,08,103,9511,3443,3222,2,159,13,7,0,5,35,2584,2437,2,104,8,4,0,3,26,NA,NA,NA,NA,NA,NA,NA,6,3,502.2323255285292,769.5021595817232
08103951200,08,103,9512,2543,2324,9,137,24,8,0,1,40,1815,1671,9,90,12,7,0,1,25,NA,NA,NA,NA,NA,NA,NA,6,3,352.7676744714708,540.4978404182768
08105976600,08,105,9766,2216,1673,1,508,19,2,0,1,12,1574,1232,0,319,14,2,0,1,6,NA,NA,NA,NA,NA,NA,NA,6,3,301.5995066711515,345.0128938221774
08105976700,08,105,9767,5761,2576,8,3096,31,14,0,4,32,4080,2023,3,1998,21,13,0,3,19,NA,NA,NA,NA,NA,NA,NA,6,3,781.782711066263,894.3155062226707
08105976800,08,105,9768,2130,881,1,1217,14,6,0,2,9,1498,674,1,799,12,4,0,2,6,NA,NA,NA,NA,NA,NA,NA,6,3,287.03688754344654,328.35407556901
08105976900,08,105,9769,2306,1892,2,351,14,3,0,5,39,1767,1496,1,221,12,3,0,2,32,NA,NA,NA,NA,NA,NA,NA,6,3,338.5808947191389,387.31752438614194
08107000100,08,107,0001,1832,1764,1,49,4,2,0,0,12,1394,1343,1,36,4,2,0,0,8,NA,NA,NA,NA,NA,NA,NA,6,3,249.36308156703194,214.32784303431984
08107000200,08,107,0002,1782,1648,2,103,9,2,1,0,17,1234,1145,2,66,7,2,1,0,11,NA,NA,NA,NA,NA,NA,NA,6,3,220.7417809567557,189.7278036616576
08107000300,08,107,0003,2136,2004,1,83,13,12,0,0,23,1585,1487,1,65,9,8,0,0,15,NA,NA,NA,NA,NA,NA,NA,6,3,283.52975917054926,243.69414003543542
08107000400,08,107,0004,2389,2234,1,97,6,13,6,4,28,1750,1644,1,61,6,10,4,1,23,NA,NA,NA,NA,NA,NA,NA,6,3,313.04547542489667,269.06293063849336
08107000500,08,107,0005,4082,3899,7,88,13,20,6,4,45,3330,3201,5,59,12,15,5,3,30,NA,NA,NA,NA,NA,NA,NA,6,3,595.6808189513747,511.98831944353304
08107000600,08,107,0006,2445,2331,1,71,5,15,1,3,18,1835,1751,1,50,5,11,1,3,13,NA,NA,NA,NA,NA,NA,NA,6,3,328.2505413741059,282.13170155522016
08107000700,08,107,0007,3442,3285,7,91,10,9,1,1,38,2894,2762,5,76,7,8,1,1,34,NA,NA,NA,NA,NA,NA,NA,6,3,517.6877747883719,444.95321215302846
08107000800,08,107,0008,1582,1497,3,52,9,2,3,0,16,1217,1156,3,38,8,1,1,0,10,NA,NA,NA,NA,NA,NA,NA,6,3,217.70076776691383,187.1140494783122
08109977600,08,109,9776,2546,2045,1,386,20,20,0,14,60,2011,1672,1,256,15,14,0,11,42,NA,NA,NA,NA,NA,NA,NA,6,3,366.41302808590984,343.1562426244985
08109977700,08,109,9777,3371,1008,0,2292,53,6,0,0,12,2226,737,0,1431,41,5,0,0,12,NA,NA,NA,NA,NA,NA,NA,6,3,405.5869719140902,379.8437573755016
08111972600,08,111,9726,558,509,0,41,2,1,2,1,2,446,411,0,28,2,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,6,3,164,164
08113968100,08,113,9681,5257,4700,10,389,34,47,4,25,48,4422,3968,9,326,27,34,2,21,35,NA,NA,NA,NA,NA,NA,NA,6,3,563,251
08113968200,08,113,9682,1337,1259,0,50,15,2,0,0,11,1009,955,0,33,12,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,6,3,170,259
08115998300,08,115,9983,2747,2376,9,314,3,19,2,0,24,2122,1880,6,198,2,17,2,0,17,NA,NA,NA,NA,NA,NA,NA,2,4,606,718
08117000100,08,117,0001,6289,5022,78,957,34,68,12,11,107,5022,4106,71,669,29,53,7,8,79,NA,NA,NA,NA,NA,NA,NA,6,2,596.1673261729791,478.4823474998715
08117000200,08,117,0002,6530,5381,57,896,22,54,4,2,114,5361,4422,53,735,17,42,4,2,86,NA,NA,NA,NA,NA,NA,NA,6,2,636.4104013566987,510.7813351148568
08117000300,08,117,0003,3280,3094,5,102,10,31,0,1,37,2762,2631,5,72,6,22,0,1,25,NA,NA,NA,NA,NA,NA,NA,6,2,327.880158281515,263.15576339996915
08117000400,08,117,0004,7449,6914,17,351,19,48,0,4,96,6314,5885,14,279,15,36,0,4,81,NA,NA,NA,NA,NA,NA,NA,6,2,749.5421141888073,601.5805539853025
08119010103,08,119,010103,6908,6419,36,234,35,60,0,11,113,4915,4617,17,148,26,40,0,3,64,NA,NA,NA,NA,NA,NA,NA,3,5,474.62515591150793,896.9802402678396
08119010104,08,119,010104,2005,1860,5,82,13,8,0,5,32,1486,1393,3,53,9,6,0,3,19,NA,NA,NA,NA,NA,NA,NA,3,5,143.49806341495437,271.1928050942034
08119010105,08,119,010105,5586,5248,27,151,32,24,12,10,82,4083,3874,17,90,27,19,5,4,47,NA,NA,NA,NA,NA,NA,NA,3,5,394.28169106545,745.1414691787566
08119010106,08,119,010106,3054,2860,18,96,32,9,2,0,37,2397,2259,18,59,26,8,2,0,25,NA,NA,NA,NA,NA,NA,NA,3,5,231.47029475480863,437.44895949583145
08119010201,08,119,010201,2301,2071,22,120,45,13,2,2,26,1824,1656,15,82,37,13,2,2,17,NA,NA,NA,NA,NA,NA,NA,3,5,176.1375960086654,332.87730584914334
08119010202,08,119,010202,701,644,1,35,10,1,0,0,10,528,495,0,17,7,1,0,0,8,NA,NA,NA,NA,NA,NA,NA,3,5,50.987198844613665,96.35922011422568
08121994100,08,121,9941,2212,2124,0,68,6,3,0,0,11,1634,1587,0,29,6,2,0,0,10,NA,NA,NA,NA,NA,NA,NA,2,4,391.47446867237096,605.703008556445
08121994200,08,121,9942,2714,2444,2,242,9,2,1,1,13,1989,1836,2,135,7,0,1,1,7,NA,NA,NA,NA,NA,NA,NA,2,4,476.52553132762904,737.296991443555
08123000100,08,123,0001,2788,1333,24,1369,9,18,1,3,31,2206,1203,22,930,9,18,1,3,20,NA,NA,NA,NA,NA,NA,NA,2,4,322.8938823583751,337.41340846631715
08123000200,08,123,0002,3462,2432,76,765,22,87,11,2,67,3104,2328,73,536,18,82,8,2,57,NA,NA,NA,NA,NA,NA,NA,2,4,454.3348190572966,474.7648322209649
08123000300,08,123,0003,2219,1683,71,174,6,175,20,3,87,2215,1679,71,174,6,175,20,3,87,NA,NA,NA,NA,NA,NA,NA,2,4,324.21121914043556,338.7899817556177
08123000401,08,123,000401,3318,2909,18,283,13,30,4,2,59,2782,2462,16,218,11,23,4,2,46,NA,NA,NA,NA,NA,NA,NA,2,4,407.2034364102446,425.5140989815478
08123000402,08,123,000402,3565,2307,11,1166,16,16,2,10,37,2727,1920,9,734,12,16,2,6,28,NA,NA,NA,NA,NA,NA,NA,2,4,399.1530449643195,417.1017066580448
08123000500,08,123,0005,7194,1720,26,5315,24,35,7,14,53,4710,1352,19,3247,19,30,7,8,28,NA,NA,NA,NA,NA,NA,NA,2,4,689.4062492783077,720.4066880672501
08123000600,08,123,0006,1218,242,8,946,4,9,0,0,9,792,170,3,606,3,3,0,0,7,NA,NA,NA,NA,NA,NA,NA,2,4,115.92563682132051,121.13844945844205
08123000701,08,123,000701,1886,431,2,1432,9,0,1,6,5,1238,349,2,872,7,0,1,3,4,NA,NA,NA,NA,NA,NA,NA,2,4,181.20699291009447,189.35530357266578
08123000702,08,123,000702,5126,2834,19,2139,29,27,2,16,60,3406,2139,9,1165,22,22,2,12,35,NA,NA,NA,NA,NA,NA,NA,2,4,498.5387866331032,520.956513706381
08123000800,08,123,0008,3406,2120,32,1134,18,55,4,3,40,2818,1943,30,735,13,54,4,3,36,NA,NA,NA,NA,NA,NA,NA,2,4,412.4727835384864,431.0203921387497
08123000900,08,123,0009,2812,2095,20,627,9,23,3,0,35,2122,1694,14,366,7,16,2,0,23,NA,NA,NA,NA,NA,NA,NA,2,4,310.5987390591441,324.5653910995127
08123001001,08,123,001001,5903,3885,23,1825,17,51,0,3,99,4115,2933,18,1064,15,35,0,3,47,NA,NA,NA,NA,NA,NA,NA,2,4,602.3156509087551,629.3998983857185
08123001002,08,123,001002,8637,4201,79,4088,57,51,8,16,137,5864,3251,62,2362,43,45,8,8,85,NA,NA,NA,NA,NA,NA,NA,2,4,858.3180988891712,896.9139742731115
08123001100,08,123,0011,4678,3830,49,676,10,47,10,5,51,3597,3045,30,440,3,43,5,2,29,NA,NA,NA,NA,NA,NA,NA,2,4,526.4956005634974,550.1704579570911
