GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,cd_1990,cd_2000,ndv,nrv
06073008310,06,073,008310,5166,4375,22,379,6,297,0,14,73,4260,3664,21,275,4,247,0,5,44,NA,66000,92780,NA,NA,34320,49,35,688.767443619082,1220.502352961707
06073008311,06,073,008311,2809,2480,13,147,2,104,2,8,53,2240,2011,9,99,2,81,2,3,33,NA,66000,92780,NA,NA,34320,49,35,362.1687966447755,641.7664954540431
06073008312,06,073,008312,3890,3270,27,189,10,282,6,8,98,3415,2875,27,166,9,257,6,2,73,NA,66000,92780,10740,34380,34320,49,35,552.1457323847804,978.4074026676593
06073008313,06,073,008313,2181,1764,9,188,3,163,0,16,38,1715,1412,7,139,2,128,0,6,21,NA,66000,92780,NA,NA,34320,49,53,277.28548493115625,491.3524730820018
06073008315,06,073,008315,5386,3821,56,435,14,816,4,42,198,4848,3509,47,364,14,712,4,31,167,NA,66000,92780,NA,NA,34320,49,53,783.8367527383356,1388.9660580183934
06073008324,06,073,008324,6782,5815,57,332,14,395,12,22,135,5394,4687,45,242,14,312,10,13,71,NA,66000,92780,10740,34380,NA,51,35,872.1153969204996,1545.3966412853163
06073008327,06,073,008327,5015,4007,19,257,5,608,3,4,112,3727,3048,16,172,4,427,3,3,54,NA,66000,92780,36990,34380,NA,51,35,602.5906719174457,1067.7963073916155
06073008328,06,073,008328,2291,1840,11,119,0,267,1,1,52,1467,1179,4,70,0,186,0,0,28,NA,66000,92780,36990,34380,NA,51,35,237.18822530262753,420.29975394244696
06073008329,06,073,008329,4334,3394,35,301,7,467,6,9,115,3549,2846,30,215,7,355,3,8,85,NA,66000,92780,10740,34380,NA,51,35,573.8111871840662,1016.7987912349995
06073008330,06,073,008330,5429,4116,10,280,2,886,6,15,114,3710,2809,9,185,2,629,5,9,62,NA,66000,92780,36990,34380,NA,51,35,599.8420694429094,1062.9257580957587
06073008331,06,073,008331,2554,2015,18,113,1,324,0,16,67,1684,1331,14,70,1,233,0,2,33,NA,66000,92780,10740,34380,NA,51,35,272.27332747759016,482.4708831895574
06073008332,06,073,008332,3412,2540,11,167,0,588,1,7,98,1985,1486,7,87,0,375,0,2,28,NA,66000,92780,10740,34380,NA,51,35,320.93975952673185,568.7082560161945
06073008333,06,073,008333,3633,2522,59,238,3,650,7,3,151,2480,1761,35,144,3,451,6,3,77,NA,66000,92780,10740,34380,34320,51,35,400.9725962852872,710.5271913955477
06073008334,06,073,008334,1504,1129,3,187,0,146,5,2,32,962,713,3,133,0,100,2,1,10,NA,66000,92780,10740,34380,31530,51,35,155.5385635590509,275.61578956553103
06073008335,06,073,008335,5090,2954,54,307,8,1583,13,9,162,3297,1864,36,176,5,1144,9,6,57,NA,66000,92780,NA,NA,31530,51,35,533.0671975615289,944.6000604964196
06073008336,06,073,008336,2540,1792,44,177,2,434,3,17,71,1683,1180,30,104,0,321,3,7,38,NA,66000,92780,NA,NA,31530,51,35,272.11164497908806,482.18438028980114
06073008337,06,073,008337,4651,2957,102,425,10,961,13,3,180,3173,1991,70,250,7,773,9,0,73,NA,66000,92780,NA,NA,31530,51,35,513.0185677472646,909.0737009266422
06073008338,06,073,008338,9198,5079,115,531,4,3153,14,16,286,5834,3156,79,304,3,2167,12,8,105,NA,66000,92780,NA,NA,31530,51,35,943.2556962614376,1671.4579171780747
06073008339,06,073,008339,1770,1049,29,129,2,492,2,6,61,1660,993,25,117,2,463,2,5,53,NA,66000,92780,10740,34380,34320,49,53,268.392947513539,475.59481359540695
06073008340,06,073,008340,5304,3747,85,372,16,890,15,13,166,4747,3432,72,302,14,773,11,11,132,NA,66000,92780,NA,NA,34320,49,53,767.5068203896202,1360.02926514301
06073008341,06,073,008341,3456,2191,48,217,4,813,14,15,154,3248,2095,40,194,4,753,14,12,136,NA,66000,92780,NA,NA,34320,49,53,525.1447551349244,930.5614184083623
06073008342,06,073,008342,9152,5567,147,677,32,2365,11,33,320,8233,5144,132,578,25,2043,9,29,273,NA,66000,92780,NA,NA,34320,49,53,1331.132010168052,2358.7783736933643
06073008343,06,073,008343,3892,2039,88,364,5,1234,6,13,143,3332,1802,60,277,5,1064,4,10,110,NA,66000,92780,NA,NA,34320,49,53,538.7260850091036,954.6276619878892
06073008344,06,073,008344,3514,2727,57,256,12,361,5,3,93,2778,2195,45,184,10,283,4,2,55,NA,66000,92780,NA,NA,34320,49,35,449.15398083892245,795.9050555229159
06073008345,06,073,008345,3197,2644,21,143,1,313,2,6,67,2721,2275,20,106,1,268,2,3,46,NA,66000,92780,NA,NA,34320,49,35,439.93807842430095,779.5743902368085
06073008346,06,073,008346,4331,2261,80,222,11,1608,7,10,132,3431,1865,53,158,10,1270,4,5,66,NA,66000,92780,10740,34380,34320,51,35,554.7326523608145,982.9914490637597
06073008347,06,073,008347,6672,2845,264,615,14,2607,35,12,280,4963,2230,174,406,12,1956,32,5,148,NA,66000,92780,NA,NA,34320,51,35,802.4302400660807,1421.9138914903642
06073008348,06,073,008348,5281,2051,139,498,19,2290,22,9,253,4007,1644,106,340,15,1745,19,7,131,NA,66000,92780,NA,NA,34320,51,35,647.8617714980427,1148.017119323371
06073008349,06,073,008349,3620,1437,196,411,12,1367,17,5,175,2691,1126,142,284,10,1021,13,2,93,NA,66000,92780,NA,NA,34320,51,35,435.087603469237,770.9793032441205
06073008350,06,073,008350,6564,2265,245,585,11,3090,28,21,319,4918,1785,181,386,9,2350,23,14,170,NA,66000,92780,NA,NA,34320,51,35,795.1545276334848,1409.0212610013323
06073008351,06,073,008351,4544,1697,160,471,14,1970,35,5,192,3509,1387,118,331,12,1537,22,3,99,NA,66000,92780,NA,NA,34320,51,35,567.3438872439808,1005.3386752447486
06073008352,06,073,008352,3494,1399,128,307,5,1439,31,19,166,2613,1104,96,208,3,1081,20,10,91,NA,66000,92780,NA,NA,34320,51,35,422.4763685860707,748.6320770631315
06073008353,06,073,008353,5184,2389,232,503,14,1741,43,4,258,3840,1873,160,334,13,1315,36,2,107,NA,66000,92780,NA,NA,34320,51,35,620.8607942481865,1100.1711350640737
06073008354,06,073,008354,5108,2316,220,357,4,1956,29,9,217,3843,1831,162,240,3,1467,21,5,114,NA,66000,92780,NA,NA,34320,51,52,621.345841743693,1101.0306437633428
06073008355,06,073,008355,3349,1183,133,253,8,1597,18,7,150,2444,931,98,155,7,1187,10,4,52,NA,66000,92780,NA,NA,34320,51,35,395.1520263392104,700.213087004322
06073008356,06,073,008356,3565,1794,151,307,5,1170,4,8,126,2825,1503,118,212,3,908,4,4,73,NA,66000,92780,NA,NA,34320,51,35,456.75305826852264,809.3706918114606
06073008357,06,073,008357,4438,1364,186,450,11,2131,46,22,228,3339,1108,144,314,6,1596,33,11,127,NA,66000,92780,NA,NA,34320,51,35,539.8578624986184,956.6331822861829
06073008358,06,073,008358,6872,2608,329,895,18,2581,47,20,374,5217,2122,240,590,15,1997,38,15,200,NA,66000,92780,NA,NA,34320,51,35,843.4975946856222,1494.6856280284567
06073008359,06,073,008359,3061,1273,269,399,19,897,16,2,186,2497,1121,206,282,14,735,14,2,123,NA,66000,92780,NA,NA,34320,51,52,403.7211987598234,715.3977406914042
06073008360,06,073,008360,5921,2323,379,905,16,1977,29,23,269,4640,1990,279,640,16,1518,23,14,160,NA,66000,92780,NA,NA,34320,51,35,750.2067930498921,1329.3734548690893
06073008501,06,073,008501,5357,4151,47,771,14,262,4,2,106,4246,3418,34,498,11,222,4,2,57,NA,66000,92780,NA,NA,34320,49,35,686.5038886400522,1216.4913123651193
06073008502,06,073,008502,6411,4414,109,1155,22,493,12,28,178,4909,3555,66,747,21,400,7,15,98,NA,66000,92780,NA,NA,34320,49,35,793.6993851469655,1406.4427349035257
06073008503,06,073,008503,6675,4977,87,1032,37,340,21,11,170,5492,4270,64,709,27,296,16,9,101,NA,66000,92780,NA,NA,34320,49,35,887.9602817737085,1573.4739254614308
06073008504,06,073,008504,6048,4434,55,950,28,374,20,32,155,4771,3659,46,615,23,284,20,27,97,NA,66000,92780,NA,NA,34320,49,35,771.3872003536713,1366.9053347371605
06073008505,06,073,008505,5639,3594,95,978,33,722,43,10,164,4395,2926,63,667,23,570,35,7,104,NA,66000,92780,NA,NA,34320,49,35,710.5945809168699,1259.1802444288032
06073008506,06,073,008506,3872,2436,78,611,16,587,18,8,118,3037,1995,60,408,15,465,16,6,72,NA,66000,92780,NA,NA,34320,49,35,491.02974795097464,870.1093065597897
06073008507,06,073,008507,7910,4438,296,1570,14,1094,70,22,406,6179,3661,210,1104,12,873,52,14,253,NA,66000,92780,NA,NA,34320,49,35,999.0361582446732,1770.3014175939877
06073008509,06,073,008509,6877,4433,309,1023,26,800,47,10,229,5334,3630,206,690,21,630,40,6,111,NA,66000,92780,NA,NA,34320,49,53,862.4144470103716,1528.2064672999402
06073008510,06,073,008510,6644,3916,287,1056,42,1029,26,21,267,5392,3321,215,782,30,841,20,16,167,NA,66000,92780,NA,NA,34320,49,53,871.7920319234953,1544.8236354858036
06073008511,06,073,008511,1177,768,48,206,16,96,14,0,29,818,616,5,96,4,69,10,0,18,NA,66000,92780,NA,NA,34320,49,52,132.25628377474393,234.35937200062824
06073008512,06,073,008512,4178,3325,65,407,21,261,24,5,70,3326,2718,48,274,15,224,15,3,29,NA,66000,92780,NA,NA,34320,49,35,537.7559900180908,952.9086445893515
06073008513,06,073,008513,2654,2175,38,193,21,148,10,10,59,2204,1824,30,148,19,129,9,9,36,NA,66000,92780,NA,NA,34320,49,35,356.34822669869874,631.4523910628174
06073008600,06,073,0086,7125,1559,375,3154,30,1706,54,13,234,4858,1304,269,1948,22,1134,42,7,132,NA,66000,92780,NA,NA,34320,49,53,785.4535777233568,1391.831087015956
06073008701,06,073,008701,3518,1857,502,415,19,520,18,18,169,2317,1297,289,238,16,391,12,6,68,NA,66000,92780,NA,NA,34320,49,53,374.6183490294396,663.8272187352758
06073008702,06,073,008702,5222,2895,451,908,24,549,38,12,345,3885,2444,272,500,18,443,28,9,171,NA,66000,92780,NA,NA,34320,49,52,628.1365066807825,1113.0637655531061
06073008800,06,073,0088,6762,1388,521,1809,15,2779,43,12,195,4824,1171,341,1145,11,2004,28,7,117,NA,66000,92780,NA,NA,34320,49,53,779.9563727742843,1382.0899884242426
06073008901,06,073,008901,4410,2666,99,906,18,548,25,13,135,3859,2509,84,688,15,432,23,11,97,NA,66000,92780,NA,NA,34320,49,53,623.9327617197271,1105.614690159443
06073008902,06,073,008902,1697,1218,48,265,7,101,4,5,49,1603,1170,45,234,7,98,4,4,41,NA,66000,92780,NA,NA,34320,49,53,259.17704509891746,459.26414830929957
06073009000,06,073,0090,3652,1342,220,1230,10,710,18,1,121,2658,1170,125,772,9,512,14,1,55,NA,66000,92780,NA,NA,34320,49,53,429.7520810186666,761.5247075521636
06073009101,06,073,009101,5314,4286,67,554,22,234,19,7,125,4494,3724,54,383,17,209,15,6,86,NA,66000,92780,NA,NA,34320,49,35,726.6011482685808,1287.544031504674
06073009102,06,073,009102,3269,2317,90,504,16,215,8,16,103,2809,2077,68,365,16,195,8,14,66,NA,66000,92780,NA,NA,34320,49,35,454.16613829248854,804.7866454153602
06073009103,06,073,009103,3639,3018,25,366,5,128,8,1,88,3042,2573,23,263,4,114,6,0,59,NA,66000,92780,NA,NA,34320,49,53,491.83816044348526,871.5418210585709
06073009104,06,073,009104,2687,2284,24,244,3,86,7,3,36,2198,1891,21,183,3,68,4,3,25,NA,66000,92780,NA,NA,34320,49,53,355.37813170768595,629.7333736642797
06073009106,06,073,009106,4044,3075,57,568,23,196,16,7,102,3723,2858,54,492,20,194,15,7,83,NA,66000,92780,NA,NA,34320,49,53,601.9439419234371,1066.6502957925904
06073009107,06,073,009107,3306,2320,80,549,19,219,19,6,94,3037,2191,74,453,16,209,17,3,74,NA,66000,92780,NA,NA,34320,49,53,491.02974795097464,870.1093065597897
06073009201,06,073,009201,4744,2229,850,833,58,481,50,9,234,2968,1590,457,454,33,315,38,3,78,NA,66000,92780,NA,NA,34320,49,52,479.8736555543275,850.340606476607
06073009202,06,073,009202,3187,2226,208,329,11,236,27,19,131,2474,1844,109,218,9,184,20,18,72,NA,66000,92780,NA,NA,34320,49,52,400.0025012942744,708.8081739970102
06073009301,06,073,009301,4275,2515,285,592,26,570,43,20,224,3402,2117,211,402,22,485,30,15,120,NA,66000,92780,NA,NA,34320,49,52,550.0438599042528,974.682864970828
06073009303,06,073,009303,8895,5788,437,1040,40,1101,64,39,386,7284,4939,317,769,31,901,50,24,253,NA,66000,92780,NA,NA,34320,49,52,1177.695319089529,2086.8871218246654
06073009304,06,073,009304,4817,3293,246,618,17,423,16,12,192,4499,3149,221,524,16,389,14,12,174,NA,66000,92780,NA,NA,34320,49,53,727.4095607610915,1288.9765460034553
06073009400,06,073,0094,6473,3689,807,1335,50,342,41,18,191,5388,3244,596,1095,45,256,32,12,108,NA,66000,92780,NA,NA,34320,51,35,871.1453019294868,1543.6776238867787
06073009502,06,073,009502,3578,2648,128,315,8,344,30,3,102,2900,2202,100,234,6,278,21,2,57,NA,66000,92780,NA,NA,34320,49,52,468.87924565618255,830.8584092931808
06073009504,06,073,009504,3971,3261,92,243,1,262,4,14,94,2573,2098,69,152,1,209,4,7,33,NA,66000,92780,35880,16230,34320,51,52,416.0090686459854,737.1719610728807
06073009505,06,073,009505,6793,4751,200,478,19,1064,32,11,238,5223,3766,137,336,17,804,25,10,128,NA,66000,92780,35880,16230,34320,51,52,844.467689676635,1496.4046454269942
06073009506,06,073,009506,4306,3279,126,383,23,318,8,24,145,3198,2504,85,254,21,245,6,11,72,NA,66000,92780,NA,NA,34320,51,52,517.0606302098179,916.236273420549
06073009507,06,073,009507,3409,2602,114,261,9,314,14,13,82,2746,2153,89,185,8,244,9,6,52,NA,66000,92780,NA,NA,34320,51,52,443.98014088685426,786.7369627307154
06073009508,06,073,009508,10013,4975,1804,1593,98,714,111,39,679,4636,2486,847,634,51,409,53,8,148,NA,66000,92780,NA,NA,34320,49,52,749.5600630558836,1328.227443270064
06073009509,06,073,009509,3298,2505,107,238,8,334,7,7,92,2902,2236,91,205,8,288,5,4,65,NA,66000,92780,NA,NA,34320,49,52,469.2026106531868,831.4314150926933
06073009602,06,073,009602,3699,2997,84,359,14,124,16,11,94,3056,2539,62,264,14,107,10,7,53,NA,66000,92780,NA,NA,34320,49,52,494.10171542251516,875.5528616551588
06073009603,06,073,009603,4478,3031,300,637,20,309,13,8,160,4082,2842,258,534,20,287,13,5,123,NA,66000,92780,NA,NA,34320,49,53,659.9879588857025,1169.5048368050911
06073009604,06,073,009604,3215,2439,74,430,16,134,11,14,97,2586,2028,55,295,15,113,6,8,66,NA,66000,92780,NA,NA,34320,49,52,418.1109411265131,740.8964987697123
06073009703,06,073,009703,3451,2822,46,343,21,106,7,8,98,2733,2316,35,215,14,90,6,7,50,NA,66000,92780,NA,NA,34320,49,52,441.8782684063265,783.0124250338838
06073009704,06,073,009704,5475,4424,221,407,15,267,17,5,119,4490,3670,178,306,12,233,14,5,72,NA,66000,92780,NA,NA,34320,49,52,725.9544182745723,1286.3980199056487
06073009705,06,073,009705,3299,2662,109,284,8,122,10,10,94,2744,2273,83,206,6,111,8,6,51,NA,66000,92780,NA,NA,34320,49,52,443.65677588985,786.1639569312028
06073009706,06,073,009706,6870,5737,165,472,17,305,9,7,158,5759,4923,131,326,10,255,9,3,102,NA,66000,92780,20250,16230,34320,49,52,931.1295088737778,1649.9701996963545
06073009801,06,073,009801,4470,3737,101,363,10,136,9,13,101,3767,3226,79,251,10,119,8,10,64,NA,66000,92780,20250,16230,34320,51,52,609.057971857531,1079.2564233818664
06073009802,06,073,009802,6071,4567,234,714,25,293,12,14,212,4757,3695,170,490,15,243,12,7,125,NA,66000,92780,20250,16230,34320,52,52,769.1236453746416,1362.8942941405728
06073009804,06,073,009804,4923,4020,69,430,15,229,7,11,142,3872,3227,59,289,10,186,7,11,83,NA,66000,92780,35880,16230,34320,52,52,626.0346342002548,1109.3392278562744
06073009805,06,073,009805,4888,4029,80,404,27,194,6,18,130,3784,3208,54,260,14,161,6,10,71,NA,66000,92780,35880,16230,34320,51,52,611.8065743320672,1084.1269726777227
06073009901,06,073,009901,1204,829,110,102,12,129,6,1,15,1195,822,110,100,12,129,6,1,15,NA,66000,92780,NA,NA,34320,49,53,193.21058571004764,342.3709652087417
06073009902,06,073,009902,63,47,9,3,1,2,0,0,1,63,47,9,3,1,2,0,0,1,NA,66000,92780,37380,38640,34320,49,53,10.18599740563431,18.04968268464496
06073010001,06,073,010001,3910,715,147,1973,13,882,37,6,137,2817,591,95,1309,10,708,28,4,72,NA,66000,92780,08610,38640,NA,50,51,455.45959828050565,807.0786686134104
06073010003,06,073,010003,6129,987,226,3310,5,1292,67,4,238,4358,787,158,2165,5,1068,45,2,128,NA,66000,92780,08610,38640,NA,50,51,704.6123284722909,1248.5796371378212
06073010004,06,073,010004,4911,543,114,3437,7,669,31,0,110,3448,429,86,2285,5,562,28,0,53,NA,66000,92780,37380,38640,NA,50,51,557.4812548353509,987.8619983596163
06073010005,06,073,010005,7390,284,127,6603,5,285,11,2,73,4878,215,81,4289,5,245,10,0,33,NA,66000,92780,35220,38640,NA,50,51,788.6872276933996,1397.5611450110814
06073010009,06,073,010009,5794,264,207,5024,7,222,7,2,61,3278,200,114,2787,6,145,4,1,21,NA,66000,92780,35220,38640,NA,50,51,529.9952300899885,939.1565054010506
06073010010,06,073,010010,5638,898,200,3453,5,927,24,6,125,3889,803,129,2149,5,715,18,1,69,NA,66000,92780,37380,38640,NA,50,51,628.7832366747909,1114.209777152131
06073010011,06,073,010011,3777,586,226,1856,19,886,40,22,142,2653,488,142,1180,15,717,27,19,65,NA,66000,92780,08610,38640,NA,50,51,428.943668526156,760.0921930533823
06073010012,06,073,010012,4267,256,107,3719,7,121,2,0,55,2752,206,75,2338,5,104,2,0,22,NA,66000,92780,37380,38640,NA,50,51,444.95023587786704,788.455980129253
06073010013,06,073,010013,5547,169,20,5311,4,12,10,1,20,3510,126,15,3340,4,10,5,1,9,NA,66000,92780,35220,38640,NA,50,51,567.505569742483,1005.625178144505
06073010014,06,073,010014,8314,2476,2317,2887,23,516,21,22,52,7808,2427,2288,2597,23,400,21,20,32,NA,66000,92780,35220,38640,NA,50,51,1262.416948304646,2237.01464129695
06073010015,06,073,010015,1062,42,5,1000,6,8,0,0,1,665,36,3,616,3,6,0,0,1,NA,66000,92780,35220,38640,NA,50,51,107.51886150391772,190.52442833791903
06073010103,06,073,010103,5420,1360,180,3307,18,404,18,7,126,3769,1089,132,2122,15,322,15,4,70,NA,66000,92780,37380,38640,34320,50,51,609.3813368545352,1079.8294291813788
06073010104,06,073,010104,3298,1452,85,1104,19,471,24,3,140,2453,1179,66,729,14,377,17,3,68,NA,66000,92780,37380,38640,NA,50,51,396.60716882572956,702.7916131021284
06073010106,06,073,010106,5265,603,103,4270,13,205,5,0,66,3446,511,71,2649,10,168,5,0,32,NA,66000,92780,37380,38640,NA,50,51,557.1578898383466,987.2889925601037
06073010107,06,073,010107,6076,1177,245,3556,13,877,11,11,186,4316,983,183,2333,8,696,7,8,98,NA,66000,92780,37380,38640,NA,50,51,697.8216635352014,1236.5465153480582
06073010109,06,073,010109,4952,585,243,2810,14,1139,32,7,122,3306,457,156,1753,8,856,24,3,49,NA,66000,92780,37380,38640,NA,50,51,534.5223400480481,947.178586594226
06073010110,06,073,010110,7322,1417,267,3532,15,1803,53,9,226,5085,1140,187,2223,11,1380,38,3,103,NA,66000,92780,37380,38640,NA,50,51,822.1555048833409,1456.867245260629
06073010111,06,073,010111,3120,256,63,2545,11,183,5,1,56,1951,208,35,1542,6,131,3,1,25,NA,66000,92780,37380,38640,NA,50,51,315.4425545776594,558.9671574244812
06073010112,06,073,010112,4925,715,378,3406,14,272,14,9,117,2991,538,221,1943,13,210,9,5,52,NA,66000,92780,37380,38640,NA,50,51,483.59235301987655,856.9301731710012
06073010200,06,073,0102,7199,4248,343,1952,69,266,32,15,274,5550,3473,263,1314,55,231,26,9,179,NA,36294,92780,37380,38640,34320,49,53,897.3378666868321,1590.0910936472942
06073010300,06,073,0103,4419,2205,157,1564,29,271,18,8,167,3172,1726,87,992,28,229,12,3,95,NA,36294,92780,37380,38640,NA,49,53,512.8568852487624,908.7871980268859
06073010401,06,073,010401,2468,758,146,1352,15,93,14,1,89,1613,575,94,814,11,67,7,1,44,NA,36294,92780,37380,38640,NA,49,53,260.7938700839388,462.1291773068623
06073010402,06,073,010402,5778,1654,366,2759,44,659,44,6,246,3835,1270,240,1628,31,516,30,5,115,NA,36294,92780,37380,38640,NA,49,53,620.0523817556759,1098.7386205652924
06073010501,06,073,010501,1502,882,22,463,8,58,10,1,58,1136,717,15,302,7,52,8,0,35,NA,36294,92780,37380,38640,34320,49,53,183.67131829842188,325.46729412312186
06073010502,06,073,010502,5537,1950,303,2692,21,329,35,14,193,3680,1544,208,1527,19,265,23,6,88,NA,36294,92780,37380,38640,NA,49,53,594.9915944878454,1054.3306711030707
06073010601,06,073,010601,2206,1715,11,399,4,44,3,2,28,1823,1493,8,259,1,39,3,2,18,NA,16378,92780,37380,38640,09870,49,53,294.74719476938645,522.2947862556788
06073010602,06,073,010602,2766,1816,245,349,25,198,13,12,108,2020,1368,193,240,20,150,11,4,34,NA,16378,92780,37380,38640,09870,49,53,326.5986469743065,578.7358575076639
06073010603,06,073,010603,841,703,0,118,0,15,0,0,5,791,684,0,88,0,15,0,0,4,NA,16378,92780,NA,NA,09870,49,53,127.89085631518634,226.62379370720896
06073010700,06,073,0107,1116,1015,4,59,3,22,2,2,9,935,856,4,44,3,19,2,1,6,NA,16378,92780,NA,NA,09870,49,53,151.17313609949332,267.8802112721117
06073010800,06,073,0108,2495,2228,14,131,6,51,6,11,48,1981,1793,14,93,4,45,4,7,21,NA,16378,92780,NA,NA,09870,49,53,320.2930295327233,567.5622444171693
06073010900,06,073,0109,1919,1754,7,112,2,20,0,0,24,1485,1369,5,76,2,14,0,0,19,NA,16378,92780,NA,NA,09870,49,53,240.0985102756659,425.4568061380598
06073011000,06,073,0110,2804,2450,37,167,12,82,7,5,44,2392,2109,33,127,12,72,7,2,30,NA,16378,92780,NA,NA,09870,49,53,386.74453641709954,685.314936216996
06073011100,06,073,0111,3741,3254,24,251,13,99,10,5,85,2897,2564,19,174,10,81,10,3,36,NA,16378,92780,NA,NA,09870,49,53,468.3941981606762,829.9989005939119
06073011200,06,073,0112,1036,972,1,37,0,11,1,0,14,796,754,0,27,0,8,1,0,6,NA,16378,92780,NA,NA,09870,49,53,128.69926880769702,228.05630820599032
06073011300,06,073,0113,5176,3030,870,746,60,333,26,6,105,5131,2992,869,741,60,332,26,6,105,NA,66000,92780,NA,NA,09870,49,53,829.5928998144389,1470.0463786494174
06073011400,06,073,0114,4310,1493,528,1891,55,245,14,10,74,3719,1476,523,1340,52,236,14,10,68,NA,50398,92780,26670,38640,34320,50,51,601.2972119294286,1065.5042841935651
06073011500,06,073,0115,268,25,7,229,1,3,2,0,1,203,22,6,168,1,3,2,0,1,NA,50398,92780,26670,38640,NA,50,51,32.82154719593277,58.160088650522646
06073011601,06,073,011601,5986,513,204,4456,7,672,12,12,110,3800,418,132,2681,7,493,12,5,52,NA,50398,92780,26670,38640,NA,50,51,614.3934943081014,1088.711019073823
06073011602,06,073,011602,3403,431,106,2498,10,306,6,1,45,2277,381,85,1527,7,240,6,0,31,NA,50398,92780,26670,38640,NA,50,51,368.15104908935433,652.367102745025
06073011700,06,073,0117,6144,655,226,3523,13,1532,26,4,165,4348,570,157,2269,11,1226,20,4,91,NA,50398,92780,26670,38640,NA,50,51,702.9955034872695,1245.7146081402586
06073011801,06,073,011801,3950,320,46,3138,13,363,9,7,54,2605,279,35,1940,9,299,8,7,28,NA,50398,92780,26670,38640,34320,50,51,421.18290859805364,746.3400538650814
