GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
39067976000,39,067,9760,3508,3073,313,9,0,12,1,3,97,2717,2445,237,5,0,8,1,1,20,NA,10800,10814,04524,98,30,18,18,864,857
39069980100,39,069,9801,4679,4454,68,114,8,13,0,1,21,3267,3174,13,56,7,8,0,0,9,NA,43414,81326,04758,83,1,8,13,207,329
39069980200,39,069,9802,3957,3812,1,107,3,17,0,0,17,2852,2774,1,61,2,7,0,0,7,NA,27538,53564,04443,83,1,8,13,72,250
39069980300,39,069,9803,5365,5027,38,230,9,35,0,3,23,3874,3674,22,132,7,27,0,1,11,NA,53550,53564,04443,83,1,8,13,1397,2537
39069980400,39,069,9804,3656,3245,33,312,13,28,0,1,24,2785,2521,26,197,11,19,0,0,11,NA,53550,53564,04443,83,1,8,13,123,264
39069980500,39,069,9805,3460,3277,1,156,4,8,0,0,14,2512,2407,1,86,3,5,0,0,10,NA,45794,20016,04759,83,1,8,13,72,220
39069980600,39,069,9806,3783,3436,9,290,5,16,0,1,26,2718,2504,4,181,5,11,0,1,12,NA,21812,04052,04759,83,1,8,13,266,655
39069980700,39,069,9807,4310,3900,16,367,4,7,0,3,13,3152,2898,11,229,4,4,0,2,4,NA,35854,63296,04757,83,1,8,13,176,339
39071954400,39,071,9544,3825,3728,65,4,0,4,0,0,24,2846,2781,48,3,0,4,0,0,10,NA,32088,46452,04540,88,14,9,11,828,1034
39071954500,39,071,9545,4129,3957,57,48,5,2,6,3,51,2984,2882,40,25,5,2,2,0,28,NA,32088,46452,04540,88,14,9,11,398,550
39071954600,39,071,9546,4726,4639,25,12,4,7,0,3,36,3454,3398,17,11,3,4,0,3,18,NA,42476,26026,04762,88,14,9,11,105,227
39071954700,39,071,9547,5976,5871,11,20,20,8,0,1,45,4136,4072,8,10,12,6,0,0,28,NA,45542,22204,04763,88,14,9,11,98,198
39071954800,39,071,9548,4011,3780,107,24,7,52,2,11,28,2963,2829,73,11,6,27,2,1,14,NA,35560,43190,04412,88,14,9,11,581.5847544338335,1092.4293997271486
39071954900,39,071,9549,3757,3304,307,40,7,43,0,3,53,2901,2582,236,21,6,29,0,0,27,NA,35560,43190,04412,88,14,9,11,569.4152455661664,1069.5706002728514
39071955000,39,071,9550,4027,3940,14,21,21,2,0,2,27,3066,3008,9,16,16,1,0,1,15,NA,NA,59500,04412,88,14,9,11,134,241
39071955100,39,071,9551,5783,5678,6,25,21,8,0,2,43,4186,4121,4,13,17,3,0,1,27,NA,72578,09736,04761,88,14,9,11,106,156
39071955200,39,071,9552,4641,4575,11,22,3,2,6,1,21,3309,3260,10,13,3,2,6,0,15,NA,53186,84826,04763,88,14,9,11,171,268
39073964900,39,073,9649,4400,4307,10,16,11,5,0,0,51,3252,3197,7,9,7,4,0,0,28,NA,NA,47740,04424,78,31,9,18,173,293
39073965000,39,073,9650,3888,3835,1,14,7,3,0,2,26,2841,2808,1,7,7,1,0,2,15,NA,42084,61868,04908,78,31,9,18,138,165
39073965100,39,073,9651,4134,4034,6,10,25,1,0,11,47,3045,2978,5,9,17,0,0,7,29,NA,NA,81354,04424,78,31,9,18,110,153
39073965200,39,073,9652,4302,4183,32,33,14,4,0,0,36,3233,3150,25,22,10,3,0,0,23,NA,44632,26488,04424,78,31,9,18,934.7313483336152,1244.3029944171883
39073965300,39,073,9653,3548,3475,10,15,12,0,0,0,36,2678,2630,8,10,7,0,0,0,23,NA,44632,26488,04424,78,31,9,18,774.2686516663847,1030.6970055828117
39073965400,39,073,9654,3991,3875,21,24,7,4,0,0,60,2969,2902,14,12,6,3,0,0,32,NA,44632,26488,04424,78,31,9,18,248,288
39073965500,39,073,9655,3978,3730,177,12,2,5,0,2,50,3034,2802,173,9,2,5,0,2,41,NA,53410,80780,04444,78,31,9,18,321,159
39075976300,39,075,9763,9215,9124,22,38,4,3,0,0,24,5588,5547,8,17,4,0,0,0,12,NA,75210,80626,04768,95,20,3,18,40,243
39075976400,39,075,9764,7514,7401,16,63,3,0,0,4,27,4758,4704,6,32,2,0,0,2,12,NA,35994,64584,05058,95,20,3,18,176,291
39075976500,39,075,9765,5061,4962,22,44,7,7,2,0,17,3456,3410,5,22,5,4,1,0,9,NA,53634,81368,04769,95,20,3,18,184,303
39075976600,39,075,9766,4198,4142,1,28,5,3,0,0,19,3086,3043,1,23,5,2,0,0,12,NA,40180,40194,04769,95,20,3,18,279,389
39075976700,39,075,9767,4555,4384,51,76,0,5,1,2,36,3348,3227,43,55,0,5,1,2,15,NA,50372,33460,04769,95,20,3,18,601,965
39075976800,39,075,9768,8400,8317,10,43,1,2,0,3,24,4850,4801,4,26,0,2,0,1,16,NA,03744,15280,04768,95,20,3,18,18,146
39077995400,39,077,9954,4889,4783,9,52,4,3,1,1,36,3561,3496,4,34,4,2,1,0,20,NA,80458,80472,04774,63,13,8,13,341,441
39077995500,39,077,9955,5673,5340,64,189,8,11,0,5,56,4032,3832,42,114,8,8,0,2,26,NA,57302,57316,04456,63,13,8,13,259.57572319909247,396.22461712989224
39077995600,39,077,9956,4983,4777,50,96,11,21,0,3,25,3672,3526,41,65,10,16,0,0,14,NA,57302,57302,04456,63,13,8,13,1204.5402567094516,1576.7747957993
39077995700,39,077,9957,4350,4021,52,207,11,17,0,3,39,3184,2998,34,116,9,11,0,1,15,NA,57302,57302,04456,63,13,8,13,1044.4597432905484,1367.2252042007
39077995800,39,077,9958,4316,3873,156,212,11,18,0,5,41,3020,2777,98,109,7,15,0,1,13,NA,57302,57302,04456,63,13,8,13,194.42427680090756,296.77538287010776
39077995900,39,077,9959,4244,4139,6,55,8,5,0,0,31,2998,2933,4,31,7,3,0,0,20,NA,51618,67006,04771,63,13,8,13,153,215
39077996000,39,077,9960,4234,4058,17,119,7,8,0,3,22,3077,2971,6,78,6,3,0,0,13,NA,05228,05228,04359,63,13,8,13,143,229
39077996100,39,077,9961,3747,3612,5,75,15,13,0,0,27,2697,2607,4,55,8,8,0,0,15,NA,56420,57358,04509,63,13,8,13,168,288
39077996200,39,077,9962,5156,4295,67,719,6,9,0,4,56,3413,2929,51,400,5,8,0,1,19,NA,85232,85232,04509,93,19,8,13,104,228
39077996300,39,077,9963,3947,3596,37,261,5,17,0,5,26,2948,2747,23,151,5,9,0,3,10,NA,85232,85232,04509,93,19,8,13,292,526
39077996400,39,077,9964,5012,4907,3,49,5,6,0,2,40,3553,3483,0,30,5,5,0,2,28,NA,32368,54712,04773,93,19,8,13,81,187
39077996500,39,077,9965,4459,4351,12,50,4,7,1,3,31,3255,3196,7,24,4,6,1,0,17,NA,57302,09148,04456,63,13,8,13,130,182
39077996600,39,077,9966,4477,4305,79,33,1,14,2,4,39,3257,3150,61,19,1,8,2,1,15,NA,54908,54922,04772,63,13,8,13,402,618
39079957200,39,079,9572,5318,5197,20,29,15,6,0,0,51,3919,3842,14,16,12,5,0,0,30,NA,82712,82712,04502,94,17,9,18,164,196
39079957300,39,079,9573,3669,3564,18,37,12,7,2,1,28,2637,2568,8,21,11,6,2,1,20,NA,82712,16336,04502,94,17,9,18,132,110
39079957400,39,079,9574,5332,5128,91,25,23,9,0,3,53,3886,3735,81,16,16,7,0,0,31,NA,37842,70856,04415,94,17,9,18,111.52393584951163,117.61557940431689
39079957500,39,079,9575,5765,5631,23,53,12,13,1,1,31,4407,4315,21,34,7,10,1,0,19,NA,37842,37842,04415,94,17,9,18,126.47606415048837,133.3844205956831
39079957600,39,079,9576,2822,2754,13,22,1,7,0,1,24,2102,2061,10,11,1,5,0,0,14,NA,37842,37842,04415,94,17,9,18,1311,1863
39079957700,39,079,9577,5188,5074,20,14,19,10,0,3,48,3845,3763,16,8,16,6,0,0,36,NA,57596,46466,04776,94,17,9,18,106,166
39079957800,39,079,9578,4547,4484,7,17,10,4,3,2,20,3364,3322,5,9,10,4,3,1,10,NA,57596,38654,04776,94,17,9,18,372,529
39081000200,39,081,0002,2011,1253,650,28,6,11,0,9,54,1644,1100,467,23,3,10,0,6,35,NA,74608,74608,04482,98,30,18,14,625.164764104256,409.0744968657209
39081000400,39,081,0004,3981,2724,1054,76,10,15,2,25,75,2989,2171,705,50,6,13,2,8,34,NA,74608,74608,04482,98,30,18,14,1136.628637413395,743.7491916859123
39081000500,39,081,0005,4045,3782,164,25,6,25,0,2,41,3249,3063,123,19,4,23,0,0,17,NA,74608,74608,04482,98,30,18,14,1235.498977235236,808.4446717255032
39081000600,39,081,0006,2341,2209,83,9,1,18,0,3,18,1961,1853,73,5,1,15,0,1,13,NA,74608,74608,04482,98,30,18,14,745.7105245793468,487.9532167601452
39081000700,39,081,0007,1980,1410,487,15,5,7,0,6,50,1517,1142,333,11,5,7,0,2,17,NA,74608,74608,04482,98,30,18,14,576.8704058066644,377.47324315407457
39081000800,39,081,0008,1319,593,667,6,5,4,0,4,40,916,455,434,4,3,4,0,0,16,NA,74608,74608,04482,98,30,18,14,348.3278126031013,227.92715275486637
39081000900,39,081,0009,1121,945,133,6,7,5,0,2,23,867,743,97,6,5,5,0,0,11,NA,74608,74608,04482,98,30,18,14,329.69455625206206,215.73454305509733
39081001000,39,081,0010,2418,2278,47,24,0,54,0,0,15,2012,1904,37,18,0,44,0,0,9,NA,74608,74608,04780,98,30,18,14,765.1043220059387,500.6434839986803
39081011000,39,081,0110,1921,1855,33,11,2,1,0,0,19,1439,1400,18,7,2,1,0,0,11,NA,37422,70086,04779,98,30,18,14,104,92
39081011100,39,081,0111,3223,3184,5,4,19,5,1,0,5,2431,2403,5,2,11,5,1,0,4,NA,05718,74122,04779,98,30,18,14,104,175
39081011200,39,081,0112,2326,2232,40,12,5,6,0,2,29,1770,1724,22,5,3,6,0,0,10,NA,77112,40866,04491,98,30,18,14,147.88947566955866,115.17351942663146
39081011300,39,081,0113,2933,2876,14,15,6,5,0,0,17,2278,2238,12,10,5,5,0,0,8,NA,77112,37534,04491,98,30,18,14,802.253624249524,637.7999707131352
39081011401,39,081,011401,4577,4479,37,21,4,8,1,0,27,3532,3463,27,12,4,5,1,0,20,NA,77112,40866,04779,98,30,18,14,295.1105243304413,229.8264805733685
39081011402,39,081,011402,5528,5360,23,69,14,19,0,0,43,4551,4419,21,56,12,13,0,0,30,NA,74608,37534,04779,98,30,18,14,1602.7463757504759,1274.200029286865
39081011500,39,081,0115,5319,5201,43,18,3,16,5,3,30,4132,4036,41,15,3,14,2,0,21,NA,66824,82180,04780,98,30,18,14,1135,1197
39081011600,39,081,0116,3968,3660,245,19,1,8,0,0,35,3233,2992,204,14,1,8,0,0,14,NA,86184,19484,04780,98,30,18,14,833.0186320176514,602.7694287815641
39081011700,39,081,0117,6288,5989,172,35,12,26,0,8,46,4925,4715,128,22,10,16,0,7,27,NA,74608,19484,04780,98,30,18,14,1268.9813679823485,918.2305712184359
39081011800,39,081,0118,3704,3526,109,28,4,1,4,5,27,2919,2794,84,14,4,1,3,2,17,NA,50904,74615,04780,98,30,18,14,1656,674
39081011900,39,081,0119,3905,3826,21,9,13,0,0,6,30,3029,2973,14,6,11,0,0,6,19,NA,54012,82698,04778,98,30,18,14,709,395
39081012000,39,081,0120,3261,3077,117,5,9,1,0,7,45,2567,2421,101,5,9,1,0,2,28,NA,22022,72767,04778,98,30,18,14,432.6578735400725,146.80386629077728
39081012100,39,081,0121,3031,2961,24,7,1,8,0,4,26,2399,2348,20,6,1,4,0,4,16,NA,00464,52990,04778,98,30,18,14,404.3421264599275,137.19613370922272
39081012200,39,081,0122,2239,2208,16,9,2,1,0,0,3,1749,1730,10,3,2,1,0,0,3,NA,65662,80878,04778,98,30,18,14,819.6229464045247,223.74764341502828
39081012300,39,081,0123,2455,2421,8,8,0,1,0,2,15,1964,1935,7,8,0,1,0,1,12,NA,76806,80878,04778,98,30,18,14,920.3770535954752,251.2523565849717
39083986700,39,083,9867,4576,4501,7,22,6,3,0,0,37,3236,3191,4,13,4,3,0,0,21,NA,20114,78358,04783,93,19,7,18,303,450
39083986800,39,083,9868,7999,7848,48,38,5,19,2,2,37,5893,5799,32,24,5,11,2,0,20,NA,NA,09470,10012,93,19,3,18,110,180
39083986900,39,083,9869,5805,5701,8,29,6,3,2,1,55,4233,4173,2,20,5,2,2,1,28,NA,28658,28658,04785,93,19,7,18,105,228
39083987000,39,083,9870,2639,2589,6,15,3,5,1,5,15,2008,1977,5,9,3,3,1,2,8,NA,53102,43218,10012,93,19,7,18,159,290
39083987100,39,083,9871,3613,3445,61,32,10,13,0,3,49,2701,2586,46,24,9,12,0,1,23,NA,53102,53102,10012,93,19,3,18,102.35284576820996,162.49012090828663
39083987200,39,083,9872,5358,5133,49,51,16,39,1,3,66,4081,3934,37,38,12,26,1,2,31,NA,53102,53102,10012,93,19,3,18,154.64715423179,245.50987909171334
39083987300,39,083,9873,5509,5279,84,45,6,45,1,3,46,4729,4531,79,36,5,41,1,2,34,NA,53102,53102,10012,93,19,3,18,318,384
39083987400,39,083,9874,4638,4553,14,22,5,3,1,1,39,3228,3182,3,15,4,2,1,0,21,NA,48090,37870,10013,93,19,7,18,124,213
39083987500,39,083,9875,4356,4210,36,43,14,19,1,1,32,3492,3386,22,32,14,16,1,0,21,NA,53102,53102,10012,93,19,7,18,180,366
39083987600,39,083,9876,4747,4593,30,43,12,24,0,3,42,3636,3529,20,31,10,20,0,2,24,NA,53102,53102,10012,93,19,7,18,2027,2590
39083987700,39,083,9877,5260,5137,18,31,19,13,0,3,39,3751,3672,11,25,10,12,0,0,21,NA,13036,35462,04782,93,19,7,18,132,231
39085000000,39,085,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,56910,00000,99998,69,18,19,5,0,0
39085200100,39,085,2001,1806,1693,58,18,0,14,0,1,22,1454,1385,46,9,0,9,0,1,4,NA,85638,85638,04510,70,18,19,5,464.3241141645312,375.28797384465844
39085200200,39,085,2002,2689,2613,14,25,2,18,0,0,17,2066,2020,8,14,2,16,0,0,6,NA,85638,85638,04510,70,18,19,5,659.7617743218167,533.2496244587788
39085200300,39,085,2003,3131,3069,1,13,0,22,0,0,26,2527,2487,1,7,0,20,0,0,12,NA,85638,85638,04510,70,18,19,5,806.9787046036935,652.2370769638596
39085200400,39,085,2004,3685,3595,24,29,2,21,0,0,14,2899,2839,16,19,2,14,0,0,9,NA,85638,85638,04510,70,18,19,5,925.7741450914555,748.2529822391094
39085200500,39,085,2005,3050,2993,9,17,3,13,0,1,14,2371,2337,7,9,3,11,0,1,3,NA,85638,85638,04510,70,18,19,5,757.1612618185031,611.9723424935937
39085200600,39,085,2006,3618,3555,2,19,1,28,0,0,13,2942,2901,1,14,1,19,0,0,6,NA,85036,85036,04508,70,18,19,5,989.3185364041603,716.648031203566
39085200700,39,085,2007,3967,3833,31,25,3,46,0,0,29,3251,3153,20,18,2,41,0,0,17,NA,85036,85036,04508,70,18,19,5,1093.2272473997027,791.9179977711738
39085200800,39,085,2008,3833,3413,328,11,0,23,2,5,51,3028,2719,255,9,0,19,2,0,24,NA,85036,85036,04508,70,18,19,5,1018.2381129271917,737.5969539375928
39085200900,39,085,2009,2066,2009,20,17,2,8,0,0,10,1547,1509,13,11,2,8,0,0,4,NA,85036,85036,04508,70,18,19,5,520.216103268945,376.8370170876671
39085201000,39,085,2010,5009,4145,482,39,5,265,0,4,69,4084,3415,394,25,4,201,0,1,44,NA,85512,85512,04510,70,18,19,5,807.9772598067084,994.8800454803866
39085201100,39,085,2011,3586,3443,74,21,0,40,0,1,7,2952,2841,57,19,0,31,0,0,4,NA,85512,85512,04510,70,18,19,5,584.0227401932916,719.1199545196134
39085201200,39,085,2012,4127,3893,83,50,0,69,2,2,28,3558,3379,61,36,0,60,2,1,19,NA,85484,85484,04510,70,18,19,5,641.5248290550387,737.6438740051564
39085201300,39,085,2013,3670,3556,8,23,1,60,0,0,22,3032,2949,8,15,1,44,0,0,15,NA,85484,85484,04510,70,18,19,5,546.6844524156485,628.593655419796
39085201400,39,085,2014,4315,4213,18,17,10,25,8,2,22,3353,3286,13,14,8,14,4,0,14,NA,85484,85484,04510,70,18,19,5,604.562324851474,695.1433135298734
39085201500,39,085,2015,1979,1918,9,19,7,13,0,2,11,1487,1456,6,7,2,12,0,0,4,NA,85484,85484,04510,70,18,19,5,268.113384149759,308.2845533011994
39085201600,39,085,2016,3130,3016,31,12,3,38,0,0,30,2273,2198,23,8,1,30,0,0,13,NA,85484,85484,04510,70,18,19,5,409.83303441318236,471.23792175765044
39085201700,39,085,2017,5400,5099,109,40,16,54,2,6,74,4139,3946,73,31,11,46,2,4,26,NA,85484,85484,04510,70,18,19,5,746.2819751148975,858.0966819863244
39085201800,39,085,2018,4054,3921,24,15,8,56,0,0,30,3018,2930,16,11,3,35,0,0,23,NA,23618,23618,04510,70,18,19,5,695.5061728395062,588.9679783950618
39085201900,39,085,2019,2930,2847,14,12,1,26,0,7,23,2335,2281,12,9,1,19,0,2,11,NA,23618,23618,04510,70,18,19,5,538.1069958847737,455.67933384773664
39085202000,39,085,2020,6453,6263,32,52,4,68,0,2,32,4874,4759,22,27,2,46,0,0,18,NA,23618,23618,04510,70,18,19,5,1123.2263374485597,951.1696244855967
39085202100,39,085,2021,2634,2526,28,28,2,31,0,0,19,2019,1953,12,13,2,28,0,0,11,NA,23618,23618,04510,70,18,19,5,465.28395061728395,394.01138117283955
39085202200,39,085,2022,4153,4045,10,34,17,15,2,0,30,3159,3096,7,14,8,12,2,0,20,NA,23618,23618,04510,70,18,19,5,728,616.484375
39085202301,39,085,202301,196,196,0,0,0,0,0,0,0,147,147,0,0,0,0,0,0,0,NA,41398,41398,04510,70,18,19,5,33.876543209876544,28.687307098765434
39085202302,39,085,202302,775,758,0,11,0,2,0,1,3,625,615,0,5,0,2,0,0,3,NA,76834,76834,04510,70,18,19,5,157,216
39085202400,39,085,2024,3278,3209,3,31,0,8,0,0,27,2506,2466,1,17,0,7,0,0,15,NA,49098,49098,04549,70,18,19,5,455.00456769983685,479.5331158238173
39085202500,39,085,2025,4849,4624,60,66,5,45,0,1,48,3624,3480,46,35,5,34,0,0,24,NA,49098,49098,04549,70,18,19,5,657.9954323001631,693.4668841761827
39085202600,39,085,2026,4328,4246,9,24,1,15,0,6,27,3143,3096,8,14,0,10,0,4,11,NA,49056,49056,04549,69,18,19,5,568.7389588423229,767.7132118022928
39085202700,39,085,2027,5784,5611,30,31,0,74,4,6,28,4220,4096,23,18,0,60,4,6,13,NA,49056,49056,04549,69,18,19,5,763.6266008000644,1030.7826133648348
39085202800,39,085,2028,6726,6485,36,56,1,95,10,0,43,5042,4885,25,39,1,70,3,0,19,NA,49056,49056,04549,69,18,19,5,912.3709292023519,1231.5653878164685
39085202900,39,085,2029,7319,7117,29,44,11,86,0,0,32,5342,5209,21,26,7,66,0,0,13,NA,49056,49056,04549,69,18,19,5,966.6571804440626,1304.8437726528311
39085203000,39,085,2030,7433,7169,43,49,1,123,0,6,42,5458,5279,28,38,1,94,0,1,17,NA,49056,49056,04549,69,18,19,5,987.6478642575241,1333.1780814562248
39085203100,39,085,2031,510,496,1,5,0,6,0,1,1,406,395,1,2,0,6,0,1,1,NA,49056,49056,04549,69,18,19,5,73.4673933471152,99.17008081187745
39085203200,39,085,2032,3756,3557,67,47,1,43,0,1,40,2941,2815,39,32,1,33,0,0,21,NA,49056,49056,04549,69,18,19,5,532.1862163395709,718.3724326791419
39085203300,39,085,2033,2136,2070,12,26,3,19,0,0,6,1661,1618,8,17,2,11,0,0,5,NA,49056,49056,04549,69,18,19,5,300.5648777082718,405.71799071066124
39085203400,39,085,2034,4702,4602,32,28,2,12,1,2,23,3668,3613,21,16,1,7,1,2,7,NA,49056,49056,04549,69,18,19,5,663.7398985153167,895.9503852659275
39085203500,39,085,2035,7584,7297,65,53,1,119,0,6,43,5366,5189,43,35,1,81,0,3,14,NA,49056,49056,04549,69,18,19,5,971.0000805433995,1310.7060434397401
39085203600,39,085,2036,597,583,2,3,0,1,0,0,8,454,447,1,2,0,1,0,0,3,NA,40670,40670,04549,70,18,19,5,55,178
39085203700,39,085,2037,446,438,0,0,0,4,0,0,4,372,365,0,0,0,3,0,0,4,NA,80402,80402,04787,70,18,19,5,52,194
39085203800,39,085,2038,2779,2719,7,15,2,11,0,0,25,2139,2100,7,7,0,9,0,0,16,NA,40642,40642,04787,70,18,19,5,370.7936320754717,556.6108490566038
39085203900,39,085,2039,3891,3820,10,22,8,14,1,0,16,2949,2900,8,11,5,11,1,0,13,NA,40642,40642,04787,70,18,19,5,511.20636792452825,767.3891509433962
39085204000,39,085,2040,3180,3076,18,44,3,5,1,0,33,2448,2387,13,25,1,5,1,0,16,NA,26306,59430,04536,69,18,19,5,468.59923175416134,499.4212548015365
39085204100,39,085,2041,346,343,0,1,0,2,0,0,0,267,264,0,1,0,2,0,0,0,NA,31234,59430,10014,69,18,19,5,51.109475032010245,54.471190781049934
39085204200,39,085,2042,4013,2358,857,616,19,9,0,11,143,2668,1767,507,327,12,9,0,5,41,NA,59416,59416,10015,69,18,19,5,481.4436090225564,413.87257617728534
39085204300,39,085,2043,6158,4793,705,475,12,30,0,19,124,4474,3622,473,306,9,19,0,3,42,NA,59416,59416,10015,69,18,19,5,807.3383458646616,694.027700831025
39085204400,39,085,2044,3309,2556,160,531,3,10,0,5,44,2417,1957,100,337,3,6,0,0,14,NA,59416,59416,10015,69,18,19,5,436.1503759398496,374.93628808864264
39085204500,39,085,2045,4008,2780,480,634,2,20,1,10,81,3076,2259,361,398,2,16,1,0,39,NA,59416,59416,10015,69,18,19,5,555.0676691729324,477.1634349030471
39085204600,39,085,2046,1089,1018,51,4,1,2,0,0,13,792,745,36,3,1,2,0,0,5,NA,59416,59430,10014,69,18,19,5,151.6056338028169,161.57746478873239
39085204700,39,085,2047,4761,4484,103,78,8,33,3,4,48,3790,3618,66,42,8,28,3,2,23,NA,59416,59430,10014,69,18,19,5,725.4865556978233,773.205292360222
39085204800,39,085,2048,3337,3261,13,24,2,11,0,0,26,2561,2511,9,15,2,10,0,0,14,NA,59416,59430,10014,69,18,19,5,490.22983354673494,522.4746052069995
39085204900,39,085,2049,5864,5654,65,58,1,37,0,11,38,4200,4083,43,30,1,24,0,2,17,NA,59416,59430,10014,69,18,19,5,803.9692701664533,856.8501920614597
39085205001,39,085,205001,6045,5874,29,35,8,59,0,0,40,4581,4466,22,24,5,43,0,0,21,NA,49056,18196,04549,70,18,19,5,639.5116979184587,1201.0053328745914
39085205002,39,085,205002,5405,5259,35,27,4,36,0,0,44,4137,4041,28,20,4,27,0,0,17,NA,59416,18196,10014,70,18,19,5,577.5289007397214,1084.6014106313437
39085205100,39,085,2051,3832,3706,10,22,0,64,0,6,24,2908,2811,8,17,0,53,0,6,13,NA,40670,18196,10014,70,18,19,5,405.95940134182007,762.3932564940651
39085205200,39,085,2052,3122,3072,16,3,3,6,0,0,22,2277,2244,14,1,3,3,0,0,12,NA,NA,42812,10014,69,18,19,5,457,567
39085205300,39,085,2053,2587,2540,8,20,1,2,0,0,16,1830,1804,6,8,0,2,0,0,10,NA,61882,61896,04790,69,18,19,5,312.85496441884106,400.2931209759404
39085205400,39,085,2054,1195,1173,1,5,2,8,0,1,5,833,820,1,2,2,5,0,0,3,NA,61882,61896,04790,69,18,19,5,142.40884445950525,182.20992883768213
39085205500,39,085,2055,3627,3535,15,40,2,8,0,0,27,2624,2560,14,24,2,7,0,0,17,NA,61882,61896,04790,69,18,19,5,448.596407997289,573.9722128092172
39085205600,39,085,2056,831,819,2,4,1,1,0,0,4,615,610,2,0,1,1,0,0,1,NA,56910,61896,04790,69,18,19,5,105.13978312436463,134.5247373771603
39085205701,39,085,205701,4520,4389,16,65,5,10,0,0,35,3374,3295,12,36,5,7,0,0,19,NA,56812,46494,04788,69,18,19,5,588.8185442196959,711.8626900930165
39085205702,39,085,205702,3007,2928,1,25,4,21,0,1,27,2128,2088,1,16,3,11,0,0,9,NA,56812,46494,04788,69,18,19,5,371.3710320389783,448.97563856488995
39085205800,39,085,2058,1267,1257,0,4,0,2,0,0,4,948,944,0,0,0,2,0,0,2,NA,46480,46494,04788,69,18,19,5,165.44160637826664,200.01358334563707
39085205900,39,085,2059,1133,1114,8,4,1,3,0,0,3,898,882,8,3,1,3,0,0,1,NA,46480,46494,04788,69,18,19,5,156.71578325705005,189.46434371770263
39085206000,39,085,2060,5580,5386,27,89,17,19,0,7,35,4043,3910,22,57,10,16,0,2,26,NA,56812,46494,04788,69,18,19,5,705.5700575815739,853.0115163147793
39085206100,39,085,2061,2921,2851,12,24,4,6,0,4,20,2155,2112,11,14,4,3,0,1,10,NA,46480,46494,04788,69,18,19,5,376.08297652443525,454.67222796397465
39087050100,39,087,0501,2692,2633,36,5,1,8,0,0,9,2180,2137,29,3,1,6,0,0,4,NA,37464,78974,04414,92,17,9,14,623.7450874624336,612.8257686676428
39087050200,39,087,0502,2524,2430,62,12,2,1,0,0,17,1958,1894,40,7,2,0,0,0,15,NA,37464,78974,04414,92,17,9,14,560.2260923171766,550.4187408491947
39087050300,39,087,0503,2349,1838,442,18,2,8,0,3,38,1734,1372,330,8,2,7,0,1,14,NA,37464,78974,04414,92,17,9,14,496.1348539724127,487.4494875549048
39087050400,39,087,0504,3155,3060,41,19,3,2,1,0,29,2492,2442,28,6,2,2,1,0,11,NA,37464,78974,04414,92,17,9,14,713.0150265854974,700.5329428989751
39087050500,39,087,0505,6703,6609,9,39,7,7,0,1,31,4910,4844,9,28,5,4,0,1,19,NA,NA,86002,04796,94,17,9,14,181,199
39087050600,39,087,0506,1559,1488,29,8,5,0,0,0,29,1144,1088,29,6,5,0,0,0,16,NA,NA,21084,04794,92,17,9,14,194,163
39087050700,39,087,0507,3749,3696,24,7,8,0,0,0,14,2703,2666,17,4,6,0,0,0,10,NA,33194,24822,04794,92,17,9,14,493,369
39087050800,39,087,0508,3843,3773,15,26,7,11,0,4,7,2866,2822,10,13,6,9,0,0,6,NA,37464,78974,04794,92,17,9,14,820.0245048932727,805.6691068814056
39087050900,39,087,0509,2279,2234,2,15,10,0,0,1,17,1747,1716,1,11,10,0,0,0,9,NA,16378,78974,04792,92,17,9,14,499.85443476920705,491.103953147877
39087051001,39,087,051001,4475,4236,149,17,4,8,1,0,60,3378,3237,94,10,2,7,1,0,27,NA,73670,26782,04795,92,17,9,14,521.6788990825687,551.6366972477064
39087051002,39,087,051002,4316,4182,48,28,10,7,0,3,38,3162,3087,30,16,7,4,0,1,17,NA,73670,61910,04792,92,17,9,14,488.3211009174312,516.3633027522935
39087051100,39,087,0511,6977,6437,337,64,17,5,1,2,114,5288,4914,261,35,12,5,1,0,60,NA,10352,26782,04795,94,17,9,14,1125,1289
39087051200,39,087,0512,5299,5172,47,34,6,12,0,2,26,4048,3975,24,21,6,10,0,0,12,NA,13904,78372,04529,94,17,9,14,688.0234638510045,889.8595101921103
39087051300,39,087,0513,3705,3637,15,14,6,9,0,0,24,2771,2720,13,11,6,6,0,0,15,NA,64766,78372,04529,94,17,9,14,470.9765361489954,609.1404898078897
