GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
04021000601,04,021,000601,8137,3856,7,4088,74,22,7,15,68,5817,3047,4,2638,47,21,6,7,47,3355,51180,93162,NA,NA,04570,7,7,3,1,544.8791550240304,517.6590365485637
04021000602,04,021,000602,4727,4588,22,72,3,26,0,3,13,4649,4521,22,64,3,26,0,0,13,NA,11160,93162,NA,NA,05640,7,7,2,8,435.4724414142543,413.71787191237286
04021000700,04,021,0007,4375,2231,12,2022,35,11,3,1,60,2949,1641,7,1237,20,7,2,1,34,NA,63540,93162,NA,NA,04570,7,7,3,1,276.23321783838156,262.43364256175255
04021000800,04,021,0008,13664,7927,1073,4055,428,73,5,9,94,12588,7277,1060,3688,395,73,5,9,81,1310,23760,91224,06360,07530,02920,7,7,3,1,1179.11961551358,1120.2152229797698
04021000900,04,021,0009,7134,3125,479,2926,417,71,1,40,75,5909,2612,399,2403,350,64,1,39,41,4200,23760,91224,NA,NA,02920,7,7,3,1,553.4968071234306,525.8461830781267
04021001000,04,021,0010,4990,1918,473,2226,289,22,1,3,58,3236,1473,269,1281,160,19,1,1,32,1310,15500,90816,NA,NA,02320,7,7,3,1,303.11654558324955,287.97398010506316
04021001100,04,021,0011,3480,2052,197,1071,73,32,3,0,52,2442,1607,105,644,39,22,3,0,22,1310,15500,90816,NA,NA,02320,7,7,3,1,228.74246116016542,217.31534592600872
04021001200,04,021,0012,3658,2042,230,1200,124,5,5,6,46,2646,1624,157,730,102,5,4,2,22,1310,06820,90816,01710,01740,02320,7,7,3,1,247.85116798927018,235.4694534480832
04021001301,04,021,001301,3179,2097,33,943,47,25,3,0,31,2453,1817,24,537,34,21,3,0,17,NA,10530,90510,01710,01740,NA,7,7,3,1,229.77283260683285,218.2942438806304
04021001302,04,021,001302,8883,5429,276,2637,352,53,8,11,117,6264,4230,166,1541,216,44,3,3,61,1310,10530,90510,01710,01740,02320,4,4,2,1,586.7497038113333,557.4378897954622
04021001401,04,021,001401,6467,3870,152,2074,205,72,4,6,84,4509,2967,94,1224,127,55,2,2,38,NA,10530,90510,01710,01740,NA,4,4,2,1,422.35862300212364,401.25917067173356
04021001402,04,021,001402,8027,3191,420,3864,327,120,7,7,91,5452,2604,241,2276,202,73,4,5,47,NA,10530,90510,01710,01740,NA,7,7,2,1,510.68955702097537,485.1774225997541
04021001500,04,021,0015,3846,1119,210,2255,213,7,1,1,40,2494,872,131,1349,111,5,1,0,25,NA,10530,90510,01710,01740,NA,7,7,3,1,233.61330799895683,221.94286352967478
04021001600,04,021,0016,4153,2480,46,1496,74,9,0,2,46,2898,1915,35,862,51,7,0,2,26,1310,10530,90510,01710,01740,NA,7,7,3,1,271.4560411311054,257.89511568123396
04021001700,04,021,0017,8546,3693,117,3721,870,22,4,7,112,5763,2807,86,2247,526,17,2,6,72,2130,44410,92091,08130,01740,04720,15,15,3,4,539.8209679222085,512.8535374986029
04021001900,04,021,0019,2332,388,214,1567,123,8,5,2,25,1494,283,141,972,78,4,3,1,12,4200,22360,91173,08550,01740,NA,7,7,2,1,139.94317648373757,132.95214038225103
04021002000,04,021,0020,8990,1670,282,6594,202,115,6,2,119,6026,1273,184,4235,130,109,6,2,87,NA,22360,91173,02790,07530,02320,7,7,3,1,564.4562125107112,536.2580976863753
04021002100,04,021,0021,5842,4037,104,1444,123,23,4,6,101,4411,3299,75,868,84,22,4,2,57,4200,03530,91173,02790,07530,99997,12,12,2,1,413.1789501136321,392.538079803286
04021940400,04,021,9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355,NA,93162,NA,NA,06850,4,4,3,1,0,0
04021940600,04,021,9406,741,7,0,26,708,0,0,0,0,441,7,0,15,419,0,0,0,0,4200,13190,92448,01710,01740,03950,11,11,5,4,129,28
04021941000,04,021,9410,56,0,0,1,55,0,0,0,0,33,0,0,0,33,0,0,0,0,1310,NA,91428,07200,01740,04720,7,7,3,4,3.0911143400022354,2.9366938638649827
04021941100,04,021,9411,2820,48,3,312,2385,0,2,2,68,1555,31,3,165,1316,0,1,2,37,1310,10530,91428,07200,01740,04720,7,7,3,4,145.65705450616593,138.3805744942439
04021941200,04,021,9412,5715,288,17,461,4849,1,0,21,78,3392,232,10,236,2848,1,0,19,46,1310,06820,91428,07200,01740,02320,7,7,3,4,317.7290860996237,301.8565329160612
04023996000,04,023,9960,2781,2052,8,659,13,8,2,3,36,2241,1768,6,421,9,7,2,3,25,NA,68220,92550,06000,06030,99997,9,9,5,8,260.9865713836972,227.4613240144495
04023996101,04,023,996101,1990,1278,3,671,14,16,0,0,8,1613,1117,3,468,11,9,0,0,5,NA,75940,92295,06000,06030,07520,9,9,5,8,187.8497722632323,163.7193733312392
04023996102,04,023,996102,12875,2352,26,10288,30,106,11,6,56,8032,1877,20,5991,21,73,10,6,34,NA,60186,92295,06000,06030,07520,11,11,5,4,935.4056855662008,815.2473692476834
04023996200,04,023,9962,4147,280,13,3815,5,24,0,0,10,2560,210,5,2317,2,19,0,0,7,NA,49640,92295,NA,NA,05530,8,8,5,4,298.13727029998427,259.83979896340503
04023996300,04,023,9963,7944,440,11,7442,8,18,3,8,14,5246,354,6,4846,5,15,3,6,11,NA,49640,92295,NA,NA,05530,8,8,5,4,610.948484372546,532.4685880320402
04023996401,04,023,996401,3645,157,3,3466,6,7,0,3,3,2385,123,3,2245,3,5,0,3,3,NA,49640,92295,NA,NA,05530,8,8,5,4,277.7567928380713,242.07731270614102
04023996402,04,023,996402,4999,276,11,4664,19,10,1,8,10,3391,205,9,3146,13,8,1,2,7,NA,49640,92295,NA,NA,05530,8,8,5,4,394.91542327626826,344.1862337050416
04025000100,04,025,0001,1891,1389,22,408,19,7,3,0,43,1432,1091,13,272,15,5,3,0,33,1545,65420,90204,05730,05170,07630,2,2,6,1,138.5565193696353,239.70722255022176
04025000201,04,025,000201,9798,8559,22,988,85,26,10,7,101,7184,6435,15,577,62,21,8,3,63,NA,53560,92754,NA,NA,00003,1,1,6,1,695.1047731504609,1202.5535522351909
04025000202,04,025,000202,5551,4818,8,549,64,7,3,2,100,4008,3562,6,328,42,5,3,1,61,NA,12840,92754,02370,05070,00003,2,2,6,1,387.8034424814933,670.9123938416822
04025000300,04,025,0003,3883,3452,27,232,24,72,6,5,65,3317,2973,24,166,21,70,6,4,53,NA,57380,92754,NA,NA,06730,1,1,6,1,320.94411644488855,555.24361536249
04025000400,04,025,0004,7331,6720,14,388,60,66,6,3,74,5970,5536,10,278,40,49,6,1,50,4710,57380,92754,NA,NA,06730,1,1,6,1,577.6413551932421,999.3380716653799
04025000500,04,025,0005,3493,3110,7,163,128,13,0,0,72,2888,2637,6,113,82,12,0,0,38,4710,57380,92754,NA,NA,06730,1,1,6,1,279.435215041555,483.4318845845255
04025000601,04,025,000601,10023,8441,30,1251,72,46,10,4,169,7032,6135,20,699,52,39,6,4,77,NA,57450,92754,NA,NA,03870,1,1,6,1,680.3976565693265,1177.1097688360053
04025000602,04,025,000602,12078,10053,56,1623,104,59,26,3,154,8695,7517,40,922,73,42,15,2,84,NA,57450,92754,NA,NA,03870,1,1,6,1,841.3051228484492,1455.4848464205159
04025000603,04,025,000603,6786,6209,36,383,51,34,2,1,70,5720,5317,29,260,40,25,2,1,46,NA,57450,92754,NA,NA,03870,1,1,6,1,553.4520187111132,957.4897437061932
04025000700,04,025,0007,3653,3378,2,215,9,10,3,0,36,2847,2668,2,131,7,8,3,0,28,NA,19145,92754,NA,NA,06730,1,1,6,1,275.46816385848587,476.56875879921887
04025000801,04,025,000801,4111,3595,22,364,47,28,1,2,52,3575,3205,21,251,36,25,1,2,34,NA,57380,92754,NA,NA,06730,1,1,6,1,345.9075116944457,598.4310898163708
04025000802,04,025,000802,2886,2584,11,186,42,23,0,2,38,2421,2193,10,143,30,17,0,2,26,4710,57380,92754,NA,NA,06730,1,1,6,1,234.2495344929379,405.2592079567646
04025000900,04,025,0009,5184,3905,52,962,158,31,0,4,72,4287,3367,41,665,129,30,0,2,53,4710,57380,92754,NA,NA,06730,1,1,6,1,414.79874199554934,717.6151278441347
04025001000,04,025,0010,7217,6607,19,453,36,39,3,4,56,6058,5614,18,314,27,33,3,4,45,NA,57380,92754,NA,NA,06730,1,1,6,1,586.1560016349516,1014.0686831070137
04025001101,04,025,001101,3853,3633,10,139,21,18,0,3,29,3287,3123,8,101,15,13,0,3,24,NA,57380,92754,NA,NA,06730,1,1,6,1,318.041396067033,550.2218160073876
04025001102,04,025,001102,3779,3453,12,236,24,16,6,6,26,3215,2972,10,178,17,14,3,2,19,NA,57380,92754,NA,NA,06730,1,1,6,1,311.07486716017985,538.1694975551418
04025001200,04,025,0012,4547,4234,5,238,19,13,4,0,34,3682,3456,3,174,13,10,3,0,23,NA,83388,92754,NA,NA,06730,1,1,6,1,356.26054770879693,616.3421741829027
04025001300,04,025,0013,1805,1442,14,315,15,7,2,0,10,1262,1035,6,202,9,6,0,0,4,NA,05140,92754,05730,05170,01000,5,5,6,1,122.10777056178755,211.2503595379748
04025001400,04,025,0014,8445,7750,19,481,62,17,3,6,107,7025,6562,10,307,50,15,2,2,77,NA,15220,90765,09120,01160,02220,1,1,6,1,679.7203551478269,1175.9380156531481
04025001500,04,025,0015,5295,4798,7,370,50,10,5,3,52,4112,3787,6,243,33,7,2,2,32,NA,15765,91734,NA,NA,04820,1,1,6,1,397.86620645805897,688.3212982727039
04025001600,04,025,0016,12913,10622,27,1294,718,47,13,6,186,9957,8590,21,767,421,29,10,3,116,4708,09690,93621,02370,05070,01600,1,1,6,1,963.4128934102365,1666.7352059584903
04025001700,04,025,0017,10456,9310,35,853,54,66,3,5,130,8610,7879,28,531,39,50,3,3,77,NA,06015,93621,02370,05070,01600,2,2,6,1,833.0807484445252,1441.256414914392
04025001800,04,025,0018,8123,7073,40,787,36,73,8,6,100,6890,6141,27,553,30,59,8,4,68,NA,65350,93621,02370,05070,02860,2,2,6,1,666.6581134474771,1153.339918555187
04025001900,04,025,0019,5278,4362,19,542,229,18,5,3,100,4107,3523,10,338,146,13,5,3,69,4708,13890,92193,00004,05070,03870,1,1,6,1,397.3824197284164,687.4843317135202
04025002000,04,025,0020,19138,15540,73,2956,228,87,6,14,234,14533,12303,47,1827,146,54,6,12,138,NA,16410,92193,02370,05070,01600,1,1,6,1,1406.1745083791272,2432.727000923445
04025940400,04,025,9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,NA,90204,NA,NA,07630,2,2,6,2,0,0
04027000100,04,027,0001,2798,724,87,1875,53,10,2,5,42,2050,603,70,1291,40,10,1,3,32,1280,85540,93978,09600,09630,NA,5,5,5,4,148.06206320601294,175.94083776537295
04027000200,04,027,0002,3926,906,102,2766,75,14,1,1,61,2560,736,75,1656,46,12,1,1,33,NA,85540,93978,09600,09630,NA,5,5,5,4,184.8970155158015,219.71148520944135
04027000301,04,027,000301,3839,832,133,2768,33,18,6,1,48,2446,686,91,1595,23,17,6,1,27,1280,85540,93978,09600,09630,NA,5,5,5,4,176.66332029361348,209.92745813370843
04027000302,04,027,000302,4713,698,175,3765,20,7,1,0,47,2891,553,126,2166,14,4,0,0,28,NA,85540,93978,09600,09630,NA,5,5,5,4,208.80362181882117,248.11949364863085
04027000401,04,027,000401,6086,2022,51,3927,29,20,0,4,33,4097,1754,44,2242,20,15,0,3,19,NA,85540,93978,02400,09630,NA,5,5,5,4,295.90745022196825,351.62420113401606
04027000402,04,027,000402,3563,507,54,2941,26,8,2,3,22,2240,380,36,1785,18,6,2,1,12,NA,85540,93978,02400,09630,NA,5,5,5,4,161.7848885763263,192.24754955826117
04027000500,04,027,0005,7204,3953,142,2802,45,129,6,11,116,5214,3264,104,1639,35,97,6,5,64,NA,85540,93978,02400,09630,NA,5,5,5,4,376.58321832007385,447.4905015164169
04027000600,04,027,0006,5676,2483,156,2767,96,65,5,11,93,3876,1994,106,1610,65,44,5,7,45,NA,85540,93978,09600,09630,NA,5,5,5,4,279.9456375543932,332.6569205749198
04027000700,04,027,0007,4858,1066,107,3567,27,22,5,3,61,3161,812,69,2201,18,17,4,1,39,NA,85540,93978,09600,09630,NA,5,5,5,4,228.30447892400335,271.2921893543141
04027000800,04,027,0008,5495,2687,117,2433,77,79,11,4,87,3928,2183,81,1491,52,65,9,4,43,NA,85540,93978,09600,09630,NA,5,5,5,4,283.70135818205796,337.11981011823656
04027000901,04,027,000901,3506,1946,63,1378,30,36,11,5,37,2468,1545,48,797,22,33,6,1,16,NA,85540,93978,02400,09630,NA,5,5,5,4,178.2522790207024,211.81560370972704
04027000902,04,027,000902,2858,1616,119,946,26,91,6,3,51,2010,1259,77,559,19,71,3,1,21,NA,85540,93978,02400,09630,NA,5,5,5,4,145.17304733857853,172.50784580897545
04027000903,04,027,000903,3342,2044,62,1029,15,139,4,4,45,2175,1445,39,578,11,81,3,2,16,NA,85540,93978,02400,09630,NA,5,5,5,4,157.0902377917454,186.6689376291152
04027000904,04,027,000904,7302,2719,159,4133,53,129,7,8,94,4514,1925,104,2295,37,97,4,6,46,NA,85540,93978,02400,09630,NA,5,5,5,4,326.02544063997186,387.41314227946026
04027001000,04,027,0010,7320,4503,109,2458,40,95,8,16,91,5881,4123,78,1511,31,77,7,2,52,NA,85540,93978,09600,09630,NA,5,5,5,4,424.7575579095424,504.7356423893455
04027001100,04,027,0011,5509,3222,140,1918,58,71,9,12,79,4038,2621,105,1168,36,56,9,6,37,NA,85540,93978,09600,09630,NA,5,5,5,4,291.6461518175025,346.5605379983298
04027001200,04,027,0012,4400,2663,66,1524,23,68,6,3,47,3206,2114,44,953,15,47,5,1,27,NA,85540,93978,09600,09630,NA,5,5,5,4,231.55462177486706,275.15430530526135
04027001300,04,027,0013,4225,2453,446,1049,84,95,10,11,77,3054,1878,300,692,60,77,7,7,33,NA,85540,93978,09600,09630,NA,5,5,5,4,220.57636147861635,262.10893587095075
04027010500,04,027,0105,787,532,53,123,15,13,1,0,50,496,361,30,66,9,12,1,0,17,NA,NA,93672,05220,00720,NA,5,5,5,4,35.823796756186546,42.56910025932926
04027010600,04,027,0106,1137,298,3,827,2,2,0,0,5,723,240,1,476,1,2,0,0,3,NA,NA,93672,03900,00720,07680,5,5,5,4,52.21896180387675,62.05132961188519
04027010901,04,027,010901,6297,2971,92,3027,58,50,6,7,86,4149,2249,71,1707,37,42,4,4,35,1280,85540,93978,09600,09630,NA,5,5,5,4,299.663170849633,356.08709067733287
04027010902,04,027,010902,7714,6351,35,1179,26,31,2,4,86,6639,5798,27,695,25,27,1,1,65,NA,25030,93978,09600,09630,NA,5,5,5,4,479.5044085974243,569.7908399630785
04027011000,04,027,0110,2269,1063,10,1095,70,2,0,0,29,1658,914,7,655,61,2,0,0,19,0695,85540,93978,02400,09630,NA,5,5,5,4,119.74970770515583,142.29751659267725
04027011101,04,027,011101,5549,4200,70,1145,37,31,12,5,49,4431,3637,41,668,25,21,6,1,32,NA,85540,93978,09600,09630,NA,5,5,5,4,320.03073271504553,380.2896839699354
04027011102,04,027,011102,6894,5617,24,1066,56,42,4,0,85,5980,5180,19,640,50,37,2,0,52,NA,25030,93978,09600,09630,NA,5,5,5,4,431.9078721814426,513.2322974814294
04027011103,04,027,011103,7474,6727,23,608,39,23,1,2,51,6902,6433,22,347,35,23,1,0,41,NA,25030,93978,09600,09630,NA,5,5,5,4,498.49968792580546,592.3627620763922
04027011200,04,027,0112,5082,2895,61,1993,54,11,3,1,64,3692,2357,43,1196,44,11,2,0,39,NA,81480,93672,05220,00720,NA,5,5,5,4,266.65616456419497,316.86515757549114
04027011300,04,027,0113,5,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,NA,85540,93672,09600,09630,99997,5,5,5,4,0.21667619005757988,0.25747439672981404
04027011401,04,027,011401,8091,84,1,7988,4,7,1,0,6,4727,48,1,4662,3,7,1,0,5,NA,63470,93264,03240,09630,NA,5,5,5,4,341.40945013406,405.693824447277
04027011402,04,027,011402,7073,2364,446,4065,135,27,0,7,29,5504,2118,445,2767,124,25,0,7,18,0695,63470,93264,07890,09630,NA,5,5,5,4,397.52858335897326,472.3796932002989
04027011501,04,027,011501,2705,457,21,1727,475,7,1,0,17,1677,337,12,1017,291,7,1,0,12,0695,26070,93264,07890,09630,NA,5,5,5,4,121.12199024218715,143.92818777196607
04027011502,04,027,011502,7305,292,9,6939,27,16,0,0,22,4468,217,6,4205,14,13,0,0,13,NA,68080,93264,07890,09630,NA,5,5,5,4,322.7030723924223,383.46520152960306
04027011600,04,027,0116,5024,56,0,4944,11,4,1,0,8,2897,31,0,2851,6,3,1,0,5,NA,63470,93264,03240,09630,NA,5,5,5,4,209.2369741989363,248.63444244209046
