GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,cd_1990,cd_2000,ndv,nrv
27005000055,MN,005,0055,1056,28,886,3,108,4,0,0,27,822,11,714,3,74,3,0,0,17,NA,15832,15832,10230,3,7,587.7512953367875,734.4525043177892
27005000060,MN,005,0060,1255,15,1107,13,73,10,0,2,35,915,8,828,5,50,7,0,1,16,NA,15832,15832,10230,3,7,654.2487046632125,817.5474956822108
27005000065,MN,005,0065,2420,16,2323,4,43,4,1,4,25,1955,9,1890,1,32,3,1,1,18,NA,15832,15832,10230,3,7,139.23965351299327,209.98845043310877
27005000075,MN,005,0075,2617,29,2407,9,101,21,0,3,47,1977,11,1860,5,59,17,0,0,25,NA,15832,15832,10230,3,7,140.80654475457172,212.35149181905678
27005000082,MN,005,0082,165,2,57,0,102,0,0,0,4,114,2,56,0,52,0,0,0,4,4595,18440,17455,42120,3,7,57,45
27005000085,MN,005,0085,1621,5,1544,1,28,2,0,0,41,1144,3,1099,1,15,0,0,0,26,NA,NA,19646,12360,3,7,236,330
27005000090,MN,005,0090,290,3,281,0,3,2,0,0,1,202,2,197,0,2,1,0,0,0,NA,NA,20006,12360,3,7,55,64
27005000095,MN,005,0095,58,0,58,0,0,0,0,0,0,56,0,56,0,0,0,0,0,0,4595,NA,21671,42120,3,7,16,24
27005000100,MN,005,0100,1377,13,1277,9,41,13,0,3,21,996,5,941,3,28,11,0,0,8,NA,22472,22472,12360,3,7,174,199
27005000105,MN,005,0105,346,6,332,0,3,0,0,0,5,244,2,237,0,2,0,0,0,3,NA,NA,25820,20580,3,7,73,52
27005000110,MN,005,0110,220,0,211,0,3,0,0,0,6,163,0,156,0,3,0,0,0,4,4595,09280,26684,00162,3,7,54,59
27005000115,MN,005,0115,639,2,616,0,10,0,0,0,11,484,1,471,0,5,0,0,0,7,4595,NA,28250,12360,3,7,98,136
27005000120,MN,005,0120,457,0,429,0,16,0,0,2,10,345,0,318,0,15,0,0,2,10,4595,NA,29816,10230,3,7,84,100
27005000125,MN,005,0125,1198,13,1152,0,13,1,1,0,18,922,5,899,0,10,0,1,0,7,NA,NA,34298,00162,3,7,210,188
27005000130,MN,005,0130,782,3,747,2,10,3,0,0,17,532,1,513,1,9,3,0,0,5,NA,34784,34784,00162,3,7,159,138
27005000135,MN,005,0135,418,5,410,0,2,0,0,0,1,339,2,334,0,2,0,0,0,1,NA,34784,34802,00162,3,7,94,76
27005000140,MN,005,0140,1730,10,1645,3,20,5,0,1,46,1263,3,1220,1,16,3,0,0,20,NA,15832,35144,10230,3,7,89.95380173243502,135.66005774783446
27005000145,MN,005,0145,405,3,155,0,211,0,0,0,36,279,2,123,0,133,0,0,0,21,4595,NA,40130,42120,3,7,81,51
27005000150,MN,005,0150,143,2,86,0,53,0,0,0,2,108,0,69,0,39,0,0,0,0,4595,48130,48130,42120,3,7,47,30
27005000155,MN,005,0155,774,1,760,0,9,0,0,0,4,567,1,558,0,6,0,0,0,2,NA,NA,48778,28080,3,7,116,133
27005000160,MN,005,0160,419,1,98,0,309,0,0,0,11,242,0,66,0,167,0,0,0,9,4595,51234,51244,28080,3,7,75,32
27005000165,MN,005,0165,103,0,94,0,1,0,0,0,8,71,0,65,0,1,0,0,0,5,4595,NA,54142,10230,3,7,23,25
27005000170,MN,005,0170,610,0,562,5,24,0,2,0,17,445,0,417,3,13,0,2,0,10,4595,09280,54376,10230,3,7,133,108
27005000175,MN,005,0175,157,3,80,0,74,0,0,0,0,118,1,69,0,48,0,0,0,0,4595,18440,56050,42120,3,7,32,41
27005000180,MN,005,0180,387,1,376,0,10,0,0,0,0,272,1,265,0,6,0,0,0,0,NA,NA,56248,20580,3,7,61,70
27005000185,MN,005,0185,162,0,161,0,0,0,0,0,1,114,0,113,0,0,0,0,0,1,4595,NA,58756,28080,3,7,30,39
27005000190,MN,005,0190,314,0,299,0,13,0,0,0,2,246,0,234,0,10,0,0,0,2,2285,51234,59512,12360,3,7,75,51
27005000195,MN,005,0195,493,1,487,0,0,0,0,0,5,343,1,339,0,0,0,0,0,3,NA,NA,60430,12360,3,7,62,83
27005000200,MN,005,0200,120,0,101,0,10,0,0,0,9,76,0,67,0,5,0,0,0,4,4595,48130,61762,42120,3,7,29,29
27005000205,MN,005,0205,358,1,343,0,1,10,0,0,3,247,1,239,0,1,6,0,0,0,NA,71338,62212,12360,3,7,67,96
27005000210,MN,005,0210,537,9,351,0,143,0,0,0,34,350,5,248,0,79,0,0,0,18,4595,NA,63256,10230,3,7,94,72
27005000215,MN,005,0215,465,1,455,1,3,3,0,0,2,350,0,343,0,3,3,0,0,1,NA,NA,65002,12360,3,7,107,90
27005000220,MN,005,0220,237,0,231,0,4,2,0,0,0,180,0,177,0,2,1,0,0,0,4595,NA,66010,28080,3,7,50,53
27005000225,MN,005,0225,88,0,87,0,0,0,0,0,1,71,0,70,0,0,0,0,0,1,4595,NA,67954,40810,3,7,47,27
27005000230,MN,005,0230,799,13,183,0,538,0,0,0,65,465,3,132,0,302,0,0,0,28,4595,70006,70024,42120,3,7,154,63
27005000235,MN,005,0235,31,0,29,0,1,0,0,0,1,26,0,25,0,1,0,0,0,0,NA,71338,71338,12360,3,7,17,17
27005000240,MN,005,0240,227,0,225,0,0,0,0,0,2,136,0,134,0,0,0,0,0,2,NA,71338,71356,20580,3,7,34,61
27007000005,MN,007,0005,197,0,179,0,4,0,0,0,14,153,0,144,0,3,0,0,0,6,3100,NA,00586,04440,3,7,66,37
27007000010,MN,007,0010,60,0,56,0,4,0,0,0,0,42,0,40,0,2,0,0,0,0,3100,NA,03952,17010,3,7,12,10
27007000015,MN,007,0015,2934,25,2615,6,197,12,0,3,76,2090,14,1920,5,105,6,0,2,38,NA,05068,05086,04440,3,7,251.87870967741932,305.2748387096774
27007000020,MN,007,0020,2934,33,2645,29,119,72,0,2,34,2615,28,2388,25,76,70,0,2,26,NA,05068,05068,04440,3,7,757.9411378268296,633.9081592432007
27007000025,MN,007,0025,2130,28,1687,20,327,19,0,1,48,1634,18,1385,8,188,17,0,1,17,NA,05068,05068,04440,3,7,473.6045197740113,396.1016949152542
27007000030,MN,007,0030,2047,27,1619,11,331,12,0,1,46,1557,10,1337,8,173,10,0,1,18,NA,05068,05068,04440,3,7,451.2865589278676,377.43594797004334
27007000035,MN,007,0035,2335,17,1933,19,294,12,1,2,57,1805,9,1579,8,170,7,1,0,31,NA,05068,05068,04440,3,7,523.1677834712915,437.55419787150174
27007000040,MN,007,0040,2471,31,2090,10,272,16,2,5,45,1785,11,1576,5,159,8,2,2,22,NA,05068,05068,04440,3,7,215.12129032258065,260.72516129032255
27007000045,MN,007,0045,65,0,65,0,0,0,0,0,0,48,0,48,0,0,0,0,0,0,NA,NA,05284,18920,3,7,28,13
27007000050,MN,007,0050,116,8,108,0,0,0,0,0,0,82,2,80,0,0,0,0,0,0,NA,NA,05914,05730,3,8,20,24
27007000055,MN,007,0055,696,5,637,6,23,1,0,1,23,525,4,500,1,11,1,0,0,8,NA,06256,06256,05730,3,8,132,170
27007000060,MN,007,0060,286,1,283,1,0,0,0,0,1,224,0,223,0,0,0,0,0,1,NA,NA,09082,04440,3,7,66,46
27007000065,MN,007,0065,207,0,205,0,2,0,0,0,0,136,0,134,0,2,0,0,0,0,NA,NA,13258,05730,3,7,37,50
27007000070,MN,007,0070,175,0,165,0,9,0,0,0,1,137,0,130,0,6,0,0,0,1,NA,NA,17234,04440,3,7,31,24
27007000075,MN,007,0075,1033,18,872,1,102,1,0,0,39,692,4,623,1,50,1,0,0,13,NA,70708,17954,04440,3,7,124,123
27007000080,MN,007,0080,1408,15,1227,0,128,3,1,3,31,997,6,892,0,84,1,1,3,10,1940,05068,22886,04440,3,8,235,228
27007000085,MN,007,0085,15,0,15,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,NA,22976,22976,05730,3,7,5,3
27007000090,MN,007,0090,1450,8,1327,6,57,10,0,0,42,1001,3,942,3,28,7,0,0,18,NA,70708,25352,04440,3,7,202,204
27007000095,MN,007,0095,319,6,303,0,6,0,0,0,4,239,5,227,0,4,0,0,0,3,NA,64444,26468,05730,3,8,58,52
27007000100,MN,007,0100,15,0,15,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,3100,NA,26900,18920,3,7,13,4
27007000105,MN,007,0105,674,8,645,0,14,1,0,0,6,491,5,475,0,8,1,0,0,2,NA,06256,29348,05730,3,8,116,124
27007000110,MN,007,0110,227,3,212,0,3,1,0,0,8,160,2,151,0,2,1,0,0,4,NA,22976,30194,05730,3,7,47,31
27007000115,MN,007,0115,277,0,265,0,4,0,0,0,8,191,0,185,0,4,0,0,0,2,NA,NA,32120,04440,3,7,33,49
27007000120,MN,007,0120,294,0,272,0,18,0,0,0,4,212,0,199,0,12,0,0,0,1,NA,32606,32606,17010,3,7,75,57
27007000125,MN,007,0125,150,0,146,0,3,0,0,0,1,107,0,105,0,1,0,0,0,1,NA,32606,32624,17010,3,7,22,31
27007000130,MN,007,0130,492,9,457,0,12,1,1,0,12,337,6,323,0,2,1,0,0,5,NA,61114,35324,04440,3,7,68,91
27007000135,MN,007,0135,186,0,184,0,1,0,0,0,1,128,0,126,0,1,0,0,0,1,NA,NA,35540,05730,3,7,38,30
27007000140,MN,007,0140,36,0,36,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,3100,NA,36170,18920,3,7,16,10
27007000145,MN,007,0145,623,3,598,0,13,3,0,0,6,444,3,430,0,9,2,0,0,0,NA,NA,36926,04440,3,7,99,93
27007000150,MN,007,0150,108,2,96,0,10,0,0,0,0,79,1,72,0,6,0,0,0,0,NA,NA,40274,04440,3,7,26,13
27007000155,MN,007,0155,19,0,19,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,3100,NA,43360,18920,3,7,24,7
27007000160,MN,007,0160,205,0,198,0,7,0,0,0,0,146,0,139,0,7,0,0,0,0,1940,NA,43936,05730,3,8,30,41
27007000165,MN,007,0165,318,2,311,0,1,0,0,0,4,217,1,212,0,1,0,0,0,3,3100,NA,45088,05730,3,7,88,46
27007000170,MN,007,0170,4021,32,3678,9,212,29,0,3,58,2809,15,2644,8,100,16,0,2,24,NA,05068,46906,04440,3,8,693,794
27007000175,MN,007,0175,56,0,54,0,0,0,0,0,2,44,0,43,0,0,0,0,0,1,3100,NA,48040,05730,3,7,18,17
27007000180,MN,007,0180,1030,16,2,0,1009,0,0,0,3,532,6,2,0,521,0,0,0,3,3100,51892,38335,30510,3,7,129.6534867002157,17.401869158878505
27007000185,MN,007,0185,590,0,554,1,16,1,0,0,18,424,0,409,0,11,1,0,0,3,NA,65794,52162,04440,3,8,95,106
27007000190,MN,007,0190,85,2,71,6,1,0,0,0,5,63,1,54,3,1,0,0,0,4,3100,NA,52828,17010,3,7,21,16
27007000195,MN,007,0195,2656,48,38,5,2557,0,0,0,8,1475,14,37,3,1417,0,0,0,4,3100,53458,38335,30510,3,7,359.47160316319196,48.24766355140187
27007000200,MN,007,0200,1391,19,16,0,1346,2,0,0,8,723,6,13,0,697,2,0,0,5,3100,53386,38335,30510,3,7,176.2020129403307,23.649532710280372
27007000205,MN,007,0205,219,1,211,0,2,0,0,0,5,175,1,169,0,1,0,0,0,4,NA,NA,55402,04440,3,7,64,26
27007000210,MN,007,0210,190,0,185,0,2,0,0,0,3,131,0,128,0,2,0,0,0,1,NA,32606,59926,17010,3,7,42,43
27007000215,MN,007,0215,54,0,54,0,0,0,0,0,0,51,0,51,0,0,0,0,0,0,3100,NA,60070,17010,3,7,22,11
27007000220,MN,007,0220,69,0,68,0,1,0,0,0,0,47,0,46,0,1,0,0,0,0,NA,61114,61114,04440,3,7,17,21
27007000225,MN,007,0225,63,0,63,0,0,0,0,0,0,48,0,48,0,0,0,0,0,0,NA,NA,62230,18920,3,7,20,8
27007000230,MN,007,0230,28,0,25,1,2,0,0,0,0,23,0,22,0,1,0,0,0,0,3100,NA,62680,18920,3,7,14,4
27007000235,MN,007,0235,193,0,137,0,51,3,0,0,2,146,0,113,0,29,3,0,0,1,1940,NA,63274,04440,3,8,33,39
27007000240,MN,007,0240,259,1,255,0,1,1,0,0,1,200,1,196,0,1,1,0,0,1,NA,06256,63328,05730,3,8,38,63
27007000245,MN,007,0245,108,0,104,3,1,0,0,0,0,82,0,81,1,0,0,0,0,0,NA,64444,64291,05730,3,8,29,19
27007000250,MN,007,0250,1005,6,353,0,623,0,0,0,23,635,6,281,0,332,0,0,0,16,1940,NA,64390,04440,3,8,158,102
27007000255,MN,007,0255,195,2,186,0,6,0,0,0,1,143,0,139,0,3,0,0,0,1,NA,64444,64444,05730,3,8,31,36
27007000260,MN,007,0260,1122,3,1066,2,23,9,0,0,19,832,2,802,0,12,6,0,0,10,NA,NA,65758,04440,3,7,186,237
27007000265,MN,007,0265,75,0,75,0,0,0,0,0,0,58,0,58,0,0,0,0,0,0,NA,65794,65794,04440,3,8,21,13
27007000270,MN,007,0270,1098,4,1031,0,35,14,0,0,14,794,1,755,0,23,9,0,0,6,1940,65794,65812,04440,3,8,186,153
27007000275,MN,007,0275,43,1,42,0,0,0,0,0,0,33,1,32,0,0,0,0,0,0,3100,NA,46770,18920,3,7,8.042415528396837,1.0794392523364487
27007000280,MN,007,0280,22,0,21,0,1,0,0,0,0,19,0,18,0,1,0,0,0,0,3100,NA,66307,17010,3,7,4.630481667864846,0.6214953271028038
27007000285,MN,007,0285,200,7,107,0,86,0,0,0,0,149,4,91,0,54,0,0,0,0,1940,NA,07918,05730,3,8,55,35
27007000290,MN,007,0290,116,0,111,3,1,0,0,0,1,104,0,101,1,1,0,0,0,1,3100,NA,68440,17010,3,7,34,32
27007000295,MN,007,0295,186,3,178,0,2,0,0,0,3,133,2,127,0,2,0,0,0,2,NA,70708,70708,04440,3,7,37,46
27007000300,MN,007,0300,74,0,73,0,1,0,0,0,0,55,0,54,0,1,0,0,0,0,3100,NA,71590,17010,3,7,23,19
27009000005,MN,009,0005,772,0,767,1,2,1,0,0,1,522,0,520,0,2,0,0,0,0,NA,23804,00668,12240,4,6,201,119
27009000010,MN,009,0010,2154,10,2088,28,8,9,0,0,11,1559,6,1506,28,7,6,0,0,6,NA,21536,21536,12240,4,6,385,336
27009000015,MN,009,0015,215,0,213,0,0,1,0,0,1,162,0,160,0,0,1,0,0,1,NA,23804,23804,12240,4,6,45,40
27009000020,MN,009,0020,769,5,759,0,1,0,0,0,4,556,2,552,0,1,0,0,0,1,NA,21536,23822,12240,4,6,162,155
27009000025,MN,009,0025,785,1,766,3,2,1,0,2,10,550,1,537,3,2,1,0,2,4,NA,NA,24020,12240,4,6,140,149
27009000030,MN,009,0030,567,3,557,0,3,1,0,0,3,361,2,356,0,1,0,0,0,2,NA,NA,24812,32880,3,6,102,111
27009000035,MN,009,0035,685,2,677,0,1,1,0,1,3,487,1,483,0,1,1,0,0,1,NA,NA,25298,12240,4,6,129,106
27009000040,MN,009,0040,916,4,904,1,1,0,0,0,6,633,2,628,1,1,0,0,0,1,NA,53998,35522,32520,3,6,127,143
27009000045,MN,009,0045,804,8,787,0,2,1,4,0,2,549,5,539,0,2,0,3,0,0,NA,NA,41192,12240,3,6,134,161
27009000050,MN,009,0050,860,7,840,0,1,2,0,0,10,603,4,594,0,1,2,0,0,2,NA,55366,41264,12240,4,6,165,151
27009000055,MN,009,0055,1790,7,1765,2,3,1,0,0,12,1294,4,1280,0,3,1,0,0,6,NA,56896,42434,32880,3,6,247.35961768219835,306.10752688172045
27009000060,MN,009,0060,711,2,702,0,5,0,0,0,2,459,2,455,0,2,0,0,0,0,NA,53998,53998,32880,3,6,112,100
27009000065,MN,009,0065,16,0,16,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,NA,55366,55366,12240,4,6,8,12
27009000067,MN,009,0067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,56176,56176,32520,3,6,0,0
27009000070,MN,009,0070,845,4,775,21,13,16,1,0,15,691,4,649,15,9,7,0,0,7,NA,56896,56896,33510,3,6,137.96516567544606,133.70879354290568
27009000075,MN,009,0075,1767,46,1394,50,33,197,1,5,41,1315,32,1087,33,19,129,1,4,10,NA,56896,56896,33510,3,6,262.55310110450296,254.45305862361937
27009000080,MN,009,0080,1505,7,1409,30,20,9,0,7,23,1121,6,1068,20,11,6,0,1,9,NA,56896,56896,33510,3,6,223.81903143585384,216.9139762107052
27009000085,MN,009,0085,1842,41,1663,40,27,29,4,12,26,1581,29,1452,35,20,26,2,3,14,NA,56896,56896,33510,3,6,315.6627017841971,305.9241716227698
27009000086,MN,009,0086,432,9,403,9,1,4,0,0,6,380,6,362,5,1,4,0,0,2,NA,56896,56896,33510,3,6,72.64038231780167,89.89247311827957
27009000090,MN,009,0090,924,0,917,0,3,1,2,0,1,651,0,649,0,1,1,0,0,0,NA,21536,56986,12240,4,6,205,194
27009000095,MN,009,0095,2011,18,1942,13,4,22,0,0,12,1550,10,1515,4,3,13,0,0,5,NA,58612,58612,32880,3,6,215,207
27009000100,MN,009,0100,2586,26,2514,7,2,26,0,2,9,1809,16,1765,6,2,16,0,2,2,NA,58684,58684,32880,3,6,319.59738668844426,391.4944875459371
27009000105,MN,009,0105,2422,33,2341,15,9,9,0,1,14,1865,19,1812,11,8,7,0,0,8,NA,58684,58684,32880,3,6,329.49094868653873,403.6137198856676
27009000110,MN,009,0110,3228,24,3126,12,5,26,0,0,35,2293,12,2245,6,3,17,0,0,10,NA,58684,58684,32880,3,6,405.10602967197497,496.2392813393222
27009000111,MN,009,0111,1977,27,1867,24,11,19,4,0,25,1380,13,1326,11,8,13,1,0,8,NA,58684,58684,32880,3,6,243.80563495304207,298.6525112290731
27009000115,MN,009,0115,723,2,709,2,1,4,0,2,3,528,2,519,2,1,2,0,0,2,NA,58684,58702,32880,3,6,133,172
27009000120,MN,009,0120,2920,21,2867,4,4,10,0,1,13,2055,12,2023,2,4,6,0,0,8,NA,53998,68476,32880,3,6,423,409
27011000005,MN,011,0005,196,0,194,0,0,0,0,0,2,152,0,150,0,0,0,0,0,2,NA,13384,00532,00125,5,7,74,46
27011000010,MN,011,0010,190,2,188,0,0,0,0,0,0,142,2,140,0,0,0,0,0,0,NA,11980,01126,00150,5,7,53,38
27011000015,MN,011,0015,84,0,84,0,0,0,0,0,0,57,0,57,0,0,0,0,0,0,NA,NA,02350,25110,5,7,54,14
27011000020,MN,011,0020,25,0,25,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,NA,03718,03718,00150,5,7,13,10
27011000025,MN,011,0025,251,0,250,1,0,0,0,0,0,200,0,200,0,0,0,0,0,0,NA,48706,05788,25110,5,7,65.08997429305913,73.31619537275064
27011000030,MN,011,0030,176,0,175,0,1,0,0,0,0,117,0,116,0,1,0,0,0,0,NA,04204,08182,00150,5,7,66.4857142857143,24.885714285714286
27011000031,MN,011,0031,262,3,259,0,0,0,0,0,0,198,1,197,0,0,0,0,0,0,NA,04204,08182,00150,5,7,112.5142857142857,42.114285714285714
27011000035,MN,011,0035,453,0,443,0,5,4,0,0,1,337,0,330,0,2,4,0,0,1,NA,11980,11980,00150,5,7,187,139
27011000040,MN,011,0040,47,0,47,0,0,0,0,0,0,39,0,39,0,0,0,0,0,0,NA,13384,13384,00125,5,7,26,14
27011000045,MN,011,0045,123,0,121,0,0,2,0,0,0,104,0,104,0,0,0,0,0,0,NA,NA,22058,00150,5,7,43,25
27011000050,MN,011,0050,605,1,601,0,1,1,0,0,1,470,0,468,0,1,1,0,0,0,NA,24758,24758,00150,5,7,250,122
27011000055,MN,011,0055,205,0,205,0,0,0,0,0,0,124,0,124,0,0,0,0,0,0,NA,24758,24776,00150,5,7,38,26
27011000056,MN,011,0056,32,0,32,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,NA,32012,43828,00150,5,7,13.18181818181818,11.863636363636363
27011000060,MN,011,0060,90,0,90,0,0,0,0,0,0,54,0,54,0,0,0,0,0,0,NA,NA,39608,00150,5,7,38,13
27011000065,MN,011,0065,118,0,107,0,4,7,0,0,0,81,0,75,0,1,5,0,0,0,NA,32012,43828,00150,5,7,36.81818181818181,33.13636363636363
27011000070,MN,011,0070,113,0,113,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,NA,48058,48058,25110,5,7,40,43
27011000075,MN,011,0075,147,1,146,0,0,0,0,0,0,115,1,114,0,0,0,0,0,0,NA,48058,48076,25110,5,7,43,49
27011000080,MN,011,0080,1282,2,1268,1,3,1,0,2,5,975,1,970,1,1,0,0,0,2,NA,48706,48724,25110,5,7,317.3136246786632,357.41645244215937
27011000085,MN,011,0085,876,10,837,8,14,1,0,0,6,667,5,648,4,7,0,0,0,3,NA,48706,48724,25110,5,7,217.0750642673522,244.5095115681234
27011000086,MN,011,0086,131,1,130,0,0,0,0,0,0,103,0,103,0,0,0,0,0,0,NA,48706,48724,25110,5,7,33.52133676092545,37.75784061696658
27011000090,MN,011,0090,104,0,104,0,0,0,0,0,0,71,0,71,0,0,0,0,0,0,NA,NA,49120,25110,5,7,47,27
27011000095,MN,011,0095,223,0,214,0,0,8,0,0,1,164,0,158,0,0,5,0,0,1,NA,NA,52576,00150,5,7,60,39
27011000100,MN,011,0100,87,0,86,0,0,0,0,0,1,56,0,56,0,0,0,0,0,0,NA,03718,65200,00150,5,7,35,12
27013000005,MN,013,0005,575,8,558,0,0,1,0,0,8,420,4,415,0,0,0,0,0,1,NA,01324,01324,00006,1,3,86,179
27013000010,MN,013,0010,442,4,433,0,0,3,0,0,2,314,4,308,0,0,1,0,0,1,NA,40310,04330,00006,1,3,93,99
27013000015,MN,013,0015,382,0,374,7,0,1,0,0,0,275,0,273,2,0,0,0,0,0,NA,NA,09046,91445,1,3,72,90
27013000020,MN,013,0020,271,1,266,0,0,2,0,1,1,197,0,194,0,0,1,0,1,1,NA,13582,09352,23490,1,3,48.97669256381798,60.67425083240843
27013000025,MN,013,0025,255,0,254,0,1,0,0,0,0,186,0,185,0,1,0,0,0,0,NA,NA,10756,18570,1,3,44,84
27013000030,MN,013,0030,262,1,259,0,0,0,0,0,2,198,0,196,0,0,0,0,0,2,NA,43198,14752,00006,1,3,57,71
27013000035,MN,013,0035,922,9,910,0,0,1,1,0,1,670,4,664,0,0,1,0,0,1,NA,NA,15130,33480,1,3,184,200
27013000040,MN,013,0040,1787,25,1722,12,1,10,0,1,16,1219,15,1183,7,1,7,0,1,5,NA,17378,17378,18780,1,3,292,283
27013000045,MN,013,0045,700,12,685,0,0,2,0,0,1,530,5,523,0,0,2,0,0,0,NA,34190,23102,91445,1,3,142,188
27013000050,MN,013,0050,592,0,578,1,1,2,0,0,10,398,0,390,0,1,2,0,0,5,NA,24506,24506,00006,1,3,126,130
27013000055,MN,013,0055,628,4,622,0,0,0,0,0,2,463,1,462,0,0,0,0,0,0,NA,39320,31688,18780,1,3,54.96201329534663,45.72839506172839
27013000060,MN,013,0060,591,1,588,0,0,2,0,0,0,454,1,452,0,0,1,0,0,0,NA,34190,32210,91445,1,3,112.87014428412876,139.82796892341844
27013000065,MN,013,0065,2420,18,2366,7,11,7,1,0,10,1756,9,1730,1,5,5,1,0,5,NA,34190,34190,91445,1,3,421,484
27013000070,MN,013,0070,846,4,825,0,0,9,0,0,8,608,1,595,0,0,8,0,0,4,NA,17378,36584,18780,1,3,148,138
27013000075,MN,013,0075,1314,17,1278,3,5,4,0,1,6,983,9,966,1,1,2,0,1,3,NA,39878,37052,18780,1,3,181.2379280070237,231.29411764705884
27013000080,MN,013,0080,227,1,225,0,0,1,0,0,0,166,1,164,0,0,1,0,0,0,NA,NA,37124,91445,1,3,58,67
27013000085,MN,013,0085,378,6,368,0,0,2,0,0,2,260,3,253,0,0,2,0,0,2,NA,24506,38870,00006,1,3,70,88
27013000090,MN,013,0090,470,2,464,2,0,0,0,0,2,337,2,332,2,0,0,0,0,1,NA,56824,39176,33480,1,3,92,88
27013000095,MN,013,0095,837,19,806,5,2,3,0,0,2,590,9,573,2,2,2,0,0,2,NA,39320,39320,18780,1,3,70.03798670465338,58.27160493827161
27013000100,MN,013,0100,199,17,175,1,1,4,0,0,1,156,10,143,1,1,1,0,0,0,NA,39878,39878,18780,1,3,28.762071992976296,36.70588235294118
27013000105,MN,013,0105,742,14,673,7,4,32,0,1,11,565,8,523,4,3,21,0,0,6,NA,39878,39878,18780,1,3,129.57910097028503,126.02429502728927
27013000106,MN,013,0106,2737,66,2558,42,13,29,1,1,27,2187,40,2077,28,10,20,1,0,11,NA,39878,39878,18780,1,3,501.57432534869616,487.81439508793204
27013000110,MN,013,0110,2260,104,2065,31,3,39,0,0,18,1859,67,1733,18,2,32,0,0,7,NA,39878,39878,18780,1,3,426.3496437234688,414.6533884172226
27013000115,MN,013,0115,1653,31,1500,34,7,31,1,6,43,1440,25,1329,25,7,28,0,6,20,NA,39878,39878,18780,1,3,330.2546998180716,321.19466343238327
27013000120,MN,013,0120,2789,55,2589,65,16,31,0,2,31,2410,38,2270,44,14,25,0,2,17,NA,39878,39878,18780,1,3,552.7179351121891,537.5549575500303
27013000125,MN,013,0125,1676,32,1563,21,5,32,1,1,21,1369,16,1303,12,4,23,0,0,11,NA,39878,39878,18780,1,3,313.9713083687083,305.35798211036996
27013000130,MN,013,0130,874,11,838,6,0,14,1,0,4,691,4,672,3,0,9,1,0,2,NA,39878,39878,18780,1,3,158.4763872043663,154.1288280776228
27013000135,MN,013,0135,2338,30,2195,29,5,46,1,0,32,1879,22,1795,18,3,27,1,0,13,NA,39878,39878,18780,1,3,430.9365145542753,419.114425409339
27013000140,MN,013,0140,867,18,795,11,2,31,1,0,9,850,17,779,11,2,31,1,0,9,NA,39878,39878,18780,1,3,194.94201030927832,189.59407216494844
27013000145,MN,013,0145,1486,62,1356,21,1,38,0,0,8,1113,34,1039,9,1,27,0,0,3,NA,39878,39878,18780,1,3,255.2593617343845,248.25670861127958
27013000150,MN,013,0150,2624,43,2531,7,5,17,0,0,21,2036,25,1982,3,4,9,0,0,13,NA,39878,39878,18780,1,3,466.9434505761067,454.133565797453
27013000155,MN,013,0155,1249,20,1141,52,8,12,1,3,12,1011,12,942,32,7,9,0,2,7,NA,39878,39878,18780,1,3,231.8663204972711,225.50541995148578
27013000160,MN,013,0160,1213,10,1171,5,2,19,0,0,6,1009,8,973,4,1,18,0,0,5,NA,39878,39878,18780,1,3,231.40763341419043,225.05931625227413
27013000165,MN,013,0165,1602,15,1349,70,5,139,0,0,24,1591,15,1341,68,5,138,0,0,24,NA,39878,39878,18780,1,3,364.885574590661,354.87549272286236
27013000170,MN,013,0170,783,7,741,5,0,27,0,1,2,617,5,588,3,0,18,0,1,2,NA,39878,39878,18780,1,3,141.50496513038206,137.622991206792
27013000175,MN,013,0175,2431,27,2313,16,11,47,0,3,14,2126,20,2034,15,3,39,0,3,12,NA,39878,39878,18780,1,3,487.58436931473625,474.208232261977
27013000180,MN,013,0180,4375,135,3622,185,11,308,23,3,88,3631,92,3080,121,6,266,9,1,56,NA,39878,39878,18780,1,3,832.7463993329291,809.9012659187387
27013000185,MN,013,0185,439,22,406,0,0,7,0,0,4,346,15,324,0,0,4,0,0,3,NA,39878,39878,18780,1,3,85.57869822485208,111.17041420118343
27013000186,MN,013,0186,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,NA,39878,39896,18780,1,3,0.49467455621301776,0.642603550295858
27013000187,MN,013,0187,88,0,87,0,1,0,0,0,0,57,0,56,0,1,0,0,0,0,NA,39878,39878,18780,1,3,14.098224852071008,18.314201183431955
