GEOID,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PRECCAS,G16USSRTHU,G16USSDWIL,G16PUCRNEL,G16PUCDRED,G16HALRNOE,G16HALDHAW
461199791001159,3.1,0.5,0.1,0,3.3,0.5,3.4,0.4,3.1,0.7
461199791001286,0,0,0,0,0,0,0,0,0,0
461199791001256,0,0,0,0,0,0,0,0,0,0
461199791001053,0,0,0,0,0,0,0,0,0,0
461199791001043,1.7,0.6,0.1,0,1.8,0.5,1.9,0.4,1.7,0.8
461199791001204,1.6,0.2,0,0,1.7,0.2,1.7,0.2,1.5,0.3
461199791002000,0.4,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.2
461199791001151,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001157,0,0,0,0,0,0,0,0,0,0
461199791001153,0,0,0,0,0,0,0,0,0,0
461199791001197,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.7,0.1
461199791001260,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001217,3,1,0.1,0,3.2,0.9,3.3,0.7,3,1.3
461199791001201,1.6,0.2,0,0,1.7,0.2,1.7,0.2,1.5,0.3
461199791001210,0,0,0,0,0,0,0,0,0,0
461199791001216,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.8,0.2
461199791001036,2.6,0.8,0.1,0,2.8,0.8,2.8,0.6,2.6,1.1
461199791001040,1.7,0.6,0.1,0,1.8,0.5,1.9,0.4,1.7,0.8
461199791001250,1.6,0.2,0,0,1.7,0.2,1.7,0.2,1.5,0.3
461199791001207,0,0,0,0,0,0,0,0,0,0
461199791001251,2.4,0.4,0.1,0,2.5,0.4,2.5,0.3,2.3,0.5
461199791001265,0,0,0,0,0,0,0,0,0,0
461199791001245,0,0,0,0,0,0,0,0,0,0
461199791001275,1.6,0.2,0,0,1.7,0.2,1.7,0.2,1.5,0.3
461199791001209,2.4,0.4,0.1,0,2.5,0.4,2.5,0.3,2.3,0.5
461199791001228,0,0,0,0,0,0,0,0,0,0
461199791001248,0,0,0,0,0,0,0,0,0,0
461199791001249,0,0,0,0,0,0,0,0,0,0
461199791001238,0,0,0,0,0,0,0,0,0,0
461199791001030,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001206,0,0,0,0,0,0,0,0,0,0
461199791001045,1.7,0.6,0.1,0,1.8,0.5,1.9,0.4,1.7,0.8
461199791001268,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.8,0.2
461199791001221,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.8,0.2
461199791001214,1.6,0.2,0,0,1.7,0.2,1.7,0.2,1.5,0.3
461199791001264,1.6,0.2,0,0,1.7,0.2,1.7,0.2,1.5,0.3
461199791001235,1.6,0.2,0,0,1.7,0.2,1.7,0.2,1.5,0.3
461199791001239,0,0,0,0,0,0,0,0,0,0
461199791001115,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001116,0.4,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.2
461199791001004,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001000,0,0,0,0,0,0,0,0,0,0
461199791001007,0,0,0,0,0,0,0,0,0,0
461199791001005,0,0,0,0,0,0,0,0,0,0
461199791001039,0,0,0,0,0,0,0,0,0,0
461199791001050,0,0,0,0,0,0,0,0,0,0
461199791001037,0,0,0,0,0,0,0,0,0,0
461199791001034,0,0,0,0,0,0,0,0,0,0
461199791002007,6,1.1,0.2,0,6.4,1.1,6.6,0.9,5.9,1.6
461199791002025,6.6,1.6,0.5,0,6.9,1.6,7.1,1.2,6.4,2.2
461199791002043,12.7,2.4,0.4,0.1,13.5,2.4,13.8,1.9,12.5,3.4
461199791002056,7.8,1.8,0.6,0.1,8.2,1.8,8.4,1.4,7.6,2.6
461199791002060,16.8,3.9,1.4,0.1,17.6,3.9,18,3.1,16.4,5.6
461199791002001,1.3,0.3,0,0,1.4,0.3,1.5,0.2,1.3,0.4
461199791002035,2.7,0.5,0.1,0,2.9,0.5,2.9,0.4,2.6,0.7
461199791001291,6.6,1.1,0.8,0.1,7,1.1,7.1,0.8,6.5,1.5
461199791001229,0,0,0,0,0,0,0,0,0,0
461199791001263,0,0,0,0,0,0,0,0,0,0
461199791001243,0,0,0,0,0,0,0,0,0,0
461199791001232,0,0,0,0,0,0,0,0,0,0
461199791001227,0,0,0,0,0,0,0,0,0,0
461199791001114,0.4,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.2
461199791001006,0,0,0,0,0,0,0,0,0,0
461199791002028,4.7,0.9,0.1,0,5,0.9,5.1,0.7,4.6,1.3
461199791002039,3.9,0.6,0.1,0,4.1,0.6,4.2,0.5,3.8,0.9
461199791002018,0,0,0,0,0,0,0,0,0,0
461199791002034,3.4,0.6,0.1,0,3.6,0.6,3.6,0.5,3.3,0.9
461199791002036,10.7,2,0.3,0.1,11.4,2,11.7,1.6,10.6,2.9
461199791002054,7.2,1.7,0.6,0.1,7.6,1.7,7.7,1.3,7,2.4
461199791002058,8.4,2,0.7,0.1,8.8,2,9,1.5,8.2,2.8
461199791001033,0,0,0,0,0,0,0,0,0,0
461199791001035,0,0,0,0,0,0,0,0,0,0
461199791001240,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.8,0.2
461199791001303,2.2,0.4,0.3,0,2.3,0.4,2.4,0.3,2.2,0.5
461199791001292,0,0,0,0,0,0,0,0,0,0
461199791001287,2.9,0.5,0.4,0.1,3.1,0.5,3.2,0.4,2.9,0.7
461199791001281,0,0,0,0,0,0,0,0,0,0
461199791001301,0,0,0,0,0,0,0,0,0,0
461199791001071,6.1,1.9,0.2,0,6.5,1.9,6.6,1.5,6,2.7
461199791001188,0,0,0,0,0,0,0,0,0,0
461199791001170,0.7,0.1,0.1,0,0.8,0.1,0.8,0.1,0.7,0.2
461199791001171,0,0,0,0,0,0,0,0,0,0
461199791001183,0,0,0,0,0,0,0,0,0,0
461199791001306,1.3,0.4,0.1,0,1.4,0.4,1.4,0.3,1.3,0.6
461199791001029,1.7,0.6,0.1,0,1.8,0.5,1.9,0.4,1.7,0.8
461199791001002,0,0,0,0,0,0,0,0,0,0
461199791001279,0,0,0,0,0,0,0,0,0,0
461199791002008,6,1.1,0.2,0,6.4,1.1,6.6,0.9,5.9,1.6
461199791002027,4.7,0.9,0.1,0,5,0.9,5.1,0.7,4.6,1.3
461199791002026,1.3,0.3,0,0,1.4,0.3,1.5,0.2,1.3,0.4
461199791002030,7.4,1.4,0.2,0.1,7.8,1.4,8,1.1,7.3,2
461199791002038,6.3,1,0.2,0,6.6,1,6.7,0.8,6.1,1.4
461199791002061,7.2,1.7,0.6,0.1,7.6,1.7,7.7,1.3,7,2.4
461199791002015,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791002063,28.8,6.8,2.3,0.2,30.2,6.8,30.9,5.3,28.1,9.5
461199791002066,2.4,0.6,0.2,0,2.5,0.6,2.6,0.4,2.3,0.8
461199791002062,3,0.7,0.2,0,3.1,0.7,3.2,0.6,2.9,1
461199791001150,0,0,0,0,0,0,0,0,0,0
461199791001083,7.3,1.3,0.9,0.1,7.7,1.3,7.9,0.9,7.2,1.7
461199791002017,0,0,0,0,0,0,0,0,0,0
461199791002031,9.4,1.8,0.3,0.1,10,1.8,10.2,1.4,9.2,2.5
461199791002019,0,0,0,0,0,0,0,0,0,0
461199791002042,12.7,2.4,0.4,0.1,13.5,2.4,13.8,1.9,12.5,3.4
461199791002041,6.7,1.3,0.2,0.1,7.1,1.3,7.3,1,6.6,1.8
461199791002046,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791002033,0,0,0,0,0,0,0,0,0,0
461199791002057,0,0,0,0,0,0,0,0,0,0
461199791001128,0,0,0,0,0,0,0,0,0,0
461199791002021,3,0.4,0.1,0,3.2,0.4,3.3,0.3,3,0.6
461199791001182,0,0,0,0,0,0,0,0,0,0
461199791001137,0,0,0,0,0,0,0,0,0,0
461199791001162,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001122,0,0,0,0,0,0,0,0,0,0
461199791001017,0,0,0,0,0,0,0,0,0,0
461199791001015,1.7,0.6,0.1,0,1.8,0.5,1.9,0.4,1.7,0.8
461199791001020,1.7,0.6,0.1,0,1.8,0.5,1.9,0.4,1.7,0.8
461199791001092,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791002067,6.6,1.6,0.5,0,6.9,1.6,7.1,1.2,6.4,2.2
461199791002005,0,0,0,0,0,0,0,0,0,0
461199791002014,3,0.4,0.1,0,3.2,0.4,3.3,0.3,3,0.6
461199791002024,0.7,0.1,0,0,0.7,0.1,0.7,0.1,0.7,0.2
461199791002010,5.4,1,0.2,0,5.7,1,5.8,0.8,5.3,1.4
461199791002023,0,0,0,0,0,0,0,0,0,0
461199791001117,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001161,0,0,0,0,0,0,0,0,0,0
461199791001293,14.6,2.5,1.8,0.3,15.5,2.5,15.8,1.9,14.3,3.4
461199791001190,0.8,0.1,0,0,0.8,0.1,0.8,0.1,0.7,0.1
461199791001283,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001184,5.8,1,0.7,0.1,6.2,1,6.3,0.8,5.7,1.4
461199791001103,0,0,0,0,0,0,0,0,0,0
461199791001135,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001169,2.2,0.4,0.3,0,2.3,0.4,2.4,0.3,2.2,0.5
461199791001172,0,0,0,0,0,0,0,0,0,0
461199791001149,0,0,0,0,0,0,0,0,0,0
461199791001146,0,0,0,0,0,0,0,0,0,0
461199791001077,36.5,6.3,4.4,0.6,38.7,6.3,39.6,4.7,35.8,8.5
461199791001081,10.2,1.8,1.2,0.2,10.8,1.8,11.1,1.3,10,2.4
461199791001098,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001107,0,0,0,0,0,0,0,0,0,0
461199791001025,0,0,0,0,0,0,0,0,0,0
461199791001026,0,0,0,0,0,0,0,0,0,0
461199791001063,0,0,0,0,0,0,0,0,0,0
461199791001096,5.1,0.9,0.6,0.1,5.4,0.9,5.5,0.7,5,1.2
461199791001187,0,0,0,0,0,0,0,0,0,0
461199791001085,0,0,0,0,0,0,0,0,0,0
461199791001126,0,0,0,0,0,0,0,0,0,0
461199791001012,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001080,0,0,0,0,0,0,0,0,0,0
461199791001088,1.5,0.3,0.2,0,1.5,0.3,1.6,0.2,1.4,0.3
461199791001082,0,0,0,0,0,0,0,0,0,0
461199791001073,0,0,0,0,0,0,0,0,0,0
461199791001180,0,0,0,0,0,0,0,0,0,0
461199791001132,0,0,0,0,0,0,0,0,0,0
461199791001163,0,0,0,0,0,0,0,0,0,0
461199791001139,0,0,0,0,0,0,0,0,0,0
461199791001148,0,0,0,0,0,0,0,0,0,0
461199791001141,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001165,1.5,0.2,0.1,0,1.6,0.2,1.6,0.2,1.5,0.3
461199791001191,3.8,0.5,0.1,0,4,0.5,4.1,0.4,3.7,0.7
461199791001189,0,0,0,0,0,0,0,0,0,0
461199791001282,0,0,0,0,0,0,0,0,0,0
461199791001140,2.3,0.3,0.1,0,2.4,0.3,2.5,0.3,2.2,0.4
461199791001175,1.5,0.3,0.2,0,1.5,0.3,1.6,0.2,1.4,0.3
461199791001304,0,0,0,0,0,0,0,0,0,0
461199791001121,0,0,0,0,0,0,0,0,0,0
461199791001058,0.4,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.2
461199791001315,5.2,1.7,0.2,0,5.5,1.6,5.7,1.3,5.2,2.3
461199791002070,8.3,1.2,0.3,0.1,8.8,1.2,9,0.9,8.2,1.6
461199791001158,0,0,0,0,0,0,0,0,0,0
461199791001253,0,0,0,0,0,0,0,0,0,0
461199791001199,0,0,0,0,0,0,0,0,0,0
461199791001198,0,0,0,0,0,0,0,0,0,0
461199791001254,0,0,0,0,0,0,0,0,0,0
461199791001067,1.7,0.6,0.1,0,1.8,0.5,1.9,0.4,1.7,0.8
461199791001105,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001123,0,0,0,0,0,0,0,0,0,0
461199791001109,0.4,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.2
461199791001108,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001118,0,0,0,0,0,0,0,0,0,0
461199791001104,0,0,0,0,0,0,0,0,0,0
461199791001097,1.3,0.4,0.1,0,1.4,0.4,1.4,0.3,1.3,0.6
461199791001100,0.4,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.2
461199791001111,0,0,0,0,0,0,0,0,0,0
461199791001091,0,0,0,0,0,0,0,0,0,0
461199791001179,1.5,0.3,0.2,0,1.5,0.3,1.6,0.2,1.4,0.3
461199791001016,0,0,0,0,0,0,0,0,0,0
461199791001022,0.9,0.3,0,0,0.9,0.3,0.9,0.2,0.9,0.4
461199791001027,0,0,0,0,0,0,0,0,0,0
461219402001098,0,0,0,0,0,0,0,0,0,0
461219402001142,1.2,0.1,0,0.1,1.2,0.1,1.2,0.1,1.2,0.2
461219402001134,0.1,0.5,0,0,0.2,0.4,0.1,0.5,0.1,0.5
461219402001094,3.8,0.5,0,0.3,4.1,0.4,4,0.3,3.9,0.7
461219402001173,2,0.3,0,0,1.8,0.4,1.9,0.3,1.9,0.3
461219402001178,3.5,0.5,0.1,0.1,3.2,0.7,3.3,0.5,3.3,0.6
461219402002086,1.2,3.4,0.3,0.1,1.7,3.2,1.2,3.7,1.3,3.6
461219402002045,0,0,0,0,0,0,0,0,0,0
461219402002044,0,0,0,0,0,0,0,0,0,0
461219402002007,0.2,0.6,0,0,0.2,0.5,0.1,0.6,0.2,0.6
461219402001047,4.8,14.1,1.1,0.5,6.8,13.3,4.9,15.3,5.4,14.8
461219402001006,0,0,0,0,0,0,0,0,0,0
461219402003005,0,0,0,0,0,0,0,0,0,0
461219402002068,0,0,0,0,0,0,0,0,0,0
461219402002028,0.5,2,0.2,0,0.8,1.9,0.5,2.2,0.7,2.1
461219402002066,0,0,0,0,0,0,0,0,0,0
461219402002064,0,0,0,0,0,0,0,0,0,0
461219402001070,0,0,0,0,0,0,0,0,0,0
461219402001036,0,0,0,0,0,0,0,0,0,0
461219402001149,1.5,0.2,0,0,1.4,0.3,1.4,0.2,1.4,0.2
461219402001087,0,0,0,0,0,0,0,0,0,0
461219402001151,0,0,0,0,0,0,0,0,0,0
461219402001017,0.4,0.6,0,0,0.4,0.6,0.3,0.6,0.3,0.7
461219402001021,0,0,0,0,0,0,0,0,0,0
461219402001023,0,0,0,0,0,0,0,0,0,0
461219402001138,0,0,0,0,0,0,0,0,0,0
461219402001145,1.2,0.1,0,0.1,1.2,0.1,1.2,0.1,1.2,0.2
461219402003034,1.8,6.9,0.6,0.1,2.8,6.4,1.7,7.5,2.3,7.1
461219402003047,0.9,3.4,0.3,0.1,1.4,3.2,0.9,3.7,1.1,3.5
461219402003016,2.1,8,0.7,0.2,3.3,7.5,2,8.7,2.6,8.3
461219402003028,0.9,3.4,0.3,0.1,1.4,3.2,0.9,3.7,1.1,3.5
461219402003037,0.6,2.3,0.2,0,0.9,2.1,0.6,2.5,0.8,2.4
461219402002049,0,0,0,0,0,0,0,0,0,0
461219402003050,0.4,1.4,0.1,0,0.6,1.3,0.4,1.6,0.5,1.5
461219402003017,0.7,2.6,0.2,0.1,1.1,2.4,0.7,2.8,0.9,2.7
461219402002056,1.3,4.9,0.4,0.1,2,4.6,1.2,5.3,1.6,5
461219402002055,1.4,5.1,0.4,0.1,2.1,4.8,1.3,5.6,1.7,5.3
461219402003021,2.2,8.6,0.7,0.2,3.5,8.1,2.2,9.3,2.8,8.9
461219401003012,2.5,13.3,0.6,0.2,4.9,11.2,2.5,13.6,3.5,12.8
461219401003060,0,0.2,0,0,0.1,0.2,0,0.2,0.1,0.2
461219401003064,0.9,4.8,0.2,0.1,1.8,4.1,0.9,5,1.3,4.6
461219401003053,0.9,4.8,0.2,0.1,1.8,4.1,0.9,5,1.3,4.6
461219401003070,1.1,5.8,0.3,0.1,2.2,4.9,1.1,5.9,1.5,5.6
461219401003072,0.1,0.5,0,0,0.2,0.4,0.1,0.5,0.1,0.5
461219401002065,0,0.3,0,0,0.1,0.3,0,0.3,0.1,0.3
461219401001049,0.4,4.5,0.3,0.1,1.2,4.1,0.4,4.8,0.9,4.4
461219401002035,1.7,12,0.7,0.2,3.7,10.9,1.3,13.2,2.5,12.1
461219402004139,0,0,0,0,0,0,0,0,0,0
461219402004107,0.1,1.2,0.1,0,0.3,1.1,0.1,1.3,0.2,1.2
461219402004045,0.1,1.2,0.1,0,0.3,1.1,0.1,1.3,0.2,1.2
461219402004097,0,0,0,0,0,0,0,0,0,0
461219401003014,0.3,1.7,0.1,0,0.6,1.4,0.3,1.7,0.4,1.6
461219401001110,0,0,0,0,0,0,0,0,0,0
461219401001139,0.1,0.2,0,0,0.1,0.2,0.1,0.2,0.1,0.2
461219401001136,0,0,0,0,0,0,0,0,0,0
461219401001151,0.8,2.9,0.1,0.1,1.3,2.5,0.7,2.9,1.1,2.8
461219401001143,0,0,0,0,0,0,0,0,0,0
461219401001147,0,0,0,0,0,0,0,0,0,0
461219401001142,0,0,0,0,0,0,0,0,0,0
461219401002012,0,0.5,0,0,0.1,0.5,0,0.5,0.1,0.5
461219401002017,0.4,2.9,0.2,0,0.9,2.7,0.3,3.2,0.6,3
461219401002066,0,0,0,0,0,0,0,0,0,0
461219401002039,0,0,0,0,0,0,0,0,0,0
461219401002023,0.9,6.2,0.4,0.1,1.9,5.6,0.7,6.8,1.3,6.2
461219401001007,0,0,0,0,0,0,0,0,0,0
461219401001074,0,0,0,0,0,0,0,0,0,0
461219401001008,0,0,0,0,0,0,0,0,0,0
461219401002030,0,0,0,0,0,0,0,0,0,0
461219402004010,0,0,0,0,0,0,0,0,0,0
461219402004155,0.3,3,0.2,0.1,0.8,2.7,0.3,3.2,0.6,2.9
461219402004162,0,0.5,0,0,0.1,0.5,0,0.5,0.1,0.5
461219401001033,0,0,0,0,0,0,0,0,0,0
461219401002042,0,0,0,0,0,0,0,0,0,0
461219401002050,0,0,0,0,0,0,0,0,0,0
461219401002077,0.6,4.4,0.3,0.1,1.4,4,0.5,4.8,0.9,4.4
461219401003000,0,0,0,0,0,0,0,0,0,0
461219401003010,0.5,2.9,0.1,0,1.1,2.4,0.5,3,0.8,2.8
461219402004114,0,0,0,0,0,0,0,0,0,0
461219402004057,0,0,0,0,0,0,0,0,0,0
461219402002084,4.3,12.7,1,0.4,6.2,12,4.5,13.8,4.8,13.4
461219402001008,0.2,0.3,0,0,0.2,0.3,0.2,0.3,0.2,0.3
461219402002057,0.8,2.4,0.2,0.1,1.2,2.3,0.8,2.6,0.9,2.5
461219402001079,0,0,0,0,0,0,0,0,0,0
461219402001085,0,0,0,0,0,0,0,0,0,0
461219402001154,0.8,0.1,0,0.1,0.8,0.1,0.8,0.1,0.8,0.1
461219402001143,0,0,0,0,0,0,0,0,0,0
461219402002001,0,0,0,0,0,0,0,0,0,0
461219402001002,0.4,0.6,0,0,0.4,0.6,0.3,0.6,0.3,0.7
461219402001001,0.4,0.6,0,0,0.4,0.6,0.3,0.6,0.3,0.7
461219402002010,0.2,0.6,0,0,0.2,0.5,0.1,0.6,0.2,0.6
461219402002011,0,0,0,0,0,0,0,0,0,0
461219402001013,0.9,1.5,0.1,0,1,1.5,0.8,1.6,0.8,1.7
461219402002023,2.2,8.3,0.7,0.2,3.4,7.8,2.1,9,2.7,8.6
461219402003067,1,4,0.3,0.1,1.7,3.8,1,4.4,1.3,4.1
461219402003070,1.5,5.7,0.5,0.1,2.4,5.4,1.5,6.2,1.9,5.9
461219402002030,0,0,0,0,0,0,0,0,0,0
461219402002018,0,0,0,0,0,0,0,0,0,0
461219402001007,0,0,0,0,0,0,0,0,0,0
461219402002014,0,0,0,0,0,0,0,0,0,0
461219402002071,0.2,0.7,0.1,0,0.3,0.6,0.2,0.7,0.3,0.7
461219402002079,1.6,4.8,0.4,0.2,2.3,4.5,1.7,5.2,1.8,5.1
461219402001015,1.5,2.4,0.1,0,1.6,2.4,1.3,2.5,1.3,2.7
461219402004044,0,0,0,0,0,0,0,0,0,0
461219402004058,0,0,0,0,0,0,0,0,0,0
461219402004090,0.3,2.7,0.2,0.1,0.7,2.5,0.2,3,0.5,2.7
461219402004103,0.6,6.4,0.4,0.2,1.7,6,0.6,7,1.3,6.4
461219402004111,0,0,0,0,0,0,0,0,0,0
461219401001002,0,0,0,0,0,0,0,0,0,0
461219401001013,0,0,0,0,0,0,0,0,0,0
461219401001047,0.2,2.5,0.1,0.1,0.7,2.3,0.2,2.7,0.5,2.4
461219401001052,0,0,0,0,0,0,0,0,0,0
461219401001001,0,0,0,0,0,0,0,0,0,0
461219402004094,0,0,0,0,0,0,0,0,0,0
461219402001160,0.8,0.1,0,0.1,0.8,0.1,0.8,0.1,0.8,0.1
461219402001180,0,0,0,0,0,0,0,0,0,0
461219402001176,0,0,0,0,0,0,0,0,0,0
461219402001185,0,0,0,0,0,0,0,0,0,0
461219402001192,0,0,0,0,0,0,0,0,0,0
461219402002034,5.6,21.4,1.8,0.5,8.8,20.2,5.4,23.3,7.1,22.1
461219402001168,0,0,0,0,0,0,0,0,0,0
461219402002094,9,26.5,2,0.9,12.9,24.9,9.3,28.7,10.1,27.9
461219402003001,0.3,1.1,0.1,0,0.5,1.1,0.3,1.2,0.4,1.2
461219402003009,0.3,1.1,0.1,0,0.5,1.1,0.3,1.2,0.4,1.2
461219402002051,2.6,10,0.8,0.2,4.1,9.4,2.5,10.9,3.3,10.3
461219402002022,0.7,2.6,0.2,0.1,1.1,2.4,0.7,2.8,0.9,2.7
461219402003062,6,17.5,1.3,0.6,8.5,16.5,6.2,19,6.7,18.5
461219402002085,2,5.8,0.4,0.2,2.8,5.5,2.1,6.3,2.2,6.2
461219402002090,0.4,1,0.1,0,0.5,1,0.4,1.1,0.4,1.1
461219402002096,0.7,2.1,0.2,0.1,1,1.9,0.7,2.2,0.8,2.2
461219402003063,0.5,1.4,0.1,0,0.7,1.3,0.5,1.5,0.5,1.4
461219402001112,0,0,0,0,0,0,0,0,0,0
461219402003069,0,0,0,0,0,0,0,0,0,0
461219402002062,0.2,0.7,0.1,0,0.3,0.6,0.2,0.7,0.3,0.7
461219402002043,0,0,0,0,0,0,0,0,0,0
461219402001195,1.3,2.1,0.1,0,1.4,2.1,1.2,2.2,1.2,2.3
461219401002038,1.2,8.8,0.5,0.1,2.7,8,1,9.6,1.8,8.9
461219401002020,0,0,0,0,0,0,0,0,0,0
461219401001066,0.9,5.1,0.2,0.1,1.9,4.3,0.9,5.2,1.3,4.9
461219401002043,7.6,54.9,3.4,0.8,17,49.6,6,60.1,11.2,55.3
461219402004073,0,0,0,0,0,0,0,0,0,0
461219402004070,0,0,0,0,0,0,0,0,0,0
461219401001092,0,0,0,0,0,0,0,0,0,0
461219401001133,0,0,0,0,0,0,0,0,0,0
461219401001130,0,0,0,0,0,0,0,0,0,0
461219401001161,0,0,0,0,0,0,0,0,0,0
461219401003023,1.5,0.2,0,0.1,1.6,0.2,1.6,0.1,1.6,0.3
461219401003045,1.5,0.2,0,0.1,1.6,0.2,1.6,0.1,1.6,0.3
461219402004012,0,0,0,0,0,0,0,0,0,0
461219401002011,0.3,3,0.2,0.1,0.8,2.7,0.3,3.2,0.6,2.9
461219401002087,0.1,1.5,0.1,0,0.4,1.4,0.1,1.6,0.3,1.5
461219401001005,0,0,0,0,0,0,0,0,0,0
461219402001187,0,0,0,0,0,0,0,0,0,0
461219401001121,0.5,1.8,0.1,0,0.8,1.5,0.4,1.8,0.7,1.7
461219401002047,0,0,0,0,0,0,0,0,0,0
461219401001059,0.1,0.4,0,0,0.2,0.4,0.1,0.5,0.2,0.4
461219401002062,0.2,1.5,0.1,0,0.5,1.3,0.2,1.6,0.3,1.5
461219401001152,0.1,0.2,0,0,0.1,0.2,0.1,0.2,0.1,0.2
461219401002057,0.3,2.4,0.1,0,0.7,2.1,0.3,2.6,0.5,2.4
461219401002058,0,0,0,0,0,0,0,0,0,0
461219401002048,0,0,0,0,0,0,0,0,0,0
461219401002031,0,0,0,0,0,0,0,0,0,0
461219401001053,0,0,0,0,0,0,0,0,0,0
461219401001095,0,0,0,0,0,0,0,0,0,0
461219401001105,0,0,0,0,0,0,0,0,0,0
461219402004106,0,0,0,0,0,0,0,0,0,0
461219401003032,0,0,0,0,0,0,0,0,0,0
461219402001019,0.7,1.2,0,0,0.8,1.2,0.7,1.3,0.7,1.3
461219402001022,1.3,2.1,0.1,0,1.4,2.1,1.2,2.2,1.2,2.3
461219402001126,0,0,0,0,0,0,0,0,0,0
461219402001137,0.8,0.1,0,0.1,0.8,0.1,0.8,0.1,0.8,0.1
461219402001114,0,0,0,0,0,0,0,0,0,0
461219402001117,0,0,0,0,0,0,0,0,0,0
461219402001096,0,0,0,0,0,0,0,0,0,0
461219402001033,0.9,1.5,0.1,0,1,1.5,0.8,1.6,0.8,1.7
461219402001024,0,0,0,0,0,0,0,0,0,0
461219402003022,1.4,5.4,0.4,0.1,2.2,5.1,1.4,5.9,1.8,5.6
461219402003032,1.2,4.6,0.4,0.1,1.9,4.3,1.2,5,1.5,4.7
461219402003023,0.4,1.7,0.1,0,0.7,1.6,0.4,1.9,0.6,1.8
461219402003031,0.8,3.1,0.3,0.1,1.3,3,0.8,3.4,1,3.2
461219402003057,0.4,1.7,0.1,0,0.7,1.6,0.4,1.9,0.6,1.8
461219402003054,0.4,1.4,0.1,0,0.6,1.3,0.4,1.6,0.5,1.5
461219401003061,0.4,1.9,0.1,0,0.7,1.6,0.4,2,0.5,1.9
461219401003063,0.9,4.8,0.2,0.1,1.8,4.1,0.9,5,1.3,4.6
461219401003057,0.2,1.2,0.1,0,0.4,1,0.2,1.2,0.3,1.2
461219401003050,0.1,0.7,0,0,0.3,0.6,0.1,0.7,0.2,0.7
461219401003059,0.4,1.9,0.1,0,0.7,1.6,0.4,2,0.5,1.9
461219401002067,4.4,31.7,2,0.5,9.8,28.6,3.5,34.7,6.5,31.9
461219402004036,0,0,0,0,0,0,0,0,0,0
461219402004029,0,0,0,0,0,0,0,0,0,0
461219402004038,0,0,0,0,0,0,0,0,0,0
461219402004020,0.1,1.5,0.1,0,0.4,1.4,0.1,1.6,0.3,1.5
461219402004051,0,0.2,0,0,0.1,0.2,0,0.3,0,0.2
461219402004061,0.1,1.5,0.1,0,0.4,1.4,0.1,1.6,0.3,1.5
461219402004099,0,0.2,0,0,0.1,0.2,0,0.3,0,0.2
461219401002021,0,0,0,0,0,0,0,0,0,0
461219402004129,0,0,0,0,0,0,0,0,0,0
461219401001040,0,0,0,0,0,0,0,0,0,0
461219401002022,0,0,0,0,0,0,0,0,0,0
461219402004023,0.1,0.7,0,0,0.2,0.7,0.1,0.8,0.1,0.7
461219401001173,0,0,0,0,0,0,0,0,0,0
461219401001140,0,0,0,0,0,0,0,0,0,0
461219401001131,0,0,0,0,0,0,0,0,0,0
461219401001124,0,0,0,0,0,0,0,0,0,0
461219401002018,0,0,0,0,0,0,0,0,0,0
461219402004135,0,0,0,0,0,0,0,0,0,0
461219401001079,0,0,0,0,0,0,0,0,0,0
461219401001094,0,0,0,0,0,0,0,0,0,0
461219401001128,0,0,0,0,0,0,0,0,0,0
461219401001096,0,0,0,0,0,0,0,0,0,0
