GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDPOL,G18GOVRSTA,G18GOVLHEL,G18GOVOHAM,G18ATGDWEI,G18ATGRBRA,G18ATGLROB,G18SOSDGRI,G18SOSRWIL,G18SOSCCAM,G18SOSOHUB,G18TREDYOU,G18TRERWAT,G18TRECKIL,G18RGTDSMI,G18RGTRMON,G18RGTLTRE,G18RGTOOTW
08041041124,08,041,041124,136.04,123.75,4.37,3.38,123.51,131.47,8.22,116.29,141.11,4.35,0.97,126.9,128.08,6.77,121.59,117.01,12.54,5.78
08041041125,08,041,041125,545.48,780.24,32.2,12.3,528.36,791.3,42.27,520.32,811.89,22.67,3.18,516.35,789.51,42.12,499.68,744.27,51,18.31
08041041126,08,041,041126,628.12,613.58,53.13,22.05,588.3,642.68,74,595.32,661.5,44.07,5.04,604.23,629.67,59.08,566.35,609.61,58.97,22.01
08041041127,08,041,041127,613.32,760.81,30.64,18.27,567.59,788.3,42.9,550.37,833.82,23.54,7.15,593.77,767.22,36.71,548.5,727.53,40.87,15.33
08041041128,08,041,041128,506.31,772.82,45.99,18.59,481.86,800.15,48.01,473.04,833.39,26.45,2.94,488.57,803.06,38.27,464.12,749.18,50.02,10.84
08041041129,08,041,041129,564.12,482.17,45.01,12,555.11,500.17,38.01,539.11,523.18,26,2,545.11,503.17,32.01,518.11,465.16,44.01,17
08041041130,08,041,041130,499.79,543.77,36.14,16.47,482.12,554.44,49.29,449.99,588.17,30.73,13.08,478.33,557.43,43.03,446.67,515.3,58.25,23.32
08041041131,08,041,041131,512.76,576.85,41.41,15.78,508.81,585.73,43.39,484.16,620.24,29.58,6.9,495.01,589.67,39.44,482.19,544.31,43.39,10.85
08041041132,08,041,041132,484.24,629.15,35.59,11.22,466.19,640.27,47.61,444.84,679.76,20.42,9.1,473.99,635.33,34.56,437.81,589.69,56.61,18.15
08041041133,08,041,041133,368.55,349.8,24.4,9.31,357.2,354.18,31.55,338.85,384.84,20.18,4.05,357.2,345.11,38.45,342.69,335.77,30.55,12.38
08041041134,08,041,041134,321,403,28,8,275,435,43,306,431,15,1,296,430,24,287,399,34,11
08041041135,08,041,041135,171,233,8,4,163,236,13,159,246,5,3,165,234,13,154,221,13,7
08041041136,08,041,041136,321.76,467.77,27.75,7.74,297.92,489.8,30.62,295.83,504.34,16.27,3.82,314.98,474.56,27.74,299.62,462.88,26.93,8.67
08041041137,08,041,041137,229.62,189.45,28.19,7.07,238.56,190.45,21.29,232.66,195.4,22.2,4.02,224.61,192.45,33.17,217.58,184.35,28.19,9.09
08041041138,08,041,041138,384.71,542.4,35.04,4.19,377,551.96,31.94,361.81,573.48,17.72,3.66,370.73,563.7,20.67,356.37,536.15,29.61,5.15
08041041139,08,041,041139,248.93,287.22,31.43,10.89,241.62,306.13,26.83,250.65,300.86,21.98,3.93,239.97,296.84,37.63,232.92,293.7,30.74,7.02
08041041140,08,041,041140,296.92,471.71,31.45,8.04,279.37,488.53,36.57,290.34,491.46,17.55,4.39,294.73,474.64,27.79,283.76,449.77,29.98,8.04
08041041141,08,041,041141,385,601,37,15,364,613,54,376,623,27,5,377,609,44,356,577,50,18
08041041142,08,041,041142,660.18,1051.47,64.85,10.37,611.11,1082.06,74.06,613.99,1113.66,31.28,12.94,626.16,1076.89,59.03,603.14,1028.51,70.06,14.51
08041041143,08,041,041143,220.94,440.89,22.79,0.99,187.25,463.68,27.74,199.14,471.6,8.92,4.95,205.09,449.8,17.83,192.21,448.81,20.81,4.95
08041041144,08,041,041144,485.03,772.14,54.73,14.8,454.23,812.08,51.15,466.99,813.81,32.42,8.07,465.23,804.01,43.73,463.71,749.35,46.35,16.8
08041041145,08,041,041145,505.36,825.76,41.95,13.24,463.69,859.26,44.86,460.29,861.9,38.4,5.21,457.81,863.24,41.6,433.1,817.81,51.95,24.38
08041041146,08,041,041146,215.3,375.01,16.15,6.28,185.69,388.47,32.29,201.83,381.31,17.04,4.49,202.73,379.5,22.42,192.86,357.98,30.49,4.49
08041041147,08,041,041147,279.52,417.44,38.35,11.8,264.03,438.82,41.3,260.34,455.05,19.18,8.11,267.72,429.97,39.83,253.71,410.8,38.35,13.28
08041041148,08,041,041148,505.45,723.42,50.92,26.4,477.74,769.09,53.55,471.67,789.14,31.4,10.82,479.05,758.01,51.44,460.58,721.85,53.29,26.93
08041041149,08,041,041149,465.64,810.24,39.05,9.76,438.31,830.74,35.14,421.71,857.1,16.6,8.79,443.19,829.76,24.4,413.9,771.19,39.05,15.62
08041041150,08,041,041150,332.2,753.16,33.86,9.96,308.21,766.21,40.84,307.26,783.08,25.89,1.99,312.31,759.09,36.88,262.58,746.07,35.91,9.97
08041041151,08,041,041151,494.28,723.35,41.5,7.46,454.91,758.04,51.48,452.68,781.96,19.79,3.73,458.61,755.01,39.65,438.58,718.13,53.3,12.95
08041041152,08,041,041152,445.58,645.94,41.87,17.94,423.65,671.86,52.83,430.63,687.81,22.93,5.98,440.6,664.88,38.88,402.72,628,50.84,24.92
08041041153,08,041,041153,380.96,736.25,34.14,10.15,380.92,723.38,49.81,365.26,743.67,34.12,8.29,373.56,721.52,47.04,367.95,699.4,40.59,23.97
08041041154,08,041,041154,516.58,601.25,40.26,21.45,485,611.02,63.76,512.47,624.41,21.95,11.76,492.24,622.94,42.39,464.87,592.5,58.89,18.58
08041041155,08,041,041155,303.53,457.19,27.34,17.91,295.05,475.1,30.16,295.05,472.27,26.39,4.71,311.08,458.13,31.11,286.57,443.99,32.99,11.31
08041041156,08,041,041156,282.27,541.73,28.55,11.85,268.95,564.54,26.73,263.38,571.26,22.35,6.25,268.52,561.61,25.84,254.06,537.49,35.62,8.6
08041041157,08,041,041157,405.18,558.62,34.5,11.2,393.76,565.06,52.55,382.78,594.12,24.39,6.07,403.83,564.76,38.52,386.62,529.37,38.59,14.19
08041041158,08,041,041158,412.69,713.18,38.05,9.76,387.32,741.47,36.1,400.98,734.64,24.39,7.8,401.96,726.84,31.22,390.25,691.72,46.83,10.73
08041041159,08,041,041159,85.93,178.7,5.86,3.91,79.1,187.49,5.86,81.05,185.54,5.86,0.98,76.17,181.63,8.79,75.19,178.7,5.86,3.91
08041041160,08,041,041160,509,658.96,44.02,13.05,477.06,687.95,50.98,474.01,701.11,30.96,5.98,494.97,668.13,38,471.95,629.01,54.96,11.99
08041041161,08,041,041161,431,821,32,14,396,846,51,406,860,27,6,411,838,41,392,810,42,19
08041041162,08,041,041162,315.75,617.85,34.11,8.77,281.64,643.19,38.01,301.13,644.16,18.52,3.9,304.05,632.47,28.26,274.82,600.31,46.78,10.72
08041041163,08,041,041163,376.43,533.93,20.52,7.7,336.11,552.48,41.1,338.86,563.19,21.98,4.64,344.18,556.36,22.06,336.74,526.79,24.19,8.54
08041041164,08,041,041164,468.41,625.4,49.43,12.71,428.62,657.34,47.65,435.45,681.41,19.9,5.37,430.04,659.27,41.33,419.43,608.94,59.34,15.13
08041041165,08,041,041165,435.52,962.34,29.78,9.32,389.93,1002.69,36.21,402.76,1001.81,19.86,2.15,425.97,957.71,38.69,399.95,927.24,45.22,11.54
08041041166,08,041,041166,426.85,525.51,45.45,17.56,397.85,548.81,58.5,442.06,541.03,27.64,3.25,422,531.68,44.64,396.29,511.25,51.75,17.24
08041041167,08,041,041167,303.81,475.96,40.57,13.48,292.42,498.98,41.37,299.41,502.02,25.4,6,286.28,503.46,37.1,288.42,469.58,45.78,7.69
08041041168,08,041,041168,812.38,407.84,19.22,8.36,775.89,434.58,26.67,682.65,543.29,10.93,1.28,756.83,441.75,23.16,710.05,410.57,38.89,13.67
08041041169,08,041,041169,488.14,258.66,35.98,22.37,474.53,262.55,66.12,469.67,297.55,26.25,7.78,465.78,283.94,46.68,461.89,242.13,49.59,21.39
08041041170,08,041,041170,688.88,489.61,33.05,12.84,658.94,518.1,48.85,611.34,577.25,24.95,5.48,662.58,517.9,26.97,633.57,475.17,46.76,11.07
08041041171,08,041,041171,584.14,362.69,29.16,7.29,553.16,375.45,49.21,517.61,439.24,18.23,4.56,561.36,373.63,28.25,519.44,346.29,37.36,10.02
08041041172,08,041,041172,806.73,316.79,24.6,6.89,776.23,331.54,39.35,665.06,461.41,19.68,4.92,769.34,339.41,27.55,723.1,303.01,41.32,6.89
08041041173,08,041,041173,687.26,421.27,37.26,12.07,663.99,434.38,49.44,619.67,493.96,27.16,6.04,652.06,444.37,41.25,620.68,411.12,45.34,20.09
08041041174,08,041,041174,328,255,21,7,313,269,23,302,285,13,8,314,267,16,296,262,25,6
08041041175,08,041,041175,267,378,38,9,263,401,30,263,406,16,10,260,405,25,253,375,33,9
08041041176,08,041,041176,1038.73,131.28,21.08,6.71,1011.9,145.65,26.83,967.82,195.48,15.33,4.79,1010.94,147.57,19.16,959.19,130.32,32.58,14.37
08041041177,08,041,041177,633,243,27,6,625,247,35,577,296,18,7,603,262,26,587,237,35,10
08041041178,08,041,041178,686.95,340.49,37.83,8.96,665.05,349.45,44.8,598.34,429.1,24.89,9.96,644.14,359.4,35.84,623.23,320.58,50.77,13.94
08041041179,08,041,041179,792,345,27,9,756,369,32,662,486,15,4,758,377,23,715,334,43,8
08041041180,08,041,041180,416.97,358.28,38.54,16.64,412.59,371.42,41.17,415.22,374.92,28.91,7.88,411.71,369.66,40.3,402.95,341.63,38.54,19.27
08041041181,08,041,041181,51,73,7,4,48,80,6,49,78,1,2,47,80,3,46,76,3,2
08041041182,08,041,041182,486,330,32,18,481,332,47,480,344,30,5,481,344,36,468,327,27,21
08041041183,08,041,041183,287,261,21,11,280,274,26,272,284,17,4,283,271,19,269,255,24,11
08041041184,08,041,041184,339.03,258.72,37.46,15.36,336.41,271.58,42.83,334.78,271.08,34.09,6.12,327.29,276.34,39.7,331.05,255.37,36.46,13.73
08041041185,08,041,041185,558.13,250.95,31.03,10.42,546.82,256.17,43.31,542.63,269.6,25.86,7.25,544.16,244.04,47.98,535.68,244.49,35.24,14.36
08041041186,08,041,041186,561,407,49,30,575,409,63,568,422,42,8,570,404,61,564,374,51,21
08041041187,08,041,041187,428,409,42,31,429,440,40,426,439,31,10,434,425,41,427,407,38,13
08041041188,08,041,041188,553,434,45,25,540,457,55,537,476,29,5,542,451,50,527,408,45,28
08041041189,08,041,041189,533.8,246.51,30.24,23.99,534.45,248.58,52.39,500.69,295.69,27.07,9.01,535.19,251.94,39.25,518.34,234.36,36.42,19.08
08041041190,08,041,041190,260,212,24,14,257,219,37,257,225,22,6,247,233,29,244,209,29,15
08041041191,08,041,041191,505.09,771.2,35.29,17.35,477.55,792.92,39.7,493.87,778.69,32.32,3.35,494.45,757.86,50.98,459.03,738.83,49.25,18.62
08041041192,08,041,041192,434.83,571.44,47.46,14.75,420.14,581.61,57.3,436.95,579.93,35.62,6.42,432.55,565.8,51.35,419.15,543.95,45.19,12.63
08041041193,08,041,041193,270,308,18,11,261,323,25,270,320,15,3,261,323,22,260,307,25,4
08041041194,08,041,041194,273.95,184.52,23.54,6.59,266.42,193.93,23.54,274.89,185.46,15.06,4.71,273.95,185.46,18.83,271.13,173.22,19.77,6.59
08041041195,08,041,041195,291.72,341.85,34.68,16.91,277.37,363.81,36.37,292.58,357.05,26.23,6.77,279.07,359.57,33.85,264.71,347.71,38.05,12.68
08041041196,08,041,041196,68.72,64.8,2.95,2.95,64.8,70.69,3.93,67.74,67.74,3.93,0,67.74,67.74,3.93,63.82,64.8,5.89,0.98
08041041197,08,041,041197,349,343,25,19,340,364,33,329,375,20,15,354,341,39,337,337,33,14
08041041198,08,041,041198,273,309,28,11,270,318,30,264,338,10,5,271,321,18,253,305,30,6
08041041199,08,041,041199,321,212,20,7,317,224,17,316,219,15,6,322,218,15,307,205,22,8
08041041200,08,041,041200,118.3,182.61,5.52,3.11,115.94,184.03,11.27,113.66,185.54,10.07,2.01,107.9,182.3,19.85,116.47,168.74,18.2,4.11
08041041201,08,041,041201,483.3,953.52,12.06,3.02,466.41,961.6,16.05,405.87,1025.1,8.02,1.03,439.8,981.18,12.07,433.68,937.75,24.95,6
08041041202,08,041,041202,397.81,829.88,18.08,3.81,371.16,830.83,33.31,347.37,867.95,18.08,4.76,368.31,840.35,20.94,351.18,802.28,38.07,8.57
08041041203,08,041,041203,330.19,585.27,13.3,3.91,318.45,593.87,18.78,297.33,617.35,8.61,3.13,322.37,579.79,14.08,303.59,550.84,23.47,5.48
08041041204,08,041,041204,474.78,781.82,22.74,5.93,456.95,799.61,27.69,397.47,861.07,13.85,3.95,444,799.71,23.73,426.21,773.85,34.64,8.91
08041041205,08,041,041205,532.13,837.28,30.85,11.07,505.35,850.44,45.06,492.71,866.41,31.5,8.12,514.58,839.57,30.12,492.45,794.71,58.15,9.63
08041041206,08,041,041206,426.85,507.75,26.68,7.26,384.94,539.49,28.5,357.29,573.52,12.64,7.81,395.32,529.43,19.62,378.24,499.39,34.84,8.26
08041041207,08,041,041207,727.8,1037.73,47.33,8.03,685.27,1064.71,51.5,623.6,1136.01,30.49,8.45,680.66,1067.74,35.77,659.2,994.71,66.64,15.29
08041041208,08,041,041208,397.73,509.76,30.07,4.51,365.4,536.08,27.82,327.81,584.2,10.53,3.76,381.19,524.8,14.29,345.1,509.01,36.84,7.52
08041041209,08,041,041209,342.29,867.21,29.94,2,298.38,893.15,41.91,324.33,884.17,18.96,2.99,323.33,876.19,25.95,312.35,834.28,48.9,6.99
08041041210,08,041,041210,349.62,894.31,28.93,6.35,330.61,905.06,33.38,342.16,898.95,21.87,8.15,337.72,891.56,23.51,335.46,857.65,40.65,10.47
08041041211,08,041,041211,318,692,23,6,278,727,31,293,725,13,3,290,702,22,279,671,44,8
08041041212,08,041,041212,349.38,1026.11,32.79,7.97,338.57,1040.54,29.52,327.78,1056.82,20.52,2.01,344.02,1025.28,28.55,320.62,1000.87,38.47,3.21
08041041213,08,041,041213,244.45,835.86,22.65,5.22,245.35,831.59,25.73,236.21,843.1,21.07,2.15,228.43,841.15,22.58,220.99,805.26,28.02,10.51
08041041214,08,041,041214,347.17,1161.5,41.33,9.33,323.83,1169.17,51.17,327.17,1188.83,16.83,8.17,327.33,1160.5,47.17,304.33,1109,69.33,9.17
08041041215,08,041,041215,360.41,947.45,24.93,2.98,328.35,974.85,20.04,327.79,985.45,15.94,1.02,322.51,979.82,19.9,322.29,948.06,22.86,4.6
08041041216,08,041,041216,548.17,1108.29,46.25,6.66,513.05,1133.09,50.69,525.24,1143.64,25.78,2.24,502.09,1146.07,36.45,487.83,1071.86,56.05,17.42
08041041217,08,041,041217,448.69,1209.07,29.36,8.18,419.38,1224.13,35.75,424.91,1241.92,15.24,2.79,426.36,1212.45,28.79,410.65,1167.74,44.82,12.84
08041041218,08,041,041218,241.82,730.09,24.08,7.28,230.45,733.93,28.38,216.75,757.38,16.63,1.58,226.61,743,15.68,226.98,705.29,31.19,9.93
08041041219,08,041,041219,208,817,37,11,199,813,48,189,845,26,1,211,800,44,193,771,49,15
08041041220,08,041,041220,439.88,818.77,32.84,8.58,394.15,861.39,36.89,414.31,859.05,17.02,1.22,412.36,851.28,17.62,398.86,795.95,48.99,14.53
08041041221,08,041,041221,328.85,837,17.95,13.23,308.07,848.34,31.18,322.23,850.23,11.35,4.73,317.5,842.67,26.48,312.8,805.81,36.86,5.67
08041041222,08,041,041222,430.77,970.45,40.33,12.48,405.79,996.2,38.57,385.93,1027.79,25.03,4.79,386.83,1007.48,33.78,381.01,948.09,49.16,14.4
08041041223,08,041,041223,423.16,717.15,30.36,9.35,389.62,751.29,36.38,390.51,770.68,16.91,2.13,390.94,751.12,28.17,387.48,701.84,35.62,9.52
08041041224,08,041,041224,360.81,651.54,30.42,8.28,326.79,679.18,32.22,341.58,674.47,19.31,2.78,332.38,676.28,26.76,324.08,642.24,35.93,11.02
08041041225,08,041,041225,459.56,842.15,33.58,10.5,432.09,871.22,29.64,428.39,891.18,14.41,4.47,441.84,863.4,23.44,427.79,817.78,36.42,8.09
08041041226,08,041,041226,262.05,433.71,23.95,5.95,252.06,435.68,29.52,246.06,455.8,12.44,6,262.48,436.16,17.38,251.05,407.35,34.56,6.19
08041041230,08,041,041230,374.34,941.89,28.73,4.61,347.85,960.56,26.4,343.89,981.83,12.73,2.3,344.35,961.14,27.12,330.74,930.18,22.63,11.65
08041041231,08,041,041231,372.43,777.96,27.45,16.8,345.65,789.68,45.31,361.84,801.29,19.34,3.08,356.65,796.24,26.1,335.81,754.34,47.91,12.17
08041041232,08,041,041232,351.37,677.02,25.62,7.32,318.44,698.96,32.03,307.47,728.24,10.99,3.66,322.1,705.36,19.23,312.04,666.93,32.94,10.06
08041041233,08,041,041233,383.66,817.78,25.89,14.93,352.95,841.21,37.99,348.32,843.09,22.71,10.56,359.77,831.19,33.42,339.94,795.87,40.08,11.91
08041041234,08,041,041234,431.88,805.71,20.66,6.89,406.3,826.37,23.61,377.77,856.87,14.76,1.97,393.51,833.26,19.68,385.64,789.97,31.48,6.89
08041041235,08,041,041235,436.06,866.49,43.26,11.71,414.64,891.62,42.79,414.42,909.77,18.08,10.47,440.99,869.13,31.58,405.05,825.41,49.95,14.57
08041041236,08,041,041236,303.71,538.7,31.86,7.97,277.82,555.63,35.85,280.8,571.56,19.92,3.98,284.79,554.64,25.89,283.79,512.82,43.81,3.98
08041041237,08,041,041237,166.31,291.35,17.14,3.56,153.25,306.1,15.44,164.95,296.26,7.73,2.37,160.9,294.42,17.09,155.64,280.12,18.98,3.54
08041041238,08,041,041238,288,535.81,32.53,6.7,272.69,557.82,27.75,293.74,553.03,13.4,0.96,279.39,541.55,27.75,273.65,513.8,40.19,5.74
08041041239,08,041,041239,417.01,729.86,31.87,9.58,391.08,742.61,38.64,383.41,771.36,18.97,3.82,392.81,740.02,33.93,385.11,703.3,37.83,10.96
08041041240,08,041,041240,332.06,599.2,23.01,8.22,316.45,613.99,26.3,309.05,638.65,11.51,1.64,316.45,613.99,20.55,304.94,592.62,34.52,6.58
08041041241,08,041,041241,532.65,918.36,46.41,15.31,518.58,925.58,61.5,502.66,962.8,39.34,5.1,513.94,934.15,57.78,497.68,885.16,70.57,22.9
08041041242,08,041,041242,548.03,837.86,32.87,9.71,510.16,865.24,50.69,499.31,895.35,27.56,6.21,497.34,884.08,40.93,489.06,820.29,50.26,12.55
08041041243,08,041,041243,339.01,486.31,34.05,7.4,313.84,497.41,45.15,303.48,520.36,23.69,10.36,305.7,505.55,41.45,307.92,468.54,41.45,15.54
08041041244,08,041,041244,374.28,680.64,29.93,4.41,354.02,687.7,44.9,361.93,693.88,23.77,5.28,361.93,688.59,28.18,328.49,657.76,51.06,8.81
08041041245,08,041,041245,412.04,852.15,36.37,16.08,387.7,877.23,41.47,384.59,902.58,24.22,2.06,398.68,872.2,32.44,378.67,816.81,58.34,14.13
08041041246,08,041,041246,372.57,473.09,31.56,7.21,333.52,504.09,42.74,343.27,507.61,20.51,8.03,350.43,496.23,23.74,347.17,456.65,46.89,5.31
08041041247,08,041,041247,294,459,24,8,265,479,35,269,482,20,4,283,471,22,261,447,36,6
08041041301,08,041,041301,287.74,507.63,19.47,4.45,248.62,538.1,22.08,250.98,553.24,8.12,0.36,252.28,531.23,18.85,251.37,501.45,22.44,8.63
08041041302,08,041,041302,579.4,875.68,61.14,18.01,526.19,909.64,74.41,541.97,931.68,33.28,5.26,538.92,894.84,61.5,501.13,838.42,78.54,23.11
08041041303,08,041,041303,270.83,706.87,22.57,8.12,243.75,727.64,30.69,260.9,724.03,17.15,2.71,252.78,715,27.99,237.43,700.56,32.5,10.83
08041041304,08,041,041304,297.3,630.14,30.66,8.37,274.06,637.61,45.5,274.09,645.98,24.13,11.12,270.39,638.5,42.69,258.28,604.15,51.98,13
08041041310,08,041,041310,436.61,940.4,33.1,12.31,410.73,960.78,36.54,413.83,969.12,24.78,3.3,404.72,954.72,37.4,374.2,912.55,60.72,9.45
08041041311,08,041,041311,433,1022,43,8,407,1048,38,413,1059,17,4,416,1048,20,400,991,50,10
08041041312,08,041,041312,461.78,987.66,40.08,8.02,426.72,1012.68,43.12,419.72,1045.7,17.06,1.03,432.71,1009.68,39.11,415.68,959.59,52.14,17.03
08041041313,08,041,041313,338,799,33,13,307,820,44,305,832,26,4,323,797,36,299,779,57,11
08041041314,08,041,041314,321,849,26,6,296,864,25,310,863,15,3,296,860,22,291,820,43,6
08041041315,08,041,041315,290.29,755.42,29.15,7.05,256.92,781.62,29.19,269.91,782.71,17.11,3.02,267.95,771.54,23.22,265.93,731.17,32.22,14.04
08041041316,08,041,041316,263.23,798.6,31.89,7.28,247.2,818.7,27.63,260.39,820.4,14.65,2.19,265.53,804.12,17.75,248.32,780.3,35.49,6.7
08041041317,08,041,041317,446,1066,22,13,403,1086,45,406,1106,17,4,423,1077,27,393,1029,52,7
08041041318,08,041,041318,319.35,832.56,19.85,6.21,295.86,836.02,35.27,299.34,851.31,14.55,3.98,302.86,843.73,17.3,277.35,803.69,32.81,14.61
08041041319,08,041,041319,336.63,667.26,16.25,5.14,298.68,688.07,20.46,298.77,697.17,12.2,2.02,302.01,679.86,23.1,299.24,642.67,23.36,4.37
08041041320,08,041,041320,277,889,25,2,244,903,31,248,916,17,1,251,889,25,239,867,34,7
08041041321,08,041,041321,305,1003,35,7,277,1021,37,277,1032,24,3,284,1017,22,281,961,46,7
08041041322,08,041,041322,216.8,775.89,16.81,6.69,190.14,794.21,21,196.85,782.54,24.26,5.85,197.64,775.87,25.97,187.58,743.22,31.87,5.87
08041041401,08,041,041401,297.9,529.44,28.57,9.51,274.54,545.02,32.89,287.52,535.51,23.38,6.05,290.93,532.06,25.98,284,507.81,38.07,6.08
08041041402,08,041,041402,482.77,685.4,43.93,11.05,451.41,708.87,48.48,468.76,698.08,36.19,5.72,457.63,695.56,41.54,445.86,657.1,50.15,14.45
08041041403,08,041,041403,376.59,693.37,31.89,14.9,345.75,721.3,42.73,358.74,726.16,20.89,1.01,360.66,704.37,33.83,344.86,684.31,41.77,12.95
08041041404,08,041,041404,301.83,499.49,37,8.76,287.23,507.28,45.76,298.91,520.91,13.63,5.84,300.86,510.2,27.26,284.31,478.07,46.74,7.79
08041041405,08,041,041405,305,558,36,20,296,584,34,304,584,20,5,304,569,34,294,542,45,11
08041041406,08,041,041406,442.66,744.06,35.48,19.8,423.79,764.37,38.58,420.57,780.03,22.24,4.54,424.95,760.13,36.4,424.49,717.74,40.12,13.52
08041041407,08,041,041407,383,676,46,7,361,699,40,361,718,14,5,360,702,28,352,669,37,14
08041041408,08,041,041408,354.1,641.24,31.72,8.38,330.7,670.09,27.94,349.25,659.15,15.64,2.83,339.67,655.81,26.6,341.33,620.76,30.5,11.83
08041041409,08,041,041409,387.52,751.88,37.37,15.91,376.62,770.2,42.22,367.46,795.83,21.47,4.39,393.95,759.36,31.51,379.83,721.94,48.58,10.96
08041041410,08,041,041410,375.19,615.91,28.21,12.22,348.86,634.72,39.49,359.2,641.3,19.75,4.7,350.74,636.6,32.91,368.61,590.52,29.15,13.16
08041041411,08,041,041411,492,718,67,14,474,738,71,505,736,36,8,479,738,59,478,692,61,19
08041041412,08,041,041412,331,454,44,16,305,489,40,320,482,29,8,315,474,42,313,428,52,14
08041041413,08,041,041413,264.46,332.58,27.84,8.06,242.48,350.17,38.09,253.47,352.36,12.45,4.4,241.01,351.63,27.1,249.8,316.47,35.9,7.33
08041041414,08,041,041414,337.48,479.41,34.21,19.09,320.48,502.46,43.23,336.52,486.44,33.18,9.04,317.53,498.4,47.24,328.47,465.28,42.19,15.06
08041041415,08,041,041415,309.65,403.04,26.54,12.78,281.15,429.58,39.32,297.86,406.97,38.34,3.93,294.91,398.13,49.15,282.13,386.33,40.3,13.76
08041041416,08,041,041416,335.28,541.71,33.63,17.24,319.73,564.17,38.76,335.28,549.89,25.4,9.18,333.78,548.1,30.65,327.76,523.78,43.68,5.23
08041041417,08,041,041417,368,490,39,15,363,508,41,364,513,28,5,359,511,36,356,475,45,10
08041041418,08,041,041418,313.97,504.7,43.71,18.88,312.96,516.62,47.69,322.9,511.65,36.76,8.94,321.9,504.71,49.67,310.98,479.86,39.74,12.92
08041041419,08,041,041419,356.71,456.43,32.11,12.94,331.61,479.43,38.3,356.34,465.86,20.88,8.92,336.44,473.63,32.09,334.78,454.92,36.28,9.99
08041041420,08,041,041420,716.29,1212.18,67.52,15.38,661.98,1247.05,80.76,702.75,1229.43,40.07,13.11,670.92,1226.54,72.68,651.52,1166.1,88.08,22.81
08041041421,08,041,041421,256,343,27,11,250,335,44,261,349,21,3,254,346,30,236,324,51,8
08041041422,08,041,041422,257.15,308.75,36.03,12.66,257.13,317.54,36.99,258.13,319.47,23.38,8.76,246.44,318.49,38.96,243.51,294.19,56.44,7.79
08041041423,08,041,041423,341.44,616.85,34.44,10.5,323.14,636.06,34.58,345.79,627.69,19.99,3.2,335.84,615.4,35.27,320.71,590.98,50.58,7.5
08041041440,08,041,041440,286.07,1002.72,42.86,6.98,288.06,997.73,48.84,302.01,996.74,28.9,4.98,287.06,996.74,41.86,269.12,951.88,58.81,10.96
08041041441,08,041,041441,264.2,785.62,22.35,8.57,247.42,796.64,25.03,253.77,795.86,19.62,2,243.96,790.26,27.7,233.23,740.73,37.51,9.57
08041041442,08,041,041442,292.27,982.19,25.85,12.92,263.44,1013.01,32.81,290.28,989.15,23.86,6.96,274.38,988.15,42.75,267.42,957.34,36.78,11.93
08041041443,08,041,041443,248.88,698.54,29.46,5.47,222.61,694.01,47.19,251.65,679.87,32.46,2.03,232.78,686.89,43.1,215.73,644.87,63.84,10.55
08041041444,08,041,041444,297.73,1036.81,33.15,9.08,271.56,1045.99,52.19,276.72,1052.85,30.14,4.04,270.62,1039.85,50.25,263.58,1004.66,48.22,13.07
08041041445,08,041,041445,365,549,26,4,338,558,37,329,574,20,7,339,553,28,322,528,33,19
08041041446,08,041,041446,307.08,697.96,38.63,15.81,288.21,717.83,44.51,301.22,718.67,28.71,3.94,291.29,715.75,33.65,268.57,700.84,51.45,8.92
08041041447,08,041,041447,260.8,596.64,20.64,14.07,244.85,597.58,40.34,263.61,591.95,25.33,3.75,250.48,592.89,33.77,238.28,573.19,36.59,12.2
