GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDDUC,G16USSRKIR,G16USSLMCM,G16USSGSUM,G16USSOWRI,G16COMDMEN,G16COMRMUN,G16COMLBAL,G16COMGCUR
1705700FA03,17,057,00FA03,44,84,7,2,1,42,84,6,3,0,55,71,5,3
1705700FA04,17,057,00FA04,40,54,8,4,4,45,55,4,3,0,45,61,4,1
1705700FA05,17,057,00FA05,158.7,208.38,30.28,6.11,2.13,165.92,202.92,22.43,11.25,0,137.58,226.34,16.4,8.17
1705700FA06,17,057,00FA06,129,156,20,4,2,137,149,13,8,0,129,158,9,11
1705700FE01,17,057,00FE01,40,141.01,10,4,2,61.01,112.01,17,2,0,49.01,125.01,11,6
1705700FV01,17,057,00FV01,108,209,21,5,5,139,186,12,6,0,115,211,13,2
1705700HA01,17,057,00HA01,46.47,134.63,1.36,2.17,0.07,55.89,115.09,7.35,7.24,0,59.73,115.28,4.28,6.17
1705700IS01,17,057,00IS01,36.01,82.22,5.71,1.03,1.03,42.65,72.67,4.52,3.12,0,37.62,77.36,4.37,4.28
1705700JH01,17,057,00JH01,84,157,11,2,5,97,150,6,5,0,80,160,9,7
1705700KR01,17,057,00KR01,9.99,44.42,1,0.17,0,21.21,29.21,4.09,4.09,0,17.95,37.12,2.09,1.17
1705700LE01,17,057,00LE01,23,109,8,0,7,32,108,7,0,0,21,121,4,0
1705700LS01,17,057,00LS01,52,117,13,1,0,63,102,8,2,0,65,98,10,4
1705700LS02,17,057,00LS02,80.39,113.38,6.45,3.08,2.08,83.76,99.05,14.33,5.21,0,81.47,103.42,9.25,6.12
1705700LS03,17,057,00LS03,78.61,101.62,10.55,1.92,1.92,87.24,93.95,7.67,4.79,0,80.53,102.58,5.75,2.88
1705700LS04,17,057,00LS04,107,153,12,3,5,114,135,14,13,0,96,158,16,6
1705700LS05,17,057,00LS05,49,127,8,8,3,68,104,12,5,0,71,102,7,5
1705700LS06,17,057,00LS06,104,153,10,5,2,107,143,12,6,0,99,143,11,10
1705700LV01,17,057,00LV01,106.26,203.43,13.04,2.01,3,118.27,182.38,17.06,7.01,0,130.25,176.41,12.03,5.02
1705700OR01,17,057,00OR01,254,351,35,15,11,280,333,36,13,0,253,350,30,23
1705700PL01,17,057,00PL01,125,236,9,3,5,143,203,20,11,0,133,211,9,18
1705700PT01,17,057,00PT01,232,340,30,6,6,258,307,31,11,0,238,333,26,7
1705700PT02,17,057,00PT02,144,242,20,10,3,177,202,22,14,0,154,239,12,10
1705700UN01,17,057,00UN01,151,224,30,5,1,170,205,28,7,0,174,200,22,14
1705700VT01,17,057,00VT01,59.83,148.34,13.04,3.02,1.06,80.89,123.32,13.1,4.02,0,77.87,126.36,11.04,9.06
1705700VT02,17,057,00VT02,41.17,66.66,1.96,0.98,2.94,44.11,65.68,4.9,0.98,0,43.13,67.64,1.96,2.94
1705700VT03,17,057,00VT03,16,51,1,0,1,22,42,1,0,0,20,42,1,5
1705700WD01,17,057,00WD01,54,130,7,3,1,76,106,11,4,0,73,107,8,6
1705700WT01,17,057,00WT01,27,64,4,0,0,37,51,6,1,0,31,55,3,4
1705700YH01,17,057,00YH01,98.44,156.74,8.05,7.01,2.01,105.47,143.68,11.04,11.01,0.01,99.41,143.77,17.03,8.01
17059000101,17,059,000101,45,184,17,1,5,96,125,7,5,0,67,134,6,9
17059000201,17,059,000201,40.75,157.03,0.99,1.99,0.99,77.52,113.3,0.99,3.98,0,61.62,108.33,6.96,5.96
17059000301,17,059,000301,93,340,5,1,4,193,210,4,12,1,144,218,8,18
17059000401,17,059,000401,23,75,3,2,0,49,49,1,0,0,32,62,3,1
17059000501,17,059,000501,14,52,0,1,0,23,38,1,0,0,19,40,0,0
17059000601,17,059,000601,137.25,323.97,14.01,9.01,1.01,252.48,203.7,8.01,8.02,0,175.38,223.67,14.04,12.04
17059000701,17,059,000701,89.28,280.6,10.79,0.98,1.96,170.72,180.53,6.87,2.94,0.98,130.49,184.45,8.83,10.79
17059000702,17,059,000702,102.72,238.4,12.21,2.02,1.04,187.28,135.47,8.13,4.06,1.02,151.51,154.55,11.17,6.21
17059000801,17,059,000801,10.24,69.79,5.02,1,0,36.42,41.45,0.02,1.04,0,28.33,43.46,0,1.01
17059000901,17,059,000901,79.65,147.53,2.99,0,1,138.41,70.85,2.99,2,0,111.52,80.84,6.97,3.98
17059001001,17,059,001001,21.76,73.21,1.98,0,0,38.58,41.55,1.98,3.96,0,30.67,42.54,0,0.99
17061000101,17,061,000101,14.98,126.79,4.99,0,0,35.94,102.83,3.99,3,0,27.95,105.83,3.99,4.99
17061000201,17,061,000201,77,191,4,1,8,123,126,10,5,1,86,156,7,9
17061000301,17,061,000301,100.81,258.68,13.97,5.98,3.99,147.77,206.71,12.97,6.99,0.01,128.76,229.68,6.01,9.98
17061000302,17,061,000302,86.89,336.54,12.98,1,4.99,162.79,247.67,9.99,8.99,3.99,115.85,276.63,19.97,8.99
17061000303,17,061,000303,135.3,401.78,20.04,5.02,3.01,222.44,305.62,10.04,13.02,0,160.39,332.69,18.02,16.03
17061000401,17,061,000401,55,200,9,2,1,105,128,16,10,0,77,149,16,14
17061000402,17,061,000402,31,104,3,0,0,47,81,1,4,0,35,92,4,1
17061000501,17,061,000501,28,143,4,0,0,50,111,7,1,0,39,120,6,2
17061000601,17,061,000601,31.4,178.89,5.14,1,1.05,64.92,131.35,7.05,7.03,1,51.73,139.44,9.08,3.07
17061000701,17,061,000701,23,126,4,0,0,43,94,10,4,0,33,102,8,5
17061000702,17,061,000702,75.61,241.76,12.93,4.97,0,124.36,169.13,13.93,13.93,0,105.46,194,9.95,8.95
17061000703,17,061,000703,42.39,164.24,6.07,0.03,0,73.64,117.87,7.07,6.07,0,49.54,139,3.05,6.05
17061000801,17,061,000801,74,168,6,2,1,99,137,6,9,0,91,143,4,4
17061000802,17,061,000802,48,149.99,6,1,0,84,104,4,3,0,70,114,8,3
17061000803,17,061,000803,49,161,18,3,3,84,130,7,12,0,72,136,13,6
17061000901,17,061,000901,26,139,4,0,1,52,104,3,3,0,34,121,2,2
17061001001,17,061,001001,15,91,0,0,0,34,67,2,2,0,25,72,3,2
17061001101,17,061,001101,109,315,7,4,0,156,231,17,7,1,120,263,10,15
17061001102,17,061,001102,54,174,3,4,0,104,111,12,8,0,80,140,3,6
17061001103,17,061,001103,72,232,9,4,5,116,176,13,7,0,92,197,9,11
17061001202,17,061,001202,24.54,118.58,6.85,0,0.01,48.09,83.29,3.92,2.94,0,34.35,95.05,3.92,4.89
17061001302,17,061,001302,32,123,4,0,0,46,99,5,1,0,38,109,2,1
1706300AS01,17,063,00AS01,326.45,395.12,36.83,12.94,47.77,349.34,345.36,48.77,27.87,1.99,327.44,386.16,31.85,24.88
1706300AS02,17,063,00AS02,204.5,343.68,24.22,6.21,2.16,232.17,306.9,24.24,13.27,1,206.7,334.2,17.37,13.2
1706300AS03,17,063,00AS03,218.55,332.88,22.17,5.06,5.23,227.66,310.64,32.23,10.13,0.01,195.56,347.84,24.15,8.12
1706300AS04,17,063,00AS04,414,583,46,26,10,463,510,60,28,2,424,552,45,30
1706300AS05,17,063,00AS05,439,474,49,16,11,465,427,51,27,2,423,475,46,21
1706300AS06,17,063,00AS06,284.36,516.34,30.37,10.12,12.88,305.55,479.49,39.57,15.65,2.76,280.67,512.64,29.44,11.97
1706300AS07,17,063,00AS07,300.11,401.54,33.97,9.32,17.41,329.79,347.36,41.27,24.5,2.09,307.99,381.42,33.94,16.38
1706300BR01,17,063,00BR01,298,513,41,17,6,366,418,45,23,4,323,464,38,22
1706300BR02,17,063,00BR02,158.1,322.6,31.21,12.07,7.04,215.58,248.01,38.22,20.11,0.02,175.36,280.25,34.14,26.15
1706300BR03,17,063,00BR03,227.38,397.7,37.05,11.01,7.01,291.5,331.52,32.07,17.03,0,259.46,353.58,29.04,16.03
1706300BR04,17,063,00BR04,223.62,409.3,31.95,6.99,5.99,289.5,304.48,40.93,15.97,2,269.54,337.42,23.96,18.97
1706300ER01,17,063,00ER01,302.36,532.48,40.04,11.01,6,314.39,540.45,21.04,11.02,0,262.34,581.49,18.02,11.03
1706300ER02,17,063,00ER02,165.65,316.2,26.17,4.85,4.82,168.65,308.3,21.34,14.53,0.98,133.83,346.98,14.6,11.63
1706300FE01,17,063,00FE01,181,363,21,13,4,247,283,29,12,1,208,318,25,13
1706300FE02,17,063,00FE02,158.08,343.75,25.71,9.52,2.86,209.49,277.1,23.81,15.23,0,175.21,314.24,13.33,17.14
1706300FE03,17,063,00FE03,114,226,18,6,1,155,184,12,8,0,134,209,12,7
1706300FE04,17,063,00FE04,157,255,26,10,3,190,211,30,18,0,173,249,13,15
1706300GA01,17,063,00GA01,248,417,38,7,4,345,309,38,8,1,301,361,21,9
1706300GD01,17,063,00GD01,60,115,11,3,5,70,114,7,2,0,61,121,4,6
1706300GL01,17,063,00GL01,179.92,291.25,20.29,3.48,2.14,209.51,255.9,23.19,1.77,0,176.79,286.76,11.67,7.86
1706300GL02,17,063,00GL02,169.49,361.49,17.23,4.29,2.42,199.52,311.98,22.35,12.57,0.09,164.63,346.3,13.9,11.41
1706300GR01,17,063,00GR01,205,263,31,7,5,276,210,23,6,0,273,207,20,4
1706300HL01,17,063,00HL01,36,89,12,0,2,46,82,6,1,0,44,84,5,2
1706300MA01,17,063,00MA01,40.67,118.04,2.98,0.99,0,50.59,101.17,7.94,0.99,0,47.61,108.12,3.97,0
1706300MR01,17,063,00MR01,225.45,319.35,34.81,11.21,13.08,256.98,279.52,34.83,15.39,0,227.94,316.44,28.68,16.31
1706300MR02,17,063,00MR02,237.87,339.54,40.94,8.99,3,259.84,299.57,35.99,19.99,2.98,219.97,340.49,33.95,17.96
1706300MR03,17,063,00MR03,203.89,275.27,30.22,7.81,2.94,261.43,207,31.2,14.64,0,222.42,241.13,25.37,11.71
1706300MR04,17,063,00MR04,249.64,330.52,29.96,9.99,2,266.61,307.55,24.96,15.98,0,233.66,340.51,14.98,19.97
1706300MR05,17,063,00MR05,239.17,279.61,31.8,7.94,2.97,257.24,241.61,38.74,20.84,0.01,240.29,271.49,26.85,11.93
1706300MZ01,17,063,00MZ01,207.33,430.96,39.02,11.01,11,287.41,346.83,30.06,16.01,1,236.39,395.88,29.03,17
1706300NE01,17,063,00NE01,64,200,9,3,2,81,177,15,4,0,57,204,11,3
1706300NR01,17,063,00NR01,59,105,10,1,0,58,107,8,2,1,49,116,7,3
1706300SA01,17,063,00SA01,210.59,355.61,34.77,6.95,1.99,257.27,280.12,39.73,17.88,0.99,229.46,321.84,31.79,12.91
1706300SA02,17,063,00SA02,144.33,261.24,14.03,9.84,6.85,177.74,221.77,15.07,13.89,0,153.12,239.69,18.83,10.88
1706300SA03,17,063,00SA03,171,291,24,3,3,186,263,27,9,0,152,295,21,8
1706300SA04,17,063,00SA04,282,509,39,9,8,301,473,39,22,2,289,492,27,13
1706300SA05,17,063,00SA05,129,336,17,6,4,155,304,17,6,0,144,319,11,3
1706300VN01,17,063,00VN01,113,216,15,2,1,130,189,15,3,2,105,219,8,5
1706300WA01,17,063,00WA01,224,399,51,5,7,281,352,38,13,0,230,397,32,12
1706300WA02,17,063,00WA02,184.39,409.63,45.38,7.1,11.02,232.84,343.19,43.24,21.29,2.01,193.92,397.99,25.23,15.27
17065000101,17,065,000101,15.12,117.44,3.02,1,0,53.24,69.27,1.01,2,0,38.19,77.28,5.01,1
17065000201,17,065,000201,41.56,137.55,2.97,0,0.99,76.19,82.13,3.96,0.99,0,64.32,86.09,1.98,0.99
17065000301,17,065,000301,38.03,176.84,11.41,0.95,0,94.12,108.38,4.75,0.95,0,64.65,116.94,8.56,1.9
17065000401,17,065,000401,44.56,249.25,4.47,3.04,1,99.86,175.45,7.2,2.04,0,59.65,208.8,5.35,6.08
17065000402,17,065,000402,64,246,13,1,3,125,185,10,3,0,88,198,14,9
17065000501,17,065,000501,30.98,126.42,3.09,0,0.12,47.54,99.62,8.89,3.09,0.12,42.1,98.52,9.13,4.07
17065000601,17,065,000601,48.41,230.58,6.04,4,0,91.64,177.21,8.11,4.04,0,70.55,184.22,4.12,6.05
17065000701,17,065,000701,35,183,4,1,2,81,131,5,2,2,64,139,4,5
17065000801,17,065,000801,74.14,262.46,10.01,2,3,162.25,159.27,11.01,6,0,125.21,190.29,10.01,9
17065000802,17,065,000802,113.4,345.74,14.26,5.04,3.07,210.8,225.89,14.15,11.15,0,147.19,274.89,12.34,8.19
17065000803,17,065,000803,125.53,405.04,13.73,1.96,3.92,251.06,255.97,7.85,7.85,0,166.72,307.94,17.65,9.81
17065000804,17,065,000804,81,318,6,4,2,160,208,10,6,0,119,227,13,9
17065000901,17,065,000901,17.26,112.01,5.05,0,0,37.55,83.61,2.03,1.01,0,29.42,87.65,1.03,3.01
17065001001,17,065,001001,9.81,42.66,0.89,0,0.88,15.24,34.57,0.01,0.88,0.88,11.69,33.67,1.77,0.89
17065001101,17,065,001101,16.87,56.56,1.98,0,0,36.72,33.74,0.99,0,0,32.75,31.76,1.98,0.99
17065001201,17,065,001201,46,195,14,0,0,85,141,10,5,1,61,158,9,8
17067000101,17,067,000101,137,284,26,6,46,168,302,16,9,0,148,307,18,13
17067000201,17,067,000201,38,184,12,0,5,92,131,5,3,1,73,142,10,6
17067000301,17,067,000301,49,100,11,1,3,69,76,12,6,0,67,83,6,6
17067000401,17,067,000401,126,300,20,0,4,227,196,13,4,0,176,242,16,4
17067000501,17,067,000501,37,114,7,1,0,56,92,2,3,0,52,91,6,4
17067000601,17,067,000601,69,278,11,3,5,118,232,8,5,0,97,245,9,3
17067000602,17,067,000602,67,258,10,3,2,107,205,13,7,0,104,206,11,8
17067000701,17,067,000701,53,179,15,3,13,85,161,16,3,0,67,176,11,7
17067000801,17,067,000801,22,160,10,1,1,59,115,8,5,0,35,138,10,2
17067000901,17,067,000901,33,118,6,2,0,63,85,5,1,0,57,91,2,0
17067001001,17,067,001001,18,125,2,0,0,33,101,4,1,0,30,101,3,4
17067001101,17,067,001101,136,279.01,19,3,4,188,219.01,12,8,0,159,241.01,16,6
17067001102,17,067,001102,125.96,259.91,19.99,3,12,166.94,222.92,20.99,3,1,150.95,235.92,20.99,3
17067001103,17,067,001103,148.04,266.09,30.01,3,3,194.06,210.08,23.01,5,1,185.05,225.08,10.01,9
17067001104,17,067,001104,80,237.99,13,2,4,119,198.99,10,3,0,93,223.99,9,4
17067001201,17,067,001201,38,152,4,0,0,67,119,5,0,0,50,131,3,2
17067001301,17,067,001301,81.24,276.42,20.28,3.87,12.54,136.28,223.29,9.65,5.8,0.96,108.26,249.37,7.73,4.84
17067001302,17,067,001302,83.39,229.31,6.13,3.49,6.02,130.08,177.39,6.05,6.08,0,98.1,201.62,4.35,6.95
17067001303,17,067,001303,101,235,16,4,4,138,200,8,6,0,109,227,9,8
17067001304,17,067,001304,86.38,239.27,10.59,4.64,2.44,120.64,199.31,4.3,6.12,0.04,98.64,218.01,4.93,7.21
17067001401,17,067,001401,39,95,1,1,6,58,74,6,3,1,39,90,2,4
17067001501,17,067,001501,51,109,9,1,0,87,74,6,1,0,78,75,6,5
17067001502,17,067,001502,83,170,9,0,0,135,112,9,5,0,109,135,12,6
17067001503,17,067,001503,100,214,10,7,2,156,160,10,4,0,128,182,9,7
17067001701,17,067,001701,20,121,4,0,1,41,96,3,3,0,25,115,1,3
17067001801,17,067,001801,24,152,6,1,0,55,125,3,0,0,43,134,2,3
17067001901,17,067,001901,42,143,4,1,0,78,105,3,0,0,53,133,2,1
17067002001,17,067,002001,62,212.02,4,2,0,111.01,153.01,7,2,0,74.01,184.02,6,7
17067002101,17,067,002101,32.98,153.83,8,0,0,57.96,131.86,5.99,0,0,52.97,135.84,6.99,0
17067002201,17,067,002201,19,152,5,0,3,33,137,5,2,0,25,145,4,2
17067002301,17,067,002301,21,117,2,1,0,40,93,3,0,0,31,106,2,0
17067002401,17,067,002401,50,241,5,0,0,85,188,13,3,0,81,195,10,3
17067002501,17,067,002501,66,275,12,3,1,120,212,14,2,0,99,229,6,10
17069000101,17,069,000101,65.27,192.74,4.23,2.46,1.12,119.78,134.45,3.7,2.46,1,101.8,139,6.35,3.81
17069000201,17,069,000201,61,284,6,1,4,130,214,5,2,1,97,240,6,3
17069000301,17,069,000301,101.95,393.96,21.78,4.95,2.97,210.84,280.13,9.9,10.89,0.99,151.45,318.73,15.84,12.87
17069000501,17,069,000501,49.61,213.99,8.75,1.95,0.97,105.05,142.98,6.81,6.81,0,71.01,166.33,8.75,9.73
17069000601,17,069,000601,70.52,307.05,3.43,4.05,1.04,154.11,199.3,2.27,8.2,0.01,112.09,219.1,5.34,11.26
17069000701,17,069,000701,71.64,261.24,1.81,3.59,0.9,145.21,166.13,5.33,3.64,0,106.66,185.83,2.72,6.33
17071000101,17,071,000101,37,94,4,0,1,32,95,5,4,0,35,92,2,5
17071000201,17,071,000201,75,132,8,1,3,79,127,6,3,0,75,138,2,2
17071000301,17,071,000301,82,191,8,2,3,93,166,14,6,0,102,153,15,6
17071000401,17,071,000401,18,127,3,0,0,22,118,6,1,0,24,123,1,2
17071000501,17,071,000501,63.41,87.53,4.99,0.07,4.04,59.63,85.66,9.84,1.37,0.07,68.45,80.77,6.95,1.44
17071000601,17,071,000601,97,176,10,2,3,117,148,12,3,1,112,151,8,2
17071000602,17,071,000602,221.59,356.47,26.01,1.93,0.96,306.37,254.34,22.16,9.63,1.93,301.55,257.23,25.05,11.56
17071000701,17,071,000701,121,144,15,3,3,146,121,7,4,0,128,129,6,7
17071000702,17,071,000702,81,114,17,0,3,105,89,8,3,0,102,86,9,6
17071000801,17,071,000801,166,345,26,3,6,184,302,21,13,0,194,297,15,13
17071000901,17,071,000901,26,85,7,2,2,35,82,3,1,0,33,83,2,3
17071001001,17,071,001001,108,221,20,2,0,163,156,19,6,0,153,165,13,6
17071001101,17,071,001101,59,82,9,2,2,65,76,4,7,0,70,74,3,4
17073000201,17,073,000201,219.43,414.69,24.15,6.74,7.71,237.85,381.74,27.01,14.5,0.97,233.03,397.1,24.1,10.68
17073000202,17,073,000202,195.73,398.23,16.47,4.85,4.84,198.64,390.48,23.26,2.91,0,168.61,427.29,14.54,4.85
17073000301,17,073,000301,257.32,532.79,37.26,4.34,6.93,240.98,525.73,47.66,15.59,1.73,253.94,534.36,27.77,13.01
17073000401,17,073,000401,54.79,179.98,14.86,2.33,3.53,63.53,169.44,13.66,3.2,0.13,64.53,174.11,6.13,4
17073000501,17,073,000501,53,140,11,1,5,60,133,6,2,0,58,133,5,4
17073000601,17,073,000601,327.56,594.93,49.33,7.89,14.8,342.36,592.96,24.67,21.71,1.97,314.73,618.61,20.72,21.71
17073000602,17,073,000602,274.73,312.55,26.88,1.99,3.98,309.57,251.83,20.9,17.92,1,305.58,249.84,15.93,22.89
17073000603,17,073,000603,152.98,226.98,24,5,8,182.98,179.98,23,13,2,186.98,175.98,19,15
17073000604,17,073,000604,208.63,260.59,18.55,6.09,7.16,255.8,203.56,21.27,7.24,0.02,247.49,205.85,17.23,17.24
17073000605,17,073,000605,319.83,417.5,47.12,7.02,15.04,366.86,387.5,21.06,15.05,1,357.79,370.56,30.05,24.05
17073000701,17,073,000701,103,251,22,1,7,118,245,14,3,0,116,243,16,7
17073000801,17,073,000801,314.9,409.68,44.11,10.01,8.1,297.91,436.69,26.11,12.02,0.01,291.87,446.76,23.06,12.03
17073000802,17,073,000802,233.17,407.82,36.54,9.08,11.38,241.17,403.93,23.46,20.11,1.03,240.01,394.23,27.27,13.13
17073000803,17,073,000803,154,222,16,4,5,163,209,16,5,2,161,206,18,9
17073000804,17,073,000804,314.32,572.83,38.04,10.01,23.03,308.32,592.84,26.04,14.01,0,296.31,595.86,25.02,11.01
17073000805,17,073,000805,247.6,395.36,40.93,8.99,10.98,234.62,432.3,19.97,5.99,1,214.65,454.26,11.98,10.98
17073000806,17,073,000806,156.48,400.38,19.93,3.08,13.67,156.55,404.04,17.2,3.98,0.97,149.75,415.88,10.16,5.01
17073000901,17,073,000901,264.22,378.41,36.11,9,9.06,284.98,343.18,29.05,14.17,0,271.85,366.3,24.17,7.06
17073001001,17,073,001001,41.48,76.98,3.85,0.16,0.29,45.94,72.3,3.3,0.36,0,39.33,77.52,3.56,0.36
17073001101,17,073,001101,173.44,299.89,35.28,3.92,8.82,181.28,297.92,17.64,8.82,0,184.22,294,17.64,8.82
17073001102,17,073,001102,169.25,255.01,15.67,4.09,2.09,182.61,241.7,12.46,6.1,0.02,160.47,259.79,10.45,5.1
17073001103,17,073,001103,189.31,407.09,39.05,4.99,5.1,210.1,389.36,26.89,6.08,0.98,202.3,394.19,25.91,6.08
17073001201,17,073,001201,55,183,18,2,7,70,179,7,1,1,66,185,5,2
17073001301,17,073,001301,38,137,7,1,8,33,138,10,5,0,42,137,5,1
17073001401,17,073,001401,32.53,106.16,1.71,0,0.86,29.11,102.74,0.86,2.57,0,27.4,104.45,2.57,0.86
17073001501,17,073,001501,210.39,360.86,29.28,4.83,8.78,228.57,335.25,12.76,10.88,0,203.05,348.16,20.66,10.72
17073001601,17,073,001601,113.9,286.75,11.99,2,6.99,128.89,266.77,12.99,6.99,0,113.9,286.75,8.99,9.99
17073001701,17,073,001701,148.25,341.27,19.9,2.98,6.96,151.24,315.4,15.92,10.94,0,165.16,309.43,11.94,9.95
17073001801,17,073,001801,195.25,374.59,34.03,5.01,7.01,219.26,328.54,28.03,16.02,2,210.28,340.53,24.02,16.02
17073001802,17,073,001802,166,364,27,3,11,187,343,24,7,0,170,362,19,8
17073001901,17,073,001901,27.37,121.22,8.8,0,0.98,30.31,112.42,7.82,3.91,0,32.26,109.49,9.78,1.96
17073002001,17,073,002001,137.92,170.61,16.68,1.58,1.81,165.78,131.47,11.75,7.75,1.12,160.73,130.22,13.63,11.16
17073002002,17,073,002002,191.63,185.78,26.2,2,3.02,218.69,154.58,16.18,11.09,0,210.74,164.51,14.22,10.04
17073002003,17,073,002003,183.21,198.36,20.03,4,5.01,205.23,172.33,14.01,6.01,0,199.2,175.34,17.02,8.01
17073002004,17,073,002004,127,97,16,3,4,138,76,13,9,0,133,83,11,6
17073002005,17,073,002005,89,61,11,2,2,97,49,5,6,3,88,51,9,13
17073002006,17,073,002006,152,97,15,3,2,154,84,16,7,0,159,75,13,10
17073002007,17,073,002007,136.08,103.39,20.32,4.42,6.19,150.22,79.53,13.25,13.25,0.88,142.27,92.78,12.37,8.84
17073002008,17,073,002008,197,156,28,0,6,211,142,11,5,0,178,155,24,12
17073002009,17,073,002009,166,127,17,7,10,179,123,11,5,0,171,126,6,6
17073002010,17,073,002010,160,162,13,1,4,175,132,8,7,0,160,135,14,8
17073002011,17,073,002011,174,162,25,3,6,182,171,8,6,0,176,172,10,5
17073002101,17,073,002101,204,414,29,7,11,212,389,34,18,0,226,367,26,21
17073002201,17,073,002201,147.5,265.14,33.07,0.01,7.02,158.51,254.05,18.05,14.04,0,157.55,254.03,14.04,12.03
17073002301,17,073,002301,82,152,7,1,3,77,155,5,3,0,72,160,5,3
17073002401,17,073,002401,144.87,305.73,37.97,5,3,161.86,299.74,15.99,11.99,0,180.84,279.75,12.99,10.99
17073002402,17,073,002402,117.13,150.27,13.03,5,4,126.14,138.26,10.01,6.01,1,124.16,145.25,6.01,6.01
17073002403,17,073,002403,168,265,31,4,11,194,245,20,10,0,177,266,12,16
17073002501,17,073,002501,193,284,22,5,3,198,264,16,7,0,176,278,12,15
17073002502,17,073,002502,244.95,294.94,31.1,1.01,4.02,252.06,284.83,14.04,6.03,0,238.9,291.92,15.04,7.04
17073002503,17,073,002503,173,208,26,1,2,175,197,13,7,0,156,202,14,7
17073002504,17,073,002504,242.05,238.06,25.9,2.99,5.98,268.94,210.17,10.96,7.97,0,229.1,234.08,10.96,9.96
1707500AR01,17,075,00AR01,58,359,18,2,5,71,355,15,3,0,63,356,8,8
1707500AS01,17,075,00AS01,51,295,16,4,1,55,285,16,11,0,40,308,15,5
1707500AU01,17,075,00AU01,61,420,20,6,2,84,389,16,8,0,68,404,13,9
1707500AU02,17,075,00AU02,28.43,176.38,7.03,3.03,0.01,41.49,157.27,7.06,4.04,0,36.41,164.29,7.05,3.06
1707500BE01,17,075,00BE01,47.24,160.31,12.05,3.03,3.06,66.11,135.32,11.1,10.08,0,54.89,145.4,13.09,7.13
1707500BL01,17,075,00BL01,27,142,9,5,1,30,136,4,6,0,32,130,5,6
1707500BL02,17,075,00BL02,116.76,433.09,21.95,8.98,8.98,127.73,422.12,20.96,12.97,0,104.78,435.09,19.96,11.98
1707500BL03,17,075,00BL03,108,314,26,4,4,80,354,13,7,2,78,352,10,5
1707500BO01,17,075,00BO01,52,157,13,4,3,68,151,7,3,0,57,157,7,4
1707500CH01,17,075,00CH01,154.72,636.83,36.93,11.98,6.99,207.62,583.93,30.94,11.98,0,158.71,625.85,23.96,16.97
1707500CH02,17,075,00CH02,120.28,421.17,25.07,9.02,4.01,152.38,397.07,15.06,9.02,0,128.29,403.15,15.04,14.03
1707500CO01,17,075,00CO01,38.92,165.66,8.98,2,1,46.9,147.7,9.98,6.99,0,41.91,154.68,3.99,7.98
1707500CR01,17,075,00CR01,49,271,12,2,0,48,266,9,3,0,51,267,5,4
1707500DA01,17,075,00DA01,53.03,346.21,14.01,1,5,63.03,336.21,18.01,4,0,52.03,355.21,7,4
1707500DO01,17,075,00DO01,106,449,18,1,2,106,427,20,12,0,91,442,17,12
1707500DO02,17,075,00DO02,83,231,20,9,2,79,241,12,10,0,70,249,8,5
1707500FC01,17,075,00FC01,23,136,5,2,1,24,131,3,5,0,24,134,5,1
1707500IR01,17,075,00IR01,58,250.98,12,1,4,65,239.98,12,7,1,46,257.98,10,6
1707500LO01,17,075,00LO01,190.35,531.59,30.1,3.02,9.01,204.35,526.6,22.07,9.05,1,159.34,573.6,10.04,11.05
1707500LV01,17,075,00LV01,33,156,3,3,1,37,147,5,4,0,35,144,3,5
1707500MA01,17,075,00MA01,101.57,324.62,7.97,6.97,1.99,115.51,299.73,13.94,8.96,1,96.59,303.71,12.95,13.94
1707500MD01,17,075,00MD01,111,226,19,5,7,117,214,17,16,1,106,224,20,9
1707500MD02,17,075,00MD02,111.47,370.84,18.65,11.13,2.16,130.55,327.93,22.36,20.23,0,107.1,345.73,23.62,17.37
1707500MD03,17,075,00MD03,74.78,233.08,20.39,3.88,4.86,76.72,236.97,10.68,6.8,0,63.13,229.2,19.42,11.65
1707500MD04,17,075,00MD04,59,169,13,3,2,62,166,14,6,0,61,162,12,8
1707500MI01,17,075,00MI01,95,314,15,7,5,86,310,13,21,0,85,310,16,16
1707500MI02,17,075,00MI02,66,197,14,3,3,60,199,17,7,2,67,201,7,4
1707500ML01,17,075,00ML01,14,91,5,2,0,17,83,6,2,0,14,87,5,1
1707500ON01,17,075,00ON01,77,113,12,1,1,61,123,10,5,0,63,115,10,5
1707500ON02,17,075,00ON02,88,275,20,3,2,77,288,14,4,1,76,295,7,2
1707500PA01,17,075,00PA01,28,207,12,1,0,41,185,11,5,0,37,184,8,8
1707500PI01,17,075,00PI01,66,497,18,1,6,64,492,23,4,3,64,497,9,8
1707500PR01,17,075,00PR01,16,75,5,1,1,21,71,4,1,1,17,74,3,1
1707500RI01,17,075,00RI01,24.12,117.44,9.02,1.02,1,26.13,111.45,3.02,5.01,0,21.11,115.47,5.02,5.01
1707500SH01,17,075,00SH01,36.56,205.51,12.84,6.92,2.96,52.37,182.78,11.86,10.87,0,51.38,189.7,5.93,10.87
1707500SH02,17,075,00SH02,62.52,190.83,19.17,8.09,1.04,77.73,167.52,10.16,14.15,1,59.71,175.62,17.08,16.15
