GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREOWRI
090052534002002,17.6,16.3,0.5,0.1,0
090052534001048,0,0,0,0,0
090052534004002,8,6.8,0.1,0.1,0
090052532002037,21,17.7,0.4,0.2,0
090052535001030,4,3.4,0,0.1,0
090052536002005,0,0,0,0,0
090052534001004,10.4,8.8,0.1,0.2,0
090052534001051,0,0,0,0,0
090052532002031,9.8,8.3,0.2,0.1,0
090052532002003,0,0,0,0,0
090052535002023,0,0,0,0,0
090052534003002,0,0,0,0,0
090052535002004,0,0,0,0,0
090052535002022,0.8,0.8,0,0,0
090052535002040,0.8,0.8,0,0,0
090054256003077,2,1.1,0.1,0,0
090054256002094,0,0,0,0,0
090054256002087,13.2,7.6,0.3,0.1,0
090054256002093,0,0,0,0,0
090054256003048,0,0,0,0,0
090054256002056,2,1.1,0.1,0,0
090054256003026,0,0,0,0,0
090054256003037,1,0.6,0,0,0
090052531001027,29.6,23,0.4,0.4,0
090052535001015,0,0,0,0,0
090052535001042,0,0,0,0,0
090052535001029,21.9,18.6,0.2,0.4,0
090052535001034,2.8,2.4,0,0,0
090052534001061,0.4,0.3,0,0,0
090052534001029,7.6,7,0.2,0.1,0
090052535001053,0,0,0,0,0
090052535003004,0,0,0,0,0
090052534003000,0,0,0,0,0
090052533002006,0,0,0,0,0
090054256002092,0,0,0,0,0
090054256002007,7.3,4.2,0.2,0,0
090054256002045,0.5,0.3,0,0,0
090054256002075,0,0,0,0,0
090054256002024,0,0,0,0,0
090054256002050,11.7,6.8,0.3,0.1,0
090054256002085,7.8,4.5,0.2,0,0
090054256003008,0,0,0,0,0
090054256003014,6.4,3.7,0.2,0,0
090054256003012,0,0,0,0,0
090054256003021,1.5,0.8,0,0,0
090054256003027,0,0,0,0,0
090054256003018,0,0,0,0,0
090052602001026,0,0,0,0,0
090052602002021,0,0,0,0,0
090052602002029,0.3,0.3,0,0,0
090052602002020,6.9,6.5,0.2,0,0
090052602002037,3.3,3.1,0.1,0,0
090052602001018,20.3,19.2,0.6,0.1,0
090052602002017,2.3,2.2,0.1,0,0
090054253002001,9.4,15,0.4,0.1,0
090054254003012,12.7,20.5,0.5,0.2,0
090054253003017,15.8,25.5,0.6,0.2,0
090054253002010,0,0,0,0,0
090054253003018,14.8,23.8,0.6,0.2,0
090054253002029,0,0,0,0,0
090054255001007,27.8,44.7,1.1,0.4,0
090054254003030,0,0,0,0,0
090054254001007,0,0,0,0,0
090054253003028,6.5,10.4,0.3,0.1,0
090054253003000,1,1.7,0,0,0
090054253003033,0,0,0,0,0
090054255001015,0.5,0.8,0,0,0
090054255003001,3.1,5,0.1,0,0
090054254001014,1.8,2.9,0.1,0,0
090054254001017,0,0,0,0,0
090054254003014,3.6,5.8,0.1,0,0
090054254003019,0,0,0,0,0
090054255003014,14.3,23,0.6,0.2,0
090052681002039,28.2,19.9,0.5,0.2,0
090052681001063,2.1,1.4,0,0,0
090052681002006,24.1,17,0.5,0.2,0
090052681001056,0,0,0,0,0
090052681001050,0,0,0,0,0
090052681001031,0,0,0,0,0
090052611001074,3.9,1,0,0,0
090052611004047,0,0,0,0,0
090052611003015,10.3,2.6,0.1,0.1,0
090052611003014,25.2,6.3,0.2,0.2,0
090052611003022,6.5,1.6,0.1,0,0
090052611002099,6.5,1.6,0.1,0,0
090052611004045,7.8,1.9,0.1,0,0
090052611004055,0,0,0,0,0
090052611004094,4.5,1.1,0,0,0
090052611002106,0,0,0,0,0
090052611004054,0,0,0,0,0
090053491001009,0,0,0,0,0
090053492003017,4.8,8.7,0.2,0,0
090053492001012,0,0,0,0,0
090053491001018,0,0,0,0,0
090053492003018,0,0,0,0,0
090053492001034,0,0,0,0,0
090053491002035,0,0,0,0,0
090053491001020,0,0,0,0,0
090053492002001,0,0,0,0,0
090053491001017,0,0,0,0,0
090053492001016,0,0,0,0,0
090053491002009,4.8,8.7,0.2,0,0
090053107001007,0,0,0,0,0
090053108041019,12.9,22.1,0.4,0.1,0
090053108041018,0,0,0,0,0
090053107001030,0,0,0,0,0
090053107003030,7.1,12.2,0.2,0,0
090053108041021,0,0,0,0,0
090053102001011,5.5,6.7,0.2,0.1,0
090053108033019,0,0,0,0,0
090053108032000,12.9,15.6,0.4,0.2,0
090053101003005,0,0,0,0,0
090053106021013,8.3,11.1,0.2,0.1,0
090053101002010,7.1,8.1,0.2,0.1,0
090053101001012,5.1,6.1,0.2,0.1,0
090053101002006,6.9,7.9,0.2,0.1,0
090053107003064,0,0,0,0,0
090053106021016,0,0,0,0,0
090053106022019,14.7,17.8,0.5,0.2,0
090053103001004,0,0,0,0,0
090053108032002,9.2,11.1,0.3,0.1,0
090053101003024,0,0,0,0,0
090053101002003,27.8,31.8,0.8,0.3,0
090053106021009,0,0,0,0,0
090053107003054,0,0,0,0,0
090053106012010,0,0,0,0,0
090053104002016,1.6,1.9,0.1,0,0
090053105001000,122.7,148,4.1,1.6,0.1
090053108012001,26.2,31.7,0.9,0.3,0
090054256003050,0,0,0,0,0
090054256003009,0,0,0,0,0
090054256003034,0.5,0.3,0,0,0
090054256003007,1,0.6,0,0,0
090054256003038,0,0,0,0,0
090054256002095,0,0,0,0,0
090054256002037,0,0,0,0,0
090054256003072,12.7,7.3,0.3,0.1,0
090054256002066,0,0,0,0,0
090054256002077,0.5,0.3,0,0,0
090052602002006,0,0,0,0,0
090052602002043,3,2.8,0.1,0,0
090052602001022,19.4,18.2,0.6,0.1,0
090052602002040,3.9,3.7,0.1,0,0
090052602003023,0,0,0,0,0
090052602003033,1,0.9,0,0,0
090052602003002,6.9,6.5,0.2,0,0
090052602003000,5.9,5.6,0.2,0,0
090052602002034,1.3,1.2,0,0,0
090052602002007,0,0,0,0,0
090054253002000,1.6,2.5,0.1,0,0
090054255001022,14.3,23,0.6,0.2,0
090054255002010,36.6,58.9,1.5,0.5,0
090054255001023,3.4,5.4,0.1,0,0
090054253003001,0,0,0,0,0
090054253003022,5.2,8.4,0.2,0.1,0
090054255003011,14.8,23.8,0.6,0.2,0
090054254003031,0,0,0,0,0
090054254001025,1.8,2.9,0.1,0,0
090054253002021,0,0,0,0,0
090052681002047,23.6,16.6,0.5,0.2,0
090052681001019,0,0,0,0,0
090052532002027,24.8,19.3,0.4,0.3,0
090052535003014,0,0,0,0,0
090052532002022,0,0,0,0,0
090052532002015,0.8,0.8,0,0,0
090052536002015,0,0,0,0,0
090052534001010,8,6.8,0.1,0.1,0
090052531001019,0,0,0,0,0
090052532003032,0.7,0.5,0,0,0
090052535004031,3.2,3.1,0.1,0,0
090052535002028,0.8,0.8,0,0,0
090052534001055,2.4,2.2,0.1,0,0
090052531001036,12.7,9.9,0.2,0.2,0
090052534002034,24.8,28,0.7,0.2,0
090054256003031,2,1.1,0.1,0,0
090054256003032,0,0,0,0,0
090054256003055,2,1.1,0.1,0,0
090054256003065,0,0,0,0,0
090054256002005,0,0,0,0,0
090054256003063,0,0,0,0,0
090054256003058,2.4,1.4,0.1,0,0
090054256003073,12.2,7.1,0.3,0.1,0
090054256003023,0,0,0,0,0
090054256003056,4.9,2.8,0.1,0,0
090054256002009,2.9,1.7,0.1,0,0
090052602001005,0.7,0.6,0,0,0
090054253002028,13.5,21.7,0.5,0.2,0
090054253002018,39.7,63.9,1.6,0.5,0
090054253002025,3.9,6.3,0.2,0.1,0
090054253001008,4.9,7.9,0.2,0.1,0
090054253001016,35.8,57.7,1.4,0.5,0
090054253001019,8.8,14.2,0.4,0.1,0
090054254002020,5.2,8.4,0.2,0.1,0
090054255002021,0,0,0,0,0
090054254002011,6.8,10.9,0.3,0.1,0
090054254003004,52.7,84.8,2.1,0.7,0
090054254003002,17.1,27.6,0.7,0.2,0
090054254002024,0,0,0,0,0
090054255003012,8.8,14.2,0.4,0.1,0
090054255002007,8.8,14.2,0.4,0.1,0
090054253003014,0,0,0,0,0
090054253001018,4.9,7.9,0.2,0.1,0
090054255002023,0.3,0.4,0,0,0
090054255002024,10.4,16.7,0.4,0.1,0
090054253002024,8.3,13.4,0.3,0.1,0
090052681001028,2.6,1.8,0,0,0
090052681002031,35.4,24.9,0.7,0.3,0
090052681001020,0,0,0,0,0
090052681001033,0,0,0,0,0
090052681001029,2.6,1.8,0,0,0
090052681001026,0,0,0,0,0
090052681001015,2.6,1.8,0,0,0
090052611001015,14.9,3.7,0.1,0.1,0
090052611002063,80.8,20,0.7,0.5,0
090052611002111,0,0,0,0,0
090052611001000,0.6,0.2,0,0,0
090052611002013,4.5,1.1,0,0,0
090052611002040,16.2,4,0.1,0.1,0
090052611002017,8.4,2.1,0.1,0.1,0
090052611002123,0,0,0,0,0
090052611002001,0.6,0.2,0,0,0
090052611004072,29.1,7.2,0.2,0.2,0
090052611001012,0,0,0,0,0
090052611004076,0.6,0.2,0,0,0
090052611004077,1.3,0.3,0,0,0
090052611004096,0,0,0,0,0
090052611004024,6.5,1.6,0.1,0,0
090052611001067,0,0,0,0,0
090052611004085,0,0,0,0,0
090052611002038,0,0,0,0,0
090052621001133,0.9,0.4,0,0,0
090052621003083,2.6,1.3,0,0,0
090052621003092,0.4,0.2,0,0,0
090052621003006,0,0,0,0,0
090052621001067,17.9,9,0.3,0.2,0
090052621002029,0,0,0,0,0
090052621003035,0,0,0,0,0
090052621003019,0,0,0,0,0
090053492003014,0,0,0,0,0
090053492002012,22.6,41,1,0.2,0
090053492003026,0,0,0,0,0
090053492001017,0,0,0,0,0
090053492003010,8.6,15.5,0.4,0.1,0
090053492002034,7.8,14.1,0.3,0.1,0
090053492001030,0,0,0,0,0
090053492001029,0,0,0,0,0
090053492001035,0,0,0,0,0
090053491003017,11.8,21.4,0.5,0.1,0
090053492001040,0,0,0,0,0
090053491003004,22.6,41,1,0.2,0
090053492002013,0,0,0,0,0
090053492001019,0,0,0,0,0
090053491003014,11.1,20.1,0.5,0.1,0
090053491001010,0,0,0,0,0
090053107001012,1.8,3,0.1,0,0
090053107001059,3.3,5.6,0.1,0,0
090053108041027,0,0,0,0,0
090053108032003,3.4,5,0.3,0,0
090053108032021,4,5.8,0.3,0,0
090053108041044,0,0,0,0,0
090053107002002,114.7,197.5,3.5,0.6,0
090053107002004,16.5,11.9,0.6,0.4,0
090053102002005,7.8,9.4,0.3,0.1,0
090053101002007,6.7,7.6,0.2,0.1,0
090053101001024,7.6,8.7,0.2,0.1,0
090053106021019,11.3,15.1,0.3,0.1,0
090053101002005,5.7,6.5,0.2,0.1,0
090053105001004,7.4,8.9,0.2,0.1,0
090053105001008,9.7,11.7,0.3,0.1,0
090053101003031,13.1,14.9,0.4,0.1,0
090053104002003,6.2,7.5,0.2,0.1,0
090053106023020,32.6,43.6,0.9,0.4,0
090053104001007,9,10.8,0.3,0.1,0
090053104001012,12.2,14.7,0.4,0.2,0
090053102001013,0.2,0.3,0,0,0
090053104001011,17.5,21.1,0.6,0.2,0
090053104002011,15.2,18.3,0.5,0.2,0
090053104001013,5.1,6.1,0.2,0.1,0
090053103002015,8.7,10.6,0.3,0.1,0
090053107003037,2.5,4.3,0.1,0,0
090053106021000,0,0,0,0,0
090053102002019,21,25.3,0.7,0.3,0
090053107003026,22.7,39.1,0.7,0.1,0
090053107001042,3.8,6.5,0.1,0,0
090053107003004,0,0,0,0,0
090053107003003,2.4,3.2,0.1,0,0
090053107003005,0,0,0,0,0
090053106012006,1.2,1.6,0,0,0
090053108041011,0.5,0.9,0,0,0
090053103002016,7.6,9.2,0.3,0.1,0
090053106012019,58.7,78.4,1.6,0.7,0
090052651001117,0,0,0,0,0
090052651001119,2,2,0,0,0
090052651001078,1.2,1.2,0,0,0
090052651001025,0,0,0,0,0
090052651001044,38.5,38.9,0.7,0.1,0
090052651001038,0.8,0.8,0,0,0
090052651001126,0,0,0,0,0
090052651001051,2,2,0,0,0
090052651001054,0,0,0,0,0
090052901001064,0,0,0,0,0
090052901001028,0,0,0,0,0
090052901003007,0.4,0.4,0,0,0
090052901002030,0,0,0,0,0
090052901002001,0,0,0,0,0
090052901003029,1.6,1.7,0.1,0,0
090053421001020,21,31.2,0.5,0.3,0
090053421001022,0,0,0,0,0
090053421001015,11.5,17,0.3,0.2,0
090054256001127,3.9,1.9,0.1,0,0
090054256001031,9.1,4.3,0.1,0,0
090054256001106,0,0,0,0,0
090054256001026,0,0,0,0,0
090054256001094,0,0,0,0,0
090054256001023,3.5,1.7,0,0,0
090052931001091,2.8,3.8,0.1,0,0
090052931001092,0.3,0.5,0,0,0
090052931001019,1.4,1.9,0.1,0,0
090052931001031,0.3,0.5,0,0,0
090052931001033,0,0,0,0,0
090052632001079,19.2,6.3,0.2,0.3,0
090052632001011,0,0,0,0,0
090052632002150,2,0.7,0,0,0
090052632001084,0,0,0,0,0
090052632002070,1.3,0.4,0,0,0
090052632002136,11.3,3.7,0.1,0.2,0
090052632001088,0,0,0,0,0
090052632001052,0.7,0.2,0,0,0
090052632001047,18.6,6.1,0.2,0.3,0
090052681001064,0.5,0.4,0,0,0
090052681001058,1.5,1.1,0,0,0
090052681002016,48.2,34,0.9,0.4,0
090052681002024,0,0,0,0,0
090052681002051,0,0,0,0,0
090052681001000,2.6,1.8,0,0,0
090052681001011,13.9,9.8,0.3,0.1,0
090052681001061,0,0,0,0,0
090052681002019,3.6,2.5,0.1,0,0
090052681002011,2.1,1.4,0,0,0
090052611002024,0,0,0,0,0
090052611001010,0,0,0,0,0
090052611002041,0.6,0.2,0,0,0
090052611002093,2.6,0.6,0,0,0
090052611002030,1.3,0.3,0,0,0
090052611002032,4.5,1.1,0,0,0
090052611002006,3.2,0.8,0,0,0
090052611002065,0,0,0,0,0
090052611003011,53,13.1,0.4,0.3,0
090052611004030,10.3,2.6,0.1,0.1,0
090052611004008,33,8.2,0.3,0.2,0
090052611002047,0,0,0,0,0
090052611001064,0,0,0,0,0
090052611004028,0,0,0,0,0
090052611002109,0,0,0,0,0
090052611002018,0,0,0,0,0
090052611001009,0,0,0,0,0
090052611001044,0,0,0,0,0
090052611002049,0,0,0,0,0
090052611001066,12.9,3.2,0.1,0.1,0
090052621001103,14,7,0.2,0.1,0
090052621003089,1.3,0.7,0,0,0
090052621001115,1.3,0.7,0,0,0
090052621003039,9.2,4.6,0.2,0.1,0
090052621001099,0,0,0,0,0
090052621003065,0,0,0,0,0
090052621001014,0,0,0,0,0
090052621003075,8.8,4.4,0.1,0.1,0
090052621001011,0,0,0,0,0
090052651001088,4.1,4.1,0.1,0,0
090052651001131,0,0,0,0,0
090052671001041,0,0,0,0,0
090052671004007,18.1,9.5,0.3,0.1,0
090052671002014,0,0,0,0,0
090052671002002,8.5,4.5,0.1,0.1,0
090052671001048,11.1,5.8,0.2,0.1,0
090052671001030,2.5,1.3,0,0,0
090052671001026,1,0.5,0,0,0
090052671001047,6.5,3.4,0.1,0.1,0
090052671004001,0,0,0,0,0
090052671003025,6.5,3.4,0.1,0.1,0
090052671003019,3.5,1.9,0.1,0,0
090052671003047,0,0,0,0,0
090052671003041,3.5,1.9,0.1,0,0
090052671003040,0,0,0,0,0
090052671003031,0,0,0,0,0
090052671003066,6.5,3.4,0.1,0.1,0
090053604005009,5.5,10.4,0.2,0.1,0
090053604005020,9.3,17.7,0.3,0.1,0
090053604006003,30.5,51.6,0.9,0.3,0
090053604006004,7.3,12.4,0.2,0.1,0
090053604006011,4.7,8,0.1,0,0
090053604004000,7.8,15,0.2,0.1,0
090053604004002,4.5,8.6,0.1,0.1,0
090053604006009,1.2,2,0,0,0
090053604006014,3.5,6,0.1,0,0
090053604004001,2.6,5,0.1,0,0
090053604003009,3.6,6.8,0.1,0,0
090053603001017,9.4,16,0.3,0.1,0
090053603002028,1.7,2.8,0.1,0,0
090053603002000,0,0,0,0,0
090053603002015,8,13.6,0.2,0.1,0
090053601001004,70,119.2,1.8,0.5,0
090053602003011,4.3,7.4,0.1,0,0
090053601005004,8.5,14,0.2,0.1,0
090053601004000,32.1,53,0.8,0.2,0
090053601005009,36.9,60.9,1,0.2,0
090053603002025,5.2,8.8,0.2,0,0
090053202004009,9.5,11.6,0.1,0.1,0
090053202001040,2.3,2.8,0,0,0
090053202001036,3.6,4.4,0,0,0
090053202002001,0,0,0,0,0
090053201002017,3.9,4.7,0,0,0
090053202003030,7,8.4,0,0.1,0
090053201002034,0,0,0,0,0
090053201001036,6.7,8.1,0,0,0
090053202004027,0,0,0,0,0
090053202001003,6.2,7.5,0,0,0
090053202002003,0,0,0,0,0
090053202001022,0,0,0,0,0
090053202001026,11.3,13.8,0.1,0.1,0
090053201002002,3.3,4.1,0,0,0
090053201001038,3.9,4.7,0,0,0
090053201003006,23.7,28.8,0.1,0.2,0
090053201002024,24.2,29.4,0.1,0.2,0
090053201002004,8,9.7,0,0.1,0
090053201004006,0.5,0.6,0,0,0
090053202003002,7.7,9.4,0,0.1,0
090053202004039,1,1.3,0,0,0
090053201003013,10.3,12.5,0.1,0.1,0
090053201004024,1,1.3,0,0,0
090053202003019,12.1,14.7,0.1,0.1,0
090053201002027,0,0,0,0,0
090053202003026,7,8.4,0,0.1,0
090053202002026,1,1.3,0,0,0
090053201001012,34,41.3,0.2,0.3,0
090053202003010,5.4,6.6,0,0,0
090053202004003,2.8,3.4,0,0,0
090053621013032,9.8,10,0.2,0,0
090053621024013,6.1,6.2,0.1,0,0
090053621024019,0.8,0.8,0,0,0
090053621012010,18,18.3,0.4,0.1,0
090053621024018,7.8,7.9,0.2,0,0
090053621024007,3.7,3.7,0.1,0,0
090053621023010,0,0,0,0,0
090053621024053,5.3,5.4,0.1,0,0
090053621012012,2,2.1,0,0,0
090053621013004,12.3,12.5,0.3,0.1,0
090053621022029,2.2,2.6,0,0,0
090053621011021,1.6,1.7,0,0,0
090053621012020,0,0,0,0,0
090053421002006,13.8,20.5,0.3,0.2,0
090053421001026,11.5,17,0.3,0.2,0
090053421001035,0,0,0,0,0
090053421003003,0,0,0,0,0
090053421003033,20.6,30.7,0.5,0.3,0
090053421003025,2.6,3.9,0.1,0,0
090053421003028,0.7,1,0,0,0
090053421003037,4.9,7.3,0.1,0.1,0
090052661002053,1.6,0.7,0,0,0
090052661002091,0,0,0,0,0
090052661002062,0,0,0,0,0
090052661001021,6.9,3.1,0.1,0,0
090052661001114,14.3,6.4,0.1,0.1,0
090052661002094,0,0,0,0,0
090052661002082,11.1,4.9,0.1,0.1,0
090052661001062,0,0,0,0,0
090052661002033,0,0,0,0,0
090052661001103,0,0,0,0,0
090053004002018,0,0,0,0,0
090053001001041,0.9,0.7,0,0,0
090053005001008,0,0,0,0,0
090053001001043,0,0,0,0,0
090053001001004,15.3,11.9,0.4,0.2,0
090053001001034,0,0,0,0,0
090053004001000,2.7,2.1,0.1,0,0
090053004002010,0,0,0,0,0
090052984001002,23.5,38.9,1,0.3,0
090052983003007,25.7,42.5,1.1,0.3,0
090052983001026,7.1,10.4,0.2,0.2,0
090052984002011,28.5,47.2,1.2,0.3,0
090052984002013,0.9,1.6,0,0,0
090052983002020,0,0,0,0,0
090052984001006,2.5,4.1,0.1,0,0
090052984002004,0.3,0.5,0,0,0
090052671004005,14.1,7.4,0.2,0.1,0
090052671003005,0,0,0,0,0
090052671003024,0,0,0,0,0
090052671003039,0,0,0,0,0
090052671004047,5,2.7,0.1,0,0
090052671002045,0,0,0,0,0
090052671004021,0,0,0,0,0
090052671002037,41.2,21.7,0.7,0.3,0
090052671003028,0,0,0,0,0
090053602001004,5.9,10,0.2,0,0
090053602001019,16.4,28,0.4,0.1,0
090053602001041,7.1,12.1,0.2,0,0
090053602003022,0,0,0,0,0
090053601001002,4.8,7.9,0.1,0,0
090053601002015,28.8,49,0.7,0.2,0
090053601002014,27.6,46.9,0.7,0.2,0
090053601005007,1.6,2.6,0,0,0
090053601002016,19.5,33.2,0.5,0.1,0
090053601002011,3.7,6.1,0.1,0,0
090053601002006,4,6.6,0.1,0,0
090053602004014,23.5,45,0.7,0.3,0
090053201001022,0,0,0,0,0
090053201002008,0,0,0,0,0
090053201001024,12.6,15.3,0.1,0.1,0
090053201001020,2.1,2.5,0,0,0
090053201001011,0,0,0,0,0
090053202004002,0,0,0,0,0
090053201001002,10.6,12.8,0.1,0.1,0
090053201003014,19.3,23.5,0.1,0.1,0
090053202002018,0,0,0,0,0
090053201003016,1.5,1.9,0,0,0
090053201004022,0,0,0,0,0
090053621012021,0,0,0,0,0
090053621011030,4.1,4.2,0.1,0,0
090053621011023,12.7,12.9,0.3,0.1,0
090053621011028,8.2,8.3,0.2,0,0
090053621011029,1.2,1.2,0,0,0
090053621022032,8.6,10.5,0.2,0.1,0
090053621022024,16.2,19.8,0.3,0.1,0
090053621011011,16.5,20.2,0.3,0.1,0
090053621011048,0.8,0.8,0,0,0
090053421003005,0,0,0,0,0
090053421002013,0,0,0,0,0
090053421002020,2,2.9,0,0,0
090053421002022,0,0,0,0,0
090052501001030,16.2,13.3,0.2,0.2,0
090052501002004,6.7,5.5,0.1,0.1,0
090052501002031,0.5,0.4,0,0,0
090052501001000,9.5,7.8,0.1,0.1,0
090052501002042,0,0,0,0,0
090052984002019,0,0,0,0,0
090052984002036,0,0,0,0,0
090052983002008,0,0,0,0,0
090052984002043,0,0,0,0,0
090052984002044,0,0,0,0,0
090052984002020,0,0,0,0,0
090052984002048,7.2,11.9,0.3,0.1,0
090052984002025,0,0,0,0,0
090052984002026,0,0,0,0,0
090052661001009,0,0,0,0,0
090052661001048,2.1,0.9,0,0,0
090052661001051,0,0,0,0,0
090052661001082,0,0,0,0,0
090052661001039,0,0,0,0,0
090052661001145,1.1,0.5,0,0,0
090052661001129,78.3,34.8,0.7,0.4,0.1
090052661001100,4.2,1.9,0,0,0
090052661002005,1.1,0.5,0,0,0
090052661002015,0,0,0,0,0
090052661002105,9.5,4.2,0.1,0.1,0
090052661001008,34.4,15.3,0.3,0.2,0
090052661001000,0,0,0,0,0
090052661001032,0,0,0,0,0
090052661001084,11.1,4.9,0.1,0.1,0
090052661001124,0,0,0,0,0
090052661001034,0,0,0,0,0
090052661002004,1.6,0.7,0,0,0
090052661002065,0,0,0,0,0
090052661002089,0,0,0,0,0
090053004002002,0,0,0,0,0
090053001001003,11.7,9.1,0.3,0.2,0
090053001001039,22.6,17.5,0.5,0.3,0
090053004001030,0.5,0.3,0,0,0
090053005001012,0,0,0,0,0
090053004002017,33.9,26.2,0.8,0.5,0
090053005002007,37,28.6,0.9,0.5,0
090053005001064,17.1,33.5,0.7,0.4,0
090053004001015,0,0,0,0,0
090052983002021,5.6,9.3,0.2,0.1,0
090052983002012,2,3,0,0,0
090052983002014,3.7,5.4,0.1,0.1,0
090052984002009,0,0,0,0,0
090052983003001,6,9.9,0.3,0.1,0
090052983003000,1.3,2.1,0.1,0,0
090052983001025,0.3,0.5,0,0,0
090052984001026,20.4,33.7,0.9,0.2,0
090052984001027,0,0,0,0,0
090052984001043,0,0,0,0,0
090052984002035,7.2,11.9,0.3,0.1,0
090053108031010,18.4,22.2,0.6,0.2,0
090053108031012,12,14.4,0.4,0.2,0
090053108031003,18.6,22.5,0.6,0.2,0
090053102001017,0,0,0,0,0
090053108031008,3.7,4.4,0.1,0,0
090053108032015,11.9,17.4,1,0,0
090053108032042,12.7,15.3,0.4,0.2,0
090053108033015,20,24.2,0.7,0.3,0
090053108032011,2.8,4.1,0.2,0,0
090053108012011,0,0,0,0,0
090053107001018,0.5,0.9,0,0,0
090053108041020,0,0,0,0,0
090053108033002,0,0,0,0,0
090053108041034,17.4,29.9,0.5,0.1,0
090053107001028,15.4,26.5,0.5,0.1,0
090053107001047,0.8,1.3,0,0,0
090053107001056,0,0,0,0,0
090053107003076,0,0,0,0,0
090053107003039,135.4,158.3,3,4.6,0
090053107003063,0,0,0,0,0
090053106011012,31.1,41.6,0.9,0.4,0
090053106023013,9.5,12.7,0.3,0.1,0
090053101003007,20.2,23.1,0.6,0.2,0
090053103002004,1.2,1.4,0,0,0
090053108011000,0,0,0,0,0
090053107003062,0,0,0,0,0
090053106021025,11.6,15.5,0.3,0.1,0
090053107003081,0,0,0,0,0
090053108012028,1.6,1.9,0.1,0,0
090053107002005,6.3,10.9,0.2,0,0
090053107001063,4.3,7.4,0.1,0,0
090053107003019,13.1,17.4,0.4,0.2,0
090053108032026,12.2,14.7,0.4,0.2,0
090053106012004,0,0,0,0,0
090053107001017,0,0,0,0,0
090053102002009,12,14.4,0.4,0.2,0
090053106023017,5,6.7,0.1,0.1,0
090053106021014,0,0,0,0,0
090053107001004,0,0,0,0,0
090053107003017,1.5,2,0,0,0
090053107001048,1.3,2.2,0,0,0
090053101001015,0,0,0,0,0
090052651001008,0.4,0.4,0,0,0
090052651001029,2,2,0,0,0
090052651001015,8.1,8.2,0.2,0,0
090052651001050,4.9,4.9,0.1,0,0
090052651001061,2,2,0,0,0
090052651001128,0,0,0,0,0
090052651001068,0,0,0,0,0
090052671003053,0,0,0,0,0
090053603002036,15.4,26,0.5,0.1,0
090053604002003,2.4,4.5,0.1,0,0
090053602003025,0,0,0,0,0
090053602003018,0,0,0,0,0
090053601005012,0,0,0,0,0
090053602003033,0,0,0,0,0
090053604005000,5.5,10.4,0.2,0.1,0
090053603002018,1.2,2,0,0,0
090053604001011,5.4,9.2,0.2,0.1,0
090053604001009,10.4,17.6,0.3,0.1,0
090053602004017,0,0,0,0,0
090053604004008,3.3,6.4,0.1,0,0
090053604006000,8,13.6,0.2,0.1,0
090053604001020,5.4,9.2,0.2,0.1,0
090053604002004,1.9,3.6,0.1,0,0
090053604004012,14.2,27.3,0.4,0.2,0
090053604004013,5.5,10.4,0.2,0.1,0
090053601003015,5,8.3,0.1,0,0
090053602004032,10.2,19.5,0.3,0.1,0
090053602004037,3.8,7.3,0.1,0,0
090053601001003,5.8,9.6,0.2,0,0
090053602003021,0,0,0,0,0
090053602001025,0,0,0,0,0
090053602003003,0,0,0,0,0
090053602004007,0,0,0,0,0
090053602002004,0.6,1.1,0,0,0
090053603001004,47.2,80,1.4,0.4,0
090053602004005,10,19.1,0.3,0.1,0
090053601002010,0,0,0,0,0
090053602004008,5.9,11.4,0.2,0.1,0
090053202003022,37.9,46,0.2,0.3,0
090053202001014,0.5,0.6,0,0,0
090053202002028,17.5,21.3,0.1,0.1,0
090053202002011,0,0,0,0,0
090053202001021,0.5,0.6,0,0,0
090053202001048,0,0,0,0,0
090053201002003,4.6,5.6,0,0,0
090053201003000,21.9,26.6,0.1,0.2,0
090053201001016,11.6,14.1,0.1,0.1,0
090053201001037,8.5,10.3,0,0.1,0
090053201002023,19.1,23.2,0.1,0.1,0
090053201002021,12.9,15.6,0.1,0.1,0
090053202004038,5.2,6.3,0,0,0
090053201003009,8.2,10,0,0.1,0
090053201002028,0,0,0,0,0
090053201001034,0,0,0,0,0
090053621022020,9.7,11.9,0.2,0.1,0
090053621024027,0,0,0,0,0
090053621024031,8.2,8.3,0.2,0,0
090053621013000,87.6,89,1.9,0.4,0
090053621024033,1.6,1.7,0,0,0
090053621024038,11.9,12.1,0.3,0,0
090053621013037,0,0,0,0,0
090053621012004,9.8,10,0.2,0,0
090053621013009,2.5,2.5,0.1,0,0
090053621022034,10.8,13.2,0.2,0.1,0
090053621022050,0.7,0.9,0,0,0
090052632002135,1.3,0.4,0,0,0
090052632002026,1.3,0.4,0,0,0
090052632002085,0,0,0,0,0
090052961002070,16.1,26.8,0.7,0.1,0
090052961001079,4.3,4.5,0.1,0,0
090052961002003,2.3,3.8,0.1,0,0
090052961001060,0,0,0,0,0
090052961002036,5.3,8.7,0.2,0,0
090052961002086,0,0,0,0,0
090052961001089,0,0,0,0,0
090052961002056,4,6.6,0.2,0,0
090052984002010,39.2,64.8,1.7,0.4,0
090052984002008,0,0,0,0,0
090052984002056,2.8,4.7,0.1,0,0
090052983003025,0,0,0,0,0
090052983002005,0,0,0,0,0
