GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDBLU,G16USSRCAR,G16USSLLIO,G16USSGRUS,G16USSOWRI
090117071003003,2.2,2.6,0.2,0.1,0,2.8,1.9,0.1,0.1,0
090117111001002,0,0,0,0,0,0,0,0,0,0
090117111001005,28.4,45.8,4.1,1.6,0.1,44.4,30.8,1.7,1.2,0
090117111002015,6.1,9.9,0.9,0.3,0,9.6,6.7,0.4,0.3,0
090117111001012,6.1,9.9,0.9,0.3,0,9.6,6.7,0.4,0.3,0
090117111002026,6.4,10.3,0.9,0.4,0,10,6.9,0.4,0.3,0
090117111002030,10.9,17.6,1.6,0.6,0,17,11.8,0.7,0.4,0
090117111002027,5.4,8.8,0.8,0.3,0,8.5,5.9,0.3,0.2,0
090117111002038,2.1,3.4,0.3,0.1,0,3.3,2.3,0.1,0.1,0
090117111001054,9.2,14.9,1.3,0.5,0,14.4,10,0.6,0.4,0
090117111001043,0,0,0,0,0,0,0,0,0,0
090117111001010,0,0,0,0,0,0,0,0,0,0
090117111002012,0,0,0,0,0,0,0,0,0,0
090117131002045,6.2,8.8,0.7,0.4,0,8.9,6.1,0.3,0.3,0
090117131001055,0,0,0,0,0,0,0,0,0,0
090117131002038,1,1.5,0.1,0.1,0,1.5,1,0.1,0,0
090117131002008,0,0,0,0,0,0,0,0,0,0
090117131001033,0,0,0,0,0,0,0,0,0,0
090117131002027,0,0,0,0,0,0,0,0,0,0
090117141041041,0,0,0,0,0,0,0,0,0,0
090117141012001,12.1,13,1.3,0.4,0,15.3,10.4,0.4,0.2,0
090117141012015,26.5,28.3,2.8,1,0,33.3,22.7,0.8,0.5,0
090117141012009,0,0,0,0,0,0,0,0,0,0
090117141031019,11.2,12,1.2,0.4,0,14.1,9.6,0.4,0.2,0
090117141011008,14.3,15.3,1.5,0.5,0,18,12.3,0.5,0.3,0
090117141013000,7.2,7.6,0.7,0.3,0,9,6.1,0.2,0.1,0
090117141041045,9.7,10.1,0.9,0.4,0.2,11.6,8.4,0.3,0.3,0
090117025002023,11.5,6,0.6,0.4,0,12.6,4.5,0.3,0.2,0
090117025002021,22,11.6,1.1,0.9,0.1,24.2,8.7,0.6,0.5,0
090117026001011,13.1,6.9,0.7,0.5,0,14.5,5.2,0.4,0.3,0
090117026001006,0,0,0,0,0,0,0,0,0,0
090117027003019,0,0,0,0,0,0,0,0,0,0
090117026001037,0,0,0,0,0,0,0,0,0,0
090117028001018,0,0,0,0,0,0,0,0,0,0
090117028001016,0,0,0,0,0,0,0,0,0,0
090117029002034,0,0,0,0,0,0,0,0,0,0
090117027003000,0,0,0,0,0,0,0,0,0,0
090117025001012,0,0,0,0,0,0,0,0,0,0
090117028002018,0,0,0,0,0,0,0,0,0,0
090117028002027,0,0,0,0,0,0,0,0,0,0
090117028002029,16.7,10.7,0.9,0.3,0.1,18.4,9.2,0.3,0.2,0
090117029002029,3.1,2,0.2,0.1,0,3.4,1.7,0.1,0,0
090117030002028,0,0,0,0,0,0,0,0,0,0
090117101002016,8.9,11.8,0.7,0.5,0.1,13.3,7.6,0.4,0.2,0
090117101002017,0,0,0,0,0,0,0,0,0,0
090117101003013,0,0,0,0,0,0,0,0,0,0
090117101002031,5,6.9,0.5,0.3,0,7.7,4.5,0.1,0.2,0
090117101001022,11.3,15.6,1.2,0.7,0,17.5,10.1,0.3,0.4,0
090116501002008,0.5,0.3,0,0,0,0.6,0.3,0,0,0
090116501002043,0,0,0,0,0,0,0,0,0,0
090116501001017,0.5,0.3,0,0,0,0.6,0.3,0,0,0
090116501003021,0,0,0,0,0,0,0,0,0,0
090116501003014,9.3,5.2,0.7,0.3,0,10.4,5,0.1,0.2,0
090116501001003,0,0,0,0,0,0,0,0,0,0
090116501001007,0,0,0,0,0,0,0,0,0,0
090116962004009,6.1,5.1,0.4,0.2,0,7.7,3.4,0.2,0.1,0
090116962004016,18,15,1.2,0.5,0.1,22.7,10.2,0.6,0.4,0
090116967001031,0,0,0,0,0,0,0,0,0,0
090116962001030,5.8,4.9,0.4,0.2,0,7.3,3.3,0.2,0.1,0
090116962001034,0.6,0.5,0,0,0,0.7,0.3,0,0,0
090116968001015,0,0,0,0,0,0,0,0,0,0
090116964001047,0,0,0,0,0,0,0,0,0,0
090116964001039,12.8,5.6,0.8,0.5,0,13.8,4.1,0.4,0.4,0
090116961003007,9.7,7.2,0.7,0.4,0,12,4.7,0.3,0.3,0
090116964004013,0.7,0.5,0.1,0,0,0.9,0.3,0,0,0
090116961003005,6.6,4.9,0.5,0.3,0,8.2,3.2,0.2,0.2,0
090116964002004,0,0,0,0,0,0,0,0,0,0
090116964002003,4.5,3.3,0.3,0.2,0,5.5,2.2,0.2,0.1,0
090116964002005,8,6,0.6,0.3,0,9.9,3.9,0.3,0.2,0
090116964001043,2,0.9,0.1,0.1,0,2.1,0.6,0.1,0.1,0
090116963002011,17.8,14.8,1.2,0.5,0.1,22.4,10,0.6,0.4,0
090116963001009,5.7,4.2,0.4,0.2,0,7,2.8,0.2,0.2,0
090116966001008,0,0,0,0,0,0,0,0,0,0
090117052001031,20.2,9.1,0.6,0.5,0.1,21.4,8.1,0.2,0.5,0
090117052001019,0,0,0,0,0,0,0,0,0,0
090117054002036,1.1,0.9,0.1,0,0,1.3,0.8,0,0,0
090117052002047,5.9,2.7,0.2,0.1,0,6.3,2.4,0,0.1,0
090117051011005,10.8,10,0.7,0.3,0,13.8,6.7,0.3,0.3,0
090117051011010,10.2,9.4,0.7,0.3,0,13,6.3,0.3,0.3,0
090117052001002,1.7,1.3,0.1,0,0,2,1,0,0,0
090117052001029,2,0.9,0.1,0,0,2.1,0.8,0,0,0
090117054001024,0,0,0,0,0,0,0,0,0,0
090117161011012,6.8,5.1,0.4,0.2,0,8.1,3.9,0.1,0.1,0
090117161011010,0.5,0.4,0,0,0,0.6,0.3,0,0,0
090118707031040,0,0,0,0,0,0,0,0,0,0
090118707031041,0,0,0,0,0,0,0,0,0,0
090117161021019,15.5,11.6,0.9,0.4,0.1,18,9.4,0.3,0.3,0
090117161021024,0,0,0,0,0,0,0,0,0,0
090117161011009,11.5,8.7,0.8,0.3,0,13.8,6.7,0.2,0.1,0
090117161012025,8.6,6.5,0.6,0.2,0,10.3,5,0.2,0.1,0
090118707031006,0.5,0.4,0,0,0,0.6,0.3,0,0,0
090117161023049,0,0,0,0,0,0,0,0,0,0
090117161012036,1.8,1.4,0.1,0,0,2.2,1.1,0,0,0
090117028002033,0,0,0,0,0,0,0,0,0,0
090117023001011,0,0,0,0,0,0,0,0,0,0
090117023001001,1.2,1,0.2,0,0,1.5,0.8,0.1,0,0
090117029002041,0,0,0,0,0,0,0,0,0,0
090118702002022,0,0,0,0,0,0,0,0,0,0
090118702002020,0,0,0,0,0,0,0,0,0,0
090118701002036,41.1,57.8,5.1,1.9,0.1,57.2,43.1,2.2,1,0
090118701001006,13.2,17.3,1.4,0.5,0.1,17.9,13.3,0.6,0.4,0
090118701001016,3.8,5,0.4,0.1,0,5.2,3.8,0.2,0.1,0
090118701001015,19.4,25.3,2,0.8,0.2,26.2,19.5,0.9,0.5,0
090118701002012,3.2,4.2,0.3,0.1,0,4.4,3.2,0.1,0.1,0
090118701002020,0.9,1.2,0.1,0,0,1.2,0.9,0,0,0
090116905001016,12.3,2.9,0.4,0.4,0,11.9,1.9,0.3,0.4,0
090116905001012,12.8,3,0.4,0.4,0,12.4,2,0.3,0.5,0
090116905002017,40.4,9.4,1.2,1.4,0,39.2,6.4,1.1,1.4,0
090116904002002,18.7,5.8,0.6,0.8,0,19.4,3.7,0.4,0.7,0
090116904002007,16,5,0.5,0.7,0,16.7,3.2,0.3,0.6,0
090116907001008,0,0,0,0,0,0,0,0,0,0
090116907001016,30.3,9.4,0.9,1.3,0,31.5,6,0.6,1.1,0
090118703002003,4,0.9,0.1,0.1,0,3.9,0.6,0.1,0.1,0
090118703001006,0,0,0,0,0,0,0,0,0,0
090118703002014,6,1.4,0.2,0.2,0,5.8,1,0.2,0.2,0
090118703002013,0,0,0,0,0,0,0,0,0,0
090118703002022,0,0,0,0,0,0,0,0,0,0
090118703001014,0,0,0,0,0,0,0,0,0,0
090116905002035,7.4,2.3,0.2,0.3,0,7.7,1.5,0.2,0.3,0
090116905002041,3,0.9,0.1,0.1,0,3.1,0.6,0.1,0.1,0
090116905002042,3.6,1.1,0.1,0.2,0,3.7,0.7,0.1,0.1,0
090116905002037,4.4,1.4,0.1,0.2,0,4.6,0.9,0.1,0.2,0
090116908003002,5.6,1.7,0.2,0.3,0,5.9,1.1,0.1,0.2,0
090116908003004,11.9,3.7,0.4,0.5,0,12.3,2.3,0.2,0.4,0
090116909001006,19,5.9,0.6,0.8,0,19.8,3.8,0.4,0.7,0
090116908002009,0,0,0,0,0,0,0,0,0,0
090116908003012,17.5,5.4,0.5,0.8,0,18.2,3.5,0.4,0.6,0
090116909003001,54,24.1,2.8,1.8,0,59.7,17.6,1.1,1.6,0
090116909003000,14.3,6.4,0.7,0.5,0,15.9,4.7,0.3,0.4,0
090117001002024,1.7,2.3,0.2,0.1,0,2.3,1.7,0.1,0.1,0
090117001002048,2.5,3.5,0.2,0.1,0,3.5,2.5,0.1,0.1,0
090117001003070,1.7,2.3,0.2,0.1,0,2.3,1.7,0.1,0.1,0
090117001002037,5.3,7.4,0.5,0.3,0.1,7.4,5.3,0.2,0.2,0
090117001003064,0,0,0,0,0,0,0,0,0,0
090117001002015,6.4,9,0.6,0.3,0.1,9,6.4,0.2,0.2,0
090117001001036,20.8,29.3,2.1,1.1,0.2,29.4,20.7,0.8,0.8,0
090117001001052,2.5,3.5,0.2,0.1,0,3.5,2.5,0.1,0.1,0
090117001001055,1.7,2.3,0.2,0.1,0,2.3,1.7,0.1,0.1,0
090117001001000,2.5,3.5,0.2,0.1,0,3.5,2.5,0.1,0.1,0
090117001002001,2.5,3.5,0.2,0.1,0,3.5,2.5,0.1,0.1,0
090116933002036,0,0,0,0,0,0,0,0,0,0
090116937002029,15.9,14.2,1,0.6,0.1,19.6,10.4,0.3,0.5,0
090116937002035,0,0,0,0,0,0,0,0,0,0
090116935001028,9,8,0.6,0.3,0,10.9,6.3,0.2,0.2,0
090116935001026,0,0,0,0,0,0,0,0,0,0
090116933002025,2.2,2.2,0.2,0.1,0,2.8,1.6,0,0.1,0
090116933002034,22.6,22.6,1.8,0.9,0.2,28.9,16.4,0.4,0.8,0
090116933002029,0,0,0,0,0,0,0,0,0,0
090116933003062,10.8,9.7,0.7,0.3,0,13.1,7.6,0.2,0.2,0
090116933003035,3.5,3.5,0.3,0.1,0,4.5,2.5,0.1,0.1,0
090116933003031,5.1,5.1,0.4,0.2,0,6.5,3.7,0.1,0.2,0
090116933003024,0,0,0,0,0,0,0,0,0,0
090116933003037,1.9,1.9,0.2,0.1,0,2.4,1.4,0,0.1,0
090116933003029,1.9,1.7,0.1,0.1,0,2.3,1.3,0,0,0
090116933003028,9.7,8.7,0.6,0.3,0,11.8,6.8,0.2,0.2,0
090116933003041,2.2,2,0.1,0.1,0,2.7,1.6,0,0.1,0
090116933001016,2.5,2.5,0.2,0.1,0,3.3,1.8,0,0.1,0
090117091002067,0,0,0,0,0,0,0,0,0,0
090117092003023,12.6,17.4,1.6,0.6,0,19,10.9,0.6,0.4,0
090117091002032,0,0,0,0,0,0,0,0,0,0
090117091002076,0,0,0,0,0,0,0,0,0,0
090117091001008,0.9,1.6,0.1,0,0,1.4,1,0,0,0
090117092004001,2.4,3.3,0.3,0.1,0,3.6,2.1,0.1,0.1,0
090117091001021,34.4,57.7,4,1.5,0.3,53.1,38.4,1.5,1.2,0
090117091001013,24.8,41.6,2.9,1.1,0.2,38.3,27.7,1.1,0.9,0
090117091002046,0,0,0,0,0,0,0,0,0,0
090117024003011,23.8,19,1.9,1,0,29,13.7,0.9,0.5,0
090117024003000,37.2,29.7,3.1,1.6,0.1,45.5,21.4,1.4,0.7,0
090117011001021,2.3,2.5,0.2,0.1,0,2.8,2,0.1,0.1,0
090117011001027,10.7,11.5,1.1,0.3,0.1,13,9.2,0.5,0.3,0
090117011001013,0,0,0,0,0,0,0,0,0,0
090117011004004,34.4,36.9,3.6,1.1,0.4,41.9,29.5,1.7,1.1,0
090117011005059,0,0,0,0,0,0,0,0,0,0
090117011005071,0,0,0,0,0,0,0,0,0,0
090117011005040,0,0,0,0,0,0,0,0,0,0
090117012001017,6.4,6.8,0.7,0.2,0.1,7.7,5.5,0.3,0.2,0
090117071002026,4.3,5.2,0.4,0.2,0,5.7,3.9,0.1,0.1,0
090117071002048,1.2,1.5,0.1,0,0,1.6,1.1,0,0,0
090117071003017,10.2,12.3,1,0.4,0,13.4,9.1,0.3,0.3,0
090117071003001,10.5,12.7,1,0.4,0,13.8,9.4,0.4,0.3,0
090117071001025,0,0,0,0,0,0,0,0,0,0
090117071002107,5.9,7.1,0.6,0.2,0,7.7,5.3,0.2,0.2,0
090117071002071,0,0,0,0,0,0,0,0,0,0
090117151002013,0.3,0.4,0,0,0,0.4,0.3,0,0,0
090117151002007,9.3,10.7,0.9,0.3,0,11.7,8.7,0.2,0.2,0
090117151002062,0,0,0,0,0,0,0,0,0,0
090117151002050,18.3,21.1,1.7,0.6,0.1,23,17.2,0.5,0.4,0
090117151002025,7.3,8.4,0.7,0.2,0,9.2,6.9,0.2,0.2,0
090117151002024,29.7,34.1,2.8,1,0.1,37.2,27.8,0.8,0.6,0
090117111001036,0,0,0,0,0,0,0,0,0,0
090117111001041,4,6.5,0.6,0.2,0,6.3,4.4,0.2,0.2,0
090116933001025,0,0,0,0,0,0,0,0,0,0
090117131001025,0,0,0,0,0,0,0,0,0,0
090117131001046,1.8,2.6,0.2,0.1,0,2.6,1.8,0.1,0.1,0
090117131002000,23,32.8,2.5,1.3,0,32.9,22.7,1.2,1.1,0
090117131002022,0,0,0,0,0,0,0,0,0,0
090117131001073,2.6,3.7,0.3,0.1,0,3.7,2.5,0.1,0.1,0
090117131001048,2.3,3.3,0.3,0.1,0,3.3,2.3,0.1,0.1,0
090117131001012,11.9,16.9,1.3,0.7,0,17,11.7,0.6,0.6,0
090117131001014,29.7,42.3,3.2,1.7,0.1,42.5,29.3,1.5,1.4,0
090117131001057,1.3,1.8,0.1,0.1,0,1.8,1.3,0.1,0.1,0
090117131001059,1.5,2.2,0.2,0.1,0,2.2,1.5,0.1,0.1,0
090117131002012,5.2,7.4,0.6,0.3,0,7.4,5.1,0.3,0.2,0
090117131002010,20.1,28.7,2.2,1.2,0,28.9,19.9,1,0.9,0
090117092002032,17.7,24.5,2.2,0.9,0,26.7,15.3,0.9,0.6,0
090117092003000,19.9,27.5,2.5,1,0,30,17.2,1,0.6,0
090117092003004,1.6,2.3,0.2,0.1,0,2.5,1.4,0.1,0.1,0
090117091002003,0.9,1.6,0.1,0,0,1.4,1,0,0,0
090117092001020,0.9,1.3,0.1,0,0,1.4,0.8,0,0,0
090117024002039,5,4,0.4,0.2,0,6.1,2.9,0.2,0.1,0
090117024001001,182.7,146,15,7.8,0.3,223.2,105.2,6.8,3.6,0
090117024003006,65,51.9,5.3,2.8,0.1,79.4,37.4,2.4,1.3,0
090117024002037,9.8,7.8,0.8,0.4,0,11.9,5.6,0.4,0.2,0
090117025002003,0,0,0,0,0,0,0,0,0,0
090117025002007,7.9,6.3,0.6,0.3,0,9.7,4.6,0.3,0.2,0
090117025002010,38,30.4,3.1,1.6,0.1,46.5,21.9,1.4,0.7,0
090118702002014,0,0,0,0,0,0,0,0,0,0
090116501002018,4.7,2.6,0.3,0.1,0,5.2,2.5,0,0.1,0
090116501002017,0,0,0,0,0,0,0,0,0,0
090116501001001,0,0,0,0,0,0,0,0,0,0
090116501001020,0,0,0,0,0,0,0,0,0,0
090116501001021,1,0.6,0.1,0,0,1.2,0.6,0,0,0
090116501002002,2.1,1.2,0.1,0.1,0,2.3,1.1,0,0,0
090116501001038,2.1,1.2,0.1,0.1,0,2.3,1.1,0,0,0
090116501003033,4.1,2.3,0.3,0.1,0,4.6,2.2,0,0.1,0
090116501001024,0.5,0.3,0,0,0,0.6,0.3,0,0,0
090116501001016,31.1,17.3,2.2,0.9,0.1,34.6,16.7,0.3,0.5,0
090116501001019,0,0,0,0,0,0,0,0,0,0
090116501001064,2.6,1.4,0.2,0.1,0,2.9,1.4,0,0,0
090116962002002,11.1,9.3,0.7,0.3,0.1,14,6.3,0.4,0.2,0
090116962001018,3.7,3.7,0.3,0.1,0,5,2.4,0.1,0.1,0
090116964001048,0,0,0,0,0,0,0,0,0,0
090116964001035,26.8,11.8,1.6,1.1,0,28.9,8.5,0.8,0.9,0
090116968001006,26.8,11.8,1.6,1.1,0,28.9,8.5,0.8,0.9,0
090116970001031,19.9,12.8,1.3,0.8,0,23.4,8.5,0.8,0.5,0
090116970001021,2.2,1.4,0.1,0.1,0,2.6,0.9,0.1,0.1,0
090116964001002,2.4,1.8,0.2,0.1,0,2.9,1.2,0.1,0.1,0
090116964001020,0,0,0,0,0,0,0,0,0,0
090116964002009,14.4,10.7,1,0.6,0,17.8,7.1,0.5,0.4,0
090116964002002,10.6,7.9,0.8,0.4,0,13.1,5.2,0.4,0.3,0
090116963002013,0,0,0,0,0,0,0,0,0,0
090116963002002,0,0,0,0,0,0,0,0,0,0
090117054002026,7.5,6.2,0.4,0.2,0,8.9,5,0.1,0.1,0
090117054001055,1.7,1.3,0.1,0,0,2,1,0,0,0
090117052003059,5.4,2.4,0.2,0.1,0,5.7,2.2,0,0.1,0
090117052003056,6.4,2.9,0.2,0.1,0,6.8,2.6,0.1,0.1,0
090117052003042,7.9,3.5,0.2,0.2,0,8.4,3.2,0.1,0.2,0
090117052001041,0.9,0.7,0.1,0,0,1,0.5,0,0,0
090117052001054,4.9,2.2,0.2,0.1,0,5.2,2,0,0.1,0
090117052003037,15.8,7.1,0.5,0.4,0,16.7,6.3,0.1,0.4,0
090117052003038,3,1.3,0.1,0.1,0,3.1,1.2,0,0.1,0
090117052002031,5.9,2.7,0.2,0.1,0,6.3,2.4,0,0.1,0
090117052002025,4.4,2,0.1,0.1,0,4.7,1.8,0,0.1,0
090117052002020,4.4,2,0.1,0.1,0,4.7,1.8,0,0.1,0
090117052002032,5.9,2.7,0.2,0.1,0,6.3,2.4,0,0.1,0
090117052002021,4.9,2.2,0.2,0.1,0,5.2,2,0,0.1,0
090117052002015,0,0,0,0,0,0,0,0,0,0
090117052003072,0,0,0,0,0,0,0,0,0,0
090117052002048,13.3,6,0.4,0.3,0,14.1,5.3,0.1,0.3,0
090117052002006,31.6,14.2,1,0.7,0.1,33.4,12.7,0.3,0.7,0
090117051012015,1,0.4,0,0,0,1,0.4,0,0,0
090117161022022,0,0,0,0,0,0,0,0,0,0
090118707011003,0.9,0.7,0.1,0,0,1,0.5,0,0,0
090118707011006,0,0,0,0,0,0,0,0,0,0
090117161023037,2.2,1.7,0.1,0.1,0,2.6,1.3,0,0,0
090117161013002,11.5,8.6,0.7,0.3,0,13.4,7,0.2,0.2,0
090117161021000,95.6,71.8,5.6,2.5,0.4,110.9,58.3,1.7,1.7,0
090118707031043,14.1,10.6,0.9,0.3,0,16.9,8.2,0.3,0.2,0
090118707031042,18.3,13.8,1.2,0.4,0,21.9,10.6,0.3,0.2,0
090118707031052,1.6,1.2,0.1,0,0,1.9,0.9,0,0,0
090118707011045,3.8,3,0.2,0.1,0,4.6,2.3,0.1,0.1,0
090117021002022,18.2,14.5,2.6,0.7,0.1,21.5,11.6,0.8,0.5,0
090117026001014,0,0,0,0,0,0,0,0,0,0
090118702002017,0,0,0,0,0,0,0,0,0,0
090119800001051,0,0,0,0,0,0,0,0,0,0
090117028001021,44.5,33.3,3.3,1.5,0.1,52.1,23.4,2,1.2,0
090117027002012,4.9,3.9,0.7,0.2,0,5.8,3.2,0.2,0.1,0
090117029002016,0,0,0,0,0,0,0,0,0,0
090117028002021,0,0,0,0,0,0,0,0,0,0
090119800001060,0,0,0,0,0,0,0,0,0,0
090117023001013,0,0,0,0,0,0,0,0,0,0
090117026001033,0,0,0,0,0,0,0,0,0,0
090117021002090,0,0,0,0,0,0,0,0,0,0
090117027002006,0,0,0,0,0,0,0,0,0,0
090119901000006,0,0,0,0,0,0,0,0,0,0
090118705022002,9.9,12.7,0.9,0.4,0,13.5,9,0.4,0.4,0
090118705022026,5.2,6.6,0.5,0.2,0,7.1,4.7,0.2,0.2,0
090118705022000,0,0,0,0,0,0,0,0,0,0
090118705021025,0,0,0,0,0,0,0,0,0,0
090116952024042,0.6,0.7,0.1,0,0,0.8,0.5,0,0,0
090118705011014,7.2,8.6,0.9,0.4,0,10.2,5.8,0.2,0.4,0
090116952021017,0,0,0,0,0,0,0,0,0,0
090116952022001,27.8,37.2,2.8,1.2,0,39.3,26.3,0.8,0.9,0
090116952021038,36.9,49.4,3.8,1.6,0,52.2,34.9,1.1,1.2,0
090116952021025,5,6.7,0.5,0.2,0,7.1,4.8,0.2,0.2,0
090116601012034,2.9,2.3,0.2,0.1,0,3.4,1.9,0,0,0
090116601013017,0,0,0,0,0,0,0,0,0,0
090116601021003,79.6,63.7,4.5,2,0.2,93.8,53.1,0.9,0.9,0
090116601011013,0.8,0.7,0,0,0,1,0.6,0,0,0
090116601022007,6.3,5,0.4,0.2,0,7.4,4.2,0.1,0.1,0
090116601022038,4.6,3.7,0.3,0.1,0,5.4,3.1,0,0.1,0
090116601013042,2.5,2,0.1,0.1,0,2.9,1.7,0,0,0
090116601023006,9.6,7.7,0.5,0.2,0,11.3,6.4,0.1,0.1,0
090116601021002,0.8,0.7,0,0,0,1,0.6,0,0,0
090116601022000,0,0,0,0,0,0,0,0,0,0
090116601022053,3.3,2.7,0.2,0.1,0,3.9,2.2,0,0,0
090116601022052,3.3,2.7,0.2,0.1,0,3.9,2.2,0,0,0
090116601022056,2.9,2.3,0.2,0.1,0,3.4,1.9,0,0,0
090116601023037,1.7,1.3,0.1,0,0,2,1.1,0,0,0
090116601023041,3.3,2.7,0.2,0.1,0,3.9,2.2,0,0,0
090116601023043,2.1,1.7,0.1,0.1,0,2.5,1.4,0,0,0
090116601024025,0,0,0,0,0,0,0,0,0,0
090116937001024,9.2,9.2,0.7,0.4,0.1,11.8,6.7,0.2,0.3,0
090116937001095,0,0,0,0,0,0,0,0,0,0
090116933002003,1.6,1.6,0.1,0.1,0,2,1.2,0,0.1,0
090116933001032,13.9,12.8,1.1,0.6,0.1,17.8,9.1,0.5,0.5,0
090116937001010,0,0,0,0,0,0,0,0,0,0
090116937001027,0,0,0,0,0,0,0,0,0,0
090116937001033,2.5,2.5,0.2,0.1,0,3.3,1.8,0,0.1,0
090116937001040,28,28,2.2,1.1,0.2,35.8,20.3,0.5,1,0
090116937001051,0.3,0.3,0,0,0,0.4,0.2,0,0,0
090117161022006,0,0,0,0,0,0,0,0,0,0
090118707031055,1,0.8,0.1,0,0,1.3,0.6,0,0,0
090118707031032,0,0,0,0,0,0,0,0,0,0
090118707031034,0.3,0.2,0,0,0,0.3,0.2,0,0,0
090118707042021,69.5,54.9,3.9,2,0.1,83.5,41.6,1.5,1.4,0
090117161011001,0,0,0,0,0,0,0,0,0,0
090117161023031,20.4,15.3,1.2,0.5,0.1,23.6,12.4,0.4,0.4,0
090118707011010,6.6,5,0.4,0.2,0,7.7,4,0.1,0.1,0
090118707011012,0,0,0,0,0,0,0,0,0,0
090117161011006,0,0,0,0,0,0,0,0,0,0
090117121002023,1.9,2.9,0.2,0.1,0,2.9,2,0.1,0.1,0
090117121001013,0,0,0,0,0,0,0,0,0,0
090118701001005,2.4,3.1,0.2,0.1,0,3.2,2.4,0.1,0.1,0
090117012001011,0,0,0,0,0,0,0,0,0,0
090117012001007,64.6,67.3,7.3,2.5,0.3,81.6,53.7,1.5,1.3,0
090117012001004,12.4,13.3,1.3,0.4,0.1,15.1,10.7,0.6,0.4,0
090117012001024,4.9,5.3,0.5,0.2,0.1,6,4.2,0.2,0.2,0
090117011005075,13.9,14.9,1.4,0.4,0.1,16.9,11.9,0.7,0.4,0
090117011005047,0,0,0,0,0,0,0,0,0,0
090117011005057,0,0,0,0,0,0,0,0,0,0
090117011005010,0,0,0,0,0,0,0,0,0,0
090117011005080,0,0,0,0,0,0,0,0,0,0
090117012002018,3.2,3.4,0.4,0.1,0,4.1,2.7,0.1,0.1,0
090117111002023,22,35.5,3.2,1.2,0.1,34.4,23.9,1.4,0.9,0
090117111002022,0.2,0.4,0,0,0,0.4,0.3,0,0,0
090117111002011,6.9,11.1,1,0.4,0,10.7,7.5,0.4,0.3,0
090117111002025,2.6,4.2,0.4,0.1,0,4.1,2.8,0.2,0.1,0
090117111002039,6.4,10.3,0.9,0.4,0,10,6.9,0.4,0.3,0
090117111001058,1.4,2.3,0.2,0.1,0,2.2,1.5,0.1,0.1,0
090117111002005,9.5,15.3,1.4,0.5,0,14.8,10.3,0.6,0.4,0
090117051023009,11.7,10.8,0.8,0.4,0,15,7.3,0.3,0.3,0
090117051023014,25,23,1.7,0.8,0,32,15.6,0.7,0.7,0
090117051022005,15.4,14.2,1,0.5,0,19.7,9.6,0.4,0.4,0
090117051024003,6.5,6,0.4,0.2,0,8.3,4,0.2,0.2,0
090117051024004,9.3,8.5,0.6,0.3,0,11.8,5.8,0.3,0.2,0
090117051024010,10.8,10,0.7,0.3,0,13.8,6.7,0.3,0.3,0
090117051013001,17.9,16.5,1.2,0.5,0,22.9,11.2,0.5,0.5,0
090117051013010,13.6,12.5,0.9,0.4,0,17.4,8.5,0.4,0.4,0
090117141041018,7.6,8,0.7,0.3,0.2,9.1,6.6,0.3,0.2,0
090117141031026,15.9,17,1.7,0.6,0,20,13.6,0.5,0.3,0
090117141041057,6.6,6.9,0.6,0.3,0.2,7.9,5.7,0.2,0.2,0
090117141013017,0.3,0.3,0,0,0,0.4,0.3,0,0,0
090117141013018,0,0,0,0,0,0,0,0,0,0
090117141042015,0,0,0,0,0,0,0,0,0,0
090117141041056,16.6,17.4,1.6,0.7,0.4,19.9,14.4,0.6,0.4,0
090117141034006,0,0,0,0,0,0,0,0,0,0
090117141034018,15.9,17,1.7,0.6,0,20,13.6,0.5,0.3,0
090117141042007,0.3,0.4,0,0,0,0.4,0.3,0,0,0
090117141042037,12.1,13,1.3,0.4,0,15.3,10.4,0.4,0.2,0
090117141042048,0,0,0,0,0,0,0,0,0,0
090117141041001,3.5,3.6,0.3,0.1,0.1,4.2,3,0.1,0.1,0
090117141031025,12.5,13.3,1.3,0.5,0,15.7,10.7,0.4,0.2,0
090117141041009,0,0,0,0,0,0,0,0,0,0
090118702001024,4,3.2,0.6,0.2,0,4.7,2.6,0.2,0.1,0
090117027002024,5.1,4.1,0.7,0.2,0,6,3.2,0.2,0.1,0
090117028001022,25.6,19.2,1.9,0.9,0.1,30.1,13.5,1.2,0.7,0
090117029001013,4,2.5,0.2,0.1,0,4.4,2.2,0.1,0.1,0
090117029001011,37.8,24.3,2,0.7,0.2,41.7,20.8,0.7,0.5,0
090118702001032,0,0,0,0,0,0,0,0,0,0
090118702004014,3.2,2.6,0.5,0.1,0,3.8,2.1,0.1,0.1,0
090118702004013,4.6,3.7,0.7,0.2,0,5.5,3,0.2,0.1,0
090118702003004,15.2,12.2,2.2,0.6,0.1,18,9.7,0.7,0.4,0
090117021002010,0,0,0,0,0,0,0,0,0,0
090117021002021,0,0,0,0,0,0,0,0,0,0
090117021002041,0,0,0,0,0,0,0,0,0,0
090117021002038,7.5,6.5,0.7,0.3,0,9.2,4.8,0.2,0.2,0
090117021002042,0,0,0,0,0,0,0,0,0,0
090116952021012,17,22.8,1.7,0.8,0,24,16.1,0.5,0.5,0
090118705013018,2.4,2.9,0.2,0.1,0,3.2,2,0.1,0.1,0
