GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREILAR,G20PREIPIE,G20PREOWRI,G20DELDNOR,G20DELLHYN,G20DELGSTR,G20DELSMUS,G20DELIFRA,G20DELIKRU,G20DELILOW,G20DELICHE,G20DELOWRI,G20COUDWHI,G20COURPIC,G20COULBIS,G20COUGWIL,G20COUIHEN,G20COUIORA,G20COUILAZ,G20COUIGOO,G20COUIBAT,G20COUIPAL,G20COUIGAR,G20COUILEW,G20COUIJAY,G20COUIBAR,G20COUIHOW,G20COUIMER,G20COUIHE2,G20COUIPAD,G20COUIGUR,G20COUISCR,G20COUISIL,G20COUICRI,G20COUIMUR,G20COUIROG,G20COUOWRI,G20USSDSTR,G20USSRWEI,G20USSGORY,G20USSOWRI,G20HALDOWO,G20HALGROB,G20HALISYE,G20HALOWRI
110010095082007,60.5,1.9,0.3,0.4,0.2,0,0.4,55.3,0.8,0.7,1.4,1.3,0.5,0.8,0.6,0.2,30.6,1.2,0.5,1.2,11.9,20.7,7.9,9.6,5,2,2.2,1.7,0.5,0.8,1,0.8,1.3,0.4,0.7,0.5,0.4,0.3,0.2,0.4,0.3,51.2,2.2,5.7,0.4,48.5,5,3.1,0.5
110010095082003,19.9,0.6,0.1,0.1,0,0,0.1,18.2,0.3,0.2,0.4,0.4,0.2,0.2,0.2,0.1,10,0.4,0.1,0.4,3.9,6.8,2.6,3.2,1.6,0.7,0.7,0.6,0.1,0.3,0.3,0.3,0.4,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,16.8,0.7,1.9,0.1,15.9,1.6,1,0.1
110010095082004,52.2,1.6,0.2,0.3,0.1,0,0.3,47.7,0.7,0.6,1.2,1.1,0.4,0.7,0.5,0.2,26.4,1.1,0.4,1.1,10.3,17.9,6.8,8.3,4.3,1.7,1.9,1.4,0.4,0.7,0.9,0.7,1.1,0.4,0.6,0.4,0.4,0.3,0.2,0.4,0.2,44.2,1.9,4.9,0.4,41.8,4.3,2.7,0.4
110010095083002,79.5,2.5,0.4,0.5,0.2,0.1,0.5,72.7,1.1,0.9,1.8,1.7,0.6,1,0.8,0.3,40.2,1.6,0.6,1.6,15.7,27.2,10.4,12.7,6.6,2.7,2.9,2.2,0.6,1.1,1.3,1.1,1.7,0.6,0.9,0.7,0.6,0.4,0.3,0.6,0.3,67.3,2.9,7.5,0.5,63.8,6.6,4,0.6
110010095092011,84.5,2.6,0.4,0.5,0.2,0.1,0.5,77.2,1.1,1,1.9,1.8,0.7,1.1,0.9,0.3,42.7,1.7,0.6,1.7,16.6,28.9,11,13.4,7,2.8,3.1,2.3,0.6,1.1,1.4,1.1,1.8,0.6,1,0.7,0.6,0.4,0.3,0.6,0.4,71.5,3.1,7.9,0.6,67.7,7,4.3,0.6
110010071001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078041014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078081002,21.8,0.8,0,0.1,0.1,0.1,0.1,20.3,0.1,0.1,0.4,0.6,0.1,0.3,0.1,0.1,10.7,0.2,0.1,0.4,2.7,9.1,1.1,2.7,1,0.4,0.8,0.4,0,0.4,0.8,0.2,0.4,0.2,0.4,0.3,0.2,0,0.3,0.1,0.3,18.8,0.5,2,0.1,17.9,2.2,0.9,0.1
110010010021000,479.4,60.7,3.4,1.5,1.2,0.5,7.9,410.2,25.3,8.4,8.8,17.7,16.5,7.6,4.9,2.9,170,67.3,10.1,17.4,146.6,43.5,86.2,185.7,11.8,27,13,6.4,17.9,12.3,4.4,7.9,7.1,3.7,1.2,1.7,3.2,2.7,2,3.7,2,365,80.3,30.9,3.7,310.9,33.6,63.1,8.4
110010003003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096041003,85,3.4,0.4,0.5,0.3,0.1,0.7,79.8,1.3,0.7,1,2,0.9,0.9,0.6,0.5,42.3,2.6,0.9,1.7,10.4,33.9,7.9,11.9,4.8,1.5,2,1.8,0.5,1,3,1.1,1.4,0.5,3.1,1,0.8,0.5,0.5,0.5,0.5,72.2,3.5,7.7,0.5,71.1,7.5,4,0.6
110010096042005,102.3,4.1,0.5,0.6,0.3,0.1,0.9,96.1,1.6,0.8,1.2,2.4,1.1,1.1,0.7,0.7,50.9,3.2,1.1,2,12.6,40.8,9.5,14.4,5.8,1.8,2.4,2.1,0.6,1.2,3.6,1.3,1.6,0.7,3.8,1.2,1,0.7,0.6,0.7,0.6,87,4.2,9.3,0.6,85.6,9,4.8,0.7
110010077091014,28.4,0.8,0.1,0.2,0,0.2,0.3,26.7,0.2,0.2,0.4,0.5,0.1,0.3,0.3,0.1,14,0.4,0.1,0.4,3.1,12.2,1.5,3.3,1.6,0.3,0.6,0.6,0.1,0.3,1,0.2,0.5,0.1,0.7,0.4,0.4,0.2,0.3,0.2,0.2,24,1,2.2,0.2,23.5,2.6,1,0.1
110010077082008,27.2,0.7,0.1,0.2,0,0.1,0.3,25.5,0.2,0.1,0.4,0.5,0.1,0.3,0.3,0.1,13.4,0.4,0.1,0.4,2.9,11.6,1.4,3.2,1.5,0.3,0.5,0.6,0.1,0.2,1,0.1,0.5,0.1,0.7,0.3,0.4,0.2,0.2,0.2,0.2,22.9,1,2.1,0.2,22.4,2.5,0.9,0.1
110010077082010,52.4,1.4,0.2,0.4,0,0.3,0.5,49.2,0.4,0.3,0.8,0.9,0.2,0.6,0.5,0.2,25.8,0.8,0.1,0.7,5.6,22.4,2.7,6.1,2.9,0.6,1,1.1,0.2,0.5,1.9,0.3,1,0.2,1.3,0.7,0.7,0.4,0.5,0.4,0.4,44.2,1.8,4.1,0.3,43.2,4.8,1.8,0.1
110010099012020,45.8,0.8,0.1,0.2,0,0.1,0.7,41.9,0.3,0.3,0.8,1.4,0.3,0.7,0.4,0.3,25.3,0.8,0.3,1,7.8,16.9,4.8,7.5,3.2,0.8,2,1,0.6,0.6,0.8,0.3,0.6,0.1,0.9,0.4,0.8,0.1,0.1,0.7,0.3,39.2,1.4,3.7,0.4,38,3.9,1.5,0.3
110010076042021,13,0.4,0.1,0.1,0,0,0.1,11.9,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,6,0.3,0.1,0.3,2.2,4.7,0.9,2.4,1.1,0.1,0.4,0.3,0.1,0.1,0.3,0.1,0.2,0.1,0.3,0.2,0.2,0.1,0.1,0.2,0.1,10.9,0.4,1.2,0.1,10.5,1.3,0.4,0.1
110010076042009,37.7,1.2,0.1,0.3,0.1,0.1,0.2,34.6,0.6,0.5,0.6,0.7,0.2,0.4,0.4,0.2,17.4,0.9,0.2,0.9,6.4,13.6,2.6,6.9,3.1,0.4,1,0.9,0.2,0.4,1,0.2,0.6,0.1,0.8,0.5,0.4,0.2,0.1,0.5,0.2,31.6,1.1,3.5,0.2,30.3,3.8,1.2,0.3
110010076042027,16.4,0.5,0.1,0.1,0,0,0.1,15.1,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.1,7.6,0.4,0.1,0.4,2.8,5.9,1.1,3,1.4,0.2,0.5,0.4,0.1,0.2,0.4,0.1,0.3,0.1,0.4,0.2,0.2,0.1,0.1,0.2,0.1,13.8,0.5,1.5,0.1,13.2,1.7,0.5,0.1
110010099012028,61.1,1,0.1,0.3,0,0.1,0.9,55.8,0.4,0.4,1.1,1.9,0.4,0.9,0.6,0.4,33.8,1,0.4,1.3,10.4,22.5,6.4,10,4.3,1.1,2.6,1.3,0.8,0.8,1,0.4,0.8,0.1,1.2,0.6,1,0.1,0.1,0.9,0.4,52.3,1.9,5,0.5,50.7,5.2,2,0.4
110010104002019,49.7,3.6,0.6,0.2,0.2,0.1,0.5,45.4,1.5,0.5,1.1,1.2,0.8,1,0.7,0.3,22.9,2.9,0.9,1.3,6.4,17.3,1.4,9.2,5,0.7,1.4,1.1,0.1,1,2,0.3,0.9,0.4,0.8,0.7,0.8,0.3,0.6,0.4,0.7,42.5,3.7,4.3,0.4,41,5.6,2.8,0.7
110010104002039,56,4,0.7,0.2,0.2,0.2,0.6,51.2,1.7,0.5,1.2,1.4,0.9,1.1,0.8,0.3,25.8,3.3,1,1.5,7.2,19.6,1.5,10.3,5.6,0.8,1.6,1.2,0.1,1.1,2.2,0.3,1,0.4,0.9,0.8,1,0.3,0.6,0.4,0.8,47.9,4.2,4.9,0.4,46.2,6.3,3.2,0.7
110010019014011,56.4,1.9,0.2,0.4,0.2,0,0.3,52,0.6,0.7,1,1,0.3,0.6,0.7,0.3,30.1,1,0.2,1.6,12.2,14.7,10.3,7.1,3.8,3.9,1.9,2.2,0.3,0.8,1,0.7,0.7,0.5,1.9,0.4,0.3,0.3,0.1,0.4,0.4,46,1.6,5.9,0.4,44.4,5.4,2.4,0.5
110010021012002,56.8,2.2,0.2,0.2,0.3,0.1,0.3,51.4,0.7,0.6,1.6,1.2,0.5,0.8,0.5,0.2,28.9,1.4,0.4,1.6,12.1,13.7,9.4,9,3.4,2.5,2.2,2,0.4,1.2,1,0.6,0.5,0.5,0.8,0.4,0.4,0.8,0.4,0.2,0.4,47.1,2,5.5,0.5,46.2,4.1,3,0.5
110010020023013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010021013005,95.1,3.6,0.4,0.3,0.5,0.2,0.5,86.1,1.1,1,2.6,1.9,0.8,1.3,0.8,0.4,48.4,2.3,0.7,2.8,20.3,23,15.8,15.1,5.8,4.2,3.7,3.4,0.6,1.9,1.7,1,0.9,0.9,1.4,0.7,0.6,1.3,0.6,0.4,0.6,78.8,3.4,9.2,0.8,77.4,6.8,5,0.9
110010022011001,50,1.9,0.2,0.2,0.3,0.1,0.3,45.3,0.6,0.5,1.4,1,0.4,0.7,0.4,0.2,25.4,1.2,0.4,1.4,10.7,12.1,8.3,8,3,2.2,2,1.8,0.3,1,0.9,0.5,0.5,0.5,0.7,0.4,0.3,0.7,0.3,0.2,0.3,41.5,1.8,4.8,0.4,40.7,3.6,2.6,0.5
110010022011003,90.7,3.3,0.3,0.6,0.3,0.3,0.5,81.4,1.5,1.5,2.3,2,0.6,1.1,1,0.6,42.7,2.7,1.1,2.1,21.9,24.1,16.4,12,3.8,5.8,2.7,3.7,0.6,1.5,2,0.9,0.6,0.7,1.6,0.8,0.5,0.7,0.6,0.6,0.5,73.7,4.1,9.7,0.8,72.1,8,4.4,1.1
110010019011005,62.5,2.5,0.3,0.4,0.1,0.1,0.6,56.8,0.7,0.9,1.3,1.1,1.1,1,0.4,0.4,34.2,1.9,0.7,1.6,9.3,17.6,11,8.9,3.8,2.4,2.1,2.5,0.3,1,1.2,0.9,0.8,0.9,0.8,0.5,0.6,0.3,0.5,0.2,0.7,51.1,2.5,6.4,0.6,49,6.9,2.9,0.6
110010021026002,41.2,1.7,0.2,0.2,0.1,0,0.3,36.9,0.6,0.7,1,1.1,0.4,0.5,0.5,0.3,20.8,1.1,0.3,1,8.5,10.8,7,6,2.5,2,1.7,1.7,0.2,0.5,0.6,0.6,0.4,0.3,0.6,0.3,0.2,0.5,0.2,0.2,0.3,33.7,1.6,4.4,0.4,33.5,3.6,2.1,0.4
110010021013004,106.3,4.1,0.4,0.4,0.6,0.2,0.6,96.1,1.3,1.1,2.9,2.2,0.9,1.5,0.9,0.4,54,2.6,0.8,3.1,22.6,25.6,17.6,16.9,6.4,4.7,4.2,3.8,0.7,2.2,1.9,1.1,1,1,1.5,0.8,0.7,1.4,0.7,0.4,0.7,88,3.8,10.2,0.9,86.5,7.6,5.6,1
110010022011004,116.6,4.3,0.4,0.8,0.4,0.4,0.6,104.7,1.9,1.9,3,2.6,0.8,1.5,1.3,0.8,54.8,3.4,1.5,2.7,28.1,31,21.1,15.4,4.9,7.4,3.5,4.8,0.7,1.9,2.6,1.2,0.8,0.9,2,1,0.6,0.9,0.8,0.8,0.6,94.8,5.3,12.5,1.1,92.8,10.3,5.7,1.4
110010021025001,10.9,0.4,0.1,0.1,0,0,0.1,9.8,0.2,0.2,0.3,0.3,0.1,0.1,0.1,0.1,5.5,0.3,0.1,0.3,2.3,2.9,1.9,1.6,0.7,0.5,0.5,0.4,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,9,0.4,1.2,0.1,8.9,1,0.5,0.1
110010022023006,89.3,3.3,0.3,0.6,0.3,0.3,0.5,80.2,1.4,1.4,2.3,2,0.6,1.1,1,0.6,42,2.6,1.1,2.1,21.5,23.7,16.1,11.8,3.7,5.7,2.7,3.7,0.5,1.4,2,0.9,0.6,0.7,1.5,0.8,0.5,0.7,0.6,0.6,0.5,72.6,4.1,9.6,0.8,71.1,7.9,4.4,1.1
110010024002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010024002010,9.6,0.3,0,0,0,0,0.1,8.7,0.2,0.2,0.2,0.2,0.1,0.1,0,0,4.4,0.2,0.1,0.2,2.4,2.5,2.5,1.3,0.6,0.6,0.3,0.3,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,7.9,0.4,0.9,0.1,7.8,0.7,0.5,0.1
110010024004005,63,1.8,0.3,0.6,0.1,0.1,0.6,57.3,1.1,0.9,1.7,1,0.5,0.9,0.3,0.3,28.1,1.4,0.5,1.9,17.2,14,19.4,8.1,3.7,3.8,1.8,2.4,0.4,0.9,1.2,1.1,0.6,0.4,0.6,0.4,0.3,0.5,0.3,0.1,0.5,50.1,2.5,7.5,0.9,49.8,5.7,3.4,0.9
110010002023000,17,2.7,0.2,0.1,0,0.1,0.2,14.1,1.3,0.3,0.4,0.6,0.7,0.4,0.2,0.2,6.3,2.7,0.6,0.6,4.5,1.6,2.9,5.5,0.7,0.8,0.4,0.3,0.4,0.4,0.2,0.3,0.3,0.2,0.1,0.2,0.1,0.2,0.2,0.1,0.2,12.1,3.6,1.3,0.2,11.6,1.3,2.4,0.4
110010001003003,32.8,5.2,0.4,0.2,0.1,0,0.6,27.8,2.9,0.9,0.6,0.9,1.1,0.9,0.3,0.4,12.3,5.1,1.3,1.6,10,3,4.3,12.2,1,1.7,0.8,0.3,1,0.7,0.2,0.4,0.4,0.4,0,0.4,0.2,0.2,0.3,0.2,0.3,23.8,6.4,2.2,0.4,22,2.1,4.3,0.8
110010001004013,3.1,0.5,0,0,0,0,0.1,2.6,0.3,0.1,0.1,0.1,0.1,0.1,0,0,1.2,0.5,0.1,0.1,0.9,0.3,0.4,1.1,0.1,0.2,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,2.2,0.6,0.2,0,2.1,0.2,0.4,0.1
110010002024029,14.2,2.3,0.2,0,0,0,0.2,11.8,1,0.3,0.3,0.5,0.6,0.3,0.1,0.2,5.3,2.2,0.5,0.5,3.8,1.3,2.4,4.6,0.6,0.7,0.4,0.2,0.4,0.3,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,10.1,3,1.1,0.2,9.7,1.1,2,0.3
110010001004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010001004017,2.1,0.3,0,0,0,0,0,1.7,0.2,0.1,0,0.1,0.1,0.1,0,0,0.8,0.3,0.1,0.1,0.6,0.2,0.3,0.8,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.4,0.1,0,1.4,0.1,0.3,0
110010001004009,23.6,3.7,0.3,0.1,0,0,0.4,20,2.1,0.6,0.4,0.7,0.8,0.6,0.2,0.3,8.8,3.7,1,1.1,7.2,2.1,3.1,8.8,0.7,1.2,0.5,0.2,0.7,0.5,0.1,0.3,0.3,0.3,0,0.3,0.1,0.1,0.2,0.1,0.2,17.1,4.6,1.6,0.3,15.8,1.5,3.1,0.6
110010001002002,45.1,7.1,0.6,0.2,0.1,0,0.9,38.2,3.9,1.2,0.8,1.3,1.6,1.2,0.4,0.6,16.9,7,1.8,2.2,13.7,4.1,5.9,16.7,1.3,2.3,1,0.4,1.3,0.9,0.2,0.6,0.6,0.6,0,0.6,0.2,0.3,0.4,0.3,0.4,32.8,8.8,3.1,0.6,30.3,2.9,5.8,1.1
110010001004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010001002007,20.5,3.2,0.3,0.1,0,0,0.4,17.4,1.8,0.5,0.4,0.6,0.7,0.5,0.2,0.3,7.7,3.2,0.8,1,6.2,1.9,2.7,7.6,0.6,1.1,0.5,0.2,0.6,0.4,0.1,0.3,0.3,0.3,0,0.3,0.1,0.1,0.2,0.1,0.2,14.9,4,1.4,0.3,13.8,1.3,2.7,0.5
110010073011115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010094004002,38.6,1.4,0.1,0.1,0,0.1,0.2,35.6,0.4,0.4,0.6,0.7,0.5,0.6,0.3,0.2,18.6,0.9,0.1,0.8,9.1,13,7,5.8,2.2,1.2,2.2,1.1,0.2,0.3,0.6,0.5,0.8,0.3,0.6,0.2,0.3,0.2,0.2,0.1,0.3,32.4,1.4,3.6,0.2,29.4,3.3,2.1,0.2
110010094003004,36.9,1.3,0.1,0.1,0,0.1,0.2,34,0.4,0.4,0.6,0.7,0.4,0.6,0.3,0.2,17.8,0.9,0.1,0.7,8.7,12.4,6.7,5.6,2.1,1.2,2.1,1,0.2,0.3,0.6,0.5,0.8,0.3,0.5,0.2,0.3,0.2,0.2,0.1,0.3,31,1.4,3.5,0.2,28.2,3.2,2,0.2
110010094002016,40.8,1.4,0,0.2,0.2,0.1,0.4,37.6,0.6,1.1,0.8,0.6,0.3,0.7,0.3,0.3,20,1.1,0.5,1.1,9.7,11.7,8.7,6.1,2.7,2.1,1.8,0.7,0.4,0.5,0.7,0.8,1.5,0.3,0.4,0.1,0.3,0.4,0,0.2,0.1,33.5,1.8,4.4,0.8,31.8,4.1,2.1,0.4
110010094002025,18.8,0.7,0,0.1,0.1,0,0.2,17.3,0.3,0.5,0.4,0.3,0.1,0.3,0.1,0.1,9.3,0.5,0.2,0.5,4.5,5.4,4,2.8,1.2,1,0.8,0.3,0.2,0.2,0.3,0.4,0.7,0.1,0.2,0,0.1,0.2,0,0.1,0,15.5,0.8,2,0.4,14.7,1.9,1,0.2
110010111002015,28.4,1,0.1,0.1,0.1,0.1,0.2,26.1,0.3,0.4,0.6,0.6,0.2,0.4,0.2,0.1,13,0.8,0.2,0.7,5.2,10.4,3.4,4.1,1.7,1,1,0.7,0.1,0.5,0.7,0.6,0.9,0.2,0.4,0.2,0.3,0.1,0.2,0.1,0.2,24,1.3,2.8,0.2,22.6,3.1,1.1,0.2
110010111002005,33.8,1.1,0.1,0.1,0.1,0.1,0.2,31.4,0.5,0.4,0.4,0.6,0.3,0.4,0.2,0.1,16.8,1,0.3,0.9,6.6,13,4,4.5,1.5,1,2,0.7,0.3,0.4,0.5,0.5,1,0.1,0.5,0.4,0.3,0.2,0.1,0.3,0.2,28.7,1.3,2.9,0.3,27,2.6,1.9,0.3
110010094003006,20.1,0.7,0.1,0,0,0.1,0.1,18.6,0.2,0.2,0.3,0.4,0.2,0.3,0.2,0.1,9.7,0.5,0.1,0.4,4.7,6.8,3.6,3,1.1,0.6,1.1,0.6,0.1,0.2,0.3,0.2,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.2,16.9,0.7,1.9,0.1,15.4,1.7,1.1,0.1
110010111001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010111001026,13.2,0.4,0,0,0,0,0.1,12.3,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0,6.6,0.4,0.1,0.3,2.6,5.1,1.6,1.8,0.6,0.4,0.8,0.3,0.1,0.2,0.2,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0,0.1,0.1,11.2,0.5,1.1,0.1,10.5,1,0.7,0.1
110010111003035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010015001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010099052000,131.1,3.6,0.5,1.2,0.6,0.5,0.6,123.8,1.1,1.2,1.9,2,0.8,1.5,1.5,0.4,66.9,2.4,0.2,3.4,17.2,46.6,7.9,19.9,8.5,2,2.4,3,0.6,1.3,5,1.3,2.8,0.2,2.4,1.5,2.2,0.1,0.6,0.9,1,109.6,4.3,11.8,0.6,107.4,11.3,6.1,0.8
110010106002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010092032000,65.9,3,0.4,0.5,0.2,0.2,0.5,58.8,1.4,1.1,1.7,1.6,1,1.2,0.7,0.3,28.2,2.7,0.9,1.8,15,17.5,15.3,10.9,4,3,2,1.7,0.8,1.4,1.6,1.1,0.9,0.4,0.5,0.3,0.8,0.4,0.4,0.4,0.5,53.8,4,7.6,0.5,51.8,5.6,4.2,0.8
110010092032010,66.6,3,0.4,0.5,0.2,0.2,0.5,59.4,1.4,1.1,1.7,1.6,1,1.2,0.7,0.3,28.5,2.8,0.9,1.8,15.2,17.6,15.5,11,4,3.1,2,1.7,0.8,1.4,1.6,1.1,1,0.4,0.5,0.3,0.8,0.4,0.4,0.4,0.6,54.4,4.1,7.6,0.5,52.4,5.7,4.3,0.8
110010092032009,58.8,2.7,0.4,0.4,0.2,0.2,0.4,52.5,1.2,1,1.5,1.4,0.9,1.1,0.6,0.3,25.1,2.5,0.8,1.6,13.4,15.6,13.7,9.7,3.5,2.7,1.8,1.5,0.7,1.2,1.4,1,0.8,0.3,0.5,0.3,0.7,0.3,0.4,0.3,0.5,48,3.6,6.8,0.5,46.3,5,3.8,0.7
110010092041007,6.4,0.3,0,0,0,0,0,5.7,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0,2.7,0.3,0.1,0.2,1.5,1.7,1.5,1.1,0.4,0.3,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0,0,0,0.1,0,0,0,0.1,5.2,0.4,0.7,0,5,0.5,0.4,0.1
110010083021002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010084101015,67.4,3.3,0.7,0.3,0.2,0.1,1,58.9,3,1.3,1.4,1.6,1.1,1.1,0.7,0.9,28.9,4.3,1.4,2.5,20.3,11.4,16.9,11.2,4.4,3,1.3,1.4,3.9,1.5,0.9,1.1,1.3,0.8,0.6,0.5,0.5,0.4,0.4,0.4,0.7,53.9,5.4,7.4,1,52.5,4.7,5.3,1.7
110010084022002,97.6,4.8,1.1,0.5,0.2,0.2,1.5,85.2,4.4,1.8,2,2.3,1.6,1.6,1,1.4,41.7,6.3,2,3.6,29.3,16.5,24.4,16.2,6.4,4.3,1.9,2,5.7,2.1,1.3,1.5,1.9,1.2,0.9,0.7,0.7,0.6,0.6,0.6,1.1,78,7.9,10.7,1.4,76,6.8,7.6,2.5
110010003004000,58.9,5.6,0.7,0.4,0.2,0.2,0.8,49.4,3.1,1.4,1.9,2.1,1.5,1.1,0.7,0.6,23.7,6.4,1.5,2.7,17,3.7,16.2,14.7,3.6,3.8,2.1,1.5,1.5,1.6,0.7,1.1,0.6,0.6,0.2,0.6,0.3,0.5,0.2,0.2,0.3,44.6,7.9,7.5,0.4,42.5,5.2,6.7,1
110010021011007,54.5,2.2,0.2,0.4,0.1,0.1,0.5,49.4,0.6,0.8,1.2,1,0.9,0.9,0.4,0.3,29.8,1.7,0.6,1.4,8.1,15.4,9.5,7.7,3.3,2.1,1.9,2.2,0.3,0.8,1.1,0.8,0.7,0.8,0.7,0.5,0.5,0.3,0.5,0.2,0.6,44.5,2.2,5.6,0.5,42.7,6,2.6,0.5
110010038003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010043001001,250.8,13.7,1.7,0.4,0.3,0.3,2.4,217.4,10.6,4.6,4.2,4.9,5.5,4.8,1.5,1.8,105.6,17.3,6.8,7.7,86.1,18.7,67.4,54.4,13.4,15.8,6.3,5.1,4.7,5.2,2.6,4.6,2.3,4.8,0.5,1.8,1,2.7,1,1,1.4,200.7,22.2,22,1.8,190.8,16.1,21.6,3.1
110010111003033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078034001,86.8,3.1,0.2,0.9,0.4,0.3,0.9,81.2,0.6,1,1.8,2,0.4,1.4,1,0.2,43.6,1.5,0.4,2.5,9.4,32.6,4.9,11.3,5.6,1.6,2,1.8,0.2,1.4,3.3,1.3,2,0.9,1.7,1.7,1.9,0.4,0.5,0.3,0.9,73,2.5,8.8,0.8,70.4,10.2,3.4,0.6
110010078062009,9.4,0.4,0,0.1,0,0,0.1,8.7,0.1,0.2,0.2,0.2,0,0.1,0.1,0.1,4.2,0.2,0,0.3,1.4,3.7,0.6,1.3,0.6,0.1,0.3,0.2,0,0.2,0.5,0.2,0.2,0.1,0.2,0.1,0.1,0,0.1,0,0.1,7.8,0.4,1,0.1,7.4,1.3,0.4,0
110010078062020,15.4,0.7,0.1,0.1,0.1,0.1,0.1,14.4,0.2,0.3,0.3,0.3,0.1,0.2,0.1,0.1,6.9,0.3,0,0.5,2.3,6.1,1,2.2,0.9,0.2,0.5,0.3,0,0.3,0.8,0.3,0.3,0.1,0.3,0.2,0.2,0.1,0.2,0.1,0.1,12.9,0.7,1.6,0.1,12.1,2.2,0.6,0.1
110010078062001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
