GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16DELDNOR,G16DELLMOU,G16DELGSTR,G16DELOWRI,G16COUDWHI,G16COURCEL,G16COULKLO,G16COUGAIK,G16COUIGRO,G16COUICHE,G16COUOWRI,G16HALDGAR,G16HALOWRI
110010092032010,54.1,2,0.8,1,1.4,51.1,3.4,2.9,0.5,45.6,4.4,2.8,6.1,19.8,5.5,0.9,50.5,1.3
110010092032009,47.8,1.8,0.7,0.8,1.2,45.1,3,2.5,0.4,40.3,3.9,2.5,5.4,17.5,4.8,0.8,44.6,1.1
110010092041007,5.2,0.2,0.1,0.1,0.1,4.9,0.3,0.3,0,4.4,0.4,0.3,0.6,1.9,0.5,0.1,4.8,0.1
110010083021002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010084101015,60.8,2.4,1.6,1.1,2.4,56.5,5.1,4.3,1,50.6,7.4,4.1,7.7,28.9,4.9,0.9,56.9,2.3
110010084022002,88,3.5,2.3,1.5,3.5,81.8,7.3,6.2,1.4,73.2,10.7,5.9,11.1,41.8,7.2,1.3,82.3,3.4
110010003004000,55.2,6.3,2.2,1,2.5,49.6,8.6,4.6,0.8,39.2,14.5,4.1,6.6,26.1,3.4,0.7,51.7,2.3
110010021011007,49.2,1,0.2,1,0.3,47.3,1.4,1.9,0.4,43.8,1.8,1.7,4.8,17.7,5.5,0.7,45.1,0.6
110010038003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010043001001,219.5,6.8,5.1,2.2,5.5,195.5,18.6,12.4,2.8,174.1,26.2,11.6,19.8,105,12.9,3.5,193.8,6.2
110010111003033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078034001,70.5,1.2,0.9,1.5,1,69.1,2.3,1.9,0.1,62.3,2.5,2.4,7.6,13.9,10.5,0.7,65.1,0.7
110010078062009,8,0.2,0.1,0.1,0.1,7.8,0.2,0.2,0,7.1,0.2,0.2,0.7,1.5,1,0.1,7.3,0.1
110010078062020,13.2,0.3,0.1,0.2,0.1,12.9,0.3,0.3,0,11.7,0.3,0.3,1.1,2.4,1.6,0.2,12,0.1
110010078062001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078062019,25.2,0.6,0.2,0.4,0.2,24.6,0.5,0.5,0.1,22.4,0.7,0.6,2.1,4.6,3,0.3,22.9,0.3
110010078092006,32.5,0.6,0.3,0.4,0.3,31.9,0.6,0.9,0.1,28.8,1.1,1.3,3.3,6.3,3.9,0.2,29.4,0.2
110010078041008,26.1,0.5,0.2,0.5,0.2,25.6,0.4,0.7,0.1,22.7,0.7,0.8,2.4,4.5,3.8,0.2,22.9,0.4
110010078092010,44.5,0.9,0.4,0.5,0.4,43.7,0.9,1.2,0.1,39.4,1.5,1.8,4.5,8.7,5.4,0.2,40.3,0.3
110010078092004,17.5,0.3,0.2,0.2,0.1,17.1,0.3,0.5,0.1,15.4,0.6,0.7,1.8,3.4,2.1,0.1,15.8,0.1
110010078092003,27.1,0.5,0.2,0.3,0.2,26.6,0.5,0.7,0.1,24,0.9,1.1,2.7,5.3,3.3,0.2,24.5,0.2
110010078041015,3.3,0.1,0,0.1,0,3.2,0.1,0.1,0,2.8,0.1,0.1,0.3,0.6,0.5,0,2.9,0
110010078062018,32.1,0.7,0.2,0.5,0.2,31.3,0.7,0.6,0.1,28.5,0.8,0.7,2.6,5.9,3.8,0.4,29.2,0.3
110010078041000,111.3,2,0.8,1.1,1.5,106.4,2.4,3.1,0.6,96.4,3.8,4.6,9.7,23.6,14.9,1.8,99.4,2.1
110010095053020,7.6,0.1,0.1,0.1,0.1,7.3,0.2,0.2,0,6.5,0.3,0.2,0.8,2.3,0.8,0.1,6.7,0.1
110010095052011,64.9,1.3,0.5,1.2,0.9,62.5,1.7,2.8,0.4,57.3,2.4,2.5,7.6,23.8,7.8,0.9,58.4,1.3
110010095052008,29.4,0.6,0.2,0.6,0.4,28.3,0.8,1.3,0.2,26,1.1,1.1,3.4,10.8,3.5,0.4,26.5,0.6
110010095051001,9.9,0.2,0.1,0.1,0.1,9.5,0.3,0.3,0.1,8.5,0.4,0.3,1,3,1.1,0.1,8.7,0.1
110010013011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010026001011,18.4,0.5,0.1,0.4,0.2,17.1,0.8,1.1,0.1,15.1,0.9,0.7,2.3,7.6,1.2,0.2,16.5,0.3
110010020011006,39.4,2,0.6,0.9,0.3,37.7,1.6,2.3,0.2,34.7,2.6,1.6,4.6,17,3.2,0.8,34.8,0.9
110010020023001,72.5,2.8,0.6,1.6,0.9,69.3,2.5,4.4,0.4,63.5,4.6,2,7.3,27.3,7.1,1,66.4,1.3
110010024001005,33.9,0.6,0.7,0.5,0.5,31.2,1.3,2.5,0.2,28.2,1.7,1.6,4.8,15,2.4,0.5,30.5,0.7
110010022012001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010022012014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010023011000,92.3,2.3,1.2,1.9,1.7,88.4,3,4.8,0.4,77.1,4.6,3.1,9.1,37,7.6,1.4,83.6,1.6
110010024003001,88.3,2.2,1.1,1.8,1.7,84.6,2.9,4.6,0.4,73.8,4.4,2.9,8.8,35.4,7.3,1.4,80,1.6
110010022022003,50,1.2,0.5,0.8,0.8,48,1.5,2,0.4,42.7,2.7,2.1,4.8,16.5,4.5,0.9,44.7,0.9
110010024003006,8.6,0.2,0.1,0.2,0.2,8.2,0.3,0.4,0,7.2,0.4,0.3,0.8,3.4,0.7,0.1,7.8,0.2
110010023011011,16.6,0.3,0.2,0.4,0.2,15.7,0.5,0.9,0.1,13.5,0.7,0.6,1.8,7.2,1.2,0.2,14.8,0.3
110010023012012,82,1.6,1,1.8,1.1,77.8,2.7,4.4,0.6,67,3.7,3.1,9.1,35.6,5.7,0.9,73.5,1.5
110010023011017,86.3,1.7,1.1,1.9,1.2,81.9,2.8,4.7,0.6,70.5,3.9,3.2,9.5,37.5,6,1,77.3,1.5
110010023011015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010021021001,46,0.9,0.3,0.9,0.6,44.3,1.2,2,0.3,40.6,1.7,1.7,5.4,16.9,5.5,0.6,41.4,0.9
110010021022002,49.2,1.5,0.4,1,0.9,48,1.4,2.3,0.2,42.6,2.1,1.6,5.5,17.5,5.4,0.8,45.7,0.6
110010021023002,13.2,0.4,0.1,0.3,0.3,12.9,0.4,0.6,0.1,11.4,0.6,0.4,1.5,4.7,1.4,0.2,12.2,0.2
110010099072003,123,2.2,0.5,1.2,1.4,120,2.6,2.2,0.3,106.5,4.7,3.4,9.2,19.8,12.9,0.8,108.2,0.8
110010077071004,53.5,1,0.4,0.7,0.7,53,1.2,1.2,0.3,49,1.4,1.9,4.2,9.6,7.3,0.6,48.5,0.8
110010099051010,48.3,1,0.2,0.8,0.5,46.8,0.9,1.6,0.1,42.4,1.8,1.7,4.4,9.2,7.2,0.5,43.7,0.6
110010077072016,30.7,0.6,0.2,0.4,0.4,30.4,0.7,0.7,0.2,28.2,0.8,1.1,2.4,5.5,4.2,0.3,27.9,0.4
110010099042008,63.6,1.3,0.3,1,0.6,61.6,1.2,2.1,0.1,55.9,2.3,2.2,5.8,12.1,9.5,0.7,57.5,0.8
110010077071013,5.5,0.1,0,0.1,0.1,5.5,0.1,0.1,0,5.1,0.1,0.2,0.4,1,0.8,0.1,5,0.1
110010078091007,38.5,0.8,0.3,0.5,0.3,37.8,0.7,1,0.1,34.1,1.3,1.5,3.9,7.5,4.6,0.2,34.9,0.2
110010078071001,24.5,0.4,0.1,0.4,0.2,24.1,0.5,0.6,0.1,21.8,0.8,0.8,2.3,4.8,3.7,0.2,22.2,0.2
110010078071002,31.9,0.5,0.1,0.6,0.2,31.3,0.7,0.7,0.1,28.3,1,1,2.9,6.2,4.8,0.3,28.8,0.3
110010078083009,53.3,0.6,0.2,0.5,0.5,51.6,1.1,1.1,0.2,47,1.5,1.3,4.1,7.9,5.7,0.7,47.2,0.7
110010078071011,35.6,0.5,0.1,0.6,0.3,35,0.7,0.8,0.1,31.6,1.1,1.1,3.3,6.9,5.3,0.3,32.1,0.3
110010078083008,50.7,0.6,0.2,0.5,0.4,49.1,1.1,1,0.2,44.6,1.5,1.3,3.9,7.5,5.4,0.7,44.8,0.7
110010099032008,26.7,0.3,0.2,0.3,0.3,26,0.6,0.6,0.1,23.5,0.8,1,2.1,4.7,3.2,0.2,24,0.2
110010078083007,61.9,0.7,0.2,0.6,0.5,59.9,1.3,1.2,0.2,54.5,1.8,1.5,4.7,9.2,6.6,0.8,54.7,0.8
110010078082003,16.6,0.2,0.1,0.3,0.1,16.3,0.3,0.4,0.1,14.7,0.5,0.5,1.5,3.2,2.5,0.1,15,0.1
110010078082005,31.6,0.4,0.1,0.3,0.3,30.6,0.7,0.6,0.1,27.8,0.9,0.8,2.4,4.7,3.4,0.4,27.9,0.4
110010078082000,6.1,0.1,0,0.1,0,6,0.1,0.1,0,5.5,0.2,0.2,0.6,1.2,0.9,0,5.5,0.1
110010078082008,36.2,0.4,0.1,0.3,0.3,35,0.8,0.7,0.1,31.9,1,0.9,2.8,5.4,3.9,0.5,32,0.5
110010007022000,471.6,53.7,18.6,8.9,21.7,424.2,73.5,39.6,7.1,335,124.1,35.2,56.4,223.5,29.1,5.6,442.1,19.4
110010009012021,20.3,4.1,0.8,0.2,1.3,19.5,3.6,1.3,0.5,14.7,7.7,1.6,1.8,9.2,1.7,0.3,17.5,1.3
110010004002020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010003001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010005011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010013022009,141,7.7,3.8,1.8,3.6,129.5,11.5,9.2,1.3,111.2,18.1,7.7,15,66.6,8.4,1.4,124.6,3.4
110010005021011,169.4,9.7,4.2,1.4,4.3,154.7,14.7,8.6,1.1,131,25.3,10.3,17,86.4,8.9,1.6,145.7,4.4
110010004002007,12.3,2.3,0.6,0.1,0.8,11,2.7,1.2,0.3,8.2,4.7,1.2,1.2,7.3,1,0.1,11.3,0.8
110010002021006,21.3,3,0.8,0.3,1.2,19.3,3.5,1.6,0.3,14.9,6.8,1.7,1.9,8.2,1.6,0.2,19.1,0.7
110010001001003,62.6,7.9,2.7,0.9,3.5,57.1,10.6,4.1,1,43.1,19.8,5,6.4,23.9,3.2,0.7,52.8,2.2
110010001001011,71.6,9,3,1,4,65.2,12.1,4.6,1.1,49.2,22.6,5.7,7.3,27.3,3.7,0.8,60.4,2.5
110010102001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010001001008,18.9,2.4,0.8,0.3,1.1,17.2,3.2,1.2,0.3,13,6,1.5,1.9,7.2,1,0.2,15.9,0.7
110010096021017,1.3,0,0,0,0,1.3,0,0,0,1.1,0,0,0.1,0.2,0.1,0,1.2,0
110010001003001,64.6,8.1,2.7,0.9,3.6,58.9,10.9,4.2,1,44.5,20.4,5.1,6.6,24.6,3.4,0.7,54.5,2.3
110010001002001,125.3,15.7,5.3,1.8,7,114.1,21.1,8.1,2,86.2,39.6,10,12.7,47.7,6.5,1.3,105.7,4.4
110010016004005,50,2,0.4,0.8,0.7,47.4,2,2.7,0.5,45.3,2.7,0.9,5,24.3,4.4,0.8,43.7,1.5
110010016004036,21,0.8,0.2,0.3,0.3,19.9,0.8,1.1,0.2,19.1,1.1,0.4,2.1,10.2,1.8,0.3,18.4,0.6
110010041003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010041003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010094001010,17.5,0.5,0.1,0.3,0.2,16.9,0.4,0.7,0.1,15.6,0.6,0.5,1.9,7,2.1,0.2,15.9,0.3
110010094001009,18.2,0.5,0.1,0.3,0.2,17.6,0.5,0.7,0.1,16.3,0.7,0.5,1.9,7.2,2.2,0.3,16.5,0.3
110010094001017,32.1,0.9,0.2,0.5,0.4,31.1,0.8,1.2,0.2,28.8,1.2,0.9,3.4,12.8,3.9,0.5,29.3,0.6
110010094004001,14.7,0.4,0.1,0.2,0.2,14.2,0.4,0.6,0.1,13.1,0.5,0.4,1.6,5.9,1.8,0.2,13.4,0.3
110010094004011,12.6,0.3,0.1,0.2,0.1,12.2,0.3,0.5,0.1,11.3,0.5,0.3,1.3,5,1.5,0.2,11.4,0.2
110010094004010,27.9,0.8,0.1,0.4,0.3,27,0.7,1.1,0.2,25,1,0.8,3,11.2,3.4,0.4,25.4,0.5
110010094001006,14,0.4,0.1,0.2,0.2,13.5,0.4,0.5,0.1,12.5,0.5,0.4,1.5,5.6,1.7,0.2,12.7,0.3
110010094002010,34.6,0.6,0.4,0.7,0.7,32.7,1.7,1.7,0.3,29.8,1.9,1.6,3.9,15.1,4.3,0.6,32,1.1
110010094002019,15.2,0.3,0.2,0.3,0.3,14.4,0.8,0.8,0.1,13.1,0.8,0.7,1.7,6.6,1.9,0.3,14.1,0.5
110010111002021,15.6,0.4,0.2,0.2,0.2,15.4,0.6,0.5,0.1,14,0.8,0.6,1.5,5.8,1.9,0.2,14.6,0.3
110010111002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010094003010,29.3,0.8,0.2,0.5,0.3,28.4,0.8,1.1,0.2,26.3,1.1,0.8,3.1,11.7,3.5,0.4,26.7,0.5
110010094003020,16.3,0.5,0.2,0.2,0.2,16.1,0.6,0.5,0.1,14.6,0.8,0.6,1.6,6.1,2,0.2,15.3,0.3
110010111003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010111001008,11.6,0.3,0.2,0.2,0.1,11.4,0.4,0.3,0,10.4,0.6,0.5,1.1,4.3,1.4,0.2,10.8,0.2
110010111001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010111003003,28,0.6,0.3,0.3,0.4,26.8,0.8,1,0.3,23.5,1.3,1.1,2.5,9.1,3.3,0.5,25.4,0.5
110010111003004,12.6,0.3,0.1,0.2,0.2,12,0.4,0.4,0.1,10.6,0.6,0.5,1.1,4.1,1.5,0.2,11.4,0.2
110010111003039,6.3,0.1,0.1,0.1,0.1,6,0.2,0.2,0.1,5.3,0.3,0.2,0.6,2,0.7,0.1,5.7,0.1
110010111003042,6.5,0.1,0,0.1,0.1,6.3,0.2,0.2,0,5.6,0.2,0.3,0.7,1.6,0.7,0.1,5.9,0.1
110010062021198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010111003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073041007,63.4,0.9,0.5,0.9,0.7,60.6,1.2,2.1,0.2,56.1,2.1,3.1,6.7,12.6,8.3,1.6,55.3,1
110010097001014,31.9,0.4,0.2,0.5,0.3,30.8,0.6,0.8,0.1,28.3,0.9,0.9,2.3,4.2,3,0.2,27.6,0.2
110010098021000,110.6,1.2,0.5,1.6,1,106.7,2,2.8,0.3,98,3.3,3.1,8.1,14.7,10.3,0.8,95.5,0.7
110010098112002,124.1,1.1,0.5,0.7,1.3,118,3.1,2.2,0.3,107.2,3.7,3.1,7.8,14.5,9.9,1.7,107.3,1
110010098112006,24.6,0.2,0.1,0.1,0.2,23.4,0.6,0.4,0.1,21.3,0.7,0.6,1.6,2.9,2,0.3,21.3,0.2
110010098112005,26.3,0.2,0.1,0.1,0.3,24.9,0.7,0.5,0.1,22.7,0.8,0.7,1.7,3.1,2.1,0.4,22.7,0.2
110010097001017,73.6,0.8,0.4,1.1,0.7,71,1.3,1.9,0.2,65.2,2.2,2,5.4,9.7,6.9,0.5,63.5,0.5
110010075021005,201.9,3.4,1.1,1.2,1,191.5,4.3,4,0,168.8,3.6,5.4,13.1,23.8,19,1.9,173.2,1.4
110010017021016,48.1,1.4,0.4,1.3,0.6,45.6,1.6,3,0.3,41,2.2,1.6,6.5,21.5,4.2,0.8,43.4,0.8
110010013023001,17.3,0.9,0.5,0.2,0.4,15.9,1.4,1.1,0.2,13.7,2.2,1,1.8,8.2,1,0.2,15.3,0.4
110010021021007,70.2,1.4,0.5,1.3,0.9,67.6,1.8,3,0.4,61.9,2.6,2.7,8.2,25.8,8.4,1,63.2,1.4
110010095032002,40.3,1.3,0.4,0.6,0.5,39.2,1.1,1.5,0.4,36.3,2,1.1,4.3,17.9,5.4,0.7,37.3,0.7
110010075021002,13,0.2,0.1,0.1,0.1,12.3,0.3,0.3,0,10.9,0.2,0.3,0.8,1.5,1.2,0.1,11.1,0.1
110010078041010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010013022007,289,15.7,7.8,3.6,7.4,265.4,23.6,18.9,2.7,227.9,37,15.9,30.7,136.4,17.2,2.8,255.2,6.9
110010062021153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010108003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010056002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010015001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010026002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009013025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010004002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010110003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073041000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010098011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010109002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010008022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010077082019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010016004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010104002020,31,1.7,0.4,0.5,0.4,30.1,1.6,1.2,0.2,27.4,2.3,1.5,2.9,6.2,4.3,0.5,29.2,0.6
110010016004014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010081003004,21.1,1.6,0.8,0.3,1.3,19.2,2.9,1.4,0.6,16.2,4.3,1.5,2.4,12.4,1.3,0.4,18.8,1.3
110010067003009,90.4,9.8,3,1,6.7,81.4,14.6,6.3,2.9,69.7,23.3,6.9,7.6,53.2,5.2,1.2,77.4,6.3
110010073011046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010088042002,33.8,0.6,0.2,0.6,0.4,32.6,1,1.1,0.1,28.7,1.3,1.7,3.5,8.4,3.5,0.4,30.3,0.5
110010088041006,10.9,0.2,0.1,0.2,0.1,10.5,0.3,0.4,0,9.3,0.4,0.5,1.1,2.7,1.1,0.1,9.8,0.2
110010084021007,75.8,3,2,1.3,3,70.5,6.3,5.3,1.2,63.1,9.3,5.1,9.5,36,6.2,1.1,71,2.9
110010088022002,65.9,1.4,0.9,1.1,1.2,62.8,2.9,2.6,0.4,55.3,3.4,2.8,8.5,20.7,6.4,0.8,58.8,1.3
110010088022007,38.4,0.8,0.5,0.7,0.7,36.6,1.7,1.5,0.2,32.3,2,1.7,4.9,12.1,3.7,0.5,34.3,0.8
110010080011000,61,2.4,1,0.8,2.2,56.6,4.6,3.3,0.9,49.8,6.5,3.5,6.6,23.2,4.8,1.1,55.5,2.1
110010088041005,85,1.6,0.6,1.6,1,82.1,2.6,2.8,0.3,72.2,3.2,4.2,8.8,21.2,8.8,0.9,76.2,1.3
110010095041014,31.8,1.8,0.7,0.7,1.1,30.6,1.9,2.4,0.4,27.2,3.4,1.6,4.6,16,3.3,0.4,30.1,1
110010095031002,111.9,3.7,1,1.6,1.4,109,3,4.1,1.1,100.8,5.7,3.1,12,49.7,14.9,1.9,103.7,1.9
110010095031017,44.4,1.5,0.4,0.6,0.5,43.2,1.2,1.6,0.5,39.9,2.2,1.2,4.8,19.7,5.9,0.8,41.1,0.8
110010095031009,69.6,2.3,0.6,1,0.8,67.8,1.8,2.5,0.7,62.7,3.5,1.9,7.5,30.9,9.3,1.2,64.5,1.2
110010081002002,62.5,4.9,2.3,0.8,3.9,57,8.7,4.2,1.8,48.1,12.9,4.5,7,36.9,3.8,1.2,55.8,3.7
110010081001002,6.2,0.5,0.2,0.1,0.4,5.6,0.9,0.4,0.2,4.8,1.3,0.4,0.7,3.7,0.4,0.1,5.5,0.4
110010081001000,53.2,4.1,1.9,0.7,3.3,48.6,7.4,3.6,1.6,41,11,3.8,6,31.4,3.2,1,47.5,3.2
110010099061006,63.6,1.3,0.3,1,0.6,61.6,1.2,2.1,0.1,55.9,2.3,2.2,5.8,12.1,9.5,0.7,57.5,0.8
110010099041004,25.7,0.5,0.1,0.4,0.2,24.9,0.5,0.8,0,22.6,0.9,0.9,2.3,4.9,3.8,0.3,23.2,0.3
110010099041005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078042011,44.3,0.8,0.3,0.4,0.6,42.3,0.9,1.2,0.2,38.3,1.5,1.8,3.8,9.4,5.9,0.7,39.5,0.8
110010078043018,5.8,0.1,0,0.1,0.1,5.6,0.1,0.2,0,5,0.2,0.2,0.5,1.2,0.8,0.1,5.2,0.1
110010026001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096031005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078062006,12,0.3,0.1,0.2,0.1,11.7,0.2,0.2,0,10.7,0.3,0.3,1,2.2,1.4,0.2,10.9,0.1
110010078092002,17.5,0.3,0.2,0.2,0.1,17.1,0.3,0.5,0.1,15.4,0.6,0.7,1.8,3.4,2.1,0.1,15.8,0.1
110010096011044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078041007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078041016,36.5,0.7,0.3,0.6,0.3,35.9,0.6,1,0.1,31.8,1,1.1,3.4,6.4,5.4,0.3,32,0.5
110010078033010,10.4,0.2,0.1,0.2,0.1,10.3,0.2,0.3,0,9.1,0.3,0.3,1,1.8,1.5,0.1,9.2,0.1
110010078033008,41.8,0.8,0.3,0.7,0.4,41,0.7,1.1,0.2,36.3,1.1,1.3,3.9,7.3,6.1,0.4,36.6,0.6
110010078042008,92.1,1.7,0.6,0.9,1.2,88,2,2.6,0.5,79.7,3.1,3.8,8,19.5,12.3,1.5,82.2,1.8
110010078043004,19.8,0.4,0.1,0.2,0.3,18.9,0.4,0.6,0.1,17.2,0.7,0.8,1.7,4.2,2.7,0.3,17.7,0.4
110010073011089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010071001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010039002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009012003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010006004011,49.1,2.7,1.1,0.6,1.6,44.4,4.3,3.5,0.8,38.4,7.4,2.4,5.5,25.1,2.7,0.4,40.2,1.8
110010013012007,13.8,0.9,0.3,0.2,0.4,12.7,1.2,0.9,0.3,11.3,2.1,0.8,1.5,6.9,1,0.2,11.9,0.7
110010014022000,252.5,17.2,2.1,5.5,5.9,234.5,16.3,17.4,4.2,196.9,33.1,8.1,19.1,157.9,12.7,3,205.4,7.6
110010062021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010053013003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010107001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010107001022,14.6,0.8,0.4,0.2,0.4,13.2,1.4,0.7,0.1,11.3,2.1,0.9,1.2,5.7,1,0.2,12.8,0.3
110010101002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010101002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010052012008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010050022003,257,14,7.1,2.8,6.8,232.2,25.1,11.5,2.5,198,36.2,16.5,21.3,100.5,17,2.7,224.1,4.7
110010101001019,0.5,0,0,0,0,0.5,0.1,0,0,0.4,0.1,0,0.1,0.2,0,0,0.5,0
110010020021005,8.3,0.3,0.1,0.2,0.1,7.9,0.3,0.5,0,7.2,0.5,0.2,0.8,3.1,0.8,0.1,7.6,0.1
110010062021160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010087021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009012023,9.4,1.9,0.4,0.1,0.6,9,1.7,0.6,0.2,6.8,3.6,0.7,0.8,4.3,0.8,0.1,8.1,0.6
110010013023005,35.3,1.9,0.9,0.4,0.9,32.4,2.9,2.3,0.3,27.8,4.5,1.9,3.7,16.6,2.1,0.3,31.1,0.8
110010006002006,52.5,2.9,1.2,0.6,1.7,47.5,4.6,3.7,0.8,41.1,7.9,2.6,5.8,26.8,2.9,0.4,43,1.9
110010015004011,36.5,3.7,0.7,0.4,1.3,34.3,3.5,2.3,0.7,28.3,6,1.7,2.3,25.8,1.9,0.5,30.7,1.4
110010015004010,158.3,16,2.9,1.8,5.5,148.5,15.3,9.8,3.1,122.7,25.9,7.2,9.8,111.6,8.1,2,132.9,5.9
110010015003000,10,1,0.2,0.1,0.4,9.4,1,0.6,0.2,7.8,1.6,0.5,0.6,7.1,0.5,0.1,8.4,0.4
110010023021013,2.6,0.2,0,0.1,0.1,2.6,0.1,0.1,0,2.3,0.2,0.1,0.3,0.9,0.3,0,2.5,0
110010107001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010059001018,183.1,9.6,4.3,1.7,4.3,167.5,17.9,9.2,1.6,148.3,24.7,14.3,18.4,56,18.2,2.2,170.5,4.1
110010064002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010105001003,407.9,19.6,8.2,10.8,13.6,384.3,31.6,25,3.4,344.7,47.2,30,47.8,155.4,45.8,3,378.7,10.8
110010010014005,25.4,2.7,0.6,0.3,1,23.5,2.5,2,0.5,20.5,5,1,1.9,15.7,1.5,0.4,21.7,1.1
110010010014019,5,0.5,0.1,0.1,0.2,4.6,0.5,0.4,0.1,4,1,0.2,0.4,3.1,0.3,0.1,4.3,0.2
110010010016020,21.4,2.3,0.5,0.2,0.8,19.8,2.1,1.7,0.4,17.3,4.2,0.9,1.6,13.3,1.2,0.3,18.3,0.9
110010010012027,10.7,1,0.2,0.2,0.3,10.2,1,0.7,0.1,8.7,1.8,0.5,1,6.3,0.6,0.1,9.2,0.3
