GEOID,G18USSRMOR,G18USSDMAN,G18USSLHOL
540679505001079,0,0,0
540679505001080,0.6,1,0
540679505001081,0,0,0
540679505001082,0,0,0
540679505001083,0,0,0
540679505001084,0,0,0
540679505001085,0,0,0
540679505001086,0,0,0
540679505001087,2,3.4,0.2
540679505001088,0,0,0
540679505001089,0.3,0.5,0
540679505001090,4.2,7.2,0.3
540679505001091,3.8,6.5,0.3
540679505001092,0,0,0
540679505001093,3.5,6,0.3
540679505001094,3.5,6,0.3
540679505001095,0,0,0
540679505001096,1.3,2.2,0.1
540679505001097,0.1,0.2,0
540679505001098,0,0,0
540679505001099,0,0,0
540679505001100,0,0,0
540679505001101,5.5,9.4,0.5
540679505001102,3.5,6,0.3
540679505001103,2.9,5.1,0.2
540679505001104,0,0,0
540679505001105,2.2,3.9,0.2
540679505001106,1.1,1.9,0.1
540679505001107,0,0,0
540679505001108,0,0,0
540679505001109,0,0,0
540679505001110,0.6,1,0
540679505001111,0,0,0
540679505001112,0,0,0
540679505001113,0,0,0
540679505001114,0,0,0
540679505001115,0,0,0
540679505001116,0.1,0.2,0
540679505001117,1.4,2.4,0.1
540679505001118,0,0,0
540679505001119,0,0,0
540679505001120,0,0,0
540679505001121,0,0,0
540679505001122,0,0,0
540679505001123,0.6,1,0
540679505001124,0,0,0
540679505001125,0,0,0
540679505001126,0,0,0
540679505001127,0,0,0
540679505001128,0,0,0
540679505001129,2.5,4.3,0.2
540679505001130,0,0,0
540679505001131,0,0,0
540679505001132,0,0,0
540679505001133,0,0,0
540679505001134,0.3,0.5,0
540679505001135,0,0,0
540679505001136,0,0,0
540679505001137,1.3,2.2,0.1
540679505001138,0,0,0
540679505001139,0,0,0
540679505001140,0,0,0
540679505001141,0,0,0
540679505002000,7.5,10,0.6
540679505002001,0.9,1.2,0.1
540679505002002,0,0,0
540679505002003,1.3,1.8,0.1
540679505002004,0.4,0.5,0
540679505002005,0,0,0
540679505002006,0.9,1.2,0.1
540679505002007,0,0,0
540679505002008,0,0,0
540679505002009,0.1,0.2,0
540679505002010,0,0,0
540679505002011,0.1,0.2,0
540679505002012,0.3,0.4,0
540679505002013,0,0,0
540679505002014,0,0,0
540679505002015,0,0,0
540679505002016,6.1,4.6,0.3
540679505002017,0.1,0.2,0
540679505002018,0.7,0.9,0.1
540679505002019,0,0,0
540679505002020,0.1,0.2,0
540679505002021,0,0,0
540679505002022,4,5.3,0.3
540679505002023,0.4,0.5,0
540679505002024,0,0,0
540679505002025,0,0,0
540679505002026,0,0,0
540679505002027,0.7,0.9,0.1
540679505002028,0,0,0
540679505002029,2.1,2.8,0.2
540679505002030,0.3,0.5,0
540679505002031,12.2,21,1
540679505002032,0,0,0
540679505002033,6.7,11.6,0.6
540679505002034,0.4,0.5,0
540679505002035,4.3,7.5,0.4
540679505002036,9.9,17.1,0.8
540679505002037,6.7,11.6,0.6
540679505002038,11.9,15.8,1
540679505002039,0.9,1.2,0.1
540679505002040,0,0,0
540679505002041,3.6,4.8,0.3
540679505002042,0,0,0
540679505002043,1.2,1.6,0.1
540679505002044,0,0,0
540679505002045,0,0,0
540679505002046,0,0,0
540679505002047,0,0,0
540679505002048,0,0,0
540679505002049,3,3.9,0.2
540679505002050,0,0,0
540679505002051,0,0,0
540679505002052,3.8,5,0.3
540679505002053,0.4,0.5,0
540679505002054,2.8,3.7,0.2
540679505002055,0.3,0.4,0
540679505002056,2,2.7,0.2
540679505002057,5.2,6.9,0.4
540679505002058,3.8,5,0.3
540679505002059,0,0,0
540679505002060,0.1,0.2,0
540679505002061,3.8,5,0.3
540679505002062,1.1,1.4,0.1
540679505002063,1.3,1.8,0.1
540679505002064,0.9,1.2,0.1
540679505002065,0,0,0
540679505002066,0,0,0
540679505002067,3,3.9,0.2
540679505002068,1.6,2.1,0.1
540679505002069,0,0,0
540679505002070,0,0,0
540679505002071,1.2,1.6,0.1
540679505002072,1.3,1.8,0.1
540679505002073,0.8,1.1,0.1
540679505002074,0,0,0
540679505002075,0,0,0
540679506001000,0,0,0
540679506001001,1.8,3.8,0.4
540679506001002,2.6,5.6,0.6
540679506001003,0,0,0
540679506001004,0.7,1.6,0.2
540679506001005,0.8,1.8,0.2
540679506001006,1.7,3.6,0.4
540679506001007,1.2,2.7,0.3
540679506001008,0.4,0.9,0.1
540679506001009,0.9,2,0.2
540679506001010,0.7,1.6,0.2
540679506001011,0.6,1.3,0.1
540679506001012,1.1,2.5,0.3
540679506001013,0,0,0
540679506001014,6.5,14.1,1.5
540679506001015,1.3,2.9,0.3
540679506001016,1,2.2,0.2
540679506001017,0.9,2,0.2
540679506001018,0.7,1.6,0.2
540679506001019,0,0,0
540679506001020,1.1,2.5,0.3
540679506001021,0.5,1.1,0.1
540679506001022,6.5,14.1,1.5
540679506001023,8.3,12.8,0.5
540679506001024,5.8,8.9,0.3
540679506001025,0,0,0
540679506001026,1.8,2.8,0.1
540679506001027,3.3,5,0.2
540679506001028,0,0,0
540679506001029,2.5,3.9,0.2
540679506001030,0,0,0
540679506001031,1,1.5,0.1
540679506001032,18.8,29,1.1
540679506001033,0,0,0
540679506001034,0,0,0
540679506001035,0,0,0
540679506001036,0,0,0
540679506001037,1.7,2.6,0.1
540679506001038,0,0,0
540679506001039,0,0,0
540679506001040,0,0,0
540679506001041,0,0,0
540679506001042,0,0,0
540679506001043,0.1,0.2,0
540679506001044,0.8,1.3,0.1
540679506001045,1.9,3,0.1
540679506001046,0.4,0.6,0
540679506001047,0.2,0.4,0
540679506001048,0,0,0
540679506001049,1.1,1.7,0.1
540679506001050,2.1,4.5,0.5
540679506001051,0,0,0
540679506001052,0,0,0
540679506001053,3,4.6,0.2
540679506001054,0,0,0
540679506001055,0,0,0
540679506001056,1.3,2,0.1
540679506001057,1.8,2.8,0.1
540679506001058,1,2.2,0.2
540679506001059,1.7,2.6,0.1
540679506001060,0,0,0
540679506001061,0.6,1.3,0.1
540679506002000,0,0,0
540679506002001,0.4,0.5,0
540679506002002,0,0,0
540679506002003,0,0,0
540679506002004,0,0,0
540679506002005,0,0,0
540679506002006,0,0,0
540679506002007,0,0,0
540679506002008,0,0,0
540679506002009,0,0,0
540679506002010,0,0,0
540679506002011,1.3,1.8,0.1
540679506002012,0,0,0
540679506002013,0,0,0
540679506002014,0,0,0
540679506002015,0,0,0
540679506002016,0,0,0
540679506002017,0,0,0
540679506002018,0,0,0
540679506002019,0,0,0
540679506002020,3.8,2.9,0.2
540679506002021,0,0,0
540679506002022,0,0,0
540679506002023,0,0,0
540679506002024,0,0,0
540679506002025,0,0,0
540679506002026,0,0,0
540679506002027,26.7,20.3,1.2
540679506002028,0,0,0
540679506002029,0,0,0
540679506002030,0,0,0
540679506002031,2.7,3.6,0.2
540679506002032,0,0,0
540679506002033,0,0,0
540679506002034,0,0,0
540679506002035,0,0,0
540679506002036,0,0,0
540679506002037,9.3,7.1,0.4
540679506002038,0,0,0
540679506002039,0,0,0
540679506002040,0,0,0
540679506002041,31,23.6,1.4
540679506002042,0,0,0
540679506002043,0,0,0
540679506002044,1.3,1,0.1
540679506002045,2.8,2.1,0.1
540679506002046,0.9,1.2,0.1
540679506002047,0,0,0
540679506002048,0,0,0
540679506002049,0.8,0.6,0
540679506002050,0,0,0
540679506002051,0,0,0
540679506002052,0.5,0.4,0
540679506002053,0,0,0
540679506002054,0.3,0.4,0
540679506002055,0,0,0
540679506002056,0,0,0
540679506002057,0.5,0.7,0
540679506002058,0,0,0
540679506002059,0,0,0
540679506002060,0,0,0
540679506002061,0,0,0
540679506002062,0,0,0
540679506002063,0,0,0
540679506002064,0,0,0
540679506002065,3.3,2.5,0.1
540679506002066,0,0,0
540679506002067,19.7,15,0.9
540679506002068,0,0,0
540679506002069,0.5,0.4,0
540679506002070,0,0,0
540679506002071,0,0,0
540679506002072,5.5,4.2,0.2
540679506002073,0,0,0
540679506002074,0,0,0
540679506002075,0,0,0
540679506002076,0,0,0
540679506002077,0,0,0
540679506002078,0,0,0
540679506002079,0.6,0.9,0
540679506002080,0,0,0
540679506002081,0,0,0
540679506002082,0,0,0
540679506002083,0.7,1.1,0
540679506002084,0,0,0
540679506002085,0,0,0
540679506002086,0.5,0.4,0
540679506002087,0,0,0
540679506002088,0,0,0
540679506002089,0,0,0
540679506002090,0.5,0.7,0
540679506002091,0,0,0
540679506002092,0.2,0.4,0
540679506002093,2.2,3.3,0.1
540679506002094,1.7,2.6,0.1
540679506002095,1.7,2.6,0.1
540679506002096,0.2,0.4,0
540679506002097,0,0,0
540679506002098,0.1,0.2,0
540679506002099,0.7,1.1,0
540679506002100,0,0,0
540679506002101,0.2,0.4,0
540679506002102,1.2,1.9,0.1
540679506002103,0,0,0
540679506002104,0,0,0
540679506002105,0,0,0
540679506002106,0,0,0
540679506002107,0,0,0
540679506002108,0,0,0
540679506002109,0,0,0
540679506002110,0,0,0
540679506002111,0,0,0
540679506002112,0,0,0
540679506002113,1,1.5,0.1
540679506002114,0,0,0
540679506002115,0.7,1.1,0
540679506002116,0,0,0
540679506002117,1.3,1,0.1
540679506002118,0,0,0
540679506002119,0,0,0
540679506002120,0,0,0
540679506003000,7.2,5.4,0.6
540679506003001,1,0.8,0.1
540679506003002,0,0,0
540679506003003,0,0,0
540679506003004,1.6,1.2,0.1
540679506003005,0,0,0
540679506003006,0,0,0
540679506003007,0,0,0
540679506003008,0,0,0
540679506003009,30.9,22.9,2.7
540679506003010,0,0,0
540679506003011,0,0,0
540679506003012,0,0,0
540679506003013,9.5,7.6,0.5
540679506003014,0.9,0.7,0
540679506003015,0.5,0.4,0
540679506003016,3.9,2.9,0.4
540679506003017,0,0,0
540679506003018,44.7,33.1,4
540679506003019,0,0,0
540679506003020,19.7,14.6,1.8
540679506003021,0,0,0
540679506003022,14.5,10.7,1.3
540679506003023,0,0,0
540679506003024,0,0,0
540679506003025,0,0,0
540679506003026,1.6,1.2,0.1
540679506003027,5.3,3.9,0.5
540679506003028,8.2,6.1,0.7
540679506003029,5.3,3.9,0.5
540679506003030,1,0.7,0.1
540679506003031,0,0,0
540679506003032,0,0,0
540679506003033,0,0,0
540679506003034,0,0,0
540679506003035,2,1.5,0.2
540679506003036,0,0,0
540679506003037,0,0,0
540679506003038,0,0,0
540679506003039,0,0,0
540679506003040,0,0,0
540679506003041,0.3,0.2,0
540679506003042,0,0,0
540679506003043,0,0,0
540679506003044,1.3,1,0.1
540679506003045,0,0,0
540679506003046,0,0,0
540679506003047,0,0,0
540679506003048,0,0,0
540679506003049,5.3,3.9,0.5
540679506003050,4.7,3.7,0.3
540679506003051,1,0.8,0.1
540679506003052,0,0,0
540679506003053,0,0,0
540679506003054,7.1,5.7,0.4
540679506003055,0,0,0
540679506003056,21,16.8,1.2
540679506003057,0,0,0
540679506003058,4,3.2,0.2
540679506003059,0,0,0
540679506003060,0,0,0
540679506003061,0.5,0.4,0
540679506003062,0.3,0.3,0
540679506003063,0.7,0.6,0
540679506003064,0.3,0.3,0
540679506003065,36,28.9,2
540679506003066,0,0,0
540679506003067,0.7,0.6,0
540679506003068,0,0,0
540679506003069,0.7,0.6,0
540679506003070,0.9,0.7,0
540679506003071,0.9,0.7,0
540679506003072,0,0,0
540679506003073,0.3,0.3,0
540679506003074,0,0,0
540679506003075,0,0,0
540679506003076,0.7,0.6,0
540679506003077,0.2,0.1,0
540679506003078,0,0,0
540679506003079,0,0,0
540679506003080,0,0,0
540679506003081,1.7,1.8,0.2
540679506003082,11.9,13.1,1.2
540679506003083,0.5,0.5,0
540679506003084,1.4,1.5,0.1
540679506003085,0,0,0
540679506003086,0,0,0
540679506003087,0,0,0
540679506003088,0,0,0
540679506003089,0,0,0
540679506003090,0,0,0
540679506003091,0,0,0
540679506003092,0,0,0
540679506003093,0,0,0
540679506003094,0,0,0
540679506003095,0,0,0
540679506003096,0,0,0
540679506003097,0,0,0
540679506003098,0,0,0
540679506003099,0,0,0
540679506003100,0,0,0
540679506003101,0,0,0
540679506003102,3.4,3.7,0.3
540679506003103,0,0,0
540679506003104,0,0,0
540679506003105,0,0,0
540679506003106,0,0,0
540679506003107,0.9,1,0.1
540679506003108,12.6,13.9,1.3
540679506003109,0.8,0.8,0.1
540679506003110,0.3,0.3,0
540679506003111,0.3,0.3,0
540679506003112,0,0,0
540679506003113,0,0,0
540679506003114,0,0,0
540679506003115,0,0,0
540679506003116,3.7,4,0.4
540679506003117,0,0,0
540679506003118,1.4,1.5,0.1
540679506003119,0,0,0
540679506003120,8.2,9.1,0.8
540679506003121,0.6,0.7,0.1
540679506003122,0,0,0
540679506003123,0,0,0
540679506003124,11.1,12.2,1.1
540679506003125,0,0,0
540679506003126,0.5,0.5,0
540679506003127,0,0,0
540679506003128,0,0,0
540679506003129,1.8,2,0.2
540679506003130,0,0,0
540679506003131,0,0,0
540679506003132,0,0,0
540679506003133,2,2.2,0.2
540679506003134,0,0,0
540679506003135,0.6,0.7,0.1
540679506003136,0,0,0
540679506003137,0,0,0
540679506003138,0,0,0
540679506003139,0,0,0
540679506003140,0,0,0
540679506003141,0.5,0.5,0
540679506003142,0,0,0
540679506003143,0,0,0
540679506003144,0,0,0
540679506004000,0,0,0
540679506004001,4.5,3.6,0.3
540679506004002,0,0,0
540679506004003,0,0,0
540679506004004,0,0,0
540679506004005,11.8,8.8,1.1
540679506004006,0,0,0
540679506004007,0,0,0
540679506004008,52.3,38.7,4.6
540679506004009,0,0,0
540679506004010,0,0,0
540679506004011,0,0,0
540679506004012,0.7,0.5,0.1
540679506004013,0,0,0
540679506004014,0,0,0
540679506004015,0,0,0
540679506004016,49.7,36.7,4.4
540679506004017,0,0,0
540679506004018,20.7,15.3,1.8
540679506004019,0.7,0.5,0.1
540679506004020,9.9,7.3,0.9
540679506004021,2,1.5,0.2
540679506004022,0,0,0
540679506004023,0,0,0
540679506004024,0,0,0
540679506004025,0,0,0
540679506004026,0,0,0
540679506004027,35.7,28.6,2
540679506004028,0,0,0
540679506004029,0,0,0
540679506004030,6.9,5.6,0.4
540679506004031,0,0,0
540679506004032,0,0,0
540679506004033,3.1,2.5,0.2
540679506004034,7.6,6.1,0.4
540679506004035,0,0,0
540679506004036,0,0,0
540679506004037,0.3,0.3,0
540679506004038,0,0,0
540679506004039,7.1,5.7,0.4
540679506004040,4.5,3.6,0.3
540679506004041,0,0,0
540679506004042,0,0,0
540679506004043,0,0,0
540679506004044,0,0,0
540679506004045,0,0,0
540679506004046,0,0,0
540679506004047,0,0,0
540679506004048,0,0,0
540679506004049,0,0,0
540679506004050,0,0,0
540679506004051,0,0,0
540679506004052,5.2,4.2,0.3
540679506004053,4.7,3.7,0.3
540679506004054,0.3,0.3,0
540679506004055,0,0,0
540679506004056,3.6,2.9,0.2
540679506004057,19.9,16,1.1
540679506004058,1.2,1,0.1
540679506004059,0,0,0
540679506004060,1.6,1.2,0.1
540679506004061,0,0,0
540679506004062,0,0,0
540679506004063,2.1,1.7,0.1
540679506004064,0,0,0
540679506004065,0,0,0
540679506004066,0.9,0.7,0
540679506004067,5.9,4.7,0.3
540679506004068,7.8,8.6,0.8
540679506004069,0.8,0.8,0.1
540679506004070,0,0,0
540679506004071,0,0,0
540679506004072,0.5,0.5,0
540679506004073,0.3,0.3,0
540679506004074,0.9,1,0.1
540679506004075,1.2,1,0.1
540679506004076,0,0,0
540679506004077,3,3.4,0.3
540679506004078,0,0,0
540679506004079,0,0,0
540679506004080,0,0,0
540679506004081,0,0,0
540679506004082,0,0,0
540679506004083,0,0,0
540679506004084,0,0,0
540679506004085,0.5,0.5,0
540679506004086,0,0,0
540679506004087,0.3,0.3,0
540679506004088,2.3,2.5,0.2
540679506004089,1.1,1.2,0.1
540679506004090,0.9,1,0.1
540679506004091,0,0,0
540679506004092,0,0,0
540679506004093,0,0,0
540679506004094,0,0,0
540679506004095,0.2,0.2,0
540679506004096,2.9,3.2,0.3
540679506004097,0.3,0.3,0
540679506004098,0.2,0.2,0
540679506004099,0,0,0
540679506004100,0,0,0
540679506004101,0,0,0
540679506004102,0.3,0.3,0
540679506004103,2.1,2.3,0.2
540679506004104,0,0,0
540679506004105,0,0,0
540679506004106,0.6,0.7,0.1
540679506004107,0,0,0
540679506004108,0,0,0
540679506004109,0,0,0
540679506004110,0,0,0
540679506004111,0,0,0
540679506004112,0,0,0
540679506004113,0,0,0
540679506004114,0,0,0
540679506004115,0.6,0.7,0.1
540679506004116,0,0,0
540679506004117,0,0,0
540679506004118,0.9,1,0.1
540679506004119,0.3,0.3,0
540679506004120,0,0,0
540679506004121,0,0,0
540679506004122,0,0,0
540679506004123,0,0,0
540679506004124,0,0,0
540679506004125,0.9,1,0.1
540679506004126,0,0,0
540679506004127,0,0,0
540679506004128,1.1,1.2,0.1
540679506004129,0,0,0
540679506004130,0,0,0
540679506004131,0,0,0
540679506004132,0.6,0.7,0.1
540679506004133,0,0,0
540679506004134,1.5,1.7,0.2
540679506004135,0,0,0
540679506004136,0,0,0
540679506004137,0.3,0.3,0
540679506004138,0,0,0
540679506004139,0,0,0
540679506004140,0.2,0.2,0
540679506004141,0,0,0
540679506004142,0,0,0
540679506004143,0,0,0
540679506004144,0,0,0
540679506004145,0,0,0
540679506004146,0,0,0
540679506004147,0,0,0
540679506004148,0,0,0
540679506004149,0.2,0.2,0
540679506004150,2.7,3,0.3
540679506004151,0,0,0
540679506004152,0.6,0.7,0.1
540679506004153,0,0,0
540679506004154,0,0,0
540679506004155,0,0,0
540679506004156,0,0,0
540679506004157,0.3,0.3,0
540679506004158,0,0,0
540679506004159,0.5,0.4,0
540679506004160,2.1,1.7,0.1
540679506004161,1.6,1.2,0.1
540679506004162,7.6,5.6,0.7
540679506004163,3.6,2.7,0.3
540679506004164,1.6,1.2,0.1
540679506004165,0,0,0
540679507001000,0,0,0
540679507001001,0,0,0
540679507001002,0,0,0
540679507001003,0,0,0
540679507001004,7.6,6.3,0.7
540679507001005,0,0,0
540679507001006,0,0,0
540679507001007,0,0,0
540679507001008,0.2,0.2,0
540679507001009,0,0,0
540679507001010,1.2,1,0.1
540679507001011,2.1,1.7,0.2
540679507001012,1.4,1.1,0.1
540679507001013,0,0,0
540679507001014,0,0,0
540679507001015,0,0,0
540679507001016,0,0,0
540679507001017,0,0,0
540679507001018,0,0,0
540679507001019,0,0,0
540679507001020,0,0,0
540679507001021,8.1,6.7,0.7
540679507001022,0,0,0
540679507001023,0,0,0
540679507001024,2.1,1.7,0.2
540679507001025,3.7,3,0.3
540679507001026,10.2,8.4,0.9
540679507001027,3.9,3.2,0.3
540679507001028,6.7,5.5,0.6
540679507001029,0,0,0
540679507001030,4.9,5.4,0.5
540679507001031,0,0,0
540679507001032,0,0,0
540679507001033,0,0,0
540679507001034,0,0,0
540679507001035,0,0,0
540679507001036,0,0,0
540679507001037,0,0,0
540679507001038,22.5,18.5,2
540679507001039,0,0,0
540679507001040,0,0,0
540679507001041,0,0,0
540679507001042,0,0,0
540679507001043,4.7,5.2,0.5
540679507001044,0,0,0
540679507001045,0.6,0.7,0.1
540679507001046,2.3,2.5,0.2
540679507001047,0,0,0
540679507001048,3.4,3.7,0.3
540679507001049,0,0,0
540679507001050,0.9,1,0.1
540679507001051,0,0,0
540679507001052,0.5,0.5,0
540679507001053,2.4,2.7,0.2
540679507001054,0.3,0.3,0
540679507001055,0,0,0
540679507001056,7.4,6.1,0.6
540679507001057,0,0,0
540679507001058,3.2,2.2,0.2
540679507001059,0,0,0
540679507001060,0.6,0.4,0
540679507001061,0,0,0
540679507001062,0,0,0
540679507001063,0,0,0
540679507001064,0,0,0
540679507001065,0,0,0
540679507001066,0,0,0
540679507001067,0,0,0
540679507001068,0,0,0
540679507001069,0,0,0
540679507002000,0,0,0
540679507002001,0,0,0
540679507002002,0,0,0
540679507002003,10.2,8.4,0.9
540679507002004,0,0,0
540679507002005,0,0,0
540679507002006,2.5,2.1,0.2
540679507002007,0,0,0
540679507002008,0,0,0
540679507002009,2.1,1.7,0.2
540679507002010,0,0,0
540679507002011,0,0,0
540679507002012,0,0,0
540679507002013,15.7,12.9,1.4
540679507002014,1.9,1.5,0.2
540679507002015,0.5,0.4,0
540679507002016,0.5,0.4,0
540679507002017,0,0,0
540679507002018,0,0,0
540679507002019,0,0,0
540679507002020,0,0,0
540679507002021,0,0,0
540679507002022,0,0,0
540679507002023,0,0,0
540679507002024,1.4,1.1,0.1
540679507002025,0,0,0
540679507002026,0,0,0
540679507002027,1.6,1.3,0.1
540679507002028,5.8,4.8,0.5
540679507002029,0,0,0
540679507002030,10.2,8.4,0.9
540679507002031,0,0,0
540679507002032,0.5,0.4,0
540679507002033,0,0,0
540679507002034,0,0,0
540679507002035,0,0,0
540679507002036,0,0,0
540679507002037,11.1,9.1,1
540679507002038,0.5,0.4,0
540679507002039,0,0,0
540679507002040,0,0,0
540679507002041,0,0,0
540679507002042,0.2,0.2,0
540679507002043,0.5,0.4,0
540679507002044,2.1,1.7,0.2
540679507002045,0,0,0
540679507002046,0,0,0
540679507002047,0,0,0
540679507002048,0.5,0.4,0
540679507002049,0,0,0
540679507002050,0,0,0
540679507002051,0,0,0
540679507002052,0.5,0.4,0
540679507002053,0,0,0
540679507002054,0,0,0
540679507002055,0.9,0.8,0.1
540679507002056,15.5,12.8,1.3
540679507002057,0,0,0
540679507002058,1.6,1.3,0.1
540679507002059,0,0,0
540679507002060,0,0,0
540679507002061,1.4,1.1,0.1
540679507002062,0.2,0.2,0
540679507002063,0.5,0.4,0
540679507002064,0,0,0
540679507002065,0,0,0
540679507002066,0,0,0
540679507002067,0,0,0
540679507002068,0,0,0
540679507002069,0,0,0
540679507002070,0,0,0
540679507002071,0,0,0
540679507002072,0,0,0
540679507002073,0.5,0.4,0
540679507002074,1.9,1.5,0.2
540679507002075,2.3,1.9,0.2
540679507002076,0,0,0
540679507002077,0.7,0.6,0.1
540679507002078,1.2,1,0.1
540679507002079,0.7,0.6,0.1
540679507002080,0,0,0
540679507002081,0,0,0
540679507002082,0,0,0
540679507002083,0,0,0
540679507002084,0,0,0
540679507002085,0,0,0
540679507002086,0,0,0
540679507002087,1.2,1,0.1
540679507002088,2.8,2.3,0.2
540679507002089,0,0,0
540679507002090,0,0,0
540679507002091,0,0,0
540679507002092,0,0,0
540679507002093,9,7.4,0.8
540679507002094,0.5,0.4,0
540679507002095,27.8,22.8,2.4
540679507002096,4.2,3.4,0.4
540679507002097,0.5,0.4,0
540679507002098,9.1,6.1,0.6
540679507002099,0.2,0.1,0
540679507002100,0,0,0
540679507002101,0,0,0
540679507002102,5.8,3.9,0.4
540679507002103,17.3,11.7,1.1
540679507002104,0,0,0
540679507002105,1.3,0.9,0.1
540679507002106,0.9,0.6,0.1
540679507002107,1.3,0.9,0.1
540679507002108,0.6,0.4,0
540679507002109,4.5,3.1,0.3
540679507002110,0,0,0
540679507002111,14.9,10.1,1
540679507002112,4.1,2.8,0.3
540679507002113,6.7,4.5,0.4
540679507002114,7.4,5,0.5
540679507002115,0.4,0.3,0
540679507002116,0,0,0
540679507002117,0,0,0
540679507002118,0.6,0.4,0
540679507002119,2.8,1.9,0.2
540679507002120,0.2,0.1,0
540679507002121,0,0,0
540679507002122,0,0,0
540679507002123,2.8,1.9,0.2
540679507002124,2.4,1.6,0.2
540679507002125,0,0,0
540679507002126,0,0,0
540679507002127,0,0,0
540679507002128,1.7,1.2,0.1
540679507002129,1.3,0.9,0.1
540679507002130,0,0,0
540679507002131,0,0,0
540679507002132,0.9,0.6,0.1
540679507002133,1.7,1.2,0.1
540679507002134,0,0,0
540679507002135,0,0,0
540679507002136,1.7,1.2,0.1
540679507002137,0.9,0.8,0.1
540679507002138,2.8,1.9,0.2
540679507002139,0,0,0
540679507002140,0,0,0
540679507003000,1.2,1,0.1
540679507003001,10.2,8.4,0.9
540679507003002,0,0,0
540679507003003,2.8,2.3,0.2
540679507003004,0,0,0
540679507003005,0,0,0
540679507003006,6,4.9,0.5
540679507003007,0,0,0
540679507003008,0,0,0
540679507003009,10,8.2,0.9
540679507003010,0,0,0
540679507003011,0,0,0
540679507003012,0,0,0
540679507003013,0,0,0
540679507003014,0,0,0
