state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_mor,uss_18_dem_man,uss_20_rep_cap,uss_20_dem_swe,gov_16_rep_col,gov_16_dem_jus,gov_20_rep_jus,gov_20_dem_sal,atg_16_rep_mor,atg_16_dem_rey,atg_20_rep_mor,atg_20_dem_pet,sos_16_rep_war,sos_16_dem_ten,sos_20_rep_war,sos_20_dem_ten,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
54,005,30,1111,1103,1,0,1,0,0,0,6,831,826,0,0,1,0,0,0,4,260.5,97.5,275.8,101.1,114.60000000000001,192.6,281.8,100.2,119.1,248.1,248.1,130.5,171.7,195.4,222.5,160.4,134.5,231.5,206.5,177.3,193.5,192.6,134.1,171.2,114.60000000000001,247.3,164,203.9
54,005,31,592,588,1,0,3,0,0,0,0,427,424,1,0,2,0,0,0,0,164.1,24,187.7,41.199999999999996,85.2,82.3,191.6,36,76.2,113.9,164.1,54.199999999999996,108,87.9,161.2,68,93.8,101.9,144.1,84.10000000000001,82.2,82.3,56.699999999999996,110.5,85.2,169.70000000000002,69.2,137.8
54,005,32,772,766,0,4,0,0,0,0,2,567,565,0,1,0,0,0,0,1,161,44.7,193,43.6,64.6,95.3,182.8,45.3,65,142.5,164.2,65.8,96.2,108.10000000000001,150.3,76.60000000000001,81.3,123,134.3,99.8,104.89999999999999,95.3,66.2,100.5,64.6,164.9,84.2,129.1
54,005,33,562,552,0,6,1,0,0,0,3,442,435,0,3,1,0,0,0,3,125.5,35.1,150.2,33.800000000000004,50.4,74.39999999999999,142.3,35.6,50.6,111,127.9,51.1,74.7,84.2,117.3,59.6,63.300000000000004,95.8,104.89999999999999,77.7,81.60000000000001,74.39999999999999,51.5,78.39999999999999,50.4,128.7,65.8,100.8
54,005,35,323,313,3,2,2,0,0,0,3,235,228,2,0,2,0,0,0,3,66.8,18.5,79.8,18,26.9,39.5,75.8,18.8,27,59.2,68.1,27.2,39.7,45,62.4,31.6,33.6,51,55.5,41.3,43.6,39.5,27.4,41.7,26.9,68.39999999999999,35.1,53.3
54,005,36,481,473,4,0,0,0,0,0,4,369,362,4,0,0,0,0,0,3,128.7,28.3,135.7,23,53.9,49.300000000000004,128.7,27,50.1,104.2,109.2,38.8,77.9,77.1,105.2,46.9,72.3,74.7,98.7,61.800000000000004,71,49.300000000000004,39.3,82,53.9,115.1,53,96
54,005,38,414,413,1,0,0,0,0,0,0,318,317,1,0,0,0,0,0,0,89.9,31.8,89.1,27.3,33,61.2,92.5,25.8,31.2,93.4,78.6,38.6,50.9,67.60000000000001,77.2,40.3,43.6,73.2,66.2,54.7,66.5,61.2,37.5,53.9,33,80.5,51.4,65.1
54,005,4,444,436,1,4,1,0,1,0,1,343,335,1,4,1,0,1,0,1,104.2,19.2,94.6,21,29.2,41,80.6,24.9,34.6,80.9,78.5,29.2,61.8,52.9,68.6,38.8,45,65.5,62.8,45,54.6,41,31.7,61.4,29.2,77,41.5,66.1
54,005,40,398,386,1,0,0,0,0,0,11,325,321,1,0,0,0,0,0,3,92,32.5,91.2,28.1,33.5,62.6,94.5,26.5,32.3,95.9,80.2,39.1,52.2,68.8,78.8,41.6,44.6,75,68,55.8,68.2,62.6,38,55,33.5,82.2,52.6,66.2
54,005,41,473,464,2,1,0,0,0,0,6,365,359,0,1,0,0,0,0,5,135.8,42,124.89999999999999,43.9,51.9,75.6,122.2,43.9,54.1,122.2,109.6,56.8,87.1,83.2,104,62.8,64.4,109.6,87.1,80.1,89.4,75.6,57.6,85.4,51.9,109.5,72.10000000000001,94.3
54,005,45,1018,996,5,3,1,1,0,1,11,794,780,3,2,1,1,0,1,6,233.20000000000002,67.8,232.2,79.7,83.9,164.8,212.8,82.6,80.5,232.2,191,113.2,132.7,181.3,190.3,118.1,85.5,213.7,159.5,147.9,173.9,164.8,108.1,132.9,83.9,197,140.4,159.70000000000002
54,005,46,636,625,1,2,5,0,0,0,3,506,497,1,2,3,0,0,0,3,136.8,48.300000000000004,148.8,50.1,57.6,101,146,50.4,51.5,130.2,125.6,62.699999999999996,78.5,101,121.3,73.39999999999999,66.3,114.8,101.2,95.4,98.9,101,66.60000000000001,83.1,57.6,128.6,82.7,103.1
54,005,47,236,235,1,0,0,0,0,0,0,190,190,0,0,0,0,0,0,0,51.3,18,55.7,18.8,21.6,38,54.8,19,19.5,48.9,47.2,23.599999999999998,29.6,38,45.4,27.7,24.7,43.1,38,35.800000000000004,37.1,38,25,31.400000000000002,21.6,48.1,31,38.6
54,005,48,211,209,1,0,0,0,0,0,1,176,176,0,0,0,0,0,0,0,47.7,16.900000000000002,51.7,17.4,19.8,35.2,51,17.6,17.8,45.6,43.3,21.9,27.5,35.2,41.9,25.400000000000002,22.7,40,35.2,33.4,34.6,35.2,23.2,28.900000000000002,19.8,44.6,28.8,35.6
54,005,49,481,472,0,3,0,0,0,0,6,366,358,0,2,0,0,0,0,6,99,34.7,107.6,36.5,41.7,73.2,105.5,36.6,37.4,94.3,90.9,45.6,56.7,73.2,87.8,53.3,47.9,83,73.2,68.89999999999999,71.4,73.2,48.3,60.3,41.7,93,59.9,74.7
54,005,5,482,480,1,0,0,0,0,0,1,379,378,1,0,0,0,0,0,0,115.2,21.1,104.7,23.2,32.2,45.1,89.1,27.2,38.2,89.5,87.3,32.2,68.4,58.3,75.8,42.9,49.7,72.5,69.2,49.7,60.1,45.1,35.2,68.1,32.2,85.6,46,73.3
54,005,50,309,307,1,0,0,0,0,0,1,238,236,1,0,0,0,0,0,1,93.4,15.4,92.9,19.4,34.4,50.4,89.6,21.5,32.5,77,80.10000000000001,30.1,54.5,53.3,73.9,37.9,41.9,63,63,47.9,52.2,50.4,31.4,55.6,34.4,80.10000000000001,41.4,65.7
54,005,51,414,408,0,0,1,0,0,0,5,312,309,0,0,1,0,0,0,2,122.3,20.4,121.7,25.6,45.3,66.3,117.5,28.1,42.5,100.9,104.9,39.2,71.4,70,97.1,49.4,54.8,82.8,82.8,63,68.4,66.3,40.9,72.7,45.3,104.8,54.4,86
54,005,52,460,458,0,0,0,0,0,0,2,360,359,0,0,0,0,0,0,1,141.2,23.3,140.7,29.6,52.3,77,135.79999999999998,32.7,49.2,116.2,121.2,45.2,82.3,80.39999999999999,111.8,57,63.6,95.3,95.3,72.39999999999999,78.7,77,47.4,84.1,52.3,121.1,62.8,99.60000000000001
54,005,53,421,382,34,1,0,0,0,0,4,340,304,34,1,0,0,0,0,1,86.1,55,94,49.9,42,76,99.2,49,42,95,79,57,55.9,86.1,86.1,61,49.9,91,68,81,81.80000000000001,76,59.6,58.5,42,85.5,70.1,70.2
54,005,7,1409,1399,3,0,2,2,0,0,3,1049,1043,2,0,2,1,0,0,1,340.1,104.7,384.1,122.89999999999999,148.7,215.7,389.59999999999997,113.2,146.6,296.59999999999997,323.4,171.1,187.3,246.4,291.59999999999997,206.3,167.9,266.6,269.40000000000003,238.2,228.8,215.7,170.7,210.3,148.7,331.2,198.5,265.3
54,005,9,634,630,2,0,0,0,0,0,2,505,504,0,0,0,0,0,0,1,218,35,217,38.9,85,105,202,44.1,76.2,175.79999999999998,185,64,117,117,160,88.89999999999999,116,115.10000000000001,141.1,110.89999999999999,110.8,105,69.3,131.9,85,181,89.4,151.7
54,007,1,393,388,1,1,1,1,0,0,1,297,293,1,1,1,1,0,0,0,109.2,32.5,145.2,36.2,59.5,53.4,138.4,38.2,59.3,76.5,133.7,36.2,72.5,59.5,119.60000000000001,52.8,72.5,60,106.7,66.9,57.5,53.4,45.8,78.3,59.5,128.8,51.7,102
54,007,12,634,608,2,4,9,0,0,0,11,503,484,1,3,7,0,0,0,8,127.2,76.2,146.79999999999998,77.1,66.7,99.4,143.7,74.1,57.7,139.6,135,75.3,73.5,117.9,116.6,94.5,77.3,118.8,97.9,118.8,112.9,99.4,87.9,83.7,66.7,128.1,99,104
54,007,13,470,467,0,0,0,1,0,0,2,377,376,0,0,0,1,0,0,0,128.1,53.9,145.3,64.2,57.099999999999994,88.39999999999999,148.1,53.9,51.6,118.60000000000001,138.1,59.3,73.5,95.1,122.1,75.6,75.6,93.7,99.8,96.5,90.4,88.39999999999999,70.4,82.4,57.099999999999994,131.1,79.7,104.2
54,007,14,385,373,2,2,2,1,0,0,5,296,289,2,1,2,0,0,0,2,85.9,18.400000000000002,106.89999999999999,21.3,40.6,47.2,98.4,25.1,31.8,62.7,94.3,23.5,44.1,46.6,83.9,37.7,52.300000000000004,49.2,74.3,47.3,44.3,47.2,30.8,53.8,40.6,91.5,37.8,71.3
54,007,15,734,724,0,2,0,2,0,0,6,573,570,0,1,0,1,0,0,1,166.7,53,188.3,62.1,78.3,96.2,172.79999999999998,67.2,74.5,144.3,169.2,75.9,102.7,105.8,152.7,93.3,91.8,115.5,127.7,123.2,104.3,96.2,83.9,109.10000000000001,78.3,162.4,93.6,132.20000000000002
54,007,16,253,251,0,0,0,0,0,0,2,189,188,0,0,0,0,0,0,1,51.5,23.8,58.4,26.8,25.6,37.3,61,22,24.4,47.800000000000004,55.5,25.900000000000002,29.6,41.1,50.3,33,29.3,43,40.2,43.7,38.9,37.3,30.4,33.699999999999996,25.6,53,34.4,42.5
54,007,19,1559,1496,21,13,2,4,0,2,21,1306,1255,20,9,2,3,0,2,15,327.5,179,374.5,188.9,171.70000000000002,252.8,382.5,166.9,158.2,333.2,349.6,183.9,188.5,290.6,312,232.4,190.9,299.4,253.9,301.1,275.7,252.8,214.7,215.8,171.70000000000002,334.5,241.9,270.4
54,007,23,849,835,3,0,2,0,0,0,9,676,667,2,0,1,0,0,0,6,194.5,74.5,222.7,76.4,101.1,127.2,218,73.8,101,163.7,204.5,83.7,126.19999999999999,131.9,178.6,108.4,126.8,139.1,147.9,147.6,127.6,127.2,98,136.7,101.1,194.9,112.80000000000001,162.2
54,007,24,532,526,2,0,2,1,0,0,1,441,437,1,0,1,1,0,0,1,115.9,57.1,140.1,58.5,62.7,83.8,139,56,61.1,108,123.89999999999999,66.4,72.5,91.89999999999999,111.9,79.8,78.5,91.5,100,95.4,87.1,83.8,71.5,82.3,62.7,122.6,78.3,100.2
54,007,25,683,674,4,3,0,0,0,0,2,537,530,3,2,0,0,0,0,2,160.8,48.9,193.8,59.4,84.4,99,177.8,62.2,79.5,126.1,177,71.7,101.5,103.9,159.4,89.7,96.2,102.6,134.8,119.89999999999999,95.5,99,80.4,109.60000000000001,84.4,168.8,88.2,136.7
54,007,26,897,881,2,1,1,3,0,0,9,732,722,2,1,1,3,0,0,3,228.8,88.89999999999999,254.6,90.2,119.9,149.7,249.2,86.4,117.2,195.6,234.1,98.3,149.9,154.2,204,128.20000000000002,147.1,166.8,168.7,171.2,151.6,149.7,115,160.8,119.9,222.4,132.9,187.3
54,007,27,1340,1306,7,12,1,3,0,0,11,1067,1044,5,7,1,3,0,0,7,405.6,121.5,429.7,121,226.6,194.2,421.2,115.4,209.6,300.4,389.7,131.4,270.5,215,346.8,184.3,262.5,238.7,314.3,219,219,194.2,154.3,286.9,226.6,380.9,183.7,327.6
54,007,28,806,792,1,6,2,0,1,0,4,627,615,1,5,2,0,1,0,3,208.2,66.10000000000001,249.1,63.9,116.9,103.1,233,63.8,93.5,177.3,235.29999999999998,70.1,131.4,128.3,213.6,91.1,134,125.3,185.4,124.5,124.3,103.1,82.6,141.5,116.9,223.8,101.1,180.2
54,007,3,418,402,0,2,2,0,1,2,9,329,314,0,2,2,0,1,2,8,91.4,22.6,104.5,37.1,47.2,49,99,35.800000000000004,59.300000000000004,61.3,94.1,37.9,67.7,46.4,90,46.199999999999996,63.1,52.5,80.4,58.9,46.1,49,43.2,69.9,47.2,94,45.3,79.9
54,007,32,76,73,0,0,0,1,0,0,2,55,54,0,0,0,1,0,0,0,15.1,6.3,18.6,6.7,8.2,10.3,18.3,6.4,8.3,12.5,16.3,8.2,9.7,10.8,15,9.7,10.5,10.6,13.5,11.4,10.1,10.3,8.4,11,8.2,16.4,9.3,13.3
54,007,36,623,611,0,2,2,1,0,0,7,479,470,0,2,2,1,0,0,4,134.79999999999998,56.5,158.7,68.5,73.7,88.1,159.3,62.9,64.8,121,147.8,63.1,85,97.4,133.8,86.8,86,96.60000000000001,114.5,108.8,93.10000000000001,88.1,77.6,92.3,73.7,142.5,85.4,115.9
54,007,37,468,449,5,6,2,0,1,0,5,357,346,3,4,1,0,1,0,2,109.1,38.199999999999996,124.2,51.8,56.9,70.3,124.8,47,47.2,96.8,118.3,46,66.3,76.4,106.2,64.2,68.6,72.2,85.7,85,71.4,70.3,58.6,72.6,56.9,111.5,64.7,91.1
54,007,38,835,823,4,2,2,1,0,0,3,647,639,4,0,2,1,0,0,1,179.5,82.6,215.7,92.1,101.7,115.8,214.4,85.6,91.2,161,198.8,85.6,114.8,129.4,178.4,118.9,113.9,131.7,161.8,144.4,126.2,115.8,104.6,125.6,101.7,193.7,114.7,156.8
54,007,43,324,322,1,0,0,1,0,0,0,258,256,1,0,0,1,0,0,0,84.1,27.6,88.3,30.8,44.6,54.300000000000004,86.2,26.1,46.1,65.5,84.7,31.3,46.1,57.7,75.6,41,51.3,53.3,67.4,49.3,51.3,54.300000000000004,35.6,57.199999999999996,44.6,79.9,43.8,67.5
54,007,45,674,653,2,3,6,0,0,1,9,553,539,2,2,5,0,0,0,5,164.1,58.7,186,78.4,86.3,108.6,187,70,76,143.1,176.6,71.9,99.4,117.2,159.7,97.9,104.5,111.2,131.6,126.1,108.7,108.6,88.7,110.9,86.3,167.3,98.7,137.7
54,007,6,414,408,1,0,2,3,0,0,0,320,316,1,0,1,2,0,0,0,117.8,32.2,137.5,35.8,70.6,56.8,125.7,41,69.7,75.3,125.1,39.8,83,58.5,119.1,47.9,80.2,60.2,106.3,62.5,56.8,56.8,45.1,87.4,70.6,123,50.9,103.7
54,007,9,1156,1144,1,8,0,1,0,0,2,895,890,1,2,0,1,0,0,1,335,98.9,434.2,106.2,189.1,163.5,408.1,116.8,184.9,230.4,399.4,109.6,225.2,179.1,361.8,155.2,223.5,180.2,322.8,197.7,172.9,163.5,136.7,241.6,189.1,386.1,154.6,309.2
54,009,1,608,567,27,5,1,1,0,0,7,501,467,27,2,1,1,0,0,3,152.7,89.4,159.9,81.8,73.6,113.9,157.3,77.4,90.8,133.8,147.5,80.8,93.1,135.5,139.5,97.7,93.2,139.1,117.2,118.5,123.9,113.9,91.4,107.2,73.6,145,106.2,122.6
54,009,11,456,446,2,4,0,3,0,0,1,356,351,0,2,0,2,0,0,1,135.3,48.5,158.1,57.6,66.6,73.3,154.3,56.3,78.4,98,145,52.4,90.8,87.7,132.2,77.9,77.8,105.9,118.9,92.8,84.6,73.3,67.4,95.7,66.6,142.1,75,115.7
54,009,13,478,460,4,0,3,2,0,0,9,371,357,4,0,2,2,0,0,6,141.1,50.6,164.7,59.9,69.39999999999999,76.5,160.8,58.6,81.8,102.2,151.3,55.5,94.4,91.6,138,81.2,80.9,110.1,124,96.6,88.5,76.5,70.4,99.4,69.39999999999999,147.8,78.3,120.60000000000001
54,009,14,1398,1266,70,29,3,5,0,0,25,1280,1154,70,26,3,5,0,0,22,211.79999999999998,114.8,249.2,135.4,141,160.7,243.5,122,158.5,146.20000000000002,215.8,133.8,164.4,153.3,224.20000000000002,152.1,170.3,161.8,204.8,175.2,143.4,160.7,143.4,175.9,141,227.6,145.2,198.4
54,009,15,1173,1154,1,0,1,1,0,0,16,938,926,1,0,1,1,0,0,9,280.5,69.5,321.8,82.39999999999999,152.9,113.9,303.8,81.6,157.2,166.3,284.8,86.4,182,140,287.4,103.8,188.6,142,244,147,129.4,113.9,100.39999999999999,202,152.9,288.7,113.1,240.7
54,009,16,618,609,6,0,0,1,0,0,2,492,485,4,0,0,1,0,0,2,168.9,74,171.8,79.5,80.3,98.6,178.5,69.3,91.3,137.2,154.6,79.4,106.5,127.1,150.7,95.1,94.2,141.5,129.1,116.6,120.4,98.6,88.2,115.2,80.3,157.1,101.3,132.6
54,009,17,1165,1145,1,2,0,1,0,2,14,928,916,0,2,0,1,0,2,7,325.2,96.9,372,106.3,176.2,175.2,348.90000000000003,98.4,189.7,207.9,322.4,121.6,217.9,183.2,312.8,143.9,194.5,218.4,281.8,184.20000000000002,176.79999999999998,175.2,130.9,231.8,176.2,327.8,153.6,274.2
54,009,20A,184,183,0,0,0,0,0,0,1,149,148,0,0,0,0,0,0,1,56.699999999999996,19.2,66.9,23,29.8,30.7,63.6,21.1,36.1,32.5,60,23.099999999999998,40.5,30.5,58.5,28.2,34.7,38.4,52,34.6,30.1,30.7,26,42,29.8,60.3,28.1,50
54,009,20B,1158,1122,8,4,0,3,0,1,20,945,925,6,3,0,3,0,0,8,292.5,76.3,332.6,105.2,135.5,163.5,323.5,84.2,179.7,182.9,302.6,112.2,177.9,174.1,269.1,146.4,174.7,190.6,240.2,181.2,156.2,163.5,125.7,206.6,135.5,293.7,142,243.1
54,009,21A,429,429,0,0,0,0,0,0,0,344,344,0,0,0,0,0,0,0,177.3,46.8,192.20000000000002,64.2,82.8,94.6,188.7,61.800000000000004,111.3,113.7,177.4,67,118.8,104.7,166.2,82.3,114.60000000000001,116.7,135.8,115.6,95.4,94.6,78.3,130.7,82.8,172.2,86.7,146.6
54,009,21B,1376,1349,3,7,0,5,0,0,12,1100,1079,2,7,0,3,0,0,9,449,167.4,555.3,183.29999999999998,249.5,265.5,532.2,169.7,263.59999999999997,320,477.2,206,293.9,287.7,461.9,246.79999999999998,267.4,325.7,397.2,313.8,275.1,265.5,223.8,318.8,249.5,484.8,248.5,394.7
54,009,23A,523,517,0,2,0,1,1,1,1,447,443,0,2,0,1,0,0,1,223.2,90,250,112.89999999999999,103.1,156,256.8,91.8,124.1,167.1,228.9,113.89999999999999,141.9,141.9,209.8,146,139.2,156,171.1,184.89999999999998,139,156,129.8,157.1,103.1,223.5,136.1,184.79999999999998
54,009,23B,381,379,0,2,0,0,0,0,0,306,304,0,2,0,0,0,0,0,77,41.6,76.9,32.6,34.9,39.2,75.3,28.999999999999996,53.599999999999994,54.2,69,33.9,49.1,60.300000000000004,66.1,40,41.6,74.7,56,51.6,57.7,39.2,37.5,55.3,34.9,68.8,45.6,60
54,009,23C,701,686,2,3,0,2,0,1,7,569,562,2,1,0,2,0,1,1,232.4,85.10000000000001,273.6,90.3,129.5,132.5,263,81.4,143.2,153.2,243.3,100.89999999999999,152,147.2,227.6,116.5,131.3,168,192.2,155.8,138.4,132.5,109.2,164.6,129.5,240.1,122.9,198.79999999999998
54,009,23D,1150,1132,2,11,2,0,0,0,3,931,919,0,8,2,0,0,0,2,199.1,82.7,233.8,99.3,106,119.2,229,88.1,126.9,134.1,210,102.6,136.8,130.2,201.4,121.7,119.5,155.4,170.3,157.4,125.5,119.2,114,145.8,106,209.1,119,173.4
54,009,24,1568,1511,5,12,0,31,0,0,9,1267,1220,4,9,0,25,0,0,9,458.7,142.2,532.9,150.3,254.2,207.4,507.9,142.2,310.9,229,464.1,160.1,340.2,220.2,451.59999999999997,197.2,326.3,224.3,418.3,229.70000000000002,203.9,207.4,175.7,359.5,254.2,474.8,190.5,406.3
54,009,25,570,527,34,3,0,1,0,0,5,423,407,14,1,0,1,0,0,0,139.8,60.4,125.6,68.3,55.6,74.7,124,61.2,85,106,118.6,61.3,100,92,112.10000000000001,75,89.8,104.1,99.4,88.39999999999999,90.7,74.7,70.8,103.8,55.6,115.89999999999999,79.3,104.9
54,009,26,1020,933,37,8,0,14,0,1,27,830,778,28,8,0,10,0,0,6,158.8,109.8,244.2,133.4,108.1,146.2,241,119.3,106.1,142.9,230.5,119.3,113.9,139.8,218.5,146.7,114.8,146.4,192.9,172.4,134.8,146.2,138.6,123.5,108.1,225.4,137.7,172.8
54,009,28,456,437,2,1,0,0,0,0,16,351,344,1,1,0,0,0,0,5,98.8,59.7,147.1,60.3,55.6,89.1,138.7,60.6,59.2,94.2,138,55.8,58.4,90.9,134.4,68.10000000000001,56.9,102.2,104.2,98.5,87,89.1,68.6,68.4,55.6,132.5,77.9,99.10000000000001
54,009,31,715,690,5,3,2,0,0,2,13,555,542,2,2,2,0,0,0,7,174.5,73.7,197.6,82,78.7,114.8,188.6,79.5,105.6,127.8,183.7,78.2,111.7,122.5,177.9,94.6,107.3,135.5,140.9,132.8,114.7,114.8,93.39999999999999,124.8,78.7,177.70000000000002,104.4,146.6
54,009,32A,1027,1001,2,4,2,3,1,1,13,830,812,2,4,2,2,1,0,7,308.5,155,332.6,163.4,146.5,239.2,325.5,156.29999999999998,190.7,248,304,158.5,202.8,234.5,275.8,202.5,190.7,266.9,243.20000000000002,237,226,239.2,183.8,223.3,146.5,296.3,205.8,252.3
54,009,32B,412,408,1,0,1,0,0,0,2,311,308,1,0,1,0,0,0,1,116.8,30.6,131.8,38.4,67.8,51.8,124.6,37,75,63.4,119.5,40.8,82.5,58.4,109.5,51.9,78.2,65.3,97.3,64.8,54.4,51.8,46.5,88.1,67.8,116.5,50.1,100.2
54,009,33,834,811,1,13,0,4,0,1,4,672,655,1,9,0,3,0,1,3,363.3,119.1,430.9,122.3,202.3,219.4,418.3,119.1,216.29999999999998,225.5,403,128.2,226.6,229.4,358.2,187.5,235.3,228.5,321.90000000000003,221.6,200.5,219.4,155.7,260.4,202.3,386.7,180,317.5
54,009,34,1091,1056,11,12,2,3,0,1,6,868,847,8,7,2,3,0,0,1,356,147.8,383,178.4,200.2,215.9,385.8,158.70000000000002,234,246.9,351.09999999999997,172.8,248.1,234,327.2,215.9,239.9,242.9,292.6,254,218,215.9,195.8,269.6,200.2,347.8,206.8,301.6
54,009,35A,663,653,0,3,0,1,0,0,6,547,542,0,2,0,1,0,0,2,207,52.8,233.79999999999998,66.5,120.5,89.60000000000001,221.3,64.5,132.4,110.39999999999999,211.7,70.6,145.70000000000002,101.8,194.5,90.7,138,113.89999999999999,173.2,113.5,94.8,89.60000000000001,81.1,155.4,120.5,206.9,87.4,177.9
54,009,35B,950,929,5,1,1,3,0,0,11,730,719,3,0,1,2,0,0,5,277,94.1,327.8,112,145.9,150.6,311.7,103,177.29999999999998,158.9,294.1,112.89999999999999,198.3,148.9,287,138.5,170.6,187.70000000000002,255.1,169.8,147.3,150.6,127.39999999999999,205.7,145.9,295,137.79999999999998,244.5
54,009,36,768,729,19,6,0,5,0,4,5,642,611,17,4,0,5,0,2,3,235.8,95.2,247,123.30000000000001,121.3,133.9,256.6,105.9,148.8,161.6,237.3,110.4,162.7,142.3,221,141.6,160.3,153.3,204.9,157.6,138.1,133.9,127.69999999999999,177,121.3,233.4,132.4,199.4
54,009,4,660,614,14,13,1,3,0,1,14,525,496,13,7,1,3,0,0,5,163.4,89.6,194,105.2,105.5,134,196.4,92,98.60000000000001,154.4,186.6,100.6,125.8,124.8,175.6,113.60000000000001,107.6,150.3,145.2,147.4,129.9,134,111.9,123.7,105.5,179.2,121.3,149.8
54,009,5,583,567,6,9,0,0,0,0,1,486,474,6,5,0,0,0,0,1,189.1,71,181.4,99.2,99.6,125.6,183.9,86.4,110.6,148.8,175,94.3,127.3,127.5,165,105.8,120.7,146.1,135.9,138.1,123.6,125.6,105,137.1,99.6,168.2,113.9,148.9
54,009,6,954,931,5,6,0,2,1,0,9,798,784,4,4,0,1,1,0,4,254.9,114.9,255.8,130.5,119.6,182,251.2,123,150.1,202.7,234.6,129.6,176.7,178.8,222.4,154.3,165.79999999999998,199.5,187.4,189.7,173.8,182,145.7,186.9,119.6,230.4,160,201.7
54,011,1,1057,1011,20,7,1,2,0,0,16,831,798,16,6,1,2,0,0,8,161.1,102.2,176.1,135.8,83.3,147.5,187.5,118.1,86.9,169.9,172.5,123.8,84.8,181.5,164.4,139.9,88.5,174,133.9,172.1,156.9,147.5,138.1,105.1,83.3,166.3,146.5,134
54,011,10,1395,1038,223,38,2,31,0,3,60,1195,942,166,26,2,28,0,0,31,81.1,235.8,79.9,283.1,43.1,245.3,106.1,252.2,64.3,199.2,91.9,260.9,63.1,244,85.2,283.1,57.8,241.2,76.1,292.8,229.9,245.3,274.1,66.9,43.1,87.9,253.9,74.8
54,011,11,2797,2250,285,45,7,166,2,4,38,2682,2179,259,41,7,158,2,4,32,107.7,185.2,115,224.2,69.6,178.6,139.9,190.8,89.8,166.4,133,194.9,85.9,193,124.4,216.9,73.6,217.1,104.7,230.9,190.5,178.6,211.8,89.3,69.6,123.5,199.6,104
54,011,12,1382,691,554,26,6,11,2,3,89,1022,547,404,18,5,9,1,3,35,90.1,331,78.2,349.9,47.9,299.3,104.8,306.5,69,300.9,92.2,317.7,66.2,345.9,81.9,331,65.2,333.1,77.1,342,327.5,299.3,329.3,72.6,47.9,86.8,325.9,77.5
54,011,13,1253,1073,95,24,3,18,1,1,38,1055,927,71,19,3,17,1,0,17,167.1,275.1,174.1,391.9,91.9,338.7,213.1,344.8,120,279.1,188,363.1,127.1,331,175.1,391.9,127.1,325.1,165.7,406.8,303,338.7,379.4,135.2,91.9,183.7,344.5,155
54,011,14,1485,1370,46,18,6,8,0,3,34,1173,1101,41,10,2,8,0,0,11,344,348.3,342.3,471.9,209.6,488.5,408.7,394.40000000000003,251.5,402,361.7,426.40000000000003,245.9,464.6,324.4,477.8,250.7,441.6,321.5,489.5,414.2,488.5,452.2,272.8,209.6,351.9,440.5,306
54,011,16,1158,294,772,12,3,7,0,8,62,905,256,601,8,3,7,0,2,28,20.1,326.1,28,303.7,11.5,274.2,56.2,256.6,23,282.1,58.800000000000004,260.59999999999997,24,307.1,32.3,292.3,20.3,297.6,24.8,290.3,303.4,274.2,280.8,21.4,11.5,39.9,289.1,29.7
54,011,17,1177,822,283,5,2,1,3,1,60,972,705,225,5,2,1,2,1,31,98.7,198.79999999999998,98.7,210.3,61.2,219.1,129.9,171.1,61.2,210.3,120.2,177.8,62.9,231.1,100.9,207,64.1,215.8,90.1,217.8,213.9,219.1,196.8,71.8,61.2,108,206.1,88.89999999999999
54,011,18,534,492,10,8,0,6,0,0,18,442,416,10,5,0,6,0,0,5,106.5,149,96.1,186.4,60.599999999999994,211.4,124.9,157.6,81.6,172,117.2,164.20000000000002,75.8,199,101,180.5,84.7,183.6,97.1,187.20000000000002,175.9,211.4,175.1,87.1,60.599999999999994,107.10000000000001,179.1,94.5
54,011,19,2204,1957,154,30,4,16,3,2,38,2050,1824,149,27,4,16,3,2,25,135,157.9,124.9,188.8,63.699999999999996,182,139.9,164.1,81,188.8,125.9,180,80.1,212.1,117.10000000000001,200.2,86,205,103.4,216,191,182,189.7,95.60000000000001,63.699999999999996,122.2,189.2,105.7
54,011,1A,1049,985,14,20,2,1,0,0,27,803,767,10,12,2,1,0,0,11,155.9,99.1,170.3,131,80.5,142.3,181.2,114.1,84.1,163.9,166.9,119.39999999999999,81.5,175.20000000000002,159.3,135.2,85.6,168,129.4,166.6,151.5,142.3,133.2,101.3,80.5,160.8,141.6,129.5
54,011,2,1070,957,34,24,9,3,0,1,42,790,733,23,9,6,2,0,1,16,99.2,68,106.9,97.8,50.3,90,101,94.4,68,89.2,106.9,79.3,63.6,106.9,90,111,62.9,105.2,82.8,116.5,91.7,90,99.7,73.4,50.3,97.60000000000001,96,82.8
54,011,20,2413,1959,267,59,7,52,3,3,63,2183,1791,238,54,7,48,3,3,39,115.2,135.9,123,203.3,62.2,149.2,135.9,182.3,68.8,157.2,126.89999999999999,186.3,62.2,189.1,130.5,202.2,73.6,176.9,110.5,218.6,164.5,149.2,198.4,80,62.2,125.3,180,101
