state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_war,uss_18_rep_die,uss_20_dem_mar,uss_20_rep_oco,gov_18_rep_bak,gov_18_dem_gon,atg_18_dem_hea,atg_18_rep_mcm,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
25,003,2253,167,163,1,1,0,0,0,0,2,147,144,1,1,0,0,0,0,1,76.1,19,102.2,16.099999999999998,73.2,16.099999999999998,103.9,19.900000000000002,48.1,47,73.8,19,76.1,64.4,103.10000000000001,19,27.9,18
25,003,2254,228,214,2,1,0,3,0,0,8,182,172,2,1,0,3,0,0,4,100.9,38.8,98.1,47.9,82.9,38.8,93.9,54.9,76.8,47.9,78.3,41.300000000000004,100.9,69.89999999999999,95.8,38.8,52.4,51.6
25,003,2255,1509,1439,18,27,1,12,0,0,12,1206,1161,9,17,0,11,0,0,8,564,218.4,677.6,263.7,533.1,203.6,670.9,257.2,343.7,418.5,550,207.9,564,500.9,673.9,218.4,250.7,260.6
25,003,2256,2444,2277,37,61,4,18,3,1,43,1997,1882,28,41,4,16,1,1,24,717.7,329.6,838.8,348.3,599.9,216.6,840.6,327.1,478.5,363.2,610.9,220.2,717.7,524.8,839.6,329.6,304.9,337.6
25,003,2257,3184,2907,68,117,7,21,1,1,62,2586,2400,50,77,6,19,1,1,32,847.4,328.6,997,350.1,690.2,217.9,1004.6,320.2,478,460.9,713.4,209.7,847.4,621.6,1000.9,328.6,301.8,335.1
25,003,2258,2775,2433,85,151,10,13,4,6,73,2371,2097,75,120,8,9,4,5,53,669,218.1,677.9,215.9,541.3,124.9,701.9,196.1,286.8,402.3,553.2,132.2,669,498.6,689.9,218.1,181.4,206
25,003,2259,2822,2590,44,77,8,29,0,2,72,2182,2061,24,40,6,21,0,2,28,816.2,414,956.7,390.1,692.8,267.9,960,353.9,562.4,423.2,707,261,816.2,607.8,958.9,414,363.8,372.2
25,003,2260,2483,2291,45,70,10,16,0,3,48,1949,1844,25,37,5,10,0,1,27,680,279.9,746,296.09999999999997,577.2,177.4,756,259.8,385.5,384.9,573.8,191.1,680,512.4,750.9,279.9,251.2,277.9
25,003,2261,1612,1559,2,18,4,9,0,1,19,1347,1311,0,15,2,7,0,1,11,430.5,406.3,548.8,441.6,409.1,292.1,541,413,450.1,270,429.6,277.2,430.5,369,543.8,406.3,340,425.8
25,003,2262,847,829,8,0,3,3,0,0,4,668,656,2,0,3,3,0,0,4,255.4,206.9,299,216.4,254.1,146.8,299.7,214.8,265.3,151.9,254.1,156,255.4,219.9,299.6,206.9,189.3,215.6
25,003,2263,3366,2762,159,266,3,64,0,10,102,2601,2246,107,159,3,45,0,4,37,825.9,320.1,989.2,323.3,664.7,236.6,985.3000000000001,311.8,465.6,453.7,671.3,242.1,825.9,596.4,987.6,320.1,314.8,317.3
25,003,2264,3412,3052,167,78,5,57,0,5,48,2875,2597,142,62,3,37,0,4,30,1057.2,394.8,1251.7,427.8,915.8,326.9,1241,404,718.2,555.5,935.8,308.4,1057.2,802.2,1246.6,394.8,451.3,415.9
25,003,2265,2922,2052,279,367,10,55,0,18,141,2192,1657,189,223,9,46,0,10,58,555.1,128.4,635,165.5,409.6,79.3,620.6,165.5,179.7,320.5,413.8,84,555.1,381.4,628.1,128.4,114.2,165.5
25,003,2266,3165,2805,84,158,12,44,0,1,61,2557,2317,61,110,7,33,0,1,28,1005.5,349.6,1215.6000000000001,359.3,846.6,305.3,1201.3,341.1,636.1,545.4,876.6,281.1,1005.5,756.3,1208,349.6,407.6,350.2
25,003,2267,3040,2688,114,138,0,21,0,7,72,2407,2179,81,96,0,18,0,5,28,1120.1,298,1283.9,343.2,979.4,281.2,1250.8,346.9,669.1,600.9,999.5,256.7,1120.1,859.8,1267,298,402.1,344.7
25,003,2268,3126,2965,46,45,1,31,1,0,37,2509,2416,25,24,1,26,1,0,16,1213.8,402.6,1408.2,408.8,1033.8,371.4,1383.8,403.8,837,601.8,1075,334.5,1213.8,903.4,1395.7,402.6,514.6,406.2
25,003,2269,3206,2919,54,110,8,43,0,7,65,2506,2332,42,64,7,28,0,5,28,1196.8,403,1438.5,403.9,1077.8,377.4,1416.9,409.8,797.5,680.4,1084,366,1196.8,947.3,1427.4,403,514,406.6
25,003,2270,3232,2998,118,33,5,37,0,7,34,2537,2382,84,24,5,27,0,2,13,1292.3,507.8,1477,536.5,1121.9,507,1471.7,512.4,1033.9,638.4,1149.5,470.9,1292.3,970,1474.5,507.8,670.6,524.7
25,003,2271,3189,2734,127,190,9,24,0,5,100,2547,2259,88,124,8,22,0,5,41,1016.8,301.6,1263.6,324.4,936,237.7,1234.7,339.5,573.5,620.6,929.2,241.5,1016.8,828.2,1249,301.6,351.2,331.4
25,003,2272,2928,2687,80,90,1,29,0,8,33,2371,2203,61,57,1,25,0,6,18,961.2,370.5,1136.1,407.3,849.6,263.3,1127.4,396.5,609.2,526.3,865.3,263.5,961.2,746.9,1131.7,370.5,378.8,401.5
25,003,2273,3465,2876,244,200,5,59,0,7,74,2661,2341,146,98,3,41,0,0,32,1181,368,1343.3,379.2,1002.8,302.6,1344.2,367.9,732.8,597.4,989.2,315.8,1181,863.1,1343.8,368,450.5,373.4
25,003,2274,3542,2721,367,216,8,53,2,25,150,2778,2268,249,124,8,39,2,13,75,838.3,289.2,1030.6,272.2,697.2,224.2,1008.6,283.6,501.8,442,700.4,225.2,838.3,613.2,1019.7,289.2,316.9,277.8
25,003,2275,3121,2404,268,270,9,10,1,10,149,2256,1871,154,149,7,10,1,7,57,662.8,230.8,757.6,275.5,537.4,158.7,766.1,242.8,313.9,390.6,532.3,171.6,662.8,486.7,762.2,230.8,214.7,258.8
25,003,2276,3023,2774,107,64,1,23,0,4,50,2454,2281,81,42,1,21,0,4,24,981.2,405.5,1175.3,390.3,898.8,305.7,1157.4,390.3,686.1,543.7,910,302.2,981.2,785.1,1166.3,405.5,431,390.3
25,003,2277,1475,1424,4,22,4,8,0,2,11,1231,1197,2,17,2,6,0,2,5,705.6,218.6,827.4,214.1,645.2,182.7,820.1,210.2,462.7,386.1,671.1,172,705.6,567.4,824.3,218.6,272.3,212.4
25,003,2278,915,875,8,10,0,7,2,2,11,758,732,8,7,0,5,2,2,2,253.9,191.1,305.5,199.9,235.3,126.2,305.5,185.6,187.9,175.5,235.3,131.5,253.9,216,305.5,191.1,149.6,192.2
25,003,2279,692,644,13,9,4,1,0,0,21,552,526,8,2,3,0,0,0,13,184,163.4,225.8,161.4,147.9,107.4,233.1,150.9,160.2,104.2,150.9,106.5,184,134.8,229,163.4,124.7,156.6
25,003,2280,3257,3070,34,105,5,11,0,2,30,2643,2511,23,74,5,7,0,1,22,1240.9,528.9,1542.8,576.5,1147.1,408.9,1515.5,569.1,793.6,795.2,1170.1,390.4,1240.9,1038.5,1529.8,528.9,529.5,572.4
25,003,2281,1947,1826,18,59,1,19,0,8,16,1703,1611,15,47,1,16,0,3,10,965,251.2,1099.1,237.1,864.8,218.4,1081.7,247,550.6,545.7,862.1,217.1,965,757.6,1089.1,251.2,328.9,242.6
25,003,2282,327,318,3,3,0,3,0,0,0,284,275,3,3,0,3,0,0,0,200.5,69.9,233.7,72.1,197.3,51.800000000000004,221.1,69.2,135.2,115.7,199.8,51.2,200.5,170.7,227.4,69.9,79.6,70.7
25,003,2283,538,526,1,10,0,0,0,0,1,449,441,1,6,0,0,0,0,1,216.79999999999998,89.4,239.9,107.3,206.20000000000002,85,240.9,99,159.20000000000002,133.2,215.1,80.3,216.79999999999998,184.4,240.1,89.4,108,103.2
25,003,2284,1306,1250,14,12,0,18,0,1,11,1079,1041,8,6,0,16,0,1,7,658.5,178,784.5,164.3,648.2,129.4,784,166.3,339.8,442.5,662.8,126,658.5,585.5,784.3,178,198.3,165.5
25,003,2285,2475,2273,29,54,2,66,0,9,42,2107,1947,26,44,2,59,0,7,22,1162.5,224,1294,224.6,1104.6,229.8,1266.8,247.9,589.2,759.7,1125.2,210.4,1162.5,996.4,1280.1,224,342.9,236.2
25,003,2286,2641,1900,160,193,0,268,1,2,117,2489,1772,157,184,0,263,1,2,110,580.2,50.8,575,48.9,469.9,47,566,60,154.1,366,475,43,580.2,437,570.6,50.8,81.4,54.3
25,003,2287,2638,2414,23,73,4,64,0,5,55,2118,1973,16,50,4,49,0,3,23,1173.6,203.2,1327.3,224.7,1091.2,171.2,1298,252.8,510.8,775.8,1100.8,182.1,1173.6,988.5,1312.7,203.2,287.5,238.4
25,003,2288,899,861,6,4,1,5,0,1,21,715,693,5,3,1,3,0,1,9,313.2,158.8,369.90000000000003,201.2,284.5,141.5,381.90000000000003,161.9,245.8,192.5,307,133.3,313.2,261.4,375.8,158.8,173.7,181.7
25,005,2289,3075,2936,15,39,6,12,0,23,44,2479,2388,14,22,6,11,0,18,20,727.3,737.6,760.6,865.5,552.7,583.3,810.9,788.7,826.2,317.2,634.7,508.09999999999997,727.3,501.3,785.8,737.6,639.1,827
25,005,2290,3651,3530,11,38,5,13,0,21,33,2875,2799,7,22,5,6,0,18,18,797.5,1066.4,964.4,1207.7,607.8,871.3,1025.1,1092.7,1155.7,353.09999999999997,777.7,743,797.5,579,994.8,1066.4,923.1,1150
25,005,2291,3577,3453,22,42,5,6,0,19,30,2859,2775,17,20,5,6,0,14,22,875.4,1030,938.9,1216.7,618.1,847.5,1033.8,1083.6,1158.7,324.3,783.2,707.9,875.4,574.8,986.3000000000001,1030,904.5,1150
25,005,2292,3495,3081,88,144,2,116,0,28,36,2723,2438,64,91,2,92,0,20,16,761.3,761.3,1005.8,800.3,538.1,530.1,1023.9,773.2,847.9,283.2,665.9,463.8,761.3,496,1014.2,761.3,613.9,786.8
25,005,2293,3677,3206,94,118,5,179,2,17,56,2870,2567,61,72,5,128,2,8,27,779.1,757.7,1071,805.9,551.1,548.3,1052.5,811.2,823.8,299,655.9,470.7,779.1,501.9,1062.1,757.7,614.6,808.4
25,005,2294,3571,3096,74,220,9,123,0,17,32,2772,2449,47,145,8,94,0,11,18,875,747.1,1137.6,790.2,771.8,633.9,1123.7,807.1,1057.1,397.1,906.4,534.8,875,692.3000000000001,1130.5,747.1,742.5,799.1
25,005,2295,4088,3561,113,150,2,183,0,13,66,3069,2726,79,92,2,130,0,11,29,1028.6,929.7,1371.4,1014.5,869,751.1,1357.3,1025.1,1200.7,455.5,1005.3,657.1,1028.6,776.3,1364.8,929.7,870.1,1020.1999999999999
25,005,2296,3364,2842,110,216,8,122,1,17,48,2632,2268,82,140,8,102,1,9,22,872,607.5,1192.6,703.7,694.7,504.9,1197.9,711.4,881.6,350.9,807.5,439.8,872,617.8,1195.1,607.5,608.7,707.7
25,005,2297,3993,3464,118,179,6,117,3,17,89,3098,2723,90,129,3,93,1,13,46,1024,732,1329.3,799.6,821.1,597.9,1310.9,820.9,1046.8,439.6,968.4,517.6,1024,743.1,1319.7,732,720.9,810.5
25,005,2298,3444,2490,173,448,2,244,3,10,74,2632,2017,115,278,2,166,3,7,44,764,454.3,972.6,496.3,579.9,353.9,1004.5,482.6,628.8,342.8,672.6,296.8,764,531.7,989.3,454.3,426.6,489.4
25,005,2299,3689,3467,28,62,2,79,6,4,41,2839,2687,23,39,2,65,4,3,16,1072,1021,1451.8,1113.3,896,919.2,1424.6,1132.1,1386.2,477.1,1079.2,764.4,1072,817.4,1438.7,1021,1023.2,1123
25,005,2300,3262,2046,117,688,10,305,8,19,69,2565,1715,84,479,9,224,7,10,37,649.8,333.4,760.4,364.9,462.2,223.2,799.7,348,422.6,305.8,527.3,200.4,649.8,431.5,779.9,333.4,281.8,356.7
25,005,2301,3672,3148,86,169,4,192,0,11,62,2871,2518,70,106,4,131,0,10,32,928.6999999999999,690.3,1162.6,758,800.6,552.5,1201,725.6,936.3000000000001,450.9,907.9,484,928.6999999999999,719.8,1182.1,690.3,657.5,741.7
25,005,2302,3749,3165,102,210,6,156,1,6,103,2901,2519,72,132,5,112,1,4,56,817.9,762.5,1036.2,795.4,620.9,536.2,1042.3,776.9,852.9,338.9,722.7,473,817.9,560.7,1039.9,762.5,620.5,786
25,005,2303,3589,3042,144,161,8,157,3,10,64,2710,2349,95,96,4,124,3,8,31,946.2,774,1169.7,830.9,737.7,649.2,1199.1,828.6999999999999,983.1999999999999,439,869.7,557.7,946.2,682.3,1184.3,774,729.9,829.6999999999999
25,005,2304,6411,6125,55,90,6,27,1,37,70,4750,4572,37,60,6,16,0,26,33,1454.7,1926.1,1764.4,2251.5,1108.3,1634.5,1854.8,2131,2142.2,631.2,1365.2,1434.7,1454.7,1035.3,1810.4,1926.1,1736.8,2191.4
25,005,2305,3376,3235,10,48,3,41,0,6,33,2492,2393,9,29,3,32,0,4,22,757.9,917.7,893.1,1111.5,558.6,736.9,950.6,1037.2,984.8,329,683.6,647.8,757.9,523.5,921.6,917.7,789.9,1074.4
25,005,2306,3737,2908,317,270,10,66,3,62,101,3101,2403,288,238,10,53,2,45,62,659.7,599.4,767.1,687.2,487.4,486.9,802.6,635.1999999999999,702.3000000000001,277.3,570.5,417.9,659.7,445.4,784.7,599.4,535.8,661.4
25,005,2307,5022,4273,310,166,8,110,2,51,102,4846,4116,308,155,8,109,2,51,97,549.3,333.4,496.4,359.6,452.7,254.6,506.59999999999997,337.9,445,284.5,497.7,227.29999999999998,549.3,411.3,501.59999999999997,333.4,309.1,348.5
25,005,2308,3232,2953,43,59,3,94,0,9,71,2612,2416,34,35,3,71,0,9,44,906.6999999999999,691.1,1017.3,831,696.6,530.1999999999999,1044.4,776.3,837.1,418.7,781,473.8,906.6999999999999,632.2,1031,691.1,613.5,803.5
25,005,2309,3274,3029,27,47,4,104,1,22,40,2622,2461,17,28,3,71,1,19,22,842.4,722.7,1021.6999999999999,813.6,701.8,568.5,1054.5,761.1,914.7,373.59999999999997,805.9,488.5,842.4,626.9,1038.3,722.7,657.1999999999999,787.2
25,005,2310,3103,2839,31,52,6,43,0,73,59,2586,2393,22,32,6,34,0,62,37,812.4,640.6,865,751.1,579.6,460.7,938.9,648.6,712.3,346.6,665,411.7,812.4,530.5,902.1,640.6,528.1,700.1
25,005,2311,3333,3051,30,48,3,101,0,45,55,2664,2461,26,28,1,73,0,39,36,949.4,766.7,1093,932.9,735.8,665.8,1136.8,856.3,1034.1,372,841.5,573.2,949.4,649.6,1115.3,766.7,758,894.7
25,005,2312,2939,2775,31,26,3,34,0,25,45,2426,2313,23,16,2,24,0,22,26,993.1,641.7,1149.4,720.1,816.1,554.7,1162.9,688.3000000000001,942.6999999999999,445.4,927.8,478.6,993.1,729.5,1156,641.7,659.2,704.3
25,005,2313,3049,2880,18,62,3,33,0,16,37,2437,2337,12,41,2,21,0,9,15,1054.7,697.8,1244.3,777.8,879,640.2,1241.2,761.4,1074.7,457.3,1003.9,545.9,1054.7,780.1,1242.6,697.8,754.3,769.8
25,005,2314,2967,2859,7,27,5,16,0,17,36,2379,2308,7,18,4,7,0,15,20,1059.5,727.4,1244.8,790.8000000000001,867.9,683.8,1233.4,779.2,1118.9,442.7,1000.7,577.7,1059.5,770.1,1239.2,727.4,793.1,785.3
25,005,2315,7086,6769,55,104,12,45,0,14,87,5273,5081,39,62,9,27,0,7,48,1607.9,2152.7,2146,2477.8,1336.7,1812,2189.6,2322.3,2497.4,686.6,1659.8,1530.2,1607.9,1228,2167.4,2152.7,1946.9,2399.5
25,005,2316,4351,3975,116,132,1,70,0,9,48,3713,3418,92,111,1,54,0,8,29,834.6,665.9,1094.6,674.7,653.6,602.6,1051.9,704.9,979.4,295.5,802.5,484.2,834.6,583.7,1073.1,665.9,688.9,689.4
25,005,2317,3972,3633,105,68,3,67,2,38,56,3066,2850,74,46,2,48,1,19,26,1270,942.4,1648.6,994.1,1022,891.7,1562.2,1041.5,1444.5,492.1,1247,726.3,1270,920.1,1605.3,942.4,1021,1017.9
25,005,2318,3536,3089,119,99,1,126,1,33,68,2851,2555,86,66,0,84,1,20,39,933.3,804.3000000000001,1254.2,828.6,758.9,637.6999999999999,1242.6,827.9,1062.4,352.8,913.5,517.8,933.3,675,1248.8,804.3000000000001,739.2,828.2
25,005,2319,3480,3218,74,88,8,63,0,7,22,2616,2441,55,56,4,44,0,5,11,1120.3,874.5,1468.1,860.3,913.5,824.4,1394.5,932,1336.7,410.9,1122.7,658.5,1120.3,815.7,1431.3999999999999,874.5,939.5,895.7
25,005,2320,3948,3558,122,82,1,114,0,9,62,2873,2638,78,49,1,72,0,8,27,1334.2,953.4,1810.2,1052.3,1149.6,903.6,1707.8,1126.5,1551.8999999999999,516.8000000000001,1389.9,709.1,1334.2,1018.9,1758.9,953.4,1055,1089.3
25,005,2321,3825,3312,189,106,3,121,1,23,70,2754,2425,127,71,3,80,1,15,32,1064.1,991.1,1439.9,1057.1,885.9,897.1,1410.8999999999999,1070.1,1388.7,432.9,1090.3,745.9,1064.1,803.5,1425.9,991.1,1010.2,1063.5
25,005,2322,2601,2466,18,40,5,24,0,14,34,2142,2047,16,21,5,17,0,14,22,786.7,573.1,945.8,568.5,672.4,493.7,943.9,568.5,802.1,370.5,761.5,432.8,786.7,601.2,945,573.1,575.9,568.5
25,005,2323,2641,2507,28,30,8,20,1,20,27,2181,2074,25,20,6,17,1,18,20,726.1,598,892.1999999999999,678.4,610,490,900.7,665.4,787.7,326.4,718,411.3,726.1,551.8,896.1,598,562.6,672.2
25,005,2324,2927,2708,36,59,6,51,3,23,41,2310,2166,28,36,4,34,2,17,23,680.7,616.3,762,730.1,527.6,509.09999999999997,814.4,669.8,748.9,302.5,619.6,434.2,680.7,483.1,787.8,616.3,564.4,700
25,005,2325,2499,2403,13,19,0,23,0,19,22,2062,1991,11,12,0,18,0,14,16,661.1,629.4,818,666.2,560.6,481.5,832.4,637.1,776.3,293.7,647.8,422.9,661.1,501.2,825.4,629.4,560.3,651.2
25,005,2326,2406,2303,13,28,4,21,0,19,18,2009,1935,8,18,4,14,0,14,16,649,693.3,799.3,766.3,549.9,599.4,816.3,710.1,867.3,284,647.7,523.2,649,493.8,806.9,693.3,664,738.5
25,005,2327,2799,2647,32,22,0,13,5,30,50,2169,2068,24,12,0,9,2,26,28,759.4,713.5,876.1,865.4,650.9,625.1,906.5,824.2,940.8,354,729,581.9,759.4,577.6,891.7,713.5,715.8,845.3
25,005,2328,2789,2618,30,73,1,22,0,9,36,2291,2185,21,43,1,15,0,6,20,679.1,532.6,636.6,635,463.6,370.2,695.5,550.6,608,261.7,513.5,335.4,679.1,412.90000000000003,665.7,532.6,438,592.8
25,005,2329,2441,2072,44,148,3,132,0,6,36,1954,1739,28,81,3,85,0,3,15,486.8,351.7,486.4,419.7,316.1,223.5,524.5,364.6,387.6,172.8,336.4,215.8,486.8,275.4,505.3,351.7,275.6,391.8
25,005,2330,2535,2253,47,70,2,109,0,11,43,2015,1837,28,42,1,75,0,8,24,474.9,358.5,473.9,451.6,296.7,235.1,514.5,386.5,377.2,169.8,322.1,212.3,474.9,262.8,493.9,358.5,274.7,419
25,005,2331,3013,2605,58,131,2,144,0,24,49,2334,2093,40,65,2,96,0,16,22,562.8,388.5,546.5,487.7,367.1,251.4,584.7,419.2,428.8,207.6,396.7,227.5,562.8,324.1,565.4,388.5,302.2,453
25,005,2332,3241,2764,77,196,9,68,2,36,89,2459,2154,55,114,8,50,1,25,52,509.8,317.2,517.9,387.9,340,150.8,564.9,311.9,302.2,196.1,348,145.9,509.8,294.7,541.7,317.2,199.5,349.9
25,005,2333,3211,2734,112,214,5,24,0,35,87,2515,2210,81,130,4,15,0,24,51,491,276.3,441.9,395.1,293,152.2,472.9,31.9,288.9,180.9,326.9,144,491,266.7,457.5,276.3,194.9,213.4
25,005,2334,3718,2786,178,497,10,114,0,36,97,2707,2224,99,241,7,73,0,23,40,605.4,404.5,566.1,492.6,366.8,235.4,614.1,409.4,396.6,226.8,383.5,218.4,605.4,325.8,589.9,404.5,283.5,450.7
25,005,2335,3261,2890,40,150,11,66,0,20,84,2612,2368,29,91,9,50,0,17,48,651.9,443.2,358.2,523.1,462,267.1,658.9,454.3,525.2,230.5,500.9,246.2,651.9,398,508.3,443.2,346.2,488.4
25,005,2336,3524,2564,158,555,9,123,0,23,92,2645,2096,97,307,5,86,0,16,38,705.9,440.2,691.4,562.5,437.5,271.1,743.1,477.1,465.6,272.7,480.59999999999997,243.9,705.9,396.8,717.4,440.2,327.2,519.7
25,005,2337,3365,3017,77,130,11,40,0,14,76,2649,2451,48,70,7,33,0,7,33,654.9,457.9,723.6,620.7,465.9,294.7,760.5,551.5,516.8,254,491.6,272.6,654.9,403.9,742,457.9,361.6,586.5
25,005,2338,3262,2741,104,273,0,43,0,27,74,2545,2237,60,161,0,30,0,20,37,583,269,559.3,354.6,350.9,172.1,581.3,289.2,332.59999999999997,194.8,358.4,167.9,583,301.5,570.1,269,224.5,321.6
25,005,2339,3031,2265,192,351,7,36,0,66,114,2287,1819,131,201,6,28,0,44,58,522.5,200.1,486.2,297.5,284,112.6,499.1,251.5,219.7,179.7,284,107,522.5,249.4,492.6,200.1,146.5,274.6
25,005,2340,3158,2351,187,408,6,63,0,37,106,2530,2040,125,245,2,42,0,22,54,625.2,222.1,530.6,303.2,356.5,111.10000000000001,552.3,251.1,295.9,197.2,350.9,111.5,625.2,301.4,541.4,222.1,173,277.5
25,005,2341,3206,2119,250,520,10,144,0,51,112,2315,1653,153,316,5,95,0,36,57,438,180.3,396.1,285,229.1,95.9,425,244.8,186.1,149.1,228,94.1,438,201.9,410.3,180.3,125.6,265
25,005,2342,3106,2121,189,435,13,234,1,52,61,2285,1678,111,256,11,153,1,43,32,455.1,186.3,413.3,261.8,245.5,104.5,443.40000000000003,210.8,214.9,145.9,249.4,104.4,455.1,213.6,428.7,186.3,141.2,236.1
25,005,2343,2973,2307,135,259,6,115,0,62,89,2265,1833,105,146,5,81,0,43,52,506.4,238.2,467.1,330.4,290.9,137,497.5,267.1,268.8,176,298.9,136.5,506.4,255.2,482.4,238.2,180.8,298.2
25,005,2344,3083,2842,61,95,5,20,1,10,49,2484,2315,50,59,5,19,1,9,26,639.6,462.8,613.3,618.8,414.5,342,664.6,513.2,540.1,233.4,470.3,300.1,639.6,372.8,639.3,462.8,394,565.9
25,005,2345,3079,2447,113,281,7,59,0,74,98,2424,2002,86,178,6,38,0,59,55,545.6,290.3,508.4,365.3,357.8,166.8,532.9,307.5,334.2,204.5,375,155.4,545.6,312.6,520.6,290.3,218.9,336.5
25,005,2346,3034,2723,60,127,4,52,0,19,49,2396,2204,42,74,2,34,0,13,27,604.3,419,629.1,491,421.6,253,667.7,419.8,456.6,234.5,444.5,233.8,604.3,366.7,648.6,419,314.3,455.3
25,005,2347,2406,1942,132,172,3,72,0,24,61,1893,1597,93,96,3,50,0,19,35,375,216.9,414.1,253.2,247.2,122.3,419.8,229.1,224.4,156.5,263.5,115.5,375,222.6,416.8,216.9,154.1,241.8
25,005,2348,2519,2202,79,124,6,31,0,15,62,2086,1871,55,78,4,25,0,13,40,474.3,280.4,502,336.9,323.8,177.3,518.6,293.1,323.6,192,350.2,162.3,474.3,289,510.3,280.4,221.1,315.1
25,005,2349,2244,1963,63,128,3,35,0,21,31,1756,1582,48,73,2,26,0,11,14,462.2,278.40000000000003,480.9,336.8,318.4,194,504.5,298,349.4,178,351.1,172.7,462.2,282.8,492.5,278.40000000000003,238.8,317.4
25,005,2350,2447,2070,106,174,2,44,0,8,43,1941,1692,73,113,2,29,0,7,25,485.9,237.29999999999998,547.9,329.8,318.2,180.9,580.1,282.2,330.4,183.7,348.5,151.1,485.9,283.7,564,237.29999999999998,220.8,306.2
25,005,2351,2327,2018,56,97,2,75,0,33,46,1842,1644,40,63,2,44,0,29,20,416.2,234.4,441.3,308.1,294.7,155.3,462.40000000000003,236.4,285.2,176.8,316.3,137.7,416.2,262.4,451.4,234.4,192.7,272
25,005,2352,2512,2259,61,83,2,69,2,2,34,2102,1915,50,65,2,46,2,1,21,686.9,439.2,712.4,502.90000000000003,481.1,352.2,718.3,454.9,605.2,255.7,565.5,291.4,686.9,434.2,715.2,439.2,416.3,479.1
25,005,2353,2492,2311,43,53,0,63,0,1,21,2078,1964,31,28,0,46,0,1,8,674.1,472.9,705.4,554.5,503.9,347.8,727.9,493.5,619.9,256.2,573.6,291.9,674.1,444.6,716.6,472.9,420.2,523.7
25,005,2354,2159,1568,74,362,14,90,2,11,38,1548,1255,36,170,5,59,1,6,16,479.6,335.1,494.7,400.3,356.2,234.29999999999998,516.2,352.8,426.2,181,397,200.7,479.6,311.5,505.2,335.1,287,376.2
25,005,2355,3535,3337,55,62,4,27,0,11,39,2931,2808,41,34,4,22,0,9,13,1031.6,822.4,1204,952,820.8,638,1179.5,887,1092,409,956.3,527.1,1031.6,728.8,1192.2,822.4,752.4,919.7
25,005,2356,3437,2987,90,218,1,61,0,7,73,2776,2540,47,108,1,42,0,6,32,720.5,522.8,792.5,591.9,568.5,392.59999999999997,820.1999999999999,531.2,686.5,276.3,615.4,346.3,720.5,486.6,806.3,522.8,475.1,561.7
25,005,2357,3749,3231,145,176,5,74,2,42,74,3123,2772,113,106,4,57,2,27,42,886,547.2,1085.8,687.4,648.9,402.7,1092.1000000000001,669.1,685.9,375.8,698.5,355.5,886,574.4,1089.1,547.2,481.1,678
25,005,2358,3031,2923,25,29,3,18,0,11,22,2346,2280,16,14,2,13,0,10,11,676.8,923.6,854.1,958.3,531.9,701.9,879.6,912,988.9,268.6,643.7,620.8,676.8,481.3,867,923.6,770.3,936.1
25,005,2359,2844,2730,7,45,2,13,0,19,28,2196,2119,3,22,2,11,0,18,21,728.8,885.2,843.7,1008.3,579.2,735.2,872.6,942.6,1037.5,292.4,697.2,638.8,728.8,523,858.2,885.2,804,975.3
25,005,2360,2995,2827,45,35,4,24,0,27,33,2318,2221,27,17,3,13,0,22,15,663.5,863.8000000000001,817,970.9,519.8,745.7,826.3,956.8,1004,249.7,634.5,645.3,663.5,468,821.7,863.8000000000001,798.1,964
25,005,2361,3781,3527,56,58,4,83,0,6,47,2615,2458,38,38,2,58,0,3,18,1142.2,952.3,1429.1,996,871,901.8,1301,1110.7,1433.2,373.8,1086.2,725.2,1142.2,777,1364.8,952.3,1020.7,1053.8
25,005,2362,3789,3510,92,76,7,66,0,10,28,2769,2585,56,55,5,44,0,8,16,1116.5,883.1,1503.8,920.2,928.2,845.3,1464,949.5,1367.8,433,1161,660.6,1116.5,840.7,1483.8,883.1,957.8,934.9
25,005,2363,3890,3648,48,50,4,82,0,3,55,2522,2398,29,19,2,54,0,3,17,1239.2,961.2,1556.8,951.3,990,997.2,1460.3,1055,1582.4,429.9,1302,729.3,1239.2,907.3,1508.9,961.2,1102.9,1003.1
25,005,2364,3804,3394,111,91,1,157,0,7,43,2543,2300,77,49,1,97,0,5,14,1133.2,822.4,1469,819.7,868.4,783,1401.2,881.9,1243.8,439.40000000000003,1101.5,595.9,1133.2,802.9,1434.7,822.4,874.2,850.7
25,005,2365,4218,3752,106,98,6,191,0,13,52,3294,2964,80,65,6,144,0,9,26,1179.6,783.5,1606.8,808.1999999999999,1080.9,670.5,1581,842,1255.6,539.8,1257.5,546.5,1179.6,959.6,1593.7,783.5,824.1,823.9
25,005,2366,3702,3068,188,114,37,212,4,21,58,2670,2285,119,65,23,142,2,12,22,1069.5,670.8,1458.3999999999999,653.7,867.9,586.8,1427.1,687.7,1070,443.8,1056.8,463,1069.5,789.1,1442.9,670.8,707.1,670.8
