state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_sco,uss_16_dem_dix,uss_20_rep_gra,uss_20_dem_har,gov_18_dem_smi,gov_18_rep_mcm,atg_18_dem_ana,atg_18_rep_wil,sos_18_dem_whi,sos_18_rep_ham,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
45,007,023,1550,1485,22,28,5,1,0,1,8,1172,1123,19,23,5,1,0,0,1,646.6,62.5,695.5,70.3,628.1,76.4,680.9,75,63.1,456.6,52.7,458.3,54.1,462.1,69.2,56.3,72.3,637.3,458.8,688.2
45,007,024,1999,1780,124,30,12,26,0,9,18,1631,1476,88,23,8,22,0,5,9,690,196.9,903.4,302.7,728.6,165.6,894.2,316.1,214.1,544.5,180,560.9,186.9,562.7,180.9,193.2,309.2,709.7,556.3,898.7
45,007,025,3670,2497,844,132,14,104,0,6,73,2967,2105,628,99,11,88,0,2,34,705.1,429,924.6,569.1,751.9,357.1,898.1,590.6,338.2,553.3,319,554.3,323.6,565.2,392.5,326.7,579.9,728.4,557.2,911.4
45,007,027,1784,1578,158,17,2,7,0,3,19,1404,1253,124,15,2,4,0,0,6,847.6,290,934.7,324.4,903.7,229.2,931.9,335.3,301,676.7,258.3,705.7,256.8,715.7,259.5,272.1,329.3,875.6999999999999,700.2,933.1
45,007,028,2427,1981,352,30,6,5,0,5,48,1774,1485,242,15,5,5,0,0,22,692.6,185.8,754.2,164.7,667.2,178.4,734.5,179.3,130.9,496.2,107.8,492,114.8,504.3,181.9,117.9,172.1,679.8,497.3,744.1
45,007,029,1812,1647,96,35,5,6,0,0,23,1477,1361,77,21,5,3,0,0,10,676.2,196.2,895.4,215.6,696.1,141.4,894.5,225.4,188.5,565.8,152.3,587.6,153.6,595.4,168.1,164.3,220.4,685.8,583.2,894.8
45,007,030,2072,1971,55,20,2,11,0,2,11,1727,1655,42,14,2,5,0,1,8,837.1,178.6,1003.3,241.1,838.8,158.20000000000002,984.9,256.2,179.6,667.9,150.3,686.6,163.6,686.6,168.3,164.4,249,837.8,680.9,993.8
45,007,031,1627,1448,146,10,6,6,0,1,10,1216,1089,112,9,3,1,0,0,2,680.8,126.4,720.3,127.6,645,143.3,707.7,136.7,115.5,477.5,102.9,482.2,100.60000000000001,486.4,134.2,106.1,131.9,663.3,482.2,714
45,007,032,919,570,227,85,5,0,0,0,32,664,447,149,52,5,0,0,0,11,138.7,117.2,155.8,94.7,121.9,115.1,151.2,98.9,82,98.4,68.9,106.3,73.8,104,116.4,74.5,96.9,130.4,103.1,153.8
45,007,033,3621,3190,262,88,9,36,0,2,34,2841,2553,180,64,7,25,0,0,12,1257.2,338.7,1424.1000000000001,410.4,1237.1,310.8,1398.2,437.1,349.5,940,292,968.1,297.7,989.4,324.6,312.7,423.1,1248,966.3,1411.2
45,007,034,890,835,40,4,1,0,0,0,10,687,648,29,3,1,0,0,0,6,376.9,53.4,345.1,53.9,359.4,50.8,339.90000000000003,57.2,48.1,277.2,38.1,285.5,41.9,281.6,52.8,42.6,55.4,367.7,281.5,342.7
45,007,035,2585,2201,302,35,16,4,0,0,27,1942,1649,245,18,13,3,0,0,14,645.1,200.7,772.4,205.5,604,202.4,749.6,214.6,141.8,466.9,132.6,463.2,138.7,472.7,201.5,138,210.7,623.6,467.1,761.7
45,007,036,5200,4172,666,170,10,121,0,13,48,3693,3016,470,96,8,82,0,4,17,1739.6,717.1,2404.1,1081,1884.9,588.6,2386,1114.7,759.9,1548.2,670.3,1581,678.9,1621.7,651.9,703.1,1097.4,1812.3,1583.8,2394.8
45,007,037,774,732,31,4,0,2,0,2,3,633,608,21,2,0,2,0,0,0,365.2,57.4,392.9,55.4,368.7,54.5,392,50.1,60.1,271.1,46.6,276,51.9,275.1,55.7,52.8,52.7,366.9,274,392.4
45,007,038,4869,2900,1682,183,9,15,0,7,73,3643,2314,1135,137,8,15,0,0,34,744.7,608.2,790.5,676.1,708.2,567,755.4,704.6,416.5,498.9,393.2,493,406.9,509.9,587.4,406.3,690.7,726.7,499.8,772.5
45,007,039,1998,1729,211,19,2,5,0,1,31,1574,1387,155,12,1,5,0,1,13,770.6,188.5,814,209.7,772.2,167.6,801,224.9,168.9,599.9,140.8,610.5,145.6,622.5,178.1,152.2,217.4,771.3,610.8,807.8000000000001
45,007,040,5389,4916,177,105,6,139,2,3,41,3918,3602,136,66,6,91,1,0,16,2183,665.1,3233.7,1165,2441,450.8,3278.9,1143,737.2,2041.1,625,2098.5,611.9,2157.1,557.4,658,1153.9,2311.8,2098.7,3256.2
45,007,041,2858,2519,251,39,6,10,0,1,32,2155,1921,184,18,6,7,0,0,19,818.8,192.1,928.6999999999999,175.9,775.6,206.1,905.2,192.1,143.8,583.1,131.6,581.7,127.4,600.3,198.8,133.6,182.6,798.1,587.5,918.4
45,007,042,1324,1222,74,3,6,3,0,0,16,1031,955,67,1,1,3,0,0,4,415.4,72.7,515.8,80.1,421.6,63.5,509.40000000000003,85.3,75.5,316.4,62.5,321,63.5,327.1,68,66.7,82.4,418.1,321,512.5
45,007,043,1390,1123,195,39,4,12,1,0,16,1050,866,133,27,4,11,1,0,8,453.3,163.9,516.2,208.5,456.2,155.4,511.2,218.8,173,335.9,147.9,343.2,156.1,349.9,159.7,159.1,213.8,454.8,343.2,513.7
45,007,045,817,690,114,4,1,3,0,0,5,635,538,90,2,1,1,0,0,3,347.8,127,391.1,121.1,357.7,113,393.1,125,131.1,275.8,105.2,290.1,110.1,296.1,120.39999999999999,115.7,122.9,352.7,287.6,392.4
45,007,046,3147,2671,381,32,7,14,1,4,37,2447,2120,277,17,5,12,1,0,15,1093,417.8,1347.4,536,1141.8,364.3,1347.4,548,384.7,786.2,329.7,818.6,349.4,820.6,390.7,354.6,542.5,1117.2,808.8,1347.4
45,007,047,2539,2033,337,95,8,2,0,8,56,1886,1525,260,54,6,2,0,4,35,533,183.4,613.1,215.6,502.6,182.29999999999998,587.3,229.79999999999998,149.7,351.6,128.7,365.8,136,363.8,183.1,138.4,221.9,518.5,360.8,600
45,007,049,3040,2294,671,44,0,1,0,1,29,2347,1808,503,22,0,1,0,0,13,717.8,377.5,935.4,497.3,712.4,350.7,901.2,511.9,367.1,539.6,339.09999999999997,553,347.1,553,363.8,351.1,504.3,715.5,548.8,918.6
45,007,051,1377,1286,26,40,5,0,0,2,18,1061,1010,19,20,3,0,0,0,9,446.9,67.2,448.8,84.1,405.8,89.1,431.9,91.3,58.1,269,51.5,275.2,50.6,274.1,77.4,52.4,87,426,273.3,440.1
45,007,053,4177,2955,987,68,7,57,5,5,93,3374,2475,760,49,5,45,2,4,34,832.5,874,1057.5,1064.7,1027.2,692.1,1090.5,1078.7,805.9,757.3000000000001,739.9,803.1,773.6,790,782.1,773.4,1071.5,930.8,783.4,1072.9
45,007,054,1538,1386,78,50,1,2,0,2,19,1167,1083,43,26,1,2,0,0,12,455.09999999999997,127.9,497.3,151,450.2,130.8,478.8,166.7,105,338.2,101.39999999999999,328.8,103.1,341,129.7,103.1,158.6,452.7,336.2,487.9
45,007,055,2024,1797,130,35,5,23,0,1,33,1507,1363,97,19,3,16,0,0,9,1118.1,224.9,1386,390.8,1145.9,196.2,1366.7,402.7,256.9,889.1,219.9,896.5,224.7,917.6,211,233.7,396.8,1132,901.3,1376.6
45,007,057,1248,1193,23,13,4,3,0,1,11,1085,1049,14,11,4,3,0,0,4,619.1,150.3,781,208.2,631.7,120.10000000000001,783.9,202,140,548.1,116,562.1,107.3,575.9,134.9,120.8,205,625.5,562.1,782.3
45,007,058,1226,945,244,27,1,0,0,1,8,934,723,189,17,1,0,0,0,4,417.8,132,466.4,151.1,400.3,128.7,456.90000000000003,156.9,119,315.1,106,318.9,107.8,324.7,130.3,110.4,153.70000000000002,409.3,319.5,461.7
45,007,061,1269,1059,184,5,1,6,0,0,14,948,794,145,2,1,1,0,0,5,452.5,108.5,506.90000000000003,108.5,442,101.2,502.09999999999997,110.8,88,344.8,77,343.9,77,356.2,104.7,80.4,109.7,447.3,348,504.4
45,007,062,3513,3236,125,102,4,13,2,0,31,2643,2457,91,64,4,11,2,0,14,1313.6,299.2,1450.7,459.4,1340.1,270.2,1427.3,469.5,348,929.2,304.59999999999997,950.5,305.4,969.5,285.1,319.6,464.40000000000003,1326.7,950.1,1438.7
45,007,063,1292,1168,85,14,5,0,1,1,18,957,864,69,8,5,0,1,0,10,536,87.4,578.3,88.5,504,95.4,570.7,95,87.4,399.6,76.1,400.2,78.7,408.7,91.8,80.2,91.7,519.5,402.4,574.4
45,007,064,3485,3233,136,59,5,12,0,3,37,2500,2341,99,31,4,9,0,0,16,1394.9,234.29999999999998,1583.2,331.4,1406.9,207.7,1545.8,350.7,248.6,1063.5,210.1,1074.7,213,1097.4,220.5,223.8,341.4,1400.9,1078.2,1564.3
45,007,065,889,814,55,9,0,0,0,0,11,686,640,39,6,0,0,0,0,1,307.1,52.9,371.9,67.3,292.9,52.9,363.3,72.1,28.1,215.9,22.9,215.9,28.7,217,52.9,26.5,69.2,300.2,215.9,367.3
45,007,066,970,898,30,15,1,3,0,0,23,774,724,24,10,1,3,0,0,12,415.90000000000003,86.9,491.1,111.9,402,76.3,481.90000000000003,123.1,110.2,319.90000000000003,89.9,329.3,90.8,341.1,81.5,96.8,117.3,408.9,330,486.5
45,007,068,2943,2671,99,108,15,7,0,0,43,2235,2063,70,64,12,6,0,0,20,983.4,184,1116.7,231.5,959,175,1104.6,241,154.8,722.9,131.5,739.2,132,745.5,179.6,138.6,236.1,971.6,736.3,1110
45,007,069,437,333,93,8,0,3,0,0,0,353,266,82,3,0,2,0,0,0,164.1,66,161.9,59.7,160.1,56,157.7,61.8,64.9,131.2,59,135.1,59.7,135.79999999999998,60.8,60.9,60.9,162.2,134.1,159.4
45,007,070,4371,3824,317,156,6,15,2,4,47,3258,2882,239,93,5,9,2,2,26,1654.1,325.3,1938.2,453,1654.1,325.8,1911.2,477.9,369.1,1195.9,304,1229.6,317.9,1235.9,325.5,330.1,465.7,1654.1,1221,1924.2
45,007,071,3310,2680,514,68,12,3,0,0,33,2518,2058,396,39,8,3,0,0,14,1098.3,311.2,1256.5,421.3,1124.4,273.5,1245.1000000000001,451,327,783.6,291.3,802.8,296.9,811.2,291.8,304.59999999999997,435.6,1111.6,800.3,1250.5
45,007,072,5133,4380,225,448,6,6,1,6,61,3769,3320,139,268,6,5,1,0,30,1374.9,272.8,1578,298.8,1341,251.5,1538.2,336.4,204.9,947,173.9,964.1,175.9,976.2,262.3,184.1,316.9,1357.7,963,1558.1
45,007,073,1249,1195,38,8,0,3,0,0,5,959,916,30,6,0,3,0,0,4,504.3,69.7,559,56.9,484.79999999999995,79.2,554.2,59.4,53.7,390.1,38.6,397.1,36.5,404.8,74.2,42.7,58.2,493.6,397.2,556.5
45,007,074,2850,1789,553,308,10,93,0,6,91,2119,1426,373,202,8,68,0,5,37,471,327,626,423.9,520.8,271,623.2,429,273.8,371.2,244.9,382.2,248.2,392,299.3,255.4,426,496.1,382,624.5
45,007,075,1633,1483,92,30,6,12,0,3,7,1274,1177,58,19,5,10,0,0,5,576.8,216.7,740.1,298,641.8,154.9,754.5,294,244,531.3,198.3,558.9,189,581.1,185.4,210.7,296,608.9,557.4,747
45,007,076,1834,1598,168,34,2,3,0,0,29,1447,1293,115,22,2,2,0,0,13,530.6,221,686.9,323.8,587.2,193.1,683,337.3,257.8,439.8,215.2,457.59999999999997,225.3,469.5,207,232.7,330.9,558.9,456,684.8
45,007,077,4362,3309,781,142,5,57,1,5,62,3505,2794,535,101,5,41,1,0,28,833,506.7,1101.6,682,927.3,405.9,1082.1,702.2,448.9,697.7,398.5,708.6,395.9,743.9,455.5,414.4,692.4,880.5,716.7,1092.1
45,007,078,1824,870,852,63,2,4,0,1,32,1390,723,615,34,1,4,0,0,13,148,251.9,190.8,314.7,175.7,229.79999999999998,197.3,309.2,185.7,107.2,177.9,114.8,178.9,116.9,240.7,180.3,311.7,162,113,193.70000000000002
45,007,079,4233,1379,2628,93,18,11,0,5,99,2894,1107,1678,59,10,11,0,2,27,372.4,983.1,505,1131.7,405.8,905.9,474.3,1165.1,696.5,288.1,685.7,289.4,698.6999999999999,287,944.7,694.3,1148.2,389.5,288.2,489.3
45,007,080,1406,372,945,53,0,6,0,1,29,1083,328,700,37,0,4,0,0,14,61.1,308.4,63.1,299.5,78.8,275.4,57.8,305.6,225.9,40.3,215.6,40.9,219.6,43.9,292.1,219.6,302.8,69.8,41.1,60.7
45,007,081,1456,311,1090,31,10,2,0,1,11,1140,264,849,19,4,0,0,0,4,40.2,366.2,85.2,340.1,53.1,336,78.3,347.8,219,26.099999999999998,218.1,25.3,217.3,27.5,351.4,218.1,343.8,45.7,26.2,81.9
45,007,082,1808,774,910,83,4,1,0,0,36,1383,638,674,52,2,1,0,0,16,93.9,276.6,150.3,322.4,113.3,247.6,135.9,335.2,190.2,73,184.2,66.6,188.8,71.8,262.8,188.6,328.2,104.1,71.8,143.6
45,007,083,2656,746,1645,203,6,4,0,0,52,2026,629,1231,127,6,4,0,0,29,111.6,526.7,148.1,607.4,114.4,496.6,133.2,608.7,377.9,86.7,374.3,85.4,376,89.2,511.4,376,607.8,113.1,86.7,139.9
45,007,084,2797,2175,467,75,4,11,3,4,58,2178,1770,331,46,4,6,2,0,19,613.8,360.5,790.3,516.5,709.9,288.9,778.3,526,357,514.1,333,514.1,324.5,546.7,324.6,337.8,521.4,662,525.2,784.2
45,007,085,796,151,585,45,3,0,0,3,9,543,124,383,31,3,0,0,1,1,24.9,195.2,58.9,126.8,41.3,171.1,53.6,131.7,117,26.1,124.2,24.2,118.1,25.5,183.4,119.7,129.1,33,25.4,56.5
45,007,086,2611,1590,793,166,3,8,0,1,50,1955,1289,518,119,2,8,0,0,19,381.1,268.5,451.2,340.1,371.3,256.4,413.3,371.8,219.3,245.3,204.7,247.1,213.1,249.5,262.1,212.70000000000002,355.5,376.5,247.1,432.4
45,007,087,3824,2505,1063,176,7,30,1,4,38,2904,1966,783,110,6,22,1,2,14,841.8,566.1,1091.1,647.8,823.7,529.2,1064.8,671.8,429.4,658.4,389.9,662.8,411,668.9,547.6,410.6,659.7,832.9,662.8,1077.8
45,007,091,3732,2856,607,156,3,59,0,7,44,2808,2233,427,96,3,40,0,1,8,1110.2,467.1,1372.8,649.1,1152,412,1359.7,667.4,436.2,909.1,391.9,910.9,405.9,938.1,439.6,411.09999999999997,658,1130.5,919.3,1365.9
45,007,092,2432,2054,241,61,13,25,1,5,32,1939,1666,183,45,12,16,1,3,13,899.8,286.8,1185.8,421.2,980.9,217.3,1181.1,429.9,299.8,787.8000000000001,249.3,820.7,251,835,251.4,266.7,425.6,940.2,814.6,1183.5
45,007,093,1709,1468,134,41,3,43,0,0,20,1420,1245,113,24,3,30,0,0,5,365.9,143.6,572.1,289.8,423,100.1,589.2,284,142,335,120.8,353,116.2,358.1,121.7,126.1,287,394.8,348.8,580.1999999999999
45,007,094,2768,2588,74,43,1,37,0,2,23,2089,1959,56,31,1,31,0,2,9,1400,281.6,1525,372.1,1455.1,226.9,1512.2,390.2,291.2,1021.9,244,1051.9,252,1059.8,254.2,262.5,381.3,1427.9,1044.5,1519
45,007,121,4033,3444,301,184,12,39,2,5,46,3005,2617,213,118,6,29,2,1,19,1529,427.1,1811,636.2,1547.2,404.9,1781.3,663.9,479.2,1180.3,440.3,1194,430.8,1230,416.1,449.7,650,1538.2,1201.7,1796
45,007,136,2099,1889,110,31,3,43,0,0,23,1707,1569,81,20,1,29,0,0,7,733.5,263,1037,432,819.2,195.9,1069.2,416.8,297,672.1,248.1,709.1,233.8,729.1,229.29999999999998,259.5,424.1,776.3,703.7,1052.5
45,007,157,3329,2755,433,66,5,11,3,4,52,2527,2122,319,45,5,8,3,1,24,1192.8,331,1421,474.9,1156.9,324.2,1401.8,483.8,340,921.9,304.9,920.8,311.7,942.9,327.40000000000003,318.3,479.2,1175.2,928.4,1411.2
45,007,164,4762,4334,221,119,12,35,0,6,35,3411,3134,151,75,11,29,0,2,9,2209.8,476.9,2666.8,762.8,2308,402.1,2649.1,785.8,552.3,1605.6,466.2,1650.5,468.5,1686.6,439.6,495.5,774.8,2258.7,1648,2657.9
45,009,001,307,210,82,12,0,0,0,0,3,235,160,65,9,0,0,0,0,1,101,43.1,97.1,47,90.9,50.9,90.9,48.7,56.3,80.9,45.3,87,47,90.10000000000001,47,49.7,47.7,96.4,86.2,94
45,009,002,445,298,135,9,1,0,0,0,2,338,234,98,5,1,0,0,0,0,164.2,75,160,81.2,165.1,69.8,157.7,80.1,74,155.1,66.5,161.4,68.6,162.1,72.5,69.7,80.7,164.6,159.6,158.5
45,009,003,1180,653,502,14,2,4,0,0,5,932,505,410,10,2,2,0,0,3,301.2,242.7,294.5,219.4,286,239.3,294.5,219.4,229.5,276.3,219.4,282.9,215.4,292,241.6,221,219.4,293.1,282.7,294.5
45,009,004,3818,537,3196,45,7,12,2,3,16,3085,461,2560,32,7,10,2,2,11,183.6,937.2,243.6,969.6,190.5,928.7,241.1,985,851.2,214,840.6,205.7,837.3,216.1,932.3,841.6,976.3,187.2,212.7,242.6
45,009,005,400,247,139,7,4,0,1,0,2,295,177,111,2,3,0,1,0,1,41.1,76.9,39.5,70.2,33.1,80.8,37.2,72.1,70.2,29.3,65.9,28.4,68.2,29.7,79.4,68.2,71.1,36.4,29.3,37.8
45,009,006,135,60,69,3,0,1,0,0,2,102,45,54,2,0,1,0,0,0,30.8,43,33.9,30.2,33.9,40,32.8,30.8,27.099999999999998,27.8,25,30.8,25,30.2,41.4,25.6,30.5,32,29.7,33.2
45,009,007,293,136,149,4,0,0,0,0,4,227,113,112,2,0,0,0,0,0,84.9,89.1,84.9,72,86,77.2,79.9,75.9,75.9,78,75.9,78,74,78,83.1,75.4,73.8,85.6,78,82.1
45,009,008,176,143,15,16,0,0,0,0,2,140,113,15,11,0,0,0,0,1,89,4.1000000000000005,79.9,9.9,82.2,6.7,81.1,9,6.7,83.2,5,86.9,5,88.1,5.5,5.3,9.5,85.4,86.1,80.3
45,009,009,208,194,12,2,0,0,0,0,0,156,147,7,2,0,0,0,0,0,93.2,8.1,90,10.1,87,15.2,89,11,15.9,87,15.2,86.1,15.9,86.1,11.6,15.6,10.6,90.10000000000001,86.4,89.6
45,009,010,545,352,181,1,1,2,0,0,8,446,290,146,1,1,2,0,0,6,150.5,119,133.8,94.6,136.8,121,136.8,92.5,104,130.5,104.6,124,101,129,120.6,103.8,93.2,142.7,128.5,135.7
45,009,011,3393,914,2372,37,3,13,0,3,51,2605,735,1807,24,3,12,0,1,23,285.8,964.8,368.4,1055.7,276.3,938.1,350.2,1078.5,526,187.1,509.7,187.1,510.8,199.2,951.8,515.1,1067.1,282.2,189.2,360.09999999999997
45,009,012,2091,377,1637,68,3,0,0,0,6,1523,310,1162,43,3,0,0,0,5,108,761.5,143.7,669.7,106.9,750.2,132.1,676.4,613.2,112.5,599.2,119.7,601.4,121.89999999999999,756.1,604.7,673.1,107.4,119,138.1
45,009,013,2996,1570,1297,40,17,36,0,0,36,2330,1274,974,24,13,25,0,0,20,569,532.8,647.9,678.1,578.9,505.7,649.7,678.1,177.5,91.8,161.6,102,167.2,97.6,519.3,168.2,678.1,575.3,97.5,649.3
45,011,001,1344,568,673,22,12,28,0,0,41,954,460,432,18,9,23,0,0,12,178.2,200.3,226.9,257.4,173.3,191.5,215.9,261.1,166.2,134.7,145.4,144.1,152.3,149,195.7,154.8,259.1,175.9,143.1,221.3
45,011,002,2245,1293,840,43,3,32,0,2,32,1775,1076,633,24,3,23,0,2,14,564.8,318.1,692,406.7,552,316.4,667.2,419.9,260.5,460.7,239.5,482.2,238.4,476.5,316.8,245.8,413.3,558.6,473.5,680.3
45,011,003,2379,1434,845,39,8,21,1,1,30,1765,1109,597,28,6,14,1,0,10,583.3,393.9,729.1,496.3,596.6,372.3,726.4,494.5,346.4,452.8,298.7,483.8,310.4,483.1,383.9,318.9,495.40000000000003,589.8,473.3,727.6
45,011,004,2287,844,1389,21,2,8,0,3,20,1561,649,882,16,1,6,0,1,6,308.3,516.8,383.8,580,322.9,481.6,382.3,588,376.3,238.3,359.6,246.1,372,245.3,498.6,369.8,583.8,315,243.7,383
45,011,005,1682,506,1056,82,6,5,0,1,26,1218,392,741,64,6,2,0,0,13,177.8,439,209.9,437,170,428.8,208.8,435.9,352.1,134.1,349.1,134.7,349.8,134.7,433.90000000000003,349.9,436.5,174,134.7,209.6
45,011,006,910,320,576,5,0,3,0,0,6,690,267,412,4,0,3,0,0,4,116.7,281.2,132,256.9,123.3,266.2,123.3,270.8,207.4,99.8,204.4,108,205.5,108,273.8,205.7,264.3,120.5,105.5,127.10000000000001
45,011,007,752,411,331,4,0,0,0,0,6,570,312,249,3,0,0,0,0,6,214.5,202.8,247.9,188.1,212.9,188.1,243.1,192,165.2,184.5,165.2,187.4,162.5,190.3,195.1,164.79999999999998,190,213.9,187.5,245.9
45,011,008,1096,1000,36,33,1,7,0,0,19,792,732,32,18,1,3,0,0,6,443.1,29.8,456.2,37.7,386.09999999999997,47.1,448.1,37.7,37.7,289.2,22.2,298.2,31.900000000000002,292.8,38.5,30.8,37.7,414.2,293.1,452.09999999999997
45,011,009,844,501,299,40,0,0,0,0,4,660,388,238,33,0,0,0,0,1,242.1,163,234.1,168.1,242.1,153.9,229.7,175.1,135.5,164.7,126.5,172.7,131.6,171.7,158.5,131.6,171.2,242.1,170.1,231.9
45,011,010,1316,354,928,19,3,3,0,2,7,1022,299,700,12,3,2,0,1,5,112,461.09999999999997,163.2,455.2,123.5,437.2,151.7,463.3,376.8,101.6,363.1,106.2,367.4,105.7,449.3,369,459.1,117.2,105.1,157.6
45,011,011,1538,1319,153,29,10,1,0,0,26,1151,1004,98,22,10,1,0,0,16,545.3,76.6,577.3,66.2,503.7,89.8,562.4,77.8,53.4,411.4,48.800000000000004,417.1,48.2,414.4,83.4,49.4,71.6,524.8,414.4,570
45,011,012,1898,1044,773,32,3,10,1,3,32,1408,797,564,23,1,7,1,0,15,449.8,387.2,476,398.3,418.6,366.7,460.8,402,278.9,331,272,331,267.6,341.8,377.5,272.5,400.2,434.2,333.8,467.8
45,011,013,2110,785,1264,14,19,1,0,4,23,1613,645,933,7,15,1,0,0,12,325.9,579.2,330.9,593.6,345,549.9,332.8,600,481.1,254,462.1,263.2,464.6,265.8,564.6,468.8,597.3,334.6,261.5,331.8
45,011,014,891,570,286,6,5,0,0,0,24,677,454,203,4,4,0,0,0,12,267.4,127.5,286,131.3,266.3,127.5,279.9,135.7,106.1,206.6,83.5,222.29999999999998,87.9,224,127.5,92.6,133.9,266.8,217.70000000000002,282.9
45,011,015,1329,766,515,22,12,7,0,3,4,967,603,333,16,8,4,0,0,3,359.3,226,346.3,247.7,357.6,212,344.8,251.9,204.7,270.8,193.4,279.9,195.3,279.3,219.6,197.3,250.3,358.1,277.2,346
45,011,016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,013,101,1576,523,889,108,3,17,4,7,25,1170,428,645,69,1,15,2,2,8,162.6,307.2,199.1,446.5,182.2,291.5,192,461,277.2,122.9,254.7,126.6,257.8,139.7,298.7,263.5,453.9,171.9,129.2,195.6
45,013,102,1305,962,252,62,3,3,0,1,22,1069,813,188,45,3,3,0,0,17,277.3,299.9,359.2,426,344.2,244,365.5,422,305,269.7,273.2,275.5,262.8,305.5,271,280.4,425.2,309.8,283,362.5
45,013,103,1830,1295,396,84,4,15,0,4,32,1478,1096,286,59,4,12,0,4,17,437.5,333.5,562,544.8,514.1,282.3,569.1,554.4,369,410.3,323,418.7,324.59999999999997,441.5,307.5,339,550.1,476,423.1,565.6
45,013,110,2773,1711,632,266,7,65,4,5,83,2047,1319,467,158,6,49,1,5,42,598.2,376.3,765.8000000000001,624.8,628.8,352.7,746.8,646.8,417.7,519.1,372.90000000000003,524.9,383.1,546.8,364.1,391.2,635.9,613.5,530.5,756.4
45,013,111,2053,440,1378,185,4,8,6,2,30,1468,310,1003,121,4,7,6,1,16,129.1,511.9,160,650,149.6,473.6,142,679,495,115.1,488.4,111.39999999999999,497.8,124.1,492.5,494.2,664.4,139.3,116.6,151
45,013,112,5974,3634,1395,699,31,45,7,15,148,3894,2476,911,379,23,34,7,6,58,530,608.1,732.9,965.2,606,531.8,734.8,973.7,622,425.1,584.8,445,589.3,456.6,569.6,598.9,969.2,567.3,442.9,734.1
45,013,113,6385,4104,917,979,24,142,9,16,194,5380,3563,725,796,24,131,5,12,124,559.7,312.8,673.6,500.3,564.7,274.7,648.9,520.2,314.6,402.4,298.90000000000003,402.4,297.2,418.3,293.9,302.8,509.9,562,406.7,661.7
45,013,114,3237,1762,957,375,14,53,3,14,59,2423,1409,684,239,11,46,3,3,28,566.2,449.6,702.1999999999999,569.9,586.6,420.7,676.1,602.4,428.6,434.2,384.09999999999997,450.6,409,453.9,434.4,407.2,586,575.8,446.9,688.9
45,013,115,2572,1776,533,148,7,61,0,4,43,1892,1359,365,96,5,49,0,2,16,748,385,964.4,563.1,825.7,320.7,954.8,572.2,385.9,699.1,342.7,704.3,350,723,352.8,359.2,568.4,787.3,708.6,959.9
45,013,116,2366,1104,774,378,6,36,3,9,56,1922,1005,543,291,6,33,3,5,36,111.5,189,136.2,211.29999999999998,115,192.3,125.5,219.1,94.3,87,87,87.7,94.9,87,190.9,92.7,215.6,113,87.2,130.70000000000002
45,013,120,2578,2253,217,73,5,17,0,2,11,2216,1974,164,53,4,12,0,2,7,1154.9,623.5,1460.2,916.2,1336.8,459.3,1519.7,870.6,553.4,1069.2,476.9,1109,502,1116.3,541.1999999999999,511.1,893.3000000000001,1245.6,1098.2,1490
45,013,130,2062,1212,626,133,9,30,3,0,49,1488,917,439,84,4,21,1,0,22,547.8000000000001,356,594.4,533.2,589.1,317,586.3,539.8,380.1,469.3,353.1,493.09999999999997,358.8,493.09999999999997,336.4,363.9,536.3,568.1,485,590.6
45,013,131,1881,1203,511,116,2,33,0,0,16,1428,935,386,78,2,20,0,0,7,537.9,430.5,644.6,619.6,646.6,334.59999999999997,674.6999999999999,604,425.6,537.9,395,551,379.40000000000003,572.5,383,400.3,612.2,592.4,553.1,659.7
45,013,132,2132,1785,166,97,12,38,3,0,31,1561,1339,109,61,6,31,2,0,13,772.9,293.1,786.1,381,862,226.1,782.8,388,351,654.1,301.8,671.9,311,690.9,259.6,321.1,384.6,817.5,672.3,784.4
45,013,133,2364,1906,300,95,8,16,0,0,39,1743,1416,220,70,5,13,0,0,19,903.2,503,1052,664,1015.1999999999999,418.1,1084,648.2,544.2,866.7,498.90000000000003,880.6,492.9,912.8,460.6,512.1,656.3,959,886.6,1068
45,013,134,2872,2007,614,152,12,37,3,4,43,1993,1478,380,82,9,26,2,1,15,781.9,389.8,938.9,599.9,861.8000000000001,322.1,937.1,608.5,463.8,706,410.2,729,418.9,744.9,356,430.7,604.1,821.9,726.7,938
45,013,135,1259,1078,49,78,0,36,0,0,18,969,851,35,52,0,26,0,0,5,484.7,223,627.6,336.9,550.8,170.3,643.9,334.90000000000003,225,484.3,201.7,498.8,196.8,508,196.2,207.79999999999998,335.9,517.7,497.3,635.5
45,013,140,1522,1037,313,122,7,13,0,4,26,1193,836,250,78,5,11,0,2,11,407.8,246.9,407.8,246.9,458,198,396,258,218,355.1,191.9,365.8,190,378.8,222.4,199.8,252.5,432.7,366.2,401.7
