state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_men,uss_18_rep_hug,uss_20_dem_boo,uss_20_rep_meh,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
34,021,35008,1103,896,25,116,0,55,0,0,11,856,718,16,80,0,40,0,0,2,338.1,199,393.9,156.3,309.8,223.7,379.4,160.6,338.1,309.8,386.5,199,223.7,158.29999999999998,355.3,184.9
34,021,35009,819,584,94,96,1,35,0,3,6,661,480,81,71,1,25,0,0,3,212.79999999999998,114.3,304.1,120.7,154,81.3,292.8,123.9,212.79999999999998,154,298.5,114.3,81.3,122.10000000000001,241,110.2
34,021,35010,1816,1069,282,334,6,86,0,4,35,1457,923,219,214,3,71,0,4,23,483.7,236.5,670.4,265.9,384.2,209.4,645.3,273.5,483.7,384.2,657.8,236.5,209.4,269.5,546,246.3
34,021,35011,886,711,30,39,4,92,0,2,8,664,536,23,28,2,68,0,0,7,335.09999999999997,129.9,305.4,121.2,281,121.9,294.3,124.7,335.09999999999997,281,300,129.9,121.9,122.8,304,124.39999999999999
34,021,35012,1853,1297,202,174,3,139,1,4,33,1518,1095,165,121,3,113,1,1,19,603.2,262.1,698.5,276.8,550.1,255.9,672.7,285.1,603.2,550.1,685.5,262.1,255.9,280.8,631.3,270.3
34,021,35013,2401,1850,199,157,9,67,16,4,99,2281,1760,193,147,9,58,16,4,94,516.1,172.20000000000002,1049.5,416.40000000000003,319.9,152.79999999999998,1010.5,428.2,516.1,319.9,1030,172.20000000000002,152.79999999999998,422.4,724.1,292.4
34,021,35014,814,686,17,56,0,40,0,0,15,621,538,12,35,0,31,0,0,5,316.8,163,285.6,113.2,263.1,156.9,275.1,116.6,316.8,263.1,280.3,163,156.9,114.9,285.2,137.4
34,021,35015,1384,1147,59,52,2,97,0,2,25,1085,919,45,34,1,76,0,1,9,600,196.9,499.2,197.9,469,223.9,480.59999999999997,203.6,600,469,490.1,196.9,223.9,200.9,512,205.4
34,021,35016,5029,1870,729,384,12,1930,0,11,93,3856,1567,510,261,3,1450,0,7,58,1285.4,314.6,1774.4,704.2,894.3000000000001,256.2,1708.5,724.3,1285.4,894.3000000000001,1741.4,314.6,256.2,714.3000000000001,1415.9,500.1
34,021,35017,2364,1633,338,151,6,181,11,1,43,2094,1496,291,115,5,145,11,1,30,580.9,251.7,963.2,381.5,534.8,215.5,927.9,392.40000000000003,580.9,534.8,945.6,251.7,215.5,387,751.7,310.3
34,021,35018,1854,1347,149,72,1,238,0,3,44,1479,1112,115,51,1,179,0,3,18,539.8,272.9,680.6,270.09999999999997,404.9,272.9,655.3,277.8,539.8,404.9,667.8000000000001,272.9,272.9,274.1,570.1,273.1
34,021,35019,2535,1002,275,120,3,1078,0,10,47,1964,885,209,88,1,753,0,2,26,809,227,903.7,358.5,625.9,188.1,870.1999999999999,368.7,809,625.9,887.1,227,188.1,363.4,802.6,285.5
34,021,35020,1060,860,50,57,0,81,0,2,10,929,766,45,42,0,68,0,0,8,446.1,160,427.59999999999997,169.6,386,177.1,411.6,174.4,446.1,386,419.6,160,177.1,172,417.6,170.1
34,021,35021,857,748,21,25,0,57,0,0,6,653,568,20,20,0,43,0,0,2,271.9,206.2,300.4,119.3,230.8,221.2,289.4,122.7,271.9,230.8,294.9,206.2,221.2,121,273.2,167.3
34,021,40001,971,936,8,9,0,7,2,0,9,740,716,7,5,0,5,2,0,5,381,123.2,564.9,135.7,314,148.8,534.4,160.8,381,314,549.8,123.2,148.8,148.2,448.7,142.4
34,021,40002,798,759,4,6,0,21,0,0,8,564,544,2,4,0,12,0,0,2,392.1,99,430.5,103.6,327.1,118.9,407.2,122.3,392.1,327.1,419,99,118.9,113,389.2,110.89999999999999
34,021,40003,816,737,33,22,0,18,0,0,6,599,554,25,12,0,7,0,0,1,376,87,457.3,109.8,332.1,117.1,432.59999999999997,130,376,332.1,444.9,87,117.1,119.8,399.4,111
34,021,45001,4177,2395,287,365,8,918,7,11,186,4132,2367,283,361,8,910,7,11,185,719.8000000000001,38.5,2095.9,350.1,612.8000000000001,71.7,2001.8,432.40000000000003,719.8000000000001,612.8000000000001,2049,38.5,71.7,391.2,1357.6,223.1
34,021,45002,568,429,10,36,0,69,0,1,23,442,335,9,29,0,59,0,0,10,272.4,16,224.1,37.3,263.59999999999997,31.900000000000002,214,46.1,272.4,263.59999999999997,219,16,31.900000000000002,41.8,243.5,32.7
34,021,45003,1046,863,26,51,0,89,0,1,16,846,709,21,37,0,73,0,1,5,533.7,82.4,429.1,71.7,476.7,116.6,409.8,88.6,533.7,476.7,419.7,82.4,116.6,80.1,462.09999999999997,89.8
34,021,45004,970,759,40,80,5,54,11,1,20,820,647,36,64,3,47,11,1,11,465.8,66.7,415.9,69.5,424,95.5,397.4,85.7,465.8,424,406.9,66.7,95.5,77.5,425.9,79.2
34,021,45005,1120,815,44,183,0,62,0,2,14,940,698,38,139,0,59,0,0,6,477.1,93.8,476.8,79.7,421.2,119.7,455.40000000000003,98.1,477.1,421.2,466.1,93.8,119.7,88.8,457.7,97.7
34,021,45006,1349,601,239,420,0,55,0,2,32,1096,521,196,312,0,50,0,0,17,529.9,49.800000000000004,556,92.9,478.7,66.4,531,114.7,529.9,478.7,543.4,49.800000000000004,66.4,103.8,523.9,81.1
34,021,45007,1696,1170,79,92,0,296,2,9,48,1538,1037,73,85,0,284,2,9,48,475.4,63,780.1,130.1,385.6,88.10000000000001,744.9,161,475.4,385.6,762.6,63,88.10000000000001,145.6,596.6,110.7
34,021,45008,674,552,22,13,0,76,0,0,11,523,416,20,11,0,71,0,0,5,271,80.7,265.1,44.3,221.6,94.7,253.5,54.7,271,221.6,259.3,80.7,94.7,49.4,252.9,68.5
34,021,45009,707,615,14,28,0,36,0,4,10,526,461,10,24,0,25,0,0,6,355.1,28.3,266.7,44.6,298.1,37.7,254.9,55.1,355.1,298.1,260.7,28.3,37.7,49.7,293.6,41.3
34,021,50001,1672,913,239,352,0,121,0,10,37,1289,729,191,248,0,97,0,5,19,674.9,86.9,654.1,109.3,614.1,108.6,624.6,134.9,674.9,614.1,639.4,86.9,108.6,122,642,110
34,021,50002,1772,1296,41,68,1,318,0,13,35,1298,981,36,43,1,223,0,6,8,657.3,157.2,658.3,109.89999999999999,473.7,187.4,628.8,135.8,657.3,473.7,643.3,157.2,187.4,122.5,604.3000000000001,147.6
34,021,50003,1161,846,34,87,1,163,0,2,28,1002,751,24,71,1,146,0,2,7,382.2,29.8,508.4,84.9,340,49,485.2,104.9,382.2,340,496.70000000000005,29.8,49,94.9,428.9,67.3
34,021,50004,853,708,18,34,1,60,0,2,30,662,563,15,20,1,52,0,1,10,375,60.4,335.8,56.1,340.4,69.6,320.7,69.2,375,340.4,328.2,60.4,69.6,62.5,343.2,63.7
34,021,50005,768,648,17,27,0,67,0,3,6,560,478,13,15,0,52,0,0,2,410.9,69.8,284.09999999999997,47.5,365.1,84.2,271.3,58.8,410.9,365.1,277.7,69.8,84.2,53.2,332.8,65
34,021,50006,938,753,16,39,0,114,0,0,16,705,599,11,23,0,70,0,0,2,465.4,74.3,357.8,59.9,412.4,103.4,341.5,74,465.4,412.4,349.6,74.3,103.4,67,394.2,78.1
34,021,50007,1596,936,111,120,0,381,0,12,36,1162,724,81,82,0,249,0,8,18,618.7,146.9,589.3,98.39999999999999,522.3,160.5,562.9,121.5,618.7,522.3,576.1,146.9,160.5,110.1,573.2,132
34,021,50008,1542,1229,26,47,0,214,0,3,23,1096,878,21,27,0,162,0,1,7,528.4,190.4,556.1,93,397,229,531,114.9,528.4,397,543.4,190.4,229,103.7,503,156.9
34,021,50009,925,774,8,37,0,83,0,2,21,683,584,5,22,0,65,0,2,5,389,69.2,346.5,58,335.9,92.6,331.1,71.3,389,335.9,338.6,69.2,92.6,64.5,350.5,73
34,021,5001,1902,1415,101,120,1,245,0,2,18,1447,1100,76,89,1,171,0,2,8,676,352.1,685.9,293.5,551.1,334.9,654.6,302,676,551.1,670.4,352.1,334.9,297.5,642.2,321
34,021,50010,933,764,7,9,0,125,0,0,28,659,550,4,7,0,93,0,0,5,445.9,93.4,334.4,55.6,390.9,107.9,319,68.9,445.9,390.9,326.4,93.4,107.9,62.199999999999996,372.4,81.6
34,021,50011,736,641,16,17,1,44,0,0,17,582,510,13,15,1,35,0,0,8,365,90.80000000000001,295.09999999999997,49.4,293.40000000000003,128,282,60.9,365,293.40000000000003,288.5,90.80000000000001,128,55.1,308.90000000000003,82.4
34,021,50012,1199,624,58,103,1,362,0,2,49,1111,582,49,83,1,355,0,2,39,183.7,7.4,563.6,94.1,158.29999999999998,15.700000000000001,538.2,116.2,183.7,158.29999999999998,551,7.4,15.700000000000001,105.2,360.9,58.4
34,021,50013,868,702,5,22,1,102,0,1,35,670,554,5,14,0,83,0,1,13,388.40000000000003,113.3,339.8,56.699999999999996,293,146,324.6,70.2,388.40000000000003,293,332.3,113.3,146,63.4,336.5,96.4
34,021,50014,1302,761,190,162,4,146,0,3,36,1035,666,140,106,3,99,0,3,18,562.7,108.2,524.9,87.7,463.90000000000003,105.7,501.4,108.2,562.7,463.90000000000003,513,108.2,105.7,97.9,513.1,102.60000000000001
34,021,5002,3557,1813,188,219,5,1270,0,11,51,2357,1234,123,137,2,835,0,2,24,1173,558.4,1116.9,478.40000000000003,985.6,547.6,1066.1,492.3,1173,985.6,1091.2,558.4,547.6,485.2,1085.2,519.4
34,021,5003,731,606,28,71,1,19,0,1,5,651,560,21,50,1,13,0,1,5,227.4,135,308.7,131.9,129.29999999999998,92.6,294.5,135.70000000000002,227.4,129.29999999999998,301.7,135,92.6,133.79999999999998,240.1,123.8
34,021,5004,2767,1519,188,558,1,442,0,13,46,2396,1386,155,412,1,395,0,8,39,833.1999999999999,383.9,1135.5,486.4,673.2,335.1,1083.7,500.2,833.1999999999999,673.2,1109.8,383.9,335.1,493.2,931.4,426.4
34,021,5005,2087,1173,154,159,2,526,0,3,70,1529,876,115,119,2,383,0,1,33,611.9,349,724.3000000000001,310.2,503.1,309.9,691.8,319.1,611.9,503.1,708.2,349,309.9,314.7,632.9,322.2
34,021,5006,1072,196,164,411,4,274,0,4,19,784,172,116,277,2,199,0,3,15,205.1,65.1,371.6,159.20000000000002,124.1,57,354.6,163.6,205.1,124.1,363,65.1,57,161.5,263.7,111.4
34,021,5007,1219,975,67,65,1,92,0,0,19,900,734,49,42,1,63,0,0,11,415,243.5,426.5,182.6,374.3,245.6,407.2,187.8,415,374.3,416.8,243.5,245.6,185.3,405.7,214.8
34,021,5008,2192,1545,87,125,0,400,2,4,29,1714,1260,72,90,0,268,1,3,20,662,390.8,812.2,347.7,514.6,300.1,775.4,358,662,514.6,793.9,390.8,300.1,352.4,691,349.2
34,021,5009,2356,474,184,1030,3,638,0,7,20,1671,399,153,681,2,422,0,4,10,399.1,138,791.9,339.2,283.9,109.9,756.1,348.9,399.1,283.9,774.0999999999999,138,109.9,344.1,557.6,234
34,021,5010,799,386,83,273,0,48,0,3,6,611,318,63,190,0,34,0,1,5,336,145,289.5,124,169,83,276.4,127.6,336,169,283,145,83,125.80000000000001,267.8,119.9
34,021,5011,2855,1244,333,946,3,252,1,16,60,2136,994,248,669,2,190,1,5,27,584.1,220,1012.3,433.5,557.9,197.1,966.1999999999999,446,584.1,557.9,989.3,220,197.1,439.79999999999995,780.2,324.1
34,021,5012,1402,741,166,389,0,83,0,7,16,1100,631,130,258,0,68,0,5,8,426.09999999999997,182.89999999999998,521.2,223.2,285,140.1,497.59999999999997,229.6,426.09999999999997,285,509.5,182.89999999999998,140.1,226.4,432.6,193.8
34,021,5013,1302,523,165,325,0,258,0,3,28,1013,442,118,234,0,202,0,3,14,376,136,480.1,205.8,279,108.9,458.3,211.6,376,279,469.40000000000003,136,108.9,208.8,398.3,165.7
34,021,5014,610,419,59,63,0,55,0,0,14,493,352,47,42,0,45,0,0,7,128.9,41,233.7,100,77.9,35.9,223.1,102.8,128.9,77.9,228.4,41,35.9,101.5,165.8,70
34,021,5015,1279,759,134,276,4,88,0,6,12,1009,628,108,191,2,70,0,2,8,426.5,168.4,478.2,204.7,441.7,165.9,456.5,210.70000000000002,426.5,441.7,467.4,168.4,165.9,207.6,450.7,187.4
34,021,5016,1060,513,119,310,0,96,0,2,20,807,426,84,206,0,76,0,2,13,295.5,97.6,382.3,163.8,156.2,51.1,365.09999999999997,168.5,295.5,156.2,373.6,97.6,51.1,166.3,299.9,120.19999999999999
34,021,55E01,1921,63,1550,276,5,1,0,2,24,1369,51,1099,196,4,1,0,0,18,618.1,19.9,356.6,60.5,410.5,12,348.6,49.8,618.1,410.5,352.9,19.9,12,55.1,433.5,35.4
34,021,55E02,1900,67,1251,531,2,20,0,8,21,1356,49,903,377,2,12,0,3,10,507.5,30.3,353.2,59.7,341.4,15,345.2,49.7,507.5,341.4,349.1,30.3,15,55.3,386.7,38.5
34,021,55E03,2319,314,433,1521,6,28,0,3,14,1779,282,318,1144,4,23,0,1,7,255,44,463.2,78.4,139.9,21.8,452.8,64.5,255,139.9,457.9,44,21.8,71.3,327.8,52
34,021,55E04,2286,144,1230,827,5,35,4,8,33,1633,126,853,591,3,29,2,5,24,541.8,21.6,425.1,72.5,333,24.1,416,59.5,541.8,333,420.5,21.6,24.1,65.8,429.3,44.5
34,021,55E05,1252,200,491,499,1,21,3,1,36,1034,193,402,392,1,14,3,1,28,229.9,25.7,331.4,35.8,225.7,13.600000000000001,320.4,28.900000000000002,229.9,225.7,325.8,25.7,13.600000000000001,32.2,277,26
34,021,55E06,1351,90,736,481,4,4,0,1,35,1021,80,552,361,3,4,0,0,21,352,15.9,265.7,45.4,239.4,27,259.9,37.3,352,239.4,262.4,15.9,27,41.4,279,31.1
34,021,55E08,1311,203,430,618,5,36,0,4,15,913,188,273,410,3,29,0,3,7,270.6,42.1,237.7,40.1,176.1,26,232.3,33,270.6,176.1,234.9,42.1,26,36.7,229.20000000000002,35.4
34,021,55E09,1084,272,256,506,2,27,0,3,18,805,236,186,351,1,22,0,0,9,199.1,35.8,209.70000000000002,35.4,121.2,26,205,29.3,199.1,121.2,207.6,35.8,26,32.1,183.79999999999998,31.7
34,021,55E10,1411,362,311,685,2,32,0,5,14,1012,302,231,449,1,23,0,0,6,299.7,46.6,263.5,44.7,195.2,29,257.6,36.7,299.7,195.2,260.2,46.6,29,41,254,39.2
34,021,55E11,1917,340,442,1088,1,37,0,0,9,1392,305,280,770,0,30,0,0,7,344,62.1,362.4,61.6,209.3,45,354.3,50.6,344,209.3,358.6,62.1,45,56.199999999999996,317.5,55
34,021,55E12,2239,364,410,1388,2,42,4,2,27,1601,329,264,960,2,25,4,0,17,280.8,55,416.9,70.7,160.7,33,407.8,58.1,280.8,160.7,412.4,55,33,64.3,316.6,54.1
34,021,55E13,2022,334,318,1324,4,28,0,2,12,1475,292,195,958,3,20,0,1,6,254.4,51.5,384.2,64.9,145.6,30.5,375.6,53.4,254.4,145.6,379.9,51.5,30.5,59.4,290.1,50.4
34,021,55E7,1802,136,775,836,2,16,0,6,31,1305,126,564,589,2,8,0,3,13,308.5,27.5,339.7,57.5,178.5,27.5,332.3,47.4,308.5,178.5,335.9,27.5,27.5,52.5,290,40.2
34,021,55N01,2129,163,1037,900,0,11,5,3,10,1624,155,824,618,0,11,5,2,9,402,30,520.3,56.5,268.8,21.2,503.29999999999995,45.8,402,268.8,511.8,30,21.2,51.1,423.7,38.3
34,021,55N02,2003,231,1044,644,7,41,0,3,33,1629,224,842,504,5,27,0,1,26,471.4,36.800000000000004,521.9,56.4,284.5,26.4,504.6,45.6,471.4,284.5,513.1,36.800000000000004,26.4,50.9,445.6,41.3
34,021,55N03,2586,33,2210,281,14,9,0,7,32,1807,32,1549,187,5,9,0,4,21,879.3,27.5,578.9,62.2,556,23.6,559.9,50.7,879.3,556,569.1,27.5,23.6,56.5,643.4,40.9
34,021,55N04,2472,396,1490,511,7,9,1,1,57,1876,365,1105,359,3,9,1,1,33,632.1,29.1,600.7,65,382.1,15.9,581.2,52.5,632.1,382.1,591.1,29.1,15.9,58.800000000000004,549.2,40.6
34,021,55N05,2154,1412,329,366,0,18,0,1,28,1882,1315,267,265,0,14,0,1,20,249.5,116.6,603.4,65.1,217.9,89.3,583.5,53.5,249.5,217.9,593.2,116.6,89.3,59.5,413.6,81.2
34,021,55N06,1376,303,863,170,5,14,0,0,21,1167,282,720,132,5,14,0,0,14,528,40.9,373.9,40.4,350.2,36.800000000000004,361.7,32.8,528,350.2,367.8,40.9,36.800000000000004,36.5,403.5,37.8
34,021,55N07,1322,54,855,386,1,9,0,3,14,934,44,595,274,1,9,0,3,8,370,6.2,299.4,32.1,222.8,12.9,289.4,26.3,370,222.8,294.3,6.2,12.9,29.3,295.5,19.4
34,021,55N08,1944,118,1207,573,5,13,0,1,27,1456,108,883,428,5,11,0,1,20,425,26.9,466.5,50.3,245,19.6,451,40.9,425,245,458.7,26.9,19.6,45.5,396.7,34.5
34,021,55N09,930,7,793,104,6,0,0,0,20,657,5,563,69,6,0,0,0,14,311.6,7.8,307.9,17.9,213.2,9.2,304.6,15,311.6,213.2,306.4,7.8,9.2,16.4,284.2,12.6
34,021,55N10,2164,38,1938,125,1,14,0,0,48,1477,28,1330,82,1,8,0,0,28,710.9,6.1000000000000005,577.8,46.1,395.9,13,566.4,38,710.9,395.9,572.5,6.1000000000000005,13,42.4,562.5,25.7
34,021,55N11,1146,25,991,73,14,12,0,0,31,838,20,736,46,6,8,0,0,22,375,12,268.3,29.2,241,9,259.8,23.4,375,241,263.9,12,9,26.3,286.4,18.5
34,021,55S01,2705,380,482,1742,1,41,1,0,58,1937,333,323,1232,1,21,1,0,26,258.3,49,330.5,91,138.1,27.1,318.40000000000003,74.8,258.3,138.1,324.6,49,27.1,82.8,261.3,60.300000000000004
34,021,55S02,3474,501,1614,1237,16,23,1,3,79,3070,483,1514,968,16,23,0,3,63,250,21.3,524.8000000000001,144.4,143.1,18.099999999999998,505.5,118.7,250,143.1,515.3000000000001,21.3,18.099999999999998,131.8,355.8,75.7
34,021,55S03,2611,441,584,1512,4,33,3,2,32,1909,386,397,1090,4,20,2,2,8,326.1,70.2,325.9,90.2,241.2,64.9,313.8,73.6,326.1,241.2,319.9,70.2,64.9,81.8,301.8,74.3
34,021,55S04,1883,466,288,1088,0,23,0,2,16,1363,414,189,737,0,17,0,1,5,280,77,232.7,64,178.9,37.2,224,53,280,178.9,228.3,77,37.2,58.6,228.9,57.8
34,021,55S05,3173,433,669,1933,3,80,0,3,52,2321,391,442,1403,2,53,0,1,29,318.1,57.6,396.4,109.2,166,31.9,381.6,89.7,318.1,166,389.2,57.6,31.9,99.5,315.4,72.2
34,021,55S06,1319,298,271,725,2,7,0,1,15,1050,293,189,549,2,6,0,1,10,315,55.1,179.1,49.4,152.1,71.2,172.6,40.699999999999996,315,152.1,175.9,55.1,71.2,45.3,204.8,54.3
34,021,55S07,2833,470,770,1425,8,104,4,8,44,2010,415,519,982,3,63,4,4,20,446.1,66.9,343.2,94.6,239,29.8,330.4,77.8,446.1,239,337.1,66.9,29.8,86.1,339.8,67.3
34,021,55S08,2288,595,423,1189,6,26,1,3,45,1709,531,296,830,5,19,1,2,25,425.7,110.2,291.5,80.4,247.9,66.9,281.1,66,425.7,247.9,285.4,110.2,66.9,72.7,312.1,80.6
34,021,55S09,1469,255,326,844,2,29,0,0,13,1037,239,219,549,2,19,0,0,9,395.9,48.9,176.79999999999998,48.6,227.9,47.9,170.4,40.1,395.9,227.9,173.5,48.9,47.9,44.6,242.9,46.4
34,021,55S10,1306,91,492,694,4,14,0,1,10,941,88,354,480,4,11,0,1,3,329.7,25,301.5,32.4,174.4,20.3,291.6,26.4,329.7,174.4,296.4,25,20.3,29.4,274.3,25.9
34,021,55W01,1909,194,1552,121,7,13,0,1,21,1455,172,1164,88,3,11,0,1,16,800.2,28.6,681.9,40,601.3000000000001,34.5,674.8,33.3,800.2,601.3000000000001,678.9,28.6,34.5,36.7,689.8,34.3
34,021,55W02,726,10,639,66,1,0,0,0,10,573,10,502,50,1,0,0,0,10,376,5.8,268.4,15.700000000000001,279.1,5.8,265.6,13,376,279.1,266.9,5.8,5.8,14.4,297.4,10.1
34,021,55W03,1919,729,848,266,5,16,2,7,46,1793,692,780,253,5,14,2,7,40,398.1,75.9,840.3,49,338.1,81.2,831.7,41,398.1,338.1,836.1,75.9,81.2,44.9,602.1,61.5
34,021,55W04,715,96,585,26,0,3,0,1,4,544,89,431,18,0,1,0,1,4,344.6,13.3,255,14.9,256.5,13.3,252.4,12.4,344.6,256.5,253.8,13.3,13.3,13.5,277.3,13.3
34,021,55W05,895,87,711,65,6,8,0,0,18,705,86,554,40,6,7,0,0,12,409.2,24,330.3,19.400000000000002,301,23,327.09999999999997,16.1,409.2,301,328.6,24,23,17.8,342,20.6
34,021,55W06,665,30,566,48,1,1,0,0,19,503,27,430,35,1,1,0,0,9,259.40000000000003,15,235.70000000000002,13.8,187.70000000000002,14.7,233.3,11.5,259.40000000000003,187.70000000000002,234.5,15,14.7,12.8,229,13.8
34,021,55W07,942,246,609,56,5,2,0,0,24,733,219,468,30,3,2,0,0,11,378.9,42,343.5,20.1,351.9,43,339.9,16.9,378.9,351.9,341.9,42,43,18.5,353.8,30.4
34,021,55W08,1416,65,1228,73,19,4,1,2,24,1040,64,899,47,8,4,1,2,15,560.8000000000001,11.9,487.3,28.5,310.3,19.6,482.3,23.8,560.8000000000001,310.3,484.8,11.9,19.6,26.1,460.2,20.8
34,021,55W09,1212,15,1065,104,0,1,0,1,26,827,14,737,59,0,0,0,1,16,411.09999999999997,7,387.4,22.8,268,5,383.8,18.8,411.09999999999997,268,385.5,7,5,20.7,362.40000000000003,13.2
34,021,55W10,685,114,515,39,2,0,0,1,14,501,107,358,24,2,0,0,1,9,258.4,15,234.7,13.6,187,14.6,232.5,11.4,258.4,187,233.5,15,14.6,12.6,228.2,13.6
34,021,55W11,1947,37,1767,108,6,3,0,0,26,1258,30,1129,72,5,3,0,0,19,709.9,10,589.4,34.6,412.7,19.9,583.5,28.8,709.9,412.7,586.4,10,19.9,31.5,573.8,23.3
34,021,55W12,891,21,773,87,3,1,0,0,6,693,18,610,59,1,1,0,0,4,330,7,324.7,18.9,214.1,3,321.4,15.8,330,214.1,323.1,7,3,17.5,297.6,11.3
34,021,55W13,1001,5,940,46,1,0,0,0,9,688,5,651,25,1,0,0,0,6,366.7,9.5,322.4,18.900000000000002,250.1,5.1,319.1,15.6,366.7,250.1,320.8,9.5,5.1,17.5,314.5,12.3
34,021,55W14,1045,114,735,173,3,10,0,0,10,893,102,643,126,3,10,0,0,9,398.09999999999997,25.9,418.6,24.5,272.6,23.4,414.2,20.5,398.09999999999997,272.6,416.3,25.9,23.4,22.5,375.6,23.5
34,021,55W15,670,15,589,57,0,0,0,1,8,471,13,415,36,0,0,0,0,7,238.79999999999998,5.1,220.7,12.7,158.3,1.4000000000000001,218.5,10.799999999999999,238.79999999999998,158.3,219.8,5.1,1.4000000000000001,11.7,209.1,7.6
34,021,55W16,1230,42,1081,73,9,0,0,3,22,870,39,758,55,5,0,0,1,12,400.9,10.9,407.6,23.9,268,12.8,403.7,19.8,400.9,268,405.8,10.9,12.8,21.8,370.1,16.8
34,021,55W17,943,23,774,111,4,4,0,2,25,699,21,573,81,4,3,0,1,16,331.5,8.2,327.5,19.2,226.79999999999998,9.8,324.1,15.9,331.5,226.79999999999998,325.90000000000003,8.2,9.8,17.6,302.5,13.200000000000001
34,021,60001,1394,1164,51,49,1,94,0,6,29,1102,942,38,37,1,71,0,2,11,457,329.1,585.9,410.9,330.9,281.2,548.8000000000001,424.2,457,330.9,567.1,329.1,281.2,417.7,480.6,361.40000000000003
34,021,60002,1309,1102,32,43,2,115,0,4,11,935,807,24,27,0,72,0,1,4,314,389.8,496.9,348.8,252.1,355.9,466,360.1,314,252.1,481.40000000000003,389.8,355.9,354.4,382.1,364
34,021,60003,1204,1001,58,37,0,97,0,1,10,887,754,39,26,0,62,0,1,5,239.9,364,471.5,331,203.3,294.1,441.8,341.6,239.9,203.3,456.40000000000003,364,294.1,336.6,339.2,332.6
34,021,60004,1383,1089,59,65,2,149,0,3,16,1127,923,43,46,2,102,0,2,9,494.6,347.8,599,420.2,399.7,271.1,561.4,434.1,494.6,399.7,580.2,347.8,271.1,427.3,513.7,368.6
34,021,60005,873,709,23,41,1,89,0,0,10,663,545,21,30,1,63,0,0,3,218,229.8,352.5,247.20000000000002,218,204,330.3,255.4,218,218,341.1,229.8,204,251.29999999999998,279.7,234.10000000000002
34,021,60006,1594,1405,24,54,0,88,0,0,23,1072,953,19,30,0,60,0,0,10,413,393.9,570,400,319.1,364.2,533.9,412.8,413,319.1,551.9,393.9,364.2,406.2,459.3,392.7
34,021,60007,1520,1120,58,92,2,229,0,5,14,1067,808,47,59,1,144,0,3,5,459.3,344,567.1,397.90000000000003,365.3,279.5,531.5,410.90000000000003,459.3,365.3,549.3,344,279.5,404.5,480.7,358.09999999999997
34,021,60008,1678,1325,27,70,0,227,0,5,24,1033,804,17,44,0,155,0,4,9,448.90000000000003,397.09999999999997,549.1,385.40000000000003,350.1,363.1,514.5,397.8,448.90000000000003,350.1,531.7,397.09999999999997,363.1,391.8,465.7,385.7
34,021,60009,2687,1793,75,113,4,640,0,2,60,1836,1268,55,76,3,413,0,0,21,732.2,419.2,975.8000000000001,684.8,594.8,379.2,914.3,706.8,732.2,594.8,944.8000000000001,419.2,379.2,696,804.3,547.3
34,021,65001,1289,694,14,53,0,487,0,4,37,933,530,11,32,0,347,0,0,13,475.1,186.79999999999998,567.2,164.3,384,198,537.6,190.6,475.1,384,552.4,186.79999999999998,198,177.7,490.9,185
34,021,65002,747,563,17,50,0,103,0,1,13,554,429,10,39,0,72,0,1,3,262.9,110.1,336.8,97.4,226,108.1,319,113.1,262.9,226,327.7,110.1,108.1,105.2,286.2,106.9
34,021,65003,1597,894,28,48,0,592,0,1,34,1088,619,19,32,0,403,0,0,15,581.3,220.9,661.6,191.9,437.2,238.2,627.1,222.1,581.3,437.2,644.4,220.9,238.2,207,576.5,217.7
34,021,65004,5332,1877,369,323,4,2592,5,23,139,3694,1495,240,204,4,1675,3,9,64,1366,305.9,2246.2,650.6,1062.9,308.9,2128.4,754.5,1366,1062.9,2187.2,305.9,308.9,702.5,1700.7,505
34,021,65005,1078,684,29,28,1,294,0,7,35,775,507,18,19,1,212,0,1,17,437,147.2,471.4,136.3,347,155.7,446.5,158.4,437,347,459,147.2,155.7,147.3,425.7,149.3
34,021,65006,1065,764,33,41,0,198,0,5,24,775,567,25,30,0,143,0,4,6,414.1,141.9,471.4,136.6,376.1,150.2,446.8,158.20000000000002,414.1,376.1,459,141.9,150.2,147.5,427.2,146.8
34,021,65007,950,650,18,51,0,211,0,4,16,739,517,14,31,0,167,0,2,8,353.8,129.2,449.3,130.2,321,95.9,425.8,150.9,353.8,321,437.6,129.2,95.9,140.6,387.6,126.5
34,021,65008,1062,630,24,48,0,314,0,3,43,763,475,13,30,0,227,0,1,17,475.9,111.9,463.9,134.4,375,130,439.7,155.9,475.9,375,451.8,111.9,130,145.1,438.59999999999997,133
34,021,65009,1681,899,27,59,0,643,0,1,52,1150,626,15,42,0,446,0,1,20,564,233.8,699.4,202.6,466,249.1,662.6,234.9,564,466,681,233.8,249.1,218.9,597.9,230
