state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_lan,uss_16_dem_wor,uss_20_rep_inh,uss_20_dem_bro,gov_18_rep_sti,gov_18_dem_edm,atg_18_rep_hun,atg_18_dem_myl,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
40,143,76,1740,1379,58,89,127,11,1,1,74,1422,1166,41,57,97,8,1,1,51,434,472.3,389.3,578.9,484.2,400.2,361.8,590.7,296.7,532.7,373,465.1,436.3,498.6,584.9,459.2,334.8,375.5
40,143,77,1354,1090,58,77,62,9,1,1,56,1077,898,33,46,50,9,1,1,39,340.7,367.8,305.5,418.6,374.7,303.4,298,415.7,243,428.2,300.6,380.8,335.7,404.6,417.2,358.4,271.3,301.6
40,143,78,1185,857,49,75,104,15,0,0,85,938,724,28,45,74,9,0,0,58,254,245.8,225.7,307.8,287.4,199.4,223.9,306,170.2,264.5,204,239.2,222.5,251.9,307,270.8,187.2,224.7
40,143,79,1485,1033,148,95,90,12,0,0,107,1118,841,82,63,67,10,0,0,55,302.7,293,269.4,366.9,342.7,237.7,266.9,364.8,202.7,315.2,242.8,284.9,265.3,300.1,366,323,222.7,268.4
40,143,80,1925,1455,125,91,104,23,0,1,126,1555,1227,94,51,83,20,0,1,79,389.1,383.7,315.9,480.6,435.5,332.7,302.1,497,247.6,452.3,332.6,373.3,358.3,413.1,488.7,412.5,290.2,309
40,143,81,1664,1329,109,41,87,13,0,1,84,1412,1167,75,29,71,10,0,1,59,430.8,371.1,331.9,420.3,468.59999999999997,318.2,316.3,430.8,295.7,449.1,388.7,360.6,344.6,404.8,425.2,449.9,341.7,324
40,143,82,2542,1617,436,131,166,44,0,1,147,1965,1353,271,100,123,34,0,1,83,489.3,419.5,414.1,523,541.7,337.3,401.8,506.9,311.5,477.9,378.2,424,378.6,451.1,515,515.3,345,407.8
40,143,83,1748,1363,103,74,103,22,3,2,78,1379,1106,68,58,77,16,2,0,52,367.6,406.8,345.8,538.1,417,336,330.8,540.2,242.9,480.4,296.9,429.1,371.8,454.5,538.9,393,270,338.7
40,143,84,1173,1018,11,30,54,18,0,0,42,927,825,9,16,41,8,0,0,28,378,306,335.8,346,442.9,242.1,346.8,346,264.3,403.1,343.8,323.9,274.4,363.6,346,410.3,304,341.3
40,143,85,1699,1285,87,121,66,48,0,3,89,1430,1104,74,93,54,41,0,2,62,373.4,383.5,356.8,429.1,438.3,310.09999999999997,342.2,426.2,277.8,418.8,338.8,369.2,346.8,394.5,427.5,405.7,308.3,349.5
40,143,86,1876,788,387,475,95,48,2,1,80,1420,691,268,316,63,37,2,1,42,265.8,252.3,226.2,272.7,299.3,209,220.5,262.4,179.2,248.4,216.6,213.8,230.6,231.1,267.5,282.59999999999997,197.9,223.3
40,143,87,2095,1422,127,271,88,80,0,2,105,1680,1240,94,185,60,40,0,1,60,306.9,296.7,257.1,302.4,349,242.8,250.9,293.2,202,289.5,244.5,249.5,269.7,269.2,297.9,327.9,223.29999999999998,254
40,143,88,828,600,64,64,39,7,1,0,53,693,537,42,45,35,5,1,0,28,186.7,151.29999999999998,169.4,188.5,203.8,120.3,158.5,186.8,116.89999999999999,159.2,146.6,136.1,135.8,147.8,187.6,195,131.7,163.8
40,143,89,1358,802,202,137,69,52,3,1,92,1071,679,147,87,56,36,3,1,62,236.9,225.1,217.1,332.9,250.1,177.1,204,340,158.1,229.8,209.2,194,201,212,336.4,243.5,183.8,210.6
40,143,90,3266,1185,604,1110,110,111,2,4,140,2441,1011,429,744,79,91,2,3,82,320.2,344.4,305.6,513.7,332.2,309.8,301.7,483.7,198.4,335.2,226.8,316.8,327,326,498.6,326.2,212.6,303.7
40,143,91,926,638,139,64,29,26,1,1,28,736,545,89,37,24,17,1,1,22,101.8,109.2,97.5,161.3,107.39999999999999,98.2,97.2,151.7,62.8,108.2,71.9,102.2,103.4,105,156.5,104.6,67.1,97.2
40,143,92,2325,1150,195,745,74,90,5,1,65,1810,1022,150,466,63,70,3,1,35,272.9,262.2,275.1,348.2,281.8,220.9,255.1,345.1,182.7,260,223,233.10000000000002,241.8,246.5,347,277.6,203.3,265.7
40,143,93,1269,805,143,165,62,21,0,0,73,932,664,81,88,43,12,0,0,44,308.1,205,317,281,332.9,167.9,312.2,264.9,219.1,206.3,239,197.1,186.4,201.7,273,320.6,229.3,314.5
40,143,94,1927,1326,134,223,107,44,0,0,93,1573,1170,100,134,73,33,0,0,63,503.1,359.9,478.8,396.2,552.1,275,471.8,394.40000000000003,332.9,354.8,408.2,297,317.4,326.2,396.1,527.5,370.1,475.4
40,143,95,2057,1276,174,334,120,37,0,8,108,1584,1093,113,198,88,28,0,4,60,497.7,312,454,375.09999999999997,524.8,272,428.9,367.3,322,312.9,358,289.1,291.7,300.8,371,511,340,441.3
40,143,96,1990,1134,231,384,76,51,3,0,111,1377,891,126,218,55,40,1,0,46,348.9,296,304.2,310.2,371.09999999999997,236.1,297.1,298.8,229.2,266,263.2,245,265.9,255.4,304.5,359.8,246.3,300.7
40,143,97,4001,1780,669,1111,160,68,2,2,209,2941,1502,437,730,108,49,2,1,112,405.8,420.7,389.4,538.9,433.9,352.59999999999997,373.4,525.6,262,385.3,322.4,350.09999999999997,386.9,367.3,532.2,419.9,292.4,381.5
40,143,98,2332,1067,364,640,93,69,0,8,91,1647,894,213,382,61,52,0,4,41,340,332.2,304.9,400.59999999999997,347,280.2,291.9,389.9,219.79999999999998,289,257.2,266.1,306,277.7,395.4,343.7,238.7,298.1
40,143,99,2501,803,329,1108,90,56,0,5,110,1658,653,176,665,66,48,0,2,48,227.70000000000002,224,212.1,286.4,232.4,196.3,200.3,276.4,132.6,188.9,140.8,187.2,210.20000000000002,188.2,281.4,229.8,136.6,206
40,143,100,2710,901,364,1136,98,25,1,2,183,1805,710,224,704,56,17,1,2,91,263.5,224.1,243.4,304.4,268.9,187,240.9,298.6,151.7,204.9,193.7,177.6,205.6,191.70000000000002,301.6,266.3,172.8,241.9
40,143,101,2933,1126,309,1136,138,87,0,0,137,1996,914,175,682,90,66,0,0,69,281.9,270.3,265,369.2,293.7,230.2,252.2,360.8,179.3,235.7,209.3,218.6,250,227.4,364.9,287.8,194.2,258.5
40,143,102,3512,1584,503,922,134,172,1,4,192,2419,1252,312,539,94,119,1,2,100,453.1,438,413.9,530.1,481.2,366.9,404.3,506.3,276.7,348.8,320.2,337.2,402.7,343.1,518,467.4,298.5,409
40,143,103,2972,946,549,1198,101,70,0,3,105,2257,834,398,815,81,62,0,3,64,143.5,176.1,160.3,237.70000000000002,136.9,152.7,151.6,225.4,80.7,132.6,93.5,124.39999999999999,164.3,128.3,231.70000000000002,140.2,86.7,156
40,143,104,2248,681,273,1095,70,47,2,2,78,1483,530,171,655,54,27,2,2,42,213.4,230.8,211.4,301.1,225.8,194.5,208.3,283.6,145.5,205.5,162,197.5,212.70000000000002,201.5,292.5,219.5,153.8,210
40,143,105,3358,1487,431,869,145,257,5,3,161,2353,1176,280,517,102,197,4,2,75,474.2,434.1,400.1,547.1,503,363.8,380.3,544.9,267.1,400.1,322.1,361,399.1,380.7,545.9,488.7,294.5,390.09999999999997
40,143,106,1982,1492,105,140,133,16,0,2,94,1608,1255,76,91,111,14,0,2,59,351,454,294,417.7,386.3,369.1,282,402,211.9,416.2,265,382.1,411.40000000000003,399,409.8,368.1,238.6,287.7
40,143,107,2399,1194,385,558,115,26,1,4,116,1868,1037,289,367,90,18,1,1,65,316.9,337.5,306.3,385.4,353.5,276.5,301.59999999999997,370.5,213.2,364.2,265,321.5,307.1,342.8,378,334.8,239.3,303.9
40,143,108,1828,1162,295,166,90,20,0,5,90,1489,1022,213,121,57,16,0,2,58,337.3,330.8,325.8,386.1,361,272.1,313.1,379.2,217.9,314.9,266.1,281.1,301.4,297.8,382.7,349,241.9,319.59999999999997
40,143,109,2230,933,483,496,141,28,2,3,144,1511,736,294,301,91,20,1,2,66,219,294.9,225.5,321.9,239.8,248,215.1,300.4,160.8,280.8,191.9,262.9,271.4,272.1,310.9,229.2,176.6,220.5
40,143,110,3371,1528,793,620,166,86,0,2,176,2552,1340,547,392,118,63,0,1,91,380.90000000000003,423,381.8,542,395,359,376.9,535,247,361.1,266.8,358.2,391,359.6,538.6,388.2,256.90000000000003,379.2
40,143,111,2509,1277,697,239,118,31,0,3,144,1977,1150,463,165,98,25,0,3,73,285.1,360,264.9,387.1,316.9,290.9,263.9,370.2,174.1,316,220.1,279.9,325.5,297.90000000000003,378.5,300.8,197.1,264.4
40,143,112,4371,1720,833,724,249,583,9,4,249,3363,1467,654,491,190,394,9,4,154,410.9,406,384,523.1,430.9,361,366.9,503.1,216.79999999999998,335.4,247,324.8,383.5,329.90000000000003,513.4,420.8,232,375.6
40,143,113,2905,1575,336,648,103,103,6,2,132,2258,1392,237,377,78,87,2,2,83,433.8,362.8,414.2,420,498.8,269,388,407.09999999999997,292,364.9,354,317.9,315.8,341.4,413.7,466.4,323,401
40,143,114,1194,854,143,88,30,19,0,0,60,975,741,109,56,27,16,0,0,26,277,244.2,225.1,291.2,316.90000000000003,187.20000000000002,218,283.9,188.9,270.8,222,244.9,216,258,287.3,297,205.1,221.6
40,143,115,1362,887,216,57,48,31,6,0,117,1055,744,146,42,35,17,3,0,68,411.8,205.1,387,228.1,476,143.9,393.1,211.7,317.8,198.1,354.1,159.79999999999998,174.4,178.9,219.79999999999998,443.9,336.2,389.8
40,143,116,1556,1275,36,75,57,69,1,0,43,1282,1101,19,40,38,50,0,0,34,626.1,281.1,546.1,267.1,693.1,200.3,546.8,252.8,444.2,306.1,546.1,215.3,240.4,260.8,260.1,659.7,495.3,546.1
40,143,117,3218,2778,65,78,122,58,0,0,117,2496,2205,41,50,77,45,0,0,78,1121.8,577.8,994,615,1256.8,450.8,979.1,584.2,906,668,1053.6,521.9,514.2,594.8,599.5,1189.4,979.3000000000001,986.6
40,143,118,2824,2363,87,94,79,103,0,1,97,2252,1915,71,71,53,83,0,1,58,998.9,388.3,980.9,506.2,1087.8,287.7,953.9,485.8,766.1,465,854.7,368,338,416.3,496.2,1043.2,809.8,967.4
40,143,119,1540,1300,28,53,68,45,1,5,40,1191,1033,17,39,42,32,1,5,22,651.1999999999999,262,637.9,279,713.2,200.2,633,273.1,499,299,564.1,230.1,231.29999999999998,264.5,276,682.1,531.5,635.4
40,143,120,1367,1104,59,60,69,29,0,1,45,1164,949,51,49,55,23,0,1,36,304.3,312.6,291,349.59999999999997,357,252.3,278.8,346.8,226.6,341.2,276.6,300.4,282.4,321,348.2,330.8,251.7,284.9
40,143,121,2023,1675,78,93,86,31,1,5,54,1725,1451,63,58,75,24,0,4,50,487.6,484.8,463.9,548.9,576.6,350.9,456.2,518.8,377.7,534.2,488.3,431.2,417.8,482.6,533.7,532.1,433.5,460.09999999999997
40,143,122,994,550,74,249,65,2,1,0,53,757,458,54,142,58,2,1,0,42,73.3,164.7,79,223,83,140.5,80.6,213.4,44.9,159.7,60.5,150,152.4,154.3,218.6,78,52.8,80
40,143,123,2282,1792,145,80,96,52,1,2,114,1881,1543,109,48,74,40,1,2,64,689.5,447.8,652,560.4,778,340,621,551.8,514.8,489.9,626.1,386.2,394,438.1,555.9,733.4,570.8,636.2
40,143,124,1940,1693,53,44,49,26,1,1,73,1553,1394,39,31,29,20,1,0,39,658.6,364,572,326,720.8,279.1,545.9,333,490.2,436,588,353.3,321.2,394,329.5,690,538.8,559.2
40,143,125,1586,1370,25,78,55,12,0,6,40,1289,1154,17,49,33,6,0,4,26,527.9,359.9,488,386.7,609.8,287.7,480.1,404,404,447.9,494.7,366.6,324.4,407.1,395.5,568.6,449.4,483.8
40,143,126,2032,1539,215,111,62,31,0,2,72,1735,1390,158,66,50,25,0,2,44,547,283.1,555.2,381.09999999999997,618.3,207.1,547.9,368,468,374.8,526,317.9,245.2,346.40000000000003,374.7,582.5,496.8,551.4
40,143,127,1185,571,92,328,130,6,0,0,58,852,470,61,194,87,3,0,0,37,85.2,160.1,85.2,232.6,101.2,135,87.6,225.9,54.4,139.5,65.1,133.9,147.5,136.7,229.4,93.4,59.5,86.4
40,143,128,2467,1610,246,340,93,59,0,2,117,2107,1440,193,254,79,49,0,2,90,541.8000000000001,377.2,513.6,584.4,608.5,300.1,502.59999999999997,565.8,370.6,416.3,432.1,364.4,338.7,390.2,575,575.1999999999999,401.4,508.2
40,143,129,1727,1397,77,87,79,28,0,2,57,1422,1194,50,57,60,21,0,2,38,541.9,316.9,488.9,413.2,597.9,256.8,471.8,418.1,395.2,422.1,485,339.1,286.6,380.5,415.7,569.5,440.3,480.6
40,143,130,1893,1408,130,147,96,23,0,1,88,1528,1191,90,95,70,23,0,0,59,559.9,463.6,485,513.8,620.1,383.8,475.9,516.3,375.1,459.1,457.7,387.9,423.6,423.4,514.6,589.8000000000001,416.2,480.8
40,143,131,545,429,24,39,21,8,0,0,24,455,371,16,26,19,6,0,0,17,144,155.2,129,177.1,158.4,128,126,175.6,102.7,180.8,127,161,141.6,170.9,176.3,150.9,115,127.60000000000001
40,143,132,1530,1205,55,102,67,27,0,0,74,1226,1019,39,64,43,21,0,0,40,526,320.9,523.9,429.9,610.6,244.7,529.1,413.7,412.2,335.9,486,278,282.6,307.1,421.9,568.1,449.8,526.4
40,143,133,1906,1515,69,135,104,19,1,0,63,1584,1304,53,98,72,16,1,0,40,564.9,366.1,521,447,630.9,287.9,504.1,445.3,385.3,420.6,466.3,338.2,327.5,379.9,445.8,598.1,425.9,512.5
40,143,134,1946,1507,89,118,99,36,0,2,95,1521,1236,63,75,66,31,0,2,48,647.2,354.6,620.2,429.2,701.1,298.9,599.9,435.1,502.1,389.1,584,310.8,327,349.7,431.9,674.2,543,610.2
40,143,135,1340,1113,48,52,35,53,0,0,39,988,840,39,32,22,36,0,0,19,343.4,170.5,336.6,218.29999999999998,368.9,141.9,324.90000000000003,222.8,217.6,192.5,244.79999999999998,168,156.1,180.29999999999998,220.4,356.1,231,330.8
40,143,136,2964,2000,335,278,146,89,0,7,109,2353,1688,240,174,112,72,0,0,67,598.1,385.3,522.7,480.2,627.8,302.1,503.9,469.3,404.8,460.8,452.9,427.9,343.9,444.7,474.4,613.3,428.9,513.5
40,143,137,2195,1122,401,281,90,198,3,2,98,1735,974,269,208,69,152,3,1,59,324.2,308,324.9,446.09999999999997,353.9,261.9,310.1,432.8,219,281.2,242.9,268,285,274.7,439.3,338.8,230.9,317.6
40,143,138,2232,1275,275,371,89,70,6,16,130,1626,1013,182,228,69,52,2,12,68,472.4,357.3,426.2,553.1,491.6,297.1,408,530.8,267.6,350,317.5,315.3,327.1,332.7,542.1,481.8,292.90000000000003,417
40,143,139,3082,1341,897,322,244,53,2,4,219,2154,1087,587,153,161,52,2,2,110,189.2,401.1,175.9,444,210.1,353,162.8,430.9,118,305.8,132.9,302.9,377,304.5,437.5,199.6,125.4,169.4
40,143,140,1620,1128,78,181,118,3,1,2,109,1223,924,52,96,80,3,1,2,65,360.6,168.6,339.1,214.6,356.8,155,314.1,222.4,201.2,182.1,235.2,160.8,161.4,171.2,218.2,358.8,218.1,327.2
40,143,141,2136,1578,87,162,192,1,0,1,115,1641,1289,53,90,132,1,0,1,75,483.6,226.2,454.8,288.4,479.1,208.3,421.2,298.4,269.7,244.3,315.4,215.7,216.8,230.1,293.1,481.1,292.3,438.5
40,143,142,1877,1379,47,147,137,0,0,2,165,1385,1074,31,89,93,0,0,1,97,308.8,217.6,354.9,273.8,326.7,184.8,335.1,273.8,209.4,208.6,241.7,188.1,201.4,198.2,273.8,318.1,225.4,344.4
40,143,143,1677,1295,39,63,197,6,2,2,73,1252,1013,21,41,125,5,1,2,44,415.5,173.8,439.7,254.9,419.5,148.2,408.3,251.1,236.29999999999998,213,279.7,193.9,160.5,203.6,252.4,417.3,258.4,423.7
40,143,144,3587,1912,653,333,366,24,1,4,294,2309,1418,360,162,217,20,1,2,129,515.2,363.3,592.5,457.8,544.7,307.8,558.5,457.8,350.1,348.8,403.4,312.8,335.9,331.2,457.8,529.3,376.8,575.3
40,143,145,1961,1627,42,87,83,62,0,1,59,1499,1278,32,60,50,41,0,1,37,954,323.9,1058.2,494,1027.2,248.3,1037.9,484.1,810.1,398.3,859.1,354.7,286.2,376.8,489.6,990.7,835,1047.9
40,143,146,2931,2139,230,170,168,47,4,0,173,2147,1657,150,94,116,36,2,0,92,748.2,360.1,710,394,803.8000000000001,286,680.3000000000001,416.3,493,406.9,565.9,351.9,323,379.5,405.09999999999997,775.8,529.6,695.1999999999999
40,143,147,2701,1536,312,414,249,16,2,3,169,1982,1232,210,252,182,9,2,2,93,259.8,487.3,254.2,709.9,252.2,410.9,237,678,143.8,504.4,178.8,490.8,448.5,497.9,694.2,255.8,161.3,246
40,143,148,2568,1738,141,242,282,9,2,0,154,1910,1381,94,146,192,8,2,0,87,410.9,248.1,431.7,313.3,408.4,234.9,404.5,320.4,245.9,274.6,288.7,249.6,241.2,262.5,316.4,410.1,267.4,417.8
40,143,149,2859,1840,241,190,363,4,1,4,216,1985,1421,115,97,224,4,1,1,122,352.4,198.6,384.4,247.3,340.6,176.4,348.2,260.8,227.6,184.8,235.1,194,186.9,189.1,254.29999999999998,346.5,231.1,366.1
40,143,150,6208,4496,356,419,256,407,3,2,269,4362,3269,244,263,170,272,3,1,140,2704.9,1032.1,3270.2,1596.4,2912.2,832,3168.7,1621.2,2144,1353.3,2423.8,1077,932.1,1215.7,1608.8,2808,2284.3,3219.6
40,143,151,2502,1566,266,250,73,210,5,9,123,1975,1298,202,176,54,158,5,5,77,512.8,377,551.9,624,568,305.9,540.1999999999999,591.9,331,421,389.90000000000003,378.1,341.3,399.5,608.1,540.3,360.3,546
40,143,152,3194,1165,516,943,153,244,0,3,170,2117,957,274,510,108,197,0,0,71,302.1,321.9,296.4,418.6,317.5,273.1,290.5,395.9,201,284.2,222.4,274.3,297.8,279.2,407.2,309.8,211.4,293.6
40,143,153,2542,1246,340,656,117,66,0,2,115,1870,1055,232,391,87,53,0,2,50,377.1,377.9,326.7,583,377.9,330.6,309.9,574.1,236.9,368.8,291.2,347.1,354.4,358,578.6,377.4,263.8,318.3
40,143,154,3062,854,454,1384,117,60,0,7,186,1910,657,239,826,73,36,0,2,77,269.9,258.6,253.3,353.7,281.3,219.9,241.6,345.40000000000003,171.6,225.4,200,209.2,239.29999999999998,216.8,349.7,275.3,185.9,247.4
40,143,155,1498,1100,37,110,159,16,0,0,76,1118,870,22,62,106,11,0,0,47,352.3,123.89999999999999,375.6,166.4,368.3,93.2,366.9,168.6,225.6,131,255.9,115.89999999999999,108.8,123.3,167.6,360,240.8,371.4
40,143,156,918,827,1,13,35,9,0,0,33,717,654,1,11,24,4,0,0,23,321.7,267.9,301.1,256.9,396.9,183.3,315.3,248.4,250.3,291.8,320.1,215.1,225.70000000000002,253.3,252.6,359.7,285.8,308.3
40,143,157,2090,1487,186,126,115,27,1,1,147,1629,1251,110,82,86,20,1,1,78,438.5,355.7,398.3,442.6,479,282.8,372.5,439.3,273.9,373.8,344.8,320.1,319.4,347.5,440.7,458.40000000000003,309.7,385.5
40,143,158,3624,2092,313,593,158,319,2,14,133,2671,1663,211,387,109,212,2,9,78,1073.1,596.6,1259.1,884.1999999999999,1154.1,470.2,1219.9,883.6,812.1,701.8,910,625.6,533.5,663.5,884.2,1113.5,860.9,1239.5
40,143,159,306,115,2,165,7,1,0,5,11,207,107,1,83,7,1,0,2,6,13.200000000000001,16,14.7,21.8,12.5,14.1,14,20.7,7.4,12.2,8.6,11.5,15,12,21.2,13,8,14.5
40,143,160,2122,926,344,503,88,163,1,4,93,1527,782,214,292,62,125,1,0,51,334.2,294.2,341.8,362.8,347.1,259.9,330.3,360,219.1,290,251.2,266.7,276.7,278.2,361.5,340.5,234.9,336.2
40,143,161,2996,1424,843,297,154,49,0,4,225,2374,1274,594,199,120,44,0,4,139,227.9,438.1,210.1,500,258,348,205.1,463,114.9,316,139.9,310.9,392.9,313.6,481.6,242.9,127.4,207.6
40,143,162,1878,1125,371,178,38,70,1,4,91,1840,1111,367,173,37,59,1,4,88,145,33,118,57,142,31,117,51,64,24,62,30,32,27,54,143.39999999999998,62.9,117.5
40,143,163,1584,1309,67,71,54,20,2,0,61,1389,1171,60,42,46,16,2,0,52,522.5,337.9,474.59999999999997,478.6,601.6,262.6,480.4,460.3,395.2,436,478.6,357.9,300.4,397,469.3,561.9,436.7,477.3
40,143,164,907,798,21,28,31,4,0,0,25,759,685,12,13,24,2,0,0,23,304.2,179.9,281.3,255.5,347.5,143.4,266.5,256.7,223.1,257,279.6,199.1,161.4,228,255.8,325.6,251.3,273.8
40,143,165,1219,941,53,66,40,56,4,3,56,987,788,45,44,27,43,2,3,35,344.2,142.9,346.8,205.9,383.90000000000003,114.89999999999999,338.9,200,298.2,183,321,166.9,128.8,175,202.8,364.3,309.6,342.9
40,143,166,2602,2155,72,107,106,92,1,2,67,1944,1672,42,65,69,61,1,2,32,898.7,398,940.6999999999999,475.2,987.1,318,911,472.1,692.9,494.09999999999997,824,389.5,357.8,441.6,473.5,943,758.4,925.7
40,143,167,1904,1668,33,55,44,50,0,12,42,1436,1269,21,29,36,44,0,9,28,925.4,254.20000000000002,1115.2,313.40000000000003,1016,191.1,1101.3,339,759.2,311.2,844.3000000000001,221.6,222.3,266.6,326.6,970.6,802,1108.3
40,143,168,1843,1497,86,63,68,39,0,4,86,1559,1318,60,42,50,32,0,3,54,602,354.1,568.8,388.8,671.1,268,568.1,381.7,470.3,427.90000000000003,579.2,331,311.2,379.3,384.90000000000003,636.5,524.9,568.3
40,143,169,2986,1663,424,528,123,96,0,4,148,2299,1414,291,340,90,80,0,3,81,476,403.8,371.1,410.90000000000003,538.9,308,352.9,403.8,323.8,375.9,379.3,327.2,355.8,351.6,407.59999999999997,507.2,351.6,361.8
40,143,170,1098,982,8,27,23,26,4,0,28,820,740,4,18,18,19,4,0,17,588.8,141.8,636.2,180,627,99.9,631.9,178.1,450.9,168.1,499,120.10000000000001,120.8,144.2,179.2,607.9,474.6,634.1
40,143,171,2542,1955,138,156,71,64,1,5,152,2049,1618,106,105,55,57,1,3,104,749.3,385.3,606.8,453.7,802.5,320.90000000000003,589,445.7,508.8,438.1,599.9,354,353.7,396.1,449.7,775.9,554.5,598.5
40,143,172,4877,3422,345,275,161,490,10,9,165,3908,2829,259,212,121,366,6,9,106,1050.2,645.8,985.6999999999999,775.6999999999999,1168.8,512,951.9,775.9,701.9,709.8,834,594.8,578.9,651.9,775.9,1109.5,768.3,968.5
40,143,173,1816,1502,71,71,66,37,0,0,69,1386,1175,42,42,51,28,0,0,48,648.9,287.1,625.2,358,735,212.9,628.9,341.1,496.1,336.1,591,242.1,249.70000000000002,289.2,349.6,692,543.8000000000001,626.6
40,143,174,4051,3170,175,216,152,195,0,5,138,3248,2621,133,144,118,141,0,5,86,1223,648,1221.4,722.9,1370.2,525.1,1220,687.3,881.2,742,1060.2,576.6,586.9,659.1,705,1296.4,970.5,1221.1
40,143,175,3000,2295,195,184,85,108,0,0,133,2307,1800,148,128,64,82,0,0,85,757.1,380.3,738.9,487.2,812.9,318,723.8,479.8,539.8,420,626.8,339.1,349,379.8,482.8,784.6999999999999,582.8,731.1
40,143,176,1321,830,261,68,73,14,0,1,74,1042,722,168,40,55,11,0,0,46,176.8,188.3,170.8,214.5,197.2,154.4,168.6,206.6,118.9,202.9,148,179.4,171.7,191.1,210.4,186.79999999999998,133.6,169.70000000000002
