state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_fis,uss_18_dem_ray,uss_20_rep_sas,uss_20_dem_jan,gov_18_rep_ric,gov_18_dem_kri,atg_18_rep_pet,sos_18_rep_evn,sos_18_dem_dan,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
31,145,16P,980,891,2,71,4,4,0,0,8,756,702,1,44,3,4,0,0,2,292.9,48.5,312.8,55.8,196.6,42.4,303.3,40.7,199.1,50.5,215,206.2,40.7,48.5,44.3,48,292.9,204,308.6,46.3,246.1
31,145,17P,833,776,8,30,1,4,0,2,12,603,576,5,14,1,3,0,0,4,286.1,58,270,70.1,175.3,57,254,53.2,183.1,50.7,196.8,175.3,57,58,55,61.5,286.1,182.6,262,57.2,219.9
31,145,1P,948,864,41,34,7,1,0,0,1,751,679,38,25,7,1,0,0,1,361.1,40.5,448.4,47.6,285.8,34.2,428,21.8,291.3,45.300000000000004,301.5,292,33,40.5,36.1,34.1,361.1,292.5,437.1,36.1,343.4
31,145,2P,389,383,0,5,1,0,0,0,0,289,285,0,3,1,0,0,0,0,197.79999999999998,13,192.3,20.1,128.5,19.900000000000002,173.9,16.1,140.4,16,140.4,133.8,15.9,13,16.6,17.2,197.79999999999998,134.7,180.4,16.6,158.6
31,145,3P,624,600,2,11,2,1,0,1,7,475,461,0,7,2,1,0,1,3,324.2,22.5,316.8,34.1,212.4,33.6,287.1,26.5,229.79999999999998,25.1,229.9,220.2,25,22.5,27.5,29.1,324.2,222.6,300.1,27.6,260.7
31,145,4P,409,399,0,8,0,0,0,0,2,327,320,0,5,0,0,0,0,2,219.5,15.1,206.9,21.7,169.6,29.8,191.6,19.4,178.6,33,185.2,174.9,31.8,15.1,31.8,20,219.5,177.1,197.9,26.2,190.4
31,145,5P,423,412,0,9,0,0,0,0,2,330,323,0,5,0,0,0,0,2,211.9,30.6,245.7,37.9,161.4,36.6,229.1,29.4,165.7,36.6,169.9,165,32.300000000000004,30.6,35.9,33.2,211.9,165.3,236.4,33.1,194.3
31,145,6P,416,403,0,11,0,1,0,0,1,312,303,0,7,0,1,0,0,1,155.9,13.1,167.1,17.7,123.5,19.7,167.4,9.9,125.60000000000001,18.900000000000002,127.9,125.60000000000001,12.4,13.1,18,13.5,155.9,125.3,167.20000000000002,14.700000000000001,141.1
31,145,8P,980,926,0,45,1,3,0,0,5,757,731,0,23,1,1,0,0,1,418.8,57.2,465.9,79.1,313.3,77.3,434.7,53.6,329.5,74,359,325.7,65.1,57.2,72,66.2,418.8,331.8,450.5,67.9,377.7
31,145,9P,618,599,0,15,0,1,0,0,3,463,454,0,8,0,1,0,0,0,298.9,73,343.1,56,255.9,58.8,336.1,39,255.3,70.2,284.8,253.70000000000002,56,73,61.699999999999996,47.4,298.9,262.4,339.5,58.699999999999996,289.8
31,147,10P,463,452,0,1,9,0,0,0,1,350,344,0,0,5,0,0,0,1,140.3,45.2,147.5,51.3,101.7,53.7,156,31.7,114.6,46.3,133.1,115.2,36.4,45.2,46,40.7,140.3,115.8,152.9,44.6,130.1
31,147,11P,414,394,1,11,6,0,0,0,2,339,326,0,7,4,0,0,0,2,146.2,45.4,136.6,44,109.7,44.9,140.6,30.3,127.9,34.7,146.2,120.4,38.7,45.4,39.1,37,146.2,126.4,138.5,39.1,132.8
31,147,12P,971,933,2,2,14,4,0,0,16,751,726,2,1,11,3,0,0,8,354.1,119.8,372.2,163.9,295.4,113.9,393.2,108.6,303.9,116.2,336.4,280.4,117.2,119.8,116,135.3,354.1,303.6,382.5,123.3,333.6
31,147,14P,958,859,3,24,38,9,0,0,25,734,679,0,15,24,7,0,0,9,254.7,94.8,302.4,112.5,228.3,100.8,293.9,76.8,232.8,98.4,263.8,209.6,103.2,94.8,100.8,95.3,254.7,232.3,297.3,97.3,254.6
31,147,15P,1326,1225,0,14,41,2,0,0,44,1031,977,0,8,23,2,0,0,21,382.3,121.8,460.2,157.3,339.4,112.2,455.2,107.9,347.2,113.4,385.7,334,113,121.8,112.5,132.7,382.3,352.8,458.2,122.5,386.3
31,147,18P,1064,974,5,24,39,6,0,0,16,791,737,3,13,26,3,0,0,9,189.8,105.2,221.7,115.9,132,100.4,215.7,86.1,145.8,95.1,186.7,124.1,102.2,105.2,100.4,99.5,189.8,146.7,218.6,100.5,175.3
31,147,1P,373,371,0,0,1,0,0,0,1,307,306,0,0,1,0,0,0,0,164.6,32,171.1,35.4,109.5,48.1,170.9,20.7,119.60000000000001,41.5,125.9,110,36,32,41.8,30.400000000000002,164.6,117.60000000000001,170.9,35.4,140.2
31,147,2P,378,365,0,7,0,1,0,0,5,318,310,0,4,0,1,0,0,3,133.2,42.8,159,49.4,91.6,42.8,162.8,30.400000000000002,94.6,45,114.2,94.6,35.6,42.8,42.4,39,133.2,98.39999999999999,159.2,42.2,122.6
31,147,3P,465,440,0,2,10,1,0,0,12,374,362,0,1,4,1,0,0,6,205.1,53.5,205.3,63.6,156,58.2,207.2,38.6,162.6,58.7,165.7,147.2,53.4,53.5,58.1,51.9,205.1,158,206.4,54,179.4
31,147,4P,221,213,0,4,0,0,0,0,4,179,173,0,4,0,0,0,0,2,79.3,21.6,101.39999999999999,37.300000000000004,57.4,28.5,90.1,24,61.099999999999994,30.599999999999998,69.2,58.9,28.2,21.6,28.5,30.7,79.3,61.099999999999994,94.5,28.2,73.2
31,147,5P,403,388,0,8,6,0,0,0,1,327,317,0,5,4,0,0,0,1,144.8,32.9,160.1,43.9,108.1,42.8,142.70000000000002,22.6,117.4,36.2,124.9,110,42.8,32.9,42.5,33.8,144.8,113.39999999999999,149.4,35.4,130.6
31,147,6P,312,301,0,6,2,1,0,0,2,261,253,0,5,1,0,0,0,2,129.2,21,130.5,26.2,99.3,26.1,121.1,24.2,107.6,24.2,113.4,103.1,26.1,21,25.9,25.1,129.2,104.5,124.89999999999999,24.8,114.9
31,147,7P,221,213,0,5,3,0,0,0,0,177,171,0,5,1,0,0,0,0,74.7,10.8,102.89999999999999,14,60.199999999999996,10.1,94.3,13,63.6,10.8,66.9,63.2,11.9,10.8,10.8,14,74.7,63.6,98.2,11.4,75.4
31,147,8P,451,438,0,2,6,3,0,0,2,351,343,0,1,3,2,0,0,2,242.9,24.9,244.6,41.9,156,41.5,229.7,35.1,170.1,34.5,164.7,155.5,35.2,24.9,35.8,37.2,242.9,162.1,238,35.2,194.5
31,147,9P,343,264,0,2,67,0,1,0,9,276,227,0,2,41,0,0,0,6,122.7,42.9,157.8,37,94.7,39.9,147.4,31.2,99.6,39.9,109.10000000000001,87.8,43.1,42.9,39.9,33,122.7,97.3,152.8,39,116.1
31,149,1P,400,391,0,2,4,2,0,0,1,322,317,0,1,1,2,0,0,1,180.8,18.400000000000002,195.5,21.5,149.7,20.6,183,11.6,150.3,25.9,146.1,142.2,18.2,18.400000000000002,21,16.400000000000002,180.8,147.5,188.1,18.8,163.29999999999998
31,149,2P,640,629,0,0,3,0,0,4,4,509,504,0,0,2,0,0,2,1,285.6,29,309.5,34.4,236.8,32.9,290.5,18,238,39.2,230.5,224,28.1,29,33.2,26.400000000000002,285.6,232.5,300,30,258.8
31,149,3P,284,281,0,0,2,1,0,0,0,229,227,0,0,2,0,0,0,0,128.4,13,138.6,14.9,106.39999999999999,14.700000000000001,130.1,8.200000000000001,106.5,18.8,104.4,100.8,12.9,13,14.8,11.200000000000001,128.4,105.2,133.5,13.1,115.7
31,149,4P,101,100,1,0,0,0,0,0,0,81,80,1,0,0,0,0,0,0,45.4,4.7,49,5.2,37.6,5.1,45.9,3,37.6,6.8,36.9,35.7,4.6000000000000005,4.7,5.2,4,45.4,37.199999999999996,47,4.7,40.9
31,149,5P,101,101,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,42.7,4.3,46.1,5.3,35.4,5,43.4,2.6,35.699999999999996,6,34.4,33.6,4.2,4.3,5,4,42.7,34.9,44.5,4.6000000000000005,38.6
31,151,10P,1310,1140,9,125,11,16,0,1,8,982,854,4,102,8,10,0,1,3,329.3,157.4,449.7,200.1,234.4,161.7,447.2,133,251,166.9,331,222.7,160.6,157.4,162.2,165.7,329.3,260.6,448.4,162.6,323.8
31,151,11P,985,885,0,79,1,17,0,0,3,727,672,0,42,1,12,0,0,0,291.1,104,353.7,87.5,198.7,120.2,334,72.7,219,119,274.1,198.7,120.9,104,120.2,80.3,291.1,222.3,343.1,104.3,266.8
31,151,12P,875,832,2,24,5,2,0,0,10,690,657,0,20,3,2,0,0,8,246,106.2,306,138,206.4,123.7,330.4,94.2,219.6,131.1,288.6,211.1,115.1,106.2,123.7,115.8,246,234.4,317.7,116,256.7
31,151,13P,2313,997,15,1229,15,43,0,2,12,1554,791,9,702,10,34,0,1,7,206.3,237.7,264,280.3,169.6,191.5,268.2,223.6,167.2,209.9,286.6,173.8,198,237.7,199.2,251.5,206.3,198.9,266.2,223.3,219.7
31,151,14P,2253,1275,32,831,4,67,1,17,26,1693,1060,31,517,4,51,1,11,18,245,276.7,309.9,318.3,194.4,224.3,339.1,229,198.2,243.5,296.8,200.7,224.5,276.7,230.5,273.1,245,222.4,324.7,252.8,254.7
31,151,15P,2308,1760,19,422,1,62,1,7,36,1862,1511,19,262,1,45,1,2,21,292.5,301.5,344.2,338.8,226.6,283.7,377.4,219.1,238.8,306.4,368.5,238.9,269.7,301.5,286.8,278.7,292.5,268,360.6,286.3,297.5
31,151,1P,652,633,2,13,0,1,0,0,3,492,483,0,5,0,1,0,0,3,251,80.3,275.7,84.2,169.5,78.8,281.2,53.2,190.6,83.3,231.2,196.1,63.1,80.3,75.5,67.7,251,196.8,278.4,74,227.6
31,151,2P,647,617,3,17,1,3,0,1,5,514,502,3,5,1,1,0,1,1,260.4,74.9,293.8,86.3,205.4,103.4,284.2,60.8,222.9,93.9,257.4,210.2,73.2,74.9,90.9,72.1,260.4,224,288.9,82.3,248.6
31,151,3P,1183,1095,6,69,1,1,0,0,11,902,850,3,42,1,1,0,0,5,334.5,152.9,410.3,153.6,237.20000000000002,169.4,391.7,116.5,263.2,168.7,341.8,234.3,161.3,152.9,168.5,134.5,334.5,269.5,402,150.6,318.6
31,151,5P,870,817,0,35,0,8,0,0,10,674,641,0,24,0,5,0,0,4,265.7,128.3,318.8,168.4,209.6,149.2,313.8,111.1,223.1,156.8,275.1,201.8,148.7,128.3,150.2,137.9,265.7,225.2,316,142.9,257.4
31,151,6P,348,333,1,13,0,0,0,0,1,267,259,0,8,0,0,0,0,0,106.8,57.800000000000004,129.6,53.5,89.5,50.6,136.3,49,88.4,53.5,111.3,79.39999999999999,50.5,57.800000000000004,50.6,52.1,106.8,91.7,132.4,53.4,106.7
31,151,7P,456,433,3,13,1,3,0,0,3,372,359,1,7,1,1,0,0,3,165.20000000000002,53.5,173.29999999999998,70.1,112.89999999999999,76.3,173.29999999999998,49,127,86.2,148.70000000000002,113.5,74.1,53.5,76.3,58.8,165.20000000000002,126.89999999999999,173.29999999999998,69.8,147.9
31,153,100P,2403,2199,34,77,3,75,1,0,14,1725,1586,28,50,2,54,1,0,4,643.6,470.3,720.7,671.4,573.8,438.1,831.5,366.6,592.7,455.4,766.3,578.1,441.1,470.3,445.1,519,643.6,627.6,776,473.7,672.3
31,153,101P,1705,1601,14,42,1,27,0,0,20,1168,1112,8,19,1,19,0,0,9,405.3,296.6,455.6,406.9,337.4,266,507.6,223,351.5,272.2,464.5,340.8,268,296.6,268.9,314.8,405.3,373.8,481.3,289,409.1
31,153,102P,2474,2282,23,106,2,34,0,7,20,1639,1523,19,63,2,19,0,3,10,890.6,533.1,1096.2,825.4,758.9,501.8,1222.9,471.8,791.3,511.6,972.7,775.8,485.2,533.1,499.9,648.1,890.6,824.7,1159.4,554.8,929.6
31,153,103P,5680,5134,51,245,7,145,0,7,91,3725,3416,32,132,5,103,0,4,33,1555,1092.9,1807.7,1519,1259.7,997.1,2036.6,882.5,1305.1000000000001,1029.9,1687.1,1289.3,982.4,1092.9,1003.1,1200.8,1555,1385.2,1921.3,1084.1,1563.2
31,153,104P,2086,1841,37,125,5,36,0,1,41,1403,1255,27,73,3,27,0,1,17,644.3,362,768.3,621,590,359.5,865.9,324.09999999999997,594.6,389.2,758.4,597.6,360.1,362,369.7,472.6,644.3,635.4,817.2,402.5,688.3
31,153,10P,1147,1024,15,79,4,1,2,0,22,825,751,9,52,4,1,2,0,6,321.7,208.6,344.90000000000003,267.6,260.3,180.5,377.8,150,262.6,197,334.2,268.7,176.7,208.6,184.8,208.9,321.7,281.4,361.5,196.70000000000002,310.1
31,153,11P,1749,1603,16,70,2,22,0,0,36,1272,1183,10,44,2,15,0,0,18,496.1,321.4,531.7,412.6,401.4,278.8,582.6,231.4,405.4,303.7,515.5,414.4,272.4,321.4,285.1,322,496.1,434.4,557.1,303.6,478
31,153,12P,1542,1377,9,93,6,15,0,0,42,1129,1032,6,49,6,11,0,0,25,363.5,247.6,418.5,423.1,278.2,252.5,470.8,269,287.5,264.5,398.3,283.4,257.4,247.6,258.1,345.9,363.5,312.2,445,285.6,357.2
31,153,13P,3284,2807,135,190,12,51,0,2,87,2262,2003,68,105,7,43,0,2,34,803.4,525.5,967,853.4,674.5,495.5,1102.1,502.3,687.9,527.9,902.4,676.5,513.2,525.5,512,677.4,803.4,734.8,1034.8,569.4,831.1
31,153,14P,1032,964,8,41,7,6,0,0,6,759,717,6,24,5,6,0,0,1,336.4,221.8,582.3,519.9,332.6,249.4,663.4,283.6,343.3,269,455.5,343.2,254.5,221.8,257.6,401.7,336.4,368.7,622.9,299.6,436.5
31,153,15P,3143,2745,93,143,7,99,4,1,51,2581,2278,83,108,7,74,4,1,26,1009.5,720.7,1318.8,1223.4,928.8,709.5,1523.1,662.6,961.4,742.2,1252.9,947.4,712.2,720.7,721.5,943.2,1009.5,1022.6,1421.1,795.3,1134.6
31,153,16P,904,804,14,40,3,23,0,0,20,629,567,11,22,3,16,0,0,10,295.3,175.4,380.4,314.4,276.40000000000003,174.8,432.5,164.7,280.8,188.5,357.4,279.6,175.8,175.4,179.6,239.5,295.3,298.6,406.4,199.1,329.1
31,153,17P,1781,1531,48,116,4,51,1,1,29,1366,1215,30,71,4,36,1,0,9,484.3,349.5,509.9,424,428.6,323.4,547.1,258.1,432.9,353.2,566.3,412.1,348.5,349.5,341.7,341.1,484.3,459.7,528.5,342.4,482.8
31,153,19P,2333,2160,28,71,1,44,0,4,25,1713,1603,18,42,1,34,0,2,13,872.1,443,882,564.9,822.3,369.1,989.4,267,812.7,411.3,966.1999999999999,792,379.5,443,386.9,415.9,872.1,848.3,935.4,405.4,876.6
31,153,1P,3480,3247,14,112,3,46,1,1,56,2269,2141,9,56,3,31,1,1,27,1519.5,805.9,2391.3,1482.8,1419.6,793.1,2643.3,773.5,1436.1,839.6,1781.9,1422.3,780.9,805.9,804.8,1127.4,1519.5,1515,2517.3,912,1801.7
31,153,20P,1399,1168,64,112,6,15,0,2,32,1038,889,46,71,5,11,0,1,15,553.5,348,600.4,487.5,507.8,310.8,674.6,258,510.2,341.3,644.6,502.9,324.59999999999997,348,325.6,372.9,553.5,541.3,637.6,345,570.6
31,153,21P,1648,1408,88,77,9,17,2,4,43,1263,1115,55,47,7,17,1,0,21,693.4,389.1,822.7,612,626,340.2,945.1,314.9,638.8,364,775.1,621.9,353.7,389.1,352.8,463.5,693.4,665.3,883.8000000000001,395.7,731.9
31,153,22P,958,881,15,36,5,9,0,0,12,726,685,10,16,3,5,0,0,7,315.2,174,339.8,267.8,270.7,167.4,375.8,145,274.8,181.2,348.5,270.2,173.2,174,173.8,206.4,315.2,291.1,357.5,184.6,314.1
31,153,24P,1290,1098,58,85,5,4,2,3,35,1001,873,49,58,2,3,1,2,13,397.5,225.4,416.7,333.90000000000003,334.5,212.3,461,183,339.9,231.6,431.5,335.4,220.8,225.4,221.5,258.9,397.5,360.3,438.8,234.4,387.8
31,153,26P,1859,1491,137,131,2,41,0,4,53,1310,1114,84,70,2,26,0,0,14,416.6,256.2,412.7,352.3,341.3,230.8,464,194.4,343.7,255.7,441.4,350.9,236.9,256.2,241.29999999999998,273.2,416.6,369.2,438.4,254.5,395.59999999999997
31,153,28P,2026,1815,52,68,3,51,4,4,29,1335,1218,32,31,1,33,3,2,15,689,415.1,778.4,594.5,670.8000000000001,381.5,880.9,301.2,677.5,412.6,822.6,670.5,376.8,415.1,390.3,447.7,689,710.6,829.5,413.3,741.4
31,153,2P,1877,1847,2,11,1,8,0,0,8,1320,1306,1,6,0,5,0,0,2,819.9,335.4,737.2,387.2,718.1,289.1,793.2,208.4,710.7,340.6,830,697.9,309.7,335.4,312.3,297.5,819.9,738.8,765.2,311.2,758.6
31,153,31P,1097,984,23,54,3,14,0,4,15,775,711,18,22,1,12,0,1,10,265.7,157.9,266.7,221.8,217.6,144.8,297.1,122.9,220.5,159.2,281.9,220.9,150.2,157.9,151.4,172.4,265.7,235.2,281.90000000000003,159.4,252.8
31,153,32P,1239,1076,47,78,1,22,0,0,15,894,792,32,43,1,18,0,0,8,366.1,249.6,362.3,321.4,325,224.8,411.7,166.7,322.6,249.6,418.9,320.59999999999997,236.1,249.6,236.79999999999998,244.3,366.1,346.9,386.6,241.2,361.1
31,153,34P,1430,1268,32,73,7,17,0,2,31,1069,976,19,43,6,13,0,2,10,440.3,271.5,445.7,371.7,375.9,250.8,495.4,200.5,379.4,275.4,486,371,265.3,271.5,263.8,286.3,440.3,403.4,470.2,272.7,427.8
31,153,35P,1407,1288,39,35,4,18,0,1,22,986,912,29,22,2,11,0,1,9,646,385.2,737.8,569.3,603.9,341.7,824.3,305.1,611,372.2,759.5,599.4,355.7,385.2,356.5,437.1,646,643.4,781,388.3,683.1
31,153,37P,1573,1167,77,186,8,57,3,14,61,1153,915,60,106,7,37,3,4,21,324.9,265.4,355.8,358.2,278.5,247,403.4,207.6,289.2,255.4,386.7,280.3,253.79999999999998,265.4,252.1,283,324.9,308.6,379.5,264.4,331.5
31,153,38P,1203,922,92,136,14,8,0,3,28,832,688,51,68,4,8,0,3,10,219.5,182.7,255.4,253.2,173.6,165.1,279.5,159,187,169.6,257.7,177.9,173,182.7,169.2,206,219.5,199.1,267.6,183.7,221.4
31,153,39P,1527,1294,17,112,2,64,0,0,38,1103,968,13,65,2,42,0,0,13,410.6,278.3,426.9,372,342.8,264.1,488.7,206.9,359,273.4,460.5,345.2,269.5,278.3,269.2,289.4,410.6,376.6,457.4,277.5,404.7
31,153,3P,2584,2455,25,59,3,12,0,1,29,1726,1669,13,22,2,10,0,0,10,675,356.2,785.9,487.8,574,346.6,832.5,267,583.1,372,762.1,589.4,345.2,356.2,354.6,377.4,675,627.3,809.1,362.6,686.1
31,153,40P,4200,3518,116,298,10,161,5,8,84,2935,2504,91,179,6,111,3,1,40,1454.4,881.2,1676.1,1294.1,1365.1,810.2,1870.1,718.4,1380.7,869.7,1708,1362.6,820.1,881.2,833.2,1005.5,1454.4,1453.9,1773.1,899,1545.7
31,153,41P,1580,1285,65,89,4,83,0,8,46,1130,956,37,56,3,58,0,2,18,308.1,248.29999999999998,347.3,344,235.70000000000002,222.4,377.2,221.1,256.9,228.6,355.2,242.2,235.2,248.29999999999998,228.7,282.6,308.1,273,362.2,250.2,303.4
31,153,42P,1506,1307,34,94,8,16,0,0,47,1052,941,19,55,5,14,0,0,18,341.4,249.1,375.9,342.1,275.6,230.4,423.2,200.2,293.5,237.8,387.4,279.8,238.9,249.1,235.9,271.09999999999997,341.4,309,399.7,249.6,339.5
31,153,43P,1042,731,139,73,4,53,0,5,37,732,570,71,33,4,40,0,3,11,199.5,160.9,224.9,222.8,152.7,144.1,244.1,143.1,166.5,147.9,230,156.8,152.5,160.9,148.20000000000002,183.1,199.5,176.5,234.7,162,196.4
31,153,44P,1274,1022,20,196,3,15,0,3,15,933,781,18,114,3,10,0,1,6,284.8,226.7,291.4,282.8,214.4,189.5,312,185,221.4,198.5,292.7,217,192.5,226.7,193.4,233.9,284.8,236.3,301.7,212.4,262
31,153,45P,1098,876,10,157,2,28,5,0,20,822,697,10,90,2,18,0,0,5,250.79999999999998,199.9,256.7,249.1,188.7,167.1,275,162.6,194.8,174.7,257.6,191.2,169.6,199.9,170.5,205.7,250.79999999999998,208.2,265.8,187.1,230.8
31,153,46P,1030,801,28,173,2,10,0,0,16,751,622,18,93,2,7,0,0,9,229.29999999999998,182.6,234.4,227.5,172.7,152.4,250.8,148.6,178.1,159.7,235.5,174.7,155,182.6,155.6,188.1,229.29999999999998,190.2,242.70000000000002,171,210.8
31,153,47P,1917,1486,47,314,5,25,3,1,36,1413,1150,33,189,4,15,3,1,18,504.7,334.4,569.8,462.8,425.5,310.9,615.7,296.4,434.6,324.2,567.2,425,317.2,334.4,317.1,379.8,504.7,462.9,592.6,341.2,506.1
31,153,49P,1709,1307,31,318,13,12,1,0,27,1301,1066,19,187,10,7,1,0,11,400,284.3,432.7,369.3,307.3,263.8,457.7,251.4,317.2,270.2,434.4,306.3,270.2,284.3,268.2,310.4,400,341.3,444.7,284.7,379.6
31,153,4P,1082,1058,6,6,1,0,0,0,11,848,836,3,5,1,0,0,0,3,533.4,194.2,662.1,256,490.6,168,673.3,137.3,499.1,179.3,554.4,484.2,169.6,194.2,171.8,195.7,533.4,507.5,667.7,183.6,556.3
31,153,50P,974,592,21,341,4,5,0,0,11,706,466,21,205,4,3,0,0,7,197.2,162.2,209.9,195.20000000000002,145.9,142.3,221,136,151.6,147.2,212.8,141.8,151.2,162.2,147.2,165.5,197.2,163.1,215.4,155.6,182.9
31,153,52P,1585,908,66,566,12,9,0,0,24,1094,697,44,331,7,8,0,0,7,280.9,260.7,294.7,295.7,200.7,220.4,308.6,209.7,210.2,228.7,301.9,189.4,240.3,260.7,229.70000000000002,253,280.9,225.6,302.1,242.6,255.2
31,153,53P,1215,882,75,186,8,18,3,3,40,897,688,55,114,5,17,3,2,13,328.5,221.6,326.8,312.2,269,208.6,356.6,179.7,273,226.1,357.8,276.1,214.3,221.6,216.4,246.20000000000002,328.5,293.7,341.9,227.1,312.5
31,153,54P,135,110,12,11,0,1,0,0,1,110,94,10,6,0,0,0,0,0,24,25.6,28.9,33.2,20.2,21.7,31.3,23.599999999999998,20.8,22.4,29.6,20,22.599999999999998,25.6,22.2,28.5,24,22.5,30,24.9,25.1
31,153,55P,2003,1474,176,182,10,79,4,11,67,1545,1199,129,112,8,72,2,4,19,555.5,380.4,558.7,542.4,452.5,357,612.1,315,461.1,388.5,606.7,466,367.6,380.4,370.9,429.2,555.5,496.5,585.3,391.8,530.7
31,153,56P,3046,2141,214,409,6,141,5,16,114,2212,1619,165,262,6,105,4,5,46,696.5,540.7,764.2,786.8,578.3,497.6,850.6,483.5,595.4,529.5,805,587.1,516.1,540.7,514.6,635.1,696.5,641.4,807.6,559.1,696.9
31,153,58P,1298,981,79,129,5,48,2,4,50,1042,821,63,84,4,40,2,1,27,327.5,252.3,353.4,374.3,264.5,233.1,394.8,228.70000000000002,272.8,252.5,371.1,271.4,243.4,252.3,242.9,301.5,327.5,295,374,263.9,322.3
31,153,59P,1921,1423,98,256,6,83,1,1,53,1418,1091,74,151,5,67,1,1,28,405.5,343,444.5,476.3,334.1,311.9,490.6,300.5,345.3,323.8,477.7,334.8,323.09999999999997,343,319.6,388.2,405.5,373,467.6,346.4,404.8
31,153,5P,1263,1238,0,14,1,4,0,0,6,980,961,0,13,1,2,0,0,3,567,256.2,731.6,458.2,563.6,264.40000000000003,823.8,233.2,575.3,278.4,683.1,561,266.1,256.2,269.6,345.7,567,595.7,777.8000000000001,292.5,643.6
31,153,61P,1489,813,278,266,14,23,2,22,71,937,587,154,137,4,22,2,8,23,218.6,219.9,248.4,272.3,171.7,186.5,265.5,192.7,178.4,192.6,255.3,166.7,198,219.9,192.5,232.2,218.6,193,256.90000000000003,210.5,214.9
31,153,62P,1096,835,80,81,2,49,2,2,45,769,608,58,52,2,38,2,0,9,268.7,187,271.4,266.9,223.29999999999998,165.1,316.4,158.2,223.29999999999998,178.5,305.9,219.1,176.1,187,173.2,212.6,268.7,242.8,293.9,188.7,261.1
31,153,64P,2462,2185,62,101,1,45,2,0,66,1758,1591,46,66,1,33,2,0,19,792,444.1,880.9,642.7,759.1,411.2,996.5,325.9,758.4,450.9,932.2,765.2,417.3,444.1,426.3,484.1,792,804,938.3000000000001,448.3,840.2
31,153,65P,1224,979,38,160,5,20,6,3,13,921,766,33,90,4,15,4,2,7,248.29999999999998,218.8,274,292.9,208.7,193.5,297.2,192.6,213.4,202,292.3,210.7,198.9,218.8,198.3,242.8,248.29999999999998,231.2,285.6,216.5,249.3
31,153,66P,3073,2344,287,229,9,80,7,1,116,2233,1754,212,144,7,74,2,1,39,649.8,404.5,685.6,605.5,548.9,367.1,757.2,384.7,542,419.2,717.4,551.5,389.6,404.5,391.9,495,649.8,590.1,721.2,428.7,635.9
31,153,67P,347,291,20,19,1,5,0,0,11,234,202,12,13,1,4,0,0,2,102.89999999999999,62.5,122,93.60000000000001,95.8,58.2,134.8,55.5,96.7,61.9,120.2,95.8,58.9,62.5,59.699999999999996,74.7,102.89999999999999,102.3,128.6,64.9,109.60000000000001
31,153,68P,2023,1560,189,133,3,67,8,4,59,1483,1173,130,91,3,52,3,1,30,351.5,263.4,384.6,385.3,264.5,235.4,439.6,250.9,281.2,251.4,394.1,272.7,246.4,263.4,244.2,318.4,351.5,303.3,412.2,272,341.1
31,153,69P,1284,911,113,152,10,23,8,3,64,989,711,96,111,9,21,4,3,34,232,149.7,210.3,183.70000000000002,176.5,123.2,229.7,120.6,179.9,135.1,238.5,177.9,131.9,149.7,130.1,151.9,232,193.3,219.8,140.6,206.4
31,153,6P,1558,1482,10,27,1,3,0,0,35,1124,1092,1,15,1,3,0,0,12,490.2,217.8,577,253.7,417.3,188,565.2,170.9,412.3,224.8,513.2,408.8,204,217.8,205.3,213.5,490.2,438.5,569.6,209.9,483.40000000000003
31,153,70P,3331,2735,194,197,12,89,3,3,98,2379,1970,151,118,9,79,3,3,46,1041.4,595.4,1225.5,938.3,918.5,530.6,1370.3,535.7,906.8,613,1144.9,911.7,568.9,595.4,571,736.9,1041.4,970.5,1298.1,630.3,1074.2
31,153,71P,3429,2770,233,252,19,60,3,7,85,2422,2012,169,138,13,53,2,5,30,880.6,543.8,986.2,792,797.8,500.9,1111.4,449.8,807.4,541.8,1025.7,806.2,511.4,543.8,517.9,620.5,880.6,859.7,1049,556.4,916.3
31,153,72P,2310,1641,238,226,10,112,17,5,61,1780,1312,189,133,6,102,8,2,28,463.4,372.90000000000003,467.8,501.9,386.2,316,520.7,313.3,388.1,344.6,539.2,388.1,326.3,372.90000000000003,329,407.7,463.4,425.2,494.5,362.2,450.3
31,153,73P,1673,1229,100,223,16,59,0,2,44,1230,939,78,129,9,53,0,1,21,280,186.7,265.9,226.2,207.8,157.6,289.9,147.5,219.3,168.1,295,213.5,168.6,186.7,164.9,187,280,234.1,277.8,175.9,253.5
31,153,74P,1684,1367,58,124,19,47,1,1,67,1209,1012,46,67,15,38,1,1,29,301,202.5,309,248.1,231.4,171.9,336.8,158.2,246.8,180.8,329,237.4,182.7,202.5,179,203.3,301,261.5,323,190.3,284.3
31,153,77P,1748,1487,78,91,9,19,0,0,64,1320,1164,58,48,7,17,0,0,26,499.6,305.3,502.9,407.1,443.3,265.2,534.9,237.29999999999998,449.5,281.7,559.9,453.5,266.1,305.3,271,322.3,499.6,476.1,518.6,294.1,491.9
