state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_thu,uss_16_dem_wil,uss_20_rep_rou,uss_20_dem_ahl,gov_18_rep_noe,gov_18_dem_sut,atg_18_rep_rav,atg_18_dem_sei,sos_18_rep_bar,sos_18_dem_fre,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
46,073,VTD-3,354,273,0,71,2,0,3,0,5,268,213,0,46,2,0,3,0,4,107.2,32.4,108.5,34.2,108.5,34.2,110.9,32,75.2,54.5,72.6,49,91.5,37.5,32.7,47.5,32.6,107.8,79.9,109.2
46,073,VTD-4,181,178,1,2,0,0,0,0,0,145,143,1,1,0,0,0,0,0,72.1,23.1,70.3,30.1,67.5,34.1,67.5,35.1,41.3,43.1,43.5,33.9,52.1,27.9,29,34,30.5,68.2,43.9,67.5
46,073,VTD-5,322,319,0,0,0,1,0,0,2,218,216,0,0,0,0,0,0,2,75.1,23.2,94.7,21.5,85.8,23.2,96.4,21.900000000000002,55.4,52.6,58.4,43.4,72.8,28.7,23.2,42,21.7,81.4,63.1,96.10000000000001
46,073,VTD1-1,312,308,0,3,0,0,0,0,1,255,251,0,3,0,0,0,0,1,91.4,48.4,107.2,46.9,109.3,43.5,106.6,48,69.6,71.6,69.9,65.1,89.1,44.699999999999996,45.4,60.5,47.6,100.4,76.7,106.7
46,073,VTD1-2,308,303,0,1,3,1,0,0,0,264,260,0,1,2,1,0,0,0,94.3,50.1,110.5,48.5,113,45,110,49.6,71.7,74.3,72.2,67.39999999999999,91.89999999999999,45.9,47.300000000000004,62.6,49,103.8,79,110.3
46,073,VTD1-3,336,331,0,2,0,2,0,0,1,283,281,0,0,0,2,0,0,0,101.3,54.1,118.60000000000001,52.2,120.9,48.2,118.4,53,76.9,79.5,77.5,72.7,98.1,49.7,50.9,67.5,52.7,111.3,84.4,118.4
46,075,VTD-1,203,185,0,9,1,0,4,0,4,147,141,0,3,0,0,2,0,1,88.4,12.5,96.8,16.900000000000002,97.7,9.6,93.3,23.6,68.39999999999999,34.5,75.7,24.4,82.4,19.7,12.1,27.2,19.2,91,75.7,94.5
46,075,VTD-3,39,37,0,0,2,0,0,0,0,30,30,0,0,0,0,0,0,0,14.6,3.1,17.599999999999998,4.2,18,1.8,17.9,4.2,11.9,7.3,13.7,4.7,16.200000000000003,3,2.7,4.8,4.2,16.3,13.7,17.9
46,075,VTD-5,276,273,0,0,0,0,0,0,3,223,222,0,0,0,0,0,0,1,147.2,14.9,155,21,143.3,29.9,157.2,20.4,120.80000000000001,41.5,118.9,36.9,133.8,22.3,22.5,33.9,20.4,145.1,123.10000000000001,156.1
46,075,VTD-M1,160,147,1,4,4,0,0,0,4,128,118,1,3,3,0,0,0,3,77.8,10.5,83.9,15.1,84.9,8.3,81.3,20.7,60.3,30.2,66.10000000000001,21.7,71.7,16.5,9.1,23.400000000000002,17.3,80.8,66.10000000000001,81.9
46,075,VTD-M2,141,138,0,0,0,0,0,0,3,120,118,0,0,0,0,0,0,2,57.699999999999996,13.799999999999999,69.6,15.3,71.1,7.7,70.2,15.3,46.199999999999996,29.099999999999998,54.9,19.4,64.3,12,10.8,19.7,15.3,64.3,54.9,70.1
46,075,VTD-M3,187,169,0,0,13,0,0,0,5,133,121,0,0,9,0,0,0,3,63.8,15.5,77.1,17.1,79,9,77.5,17.1,51,32.7,60.5,21.2,71,13.3,12.4,22.3,17.1,71,60.5,77.5
46,077,VTD-1,530,509,0,10,1,0,0,0,10,423,410,0,8,1,0,0,0,4,152.1,43.3,144,59.8,166.1,46.9,145.4,66.1,111.9,78,119.3,69,127,57.9,44.800000000000004,67.1,63.6,161,120.2,144.7
46,077,VTD-21,242,235,0,5,0,1,0,0,1,188,185,0,1,0,1,0,0,1,68,37.7,93.1,50.2,81.5,36.300000000000004,95.9,49.6,55.1,57.7,62.6,46.2,68,39.4,37.2,47.5,50.2,74.8,62.6,94.1
46,077,VTD-24,600,588,0,0,1,2,0,3,6,455,448,0,0,1,2,0,0,4,201.9,89.3,200.20000000000002,82.6,235.3,76.6,207.9,82.5,156.1,141.2,173.5,119.7,207.3,86.2,81.4,116.3,82.6,217.4,180.3,204.8
46,077,VTD-4,483,467,0,9,0,5,0,0,2,377,372,0,3,0,2,0,0,0,186,68.6,243.1,92.4,190.4,77.9,252.1,92,144.9,112.89999999999999,163.9,88.5,184,68.4,74.8,88.5,92.3,188.4,163.9,248.5
46,077,VTD-5,233,227,0,2,0,0,0,0,4,186,184,0,1,0,0,0,0,1,82.9,30.9,100.7,37.8,93,28.7,102.7,36.2,66.4,46.1,65.6,43,79.8,29.6,29,39,37.2,87.6,71,101.4
46,077,VTD-6,519,498,0,11,4,3,0,0,3,392,378,0,8,2,3,0,0,1,157.8,52.9,160.8,61.1,170.3,52.6,160.8,61.3,115,78.5,111.3,71.9,124.3,55.7,52.8,71,61.199999999999996,164.8,117.3,160.8
46,077,VTD-A1,284,259,0,15,6,0,0,0,4,228,214,0,8,3,0,0,0,3,82.9,46.7,112.30000000000001,62,97.6,43.5,117.7,60.800000000000004,66.3,70.7,74.4,56.3,82.9,48.7,45.1,58.4,61.3,90.7,74.5,115.1
46,077,VTD-A2,313,299,5,7,2,0,0,0,0,248,239,2,5,2,0,0,0,0,90.1,50.9,121.80000000000001,67.5,106.1,47.1,128,65.7,71.9,77.4,80.9,61.2,90.2,52.8,49.1,63.9,66.8,98.1,80.9,125.2
46,077,VTD-A3,310,303,1,1,2,1,0,0,2,243,238,1,1,2,1,0,0,0,88.4,49.8,119.5,66.2,104.1,46,125.4,64.6,70.3,75.7,79.1,60,88.6,51.8,47.8,62.5,65.2,96.2,79.1,122.69999999999999
46,077,VTD-D1,356,350,1,0,5,0,0,0,0,294,292,0,0,2,0,0,0,0,130.7,56.5,128.7,52.199999999999996,152.9,51,134.3,51.8,101,92,110.5,77.6,132.8,54.8,53.5,74.8,52,141.8,114.8,131.7
46,077,VTD-D2,333,327,0,5,1,0,0,0,0,264,260,0,3,1,0,0,0,0,117.1,50.9,115.8,46.7,137.2,45.9,120.8,46.5,90.5,82.7,99.2,69.7,119.5,49.1,48.4,67.5,46.6,127.4,103.3,118.4
46,077,VTD-D3,359,353,0,0,0,1,0,0,5,259,256,0,0,0,1,0,0,2,115.4,49.6,113.6,45.9,134.6,45,118.6,45.6,88.8,81.2,97.3,68.1,117.2,48.1,46.8,65.9,45.8,125.2,101.2,116.4
46,077,VTD-L1,145,135,0,6,0,1,0,0,3,119,112,0,5,0,1,0,0,1,52.800000000000004,19.8,64.4,24.3,59.4,18.5,65.8,23.2,42.5,29.400000000000002,42,27.6,50.6,19,19,25.3,23.7,56.2,45,65.3
46,077,VTD-L2,230,228,0,1,1,0,0,0,0,174,172,0,1,1,0,0,0,0,77.3,29.1,93.9,36,87,27.1,96.1,33.6,62.2,43.1,61.3,40.2,74.4,27.900000000000002,27.8,37.1,34.8,82.4,66.1,94.8
46,077,VTD-L3,211,209,0,0,1,0,0,0,1,172,170,0,0,1,0,0,0,1,76.6,28.6,93.1,35.4,85.8,26.6,95.10000000000001,33.2,61.5,42.5,60.9,39.7,73.2,27.3,27.4,36.4,34.4,81,65.3,94.2
46,079,4301,1016,996,3,1,3,0,0,0,13,748,738,2,0,2,0,0,0,6,305.8,135.1,384.8,151.5,338.1,119.1,388.7,161,248.79999999999998,199.20000000000002,263.3,172,315.3,110,125.6,159.9,155.3,322.5,275.8,387.5
46,079,4302,749,735,2,6,4,1,0,0,1,592,583,2,5,1,1,0,0,0,349.59999999999997,136,363.4,160,373.3,136.7,374.4,165.5,225.3,205.2,263.2,153.9,290.9,121.9,136.3,159.1,164.6,359.8,259.8,367.6
46,079,4303,322,308,1,3,5,0,0,0,5,241,234,0,1,3,0,0,0,3,128.1,33,168.7,40.5,141.9,32.4,171.4,43.9,106.3,76.7,120.8,56.5,142.8,34.7,32.5,56.5,40.8,134.7,122.2,169.2
46,079,4304,484,465,5,6,3,2,0,0,3,377,364,2,6,2,1,0,0,2,150.9,68.5,195.6,75.6,177.2,60.6,195.6,86.6,118.5,114.3,139.6,75.6,167.20000000000002,54.1,62.699999999999996,81,79.7,165,141.4,195.6
46,079,4305,768,763,0,1,0,2,0,0,2,572,567,0,1,0,2,0,0,2,275.5,127,348.7,153.4,317.2,110.8,355.9,161.4,212.4,220.29999999999998,234.6,182.2,296.5,120.5,118.4,173.5,158.6,295,246.7,352.9
46,079,4306,655,651,1,1,1,0,0,0,1,492,490,0,0,1,0,0,0,1,236.89999999999998,76,278.3,88.6,267.5,66.5,275,93.9,177.2,128,192.2,108.4,225.9,69.3,72.9,100.3,92.4,249.3,197.20000000000002,275.7
46,079,4307,706,699,2,0,0,2,0,0,3,585,579,1,0,0,2,0,0,3,293.4,159.6,355.8,192.2,353.6,125,353.6,199,255.2,218.3,272.5,187.8,320,138.2,142.1,181,195.5,324,282.9,354.7
46,079,4308,3238,3009,15,108,20,49,1,0,36,2611,2459,12,65,14,39,1,0,21,1568.4,1081.6,748.9,585.8,1770.8,943.1,808.5,560.5,647.3,766.3000000000001,673.8,694.5,857.2,500,1012.5,653.8,573.8,1669.3,726.2,778.4
46,079,4309,1559,1483,7,18,12,16,2,0,21,1210,1161,5,12,9,10,2,0,11,388.1,256.5,411.09999999999997,319.3,519.9,215.2,441.1,313.3,234.3,404.9,290.1,320.1,355.3,242.1,236.3,322.5,316.8,454.1,292.8,425.59999999999997
46,079,4310,1703,1599,19,31,22,7,0,1,24,1347,1285,14,14,17,5,0,0,12,342.3,242.70000000000002,423.9,296.6,420,222.8,450.90000000000003,287.9,258.2,329.7,281.6,287.1,359.7,212,232.7,276.4,292.1,381.6,299.8,436.8
46,081,VTD-DW,1270,1177,3,43,19,6,0,1,21,1079,1008,2,28,17,6,0,1,17,276.1,230.2,284.2,287.2,327.9,213.2,311.2,267.1,210.7,287.9,230.2,285.5,279.8,220.1,221.4,264.4,277.2,302.8,240.2,298.4
46,081,VTD-LD,3124,2891,8,90,56,13,1,1,64,2403,2250,8,54,43,10,1,0,37,758.6,449.3,819,676,905.9,449.8,905.9,642.4,541.8,578,608.6999999999999,528.4,676.9,451.3,449.4,519.2,660.3,832.7,608.6999999999999,862.3
46,081,VTD-NM,781,665,19,25,61,2,1,0,8,660,569,16,21,43,2,1,0,8,254.3,112,266,137.9,280,116.2,265.4,152.7,189.9,123.2,196.3,119.9,193.70000000000002,120.9,113.89999999999999,121.8,144.9,267.2,192.7,266.1
46,081,VTD-R1,1974,1910,3,26,12,6,1,2,14,1715,1666,0,22,12,4,1,2,8,492.2,207.1,476,158.7,584,182.5,498,169.2,392.7,298.7,410.8,270.2,446.7,238,193.5,269.5,163.8,536.4,416.8,486.8
46,081,VTD-RD,1726,1614,1,50,33,1,0,0,27,1320,1260,0,24,18,1,0,0,17,666.3,202.6,827.3,346.7,732,196.6,856.9,343.7,563.8,322.3,575.2,290,640.3,234.2,199.4,281.9,344.3,698.8,592.7,841.4
46,081,VTD-S1,3194,2904,13,84,77,44,1,0,71,2735,2506,13,60,71,40,1,0,44,727.8,461.6,920.9,589.3,926.7,426.9,1007.6,581.1,582.2,653.7,606.1,595.6,706.3,489,444.40000000000003,579.3,585,827.4,631.3,964.3
46,081,VTD-S2,3564,3248,7,114,69,34,0,2,90,2742,2552,6,73,40,23,0,1,47,973.3,480.9,1075.6,706.3,1150.4,491,1191.2,623.8,794.2,632.4,807.7,587.1,920.1,483,485.6,567.2,665.2,1062.3,840.6,1133.3
46,081,VTD-S3,3706,3459,21,88,53,38,1,4,42,3037,2901,6,55,29,23,1,2,20,1240.6,653.7,1339.3,768.6,1491.7,573.2,1490.3,654.3,1043.3,862.8,1089.9,781,1222.6,662,613.9,768.6,711,1366.3,1119,1415
46,081,VTD-SO,792,765,0,18,1,2,0,0,6,631,610,0,12,1,2,0,0,6,355.9,96.8,470,143.3,378.9,104.2,485.6,157.7,272.1,172.4,309.3,134.5,336.2,106.9,100,137.6,149.9,367.5,305.59999999999997,477.59999999999997
46,081,VTD-V2,2320,2197,3,47,32,7,1,0,33,1792,1716,3,35,20,3,1,0,14,894.8,274.5,1111.8,467.7,984.9,267.2,1151.6,465.2,756.7,436.5,771.5,393.6,859.5,317.6,271.3,382.1,466.2,938.7,795.8000000000001,1131.5
46,081,VTD-W1,394,350,4,6,13,0,0,0,21,280,258,4,3,6,0,0,0,9,170,41.2,257.40000000000003,56.800000000000004,177.4,53.9,269.5,66.3,141.1,67.2,144.2,64,156.4,50.5,47.6,60.5,61.6,173.8,147.1,263.6
46,081,VTD-W2,237,207,1,14,10,0,0,0,5,194,173,1,11,7,0,0,0,2,117.8,28.5,178.2,39.2,122.9,37.4,186.8,46,97.6,46.5,99.8,44.4,108.1,35.2,33,42.199999999999996,42.4,120.3,101.9,182.6
46,081,VTD-W3,296,279,2,3,7,1,0,0,4,204,198,1,0,4,1,0,0,0,123.9,30,187.8,41.2,129.5,39.3,196.5,48.2,102.4,49.1,104.9,46.6,113.9,36.6,34.5,44.1,44.7,126.8,107,192.1
46,081,VTD-WW,719,683,2,4,14,3,0,0,13,585,560,2,4,9,3,0,0,7,354.8,86,537.7,118,370.7,113.2,563.4,138.5,294.2,140.6,301.5,133.9,325.9,105.8,98.8,127,128.3,362.9,307.1,551.1
46,083,VTD-02,242,240,0,0,0,2,0,0,0,185,185,0,0,0,0,0,0,0,95.8,29.8,104.39999999999999,34.6,93.39999999999999,38.800000000000004,102.7,38.800000000000004,70.4,47.2,75.5,40,82.5,32.8,33.8,40,37,94.4,75.5,102.8
46,083,VTD-06,846,812,5,8,12,4,0,0,5,605,595,1,3,1,4,0,0,1,314.4,117.7,386.4,124.6,368.4,89,390,137.5,267.2,153.1,269.5,140.2,314.5,96.8,102.2,129.1,130.5,341.8,282.7,388
46,083,VTD-07,184,181,1,1,1,0,0,0,0,148,145,1,1,1,0,0,0,0,74,31.1,87.89999999999999,35.1,83.9,27.1,87.3,38.1,64.5,42.9,61.7,41.9,74,27.5,29.400000000000002,36.6,36.2,77.6,67,87.3
46,083,VTD-08,194,189,0,2,0,0,0,0,3,142,142,0,0,0,0,0,0,0,71,29.6,84.39999999999999,33.7,80.5,25.900000000000002,84,36.8,62.1,41.4,59.300000000000004,40.1,71,26,28.4,34.8,35.1,74.7,64.6,84
46,083,VTD-11,354,345,4,2,0,0,1,0,2,263,258,1,2,0,0,1,0,1,137.20000000000002,64.9,178.4,76.2,161.8,56.300000000000004,180.29999999999998,78.9,120.8,84.6,119.2,78.7,140.3,54.6,59.3,72.6,77.2,150,127.39999999999999,179.2
46,083,VTD-12,711,703,1,3,1,2,0,0,1,518,514,1,2,1,0,0,0,0,281,84.6,340.2,124.1,315.90000000000003,74.1,358,106.9,230,125.6,240,106.9,272.7,74.9,78.9,103.4,115.2,297.6,247.6,349.2
46,083,VTD-13,533,528,0,1,0,0,0,0,4,383,379,0,1,0,0,0,0,3,158.5,53.1,228.5,68.8,171.1,50.5,232.2,62.5,137.3,84.60000000000001,141.6,76.2,166.5,49.7,51.8,70.9,65.3,165.4,149.3,229.9
46,083,VTD-14,853,831,3,12,0,1,0,0,6,609,601,0,5,0,1,0,0,2,270.6,105.1,331,156.2,313.7,88.9,356.2,140.3,226.9,156.7,237.5,138.8,280.8,94.4,97.1,129.5,148.1,292,247.5,342.9
46,083,VTD-15,2098,2059,6,12,1,11,0,2,7,1450,1427,5,5,1,8,0,2,2,777.9,290.4,1290,670.7,917.5,237.6,1369.6,624.7,638.2,413,655.4,365,768.6,257,263.8,344,646.7,848.3,687.4,1328.8
46,083,VTD-16,1800,1751,3,13,8,10,0,1,14,1273,1245,2,7,6,7,0,0,6,699.1,235.6,795,332.3,805.5,189.2,843.1,302.3,565.1,309.3,570.5,279,647.2,204,211.6,264,316.3,752.4,594.1,818.4
46,083,VTD-21,481,466,0,6,6,0,0,0,3,382,373,0,3,3,0,0,0,3,148.3,61.800000000000004,179.9,59.5,164.1,55.1,184.5,61.800000000000004,117.4,97.6,125.9,84.7,131.5,76.1,58,84.8,60.1,156.5,125.8,180.7
46,083,VTD-22,252,251,0,0,0,0,0,0,1,175,175,0,0,0,0,0,0,0,90.7,28.3,98.5,32.8,88.7,36.9,97.2,36.9,66.4,44.7,71.6,37.7,78.2,30.7,32.2,37.7,34.9,89.9,71.8,97.5
46,083,VTD-23,1175,1134,9,7,8,6,0,0,11,833,811,4,3,6,5,0,0,4,345.5,129.8,452.1,161.5,399.7,133.7,475.3,165.2,260.3,219.2,294.2,180.5,329.1,152,131.1,183.1,164,371.1,294.5,462.9
46,083,VTD-26,560,551,0,7,0,0,0,0,2,442,436,0,4,0,0,0,0,2,184.5,63.3,214.5,72.9,205.79999999999998,57.199999999999996,208.2,79.3,147.8,97.5,151.7,88.2,174.9,59.5,60,82.1,75.7,195.8,157.1,209.1
46,083,VTD-B1,116,115,0,0,1,0,0,0,0,88,87,0,0,1,0,0,0,0,36.699999999999996,12.5,42.6,14.5,41.1,11.3,41.5,15.6,29.3,19.6,30,17.5,34.6,11.8,11.9,16.5,15.1,38.8,31.2,41.8
46,083,VTD-B2,21,19,0,0,0,2,0,0,0,20,18,0,0,0,2,0,0,0,8.299999999999999,2.9,9.7,3.3,9.299999999999999,2.6,9.4,3.5,6.7,4.5,6.8999999999999995,4,7.8,2.7,2.7,3.8000000000000003,3.4,8.8,7.1,9.4
46,083,VTD-B3,222,216,0,0,1,0,0,2,3,174,169,0,0,1,0,0,2,2,72.6,24.9,84.3,28.5,81.1,22.5,82,30.599999999999998,58.1,39,59.7,34.800000000000004,68,23.3,23.4,32.4,29.9,76.8,61.699999999999996,82.89999999999999
46,083,VTD-C1,756,728,0,6,3,2,0,0,17,550,534,0,5,1,2,0,0,8,223.8,118.3,253.70000000000002,137,270.6,92,271.9,126.9,159.6,155.3,159.6,135.7,201.70000000000002,95.8,104.8,129.1,132,247.3,173.7,262.7
46,083,VTD-C2,562,528,3,15,4,5,0,0,7,402,388,2,6,3,2,0,0,1,163.4,86.6,185.6,99.7,198.10000000000002,67.4,199,92.5,117,113.5,117,99.3,147.6,70,77.1,94.1,96,181,127.1,192.4
46,083,VTD-C3,577,560,0,3,3,6,0,0,5,433,424,0,2,1,4,0,0,2,175.6,93.3,199.7,107.2,213.3,72.3,214.6,99.7,125.89999999999999,122.3,125.89999999999999,106.7,158.8,75,83.1,101.4,103,194.6,137.2,207.5
46,083,VTD-C4,537,519,1,12,1,1,0,0,3,423,416,1,4,1,1,0,0,0,126.8,89.9,151.4,96.2,163.5,70.7,165.8,94,88.7,114,96.3,93.1,119.4,72.2,80.2,93.1,95.3,145.1,101.2,158.5
46,083,VTD-C5,625,556,4,15,26,9,0,1,14,449,420,2,7,13,4,0,1,2,134.6,95.89999999999999,161,101.3,173.2,75.2,176.1,100,94.10000000000001,120.8,102.2,99.1,127,76.3,85.4,99,100.5,153.7,107.4,168.7
46,083,VTD-H1,2561,2445,13,35,2,9,0,5,52,1660,1612,9,18,2,6,0,0,13,749.3,333.7,996.5,542.5,920.6,264.3,1063.8,519.2,509.4,510.2,534.9,449,633.1,347.7,299.1,435.7,530.9,835.4,559.2,1030.5
46,083,VTD-H2,1553,1505,8,19,5,2,0,0,14,1057,1036,6,8,3,2,0,0,2,545,241.1,721.3,366,663.1,207.6,766.2,344,418.9,396.9,433.3,346.1,520.3,247.5,224.6,329.9,354.90000000000003,603.9,457.7,743.6
46,083,VTD-L1,744,721,3,14,3,1,0,0,2,562,547,3,7,3,1,0,0,1,211.8,103.5,277.5,121,261.3,78.4,284.09999999999997,120,175.2,147.1,179.7,123.9,208,96.6,91.1,122.3,120.39999999999999,236.7,187.6,280.7
46,083,VTD-L2,738,722,0,6,0,6,0,0,4,531,524,0,3,0,3,0,0,1,200.4,98.1,262.2,113.7,247,74.7,268.09999999999997,113.4,165.8,139.5,170.4,117.4,196.7,91.8,86.3,116.3,113.6,223.8,177.4,264.9
46,083,VTD-L3,629,610,0,3,10,1,0,0,5,461,454,0,3,2,0,0,0,2,173.6,85.2,228,99.1,214.2,64.3,232.7,98.9,143.6,120.5,147.2,101.1,170.4,79.5,74.9,100.6,99.1,194,153.6,230.2
46,083,VTD-T1,1448,1404,4,13,2,3,0,0,22,886,869,2,3,2,2,0,0,8,407.3,185.6,513.7,264.7,517.6,134.9,555.2,242.8,311.1,271,322.2,233.5,389.7,163.2,160.2,222.70000000000002,253.7,462.3,340.9,534.3
46,083,VTD-T2,1080,1027,11,19,1,1,0,0,21,680,658,7,9,0,1,0,0,5,312.6,142.4,394.3,202.9,397.5,103.4,426.09999999999997,186.4,238.5,208,247.3,179.2,299,125.5,122.6,170.9,194.70000000000002,355.09999999999997,261.6,410.2
46,083,VTD-T3,1278,1232,10,16,2,0,0,0,18,813,791,7,8,2,0,0,0,5,374.2,170.2,472.1,242.5,475.3,123.9,509.8,222.7,285.4,248.1,296,214.1,357.9,149.8,146.8,204,232.7,424.7,313.4,491
46,083,VTD111,3394,3199,44,45,26,52,1,0,27,2462,2354,24,22,19,35,1,0,7,1577,791.3,1937.8,1200.3,1974.1,521.9,2182.6,1014.1,1459.3,1010.7,1406.7,966,1730.4,650.5,656.4,875.9,1107.3,1776.5,1532,2060.4
46,083,VTD112,3116,2880,49,66,16,40,2,1,62,2338,2196,35,37,12,33,2,0,23,1101.2,781.2,1458.8,1313.7,1474.7,577.9,1628.7,1199.5,871.4,1077.1,879.5,974.5,1090.8,761.5,679.6,937.8000000000001,1256.8,1287.8,947.2,1543.6
46,083,VTD113,1739,1612,31,18,12,29,1,1,35,1273,1196,17,12,8,23,1,1,15,330.8,247.29999999999998,355.5,322.7,429.2,193.5,381.6,319.1,215.9,307.1,244.3,257.9,283.9,215.9,220.79999999999998,260.5,321.5,380.2,248,368.4
46,083,VTD114,1890,1741,27,50,17,19,0,0,36,1260,1190,14,24,10,12,0,0,10,501.5,282.4,572.8,405.8,642.2,217.5,626.9,377.8,347.5,394.5,368.5,342.6,436.3,270.2,250.2,335.9,391.7,571.8,384.4,599.7
46,083,VTD116,1812,1664,16,30,17,36,0,0,49,1251,1166,13,20,14,26,0,0,12,407.6,291.5,492.8,380.3,529.9,220.7,517.1,362.3,267,335.3,280,303.4,328.8,249.2,256.2,296,371.5,468.5,292,505
46,083,VTD210,2418,2311,7,26,4,54,1,0,15,1635,1585,3,11,2,31,1,0,2,997,522.1,1080.2,694,1265,348.9,1202.1,608.3,881,629.9,829.3,629.9,1037.9,431.7,435.7,564.1,651.3,1130.9,916.1,1141
46,083,VTD211,1707,1622,15,14,2,41,0,0,13,1278,1221,12,11,1,25,0,0,8,1004.4,624,1216.1,927.6,1285.9,409.3,1364.8,818.7,940.6,791.8,908.5,777.9,1139.1,534.3,516.6,701.5,873.1,1145.1,995.9,1290.4
46,083,VTD212,1393,1326,3,21,3,16,1,7,16,1081,1029,3,15,3,13,1,6,11,437,303.2,496,413,552.9,234.1,540.8,386,367.9,374.90000000000003,383.8,335,448.9,268,268.5,325.9,399.7,494.90000000000003,400.3,518.6
46,083,VTD213,2040,1905,27,10,15,40,0,1,42,1396,1330,16,5,9,27,0,0,9,981.5,695.5,1495.1,1281.6,1302.9,484.9,1650.3,1170.8,1080.6000000000001,1090.6,1065.9,1013.9,1305.9,767,589.8,957.2,1226.1,1142.3,1151.1,1572.4
46,083,VTD215,1589,1492,7,23,4,51,0,0,12,958,908,3,10,2,30,0,0,5,592.2,326.9,790.5,521.4,788.6,205.29999999999998,890.1,439.7,565.4,450.7,553.5,421.5,709.8,256.3,265.9,376.3,480.8,690.4,609.5,840.6
46,085,VTD-1,101,96,0,1,1,0,0,0,3,82,79,0,1,1,0,0,0,1,57.8,5.8,62.1,9.5,48.1,19.9,53.9,15.3,41,33.9,48.1,25.7,53.9,19.9,13.3,26.1,12.7,52.7,48.1,58.199999999999996
46,085,VTD-12,671,630,0,2,29,0,0,0,10,522,499,0,1,16,0,0,0,6,293.2,58.9,306.5,84.2,312.5,69.2,322.6,81.1,202.1,149.9,220.2,111.6,272.40000000000003,69.10000000000001,63.4,109.1,82.2,302.3,231.8,314.9
46,085,VTD-13,211,199,0,7,2,0,0,0,3,160,152,0,4,1,0,0,0,3,81.8,13.1,92.3,19.7,85.9,16,94.4,21.1,58.1,41.9,69.3,26.8,81.8,14.4,14,27,19.7,84.10000000000001,69.6,93.5
46,085,VTD-4,647,567,1,8,46,7,0,1,17,513,464,1,5,30,5,0,0,8,215.5,92.7,233.1,95.5,232.1,85.3,222.5,110.5,167.9,135.8,190.5,112.3,207.5,95.5,88.7,114.2,102.9,224.4,188,227.9
46,085,VTD-6,316,252,1,3,52,0,0,0,8,223,192,1,1,27,0,0,0,2,98.8,31.9,101.9,37.4,110,31.2,98.4,40.6,65.6,57.3,70.7,47.300000000000004,81.1,43.1,31.3,48.4,38.4,102.9,71,100
46,085,VTD-7,1353,63,0,19,1222,3,1,0,45,798,54,0,7,713,3,1,0,20,37.5,175.3,44.4,298.4,76.2,150.1,79.1,265.5,27.2,230.3,36.2,216,43.800000000000004,191.8,162.6,212.9,281.6,56.6,35.9,61.6
46,085,VTD-9,456,374,1,2,68,0,0,0,11,351,300,1,2,44,0,0,0,4,211.7,22,230.2,32.7,216.4,30.8,224.9,45.9,147.2,85.8,159.7,59.4,196.6,30.8,26.7,58.4,37.9,214.8,167.6,227.5
46,087,VTD-1,1147,1121,0,18,2,0,0,0,6,837,822,0,11,2,0,0,0,2,323.1,151,410.3,197.7,368,148.6,409.8,215.1,244,232.3,259.4,200.2,302,158.5,149.7,197.4,205.6,345.8,267.5,409.90000000000003
46,087,VTD-2,299,290,1,7,0,0,0,0,1,223,219,1,2,0,0,0,0,1,101.5,43.2,118.9,44.800000000000004,99.4,52,121.5,46,65.8,70.3,68,67,89.2,44.6,46.1,59.5,44.800000000000004,100.10000000000001,74.7,120.60000000000001
46,087,VTD-3,1259,1204,1,25,14,3,1,0,11,942,910,1,19,7,1,1,0,3,380.6,125.9,418,174.5,433.59999999999997,112,432.2,186.7,291.6,220.1,291.6,202.5,357.8,135.5,116.5,187.5,180.7,407.7,314.7,425.8
46,087,VTD-4,926,887,4,23,2,4,0,0,6,685,662,0,16,2,3,0,0,2,380.3,68.3,418.5,74.3,411.1,64.1,414.3,90.2,312.7,123.5,297.8,113.2,342.5,68.5,66.3,101.1,78,394.1,315.5,417.1
46,087,VTD-5,1347,1314,1,26,2,0,0,0,4,1019,996,1,17,2,0,0,0,3,376.8,179.9,431.7,197.7,444.5,163.4,436.7,205.4,284.6,299.7,304.7,249.2,370.7,186.5,171.8,245.3,202.4,410.1,319.8,434.7
46,087,VTD-6,640,635,1,0,2,1,0,0,1,458,454,1,0,1,1,0,0,1,229.2,60,271.3,75.1,260.6,65,255.6,91.60000000000001,177.2,137.6,199.6,112,230.9,72.4,62.6,108.1,82.9,241.5,201.5,261.5
46,089,VTD-CN,150,148,0,0,0,1,1,0,0,122,120,0,0,0,1,1,0,0,59.3,10.5,62.2,14,61.1,11,62.800000000000004,13.4,45,19.7,47,16.2,54.1,10,10.6,15.700000000000001,13.5,60.5,48.8,62.7
46,089,VTD-E1,284,270,0,6,0,2,0,0,6,237,227,0,4,0,2,0,0,4,128,21.9,129.2,25.7,139.6,10.9,135.5,25.2,94.6,35.1,98.3,31.5,113.6,16.1,16.2,27.6,25.5,133.6,102.1,132.3
