GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_cra,uss_16_dem_stu,gov_18_rep_lit,gov_18_dem_jor,atg_18_rep_was,atg_18_dem_bis,sos_18_rep_den,sos_18_dem_hum,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_ris,uss_20_dem_jor,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
16079797005,ID,Shoshone County,797005,1967,70,1776,6,11,9,1,1,93,1533,43,1416,2,9,8,1,0,54,507,221,523,244,390,252,388,249,383,255,617,268,565,263,515,232.5,387,252,591,265.5,481.9,250.3
16079797006,ID,Shoshone County,797006,3069,130,2681,3,47,24,3,20,161,2408,78,2150,3,33,17,3,13,111,624.5,305.2,688.4,320.9,476.9,373,489.6,351.4,484.7,366.2,775.2,362.3,723.9,387.8,656.5,313.1,483.7,363.6,749.5,375,609,352.4
16079797007,ID,Shoshone County,797007,131,4,111,0,0,1,0,1,14,104,1,96,0,0,0,0,0,7,47.8,30.8,52.4,34,31.4,42.5,30.5,37.2,30.5,41.4,77.2,39.4,68.7,40.6,50.1,32.4,30.8,40.4,72.9,40,48.4,38
16079797008,ID,Shoshone County,797008,1006,26,912,1,14,1,0,11,41,802,18,728,0,13,0,0,8,35,204.3,60.2,211.8,70.3,142.3,65.6,147.4,62.5,150.4,62.6,312.3,66.6,275,71.7,208.1,65.2,146.7,63.6,293.7,69.2,206.2,65.6
16079797009,ID,Shoshone County,797009,2335,65,2091,3,27,11,0,17,121,1916,45,1731,3,22,11,0,17,87,597.5,204.8,629.6,206.8,434.2,224.9,439.1,217,440.1,214,796.3,240,741.1,256,613.6,205.8,437.8,218.6,768.7,248,582.6,223.4
16079797010,ID,Shoshone County,797010,1329,34,1227,0,4,0,0,17,47,1091,18,1014,0,3,0,0,17,39,444.8,134.2,460.6,146.2,386.3,159.7,370.1,169.3,368.4,170.2,576,182.9,551.1,181.1,452.7,140.2,374.9,166.4,563.6,182,451,163.4
16079797011,ID,Shoshone County,797011,191,6,163,0,0,0,0,5,17,148,5,123,0,0,0,0,5,15,82.2,10.7,79.3,10.7,71.5,10.7,71.5,7.8,70.5,10.7,96.6,13.7,88.9,13.6,80.8,10.7,71.2,9.7,92.7,13.6,80.1,11.1
16079797012,ID,Shoshone County,797012,92,4,82,0,1,1,0,0,4,75,3,71,0,0,1,0,0,0,49.7,5.3,39.6,10.3,42.3,8.3,43.3,9.2,46.3,8.3,51.2,4.4,41.9,7.4,44.6,7.8,44,8.7,46.5,5.9,44.9,7.6
16079797013,ID,Shoshone County,797013,53,4,47,0,0,0,0,0,2,49,2,45,0,0,0,0,0,2,35.4,17.6,33.2,17.8,24,16.6,22.9,17.3,21.4,19.9,33.9,22.4,30.7,21.1,34.3,17.7,22.8,17.9,32.3,21.8,28.8,19
16081813201,ID,Teton County,813201,1864,239,1567,2,0,3,0,0,53,1408,164,1199,2,0,0,0,0,43,580.5,317.4,662.4,290.8,548,308.6,552,310.6,538.2,331.3,834.7,574.6,839.6,594.4,621.5,304.1,546.1,316.8,837.2,584.5,650.8,389.7
16081813202,ID,Teton County,813202,1576,275,1239,2,3,9,0,6,42,1160,177,946,2,0,9,0,5,21,288,190.4,353.1,204.3,283.9,258.1,307.8,226.3,300.8,236.3,342.8,283,314.9,324.9,320.5,197.4,297.5,240.2,328.8,304,313,246.2
16081813203,ID,Teton County,813203,814,51,741,0,2,6,0,2,12,686,27,637,0,2,6,0,2,12,127.1,180.2,162.2,156.2,110.1,264.3,122.2,237.2,118.1,248.3,136.2,174.4,138.2,185.3,144.7,168.2,116.8,249.9,137.2,179.9,130.6,206.6
16081813204,ID,Teton County,813204,1976,565,1337,9,6,16,0,3,40,1426,329,1038,8,4,16,0,1,30,223.8,380.7,310.5,440.7,235.5,484.2,273.8,442,251.8,480.9,317.4,661.2,324.9,571.6,267.2,410.7,253.7,469,321.1,616.4,276.8,494.5
16081813205,ID,Teton County,813205,1573,203,1277,2,4,5,0,12,70,1157,128,958,2,3,5,0,12,49,254.5,275.2,312.8,278.1,222.5,324.8,249.2,301.9,247.7,300.6,296.8,310.8,316.9,276.2,283.7,276.7,239.8,309.1,306.9,293.5,271.5,295.4
16081813206,ID,Teton County,813206,2170,564,1515,0,7,7,0,9,68,1536,337,1154,0,3,7,0,5,30,348.1,439,441.3,451.8,232.1,455.7,267.8,421.7,248.2,455.6,369.5,721.3,353.4,717.9,394.7,445.4,249.4,444.4,361.5,719.6,322.9,523.3
16081813207,ID,Teton County,813207,1657,123,1465,1,3,5,0,5,55,1242,73,1129,1,3,5,0,3,28,338.6,372.5,409.6,330.8,417.2,536.9,457.2,489.9,436.6,521.4,551.7,586.3,540,574,374,351.6,437,516,545.8,580.2,450.1,487.4
16083832301,ID,Twin Falls County,832301,1289,105,1134,2,3,8,0,2,35,995,50,908,2,2,8,0,0,25,438.9,84.5,392.8,102.4,403.8,113,414.9,107.9,400.9,123,539.4,95.9,504.8,111,415.9,93.5,406.5,114.7,522.1,103.5,442.2,105.4
16083832302,ID,Twin Falls County,832302,1874,263,1497,2,11,10,1,2,88,1406,161,1163,1,8,7,1,0,65,580.2,89.3,555.4,115.1,457.3,123,479.1,103.2,473.1,109.1,658.6,119,622.9,121,567.8,102.2,469.8,111.8,640.8,120,546.7,111.4
16083832303,ID,Twin Falls County,832303,1328,363,918,7,4,2,2,4,28,966,234,704,2,4,2,2,4,14,376.2,73,333.2,76.1,265.2,78.1,275.2,69,272.2,77.1,514.3,103.1,481.2,146.1,354.7,74.6,270.8,74.7,497.8,124.6,359.6,88.9
16083832304,ID,Twin Falls County,832304,970,162,752,1,4,3,2,6,40,750,111,598,0,2,2,1,4,32,306.9,54.6,284,87.8,237.5,93,257.9,72.7,239.8,89.8,408.7,138.2,382.4,140.3,295.5,71.2,245,85.2,395.6,139.2,302.5,96.6
16083832305,ID,Twin Falls County,832305,812,65,700,3,4,1,0,9,30,566,38,499,1,3,1,0,8,16,216.5,41.1,204.5,43.1,184.4,29.1,179.4,33.1,182.4,35.1,221.6,23.1,221.6,26.1,210.5,42.1,182.1,32.4,221.6,24.6,201.5,33
16083832401,ID,Twin Falls County,832401,3544,949,2232,66,27,111,14,4,141,2635,629,1746,47,23,77,9,3,101,506.8,237.8,540.8,252.3,321,357.8,386.6,287.2,352.1,323.4,709.3,460.6,665.9,434.4,523.8,245,353.3,322.8,687.6,447.5,497.5,336.2
16083832402,ID,Twin Falls County,832402,2898,569,2043,90,33,47,19,7,90,2320,383,1729,57,23,36,13,6,73,379.7,167.2,379.6,194.9,263.3,254,319.6,197.6,303,221.7,467.4,297.4,409.2,308.5,379.7,181,295.3,224.4,438.3,302.9,360.3,234.5
16083832403,ID,Twin Falls County,832403,2420,500,1715,38,6,53,3,13,92,1788,305,1349,15,5,39,3,10,62,458,281,487,296,295,338,359,275,332,308,595,288,538,354,472.5,288.5,328.7,307,566.5,321,437.7,305.7
16083832404,ID,Twin Falls County,832404,2416,470,1710,40,14,57,12,5,108,1849,286,1395,29,10,45,9,5,70,444,222,504,232,316,254,368,206,338,236,571,348,504,396,474,227,340.7,232,537.5,372,435,270.6
16083832405,ID,Twin Falls County,832405,1829,221,1484,15,7,22,0,1,79,1244,132,1041,5,6,19,0,0,41,506,166,536,179,421,204,470,161,431,192,548,211,511,247,521,172.5,440.7,185.7,529.5,229,489,194.3
16083832406,ID,Twin Falls County,832406,1817,132,1544,10,9,43,0,9,70,1313,85,1133,7,6,35,0,5,42,462.9,154.7,500.9,129.7,483.9,165.6,505.9,143.7,462,191.6,559.7,184.6,568.7,165.6,481.9,142.2,483.9,166.9,564.2,175.1,506.3,162.2
16083832407,ID,Twin Falls County,832407,2215,316,1671,59,18,46,4,5,96,1637,212,1275,33,8,32,4,5,68,422.4,209.7,456.7,194.1,322.4,236.2,365.6,195,337.1,226.4,607.6,304.8,549.8,314.6,439.6,201.9,341.7,219.2,578.7,309.7,437.4,240.1
16083832408,ID,Twin Falls County,832408,1658,213,1335,5,11,21,0,0,73,1220,135,1019,4,8,14,0,0,40,414.2,149,446.1,150.7,349.1,184.3,370,157.1,347.2,177.1,641.9,235.1,595.7,229.6,430.2,149.8,355.4,172.8,618.8,232.4,452,183.3
16083832409,ID,Twin Falls County,832409,2507,383,1912,35,15,38,34,12,78,1870,248,1479,19,15,33,16,7,53,539.2,233.9,593.6,206.2,463.9,293.1,509.7,264.9,481.7,299.7,653.4,237.8,598.4,250.7,566.4,220.1,485.1,285.9,625.9,244.2,548.6,255.2
16083832410,ID,Twin Falls County,832410,1924,234,1506,27,3,44,5,3,102,1399,146,1120,16,3,38,5,3,68,397.8,172.4,420.1,170.6,372,184.1,407.2,160.2,382.9,188.3,565.4,205.3,527.6,205.8,408.9,171.5,387.4,177.5,546.5,205.5,439,183.8
16083832411,ID,Twin Falls County,832411,2054,257,1637,14,20,28,2,7,89,1446,161,1179,6,19,18,0,7,56,494,158,502,205,368,235,410,197,402,207,639,270,613,292,498,181.5,393.3,213,626,281,489.7,223.4
16083832412,ID,Twin Falls County,832412,2381,408,1808,26,15,20,18,4,82,1684,257,1325,8,13,14,12,2,53,550,162,578,200,424,193,453,153,428,188,563,214,538,237,564,181,435,178,550.5,225.5,504.9,192.4
16083832413,ID,Twin Falls County,832413,3149,845,2000,44,22,153,5,6,74,2155,523,1430,29,19,102,5,3,44,576.1,191.7,586.4,180.5,364.8,255.3,415.3,213.2,391,237.6,917.5,442.4,860.5,424.6,581.3,186.1,390.3,235.4,889,433.5,587.4,277.9
16083832414,ID,Twin Falls County,832414,3220,902,2071,74,13,32,6,7,115,2215,516,1537,39,10,18,6,7,82,588,201,649,188,376,295,434,228,412,251,707,396,683,383,618.5,194.5,407.3,258,695,389.5,549.9,277.4
16083832415,ID,Twin Falls County,832415,1748,376,1234,12,11,27,4,2,82,1327,245,987,7,11,14,2,0,61,391.5,122.8,380.5,136.2,294.2,152.9,323.6,127.2,301.3,150.8,429.4,178.8,373.9,205.7,386,129.5,306.4,143.6,401.7,192.2,356.3,153.5
16083832416,ID,Twin Falls County,832416,2175,330,1601,51,11,38,8,14,122,1603,203,1241,24,10,20,5,14,86,261.3,100.9,264.4,110.8,173.4,133.7,195.6,113.8,175.7,134.5,329.3,138.3,297.2,173.4,262.9,105.8,181.6,127.3,313.3,155.9,242.4,129.4
16083832417,ID,Twin Falls County,832417,2614,435,1807,124,19,85,28,7,109,1992,307,1469,61,18,47,13,7,70,388,166,444,177,279,178,310,150,298,167,499,336,454,292,416,171.5,295.7,165,476.5,314,381.7,209.4
16083832418,ID,Twin Falls County,832418,2116,290,1647,44,4,45,4,3,79,1505,185,1199,28,3,31,4,3,52,459,170,504,179,383,228,417,185,392,212,644,307,592,347,481.5,174.5,397.3,208.3,618,327,484.4,232.6
16083832419,ID,Twin Falls County,832419,2122,241,1709,11,7,62,1,1,90,1453,147,1211,1,7,34,0,1,52,471.9,167.6,551.7,169.6,395.1,211.5,422,168.6,398.1,200.5,610.5,188.6,583.6,226.5,511.8,168.6,405,193.5,597.1,207.5,490.4,190.4
16083832420,ID,Twin Falls County,832420,4647,522,3720,48,27,159,8,13,150,3187,285,2638,33,13,120,4,7,87,746.9,289.3,845,316.3,753.7,375.4,789.8,339.3,768.7,364.4,1341.1,599.3,1314,539.4,795.9,302.8,770.7,359.7,1327.6,569.4,937,403.3
16083832421,ID,Twin Falls County,832421,2344,357,1697,87,19,55,8,13,108,1927,259,1474,45,18,47,7,8,69,361.5,177.7,425.3,145.5,315.7,169.6,339.3,149.8,323.1,168.3,459.6,261.5,454.4,238.5,393.4,161.6,326,162.6,457,250,382.7,187.3
16083832422,ID,Twin Falls County,832422,1606,166,1331,0,7,50,0,4,48,1242,115,1045,0,6,42,0,1,33,284.1,140.1,334.3,141.1,290.8,130.4,318.9,101.4,298.6,127.5,306.3,121.7,301.5,118.8,309.2,140.6,302.7,119.8,303.9,120.3,304.9,125.9
16083832423,ID,Twin Falls County,832423,1510,130,1275,11,9,35,0,7,43,1132,82,982,4,6,32,0,4,22,448,158,507,116,428,148,443,129,418,162,520,181,520,182,477.5,137,429.7,146.3,520,181.5,469.1,153.7
16083832501,ID,Twin Falls County,832501,1138,455,643,4,2,2,6,2,24,756,311,415,2,2,2,3,2,19,250.2,62.4,260.8,59.2,231.8,74.5,241.9,55.3,233.8,62.4,394.5,129.1,359.2,140.6,255.5,60.8,235.8,64,376.8,134.8,281.8,83.3
16083832503,ID,Twin Falls County,832503,1577,295,1215,2,6,5,1,6,47,1222,175,996,2,3,4,1,3,38,400.9,121.8,407.8,133.6,378.1,118.8,401.9,103.9,380.1,121.8,578.1,111.8,534.5,141.6,404.3,127.7,386.7,114.8,556.3,126.7,440.2,121.9
16083832504,ID,Twin Falls County,832504,1621,470,1044,5,9,7,1,4,81,1215,302,842,4,6,6,1,1,53,383.3,120,375.3,145,265.3,127,299.3,108,291.3,115,483.3,170,425.3,221.9,379.3,132.5,285.3,116.7,454.3,196,360.4,143.9
16083832505,ID,Twin Falls County,832505,2088,665,1323,4,12,2,1,10,71,1510,424,1030,0,12,2,0,4,38,382.3,185.1,413.3,183.1,305.2,185.1,332.3,165.1,334.3,165.1,523.4,223.2,463.4,241.2,397.8,184.1,323.9,171.8,493.4,232.2,393.5,192.6
16083832506,ID,Twin Falls County,832506,2161,249,1787,7,16,3,0,10,89,1556,151,1340,6,5,3,0,6,45,559.6,126.9,551.6,144.9,480.6,146.9,510.6,121.9,486.6,146.9,830.4,159.9,778.4,206.8,555.6,135.9,492.6,138.6,804.4,183.4,599.7,150.6
16083832507,ID,Twin Falls County,832507,1890,213,1598,1,10,5,0,2,61,1369,129,1197,0,10,4,0,2,27,481,94,505,101,419,132,440,125,432,131,642,123,626,146,493,97.5,430.3,129.3,634,134.5,506.4,121.7
16083832508,ID,Twin Falls County,832508,1879,203,1608,1,11,5,0,2,49,1290,129,1107,1,8,5,0,1,39,536.9,106,555.6,110.1,448.6,142.5,479.5,118.6,473.3,122.8,626.9,113,597.8,138,546.2,108,467.1,128,612.3,125.5,531.2,121.6
16083832509,ID,Twin Falls County,832509,2019,486,1428,8,14,3,0,9,71,1497,317,1104,5,12,3,0,6,50,577.9,152.6,541,135.2,426.4,164.3,449,138,434.3,154.6,738.9,338,697.8,287.7,559.5,143.9,436.6,152.3,718.3,312.8,552.2,195.8
16083832510,ID,Twin Falls County,832510,1233,241,923,4,7,1,1,5,51,894,163,696,3,3,1,0,5,23,409.7,66,380.2,74,305.2,83.4,324.5,73.2,322.4,78.2,517.2,145.5,489.9,146.9,394.9,70,317.4,78.3,503.5,146.2,392.7,95.3
16083832511,ID,Twin Falls County,832511,2336,358,1875,9,20,13,0,12,49,1528,193,1273,6,16,12,0,3,25,525,89,560,129,456,159,504,114,466,156,869,195,809,199,542.5,109,475.3,143,839,197,598.4,148.7
16083832512,ID,Twin Falls County,832512,1738,185,1516,1,3,4,0,5,24,1173,99,1050,0,2,3,0,3,16,529.3,109.2,585.3,108.4,422.6,124.8,452,93.5,436.9,108.7,744.6,134.2,705,145.3,557.3,108.8,437.2,109,724.8,139.7,553.7,117.7
16083832513,ID,Twin Falls County,832513,2640,250,2258,6,13,8,0,9,96,1812,159,1572,4,8,7,0,7,55,718,109,752,142,558,154,601,114,595,125,933,166,910,180,735,125.5,584.7,131,921.5,173,723.9,141.4
16083832514,ID,Twin Falls County,832514,1916,375,1459,5,10,3,0,9,55,1327,227,1045,3,9,3,0,7,33,522.6,101.7,518.4,116.4,384.3,146.2,411.1,125.3,401.1,141.2,630.4,181.9,583.7,187.5,520.5,109.1,398.8,137.6,607,184.7,493.1,142.9
16083832524,ID,Twin Falls County,832524,1385,77,1194,5,2,34,1,0,72,999,44,883,0,1,29,1,0,41,369,99,405,99,348,137,372,97,344,125,439,138,432,116,387,99,354.7,119.7,435.5,127,387,115.9
16083832525,ID,Twin Falls County,832525,1360,146,1153,6,6,3,1,10,35,1017,90,884,1,6,3,1,5,27,355.2,77,323.2,108,370.1,92,389.1,80,375.1,93,408.2,82,373.2,87,339.2,92.5,378.1,88.4,390.7,84.5,370.6,88.5
