GEOID20,state,county,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_rin,uss_18_rep_bra,gov_18_dem_mil,gov_18_rep_moo,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_gid,uss_20_rep_col,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
230190110001005,ME,Penobscot County,75,0,73,0,0,0,0,0,2,56,0,54,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001006,ME,Penobscot County,36,1,31,0,0,0,0,0,4,25,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001007,ME,Penobscot County,115,0,114,0,0,0,0,0,1,90,0,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001008,ME,Penobscot County,17,2,13,0,1,0,0,0,1,11,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001009,ME,Penobscot County,32,0,32,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001010,ME,Penobscot County,47,0,42,0,3,0,0,0,2,29,0,29,0,0,0,0,0,0,2,4,0,3,2,3,2,5,2,5,4,2,3,1,5,2,4,1.6
230190110001011,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001012,ME,Penobscot County,183,0,183,0,0,0,0,0,0,140,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001013,ME,Penobscot County,164,0,161,0,2,0,0,0,1,133,0,130,0,2,0,0,0,1,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230190110001014,ME,Penobscot County,19,2,12,1,1,0,0,0,3,14,0,10,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001015,ME,Penobscot County,24,0,20,1,0,0,0,0,3,16,0,13,0,0,0,0,0,3,5,11,1,8,5,8,6,13,5,14,11,5,8,3,13.5,5.5,10.8,4.4
230190110001016,ME,Penobscot County,11,4,6,0,0,0,0,0,1,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001017,ME,Penobscot County,73,0,73,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,16,36,3,25,15,27,20,41,15,44,36,16,26,9,42.5,17.5,34.6,13.8
230190110001018,ME,Penobscot County,102,0,100,0,0,0,0,0,2,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001019,ME,Penobscot County,107,0,103,0,0,0,0,0,4,84,0,82,0,0,0,0,0,2,1,3,0,2,1,2,1,3,1,3,3,1,2,0.5,3,1,2.6,0.8
230190110001020,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,2,14,9,15,11,23,8,25,20,9,14.5,5.5,24,9.5,19.4,7.8
230190110001021,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001022,ME,Penobscot County,90,0,78,0,0,6,0,0,6,77,0,65,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001023,ME,Penobscot County,33,0,31,0,0,0,0,0,2,27,0,25,0,0,0,0,0,2,5,11,1,7,4,8,6,12,4,13,11,5,7.5,2.5,12.5,5,10.2,4
230190110001024,ME,Penobscot County,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001025,ME,Penobscot County,14,0,12,0,0,0,0,0,2,12,0,12,0,0,0,0,0,0,3,6,0,4,2,4,3,6,2,7,6,3,4,1,6.5,2.5,5.4,2
230190110001026,ME,Penobscot County,9,1,8,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001027,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001028,ME,Penobscot County,21,0,20,0,0,0,0,0,1,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001029,ME,Penobscot County,4,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001030,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,1,3,2,4,1,4,4,2,2.5,0.5,4,1.5,3.4,1.2
230190110001031,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,1,3,2,4,1,4,4,2,2.5,0.5,4,1.5,3.4,1.2
230190110001032,ME,Penobscot County,23,2,19,0,0,0,0,0,2,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001033,ME,Penobscot County,39,0,38,0,0,0,0,0,1,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001034,ME,Penobscot County,17,0,15,1,0,0,0,0,1,15,0,13,1,0,0,0,0,1,3,7,1,5,3,5,4,8,3,9,7,3,5,2,8.5,3.5,6.8,2.8
230190110001035,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.6,0
230190110001036,ME,Penobscot County,8,0,8,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230190110001037,ME,Penobscot County,10,0,10,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,12,1,8,5,9,7,14,5,15,12,5,8.5,3,14.5,6,11.6,4.6
230190110001038,ME,Penobscot County,48,2,45,0,0,0,0,0,1,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001039,ME,Penobscot County,9,1,8,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110001040,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0.5,1,0.2
230190110001041,ME,Penobscot County,17,1,16,0,0,0,0,0,0,17,1,16,0,0,0,0,0,0,2,5,0,3,2,4,3,6,2,6,5,2,3.5,1,6,2.5,4.8,1.8
230190110002000,ME,Penobscot County,112,0,108,0,0,0,0,0,4,92,0,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002001,ME,Penobscot County,3,0,2,0,0,0,0,0,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002002,ME,Penobscot County,8,1,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,13,29,3,20,12,22,16,34,12,36,29,13,21,7.5,35,14,28.2,11.2
230190110002003,ME,Penobscot County,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,2,2,4,1,4,3,1,2,0.5,4,1.5,3,1
230190110002004,ME,Penobscot County,26,0,25,0,0,0,0,0,1,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002005,ME,Penobscot County,79,1,72,0,0,0,0,0,6,65,0,62,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002006,ME,Penobscot County,62,0,60,2,0,0,0,0,0,52,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002007,ME,Penobscot County,123,0,123,0,0,0,0,0,0,96,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002008,ME,Penobscot County,38,0,36,0,0,0,0,0,2,33,0,33,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0.5,1,0.2
230190110002009,ME,Penobscot County,38,0,36,0,0,0,0,0,2,27,0,27,0,0,0,0,0,0,5,11,1,8,5,8,6,13,5,14,11,5,8,3,13.5,5.5,10.8,4.4
230190110002010,ME,Penobscot County,93,2,90,0,0,0,0,0,1,76,2,73,0,0,0,0,0,1,1,2,0,1,1,2,1,2,1,2,2,1,1.5,0.5,2,1,1.8,0.8
230190110002011,ME,Penobscot County,47,2,42,0,0,0,0,0,3,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002012,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3,2,4,3,6,2,6,5,2,3.5,1,6,2.5,4.8,1.8
230190110002013,ME,Penobscot County,125,0,119,0,0,0,0,0,6,97,0,95,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002014,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,7,4,7,5,11,4,12,10,4,7,2.5,11.5,4.5,9.4,3.6
230190110002015,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002016,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,1,8,5,9,7,14,5,15,12,5,8.5,3,14.5,6,11.6,4.6
230190110002017,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002018,ME,Penobscot County,77,0,73,0,0,0,0,0,4,69,0,66,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002019,ME,Penobscot County,2,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,6,13,1,9,6,10,7,15,5,16,13,6,9.5,3.5,15.5,6,12.6,5
230190110002020,ME,Penobscot County,27,3,22,0,2,0,0,0,0,23,3,18,0,2,0,0,0,0,3,6,1,4,3,5,3,7,2,7,6,3,4.5,2,7,2.5,5.8,2.4
230190110002021,ME,Penobscot County,91,0,88,0,0,0,0,0,3,64,0,62,0,0,0,0,0,2,271,599,53,415,254,460,332,695,246,741,599,271,437.5,153.5,718,289,582,231.2
230190110002022,ME,Penobscot County,153,0,148,0,1,0,0,0,4,116,0,113,0,1,0,0,0,2,3,7,1,5,3,5,4,8,3,9,7,3,5,2,8.5,3.5,6.8,2.8
230190110002023,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002024,ME,Penobscot County,36,1,30,0,0,4,0,0,1,23,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002025,ME,Penobscot County,16,1,11,1,0,0,0,0,3,9,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002026,ME,Penobscot County,4,0,3,0,0,0,0,0,1,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002027,ME,Penobscot County,87,2,85,0,0,0,0,0,0,68,0,68,0,0,0,0,0,0,2,4,0,3,2,3,2,5,2,5,4,2,3,1,5,2,4,1.6
230190110002028,ME,Penobscot County,98,1,94,2,0,0,0,0,1,78,0,76,2,0,0,0,0,0,29,65,6,45,27,50,36,75,27,80,65,29,47.5,16.5,77.5,31.5,63,25
230190110002029,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,5,3,6,4,9,3,9,8,3,5.5,2,9,3.5,7.4,2.8
230190110002030,ME,Penobscot County,32,1,31,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002031,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002032,ME,Penobscot County,12,0,8,0,0,0,0,0,4,12,0,8,0,0,0,0,0,4,2,4,0,3,2,3,2,5,2,5,4,2,3,1,5,2,4,1.6
230190110002033,ME,Penobscot County,6,0,3,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190110002034,ME,Penobscot County,2,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,3,7,1,5,3,5,4,8,3,9,7,3,5,2,8.5,3.5,6.8,2.8
230190120001000,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,6,4,7,5,8,4,9,8,5,6.5,2.5,8.5,4.5,7.6,3.8
230190120001001,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190120001002,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,1,11,8,13,10,16,7,18,15,9,12,4.5,17,8.5,14.6,7
230190120001003,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0.5,1,0.4
230190120001004,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190120001005,ME,Penobscot County,5,0,2,0,1,0,0,2,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190120001006,ME,Penobscot County,34,0,30,0,0,0,0,0,4,31,0,27,0,0,0,0,0,4,29,48,4,36,26,41,32,52,24,59,48,29,38.5,15,55.5,28,47.2,23
230190120001007,ME,Penobscot County,67,0,65,0,0,0,0,0,2,57,0,55,0,0,0,0,0,2,5,8,1,6,5,7,6,9,4,10,8,5,6.5,3,9.5,5,8,4.2
230190120001008,ME,Penobscot County,53,1,51,0,0,1,0,0,0,39,0,39,0,0,0,0,0,0,6,11,1,8,6,9,7,12,5,13,11,6,8.5,3.5,12.5,6,10.6,5
230190120001009,ME,Penobscot County,12,0,11,0,0,0,0,0,1,10,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190120001010,ME,Penobscot County,80,0,78,0,0,0,0,0,2,65,0,63,0,0,0,0,0,2,86,142,11,106,77,124,96,156,72,175,142,86,115,44,165.5,84,140.6,68.4
230190120001011,ME,Penobscot County,7,0,7,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,13,22,2,16,12,19,15,24,11,27,22,13,17.5,7,25.5,13,21.6,10.6
230190120001012,ME,Penobscot County,5,0,2,0,1,0,0,0,2,5,0,2,0,1,0,0,0,2,5,8,1,6,4,7,5,9,4,10,8,5,6.5,2.5,9.5,4.5,8,3.8
230190120001013,ME,Penobscot County,14,0,11,0,2,0,1,0,0,6,0,4,0,2,0,0,0,0,7,12,1,9,6,10,8,13,6,14,12,7,9.5,3.5,13.5,7,11.6,5.6
230190120001014,ME,Penobscot County,210,1,206,0,0,0,0,0,3,167,1,165,0,0,0,0,0,1,8,13,1,10,7,12,9,15,7,16,13,8,11,4,15.5,8,13.2,6.4
230190120001015,ME,Penobscot County,31,0,31,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190120001016,ME,Penobscot County,95,0,94,0,0,0,0,0,1,81,0,80,0,0,0,0,0,1,7,12,1,9,6,10,8,13,6,15,12,7,9.5,3.5,14,7,11.8,5.6
230190120001017,ME,Penobscot County,28,0,28,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,4,7,1,5,4,6,5,7,3,8,7,4,5.5,2.5,7.5,4,6.6,3.4
230190120001018,ME,Penobscot County,112,0,111,0,0,0,0,0,1,82,0,82,0,0,0,0,0,0,4,6,0,5,3,5,4,7,3,8,6,4,5,1.5,7.5,3.5,6.2,2.8
230190120001019,ME,Penobscot County,4,0,2,0,0,0,0,0,2,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190120001020,ME,Penobscot County,6,1,4,0,0,1,0,0,0,4,1,3,0,0,0,0,0,0,4,6,0,5,3,5,4,7,3,8,6,4,5,1.5,7.5,3.5,6.2,2.8
230190120001021,ME,Penobscot County,13,0,13,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,6,11,1,8,6,9,7,12,5,13,11,6,8.5,3.5,12.5,6,10.6,5
230190120001022,ME,Penobscot County,28,3,23,0,0,2,0,0,0,18,0,18,0,0,0,0,0,0,61,101,8,75,54,88,68,111,51,124,101,61,81.5,31,117.5,59.5,99.8,48.4
230190120001023,ME,Penobscot County,61,0,59,0,1,1,0,0,0,42,0,41,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0.5,1,0.4
230190120001024,ME,Penobscot County,43,4,36,0,2,0,0,0,1,31,4,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190120001025,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,2,2,1,3,2,1,2,0.5,2.5,1.5,2.2,1
230190120001026,ME,Penobscot County,9,0,7,0,0,0,0,0,2,6,0,5,0,0,0,0,0,1,4,7,1,5,4,6,5,7,3,8,7,4,5.5,2.5,7.5,4,6.6,3.4
230190120001027,ME,Penobscot County,287,1,285,0,0,0,0,0,1,226,0,225,0,0,0,0,0,1,4,7,1,5,4,6,5,8,4,9,7,4,5.5,2.5,8.5,4.5,7,3.6
230190120001028,ME,Penobscot County,70,0,66,1,1,1,0,0,1,61,0,57,1,1,1,0,0,1,3,5,0,4,3,4,3,5,2,6,5,3,4,1.5,5.5,2.5,4.8,2.2
230190120001029,ME,Penobscot County,14,0,12,0,1,0,0,0,1,12,0,11,0,1,0,0,0,0,3,6,0,4,3,5,4,6,3,7,6,3,4.5,1.5,6.5,3.5,5.6,2.6
230190120001030,ME,Penobscot County,79,2,71,0,0,0,0,0,6,51,1,50,0,0,0,0,0,0,12,20,2,15,11,18,14,22,10,25,20,12,16.5,6.5,23.5,12,20,9.8
230190120001031,ME,Penobscot County,68,3,62,0,0,0,0,0,3,47,3,41,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190120001032,ME,Penobscot County,23,0,20,0,1,0,0,0,2,22,0,19,0,1,0,0,0,2,4,7,1,5,4,6,5,7,3,8,7,4,5.5,2.5,7.5,4,6.6,3.4
230190120001033,ME,Penobscot County,42,0,38,0,0,0,0,0,4,28,0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190120001034,ME,Penobscot County,37,0,33,0,1,0,0,0,3,33,0,29,0,1,0,0,0,3,8,14,1,10,7,12,9,15,7,17,14,8,11,4,16,8,13.6,6.4
230190120001035,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190120001036,ME,Penobscot County,21,2,18,0,0,0,0,0,1,19,0,18,0,0,0,0,0,1,29,48,4,36,26,42,33,53,25,60,48,29,39,15,56.5,29,47.8,23.4
230190120001037,ME,Penobscot County,19,0,19,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0.5,1,0.4
230190120001038,ME,Penobscot County,18,0,16,0,1,0,0,0,1,14,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001000,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001001,ME,Penobscot County,14,0,14,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230190125001002,ME,Penobscot County,6,0,6,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,5,0,3,2,3,2,5,2,5,5,2,3,1,5,2,4.2,1.6
230190125001003,ME,Penobscot County,6,0,0,0,1,0,0,0,5,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001004,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001005,ME,Penobscot County,10,0,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
230190125001006,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001007,ME,Penobscot County,8,0,6,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001008,ME,Penobscot County,7,0,7,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,1,2,0,1,1,1,1,2,1,2,2,1,1,0.5,2,1,1.6,0.8
230190125001009,ME,Penobscot County,14,0,10,0,0,0,0,0,4,12,0,8,0,0,0,0,0,4,1,3,0,2,1,2,1,3,1,3,3,1,2,0.5,3,1,2.6,0.8
230190125001010,ME,Penobscot County,14,0,11,1,1,0,0,0,1,8,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001011,ME,Penobscot County,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,0,2,1,3,2,4,1,4,4,1,2.5,0.5,4,1.5,3.4,1
230190125001012,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001013,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001014,ME,Penobscot County,9,0,9,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,17,44,3,27,15,30,21,46,15,50,44,17,28.5,9,48,18,39.4,14.2
230190125001015,ME,Penobscot County,113,1,110,0,0,0,0,0,2,90,1,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001016,ME,Penobscot County,52,0,50,0,0,0,0,0,2,48,0,46,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001017,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
230190125001018,ME,Penobscot County,198,0,191,0,2,0,0,0,5,163,0,156,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001019,ME,Penobscot County,124,1,117,0,2,0,0,0,4,103,1,98,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001020,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,2,5,3,7,2,8,7,3,4.5,1,7.5,2.5,6.2,2
230190125001021,ME,Penobscot County,11,1,10,0,0,0,0,0,0,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001022,ME,Penobscot County,141,0,138,0,3,0,0,0,0,101,0,99,0,2,0,0,0,0,10,27,2,17,9,18,13,28,9,30,27,10,17.5,5.5,29,11,24,8.6
230190125001023,ME,Penobscot County,15,2,13,0,0,0,0,0,0,15,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001024,ME,Penobscot County,33,3,25,1,0,0,0,0,4,26,3,19,0,0,0,0,0,4,5,12,1,8,4,8,6,13,4,14,12,5,8,2.5,13.5,5,11,4
230190125001025,ME,Penobscot County,81,0,70,2,1,0,0,0,8,66,0,61,0,1,0,0,0,4,46,120,7,75,40,82,58,126,40,135,120,46,78.5,23.5,130.5,49,107.6,38.2
230190125001026,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,5,3,6,4,9,3,10,9,3,5.5,2,9.5,3.5,7.8,2.8
230190125001027,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,90,5,56,30,61,43,94,30,101,90,34,58.5,17.5,97.5,36.5,80.4,28.4
230190125001028,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,1,9,5,10,7,15,5,17,15,6,9.5,3,16,6,13.2,4.8
230190125001029,ME,Penobscot County,11,0,7,0,0,0,0,0,4,11,0,7,0,0,0,0,0,4,1,1,0,1,0,1,1,1,0,2,1,1,1,0,1.5,0.5,1.2,0.4
230190125001030,ME,Penobscot County,70,0,66,0,0,0,0,0,4,54,0,54,0,0,0,0,0,0,2,5,0,3,2,3,2,5,2,6,5,2,3,1,5.5,2,4.4,1.6
230190125001031,ME,Penobscot County,79,1,73,0,0,1,0,0,4,50,0,45,0,0,1,0,0,4,23,59,3,37,19,40,28,61,20,66,59,23,38.5,11,63.5,24,52.6,18.6
230190125001032,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,60,3,37,20,41,29,62,20,67,60,23,39,11.5,64.5,24.5,53.4,19
230190125001033,ME,Penobscot County,49,0,46,0,0,1,0,0,2,44,0,42,0,0,1,0,0,1,1,4,0,2,1,3,2,4,1,4,4,1,2.5,0.5,4,1.5,3.4,1
230190125001034,ME,Penobscot County,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001035,ME,Penobscot County,74,0,73,0,1,0,0,0,0,63,0,62,0,1,0,0,0,0,2,5,0,3,2,3,2,5,2,5,5,2,3,1,5,2,4.2,1.6
230190125001036,ME,Penobscot County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230190125001037,ME,Penobscot County,11,0,11,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,2,4,0,3,1,3,2,4,1,5,4,2,3,0.5,4.5,1.5,3.8,1.2
