GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_kai,uss_18_rep_ste,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
51700000209,VA,Newport News city,000209,3334,255,2557,216,10,52,3,26,215,2533,151,2030,165,4,46,2,19,116,808.5,851.3,861.4,603.2,851.3,808.5,603.2,861.4,NA,NA,727.3,835
51700000210,VA,Newport News city,000210,5581,480,2983,1390,20,303,15,28,362,4392,310,2501,1072,11,259,15,19,205,1405.4,1464.6,1366,1014.3,1464.6,1405.4,1014.3,1366,NA,NA,1239.5,1385.7
51700000211,VA,Newport News city,000211,7626,1945,2735,2076,13,306,4,85,462,5737,1231,2351,1553,12,251,3,44,292,1227.7,757,1166.4,504,757,1227.7,504,1166.4,NA,NA,630.5,1197
51700000212,VA,Newport News city,000212,1821,64,1560,56,1,41,3,6,90,1500,46,1307,46,1,30,3,6,61,459,635,497,511,635,459,511,497,NA,NA,573,478
51700000213,VA,Newport News city,000213,1656,96,1122,252,4,74,0,7,101,1319,52,966,178,2,63,0,0,58,280.7,452.7,289.6,362.7,452.7,280.7,362.7,289.6,NA,NA,407.7,285.2
51700000215,VA,Newport News city,000215,2650,176,1383,913,15,28,1,15,119,2128,121,1200,681,7,25,1,11,82,675.6,536.8,635.2,375.9,536.8,675.6,375.9,635.2,NA,NA,456.3,655.4
51700000216,VA,Newport News city,000216,2224,117,1516,422,3,58,5,2,101,1850,81,1299,335,3,55,5,0,72,585,666,573,502,666,585,502,573,NA,NA,584,579
51700000217,VA,Newport News city,000217,3169,161,2161,468,10,158,4,21,186,2565,106,1807,378,9,145,2,10,108,818.3,1057.3,846.4,797.3,1057.3,818.3,797.3,846.4,NA,NA,927.3,832.3
51700000218,VA,Newport News city,000218,6945,769,3471,1743,14,513,23,43,369,5681,578,3036,1331,14,431,18,30,243,1727.7,1269.5,1640.4,969.4,1269.5,1727.7,969.4,1640.4,NA,NA,1119.4,1684.1
51700000219,VA,Newport News city,000219,8086,781,3037,3385,12,385,8,33,445,6582,594,2797,2522,12,326,5,23,303,1525.7,616.2,1363.8,416.9,616.2,1525.7,416.9,1363.8,NA,NA,516.5,1444.7
51700000302,VA,Newport News city,000302,4877,748,1179,2599,14,43,9,32,253,3775,465,1028,2018,13,36,4,27,184,1241,300,890,206,300,1241,206,890,NA,NA,253,1065.5
51700000303,VA,Newport News city,000303,2922,178,822,1664,16,11,6,19,206,2234,107,716,1266,12,9,6,6,112,775,265,599,167,265,775,167,599,NA,NA,216,687
51700000304,VA,Newport News city,000304,1698,77,77,1452,6,5,2,12,67,1260,47,67,1094,6,0,0,11,35,711,14,545,13,14,711,13,545,NA,NA,13.5,628
51700000305,VA,Newport News city,000305,3643,507,1178,1650,29,127,6,14,132,3289,472,1156,1402,28,120,6,10,95,419,91,342,68,91,419,68,342,NA,NA,79.5,380.5
51700000306,VA,Newport News city,000306,1108,25,24,1019,0,0,0,5,35,611,16,14,554,0,0,0,4,23,322.8,5.3,176.6,4.2,5.3,322.8,4.2,176.6,NA,NA,4.7,249.7
51700000307,VA,Newport News city,000307,1698,72,44,1496,10,2,2,7,65,1153,32,39,1023,4,2,2,6,45,646,13,414,8,13,646,8,414,NA,NA,10.5,530
51700000308,VA,Newport News city,000308,1744,52,60,1516,15,2,2,6,91,1254,36,50,1089,15,1,0,5,58,634.7,12.2,441.7,20.2,12.2,634.7,20.2,441.7,NA,NA,16.2,538.2
51700000309,VA,Newport News city,000309,1625,45,83,1401,5,0,2,18,71,1198,29,72,1033,5,0,2,15,42,571.5,8.8,444.2,4.8,8.8,571.5,4.8,444.2,NA,NA,6.8,507.9
51700000310,VA,Newport News city,000310,2313,65,71,2045,10,0,4,4,114,1553,37,54,1393,9,0,0,4,56,957.3,21.8,689.3,20.8,21.8,957.3,20.8,689.3,NA,NA,21.3,823.3
51700000311,VA,Newport News city,000311,4311,167,1286,2611,22,34,6,22,163,3488,108,1128,2069,21,28,6,21,107,1524.4,506,1408,332.8,506,1524.4,332.8,1408,NA,NA,419.4,1466.2
51700000312,VA,Newport News city,000312,1176,24,49,1058,0,6,2,0,37,797,14,38,717,0,3,2,0,23,238.9,4.6,144.1,5,4.6,238.9,5,144.1,NA,NA,4.8,191.5
51700000313,VA,Newport News city,000313,3124,79,90,2788,15,5,1,9,137,2254,44,64,2031,10,5,1,4,95,1374.2,30.7,1007.4,20.8,30.7,1374.2,20.8,1007.4,NA,NA,25.8,1190.8
51700000314,VA,Newport News city,000314,2403,107,1050,1040,9,30,0,18,149,1964,81,921,804,9,28,0,14,107,600.5,390.7,515.6,266.8,390.7,600.5,266.8,515.6,NA,NA,328.7,558
51700000315,VA,Newport News city,000315,3003,196,1663,827,17,94,3,8,195,2427,127,1399,672,14,78,3,8,126,689,694,672,454,694,689,454,672,NA,NA,574,680.5
51700000316,VA,Newport News city,000316,4230,374,1573,1847,11,165,6,51,203,3268,224,1340,1415,11,113,5,40,120,1133.8,584.6,984.5,396,584.6,1133.8,396,984.5,NA,NA,490.3,1059.2
51700000317,VA,Newport News city,000317,998,35,49,869,3,2,3,4,33,764,30,38,667,0,2,3,2,22,408.9,9,320,4,9,408.9,4,320,NA,NA,6.5,364.4
51700000318,VA,Newport News city,000318,1665,85,200,1260,2,11,2,13,92,1292,56,177,969,2,10,2,13,63,741.7,66.2,595.6,46.9,66.2,741.7,46.9,595.6,NA,NA,56.5,668.7
51700000319,VA,Newport News city,000319,6169,540,2974,2051,22,177,12,46,347,4982,356,2614,1571,22,161,9,36,213,1340.8,1039.1,1222.8,764.2,1039.1,1340.8,764.2,1222.8,NA,NA,901.7,1281.8
51700000320,VA,Newport News city,000320,8209,1006,4072,2289,25,243,19,50,505,6460,697,3461,1722,18,198,7,42,315,1768.8,1733.5,1592.3,1221.4,1733.5,1768.8,1221.4,1592.3,NA,NA,1477.4,1680.5
51710000101,VA,Norfolk city,000101,6659,619,3223,2228,20,185,6,50,328,5479,502,2750,1767,18,167,6,36,233,1447.8,665,1418.9,493.8,665,1447.8,493.8,1418.9,NA,NA,579.4,1433.4
51710000102,VA,Norfolk city,000102,3354,401,1978,628,17,67,9,4,250,2886,298,1797,513,17,62,9,2,188,584.5,474.3,550.3,376,474.3,584.5,376,550.3,NA,NA,425.2,567.4
51710000103,VA,Norfolk city,000103,4197,574,2362,723,12,190,5,26,305,3247,387,1916,554,12,157,5,20,196,696.4,685.8,735.1,499.4,685.8,696.4,499.4,735.1,NA,NA,592.6,715.8
51710000104,VA,Norfolk city,000104,10170,1720,4159,3191,61,346,42,44,607,7713,1292,3252,2413,51,292,36,29,348,798,158,706.1,86.2,158,798,86.2,706.1,NA,NA,122.1,752.1
51710000106,VA,Norfolk city,000106,17772,3318,8093,4035,86,1094,99,129,918,16422,3089,7586,3658,85,1011,98,114,781,1315.3,696.9,1176.6,548.6,696.9,1315.3,548.6,1176.6,NA,NA,622.7,1245.9
51710000201,VA,Norfolk city,000201,7149,345,3879,1966,12,551,7,40,349,6266,295,3305,1917,9,468,3,22,247,2210.1,955.2,1549.3,487.5,955.2,2210.1,487.5,1549.3,NA,NA,721.4,1879.7
51710000203,VA,Norfolk city,000203,2028,123,1467,131,0,136,3,33,135,1745,102,1283,119,0,119,2,18,102,777.8,249.6,709.5,187.5,249.6,777.8,187.5,709.5,NA,NA,218.6,743.6
51710000207,VA,Norfolk city,000207,6706,363,1986,3721,22,205,9,38,362,5825,285,1844,3168,20,182,8,33,285,1915.5,229.7,1391.3,100.4,229.7,1915.5,100.4,1391.3,NA,NA,165.1,1653.4
51710000208,VA,Norfolk city,000208,2624,136,2261,49,1,40,1,9,127,1905,79,1692,34,1,21,1,5,72,386,290,761,406,290,386,406,761,NA,NA,348,573.5
51710000210,VA,Norfolk city,000210,4139,291,2922,437,6,196,8,12,267,3659,246,2608,403,6,172,8,3,213,1212,415,1211,318,415,1212,318,1211,NA,NA,366.5,1211.5
51710000211,VA,Norfolk city,000211,5835,407,4079,566,1,437,5,31,309,5578,373,3934,544,1,421,4,25,276,1593.3,659.1,1574.2,525.6,659.1,1593.3,525.6,1574.2,NA,NA,592.3,1583.8
51710000212,VA,Norfolk city,000212,3749,226,723,2490,10,73,6,24,197,2894,168,634,1865,10,50,6,18,143,1190,44,941,37,44,1190,37,941,NA,NA,40.5,1065.5
51710000213,VA,Norfolk city,000213,4154,224,3218,297,3,140,8,40,224,3591,179,2813,279,3,131,5,22,159,1494.3,462.5,1516.1,267.8,462.5,1494.3,267.8,1516.1,NA,NA,365.2,1505.2
51710000214,VA,Norfolk city,000214,4167,253,2712,818,9,95,2,25,253,3558,188,2309,762,8,95,2,21,173,1471.5,425.1,1495.3,332,425.1,1471.5,332,1495.3,NA,NA,378.5,1483.4
51710000215,VA,Norfolk city,000215,3418,220,1927,902,12,116,6,17,218,2833,163,1676,732,11,99,6,13,133,855.1,570.3,896.9,415.1,570.3,855.1,415.1,896.9,NA,NA,492.7,876
51710000217,VA,Norfolk city,000217,4674,605,1725,1758,16,228,5,53,284,3607,420,1438,1320,16,195,1,38,179,943.7,449.8,853.9,303.8,449.8,943.7,303.8,853.9,NA,NA,376.8,898.8
51710000218,VA,Norfolk city,000218,5036,366,3531,653,9,181,4,23,269,4124,254,2964,551,7,154,3,19,172,1377.8,1043.6,1458.7,734.9,1043.6,1377.8,734.9,1458.7,NA,NA,889.2,1418.3
51710000301,VA,Norfolk city,000301,4693,386,927,3065,8,77,9,13,208,3626,270,804,2317,4,70,7,8,146,1391,219.1,1160.4,115.1,219.1,1391,115.1,1160.4,NA,NA,167.1,1275.7
51710000302,VA,Norfolk city,000302,3491,431,908,1741,9,204,2,36,160,2803,317,811,1338,8,181,2,30,116,788.1,165.2,634.3,114.2,165.2,788.1,114.2,634.3,NA,NA,139.7,711.2
51710000303,VA,Norfolk city,000303,4715,190,347,3947,11,35,1,23,161,3613,133,307,3011,6,34,0,20,102,1979.1,70.3,1532.1,46.2,70.3,1979.1,46.2,1532.1,NA,NA,58.3,1755.6
51710000304,VA,Norfolk city,000304,2590,190,510,1573,7,156,12,12,130,2016,135,452,1199,7,136,11,7,69,787,169,663,121,169,787,121,663,NA,NA,145,725
51710000305,VA,Norfolk city,000305,3313,265,960,1802,7,53,1,12,213,2697,195,817,1488,0,46,1,10,140,1053.4,221.3,987.5,161.3,221.3,1053.4,161.3,987.5,NA,NA,191.3,1020.4
51710000306,VA,Norfolk city,000306,2739,138,556,1854,4,25,1,19,142,2136,95,485,1420,4,22,1,6,103,986,91,851,55,91,986,55,851,NA,NA,73,918.5
51710000309,VA,Norfolk city,000309,7927,708,2350,4006,22,281,29,42,489,6064,470,1942,3001,21,242,25,37,326,2266.2,557.8,1907.6,363.2,557.8,2266.2,363.2,1907.6,NA,NA,460.5,2086.9
51710000310,VA,Norfolk city,000310,6655,769,780,4650,9,134,13,35,265,5115,509,658,3635,4,117,5,24,163,2210.2,128,1791.3,85.1,128,2210.2,85.1,1791.3,NA,NA,106.5,2000.8
51710000311,VA,Norfolk city,000311,7890,770,2839,3284,36,481,11,47,422,6222,507,2462,2475,34,427,11,28,278,1789.7,857.4,1602.5,542.5,857.4,1789.7,542.5,1602.5,NA,NA,699.9,1696.1
51710000313,VA,Norfolk city,000313,2237,95,111,1911,7,17,2,7,87,1677,64,85,1453,7,14,2,6,46,839,13.9,622.1,8.9,13.9,839,8.9,622.1,NA,NA,11.4,730.5
51710000402,VA,Norfolk city,000402,3159,115,109,2809,8,9,0,6,103,2320,76,92,2073,8,8,0,1,62,1337,14,1059,9,14,1337,9,1059,NA,NA,11.5,1198
51710000404,VA,Norfolk city,000404,3902,156,209,3358,17,32,1,21,108,2625,78,176,2249,9,21,1,20,71,1322,55,1070,30,55,1322,30,1070,NA,NA,42.5,1196
51710000405,VA,Norfolk city,000405,5965,210,229,5265,59,59,0,7,136,4992,172,192,4436,51,56,0,7,78,1596.4,48.3,1514.9,43.8,48.3,1596.4,43.8,1514.9,NA,NA,46,1555.7
51710000406,VA,Norfolk city,000406,2865,332,1219,778,7,330,5,10,184,2270,212,1042,610,7,282,2,6,109,700,460,694,355,460,700,355,694,NA,NA,407.5,697
51710000408,VA,Norfolk city,000408,4342,414,1700,1694,22,272,7,21,212,3513,300,1511,1299,21,227,7,8,140,980.9,684.1,815.1,482.3,684.1,980.9,482.3,815.1,NA,NA,583.2,898
51710000409,VA,Norfolk city,000409,3515,320,1578,1178,13,240,2,8,176,2881,237,1390,917,7,206,0,8,116,837.8,565,739.4,363.9,565,837.8,363.9,739.4,NA,NA,464.4,788.6
51710000411,VA,Norfolk city,000411,3836,120,209,3342,20,21,3,19,102,2714,80,198,2341,6,17,3,11,58,1262.7,33.7,671,19.5,33.7,1262.7,19.5,671,NA,NA,26.6,966.9
51710000412,VA,Norfolk city,000412,3178,209,695,2035,1,45,6,24,163,2587,153,600,1656,1,44,6,21,106,1205.9,155.6,1048.4,111.8,155.6,1205.9,111.8,1048.4,NA,NA,133.7,1127.2
51710000413,VA,Norfolk city,000413,5708,393,1251,3665,22,88,13,21,255,4529,280,1086,2881,22,78,11,14,157,1745,341,1564,249,341,1745,249,1564,NA,NA,295,1654.5
51710000414,VA,Norfolk city,000414,5186,210,329,4412,13,21,2,23,176,3566,125,279,3021,11,19,1,6,104,1519.4,26.5,1042.7,25.6,26.5,1519.4,25.6,1042.7,NA,NA,26,1281
51710000415,VA,Norfolk city,000415,4277,408,1603,1721,20,257,4,20,244,3407,300,1354,1352,14,229,3,14,141,1078.1,510.4,863.6,340.2,510.4,1078.1,340.2,863.6,NA,NA,425.3,970.8
51710000501,VA,Norfolk city,000501,5407,546,3296,1008,25,132,10,33,357,4438,383,2841,806,24,111,10,31,232,1018.9,876.9,952.9,677.9,876.9,1018.9,677.9,952.9,NA,NA,777.4,985.9
51710000503,VA,Norfolk city,000503,6388,624,3824,1338,26,164,10,60,342,5255,425,3345,1036,26,149,10,34,230,1133.4,857.2,1147.3,700.4,857.2,1133.4,700.4,1147.3,NA,NA,778.8,1140.4
51710000504,VA,Norfolk city,000504,3939,540,1682,1237,10,223,9,19,219,3206,404,1456,997,10,187,9,17,126,902.1,571.9,889.6,449.2,571.9,902.1,449.2,889.6,NA,NA,510.5,895.9
51710000505,VA,Norfolk city,000505,3691,655,1929,676,13,172,1,20,225,2950,426,1675,509,13,152,1,19,155,604.1,632.1,546.5,443.8,632.1,604.1,443.8,546.5,NA,NA,538,575.3
51710000506,VA,Norfolk city,000506,7387,1204,3166,2277,29,155,24,39,493,5623,744,2729,1656,25,131,17,21,300,1374,682,1294,541,682,1374,541,1294,NA,NA,611.5,1334
51710000507,VA,Norfolk city,000507,5370,564,2949,1256,10,176,23,41,351,4310,399,2553,944,10,148,11,33,212,987,710,960,529,710,987,529,960,NA,NA,619.5,973.5
51710000509,VA,Norfolk city,000509,5314,624,3365,626,22,246,29,22,380,3968,366,2689,424,15,206,13,12,243,749.4,1009,723,741.6,1009,749.4,741.6,723,NA,NA,875.3,736.2
51710000510,VA,Norfolk city,000510,4776,503,3119,674,39,111,11,31,288,3797,328,2581,515,34,98,9,22,210,859.5,1051.4,867.5,781.5,1051.4,859.5,781.5,867.5,NA,NA,916.4,863.5
51710000511,VA,Norfolk city,000511,5070,577,2745,1248,16,157,3,24,300,4005,377,2299,979,15,137,2,16,180,926,831,892,611,831,926,611,892,NA,NA,721,909
51710000512,VA,Norfolk city,000512,2649,273,1466,530,23,175,6,18,158,2229,189,1300,431,23,158,6,18,104,551.4,500.1,540.6,387.7,500.1,551.4,387.7,540.6,NA,NA,443.9,546
51720000001,VA,Norton city,000001,3687,81,3223,179,4,27,0,14,159,2895,46,2591,140,4,23,0,6,85,383.9,1031.1,409.4,679.8,1031.1,383.9,679.8,409.4,NA,NA,855.5,396.7
51730000101,VA,Petersburg city,000101,5169,650,932,3314,7,52,12,26,176,3997,464,824,2500,7,48,12,21,121,1410.9,150.8,928.1,93.5,150.8,1410.9,93.5,928.1,NA,NA,122.2,1169.5
51730000201,VA,Petersburg city,000201,5421,247,758,4098,21,106,9,46,136,4501,162,673,3399,19,89,9,38,112,2075,211.7,1790.4,121.8,211.7,2075,121.8,1790.4,NA,NA,166.8,1932.7
51730000301,VA,Petersburg city,000301,4972,254,1102,3265,17,60,2,38,234,4113,195,980,2647,15,54,2,33,187,1940.2,482.3,1643.3,330.9,482.3,1940.2,330.9,1643.3,NA,NA,406.6,1791.8
51730000401,VA,Petersburg city,000401,4910,217,1149,3293,17,28,2,24,180,4157,169,1087,2701,13,22,2,17,146,1563.8,271,1217.9,202.7,271,1563.8,202.7,1217.9,NA,NA,236.8,1390.8
51730000501,VA,Petersburg city,000501,4686,198,560,3697,11,39,1,10,170,3746,124,508,2941,11,33,1,6,122,1640,120,1095,81,120,1640,81,1095,NA,NA,100.5,1367.5
51730000601,VA,Petersburg city,000601,3960,149,204,3454,10,27,1,23,92,3084,87,178,2721,8,20,1,13,56,1576,44.2,1086.8,38.8,44.2,1576,38.8,1086.8,NA,NA,41.5,1331.4
51730000701,VA,Petersburg city,000701,4340,255,473,3409,22,18,3,23,137,3458,166,427,2725,16,16,3,13,92,1816.4,178.4,1410,125.5,178.4,1816.4,125.5,1410,NA,NA,151.9,1613.2
51735000001,VA,Poquoson city,000001,4235,173,3683,56,10,58,2,33,220,3279,100,2937,49,10,46,1,21,115,515.2,1637.3,534.6,1335.8,1637.3,515.2,1335.8,534.6,NA,NA,1486.5,524.9
51735000002,VA,Poquoson city,000002,4349,155,3871,26,12,76,0,17,192,3284,85,2983,18,7,69,0,10,112,526.8,1791.3,553.3,1356.7,1791.3,526.8,1356.7,553.3,NA,NA,1574,540
51735000003,VA,Poquoson city,000003,3876,135,3383,25,11,119,0,17,186,3030,77,2692,21,10,102,0,14,114,525.8,1561.3,610.3,1325.7,1561.3,525.8,1325.7,610.3,NA,NA,1443.5,568
51740000001,VA,Portsmouth city,000001,4404,304,2155,1608,11,116,4,17,189,3943,263,1989,1391,11,113,4,13,159,908.1,415.3,955,293.2,415.3,908.1,293.2,955,NA,NA,354.3,931.5
51740000005,VA,Portsmouth city,000005,3297,174,443,2500,17,52,3,13,95,2512,138,413,1825,7,49,3,5,72,966.4,15.8,674.6,17.8,15.8,966.4,17.8,674.6,NA,NA,16.8,820.5
51740000007,VA,Portsmouth city,000007,2465,139,1035,1065,8,75,11,5,127,2018,102,880,869,8,61,11,1,86,705.9,204.7,622,141.8,204.7,705.9,141.8,622,NA,NA,173.2,664
51740000009,VA,Portsmouth city,000009,3346,112,697,2352,10,15,5,8,147,2502,76,597,1709,10,10,3,6,91,1149.8,200.5,920.6,137.3,200.5,1149.8,137.3,920.6,NA,NA,168.9,1035.2
51740000010,VA,Portsmouth city,000010,1818,104,979,571,16,20,2,12,114,1413,74,831,411,12,16,0,9,60,513,287.9,445.1,195.1,287.9,513,195.1,445.1,NA,NA,241.5,479
51740000011,VA,Portsmouth city,000011,2623,38,63,2270,6,4,1,12,229,1694,20,52,1448,6,2,1,5,160,1059.2,19.6,742.3,17.6,19.6,1059.2,17.6,742.3,NA,NA,18.6,900.8
51740000013,VA,Portsmouth city,000013,2405,74,121,2118,8,5,0,10,69,1593,51,93,1390,5,5,0,8,41,860,15,496,8,15,860,8,496,NA,NA,11.5,678
51740000014,VA,Portsmouth city,000014,3134,145,197,2618,21,10,4,28,111,2296,86,159,1944,16,7,4,13,67,1145.8,32.1,859.8,21.2,32.1,1145.8,21.2,859.8,NA,NA,26.7,1002.8
51740000016,VA,Portsmouth city,000016,4451,250,1388,2457,11,38,20,31,256,3068,148,1026,1667,11,35,11,20,150,860.7,322.7,611.5,194,322.7,860.7,194,611.5,NA,NA,258.3,736.1
51740000017,VA,Portsmouth city,000017,4672,348,1484,2437,17,77,7,29,273,3535,242,1245,1802,17,57,3,18,151,1076.7,482.3,775.4,286.4,482.3,1076.7,286.4,775.4,NA,NA,384.4,926
51740000019,VA,Portsmouth city,000019,1786,92,891,638,15,39,0,21,90,1406,58,767,478,12,32,0,10,49,407,374,383,208,374,407,208,383,NA,NA,291,395
51740000020,VA,Portsmouth city,000020,2934,162,764,1801,8,45,5,13,136,2238,100,661,1336,8,40,2,11,80,745,270,686,183,270,745,183,686,NA,NA,226.5,715.5
51740000021,VA,Portsmouth city,000021,1881,68,97,1651,8,6,0,3,48,1477,52,83,1293,8,6,0,1,34,822,20,618,17,20,822,17,618,NA,NA,18.5,720
51740000022,VA,Portsmouth city,000022,3166,173,1408,1315,23,42,3,15,187,2408,109,1198,931,19,36,3,9,103,706,535,551,311,535,706,311,551,NA,NA,423,628.5
51740000023,VA,Portsmouth city,000023,2751,142,1863,466,20,47,0,21,192,2193,83,1570,348,20,35,0,16,121,464,742,417,488,742,464,488,417,NA,NA,615,440.5
51740000024,VA,Portsmouth city,000024,2380,96,948,1159,13,21,3,19,121,1871,66,817,875,9,19,2,8,75,680,342,555,236,342,680,236,555,NA,NA,289,617.5
51740000025,VA,Portsmouth city,000025,2654,129,1487,864,13,25,4,16,116,2145,95,1261,672,7,24,4,12,70,705,554,648,398,554,705,398,648,NA,NA,476,676.5
51740000026,VA,Portsmouth city,000026,2348,38,118,2125,0,9,0,3,55,1910,24,91,1754,0,9,0,3,29,1315,30,1110,20,30,1315,20,1110,NA,NA,25,1212.5
51740000027,VA,Portsmouth city,000027,3448,73,326,2964,3,20,1,10,51,2874,58,311,2441,3,19,1,10,31,1303,34,1051,24,34,1303,24,1051,NA,NA,29,1177
51740000028,VA,Portsmouth city,000028,2700,54,119,2433,10,3,0,15,66,2363,37,105,2151,8,1,0,9,52,1638,43,1536,36,43,1638,36,1536,NA,NA,39.5,1587
51740000029,VA,Portsmouth city,000029,1747,71,1261,259,6,24,4,7,115,1449,51,1084,197,3,22,4,7,81,278,627,278,441,627,278,441,278,NA,NA,534,278
51740000030,VA,Portsmouth city,000030,2719,118,2000,371,16,22,3,8,181,2154,79,1658,269,16,21,1,8,102,344,812,336,507,812,344,507,336,NA,NA,659.5,340
51740000031,VA,Portsmouth city,000031,4709,174,1796,2446,15,36,4,14,224,3613,113,1539,1776,9,35,2,8,131,1196,712,942,471,712,1196,471,942,NA,NA,591.5,1069
51740000032,VA,Portsmouth city,000032,1858,62,1256,409,8,20,2,14,87,1542,27,1072,351,6,18,2,14,52,400,631,426,461,631,400,461,426,NA,NA,546,413
51740000033,VA,Portsmouth city,000033,1737,50,1421,127,3,17,1,15,103,1402,39,1172,101,3,12,1,14,60,241,673,251,461,673,241,461,251,NA,NA,567,246
51740000034,VA,Portsmouth city,000034,2402,113,1714,394,10,35,9,8,119,1945,69,1457,293,3,29,5,8,81,520.5,705.3,555.8,502.7,705.3,520.5,502.7,555.8,NA,NA,604,538.1
51740000035,VA,Portsmouth city,000035,2930,125,1921,650,4,54,3,15,158,2321,85,1599,493,4,38,2,13,87,646.5,888.7,653.2,623.3,888.7,646.5,623.3,653.2,NA,NA,756,649.9
51740000036,VA,Portsmouth city,000036,5566,267,2887,1928,18,137,8,25,296,4486,198,2484,1449,16,111,8,17,203,1459.7,1254.3,1421,846.5,1254.3,1459.7,846.5,1421,NA,NA,1050.4,1440.4
51740000037,VA,Portsmouth city,000037,4732,223,1665,2485,12,86,6,26,229,3616,148,1397,1792,11,81,6,26,155,1469,664,1258,458,664,1469,458,1258,NA,NA,561,1363.5
51740000038,VA,Portsmouth city,000038,6078,321,986,4297,18,76,13,27,340,4507,207,828,3164,13,59,6,18,212,2173,254,1582,162,254,2173,162,1582,NA,NA,208,1877.5
51740000039,VA,Portsmouth city,000039,4774,174,1422,2808,7,68,8,30,257,3670,110,1175,2128,3,51,3,22,178,1736.3,632.7,1623,433.5,632.7,1736.3,433.5,1623,NA,NA,533.1,1679.6
51750000001,VA,Radford city,000001,3762,212,2857,358,3,59,0,42,231,3411,184,2614,339,3,50,0,36,185,1013,640.6,1059.6,424.5,640.6,1013,424.5,1059.6,NA,NA,532.5,1036.3
51750000002,VA,Radford city,000002,3221,119,2591,332,6,34,0,11,128,2530,75,2085,248,6,31,0,4,81,771.2,724.4,758.3,591.2,724.4,771.2,591.2,758.3,NA,NA,657.8,764.7
51750000003,VA,Radford city,000003,3711,134,3041,296,6,17,0,12,205,2856,65,2427,227,6,17,0,6,108,675.4,979.8,674.4,747.7,979.8,675.4,747.7,674.4,NA,NA,863.7,674.9
51750000004,VA,Radford city,000004,5376,300,3517,1139,15,100,0,204,101,5035,277,3283,1079,10,100,0,204,82,459.5,290.6,480.7,192.6,290.6,459.5,192.6,480.7,NA,NA,241.6,470.1
51760000101,VA,Richmond city,000101,2820,218,1992,194,0,270,2,20,124,2654,210,1851,190,0,269,0,19,115,535,290.8,611.9,187.5,290.8,535,187.5,611.9,NA,NA,239.2,573.4
51760000102,VA,Richmond city,000102,1693,29,1425,155,2,24,0,13,45,1312,22,1089,139,2,22,0,13,25,632.5,435.3,608.8,358.5,435.3,632.5,358.5,608.8,NA,NA,396.9,620.7
51760000104,VA,Richmond city,000104,2539,64,2327,33,0,27,1,10,77,1969,48,1812,24,0,23,0,10,52,810,641,863,547,641,810,547,863,NA,NA,594,836.5
51760000105,VA,Richmond city,000105,2430,112,2141,45,4,40,0,15,73,2092,86,1872,35,0,38,0,11,50,897.9,485.5,953.9,391.4,485.5,897.9,391.4,953.9,NA,NA,438.5,925.9
51760000106,VA,Richmond city,000106,2637,39,2483,33,2,31,0,7,42,2020,31,1905,29,1,22,0,5,27,614,836,668,754,836,614,754,668,NA,NA,795,641
51760000111,VA,Richmond city,000111,2288,114,1993,39,0,33,0,6,103,1813,86,1614,30,0,26,0,2,55,817.1,479.5,851.1,370.6,479.5,817.1,370.6,851.1,NA,NA,425,834.1
51760000112,VA,Richmond city,000112,2041,108,1699,81,0,62,0,3,88,1706,91,1429,79,0,50,0,0,57,755,347,836,257,347,755,257,836,NA,NA,302,795.5
51760000113,VA,Richmond city,000113,2989,173,2445,134,0,70,0,13,154,2740,126,2300,124,0,67,0,10,113,1357,282,1411,206,282,1357,206,1411,NA,NA,244,1384
51760000114,VA,Richmond city,000114,3496,189,2973,105,2,79,3,8,137,3202,167,2746,94,1,74,3,7,110,1563,387,1758,303,387,1563,303,1758,NA,NA,345,1660.5
51760000115,VA,Richmond city,000115,1966,42,1797,34,0,17,0,7,69,1610,38,1486,31,0,16,0,7,32,698.1,404.9,622.3,386,404.9,698.1,386,622.3,NA,NA,395.4,660.2
51760000203,VA,Richmond city,000203,2011,42,1550,308,2,27,0,6,76,1719,35,1331,275,1,23,0,1,53,614.3,157.4,641.5,120.3,157.4,614.3,120.3,641.5,NA,NA,138.9,627.9
51760000204,VA,Richmond city,000204,3390,184,2697,255,1,70,0,19,164,3132,157,2507,246,1,69,0,15,137,1426,365,1470,236,365,1426,236,1470,NA,NA,300.5,1448
51760000206,VA,Richmond city,000206,2228,167,1257,461,1,174,1,22,145,2151,164,1206,453,1,170,0,21,136,398.6,58.8,922,92,58.8,398.6,92,922,NA,NA,75.4,660.3
51760000207,VA,Richmond city,000207,3247,136,2832,85,2,69,4,11,108,3013,129,2646,72,2,65,4,9,86,1480,389,1520,295,389,1480,295,1520,NA,NA,342,1500
51760000208,VA,Richmond city,000208,2797,126,2362,104,6,101,0,2,96,2515,113,2128,94,6,95,0,0,79,1437.8,321.1,1371,222,321.1,1437.8,222,1371,NA,NA,271.6,1404.4
51760000213,VA,Richmond city,000213,5688,525,2487,1913,2,336,1,47,377,5325,477,2358,1784,0,324,1,39,342,2356,197,2169,77,197,2356,77,2169,NA,NA,137,2262.5
