GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,avg_16_rep,avg_16_dem,avg_18_rep,avg_18_dem,avg_20_rep,avg_20_dem
47157008210,TN,Shelby County,008210,8195,108,209,7669,6,19,1,20,163,5639,59,161,5281,3,15,1,18,101,64.9,1880.3,64.9,1880.3,NA,NA,NA,NA
47157008211,TN,Shelby County,008211,9017,264,159,8363,17,7,3,38,166,6547,218,153,6010,12,1,3,28,122,67,2444,67,2444,NA,NA,NA,NA
47157008212,TN,Shelby County,008212,3774,41,130,3536,1,4,0,24,38,3035,30,105,2855,1,0,0,11,33,77,1819,77,1819,NA,NA,NA,NA
47157008213,TN,Shelby County,008213,4944,58,145,4640,12,8,0,17,64,3663,34,134,3424,12,4,0,10,45,74,2101,74,2101,NA,NA,NA,NA
47157008214,TN,Shelby County,008214,3934,26,79,3733,4,7,0,22,63,2944,16,68,2801,2,2,0,12,43,35,1347,35,1347,NA,NA,NA,NA
47157008216,TN,Shelby County,008216,5071,184,3779,611,2,290,3,36,166,4384,153,3336,501,1,236,3,33,121,1277,1107,1277,1107,NA,NA,NA,NA
47157008217,TN,Shelby County,008217,5332,162,3487,1360,9,184,0,24,106,4310,136,2920,1036,5,143,0,13,57,1198.3,1013.6,1198.3,1013.6,NA,NA,NA,NA
47157008219,TN,Shelby County,008219,4110,167,3133,584,7,99,0,16,104,3207,132,2491,422,7,77,0,13,65,1317,838,1317,838,NA,NA,NA,NA
47157008221,TN,Shelby County,008221,5234,278,1315,2934,12,531,1,27,136,4512,210,1224,2470,11,475,1,22,99,393.6,1276.7,393.6,1276.7,NA,NA,NA,NA
47157008222,TN,Shelby County,008222,8256,517,2850,4447,10,140,1,38,253,6495,337,2528,3327,10,122,1,21,149,1041,1860.8,1041,1860.8,NA,NA,NA,NA
47157008224,TN,Shelby County,008224,1608,97,176,1279,3,4,2,12,35,1266,60,161,1002,3,4,1,8,27,54,560,54,560,NA,NA,NA,NA
47157008226,TN,Shelby County,008226,2938,101,171,2584,3,5,0,15,59,2208,73,144,1937,3,5,0,8,38,54,606,54,606,NA,NA,NA,NA
47157008228,TN,Shelby County,008228,1498,28,70,1334,1,1,0,4,60,1193,20,64,1052,0,1,0,4,52,25,587,25,587,NA,NA,NA,NA
47157008229,TN,Shelby County,008229,7099,328,763,5778,10,33,0,21,166,5226,218,690,4172,8,32,0,13,93,319,2060,319,2060,NA,NA,NA,NA
47157008231,TN,Shelby County,008231,7802,542,1601,5332,10,85,1,41,190,5955,328,1437,3960,9,74,1,27,119,598.1,2085.4,598.1,2085.4,NA,NA,NA,NA
47157008232,TN,Shelby County,008232,2729,255,466,1837,23,45,1,22,80,2036,145,402,1371,20,35,1,16,46,204,869,204,869,NA,NA,NA,NA
47157008233,TN,Shelby County,008233,8138,590,1622,5491,6,103,1,29,296,5981,384,1370,3944,3,83,0,21,176,367,1514,367,1514,NA,NA,NA,NA
47157008234,TN,Shelby County,008234,5415,390,505,4345,11,30,0,26,108,3755,234,455,2935,11,30,0,22,68,147,921,147,921,NA,NA,NA,NA
47157008236,TN,Shelby County,008236,5868,1665,1785,2118,6,56,4,24,210,4195,1002,1514,1487,6,49,4,13,120,549.8,726.5,549.8,726.5,NA,NA,NA,NA
47157008237,TN,Shelby County,008237,6863,1144,1979,3159,12,290,2,15,262,5168,699,1694,2354,11,228,2,12,168,603.3,1031.3,603.3,1031.3,NA,NA,NA,NA
47157008239,TN,Shelby County,008239,9441,1336,757,7074,12,25,1,33,203,6286,772,641,4732,9,14,1,17,100,227,1875,227,1875,NA,NA,NA,NA
47157008240,TN,Shelby County,008240,5718,286,442,4777,13,12,2,49,137,4068,183,411,3341,7,8,2,31,85,168,1585,168,1585,NA,NA,NA,NA
47157008241,TN,Shelby County,008241,7565,593,3374,2909,13,348,3,43,282,6177,423,3015,2209,12,301,2,33,182,1376.1,1451.1,1376.1,1451.1,NA,NA,NA,NA
47157008242,TN,Shelby County,008242,6715,467,2672,2839,20,396,0,35,286,5295,329,2322,2107,17,300,0,25,195,1128.8,1337.5,1128.8,1337.5,NA,NA,NA,NA
47157008243,TN,Shelby County,008243,3739,950,84,2655,6,11,0,3,30,2507,551,82,1834,5,6,0,2,27,38,763,38,763,NA,NA,NA,NA
47157008244,TN,Shelby County,008244,4866,928,153,3675,3,24,0,17,66,3368,586,144,2548,2,19,0,13,56,91,1250,91,1250,NA,NA,NA,NA
47157008245,TN,Shelby County,008245,6999,699,292,5819,3,42,3,35,106,5201,491,257,4317,3,36,2,23,72,118,1597,118,1597,NA,NA,NA,NA
47157008246,TN,Shelby County,008246,6612,503,868,5095,5,8,1,9,123,4973,351,844,3666,5,8,1,7,91,269,1061,269,1061,NA,NA,NA,NA
47157008248,TN,Shelby County,008248,7611,850,327,6217,7,69,3,33,105,5570,536,304,4579,7,55,2,19,68,162,2284,162,2284,NA,NA,NA,NA
47157008250,TN,Shelby County,008250,11095,1403,431,8978,25,48,1,41,168,7612,874,388,6164,19,46,1,22,98,167,2477,167,2477,NA,NA,NA,NA
47157008251,TN,Shelby County,008251,5133,512,405,4036,0,60,2,18,100,3905,334,369,3062,0,54,1,18,67,201,1797.3,201,1797.3,NA,NA,NA,NA
47157008252,TN,Shelby County,008252,9030,2844,2992,2559,10,258,3,53,311,6476,1681,2492,1822,9,209,3,36,224,1048.9,1293.7,1048.9,1293.7,NA,NA,NA,NA
47157008255,TN,Shelby County,008255,4752,328,2057,2058,3,128,3,30,145,3834,212,1835,1583,3,94,3,21,83,1008,914,1008,914,NA,NA,NA,NA
47157008256,TN,Shelby County,008256,5466,488,2040,2276,14,354,0,63,231,4407,327,1845,1734,13,281,0,41,166,883.3,1019.8,883.3,1019.8,NA,NA,NA,NA
47157008257,TN,Shelby County,008257,5346,708,1891,2175,6,313,4,31,218,4129,504,1657,1553,6,250,4,19,136,672,929,672,929,NA,NA,NA,NA
47157008258,TN,Shelby County,008258,6427,383,2175,3222,1,429,1,23,193,4964,264,1872,2338,1,337,0,19,133,1134.6,1617.5,1134.6,1617.5,NA,NA,NA,NA
47157008259,TN,Shelby County,008259,6630,397,2204,3616,6,157,0,17,233,4883,278,1731,2571,4,127,0,15,157,739,1211,739,1211,NA,NA,NA,NA
47157008260,TN,Shelby County,008260,7240,292,4628,1686,22,133,5,16,458,5766,187,3842,1296,17,108,0,13,303,1911.8,964.5,1911.8,964.5,NA,NA,NA,NA
47157008261,TN,Shelby County,008261,9296,797,5573,2218,23,125,10,40,510,7207,498,4502,1746,20,105,10,29,297,1715,1226.4,1715,1226.4,NA,NA,NA,NA
47157008262,TN,Shelby County,008262,9868,504,2356,6078,8,528,0,52,342,7291,322,1921,4402,8,399,0,29,210,981.5,2305.6,981.5,2305.6,NA,NA,NA,NA
47157008263,TN,Shelby County,008263,4063,227,2038,1507,5,106,0,21,159,3093,142,1666,1086,0,88,0,12,99,990,783,990,783,NA,NA,NA,NA
47157008265,TN,Shelby County,008265,5338,549,329,4289,10,64,3,16,78,4073,325,294,3324,10,59,2,8,51,208.6,2241,208.6,2241,NA,NA,NA,NA
47157008266,TN,Shelby County,008266,8104,915,415,6533,16,94,1,17,113,5960,580,380,4833,12,78,1,7,69,217,2877,217,2877,NA,NA,NA,NA
47157008267,TN,Shelby County,008267,5080,226,176,4483,10,57,9,31,88,3849,149,151,3413,4,47,9,16,60,116,1990,116,1990,NA,NA,NA,NA
47157008268,TN,Shelby County,008268,5210,300,508,3858,5,385,7,29,118,4119,197,456,2997,4,348,6,23,88,107.4,1652.7,107.4,1652.7,NA,NA,NA,NA
47157008269,TN,Shelby County,008269,7520,568,376,6295,5,134,1,15,126,5702,374,339,4785,4,114,0,15,71,196,2966,196,2966,NA,NA,NA,NA
47157008270,TN,Shelby County,008270,5766,200,4309,947,18,47,0,21,224,4653,114,3540,768,15,40,0,16,160,2200.2,697.2,2200.2,697.2,NA,NA,NA,NA
47157008271,TN,Shelby County,008271,5751,218,4377,247,11,661,0,25,212,4142,139,3242,176,9,439,0,19,118,1981.3,604.1,1981.3,604.1,NA,NA,NA,NA
47159008301,TN,Smith County,008301,2464,101,2207,45,9,6,0,2,94,1884,66,1716,38,9,5,0,0,50,733.7,176.4,733.7,176.4,NA,NA,NA,NA
47159008302,TN,Smith County,008302,2680,73,2452,31,8,6,0,4,106,2095,55,1925,28,8,4,0,3,72,811.4,202.4,811.4,202.4,NA,NA,NA,NA
47159008303,TN,Smith County,008303,2431,43,2250,9,13,1,0,2,113,1862,22,1742,9,8,1,0,1,79,749,170,749,170,NA,NA,NA,NA
47159008304,TN,Smith County,008304,2809,37,2548,48,6,21,0,1,148,2149,22,1973,39,6,15,0,1,93,836.8,247.5,836.8,247.5,NA,NA,NA,NA
47159008305,TN,Smith County,008305,2291,88,1984,105,5,26,0,0,83,1773,52,1564,86,4,20,0,0,47,425,235,425,235,NA,NA,NA,NA
47159008306,TN,Smith County,008306,2625,77,2402,57,5,16,0,7,61,2014,38,1881,32,5,12,0,3,43,635.4,214.8,635.4,214.8,NA,NA,NA,NA
47159008307,TN,Smith County,008307,2170,36,1981,25,5,5,0,2,116,1691,14,1552,23,5,5,0,2,90,566.8,182.7,566.8,182.7,NA,NA,NA,NA
47159008308,TN,Smith County,008308,2434,63,2230,36,10,3,0,2,90,1856,24,1726,36,6,1,0,2,61,732.9,259.3,732.9,259.3,NA,NA,NA,NA
47161008401,TN,Stewart County,008401,1790,50,1627,17,2,5,0,10,79,1397,27,1288,17,2,5,0,5,53,562,141,562,141,NA,NA,NA,NA
47161008402,TN,Stewart County,008402,1947,75,1719,34,15,8,1,7,88,1561,47,1397,33,15,8,1,4,56,579,150.5,579,150.5,NA,NA,NA,NA
47161008403,TN,Stewart County,008403,1803,42,1647,1,9,6,1,4,93,1387,28,1275,1,9,5,1,4,64,497,139,497,139,NA,NA,NA,NA
47161008404,TN,Stewart County,008404,2001,63,1825,9,3,1,0,8,92,1533,40,1418,8,1,1,0,3,62,486,162,486,162,NA,NA,NA,NA
47161008405,TN,Stewart County,008405,2046,37,1854,21,22,36,0,4,72,1677,25,1520,14,22,36,0,4,56,611,252.8,611,252.8,NA,NA,NA,NA
47161008406,TN,Stewart County,008406,2012,27,1846,22,9,17,0,3,88,1602,13,1479,21,9,15,0,1,64,589.1,184.7,589.1,184.7,NA,NA,NA,NA
47161008407,TN,Stewart County,008407,2058,42,1803,67,14,3,0,9,120,1599,24,1432,41,12,3,0,7,80,540,192,540,192,NA,NA,NA,NA
47163008501,TN,Sullivan County,008501,10064,278,8853,433,14,64,3,32,387,8132,192,7222,359,9,53,3,25,269,2095.4,781.2,2095.4,781.2,NA,NA,NA,NA
47163008502,TN,Sullivan County,008502,11413,170,10668,134,16,63,0,32,330,9500,116,8957,111,11,58,0,20,227,3527.5,789.6,3527.5,789.6,NA,NA,NA,NA
47163008503,TN,Sullivan County,008503,6663,175,5886,175,17,62,5,15,328,5438,121,4906,129,13,46,0,8,215,1650,505.4,1650,505.4,NA,NA,NA,NA
47163008504,TN,Sullivan County,008504,5934,94,5584,33,12,25,0,9,177,4875,63,4616,33,12,20,0,5,126,1662.4,325.4,1662.4,325.4,NA,NA,NA,NA
47163008505,TN,Sullivan County,008505,5243,109,4827,42,14,30,0,15,206,4314,60,4023,34,9,25,0,15,148,1466,335,1466,335,NA,NA,NA,NA
47163008506,TN,Sullivan County,008506,12817,368,10845,755,41,146,3,74,585,10241,244,8856,608,27,115,1,37,353,2943.1,1309.6,2943.1,1309.6,NA,NA,NA,NA
47163008507,TN,Sullivan County,008507,2198,25,2101,4,8,6,0,4,50,1819,19,1742,3,7,5,0,3,40,674,100.6,674,100.6,NA,NA,NA,NA
47163008508,TN,Sullivan County,008508,3851,28,3649,13,7,13,0,6,135,3142,15,2999,10,4,13,0,3,98,1230.8,235.4,1230.8,235.4,NA,NA,NA,NA
47163008509,TN,Sullivan County,008509,2896,31,2737,10,12,11,3,5,87,2344,23,2217,8,9,11,3,5,68,942.7,214.1,942.7,214.1,NA,NA,NA,NA
47163008510,TN,Sullivan County,008510,8581,279,7765,112,13,54,1,29,328,6923,167,6406,75,13,29,0,20,213,2734.7,641.6,2734.7,641.6,NA,NA,NA,NA
47163008511,TN,Sullivan County,008511,10364,334,9189,282,38,35,9,27,450,8178,213,7389,220,35,29,8,19,265,2500.4,586.5,2500.4,586.5,NA,NA,NA,NA
47163008512,TN,Sullivan County,008512,4641,68,4286,34,18,25,0,8,202,3753,51,3479,31,15,19,0,5,153,1307.2,304.4,1307.2,304.4,NA,NA,NA,NA
47163008513,TN,Sullivan County,008513,7334,124,6844,68,12,48,3,6,229,6053,93,5695,52,9,35,3,4,162,2429.6,587.7,2429.6,587.7,NA,NA,NA,NA
47163008514,TN,Sullivan County,008514,3634,59,3387,20,11,9,0,6,142,2956,33,2772,19,11,6,0,5,110,1401.3,254.3,1401.3,254.3,NA,NA,NA,NA
47163008515,TN,Sullivan County,008515,4665,59,4411,25,5,19,2,11,133,3817,31,3648,16,5,14,2,9,92,1779,334.2,1779,334.2,NA,NA,NA,NA
47163008516,TN,Sullivan County,008516,4744,101,4362,54,7,40,0,4,176,3739,59,3470,49,5,36,0,4,116,1525.1,399.8,1525.1,399.8,NA,NA,NA,NA
47163008517,TN,Sullivan County,008517,4840,96,4391,99,7,61,1,15,170,3881,54,3560,86,6,50,1,9,115,1743.8,571.5,1743.8,571.5,NA,NA,NA,NA
47163008518,TN,Sullivan County,008518,4556,78,4223,34,12,35,0,24,150,3720,47,3497,24,12,27,0,11,102,1695.9,415.4,1695.9,415.4,NA,NA,NA,NA
47163008519,TN,Sullivan County,008519,5602,116,5168,52,8,56,0,17,185,4554,69,4261,38,8,41,0,11,126,2099.2,610.7,2099.2,610.7,NA,NA,NA,NA
47163008520,TN,Sullivan County,008520,8272,153,7690,52,13,79,1,13,271,6652,93,6262,44,13,52,1,4,183,3319,699.9,3319,699.9,NA,NA,NA,NA
47163008521,TN,Sullivan County,008521,7658,178,6976,87,21,73,2,34,287,6208,123,5731,67,16,51,0,24,196,2298.1,498.2,2298.1,498.2,NA,NA,NA,NA
47163008522,TN,Sullivan County,008522,7601,211,6679,190,11,205,2,25,278,6261,138,5614,150,10,162,2,22,163,2399.4,778.4,2399.4,778.4,NA,NA,NA,NA
47163008523,TN,Sullivan County,008523,7064,294,5852,391,31,61,1,19,415,5453,174,4694,289,24,56,1,11,204,1123.8,605.5,1123.8,605.5,NA,NA,NA,NA
47163008524,TN,Sullivan County,008524,2754,33,2523,66,0,25,0,11,96,2262,22,2096,59,0,19,0,8,58,1055.7,403.4,1055.7,403.4,NA,NA,NA,NA
47163008525,TN,Sullivan County,008525,4774,87,4458,32,2,25,0,16,154,3724,54,3504,29,2,13,0,12,110,1372.1,289.3,1372.1,289.3,NA,NA,NA,NA
47165008601,TN,Sumner County,008601,8489,301,7379,298,24,176,0,36,275,6883,207,6074,242,19,136,0,23,182,2978,808,2978,808,NA,NA,NA,NA
47165008602,TN,Sumner County,008602,6778,295,5514,486,15,185,0,29,254,5173,193,4292,364,10,135,0,23,156,2497.8,855.2,2497.8,855.2,NA,NA,NA,NA
47165008603,TN,Sumner County,008603,7319,407,5687,671,16,166,2,32,338,5577,268,4503,461,15,120,1,18,191,2102,991,2102,991,NA,NA,NA,NA
47165008607,TN,Sumner County,008607,6560,236,5745,259,9,23,2,24,262,5185,160,4586,217,5,17,2,19,179,2071.9,632.7,2071.9,632.7,NA,NA,NA,NA
47165008608,TN,Sumner County,008608,8353,1266,4943,1561,24,49,7,30,473,6028,799,3945,959,21,31,7,8,258,1186.4,772.3,1186.4,772.3,NA,NA,NA,NA
47165008609,TN,Sumner County,008609,6824,739,4591,1076,22,57,2,35,302,5351,493,3800,772,18,44,2,16,206,1113.7,602.9,1113.7,602.9,NA,NA,NA,NA
47165008610,TN,Sumner County,008610,4900,801,2390,1426,25,31,5,12,210,3579,473,1909,1019,20,26,3,10,119,674.3,658.7,674.3,658.7,NA,NA,NA,NA
47165008611,TN,Sumner County,008611,13729,1156,9784,1734,21,357,14,71,592,10398,778,7698,1266,20,254,14,44,324,2409.6,1040.9,2409.6,1040.9,NA,NA,NA,NA
47165008612,TN,Sumner County,008612,8052,261,7268,121,22,68,3,13,296,6182,157,5673,85,14,40,3,11,199,2375.6,518.1,2375.6,518.1,NA,NA,NA,NA
47165008613,TN,Sumner County,008613,7386,607,5998,274,25,49,0,17,416,5523,375,4620,230,20,33,0,12,233,1448.8,458.6,1448.8,458.6,NA,NA,NA,NA
47165008614,TN,Sumner County,008614,8637,481,7316,408,13,27,2,22,368,6251,283,5442,273,12,21,1,8,211,1661.3,462.8,1661.3,462.8,NA,NA,NA,NA
47165008618,TN,Sumner County,008618,4468,245,3658,317,12,65,0,17,154,3603,149,3049,236,12,50,0,14,93,1242,523,1242,523,NA,NA,NA,NA
47165008619,TN,Sumner County,008619,8664,915,6209,918,31,137,12,27,415,6944,554,5224,705,23,115,10,13,300,1699,854,1699,854,NA,NA,NA,NA
47165008620,TN,Sumner County,008620,6965,164,6229,197,12,86,3,33,241,5198,110,4713,143,10,59,3,19,141,2720,882,2720,882,NA,NA,NA,NA
47165008621,TN,Sumner County,008621,5814,420,4112,864,17,99,6,2,294,4610,321,3325,657,17,76,2,2,210,1282,722,1282,722,NA,NA,NA,NA
47165008622,TN,Sumner County,008622,10184,757,7770,852,16,251,17,27,494,7809,482,6192,612,14,195,16,13,285,2608.9,1005.2,2608.9,1005.2,NA,NA,NA,NA
47165008623,TN,Sumner County,008623,5902,277,4632,496,12,231,6,15,233,4716,176,3809,384,10,183,3,7,144,2082,858.5,2082,858.5,NA,NA,NA,NA
47165008624,TN,Sumner County,008624,3546,106,2935,257,6,89,2,12,139,2725,71,2291,198,1,73,2,10,79,1116.6,304.3,1116.6,304.3,NA,NA,NA,NA
47165008625,TN,Sumner County,008625,5031,650,3578,467,12,51,8,22,243,3832,407,2871,322,10,41,5,12,164,1128.9,416.2,1128.9,416.2,NA,NA,NA,NA
47165008626,TN,Sumner County,008626,8103,374,7165,125,18,55,2,32,332,6149,249,5535,88,14,38,2,22,201,2386,508,2386,508,NA,NA,NA,NA
47165008627,TN,Sumner County,008627,3397,123,3057,54,6,16,1,5,135,2652,76,2425,45,4,4,1,2,95,1078.6,253.8,1078.6,253.8,NA,NA,NA,NA
47165008628,TN,Sumner County,008628,10833,448,8870,672,23,317,11,30,462,7606,293,6370,446,12,213,11,24,237,3254.9,905.5,3254.9,905.5,NA,NA,NA,NA
47165008631,TN,Sumner County,008631,5830,316,4711,303,16,78,4,22,380,4599,200,3856,229,16,57,1,3,237,1749,787,1749,787,NA,NA,NA,NA
47165008632,TN,Sumner County,008632,7113,213,6427,70,20,36,0,27,320,5334,141,4863,48,18,26,0,11,227,1587.5,371.9,1587.5,371.9,NA,NA,NA,NA
47165008633,TN,Sumner County,008633,8635,667,6393,863,26,193,3,40,450,6318,415,4877,568,19,150,2,27,260,2197,968,2197,968,NA,NA,NA,NA
47165008635,TN,Sumner County,008635,7961,381,6590,687,17,29,4,15,238,6144,238,5238,471,8,26,0,9,154,2130.2,687.7,2130.2,687.7,NA,NA,NA,NA
47165008636,TN,Sumner County,008636,6808,264,6218,81,16,11,0,8,210,5293,157,4915,61,15,8,0,0,137,1658.7,389.7,1658.7,389.7,NA,NA,NA,NA
47167008701,TN,Tipton County,008701,7051,258,5188,1000,37,67,4,28,469,5248,161,3920,779,33,54,1,9,291,1728.8,658.4,1728.8,658.4,NA,NA,NA,NA
47167008702,TN,Tipton County,008702,6449,189,5132,723,10,35,3,19,338,4717,101,3824,544,5,27,2,13,201,1932,501,1932,501,NA,NA,NA,NA
47167008703,TN,Tipton County,008703,6360,137,4263,1717,11,16,3,13,200,5057,102,3358,1439,10,9,3,5,131,1755.6,848.8,1755.6,848.8,NA,NA,NA,NA
47167008704,TN,Tipton County,008704,6050,120,5530,127,20,9,3,16,225,4697,57,4345,90,17,4,2,14,168,2136.4,256.3,2136.4,256.3,NA,NA,NA,NA
47167008705,TN,Tipton County,008705,6381,114,4204,1809,12,36,1,10,195,5012,90,3404,1354,10,28,1,8,117,1642,829,1642,829,NA,NA,NA,NA
47167008706,TN,Tipton County,008706,6228,205,5089,546,21,25,4,19,319,4831,126,4003,418,17,20,4,8,235,1847.6,444.6,1847.6,444.6,NA,NA,NA,NA
47167008707,TN,Tipton County,008707,6966,269,5725,506,22,76,4,26,338,5239,156,4409,368,22,67,3,11,203,2230.7,432.3,2230.7,432.3,NA,NA,NA,NA
47167008708,TN,Tipton County,008708,6424,115,2714,3285,20,21,1,16,252,4623,81,2143,2220,18,16,0,7,138,863,1105.8,863,1105.8,NA,NA,NA,NA
47167008709,TN,Tipton County,008709,9061,279,7080,1047,27,108,16,43,461,6628,149,5268,782,19,81,12,24,293,2789,734,2789,734,NA,NA,NA,NA
47169008801,TN,Trousdale County,008801,889,38,659,115,2,2,0,2,71,655,16,509,85,0,2,0,0,43,159,114,159,114,NA,NA,NA,NA
47169008802,TN,Trousdale County,008802,3461,128,2082,1189,4,0,0,3,55,3226,111,1890,1181,4,0,0,0,40,261,92,261,92,NA,NA,NA,NA
47169008803,TN,Trousdale County,008803,859,41,750,30,4,2,0,2,30,635,30,563,16,4,2,0,2,18,255,59,255,59,NA,NA,NA,NA
47169008804,TN,Trousdale County,008804,974,36,733,142,0,4,0,1,58,709,17,552,109,0,2,0,1,28,210,93,210,93,NA,NA,NA,NA
47169008805,TN,Trousdale County,008805,1007,20,914,33,4,1,0,1,34,795,13,724,30,1,1,0,0,26,267,85,267,85,NA,NA,NA,NA
47169008806,TN,Trousdale County,008806,913,26,811,32,3,3,0,1,37,693,16,642,17,2,3,0,1,12,258.8,80.6,258.8,80.6,NA,NA,NA,NA
47169008807,TN,Trousdale County,008807,817,21,573,152,2,6,0,7,56,645,16,459,140,0,1,0,6,23,112,120,112,120,NA,NA,NA,NA
47169008808,TN,Trousdale County,008808,827,15,668,93,3,0,0,2,46,636,10,514,75,3,0,0,2,32,201,114,201,114,NA,NA,NA,NA
47169008809,TN,Trousdale County,008809,968,33,768,103,3,4,0,0,57,696,15,578,69,2,2,0,0,30,154,92,154,92,NA,NA,NA,NA
47169008810,TN,Trousdale County,008810,900,17,828,28,1,5,0,1,20,734,10,681,24,1,5,0,0,13,237,97,237,97,NA,NA,NA,NA
47171008901,TN,Unicoi County,008901,2844,141,2579,11,7,4,0,2,100,2344,86,2159,9,3,2,0,2,83,817.7,236.6,817.7,236.6,NA,NA,NA,NA
47171008902,TN,Unicoi County,008902,3245,236,2885,12,4,6,0,5,97,2605,148,2367,5,4,3,0,4,74,868.3,165.6,868.3,165.6,NA,NA,NA,NA
47171008903,TN,Unicoi County,008903,1312,13,1263,0,3,2,0,0,31,1089,10,1054,0,1,1,0,0,23,448.3,87.6,448.3,87.6,NA,NA,NA,NA
47171008904,TN,Unicoi County,008904,3862,321,3396,7,12,8,0,7,111,3179,244,2816,5,12,8,0,6,88,1311.9,277.3,1311.9,277.3,NA,NA,NA,NA
47171008905,TN,Unicoi County,008905,1080,88,968,4,3,0,0,2,15,868,54,800,2,3,0,0,2,7,279.3,58.8,279.3,58.8,NA,NA,NA,NA
47171008906,TN,Unicoi County,008906,3188,249,2848,7,4,8,0,1,71,2586,160,2356,4,2,6,0,1,57,1042,232.8,1042,232.8,NA,NA,NA,NA
47171008907,TN,Unicoi County,008907,1356,36,1269,2,2,5,0,1,41,1161,19,1098,0,2,5,0,1,36,542.1,133.5,542.1,133.5,NA,NA,NA,NA
47171008908,TN,Unicoi County,008908,1041,23,967,1,3,4,0,3,40,881,19,833,1,0,2,0,3,23,361.4,69.9,361.4,69.9,NA,NA,NA,NA
47173009001,TN,Union County,009001,1432,17,1370,0,1,2,0,1,41,1058,7,1025,0,1,1,0,1,23,302,65,302,65,NA,NA,NA,NA
47173009002,TN,Union County,009002,2460,70,2276,12,3,4,0,4,91,1867,44,1736,10,3,4,0,4,66,607,99,607,99,NA,NA,NA,NA
47173009003,TN,Union County,009003,4081,121,3768,12,4,10,1,10,155,3051,72,2850,6,4,10,1,1,107,849.6,138.9,849.6,138.9,NA,NA,NA,NA
47173009004,TN,Union County,009004,1303,30,1246,1,0,5,0,2,19,1030,28,983,0,0,5,0,1,13,433.4,92.6,433.4,92.6,NA,NA,NA,NA
47173009005,TN,Union County,009005,2439,22,2348,5,2,1,0,5,56,1924,10,1860,0,2,1,0,5,46,670.6,163.7,670.6,163.7,NA,NA,NA,NA
47173009006,TN,Union County,009006,3387,57,3200,11,10,5,2,7,95,2652,31,2527,7,10,5,2,7,63,701.1,154.4,701.1,154.4,NA,NA,NA,NA
47173009007,TN,Union County,009007,2275,57,2147,10,7,2,2,8,42,1769,32,1678,10,7,2,2,8,30,630,129,630,129,NA,NA,NA,NA
47173009008,TN,Union County,009008,288,8,275,1,0,0,0,0,4,222,4,216,0,0,0,0,0,2,74.8,11,74.8,11,NA,NA,NA,NA
47173009009,TN,Union County,009009,2137,22,2012,1,6,7,0,4,85,1782,20,1664,0,6,7,0,4,81,680.1,135.1,680.1,135.1,NA,NA,NA,NA
47175009101,TN,Van Buren County,009101,661,10,626,2,1,2,0,0,20,559,7,531,2,0,2,0,0,17,189.3,59.2,189.3,59.2,NA,NA,NA,NA
47175009102,TN,Van Buren County,009102,1576,21,1500,1,1,5,0,0,48,1133,16,1073,1,1,5,0,0,37,353,101,353,101,NA,NA,NA,NA
47175009103,TN,Van Buren County,009103,1140,20,1070,7,1,0,1,0,41,914,11,864,7,1,0,1,0,30,355.4,86.9,355.4,86.9,NA,NA,NA,NA
47175009104,TN,Van Buren County,009104,999,16,947,6,1,2,0,0,27,770,12,736,6,0,2,0,0,14,273.9,103.4,273.9,103.4,NA,NA,NA,NA
47175009105,TN,Van Buren County,009105,992,13,959,0,3,0,0,0,17,813,10,788,0,0,0,0,0,15,304.1,93.6,304.1,93.6,NA,NA,NA,NA
47175009106,TN,Van Buren County,009106,595,2,578,0,0,1,0,0,14,487,0,472,0,0,1,0,0,14,186.3,51.9,186.3,51.9,NA,NA,NA,NA
47175009107,TN,Van Buren County,009107,205,1,186,4,0,0,0,0,14,160,0,148,4,0,0,0,0,8,74.5,18.9,74.5,18.9,NA,NA,NA,NA
47177009201,TN,Warren County,009201,3039,347,2368,106,1,30,1,42,144,2403,218,1952,88,1,21,1,35,87,628,269,628,269,NA,NA,NA,NA
47177009202,TN,Warren County,009202,2034,130,1750,27,4,32,0,9,82,1590,71,1406,21,2,24,0,3,63,647.6,239.6,647.6,239.6,NA,NA,NA,NA
47177009203,TN,Warren County,009203,1783,96,1555,29,6,14,0,2,81,1319,57,1182,19,6,10,0,2,43,454.6,112,454.6,112,NA,NA,NA,NA
47177009204,TN,Warren County,009204,1926,182,1547,48,2,33,1,8,105,1433,113,1191,42,2,20,0,7,58,415.6,171.5,415.6,171.5,NA,NA,NA,NA
47177009205,TN,Warren County,009205,1531,69,1366,35,0,3,0,0,58,1220,52,1102,28,0,2,0,0,36,460,160,460,160,NA,NA,NA,NA
47177009206,TN,Warren County,009206,3295,559,2426,154,2,15,0,17,122,2469,353,1913,112,1,10,0,13,67,619.9,257.7,619.9,257.7,NA,NA,NA,NA
47177009207,TN,Warren County,009207,2267,228,1778,181,3,3,4,2,68,1786,144,1443,155,1,1,4,1,37,387.4,231.6,387.4,231.6,NA,NA,NA,NA
47177009208,TN,Warren County,009208,903,104,717,38,3,12,0,1,28,743,53,628,32,3,8,0,1,18,166.7,112.7,166.7,112.7,NA,NA,NA,NA
