GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_war,uss_18_rep_die,gov_18_rep_bak,gov_18_dem_gon,atg_18_dem_hea,atg_18_rep_mcm,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_mar,uss_20_rep_oco,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
25025002208,MA,Suffolk County,002208,2191,154,1377,82,4,475,2,25,72,2039,135,1303,82,4,434,2,22,57,669,199,494,187,389,292,537,153,713,192,708,203,199,669,243,441,197.5,710.5,220.5,568.8
25025002209,MA,Suffolk County,002209,2347,120,1636,51,0,426,0,39,75,2015,114,1391,51,0,373,0,25,61,708,173,615,175,403,405,654,148,797,219,799,216,173,708,242,558,217.5,798,222.3,663
25025002210,MA,Suffolk County,002210,2279,201,1633,86,0,233,0,41,85,2087,167,1540,79,0,212,0,24,65,835,163,771,161,433,516,805,132,991,169,986,185,163,835,242,697.3,177,988.5,207.2,817.3
25025002211,MA,Suffolk County,002211,1663,144,1096,53,0,247,1,32,90,1473,123,995,50,0,203,1,26,75,596,130,497,131,325,312,535,101,703,158,691,181,130,596,185.7,448,169.5,697,171,555.7
25025002212,MA,Suffolk County,002212,2206,576,926,189,0,317,0,94,104,1780,387,833,144,0,269,0,78,69,577.5,131.7,449.6,125,273,315,483,97.3,645.2,143.2,629.9,150.8,131.7,577.5,165.1,415.8,147,637.6,153.5,516.7
25025002213,MA,Suffolk County,002213,1513,140,1138,37,0,141,0,15,42,1390,112,1065,31,0,132,0,14,36,571,124,473,130,337,288,521,107,612,111,604,124,124,571,191.3,427.3,117.5,608,155.5,511.5
2502500502A,MA,Suffolk County,00502A,2342,190,1155,128,3,736,0,29,101,2201,161,1096,121,1,705,0,28,89,507,76,487,60,246,313,484,65,653,83,642,99,76,507,123.7,428,91,647.5,104.8,514.3
25025016010,MA,Suffolk County,016010,3306,1147,1575,140,8,196,2,79,159,2610,819,1350,101,5,164,2,62,107,660.3,319.5,443.4,229.6,448.3,240.4,501.3,182.4,751.6,350.8,781.8,286,319.5,660.3,286.8,395.1,318.4,766.7,302.8,563.1
25025016020,MA,Suffolk County,016020,3527,1604,1466,74,4,127,0,93,159,2707,1139,1244,55,3,90,0,70,106,688,403,487,292,472,307,551,232,699,380,744,300,403,688,332,448.3,340,721.5,346.5,579.3
25025016030,MA,Suffolk County,016030,3413,852,1946,116,0,251,0,57,191,2774,615,1687,88,0,211,0,36,137,632.7,664.3,447.5,485.2,709.4,226.3,564.5,355.2,725.8,691.3,815.8,534.3,664.3,632.7,516.6,412.8,612.8,770.8,573.3,568.7
25025016040,MA,Suffolk County,016040,3356,886,2060,100,2,139,0,70,99,2718,640,1755,83,2,110,0,51,77,609.1,635.1,452.2,441,646.2,262.8,545.9,351,722.3,676.8,807.8,521.8,635.1,609.1,479.4,420.3,599.3,765,545.3,566.7
25025016050,MA,Suffolk County,016050,3056,614,1331,313,3,369,2,129,295,2516,449,1169,250,2,317,2,100,227,651.1,336.6,472,253.6,469.8,268.6,521.1,211.2,749.5,380.4,771.2,321.8,336.6,651.1,311.5,420.5,351.1,760.4,328.9,572.3
25027000076,MA,Worcester County,000076,6315,193,5726,41,14,55,0,26,260,4884,106,4525,34,11,45,0,15,148,1439,1522,1306,1363,2087,661,1592,1194,2030,1667,2037,1606,1522,1439,1548,1186.3,1636.5,2033.5,1573.2,1510.8
25027000084,MA,Worcester County,000084,3920,204,3465,39,4,22,2,13,171,3143,126,2844,31,2,21,1,4,114,731.2,854,629.5,663.4,1072.4,309.3,798.1,576.6,949.7,903.8,964.7,874.9,854,731.2,770.8,578.9,889.4,957.2,824.2,730.4
25027000085,MA,Worcester County,000085,4012,217,3521,44,10,40,0,8,172,3100,128,2775,28,8,31,0,5,125,608,781,547,627,981,259,672,568,811,895,862,856,781,608,725.3,492.7,875.5,836.5,784.7,626.5
25027000086,MA,Worcester County,000086,4013,244,3489,36,3,28,2,14,197,3230,144,2894,32,3,23,2,3,129,758.7,724.5,629.6,564.9,968.7,278.4,753.2,497,972,808.1,1000.9,787.2,724.5,758.7,676.9,553.7,797.7,986.4,725.1,732.1
25027000099,MA,Worcester County,000099,3440,110,3080,28,4,78,0,9,131,2795,67,2555,24,0,54,0,7,88,940.7,845.9,782,770.9,1303.6,303.9,987.8,615,1178.9,921.2,1173.5,932.4,845.9,940.7,896.5,691.2,926.8,1176.2,898.2,894.5
25027000100,MA,Worcester County,000100,3569,224,3007,67,0,138,0,26,107,2795,124,2430,57,0,99,0,20,65,959,822,759,765,1235,338,974,605,1160,910,1173,885,822,959,868.3,690.3,897.5,1166.5,870.3,893.8
25027000101,MA,Worcester County,000101,3257,125,2798,71,3,108,0,10,142,2691,72,2368,47,0,93,0,10,101,961.3,834.1,784,746.1,1286.4,303.1,977.2,619,1164.1,904.8,1176.5,864.6,834.1,961.3,883.8,688.1,884.7,1170.3,875.8,894.4
25027000102,MA,Worcester County,000102,3336,266,2712,77,0,117,0,21,143,2594,167,2179,54,0,79,0,19,96,830,746,694,649,1111,302,884,542,1101,720,1126,686,746,830,767.3,626.7,703,1113.5,742.3,822.8
25027000103,MA,Worcester County,000103,3287,166,2808,58,4,111,0,24,116,2636,91,2314,41,4,87,0,20,79,805,752,666,656,1089,297,854,534,1016,850,1019,853,752,805,759.7,605.7,851.5,1017.5,789,776.2
25027000120,MA,Worcester County,000120,2730,74,2505,26,4,7,1,15,98,2188,47,2040,13,4,6,0,10,68,639,712,583,548,851,320,680,506,853,723,857,699,712,639,635,527.7,711,855,673.2,655.3
25027000121,MA,Worcester County,000121,2800,116,2491,29,4,36,2,9,113,2154,73,1954,23,3,24,0,9,68,562,717,410,590,821,213,531,510,682,800,697,763,717,562,640.3,384.7,781.5,689.5,700.2,515.8
25027000146,MA,Worcester County,000146,3158,127,2796,18,0,38,3,17,159,2577,78,2328,14,0,37,3,13,104,1007.5,743.9,942.6,715.9,1257.1,456.3,1101.3,619.1,1372.9,814.8,1349,857.7,743.9,1007.5,864,833.4,836.2,1360.9,834.7,1038.3
25027000171,MA,Worcester County,000171,2967,96,2685,27,5,33,0,15,106,2424,48,2253,22,4,21,0,13,63,578,734,475,562,831,230,580,476,777,767,782,748,734,578,623,428.3,757.5,779.5,686.3,570.3
25027000172,MA,Worcester County,000172,3356,157,2957,38,2,38,0,20,144,2652,86,2393,29,2,33,0,16,93,666.8,772.2,568.2,647.9,983.2,266.7,688.7,564.3,888.7,893.7,897.6,878.7,772.2,666.8,731.8,507.9,886.2,893.2,790,662.8
25027000173,MA,Worcester County,000173,2885,118,2606,26,1,28,1,18,87,2301,74,2128,15,1,22,1,12,48,602,817,473,693,948,242,607,596,780,895,799,867,817,602,745.7,440.7,881,789.5,802.7,583.9
25027000175,MA,Worcester County,000175,5665,149,4903,16,0,269,0,49,279,4146,81,3678,13,0,209,0,37,128,1892.4,1037,1728.3,1095,2059.8,796.6,1929.5,971.9,2530.9,1141.1,2404.9,1303.2,1037,1892.4,1375.5,1484.8,1222.2,2467.9,1268,1880.4
25027000441,MA,Worcester County,000441,4849,148,4210,28,7,250,0,47,159,3836,80,3406,16,7,189,0,36,102,1424,1125,1203,1165,1923,497,1435,1000,1877,1318,1834,1413,1125,1424,1362.7,1045,1365.5,1855.5,1324,1378.3
25027000493,MA,Worcester County,000493,3439,122,3130,19,3,18,0,5,142,2808,76,2596,19,3,16,0,0,98,708,936,618,828,1175,306,760,738,946,1054,961,1027,936,708,913.7,561.3,1040.5,953.5,959.7,716.5
25027000562,MA,Worcester County,000562,3359,153,3042,23,7,22,0,10,102,2704,88,2502,18,6,19,0,3,68,712,945,537,781,1150,221,690,684,952,907,915,957,945,712,871.7,482.7,932,933.5,904,671.2
25027000563,MA,Worcester County,000563,3301,104,3067,16,3,11,0,13,87,2596,72,2428,10,3,9,0,13,61,652,1029,527,918,1251,238,717,783,887,1145,866,1176,1029,652,984,494,1160.5,876.5,1050.3,647.8
25027000564,MA,Worcester County,000564,3509,150,3134,42,3,58,3,7,112,2736,95,2482,39,3,43,3,6,65,701,1001,584,833,1195,255,726,744,975,1122,958,1124,1001,701,924,521.7,1123,966.5,1003.2,699.8
25027000565,MA,Worcester County,000565,3146,132,2796,37,0,52,0,19,110,2462,75,2226,17,0,48,0,17,79,644,881,506,792,1116,246,681,694,945,953,912,970,881,644,867.3,477.7,961.5,928.5,901,655.7
25027000615,MA,Worcester County,000615,3560,425,2666,88,2,67,0,93,219,2885,313,2235,69,2,62,0,64,140,949.9,639.2,766.6,576.8,1064.4,326.6,916.4,483.8,1197.4,667.1,1180.7,705.2,639.2,949.9,708.3,669.9,686.2,1189,689.4,889.6
25027000616,MA,Worcester County,000616,4268,777,2915,114,8,59,0,81,314,3506,566,2518,90,8,48,0,56,220,921,659,739,536,958,365,872,468,1145,666,1144,676,659,921,654,658.7,671,1144.5,660.5,864.3
25027000617,MA,Worcester County,000617,3729,537,2777,57,8,76,0,60,214,3024,408,2305,40,8,68,0,44,151,930,718,701,610,1017,340,846,521,1197,757,1193,771,718,930,716,629,764,1195,732.3,867.8
25027000618,MA,Worcester County,000618,3871,857,2585,128,5,35,0,54,207,3007,588,2123,98,5,26,0,32,135,966.1,731.8,706.4,623.2,991.6,382.4,895.6,500.2,1148.6,795.9,1204.3,732.8,731.8,966.1,705,661.5,764.3,1176.5,729.2,883.9
25027000663,MA,Worcester County,000663,3086,87,2843,7,3,26,1,18,101,2344,51,2189,7,3,20,1,17,56,565,956,471,827,1144,208,604,758,816,1051,813,1037,956,565,909.7,427.7,1044,814.5,962.2,579.5
25027000664,MA,Worcester County,000664,2912,87,2632,28,5,26,1,19,114,2365,46,2184,26,5,22,1,13,68,643,908,533,769,1110,226,668,667,839,982,840,993,908,643,848.7,475.7,987.5,839.5,904.8,624.8
25027000665,MA,Worcester County,000665,2985,110,2696,22,1,31,0,10,115,2382,79,2171,17,1,21,0,8,85,572,821,444,690,956,215,552,629,803,923,808,915,821,572,758.3,403.7,919,805.5,822.3,565.7
25027000676,MA,Worcester County,000676,3912,248,3402,55,8,48,0,30,121,3095,143,2781,44,5,44,0,27,51,842.6,1075.4,678.6,924.5,1350.2,311.9,895.5,774.6,1070.5,1202.3,1096.5,1185.3,1075.4,842.6,1016.4,628.7,1193.8,1083.5,1085.4,815.9
25027000677,MA,Worcester County,000677,4189,309,3530,99,7,60,0,24,160,3205,188,2782,72,3,49,0,13,98,680.8,972.5,505.6,781,1103.6,249.2,679.5,686.4,928.1,1089.9,942.4,1081.7,972.5,680.8,857,478.1,1085.8,935.3,952.5,664.3
25027000678,MA,Worcester County,000678,3820,926,2685,34,1,32,0,4,138,3209,848,2226,28,1,27,0,4,75,607,841,460,718,1012,205,615,610,767,921,779,886,841,607,780,426.7,903.5,773,831.3,572.2
25027000690,MA,Worcester County,000690,2224,95,2002,21,1,33,0,1,71,1772,46,1639,18,1,28,0,0,40,416.4,663,380.4,590.1,853.7,155.8,503.2,512.2,592.1,739.8,624,702.9,663,416.4,652,346.5,721.4,608,676.9,445.3
25027000765,MA,Worcester County,000765,3442,1460,1412,257,14,121,0,42,136,2486,886,1207,190,12,90,0,28,73,619,314,440,270,498,243,487,250,703,384,704,373,314,619,339.3,390,378.5,703.5,348.2,532.7
25027000766,MA,Worcester County,000766,3466,1219,1749,184,5,94,1,25,189,2535,769,1432,141,1,70,1,15,106,677,452,561,378,686,261,665,298,845,450,847,453,452,677,454,495.7,451.5,846,452.8,642.7
25027000767,MA,Worcester County,000767,3480,1504,1429,262,3,98,3,21,160,2571,1009,1171,191,3,81,3,18,95,607,262,447,192,406,248,492,164,693,338,712,326,262,607,254,395.7,332,702.5,281.3,533.2
25027000768,MA,Worcester County,000768,3574,1004,2095,121,5,167,0,21,161,2867,698,1823,97,5,123,0,10,111,742,609,562,487,812,277,694,405,869,636,893,592,609,742,568,511,614,881,590.2,672.8
25027000769,MA,Worcester County,000769,3616,469,2726,148,4,135,0,20,114,2898,285,2330,101,4,107,0,12,59,845.6,732.1,659.1,667,1072.6,275.4,822.7,531.5,1009.3,752.3,1011,742.6,732.1,845.6,757,585.7,747.5,1010.1,749.7,770.5
25027000770,MA,Worcester County,000770,4000,1108,2234,263,4,153,1,38,199,3013,664,1872,200,3,117,1,24,132,772,543,620,483,831,301,720,420,952,629,955,632,543,772,578,547,630.5,953.5,589.7,720
25027000771,MA,Worcester County,000771,2599,541,1649,198,2,47,1,18,143,2303,443,1506,193,1,34,1,17,108,490,288,273,199,335,151,318,174,405,272,399,270,288,490,236,247.3,271,402,256.3,339.3
25027000772,MA,Worcester County,000772,3587,1325,1614,318,28,91,0,35,176,2886,942,1447,245,17,82,0,27,126,699,276,469,235,493,236,515,217,782,351,795,338,276,699,315,406.7,344.5,788.5,318.3,582.7
25027000773,MA,Worcester County,000773,3613,501,2667,145,1,141,4,9,145,2919,337,2268,100,1,112,4,6,91,849,842,690,703,1111,300,842,593,1106,883,1119,872,842,849,802.3,610.7,877.5,1112.5,834,817.7
25027000774,MA,Worcester County,000774,3311,1276,1441,261,6,157,4,16,150,2547,860,1232,209,3,122,4,11,106,619,232,397,155,316,251,419,150,570,285,597,247,232,619,207,355.7,266,583.5,230.8,475.5
25027000775,MA,Worcester County,000775,3622,793,2230,248,4,123,0,41,183,2912,572,1912,181,4,97,0,30,116,829.6,608.1,613,551.8,905.4,289.5,759.6,453.6,1014.1,704.3,1015.1,674.2,608.1,829.6,636.9,554,689.2,1014.6,649.5,753.5
25027000776,MA,Worcester County,000776,3636,1408,1672,174,4,180,0,41,157,2756,947,1424,122,4,138,0,24,97,701,311,494,266,513,262,554,229,781,378,801,366,311,701,336,436.7,372,791,343.8,598.8
25027000812,MA,Worcester County,000812,2164,165,1729,76,5,63,2,15,109,1823,124,1498,56,5,56,2,7,75,545.1,406.8,441.2,378.4,677.4,181.4,535.3,327.4,665.7,445.1,671.5,421.5,406.8,545.1,461.1,385.9,433.3,668.6,442.8,506.7
25027000813,MA,Worcester County,000813,1894,341,1206,225,13,22,1,12,74,1698,314,1071,215,13,22,1,12,50,170,217,138,184,282,57,190,152,233,249,243,230,217,170,206,128.3,239.5,238,219,171.8
25027000814,MA,Worcester County,000814,2390,261,1893,67,6,33,0,13,117,1947,176,1604,54,2,23,0,13,75,480,382,373,325,591,146,430,307,572,426,562,436,382,480,407.7,316.3,431,567,411.2,427.2
25027000815,MA,Worcester County,000815,2286,213,1840,65,3,45,0,18,102,1790,132,1502,52,2,27,0,11,64,449.6,496.8,391.3,425.9,712.6,166.1,521.4,365.6,621.6,561.1,636.8,540.7,496.8,449.6,501.4,359.6,550.9,629.2,517.1,464.5
25027000816,MA,Worcester County,000816,2112,178,1776,27,8,34,0,5,84,1766,125,1525,21,7,25,0,2,61,403,324,327,253,453,144,390,211,476,363,493,327,324,403,305.7,287,345,484.5,321.8,372.2
25027000817,MA,Worcester County,000817,2075,171,1748,36,2,36,0,9,73,1702,101,1497,27,1,29,0,7,40,488.5,362,389.7,315.8,594.7,151.4,492.2,260.4,559.6,384.2,585.5,352.8,362,488.5,390.3,344.4,368.5,572.5,378.3,444.5
25027000818,MA,Worcester County,000818,2311,245,1811,77,2,62,3,16,95,1861,143,1520,64,2,47,3,13,69,495.9,302.2,401.8,272.6,496.6,211.6,481.7,224.6,594.3,349.9,596.5,353.5,302.2,495.9,331.3,365.1,351.7,595.4,333.2,463.6
25027000819,MA,Worcester County,000819,1970,299,1510,35,6,38,0,5,77,1553,189,1242,32,6,32,0,0,52,297,229,231,161,287,130,276,142,369,298,390,280,229,297,196.7,212.3,289,379.5,232.8,282.2
25027000820,MA,Worcester County,000820,2011,312,1455,62,6,32,0,18,126,1486,159,1170,48,6,29,0,6,68,417.3,336,331.6,260.3,476.4,144.8,403.5,221.1,512.4,372.2,532.9,350.4,336,417.3,319.3,293.3,361.3,522.6,336.1,390.4
25027000821,MA,Worcester County,000821,2074,159,1758,29,1,33,0,12,82,1720,97,1525,22,1,25,0,5,45,446,488,402,423,704,158,491,384,607,493,619,486,488,446,503.7,350.3,489.5,613,496.3,453.8
25027000838,MA,Worcester County,000838,3940,214,3218,106,1,218,0,28,155,3162,143,2649,87,0,153,0,25,105,1061,806,853,716,1256,370,1020,613,1340,791,1331,836,806,1061,861.7,747.7,813.5,1335.5,836.3,995.8
25027000839,MA,Worcester County,000839,3844,109,3202,59,1,318,0,11,144,2927,72,2508,44,1,220,0,9,73,1084,767,926,728,1275,429,1109,607,1463,809,1437,854,767,1084,870,821.3,831.5,1450,840,1074.7
25027000840,MA,Worcester County,000840,3999,151,2897,90,2,681,0,24,154,2992,94,2258,68,1,473,0,16,82,1103,739,936,724,1280,417,1089,614,1509,819,1493,847,739,1103,872.7,814,833,1501,837.2,1091.2
25027000841,MA,Worcester County,000841,4048,257,3161,60,3,362,0,37,168,3131,186,2530,42,3,262,0,22,86,901,743,739,595,1036,362,859,542,1269,797,1274,799,743,901,724.3,653.3,798,1271.5,752,900.7
25027000842,MA,Worcester County,000842,3833,131,3125,58,3,355,0,38,123,2975,80,2495,49,3,256,0,26,66,1223,828,1010,774,1441,404,1212,633,1558,795,1491,866,828,1223,949.3,875.3,830.5,1524.5,889.5,1149.7
25027000879,MA,Worcester County,000879,2667,70,2438,17,10,7,1,16,108,2160,46,1996,17,10,1,0,10,80,575.1,718.7,515.5,564.5,868.1,255.9,603.2,530,758.2,743,773.4,719.4,718.7,575.1,654.2,458.2,731.2,765.8,690.6,580.2
25027000880,MA,Worcester County,000880,6851,382,5344,360,28,449,0,40,248,5545,308,4373,340,27,338,0,29,130,2524.3,896.6,2249.9,1004.2,2030.7,1214.8,2424.5,894.3,3086.1,962.1,2988.6,1077.7,896.6,2524.3,1309.7,1963.1,1019.9,3037.3,1144.3,2414.7
25027000920,MA,Worcester County,000920,3899,190,3380,54,4,84,0,15,172,2994,115,2676,30,3,62,0,12,96,1031,944,884,887,1409,415,1054,772,1362,1004,1312,1067,944,1031,1022.7,784.3,1035.5,1337,1013.8,1009.7
25027000921,MA,Worcester County,000921,3867,146,3362,79,2,133,2,14,129,2918,83,2599,46,2,100,2,8,78,1159,910,959,897,1476,422,1171,741,1473,1017,1433,1058,910,1159,1038,850.7,1037.5,1453,1016.5,1102.8
25027000922,MA,Worcester County,000922,3713,132,3302,72,5,84,0,11,107,2832,73,2567,46,3,70,0,4,69,1070,763,907,763,1343,379,1092,638,1351,835,1322,879,763,1070,914.7,792.7,857,1336.5,870.2,1020.2
25027000923,MA,Worcester County,000923,4542,214,3839,109,4,254,0,14,108,3368,137,2906,66,3,188,0,8,60,1193,1025,1005,989,1619,437,1216,832,1665,1095,1593,1163,1025,1193,1146.7,886,1129,1629,1120.5,1184.8
25027000924,MA,Worcester County,000924,3884,149,3361,81,0,126,0,18,149,3021,86,2681,53,0,97,0,16,88,1152,970,982,946,1529,456,1199,804,1474,1045,1437,1069,970,1152,1093,879,1057,1455.5,1060.5,1116.7
25027000944,MA,Worcester County,000944,6017,264,5279,48,6,106,0,69,245,4700,150,4233,40,6,83,0,43,145,1763.3,1379.3,1431.5,1309,2216.1,600.5,1779.6,1035.2,2290.7,1390,2243.8,1458.9,1379.3,1763.3,1520.1,1270.5,1424.5,2267.2,1464.8,1684.9
25027000949,MA,Worcester County,000949,4328,125,3965,17,9,29,0,24,159,3523,70,3289,11,9,26,0,18,100,1040,1376,906,1228,1763,427,1137,1107,1390,1442,1374,1340,1376,1040,1366,823.3,1391,1382,1376,1045.7
25027000972,MA,Worcester County,000972,4857,704,3345,441,13,96,0,55,203,4069,615,2761,420,13,65,0,43,152,875.8,794.5,743.9,746.9,1186.2,350.1,896.6,665.5,1144.6,857.9,1089,919.4,794.5,875.8,866.2,663.5,888.7,1116.8,861.7,850
25027000973,MA,Worcester County,000973,3584,265,2964,128,0,60,0,18,149,2805,174,2375,96,0,48,0,15,97,967,850,831,853,1343,365,1029,707,1304,897,1236,970,850,967,967.7,741.7,933.5,1270,936.7,955.3
25027001000,MA,Worcester County,001000,2801,182,2307,67,4,97,1,10,133,2266,122,1944,45,1,70,1,6,77,619,775,489,669,965,238,640,561,767,856,814,814,775,619,731.7,455.7,835,790.5,773.3,594.5
25027001001,MA,Worcester County,001001,2814,310,2082,172,3,49,1,34,163,2300,214,1770,131,3,41,1,20,120,643,672.3,537.4,568.9,893.8,250.9,654.2,491.4,797.9,755.7,830,727.6,672.3,643,651.4,480.8,741.6,814,684.9,618.9
25027001002,MA,Worcester County,001002,2738,173,2324,64,4,59,0,9,105,2184,111,1916,36,4,41,0,9,67,562,718,457,604,914,188,578,532,750,795,755,783,718,562,683.3,407.7,789,752.5,724.3,548.3
25027001003,MA,Worcester County,001003,2734,146,2343,75,7,51,0,15,97,2254,95,1980,51,4,48,0,12,64,599,659.7,487.6,582.1,949.2,187.1,630.8,488.6,786.1,739.3,804,714.4,659.7,599,673.3,435.2,726.9,795,688.9,582.4
25027001005,MA,Worcester County,001005,2791,278,2094,136,1,98,1,41,142,2226,179,1764,90,1,76,1,30,85,674.5,656.1,561.5,597.3,913.5,274.8,697.5,503.6,902.4,654.3,856.5,678.2,656.1,674.5,671.5,511.2,666.2,879.4,667.2,661.2
25027001006,MA,Worcester County,001006,2936,295,2161,169,9,101,3,44,154,2359,194,1817,125,5,77,3,28,110,709,642,614,566,952,255,743,467,980,613,971,625,642,709,661.7,537.3,619,975.5,644.2,712
25027001007,MA,Worcester County,001007,2729,387,1769,312,4,78,0,83,96,2238,281,1515,235,2,66,0,68,71,702.4,504.6,568.2,418.2,727.5,270.6,659.4,357.9,881.7,551.5,901.7,526.6,504.6,702.4,501.2,499.4,539,891.7,514.4,664
25027001008,MA,Worcester County,001008,3079,950,1511,302,3,97,0,58,158,2372,655,1274,210,2,78,0,43,110,604.5,316.3,386.2,221,408.7,227.5,434.4,197.9,681.8,377.4,702.9,354.2,316.3,604.5,275.9,349.4,365.8,692.4,312.6,506.2
25027001009,MA,Worcester County,001009,2897,573,1793,162,1,147,1,51,169,2249,363,1531,110,1,109,1,38,96,627.5,533.7,479.8,398,696.3,219.5,567.6,360.1,740.2,557.6,783.1,506.8,533.7,627.5,484.8,422.3,532.2,761.6,508.7,569.6
25027001010,MA,Worcester County,001010,2677,968,1229,151,4,88,0,58,179,2075,687,1030,118,3,74,0,39,124,403.3,300.3,261.2,204,301.2,172.6,304.1,176.4,436.6,338.4,456.6,306,300.3,403.3,227.2,246,322.2,446.6,271.1,339.1
25027001011,MA,Worcester County,001011,2892,664,1459,347,3,111,0,78,230,2358,479,1266,272,3,93,0,61,184,583.7,416.7,463.8,361,615.8,216.4,533.9,310.6,674.4,460.6,678.4,438,416.7,583.7,429.1,404.7,449.3,676.4,433.8,525.1
25027001012,MA,Worcester County,001012,3073,319,2206,192,1,98,0,70,187,2530,208,1900,141,1,85,0,54,141,743,644,594,588,979,236,763,474,1064,672,1011,696,644,743,680.3,531,684,1037.5,675.5,735.2
25027001013,MA,Worcester County,001013,3522,673,2310,186,3,148,0,39,163,2717,427,1910,133,3,111,0,26,107,831,760,643,667,1047,290,787,559,1034,836,1020,822,760,831,757.7,573.3,829,1027,781.8,767.5
25027001014,MA,Worcester County,001014,2765,297,2244,56,5,26,0,19,118,2247,179,1925,35,5,18,0,16,69,726,756,611,665,1082,218,776,542,931,775,918,760,756,726,763,535,767.5,924.5,763.3,696.7
25027001015,MA,Worcester County,001015,2886,320,2216,61,2,72,0,42,173,2332,226,1880,45,1,52,0,34,94,714.4,731.9,587,667.2,1032.7,255.5,741.4,561.4,925.9,762.7,922.9,779.8,731.9,714.4,753.7,528,771.3,924.4,756,691.2
25027001016,MA,Worcester County,001016,2905,698,1726,167,3,98,2,84,127,2341,492,1499,129,3,69,2,58,89,551,462,415,386,621,201,522,311,746,493,746,485,462,551,439.3,379.3,489,746,459.7,530.2
25027001017,MA,Worcester County,001017,2822,579,1766,134,1,64,1,108,169,2293,404,1540,115,0,53,1,77,103,628,500.2,475.3,371.4,629,250.6,571.1,311.5,770.8,514.2,777.8,499.2,500.2,628,437.3,432.3,506.7,774.3,471,579
25027001018,MA,Worcester County,001018,2937,442,2090,164,3,60,0,41,137,2363,317,1777,112,2,48,0,29,78,786,621,593,551,898,263,721,446,927,597,927,592,621,786,631.7,525.7,594.5,927,617.5,702.8
25027001019,MA,Worcester County,001019,2871,825,1465,282,4,95,1,56,143,2176,519,1249,193,2,73,1,45,94,580,372,441,306,527,251,510,269,678,410,687,402,372,580,367.3,400.7,406,682.5,381,524.5
25027001080,MA,Worcester County,001080,2911,129,2537,34,4,64,0,7,136,2223,80,1975,25,4,57,0,4,78,686,661.4,622.3,592.3,962.6,279.3,747,515,922.5,668.7,894.3,695.1,661.4,686,689.9,549.5,681.9,908.4,682.5,691.9
25027001081,MA,Worcester County,001081,2989,285,2436,63,3,34,0,13,155,2354,187,1981,44,3,25,0,13,101,726,600,615,541,877,315,743,457,955,670,964,658,600,726,625,557.7,664,959.5,633.8,719.7
25027001082,MA,Worcester County,001082,3213,115,2793,64,1,56,0,37,147,2554,58,2278,46,0,41,0,32,99,753,799,614,722,1100,270,771,617,1078,857,1041,868,799,753,813,551.7,862.5,1059.5,827.2,754.5
25027001083,MA,Worcester County,001083,2669,144,2321,25,5,56,0,12,106,2093,93,1865,11,3,45,0,3,73,777,741.6,675.7,661.7,1044.4,314.7,821,563,1071.4,740.3,1040.7,796.9,741.6,777,756.4,603.8,768.6,1056.1,758,783.4
25027001215,MA,Worcester County,001215,6228,181,5644,39,5,105,0,40,214,4801,105,4406,29,5,90,0,23,143,1529.9,1693.9,1302.9,1511.9,2280.9,570,1581.9,1265.9,2066.9,1773.9,2035.9,1823.9,1693.9,1529.9,1686.3,1151.6,1798.9,2051.4,1725.1,1514.6
25027001239,MA,Worcester County,001239,3766,835,1891,76,7,43,0,399,515,2919,556,1572,63,4,37,0,297,390,611,432,439,326,562,234,516,277,692,427,688,423,432,611,388.3,396.3,425,690,407.8,530
25027001240,MA,Worcester County,001240,3742,547,2324,92,2,105,0,267,405,3068,425,1978,80,1,93,0,194,297,908,600,671,501,904,308,831,379,1016,655,1051,613,600,908,594.7,603.3,634,1033.5,608.7,797.5
25027001241,MA,Worcester County,001241,4031,508,2550,125,3,119,1,276,449,3136,339,2107,70,1,108,1,192,318,849,671,618,588,944,284,748,481,1030,746,1051,735,671,849,671,550,740.5,1040.5,694.2,763.3
25027001242,MA,Worcester County,001242,4099,736,2012,75,7,55,0,493,721,3070,455,1667,57,1,42,0,348,500,778,465,537,364,654,274,632,290,774,520,807,467,465,778,436,481,493.5,790.5,460,633.7
25027001243,MA,Worcester County,001243,3974,216,3232,54,2,107,0,121,242,3162,151,2635,35,0,90,0,91,160,1131.4,887.3,867.3,829.3,1385.5,364.1,1105.4,638.2,1479.5,955.3,1451.5,989.3,887.3,1131.4,951,778.9,972.3,1465.5,947.5,1066.5
