GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_gra,uss_16_dem_jud,gov_18_rep_rey,gov_18_dem_hub,atg_18_dem_mil,sos_18_rep_pat,sos_18_dem_dej,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_ern,uss_20_dem_gre,avg_16_rep,avg_16_dem,avg_18_rep,avg_18_dem,avg_20_rep,avg_20_dem
18161000020,IN,Union County,000020,429,7,414,0,0,3,0,0,5,331,6,321,0,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18161000030,IN,Union County,000030,1025,9,1000,0,5,1,0,1,9,820,6,805,0,2,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18161000040,IN,Union County,000040,898,5,861,5,4,1,1,0,21,689,5,659,5,1,1,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18161000050,IN,Union County,000050,690,9,648,9,3,0,0,0,21,530,7,501,9,2,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18161000060,IN,Union County,000060,743,12,706,0,1,3,2,2,17,547,7,525,0,0,2,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18161000070,IN,Union County,000070,567,5,534,0,1,14,0,0,13,458,3,436,0,0,13,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18161000080,IN,Union County,000080,527,5,506,0,2,3,3,1,7,405,3,392,0,1,2,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18161000090,IN,Union County,000090,919,6,883,1,1,2,1,5,20,691,2,667,0,0,2,0,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18161000100,IN,Union County,000100,545,8,502,4,5,4,1,0,21,432,6,403,2,5,4,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000010,IN,Vanderburgh County,000010,1563,23,1496,0,0,7,1,0,36,1234,21,1187,0,0,0,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000020,IN,Vanderburgh County,000020,1401,35,1253,38,1,7,0,3,64,1054,28,957,25,1,6,0,3,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000030,IN,Vanderburgh County,000030,2054,64,1787,29,0,8,10,13,143,1541,49,1366,21,0,8,0,12,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000040,IN,Vanderburgh County,000040,1383,17,1257,41,0,23,0,4,41,1066,13,980,29,0,20,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000050,IN,Vanderburgh County,000050,2277,62,1961,73,5,87,0,0,89,1809,35,1599,52,1,63,0,0,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000060,IN,Vanderburgh County,000060,2209,36,2012,23,3,46,1,3,85,1641,13,1536,14,2,31,1,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000070,IN,Vanderburgh County,000070,744,11,696,6,2,3,0,3,23,565,3,542,4,2,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000080,IN,Vanderburgh County,000080,1069,9,1002,13,0,1,0,1,43,803,5,771,8,0,0,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000090,IN,Vanderburgh County,000090,1607,41,1426,19,0,15,2,11,93,1178,31,1057,13,0,12,2,8,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000100,IN,Vanderburgh County,000100,675,20,610,8,0,7,2,0,28,560,6,523,6,0,7,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000110,IN,Vanderburgh County,000110,1522,21,1408,20,1,26,0,2,44,1202,12,1143,10,1,20,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000120,IN,Vanderburgh County,000120,2936,34,2596,59,4,117,2,16,108,2137,18,1947,40,0,67,2,9,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000130,IN,Vanderburgh County,000130,1242,15,1111,39,3,9,0,1,64,968,9,876,28,3,9,0,1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000140,IN,Vanderburgh County,000140,1783,121,1440,87,3,32,4,2,94,1330,58,1130,61,2,18,2,0,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000150,IN,Vanderburgh County,000150,3067,47,2678,97,6,151,1,8,79,2217,34,1948,72,5,110,0,4,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000160,IN,Vanderburgh County,000160,1863,41,1706,33,1,26,0,0,56,1418,23,1323,21,0,22,0,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000170,IN,Vanderburgh County,000170,929,21,860,4,0,7,0,5,32,751,18,703,2,0,7,0,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000180,IN,Vanderburgh County,000180,935,13,898,8,0,1,0,0,15,747,9,721,8,0,1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000190,IN,Vanderburgh County,000190,1081,9,1020,3,1,5,0,3,40,865,5,822,1,0,3,0,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000200,IN,Vanderburgh County,000200,1207,7,1157,5,0,5,0,3,30,952,4,923,2,0,5,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000210,IN,Vanderburgh County,000210,1213,25,1129,8,4,0,1,0,46,952,9,906,8,4,0,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000220,IN,Vanderburgh County,000220,808,5,769,2,0,2,0,0,30,607,4,592,1,0,2,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000230,IN,Vanderburgh County,000230,994,12,955,5,0,2,0,0,20,777,5,749,5,0,2,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000240,IN,Vanderburgh County,000240,2507,78,1824,410,8,28,41,12,106,2029,56,1530,321,8,25,23,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000250,IN,Vanderburgh County,000250,1236,76,988,87,4,23,0,5,53,972,41,810,71,4,20,0,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000260,IN,Vanderburgh County,000260,109,1,106,0,0,1,0,0,1,91,0,90,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000270,IN,Vanderburgh County,000270,36,0,31,0,0,1,0,0,4,30,0,25,0,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000280,IN,Vanderburgh County,000280,1252,27,1149,4,0,25,0,6,41,991,18,924,2,0,21,0,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000290,IN,Vanderburgh County,000290,945,10,890,2,0,10,0,3,30,762,8,726,0,0,3,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000300,IN,Vanderburgh County,000300,1029,28,946,14,0,12,0,0,29,798,18,741,10,0,10,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000310,IN,Vanderburgh County,000310,953,23,878,19,0,2,0,2,29,812,11,766,15,0,2,0,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000320,IN,Vanderburgh County,000320,1945,38,1717,63,0,46,7,2,72,1691,29,1497,54,0,38,7,0,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000330,IN,Vanderburgh County,000330,1031,7,992,3,1,3,0,1,24,825,6,800,2,1,3,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000340,IN,Vanderburgh County,000340,1834,35,1724,1,0,18,1,4,51,1461,27,1379,1,0,18,1,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000350,IN,Vanderburgh County,000350,2873,115,2464,180,2,54,3,7,48,2718,113,2326,180,2,54,3,3,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000360,IN,Vanderburgh County,000360,1158,9,1055,34,0,32,0,3,25,1006,9,930,33,0,21,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000370,IN,Vanderburgh County,000370,855,20,748,36,2,2,0,3,44,671,16,603,21,0,2,0,3,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000380,IN,Vanderburgh County,000380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000390,IN,Vanderburgh County,000390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000400,IN,Vanderburgh County,000400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000410,IN,Vanderburgh County,000410,2312,41,2123,36,0,33,2,4,73,1680,24,1573,29,0,20,1,0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000420,IN,Vanderburgh County,000420,1659,32,1481,33,3,17,7,13,73,1158,18,1053,18,3,11,6,2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000430,IN,Vanderburgh County,000430,2153,24,2012,22,0,21,1,4,69,1552,7,1479,16,0,10,0,4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000440,IN,Vanderburgh County,000440,1092,11,1034,7,1,6,0,1,32,867,5,827,6,1,3,0,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000450,IN,Vanderburgh County,000450,1417,21,1300,23,1,12,1,1,58,1083,7,1028,10,1,6,0,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000460,IN,Vanderburgh County,000460,1616,18,1499,25,2,40,0,2,30,1245,10,1182,16,2,20,0,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000470,IN,Vanderburgh County,000470,264,2,248,6,0,0,0,0,8,215,2,202,5,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000480,IN,Vanderburgh County,000480,1003,17,869,71,0,12,0,4,30,854,14,748,60,0,12,0,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000490,IN,Vanderburgh County,000490,2465,138,1349,803,2,11,6,10,146,1936,89,1170,565,1,11,3,2,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000500,IN,Vanderburgh County,000500,1558,52,1218,118,2,35,4,8,121,1322,33,1077,93,2,31,4,1,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000510,IN,Vanderburgh County,000510,1097,27,962,23,0,30,2,3,50,834,20,749,20,0,26,1,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000520,IN,Vanderburgh County,000520,1040,55,775,81,2,66,8,3,50,893,39,690,73,2,59,6,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000530,IN,Vanderburgh County,000530,1322,81,1041,74,0,33,7,11,75,1026,56,824,49,0,30,7,9,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000540,IN,Vanderburgh County,000540,938,13,852,23,0,6,0,5,39,728,6,674,21,0,6,0,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000550,IN,Vanderburgh County,000550,1893,73,1546,124,1,22,1,6,120,1447,44,1225,95,1,20,0,4,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000560,IN,Vanderburgh County,000560,1101,19,976,45,2,28,1,8,22,893,9,809,33,2,28,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000570,IN,Vanderburgh County,000570,1205,64,642,359,2,9,17,9,103,818,39,491,218,2,9,5,4,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000580,IN,Vanderburgh County,000580,983,31,850,40,0,9,2,3,48,774,29,679,32,0,9,2,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000590,IN,Vanderburgh County,000590,1452,90,957,201,12,86,6,14,86,1199,58,834,159,12,66,3,14,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000600,IN,Vanderburgh County,000600,1580,72,911,354,7,115,17,3,101,1156,42,743,224,7,83,10,3,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000610,IN,Vanderburgh County,000610,3542,198,2669,376,6,105,3,25,160,2862,131,2302,244,2,81,3,15,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000620,IN,Vanderburgh County,000620,1675,138,1185,216,8,22,0,4,102,1353,86,1018,165,4,15,0,2,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000630,IN,Vanderburgh County,000630,1123,47,860,132,14,7,1,6,56,885,32,702,98,8,7,1,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000640,IN,Vanderburgh County,000640,1037,88,709,124,10,8,1,13,84,774,59,575,90,6,5,0,8,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000650,IN,Vanderburgh County,000650,1920,118,1205,411,2,16,5,6,157,1452,80,994,276,2,16,4,1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000660,IN,Vanderburgh County,000660,1924,116,1302,334,7,6,26,8,125,1489,66,1081,246,7,5,16,7,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000670,IN,Vanderburgh County,000670,744,21,586,83,4,2,2,7,39,561,12,459,61,4,2,1,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000680,IN,Vanderburgh County,000680,1107,32,954,52,0,5,8,2,54,907,14,807,37,0,5,7,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000690,IN,Vanderburgh County,000690,1233,77,872,165,2,9,21,6,81,915,42,705,106,2,9,10,5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000700,IN,Vanderburgh County,000700,777,30,593,95,1,5,6,2,45,619,15,504,69,1,5,1,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000710,IN,Vanderburgh County,000710,1405,100,999,166,4,17,10,7,102,1115,60,858,110,4,16,9,2,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000720,IN,Vanderburgh County,000720,1520,97,1225,87,7,57,2,3,42,1393,77,1140,79,7,55,1,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000730,IN,Vanderburgh County,000730,1843,85,1180,403,2,5,1,10,157,1414,60,987,259,2,2,1,6,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000740,IN,Vanderburgh County,000740,1669,92,1247,225,6,9,9,10,71,1295,49,1024,169,3,7,5,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000750,IN,Vanderburgh County,000750,1202,36,1038,47,0,17,1,8,55,965,21,862,32,0,17,1,3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000760,IN,Vanderburgh County,000760,2198,124,1592,320,6,6,10,10,130,1649,67,1284,207,6,6,6,8,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000770,IN,Vanderburgh County,000770,1174,29,1008,51,4,1,0,0,81,923,18,821,32,4,1,0,0,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000780,IN,Vanderburgh County,000780,1173,35,1008,64,3,4,2,2,55,923,16,814,46,3,4,1,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000790,IN,Vanderburgh County,000790,1447,22,1281,66,3,10,1,4,60,1193,21,1068,60,3,10,0,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000800,IN,Vanderburgh County,000800,1051,64,789,134,0,1,11,4,48,822,48,648,92,0,1,2,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000810,IN,Vanderburgh County,000810,648,50,478,63,2,2,16,3,34,506,30,398,50,2,2,8,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000820,IN,Vanderburgh County,000820,1213,39,1068,54,0,11,1,1,39,961,24,865,42,0,8,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000830,IN,Vanderburgh County,000830,1367,80,957,201,6,1,12,4,106,1035,60,789,120,3,1,2,2,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000840,IN,Vanderburgh County,000840,1864,62,1561,99,2,20,1,5,114,1512,45,1304,77,2,12,0,2,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000850,IN,Vanderburgh County,000850,1552,73,1114,210,4,17,13,5,116,1198,46,910,150,4,13,7,5,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000860,IN,Vanderburgh County,000860,1105,42,833,121,5,9,5,8,82,834,27,658,82,5,8,4,4,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000870,IN,Vanderburgh County,000870,1246,47,1095,46,2,1,0,1,54,985,19,899,24,2,1,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000880,IN,Vanderburgh County,000880,1846,94,1236,390,3,21,0,4,98,1414,64,1011,280,3,11,0,2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000890,IN,Vanderburgh County,000890,1234,32,979,101,0,35,2,7,78,963,20,801,71,0,27,2,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000900,IN,Vanderburgh County,000900,1808,57,919,684,10,21,3,13,101,1453,34,822,510,9,20,2,5,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000910,IN,Vanderburgh County,000910,1287,39,1009,154,2,14,1,7,61,1107,32,876,127,2,12,0,6,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000920,IN,Vanderburgh County,000920,921,48,251,545,1,7,9,9,51,692,27,195,417,1,7,7,4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000930,IN,Vanderburgh County,000930,943,70,317,460,0,4,3,6,83,665,36,227,358,0,4,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000940,IN,Vanderburgh County,000940,457,27,146,240,6,3,4,4,27,333,16,122,166,5,3,0,4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000950,IN,Vanderburgh County,000950,991,86,414,416,0,0,6,11,58,706,47,330,290,0,0,0,4,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000960,IN,Vanderburgh County,000960,341,24,249,49,3,3,1,3,9,296,14,228,42,2,3,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000970,IN,Vanderburgh County,000970,602,37,404,93,2,5,6,8,47,484,20,348,75,2,5,2,3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000980,IN,Vanderburgh County,000980,1958,147,755,835,9,3,35,22,152,1429,74,614,631,9,3,21,12,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163000990,IN,Vanderburgh County,000990,986,23,462,338,1,0,84,4,74,668,8,342,244,1,0,41,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163001000,IN,Vanderburgh County,001000,970,41,351,464,0,2,6,10,96,610,16,250,298,0,0,4,7,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163001010,IN,Vanderburgh County,001010,1468,88,838,433,0,6,4,10,89,1115,55,678,320,0,6,1,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163001020,IN,Vanderburgh County,001020,691,41,292,312,4,3,1,3,35,542,27,239,249,4,3,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163001030,IN,Vanderburgh County,001030,1315,73,808,290,4,4,59,15,62,978,40,656,196,4,4,41,9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163001040,IN,Vanderburgh County,001040,1320,82,680,352,4,4,55,20,123,971,52,574,243,3,3,32,10,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163001050,IN,Vanderburgh County,001050,1387,39,1085,118,1,18,22,9,95,1081,31,869,92,1,15,12,7,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163001060,IN,Vanderburgh County,001060,1210,55,666,393,6,7,4,5,74,996,37,590,305,2,7,3,3,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163001070,IN,Vanderburgh County,001070,1148,21,1061,25,2,3,2,1,33,911,10,864,14,0,3,2,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163001080,IN,Vanderburgh County,001080,2131,35,1739,235,5,28,0,4,85,1821,22,1496,216,5,20,0,4,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163001090,IN,Vanderburgh County,001090,1544,77,1232,82,0,86,3,4,60,1311,55,1063,76,0,72,0,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163001100,IN,Vanderburgh County,001100,1465,65,1155,138,5,38,0,5,59,1237,46,1016,98,4,29,0,0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
