GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_men,uss_18_rep_hug,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_boo,uss_20_rep_meh,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
34031035101,NJ,Passaic County,035101,2400,1824,310,210,5,2,0,24,25,1708,1250,290,134,5,1,0,11,17,312.3,43.6,189.3,29.7,442,259.6,466.7,193.9,43.6,312.3,29.7,189.3,226.7,454.4,131.7,352.6
34031035102,NJ,Passaic County,035102,2943,2753,42,91,2,10,0,24,21,1919,1791,29,68,2,5,0,9,15,360.7,49,256.2,36.5,423.8,274.3,446.9,210.9,49,360.7,36.5,256.2,242.6,435.4,142.7,371.9
34031035103,NJ,Passaic County,035103,4755,4345,178,157,3,8,0,35,29,3133,2808,149,129,2,7,0,16,22,602.4,77.3,380.1,54.8,1838.6,1081.9,1940.8,809.1,77.3,602.4,54.8,380.1,945.5,1889.7,505.8,1190.5
34031035104,NJ,Passaic County,035104,5222,4828,229,113,9,9,0,21,13,3508,3214,176,89,9,9,0,5,6,649.5,90,436,64.2,645.4,380.8,680.7,286.2,90,649.5,64.2,436,333.5,663.1,205.3,602.9
34031035201,NJ,Passaic County,035201,2162,1175,346,98,5,485,0,25,28,1616,873,215,82,1,404,0,14,27,390.4,125.2,267,59.5,274.7,161.3,290.1,120.5,125.2,390.4,59.5,267,140.9,282.4,116.6,305.5
34031035202,NJ,Passaic County,035202,1612,523,693,107,4,220,0,24,41,1167,369,463,90,1,193,0,20,31,309,216,235,156,97.8,57.4,103.3,42.9,216,309,156,235,50.2,100.5,118.1,186.3
34031035203,NJ,Passaic County,035203,1879,1145,324,55,14,278,1,36,26,1437,892,218,42,13,226,1,25,20,444,172,328,120,54.2,31.8,57.3,23.8,172,444,120,328,27.8,55.7,86.9,220.9
34031035204,NJ,Passaic County,035204,2541,2291,33,120,4,56,0,17,20,1888,1688,29,109,4,40,0,2,16,511,62,376,49,365.8,214.8,386.3,160.5,62,511,49,376,187.7,376.1,121.6,409.8
34031035205,NJ,Passaic County,035205,2697,2184,111,193,4,144,0,32,29,1984,1563,99,164,2,131,0,9,16,527.3,89.2,361.5,60.1,701,411.6,740.2,307.6,89.2,527.3,60.1,361.5,359.6,720.6,217.1,582.5
34031035206,NJ,Passaic County,035206,2281,1881,156,182,0,27,0,16,19,1632,1311,148,132,0,20,0,10,11,429,44,284,37,252,148,266.1,110.6,44,429,37,284,129.3,259.1,84.9,307.8
34031035207,NJ,Passaic County,035207,2829,2528,32,237,18,2,0,3,9,1886,1659,21,187,10,2,0,1,6,441,29,312,27,251.1,147.5,265.2,110.2,29,441,27,312,128.8,258.2,78.4,317.3
34031035208,NJ,Passaic County,035208,2223,1820,55,272,3,21,0,36,16,1500,1200,32,226,3,20,0,11,8,474.1,38.5,346.7,35.6,528.2,310.2,557.7,231.7,38.5,474.1,35.6,346.7,271,543,154,476.7
34031035209,NJ,Passaic County,035209,2139,1727,67,280,9,10,0,24,22,1533,1233,38,230,8,7,0,5,12,484.3,37.9,317.9,30.9,241.8,142,255.4,106.1,37.9,484.3,30.9,317.9,124.1,248.6,79.2,324.9
34031035301,NJ,Passaic County,035301,1365,825,309,64,1,141,0,12,13,999,627,174,57,0,127,0,5,9,387.1,125.5,262.1,83.8,376.3,220.9,397.3,165.1,125.5,387.1,83.8,262.1,193,386.8,148.8,355.7
34031035302,NJ,Passaic County,035302,1942,529,1155,63,4,90,0,44,57,1311,405,715,48,4,74,0,32,33,260,322,167,244,116,68.1,122.5,50.9,322,260,244,167,59.5,119.3,171.3,166.4
34031035303,NJ,Passaic County,035303,1635,453,918,76,2,114,0,29,43,1166,376,581,67,2,94,0,17,29,223,279,172,202,37.3,21.9,39.4,16.4,279,223,202,172,19.2,38.4,129.8,117.9
34031035304,NJ,Passaic County,035304,2538,714,1535,94,2,93,4,45,51,1607,481,893,82,0,79,4,33,35,412,434,314,322,729.9,428.6,770.7,320.2,434,412,322,314,374.4,750.3,376.2,556.6
34031035305,NJ,Passaic County,035305,1954,1261,350,138,1,154,0,16,34,1492,926,278,121,0,138,0,7,22,491.4,152.6,360.8,103.7,361.8,213.6,381.6,160.6,152.6,491.4,103.7,360.8,187.1,371.7,157.6,398.9
34031035306,NJ,Passaic County,035306,1927,1286,370,123,3,103,1,12,29,1486,968,293,99,0,98,1,3,24,416,125,309,102,229.4,134.7,242.2,100.6,125,416,102,309,117.7,235.8,115.6,299.1
34031035307,NJ,Passaic County,035307,1582,817,539,44,0,130,0,29,23,1077,616,286,40,0,100,0,18,17,319.9,110.5,222.9,68.2,222.5,130.6,234.9,97.6,110.5,319.9,68.2,222.9,114.1,228.7,101.7,250
34031035308,NJ,Passaic County,035308,1868,774,718,148,1,182,0,23,22,1257,594,349,133,0,160,0,9,12,458.8,230.3,321.6,151.5,681,404.3,715.4,309.2,230.3,458.8,151.5,321.6,356.7,698.2,273.8,544.2
34031035309,NJ,Passaic County,035309,1813,232,1462,32,1,8,0,37,41,1070,168,823,26,1,8,0,19,25,168,437,157,348,340.9,200.2,360,149.6,437,168,348,157,174.9,350.5,283.7,256.5
34031035310,NJ,Passaic County,035310,1323,704,495,34,1,57,0,17,15,879,513,272,25,0,50,0,9,10,234.1,128.4,171.9,107.2,640,375.8,675.8,280.8,128.4,234.1,107.2,171.9,328.3,657.9,223.1,430.5
34031035401,NJ,Passaic County,035401,2522,2026,82,149,10,200,2,24,29,1880,1468,67,131,8,171,1,10,24,322.2,68.1,219.2,39.9,384.3,225.7,405.8,168.6,68.1,322.2,39.9,219.2,197.1,395,125.6,332.9
34031035402,NJ,Passaic County,035402,1315,958,15,316,0,0,0,6,20,895,649,12,216,0,0,0,5,13,413.8,44.6,277.3,30,238,143.6,251.2,108.1,44.6,413.8,30,277.3,125.8,244.6,81.6,295.1
34031035403,NJ,Passaic County,035403,3170,2954,62,92,3,30,0,20,9,2214,2069,39,69,2,25,0,4,6,295.4,29.2,192.6,29.9,185.8,109.1,196.2,81.5,29.2,295.4,29.9,192.6,95.3,191,62.4,217.5
34031035404,NJ,Passaic County,035404,4038,3798,69,124,1,7,0,16,23,2858,2665,56,105,1,6,0,6,19,689.2,79.8,473,65.8,529.4,310.9,559,232.3,79.8,689.2,65.8,473,271.6,544.2,172.2,562.7
34031035405,NJ,Passaic County,035405,2137,1915,49,142,0,7,0,8,16,1482,1312,32,126,0,3,0,8,1,365,40,270,31,307.6,180.6,324.8,134.9,40,365,31,270,157.8,316.2,96.6,316.9
34031035406,NJ,Passaic County,035406,2105,1875,51,157,1,6,0,4,11,1516,1325,36,136,1,6,0,3,9,472.9,54.5,327.3,41.4,131.4,77.2,138.8,57.7,54.5,472.9,41.4,327.3,67.4,135.1,57.7,267.6
34031035407,NJ,Passaic County,035407,1620,1439,63,94,0,5,0,13,6,1165,1026,50,75,0,5,0,5,4,379.7,50.1,251.1,36.1,14.6,8.6,15.4,6.4,50.1,379.7,36.1,251.1,7.5,15,25.3,165.2
34031040101,NJ,Passaic County,040101,1778,1081,11,650,0,1,0,18,17,1266,771,6,474,0,1,0,5,9,587.3,10.8,357.6,17.1,263.8,61,273.6,33.9,10.8,587.3,17.1,357.6,47.4,268.7,30.7,370.6
34031040102,NJ,Passaic County,040102,3166,1778,87,1175,3,14,0,40,69,2144,1204,61,810,3,10,0,20,36,744,35,500,27,771.2,178.2,799.8,99.2,35,744,27,500,138.7,785.5,84.8,703.7
34031040103,NJ,Passaic County,040103,2499,1151,58,1193,0,15,2,30,50,1819,823,43,896,0,10,0,17,30,604,26,434,42,574.2,132.7,595.5,73.8,26,604,42,434,103.3,584.9,68.6,551.9
34031040104,NJ,Passaic County,040104,2597,1257,110,1135,4,38,0,21,32,1827,863,83,815,4,22,0,15,25,604,28,406,29,227.4,52.5,235.8,29.2,28,604,29,406,40.9,231.6,34.7,368.3
34031040105,NJ,Passaic County,040105,2781,1833,158,667,6,61,0,24,32,2017,1299,118,515,6,46,0,8,25,691,68,465,54,931.7,215.3,966.3,119.8,68,691,54,465,167.5,949,114.3,763.5
34031040106,NJ,Passaic County,040106,1840,1204,139,296,6,145,0,17,33,1397,897,129,243,4,94,0,4,26,525,68,409,56,458.9,106,476,59,68,525,56,409,82.5,467.4,72.3,467.2
34031040107,NJ,Passaic County,040107,2948,1733,83,643,2,419,0,16,52,2096,1204,63,474,1,306,0,8,40,719,57,489,49,370.8,85.7,384.6,47.7,57,719,49,489,66.7,377.7,59.8,490.9
34031040108,NJ,Passaic County,040108,2175,1131,192,776,1,41,0,4,30,1730,883,161,628,1,37,0,0,20,809,80,593,76,66,15.2,68.4,8.5,80,809,76,593,11.9,67.2,44.9,384.1
34031040109,NJ,Passaic County,040109,2647,1444,114,991,1,50,0,11,36,2022,1076,100,779,1,33,0,11,22,684.7,32.2,494.4,32.9,1485.2,343.2,1540.3,190.9,32.2,684.7,32.9,494.4,267.1,1512.7,149.8,1051.1
34031040110,NJ,Passaic County,040110,920,464,83,337,0,17,0,4,15,777,382,68,300,0,15,0,4,8,348,17,248,26,809.5,187.1,839.5,104.1,17,348,26,248,145.6,824.5,83.5,561.2
34031040111,NJ,Passaic County,040111,2231,1546,122,480,0,44,0,16,23,1692,1145,110,392,0,23,0,6,16,525,51,358,42,570.5,131.8,591.7,73.4,51,525,42,358,102.6,581.1,74.6,511.3
34031040112,NJ,Passaic County,040112,2917,1758,84,578,10,438,0,17,32,2120,1262,66,444,4,310,0,13,21,631,41,286,27,690,159.4,715.6,88.7,41,631,27,286,124.1,702.8,79,580.7
34031040201,NJ,Passaic County,040201,3082,1532,114,188,7,1174,0,32,35,2172,1100,99,147,2,782,0,17,25,614,46,308,31,329.8,92.1,334.3,58.6,46,614,31,308,75.3,332,56.9,396.5
34031040202,NJ,Passaic County,040202,2979,1556,119,252,2,997,0,10,43,2134,1141,93,171,2,689,0,6,32,806,96,478,68,474.3,132.5,480.8,84.2,96,806,68,478,108.4,477.5,95.2,559.8
34031040203,NJ,Passaic County,040203,2537,1095,134,151,2,1129,0,16,10,1819,787,118,113,0,789,0,5,7,595.8,47,279.5,46.6,267.6,74.8,271.3,47.5,47,595.8,46.6,279.5,61.2,269.5,54,353.6
34031040204,NJ,Passaic County,040204,2661,1266,323,290,5,708,1,42,26,1999,945,274,234,5,494,1,28,18,721.3,136,421.5,84.9,982.8,274.5,996.3,174.6,136,721.3,84.9,421.5,224.5,989.5,167.5,780.5
34031040205,NJ,Passaic County,040205,1624,879,179,233,6,282,0,17,28,1200,656,147,182,4,181,0,13,17,513,79,323,53,603.8,168.7,612.1,107.3,79,513,53,323,138,607.9,102,513
34031040206,NJ,Passaic County,040206,1502,832,187,230,1,210,0,8,34,1194,665,163,190,0,145,0,4,27,538,99,392,94,350.2,97.8,355,62.2,99,538,94,392,80,352.6,88.3,408.8
34031040207,NJ,Passaic County,040207,1514,866,189,203,2,222,0,12,20,1179,667,157,161,0,171,0,8,15,518,110,375,110,707.5,197.6,717.2,125.7,110,518,110,375,161.7,712.4,135.8,579.4
34031040208,NJ,Passaic County,040208,1368,754,237,196,3,156,0,9,13,1087,587,223,157,0,104,0,9,7,458.2,102.7,350.7,87.2,297.4,83.1,301.5,52.8,102.7,458.2,87.2,350.7,67.9,299.4,81.4,351.9
34031040209,NJ,Passaic County,040209,2363,1395,303,153,2,460,0,16,34,1780,1049,263,115,2,316,0,9,26,567.8,128.3,348.3,101.8,744.7,208,754.9,132.3,128.3,567.8,101.8,348.3,170.1,749.8,142.6,603.9
34031040210,NJ,Passaic County,040210,3062,1686,607,294,3,399,0,22,51,2382,1263,555,220,2,299,0,14,29,595.8,174.9,395.3,142.5,1436.5,401.2,1456.2,255.2,174.9,595.8,142.5,395.3,328.2,1446.4,243.5,971
34031040211,NJ,Passaic County,040211,2220,1732,153,249,0,40,0,23,23,1553,1172,122,196,0,38,0,6,19,335.4,44.8,217.4,37.3,795.1,222.1,806,141.2,44.8,335.4,37.3,217.4,181.7,800.6,111.4,538.5
34031040212,NJ,Passaic County,040212,1555,974,278,231,4,28,0,15,25,1130,718,180,183,1,19,0,11,18,244.2,36.1,156.1,35.3,266.4,74.4,270.1,47.3,36.1,244.2,35.3,156.1,60.9,268.3,48.3,234.2
34031040301,NJ,Passaic County,040301,578,298,50,213,1,3,0,0,13,367,204,27,130,0,2,0,0,4,65.7,2.7,59.8,4.7,76.4,15.8,77.7,8.1,2.7,65.7,4.7,59.8,11.9,77,7.8,69.9
34031040302,NJ,Passaic County,040302,2325,1204,57,985,0,10,1,22,46,1778,867,44,806,0,6,0,15,40,954.3,54.3,771.2,54.4,319.4,65.8,324.5,33.6,54.3,954.3,54.4,771.2,49.7,321.9,52,592.3
34031040303,NJ,Passaic County,040303,1815,856,60,825,2,4,0,11,57,1440,661,53,681,2,0,0,2,41,725.3,52.4,568,59.2,2022.6,416.8,2054.5,212.9,52.4,725.3,59.2,568,314.9,2038.6,185.3,1342.6
34031040304,NJ,Passaic County,040304,2997,2537,130,281,3,7,0,21,18,2195,1861,96,206,2,3,0,12,15,680,55,429,52,338.5,69.8,343.9,35.6,55,680,52,429,52.7,341.2,53.1,447.9
34031040305,NJ,Passaic County,040305,2603,2225,121,203,11,10,0,16,17,1883,1614,84,155,8,10,0,5,7,510.6,57.5,307,47.8,1094.3,225.5,1111.6,115.2,57.5,510.6,47.8,307,170.4,1103,111.5,755.9
34031040306,NJ,Passaic County,040306,2195,1828,61,269,4,1,0,14,18,1667,1368,57,221,4,1,0,5,11,594,62,398,61,110.6,22.8,112.3,11.6,62,594,61,398,17.2,111.4,39.4,303.7
34031040307,NJ,Passaic County,040307,1040,714,30,282,0,3,0,5,6,743,490,27,223,0,1,0,0,2,453,40,260,41,528.3,108.9,536.6,55.6,40,453,41,260,82.2,532.5,61.4,444.5
34031040308,NJ,Passaic County,040308,1534,844,22,638,0,4,0,11,15,1214,655,18,523,0,3,0,3,12,519,38,404,24,85.5,17.6,86.9,9,38,519,24,404,13.3,86.2,22.2,273.9
34031040309,NJ,Passaic County,040309,1968,923,94,868,4,26,1,10,42,1491,666,66,696,4,18,1,7,33,722,31.9,560.6,47.9,979.4,212.4,994.3,114.9,31.9,722,47.9,560.6,163.6,986.9,101.8,814.1
34031040310,NJ,Passaic County,040310,2213,1196,57,886,4,10,0,22,38,1664,888,43,696,4,3,0,6,24,747.6,30.4,519.3,38.4,215.9,44.5,219.4,22.7,30.4,747.6,38.4,519.3,33.6,217.7,34,425.5
34031040311,NJ,Passaic County,040311,1592,530,367,644,0,27,0,0,24,1391,424,358,560,0,26,0,0,23,552.9,141.4,474.5,139.4,542.4,111.8,551,57.1,141.4,552.9,139.4,474.5,84.4,546.7,112.4,530.2
34031040312,NJ,Passaic County,040312,2310,1183,126,935,1,23,0,12,30,1785,849,105,774,1,23,0,11,22,790.4,48.5,612.7,47.6,726,149.6,737.4,76.4,48.5,790.4,47.6,612.7,113,731.7,80.5,716.6
34031040313,NJ,Passaic County,040313,1791,709,114,893,4,15,1,22,33,1410,523,81,741,4,15,0,17,29,731,44,597,47,651.6,134.3,661.9,68.6,44,731,47,597,101.4,656.7,73.5,660.4
34031040401,NJ,Passaic County,040401,2401,1499,43,813,2,11,0,9,24,1770,1092,28,623,0,8,0,3,16,673,32,500,37,279.5,64.6,289.9,35.9,32,673,37,500,50.3,284.7,42.4,435.6
34031040402,NJ,Passaic County,040402,3755,1807,61,1769,3,13,0,35,67,2644,1270,27,1289,0,8,0,12,38,789,15,501,33,601,138.9,623.3,77.3,15,789,33,501,108.1,612.1,66,628.6
34031040403,NJ,Passaic County,040403,2411,1277,24,1057,2,5,1,19,26,1726,893,19,781,2,3,1,8,19,673,33,463,31,138.4,32,143.5,17.8,33,673,31,463,24.9,140.9,28.4,354.5
34031040404,NJ,Passaic County,040404,2105,1093,106,848,2,3,0,17,36,1579,770,87,686,1,2,0,2,31,614,39,461,56,261.1,60.3,270.8,33.6,39,614,56,461,46.9,265.9,47.2,401.7
34031040405,NJ,Passaic County,040405,1662,903,26,665,3,2,0,34,29,1275,675,16,532,3,2,0,22,25,523,17,383,27,158.2,36.6,164.1,20.3,17,523,27,383,28.5,161.1,25.2,307.1
34031040406,NJ,Passaic County,040406,1982,1283,47,581,2,5,0,19,45,1410,875,36,442,2,5,0,11,39,441,11,332,15,531.3,122.8,551.1,68.3,11,441,15,332,95.6,541.2,54.3,463.9
34031040407,NJ,Passaic County,040407,3286,1878,66,1290,7,4,0,9,32,2338,1304,50,951,2,4,0,8,19,603,36,373,37,341.8,79,354.5,43.9,36,603,37,373,61.5,348.1,49,418.1
34031040408,NJ,Passaic County,040408,3157,1321,73,1687,6,11,0,16,43,2169,888,48,1177,0,11,0,16,29,701,22,488,22,694.6,160.5,720.4,89.3,22,701,22,488,124.9,707.5,73.5,651
34031040409,NJ,Passaic County,040409,2628,1551,38,984,13,0,0,12,30,1865,1103,19,713,8,0,0,6,16,528.7,18.9,327.3,21.8,1121.3,259.1,1162.9,144.2,18.9,528.7,21.8,327.3,201.6,1142.1,111,785
34031040410,NJ,Passaic County,040410,3413,2695,107,512,8,24,0,19,48,2401,1876,85,366,8,21,0,14,31,608,65,388,41,957.1,221.2,992.6,123,65,608,41,388,172.1,974.8,112.6,736.4
34031040411,NJ,Passaic County,040411,1695,1323,47,279,0,14,0,24,8,1253,977,38,211,0,12,0,9,6,474,35,345,33,158.7,36.7,164.6,20.4,35,474,33,345,28.5,161.6,31.3,285.6
34031040501,NJ,Passaic County,040501,1208,806,14,367,0,1,0,13,7,922,597,5,313,0,1,0,1,5,376,16,269,11,169.3,39.1,175.6,21.8,16,376,11,269,30.4,172.4,22,247.5
34031040502,NJ,Passaic County,040502,3033,2586,41,337,2,2,0,21,44,2183,1865,29,254,2,1,0,5,27,605,44,346,49,612.5,141.5,635.2,78.8,44,605,49,346,110.1,623.9,78.3,549.7
34031040503,NJ,Passaic County,040503,3263,2706,75,412,4,11,2,26,27,2312,1933,42,293,4,8,2,6,24,735,56,343,54,467.7,108.1,485,60.1,56,735,54,343,84.1,476.4,69.6,507.7
34031040504,NJ,Passaic County,040504,3347,2111,50,1094,2,9,2,19,60,2501,1527,40,867,0,7,2,8,50,878,53,566,65,492.1,113.7,510.4,63.3,53,878,65,566,88.5,501.3,73.7,611.6
34031040505,NJ,Passaic County,040505,3012,2102,60,772,4,11,4,27,32,2209,1521,41,585,0,10,2,23,27,861,58,589,52,919.7,212.5,953.8,118.2,58,861,52,589,165.4,936.8,110.2,830.9
34031040506,NJ,Passaic County,040506,1676,1091,38,510,0,13,0,9,15,1204,799,28,357,0,10,0,2,8,323,25,181,17,77.5,17.9,80.4,10,25,323,17,181,13.9,78.9,17.5,165.5
34031040507,NJ,Passaic County,040507,3332,2438,131,648,1,36,0,42,36,2345,1681,104,480,0,27,0,25,28,587.2,48.5,331.1,53,604.6,143.3,625.4,81.4,48.5,587.2,53,331.1,112.3,615,81.5,537.1
34031040508,NJ,Passaic County,040508,4311,3182,399,556,9,96,0,29,40,3253,2286,356,492,4,73,0,16,26,623.2,101.8,357,74.7,1385.1,326.7,1433.3,184.8,101.8,623.2,74.7,357,255.8,1409.2,172,949.6
34031040509,NJ,Passaic County,040509,2671,2296,84,249,1,13,0,18,10,2187,1899,72,193,0,9,0,6,8,774,63,530,76,90.4,20.9,93.8,11.6,63,774,76,530,16.3,92.1,42.9,372
34031040601,NJ,Passaic County,040601,2201,1434,485,181,1,36,0,9,55,1701,1107,361,157,0,29,0,7,40,610.8,81.8,374,57.7,269.1,63.9,278.3,36.4,81.8,610.8,57.7,374,50.1,273.7,60,383
34031040602,NJ,Passaic County,040602,2246,1918,77,186,4,15,0,15,31,1659,1407,65,141,4,11,0,11,20,417,35,251,30,947.8,219,983,121.9,35,417,30,251,170.4,965.4,101.5,649.7
34031040603,NJ,Passaic County,040603,2606,2117,116,305,0,14,0,31,23,2004,1630,88,238,0,13,0,20,15,784,89,536,70,399.4,92.3,414.2,51.4,89,784,70,536,71.8,406.8,75.7,533.4
34031040604,NJ,Passaic County,040604,1971,1772,72,81,0,4,0,27,15,1501,1351,54,73,0,4,0,12,7,526,56,344,40,131.9,30.5,136.8,17,56,526,40,344,23.7,134.4,35.9,284.7
34031040605,NJ,Passaic County,040605,2569,2183,193,118,0,22,0,31,22,1934,1664,141,92,0,13,0,12,12,512.2,48,287,31.7,409.1,94.5,424.3,52.6,48,512.2,31.7,287,73.6,416.7,56.7,408.2
34031040606,NJ,Passaic County,040606,2036,1500,305,163,0,29,1,18,20,1541,1159,215,121,0,24,1,10,11,687.7,115.4,480.9,94.3,694.1,160.4,719.9,89.2,115.4,687.7,94.3,480.9,124.8,707,114.8,645.7
34031040607,NJ,Passaic County,040607,2184,1328,599,186,0,26,0,12,33,1707,1036,444,173,0,25,0,4,25,610,145,475,118,1112,257,1153.3,143,145,610,118,475,200,1132.7,165.7,837.6
34031040608,NJ,Passaic County,040608,2013,1311,479,149,0,25,0,11,38,1523,972,374,129,0,23,0,1,24,593.9,128.8,449,93.1,1014.2,234.4,1051.9,130.4,128.8,593.9,93.1,449,182.4,1033.1,146.7,777.3
34031040609,NJ,Passaic County,040609,2302,964,1046,83,0,101,1,28,79,1643,703,736,64,0,67,1,22,50,338.3,59.8,216.1,54.9,320.1,74,332,41.2,59.8,338.3,54.9,216.1,57.6,326,57.5,301.6
34031040610,NJ,Passaic County,040610,2516,1051,1095,92,3,147,0,36,92,1925,812,833,69,3,98,0,28,82,581,104,376,56,325.2,75.1,337.2,41.8,104,581,56,376,58.5,331.2,69.2,404.9
34031040611,NJ,Passaic County,040611,2813,1343,1173,180,3,57,0,19,38,2037,1036,791,133,1,48,0,7,21,575,75,352,67,504.1,116.5,522.8,64.8,75,575,67,352,90.7,513.5,80.8,488.5
34031045001,NJ,Passaic County,045001,1829,342,1279,31,1,95,0,9,72,1481,239,1089,26,1,69,0,5,52,372.2,499,255,426.4,434.5,500.7,433.3,473.6,499,372.2,426.4,255,487.2,433.9,475,373.8
34031045002,NJ,Passaic County,045002,2371,554,1487,52,2,164,1,26,85,1936,378,1318,46,0,131,1,14,48,438.6,525.3,328.7,358.7,572.7,660,571.2,624.3,525.3,438.6,358.7,328.7,642.2,571.9,542.1,477.8
34031045003,NJ,Passaic County,045003,1573,298,1128,33,2,58,0,10,44,1212,189,914,23,2,50,0,7,27,284,336.9,270.3,335.8,257.6,296.9,256.9,280.8,336.9,284,335.8,270.3,288.9,257.3,312.6,267.2
34031045004,NJ,Passaic County,045004,1749,275,1330,13,2,81,0,5,43,1412,199,1103,8,0,72,0,1,29,408.9,487.4,302.4,419,606.8,699.3,605.1,661.5,487.4,408.9,419,302.4,680.4,606,566.8,480.8
34031045005,NJ,Passaic County,045005,2106,439,1500,35,2,77,0,5,48,1630,313,1204,27,2,63,0,3,18,468.7,579.5,349,464.5,768.4,883.3,765.4,836.6,579.5,468.7,464.5,349,859.9,766.9,690.9,587.9
34031045006,NJ,Passaic County,045006,1499,266,1060,6,0,119,0,7,41,1206,169,911,6,0,95,0,4,21,397.3,455.8,272.2,323.4,364.8,417.6,363.5,395.8,455.8,397.3,323.4,272.2,406.7,364.1,398.1,349.4
34031050001,NJ,Passaic County,050001,1061,661,118,222,0,28,0,11,21,756,471,95,148,0,25,0,1,16,305.6,50.7,253.1,32.5,303.5,108.1,313.8,82.2,50.7,305.6,32.5,253.1,95.2,308.7,68.4,294
34031050002,NJ,Passaic County,050002,1831,1120,296,288,2,92,0,12,21,1318,810,227,206,1,57,0,8,9,539.5,88.3,416.3,64,296.9,103.7,307.2,78.3,88.3,539.5,64,416.3,91,302.1,83.6,390
34031050003,NJ,Passaic County,050003,1604,951,266,250,5,88,0,11,33,1185,687,215,188,1,66,0,6,22,409.1,113.2,331.1,92.3,849.3,296.5,878.6,223.9,113.2,409.1,92.3,331.1,260.2,863.9,181.5,617
34031050004,NJ,Passaic County,050004,1876,1020,473,263,0,86,0,18,16,1431,757,398,192,0,72,0,3,9,553.8,151.5,454.1,123.8,379.1,132.4,392.2,99.9,151.5,553.8,123.8,454.1,116.2,385.7,126.9,444.8
34031055001,NJ,Passaic County,055001,1322,114,1127,12,2,10,0,7,50,1041,76,911,8,2,10,0,7,27,330.5,413.9,274.7,351.3,615,669.8,603,653.2,413.9,330.5,351.3,274.7,661.5,609,522.1,455.8
34031055002,NJ,Passaic County,055002,1286,154,1045,17,0,34,0,4,32,1061,125,872,11,0,30,0,3,20,323,374.3,293.9,297.1,86,93.6,84.3,91.3,374.3,323,297.1,293.9,92.5,85.1,214.1,196.8
34031055003,NJ,Passaic County,055003,1077,90,931,5,1,5,0,8,37,856,62,754,4,1,5,0,7,23,303.5,344.2,298.1,312.2,498.7,543.2,489,529.7,344.2,303.5,312.2,298.1,536.5,493.9,432.3,397.3
34031055004,NJ,Passaic County,055004,1831,162,1526,31,0,28,0,6,78,1440,108,1232,23,0,21,0,4,52,383.5,691,330.1,601,1081.4,1191.3,1060.7,1159.6,691,383.5,601,330.1,1175.4,1071.1,910.7,713.9
34031055005,NJ,Passaic County,055005,1506,196,1183,15,0,49,1,7,55,1202,133,974,11,0,37,0,4,43,361,420.1,304,331.1,317.2,345.5,311,337,420.1,361,331.1,304,341.2,314.1,358.4,323.3
34031055006,NJ,Passaic County,055006,1160,63,1013,4,2,10,0,6,62,910,47,807,4,2,7,0,6,37,279.3,282.2,251.4,253.3,194.5,211.8,190.7,206.6,282.2,279.3,253.3,251.4,209.2,192.6,238.5,228.9
34031055007,NJ,Passaic County,055007,1255,100,922,43,101,15,0,7,67,1046,60,798,41,91,12,0,0,44,301.8,348.2,265.9,301,490.5,534.2,480.9,521,348.2,301.8,301,265.9,527.6,485.7,426.1,384.8
34031055008,NJ,Passaic County,055008,1230,125,1017,28,3,25,0,1,31,944,89,795,15,2,23,0,1,19,291.7,403.2,239.5,333.9,229.1,249.5,224.6,243.3,403.2,291.7,333.9,239.5,246.4,226.8,307.5,246.2
34031055009,NJ,Passaic County,055009,1068,80,936,12,0,20,0,1,19,856,54,769,10,0,13,0,1,9,276.2,360.2,251.4,298.3,225.1,245.2,220.7,239.1,360.2,276.2,298.3,251.4,242.1,222.9,285.7,243.4
34031060001,NJ,Passaic County,060001,1637,606,867,26,0,81,0,8,49,1334,460,752,17,0,66,0,7,32,352.1,335.5,241.3,280.7,219.5,327,221.6,306.2,335.5,352.1,280.7,241.3,316.6,220.6,312.4,258.6
34031060002,NJ,Passaic County,060002,2344,392,1684,36,0,173,0,14,45,1924,277,1438,23,0,144,0,10,32,374.1,756.1,280.1,739.2,403.8,601.7,407.8,563.4,756.1,374.1,739.2,280.1,582.5,405.8,665.1,366.4
34031060003,NJ,Passaic County,060003,1883,485,1164,53,0,130,0,3,48,1519,365,979,44,0,96,0,0,35,328.2,524.6,255.2,434.5,451.5,672.8,455.9,630,524.6,328.2,434.5,255.2,651.4,453.7,565.4,372.7
34031060004,NJ,Passaic County,060004,1839,235,1223,80,0,272,1,4,24,1483,189,1006,62,0,208,1,4,13,354.2,579.1,284.1,512.3,321.8,479.6,325,449,579.1,354.2,512.3,284.1,464.3,323.4,505,321.3
34031060005,NJ,Passaic County,060005,1748,407,1179,29,0,94,0,8,31,1415,302,985,23,0,84,0,4,17,298,544.4,234.4,476.3,115.9,172.2,117,161.2,544.4,298,476.3,234.4,166.7,116.5,338.5,191.3
