GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
53067000124,53,067,000124,7174,6698,45,189,152,89,1,5010,4722,27,111,91,58,1,1239.38,1037.18,49205,80220,92368,NA,10140,3,9
53067000125,53,067,000125,6190,5848,58,140,97,43,4,4342,4139,29,81,62,30,1,1074.13,898.89,NA,57220,93440,NA,10140,3,9
53067000126,53,067,000126,6968,6664,26,141,98,35,4,4915,4729,9,88,69,20,0,1215.88,1017.52,NA,70630,93440,NA,08820,3,9
53067000127,53,067,000127,7846,7270,56,347,127,46,0,5484,5126,31,219,85,23,0,1356.64,1135.31,11510,27890,93440,NA,07470,3,3
53067011610,53,067,011610,5107,4549,132,191,36,199,0,3617,3277,74,109,24,133,0,894.78,748.8,NA,36745,92352,NA,05850,3,9
53067011620,53,067,011620,7292,6527,133,221,98,304,9,5154,4676,84,132,64,196,2,1275,1066.99,NA,36745,92352,NA,05850,3,9
53067012210,53,067,012210,6980,6143,153,258,75,351,0,5257,4701,98,146,62,250,0,1300.48,1088.32,NA,51300,92352,NA,05850,3,3
53067012220,53,067,012220,4646,4326,54,105,44,114,3,3334,3136,29,62,26,79,2,824.77,690.21,NA,36745,92352,NA,05850,3,9
53067012402,53,067,012402,1009,931,16,39,6,16,1,676,633,10,19,5,9,0,167.23,139.95,NA,NA,92368,NA,10140,3,9
53069009501,53,069,009501,3327,3185,3,71,52,15,1,2503,2421,1,33,36,11,1,843,606,NA,10635,92992,NA,09330,3,3
53071009200,53,071,009200,3812,3482,14,292,19,5,0,2584,2387,7,173,13,4,0,480.42,635.52,NA,8780,90368,NA,01590,5,5
53071009201,53,071,009201,3936,3689,7,196,20,23,1,2839,2691,2,114,17,14,1,527.83,698.23,NA,75565,93648,NA,09390,5,5
53071009202,53,071,009202,2865,2098,8,715,7,35,2,2047,1589,5,415,6,30,2,380.58,503.45,NA,26245,93664,NA,09450,5,5
53071009203,53,071,009203,6550,5608,79,676,34,144,9,5209,4572,55,437,23,119,3,968.45,1281.12,NA,13855,93664,NA,01470,5,5
53071009204,53,071,009204,1488,907,292,173,92,16,8,1480,899,292,173,92,16,8,275.16,364,NA,75775,93664,NA,09450,5,5
53071009205,53,071,009205,2504,1620,46,767,23,42,6,1675,1177,33,419,17,29,0,311.42,411.95,NA,75775,93664,NA,09450,5,5
53071009206,53,071,009206,5069,3925,90,968,42,36,8,3847,3145,58,591,29,22,2,715.23,946.14,NA,75775,93664,NA,09450,5,5
53071009207,53,071,009207,8087,7491,79,380,37,91,9,6041,5671,46,224,26,67,7,1123.14,1485.74,NA,75775,93664,NA,09450,5,5
53071009208,53,071,009208,7869,7306,55,324,37,146,1,6146,5778,38,183,31,115,1,1142.66,1511.57,NA,75775,93664,NA,09450,5,5
53071009209,53,071,009209,6259,5938,27,212,21,61,0,4551,4362,14,127,13,35,0,846.12,1119.29,NA,75810,93664,NA,09450,5,5
