GEOID,area_land,area_water,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREADEL,G20USSDGID,G20USSRCOL,G20USSISAV,G20USSILIN
230270470001081,12141,0,12,11,1,1,0,9,12,3,1
230270470001082,351002,0,0,0,0,0,0,0,0,0,0
230270470001083,586452,0,8,7,0,0,0,6,8,2,0
230270470001084,53902,0,0,0,0,0,0,0,0,0,0
230270470002000,334244,0,5,6,0,0,0,4,7,1,0
230270470002001,1989555,0,2,3,0,0,0,2,3,0,0
230270470002002,2085891,0,5,7,0,0,0,4,7,1,0
230270470002003,2691072,0,0,0,0,0,0,0,0,0,0
230270470002004,21402,0,1,2,0,0,0,1,2,0,0
230270470002005,77424,0,1,2,0,0,0,1,2,0,0
230270470002006,3752534,0,0,0,0,0,0,0,0,0,0
230270470002007,161841,0,0,0,0,0,0,0,0,0,0
230270470002008,357324,0,2,3,0,0,0,2,3,0,0
230270470002009,345432,0,0,0,0,0,0,0,0,0,0
230270470002010,630391,0,22,28,1,1,0,17,31,3,1
230270470002011,4462,0,0,0,0,0,0,0,0,0,0
230270470002012,234510,0,14,18,1,1,0,11,20,2,0
230270470002013,691276,0,1,1,0,0,0,1,2,0,0
230270470002014,224498,0,7,9,0,0,0,5,10,1,0
230270470002015,161055,0,4,5,0,0,0,3,6,1,0
230270470002016,15938,0,0,0,0,0,0,0,0,0,0
230270470002017,1606919,0,3,4,0,0,0,3,5,1,0
230270470002018,2895095,0,5,6,0,0,0,4,7,1,0
230270470002019,887553,0,2,3,0,0,0,2,4,0,0
230270470002020,371469,0,12,16,1,1,0,10,18,2,0
230270470002021,223276,0,0,0,0,0,0,0,0,0,0
230270470002022,35436,0,0,0,0,0,0,0,0,0,0
230270470002023,2852314,0,16,20,1,1,0,12,22,2,0
230270470002024,105177,0,9,12,1,0,0,7,13,1,0
230270470002025,137201,0,0,0,0,0,0,0,0,0,0
230270470002026,14341,0,0,0,0,0,0,0,0,0,0
230270470002027,63314,0,0,1,0,0,0,0,1,0,0
230270470002028,1051876,73450,2,3,0,0,0,2,3,0,0
230270470002029,2049287,0,1,2,0,0,0,1,2,0,0
230270470002030,13880889,1038491,47,60,3,2,0,37,68,7,2
230270470002031,15183,0,0,0,0,0,0,0,0,0,0
230270470002032,0,425946,2,3,0,0,0,2,3,0,0
230270470002033,1412897,0,5,7,0,0,0,4,8,1,0
230270470002034,4230603,0,12,15,1,1,0,9,17,2,0
230270470002035,10009772,0,12,15,1,1,0,9,17,2,0
230270470002036,76663,0,0,0,0,0,0,0,0,0,0
230270470002037,279101,0,38,49,3,2,0,30,55,6,1
230270470002038,0,2884,8,10,1,0,0,6,11,1,0
230270470002039,13964,0,0,0,0,0,0,0,0,0,0
230270470002040,356747,0,0,0,0,0,0,0,0,0,0
230270470002041,160939,0,0,0,0,0,0,0,0,0,0
230270470002042,5061572,603,0,0,0,0,0,0,0,0,0
230270470002043,0,1833,0,1,0,0,0,0,1,0,0
230270470002044,0,158864,3,3,0,0,0,2,4,0,0
230270470002045,1852215,0,0,0,0,0,0,0,0,0,0
230270470002046,60917,0,3,4,0,0,0,2,5,1,0
230270470002047,39195,0,0,0,0,0,0,0,0,0,0
230270470002048,46348,0,0,0,0,0,0,0,0,0,0
230270470002049,0,30768,0,0,0,0,0,0,0,0,0
230270470002050,326649,0,0,1,0,0,0,0,1,0,0
230270470003000,1060098,0,19,25,1,1,0,14,28,3,0
230270470003001,2415146,0,12,16,1,0,0,9,18,2,0
230270470003002,0,13585,0,0,0,0,0,0,0,0,0
230270470003003,200201,0,21,28,1,1,0,16,32,3,1
230270470003004,4069020,0,2,3,0,0,0,2,3,0,0
230270470003005,3879746,0,22,30,1,1,0,17,33,4,1
230270470003006,439525,0,0,0,0,0,0,0,0,0,0
230270470003007,1942015,0,2,3,0,0,0,2,3,0,0
230270470003008,2508926,0,0,0,0,0,0,0,0,0,0
230270470003009,42657,0,0,0,0,0,0,0,0,0,0
230270470003010,11337875,56062,2,3,0,0,0,2,3,0,0
230270470003011,775252,0,0,0,0,0,0,0,0,0,0
230270470003012,11388,0,1,1,0,0,0,1,2,0,0
230270470003013,247644,0,28,37,2,1,0,21,42,5,1
230270470003014,805047,0,46,61,3,2,0,34,68,8,1
230270470003015,377,512667,3,4,0,0,0,3,5,1,0
230270470003016,866506,0,0,0,0,0,0,0,0,0,0
230270470003017,648527,0,0,0,0,0,0,0,0,0,0
230270470003018,32450,0,17,22,1,1,0,13,25,3,0
230270470003019,63970,0,0,0,0,0,0,0,0,0,0
230270470003020,3646533,0,0,0,0,0,0,0,0,0,0
230270470003021,3431903,0,8,10,0,0,0,6,12,1,0
230270470003022,0,36937,18,24,1,1,0,13,27,3,0
230270470003023,0,163441,18,24,1,1,0,13,27,3,0
230270470003024,678982,0,16,21,1,1,0,12,23,3,0
230270470003025,163446,0,0,0,0,0,0,0,0,0,0
230270470003026,0,4114685,10,13,1,0,0,8,15,2,0
230270470003027,1999108,0,54,71,3,2,0,40,80,9,1
230270470003028,24427,0,15,19,1,1,0,11,22,2,0
230270470003029,1187266,0,5,7,0,0,0,4,8,1,0
230270470003030,2462401,0,0,0,0,0,0,0,0,0,0
230270470003031,520336,0,4,6,0,0,0,3,7,1,0
230270470003032,3402228,0,0,0,0,0,0,0,0,0,0
230270470003033,35850,0,3,4,0,0,0,2,4,0,0
230270470003034,2043868,64874,12,16,1,0,0,9,18,2,0
230270470003035,8377,0,3,4,0,0,0,3,5,1,0
230270470003036,135950,0,0,0,0,0,0,0,0,0,0
230270470004000,75973,0,19,22,0,1,0,14,24,3,1
230270470004001,211344,0,4,5,0,0,0,3,5,1,0
230270470004002,498907,0,0,0,0,0,0,0,0,0,0
230270470004003,1369,0,1,1,0,0,0,1,1,0,0
230270470004004,57512,0,15,17,0,1,0,11,18,2,1
230270470004005,1634043,0,3,3,0,0,0,2,3,0,0
230270470004006,3711739,0,33,38,1,1,0,25,41,4,2
230270470004007,288183,0,6,6,0,0,0,4,7,1,0
230270470004008,1520075,0,0,0,0,0,0,0,0,0,0
230270470004009,268054,0,8,10,0,0,0,6,11,1,1
230270470004010,305049,0,8,9,0,0,0,6,10,1,1
230270470004011,233700,0,1,1,0,0,0,0,1,0,0
230270470004012,66788,0,1,1,0,0,0,0,1,0,0
230270470004013,1064466,0,1,1,0,0,0,0,1,0,0
230270470004014,12157443,0,2,2,0,0,0,1,2,0,0
230270470004015,628559,0,2,2,0,0,0,1,2,0,0
230270470004016,139728,0,0,0,0,0,0,0,0,0,0
230270470004017,31407,0,0,0,0,0,0,0,0,0,0
230270470004018,8369600,0,5,5,0,0,0,4,6,1,0
230270470004019,605693,0,12,13,0,1,0,9,14,2,1
230270470004020,121580,0,2,3,0,0,0,2,3,0,0
230270470004021,695648,0,0,0,0,0,0,0,0,0,0
230270470004022,889253,0,0,0,0,0,0,0,0,0,0
230270470004023,266474,0,0,0,0,0,0,0,0,0,0
230270470004024,450432,0,30,34,1,1,0,23,37,4,2
230270470004025,1707088,0,11,12,0,0,0,8,13,1,1
230270470004026,1618515,0,0,0,0,0,0,0,0,0,0
230270470004027,68429,0,1,1,0,0,0,1,2,0,0
230270470004028,1312326,0,0,0,0,0,0,0,0,0,0
230270470004029,265153,0,15,17,0,1,0,11,19,2,1
230270470004030,1269208,0,0,0,0,0,0,0,0,0,0
230270470004031,163458,0,0,0,0,0,0,0,0,0,0
230270470004032,2092740,15838,1,1,0,0,0,1,1,0,0
230270470004033,2278973,0,0,0,0,0,0,0,0,0,0
230270470004034,2268401,0,1,1,0,0,0,1,1,0,0
230270470004035,1015141,0,14,16,0,1,0,10,17,2,1
230270470004036,703327,0,5,6,0,0,0,4,6,1,0
230270470004037,156019,0,11,12,0,0,0,8,13,1,1
230270470004038,88689,0,8,9,0,0,0,6,10,1,1
230270470004039,336272,0,13,15,0,1,0,10,16,2,1
230270470004040,333386,0,0,0,0,0,0,0,0,0,0
230299551001000,0,4210453,0,0,0,0,0,0,0,0,0
230299551001001,79942,7188855,0,0,0,0,0,0,0,0,0
230299551001002,0,143329,0,0,0,0,0,0,0,0,0
230299551001003,0,68375,0,0,0,0,0,0,0,0,0
230299551001004,0,3307775,0,0,0,0,0,0,0,0,0
230299551001005,92296,1148909,0,0,0,0,0,0,0,0,0
230299551001006,156144,0,0,0,0,0,0,0,0,0,0
230299551001007,8944638,611380,0,0,0,0,0,0,0,0,0
230299551001008,0,2860697,0,0,0,0,0,0,0,0,0
230299551001009,4379372,0,0,0,0,0,0,0,0,0,0
230299551001010,11703364,0,0,0,0,0,0,0,0,0,0
230299551001011,1277998,0,0,0,0,0,0,0,0,0,0
230299551001012,1480905,0,0,0,0,0,0,0,0,0,0
230299551001013,2993323,0,0,0,0,0,0,0,0,0,0
230299551001014,7668801,0,0,0,0,0,0,0,0,0,0
230299551001015,30545295,0,0,0,0,0,0,0,0,0,0
230299551001016,0,728943,0,0,0,0,0,0,0,0,0
230299551001017,2160118,0,0,0,0,0,0,0,0,0,0
230299551001018,5896033,0,1,2,0,0,0,0,2,0,0
230299551001019,54465,1869402,9,29,0,1,0,6,30,1,1
230299551001020,105935,1769793,0,0,0,0,0,0,0,0,0
230299551001021,14719247,0,3,9,0,0,0,2,10,0,0
230299551001022,14709271,389046,10,31,0,1,0,7,33,1,1
230299551001023,660782,0,0,0,0,0,0,0,0,0,0
230299551001024,2155487,0,0,1,0,0,0,0,1,0,0
230299551001025,123352,0,0,0,0,0,0,0,0,0,0
230299551001026,23193835,5843,0,0,0,0,0,0,0,0,0
230299551001027,0,1045604,0,0,0,0,0,0,0,0,0
230299551001028,1670174,0,4,13,0,0,0,3,13,1,0
230299551001029,1079137,0,0,0,0,0,0,0,0,0,0
230299551001030,4293059,0,0,0,0,0,0,0,0,0,0
230299551001031,7532210,0,1,5,0,0,0,1,5,0,0
230299551001032,3203391,0,0,0,0,0,0,0,0,0,0
230299551001033,5210371,5089,0,0,0,0,0,0,0,0,0
230299551001034,0,1254146,0,0,0,0,0,0,0,0,0
230299551001035,796763,0,0,0,0,0,0,0,0,0,0
230299551001036,67957,0,0,0,0,0,0,0,0,0,0
230299551001037,1051816,98876,0,0,0,0,0,0,0,0,0
230299551001038,745540,0,0,1,0,0,0,0,1,0,0
230299551001039,538146,0,0,0,0,0,0,0,0,0,0
230299551001040,1850916,0,0,0,0,0,0,0,0,0,0
230299551001041,2739745,0,0,0,0,0,0,0,0,0,0
230299551001042,4484550,0,0,0,0,0,0,0,0,0,0
230299551001043,3872302,0,0,0,0,0,0,0,0,0,0
230299551001044,2304231,0,0,0,0,0,0,0,0,0,0
230299551001045,0,1251836,0,0,0,0,0,0,0,0,0
230299551001046,0,964576,0,0,0,0,0,0,0,0,0
230299551001047,1295834,0,0,0,0,0,0,0,0,0,0
230299551001048,335334,0,0,0,0,0,0,0,0,0,0
230299551001049,469647,0,0,0,0,0,0,0,0,0,0
230299551001050,1592609,0,0,0,0,0,0,0,0,0,0
230299551001051,24562579,556556,1,1,0,0,0,0,1,0,0
230299551001052,0,467679,0,0,0,0,0,0,0,0,0
230299551001053,0,192005,0,0,0,0,0,0,0,0,0
230299551001054,788923,0,0,0,0,0,0,0,0,0,0
230299551001055,2557,174,0,0,0,0,0,0,0,0,0
230299551001056,256749,0,0,0,0,0,0,0,0,0,0
230299551001057,21266,0,0,0,0,0,0,0,0,0,0
230299551001058,11366,0,0,0,0,0,0,0,0,0,0
230299551001059,26273,0,0,1,0,0,0,0,1,0,0
230299551001060,3832513,0,7,16,0,0,0,5,17,0,0
230299551001061,518906,0,0,0,0,0,0,0,0,0,0
230299551001062,61002,0,0,0,0,0,0,0,0,0,0
230299551001063,12947,0,0,0,0,0,0,0,0,0,0
230299551001064,115683,0,0,0,0,0,0,0,0,0,0
230299551001065,39712,0,0,0,0,0,0,0,0,0,0
230299551001066,456514,0,0,0,0,0,0,0,0,0,0
230299551001067,56245,0,0,0,0,0,0,0,0,0,0
230299551001068,0,12710,0,0,0,0,0,0,0,0,0
230299551001069,0,69444,0,0,0,0,0,0,0,0,0
230299551001070,0,346434,0,0,0,0,0,0,0,0,0
230299551001071,1691,0,0,0,0,0,0,0,0,0,0
230299551001072,571270,0,0,0,0,0,0,0,0,0,0
230299551001073,491356,0,0,0,0,0,0,0,0,0,0
230299551001074,11145827,0,0,0,0,0,0,0,0,0,0
230299551001075,3208597,0,0,0,0,0,0,0,0,0,0
230299551001076,17664716,0,0,0,0,0,0,0,0,0,0
230299551001077,25055,0,0,0,0,0,0,0,0,0,0
230299551001078,1414932,0,0,1,0,0,0,0,1,0,0
230299551001079,1456517,0,0,0,0,0,0,0,0,0,0
230299551001080,2179073,0,0,0,0,0,0,0,0,0,0
230299551001081,2636275,0,0,0,0,0,0,0,0,0,0
230299551001082,310436,0,0,0,0,0,0,0,0,0,0
230299551001083,1415598,0,0,0,0,0,0,0,0,0,0
230299551001084,2771415,0,0,0,0,0,0,0,0,0,0
230299551001085,1279525,0,0,1,0,0,0,0,1,0,0
230299551001086,692105,0,1,2,0,0,0,0,2,0,0
230299551001087,285155,0,1,2,0,0,0,1,2,0,0
230299551001088,162841,0,1,3,0,0,0,1,3,0,0
230299551001089,3690876,0,0,0,0,0,0,0,0,0,0
230299551001090,748680,0,0,0,0,0,0,0,0,0,0
230299551001091,10454002,0,1,2,0,0,0,0,2,0,0
230299551001092,13567176,577194,3,8,0,0,0,2,9,0,0
230299551001093,9045246,0,0,0,0,0,0,0,0,0,0
230299551001094,1319437,0,0,0,0,0,0,0,0,0,0
230299551001095,929584,0,0,0,0,0,0,0,0,0,0
230299551001096,3835019,0,5,12,0,0,0,4,13,0,0
230299551001097,3788753,0,0,0,0,0,0,0,0,0,0
230299551001098,29444435,0,0,0,0,0,0,0,0,0,0
230299551001099,3525231,0,0,0,0,0,0,0,0,0,0
230299551001100,1792273,0,0,0,0,0,0,0,0,0,0
230299551001101,4014980,0,0,0,0,0,0,0,0,0,0
230299551001102,1849812,0,0,0,0,0,0,0,0,0,0
230299551001103,9432956,0,2,5,0,0,0,2,6,0,0
230299551001104,3641303,20243,0,0,0,0,0,0,0,0,0
230299551001105,2362794,0,1,3,0,0,0,0,3,0,0
230299551001106,46686,0,0,1,0,0,0,0,1,0,0
230299551001107,9269186,0,0,0,0,0,0,0,0,0,0
230299551001108,700819,0,0,0,0,0,0,0,0,0,0
230299551001109,5305,0,0,0,0,0,0,0,0,0,0
230299551001110,19113451,1256632,0,0,0,0,0,0,0,0,0
230299551001111,1362016,0,0,0,0,0,0,0,0,0,0
230299551001112,3312095,0,0,0,0,0,0,0,0,0,0
230299551001113,466412,0,0,0,0,0,0,0,0,0,0
230299551001114,1937671,0,0,0,0,0,0,0,1,0,0
230299551001115,1507254,0,0,0,0,0,0,0,0,0,0
230299551001116,2769786,0,0,1,0,0,0,0,1,0,0
230299551001117,1556903,0,0,0,0,0,0,0,0,0,0
230299551001118,1723318,0,0,0,0,0,0,0,0,0,0
230299551001119,1842790,0,0,0,0,0,0,0,0,0,0
230299551001120,1381419,0,0,0,0,0,0,0,0,0,0
230299551001121,1428,1131253,0,0,0,0,0,0,0,0,0
230299551001122,26696,818401,0,0,0,0,0,0,0,0,0
230299551001123,1185041,0,0,0,0,0,0,0,0,0,0
230299551001124,299472,0,0,0,0,0,0,0,0,0,0
230299551001125,1056359,0,0,0,0,0,0,0,0,0,0
230299551001126,7827013,0,0,0,0,0,0,0,0,0,0
230299551001127,1657495,0,0,0,0,0,0,0,0,0,0
230299551001128,2785727,0,0,0,0,0,0,0,0,0,0
230299551001129,5773143,0,0,0,0,0,0,0,0,0,0
230299551001130,3519192,0,0,0,0,0,0,0,0,0,0
230299551001131,3584784,0,0,0,0,0,0,0,0,0,0
230299551001132,2861140,0,0,0,0,0,0,0,0,0,0
230299551001133,4421420,0,0,0,0,0,0,0,0,0,0
230299551001134,5898009,0,0,0,0,0,0,0,0,0,0
230299551001135,1798884,0,0,0,0,0,0,0,0,0,0
230299551001136,7719327,0,0,0,0,0,0,0,0,0,0
230299551001137,13520830,0,0,0,0,0,0,0,0,0,0
230299551001138,1985489,0,0,0,0,0,0,0,0,0,0
230299551001139,1301993,0,0,0,0,0,0,0,0,0,0
230299551001140,8038835,0,0,0,0,0,0,0,0,0,0
230299551001141,1094256,0,0,0,0,0,0,0,0,0,0
230299551001142,4730421,0,0,0,0,0,0,0,0,0,0
230299551001143,1787435,0,0,0,0,0,0,0,0,0,0
230299551001144,3365885,0,0,0,0,0,0,0,0,0,0
230299551001145,1443558,0,0,0,0,0,0,0,0,0,0
230299551001146,6478956,0,0,1,0,0,0,0,1,0,0
230299551001147,5703784,0,3,12,0,0,0,2,12,0,1
230299551001148,234061,0,0,0,0,0,0,0,0,0,0
230299551001149,532029,0,0,1,0,0,0,0,1,0,0
230299551001150,361292,0,0,0,0,0,0,0,0,0,0
230299551001151,7170660,0,0,0,0,0,0,0,0,0,0
230299551001152,3194146,0,0,0,0,0,0,0,0,0,0
230299551001153,1162179,0,0,1,0,0,0,0,1,0,0
230299551001154,6329187,0,1,4,0,0,0,1,4,0,0
230299551001155,21387458,21450,4,16,0,0,0,3,16,0,1
230299551001156,0,303040,0,0,0,0,0,0,0,0,0
230299551001157,21124,0,0,0,0,0,0,0,0,0,0
230299551001158,430190,0,0,0,0,0,0,0,0,0,0
230299551001159,212778,0,0,0,0,0,0,0,0,0,0
230299551001160,1179393,0,0,0,0,0,0,0,0,0,0
230299551001161,2415760,0,0,0,0,0,0,0,0,0,0
230299551001162,7097461,60119,0,0,0,0,0,0,0,0,0
230299551001163,3580539,0,1,6,0,0,0,1,6,0,0
230299551001164,410446,0,1,1,0,0,0,0,1,0,0
230299551001165,3915064,0,0,0,0,0,0,0,0,0,0
230299551001166,27860,0,0,0,0,0,0,0,0,0,0
230299551001167,1647407,0,0,0,0,0,0,0,0,0,0
230299551001168,2072337,0,1,2,0,0,0,1,2,0,0
230299551001169,14315490,73938,1,3,0,0,0,1,3,0,0
230299551001170,1655559,0,0,0,0,0,0,0,0,0,0
230299551001171,1197111,0,0,0,0,0,0,0,0,0,0
230299551001172,1778173,0,3,5,0,0,0,2,5,0,0
230299551001173,94860,0,0,0,0,0,0,0,0,0,0
230299551001174,5851765,0,0,0,0,0,0,0,0,0,0
230299551001175,1761688,37086,1,3,0,0,0,0,3,0,0
230299551001176,4302117,0,4,16,0,0,0,3,16,0,1
230299551001177,2363381,0,0,1,0,0,0,0,1,0,0
230299551001178,61569,0,0,0,0,0,0,0,0,0,0
230299551001179,508005,0,0,0,0,0,0,0,0,0,0
230299551001180,1892883,0,0,0,0,0,0,0,0,0,0
230299551001181,4310613,22807,0,0,0,0,0,0,0,0,0
230299551001182,9829808,0,0,0,0,0,0,0,0,0,0
230299551001183,3062326,0,0,0,0,0,0,0,0,0,0
230299551001184,288457,0,0,0,0,0,0,0,0,0,0
230299551001185,522597,0,1,2,0,0,0,1,2,0,0
230299551001186,17517442,0,0,0,0,0,0,0,0,0,0
230299551001187,1484120,0,0,0,0,0,0,0,0,0,0
230299551001188,6938916,0,0,0,0,0,0,0,0,0,0
230299551001189,7607196,0,2,3,0,0,0,1,4,0,0
230299551001190,4864563,0,1,2,0,0,0,1,2,0,0
230299551001191,1433963,0,0,0,0,0,0,0,0,0,0
230299551001192,16616962,0,0,0,0,0,0,0,0,0,0
230299551001193,231649,0,0,0,0,0,0,0,0,0,0
230299551001194,49798,0,1,1,0,0,0,0,1,0,0
230299551001195,541575,0,3,5,0,0,0,2,5,0,0
230299551001196,2273859,0,0,0,0,0,0,0,0,0,0
230299551001197,6540097,207088,0,0,0,0,0,0,0,0,0
230299551001198,1549726,0,0,0,0,0,0,0,0,0,0
230299551001199,3097691,0,0,0,0,0,0,0,0,0,0
230299551001200,1143762,0,0,0,0,0,0,0,0,0,0
230299551001201,4098233,163383,0,0,0,0,0,0,0,0,0
230299551001202,19099490,0,0,0,0,0,0,0,0,0,0
230299551001203,0,52672,0,0,0,0,0,0,0,0,0
230299551001204,0,144685,0,0,0,0,0,0,0,0,0
230299551001205,12578,1010820,0,0,0,0,0,0,0,0,0
230299551001206,4041,2358634,0,0,0,0,0,0,0,0,0
230299551001207,79657,1793188,0,0,0,0,0,0,0,0,0
230299551001208,7563038,0,0,0,0,0,0,0,0,0,0
230299551001209,5192936,29486,0,0,0,0,0,0,0,0,0
230299551001210,6578095,32528,42,15,1,0,0,35,20,1,2
230299551001211,969091,0,0,0,0,0,0,0,0,0,0
230299551001212,2393552,0,24,9,0,0,0,20,12,1,1
230299551001213,2019150,0,2,1,0,0,0,1,1,0,0
230299551001214,12090477,0,3,1,0,0,0,2,1,0,0
230299551001215,10630423,0,39,14,1,0,0,32,18,1,1
230299551001216,143601,0,0,0,0,0,0,0,0,0,0
230299551001217,1691305,0,0,0,0,0,0,0,0,0,0
230299551001218,0,62600,4,7,0,0,0,3,8,0,0
230299551001219,1531629,0,0,0,0,0,0,0,0,0,0
230299551001220,1140580,0,0,0,0,0,0,0,0,0,0
230299551001221,43659,0,0,0,0,0,0,0,0,0,0
230299551001222,14191262,0,0,0,0,0,0,0,0,0,0
230299551001223,714407,0,0,0,0,0,0,0,0,0,0
230299551001224,687755,0,0,0,0,0,0,0,0,0,0
230299551001225,2313649,0,11,4,0,0,0,9,5,0,0
230299551001226,2232885,0,0,0,0,0,0,0,0,0,0
230299551001227,3034906,0,0,0,0,0,0,0,0,0,0
230299551001228,450616,4970940,0,0,0,0,0,0,0,0,0
230299551001229,16922124,0,0,0,0,0,0,0,0,0,0
230299551001230,86827,0,0,0,0,0,0,0,0,0,0
230299551001231,301555,0,0,0,0,0,0,0,0,0,0
230299551001232,1983306,0,0,0,0,0,0,0,0,0,0
230299551001233,18980,0,0,0,0,0,0,0,0,0,0
230299551001234,6509459,0,0,0,0,0,0,0,0,0,0
230299551001235,16755,0,0,0,0,0,0,0,0,0,0
230299551001236,43432,0,0,0,0,0,0,0,0,0,0
230299551001237,0,122790,0,0,0,0,0,0,0,0,0
230299551001238,6996,0,15,5,0,0,0,12,7,0,1
230299551001239,3164,0,0,0,0,0,0,0,0,0,0
230299551001240,0,15343,0,0,0,0,0,0,0,0,0
230299551001241,24642,0,0,0,0,0,0,0,0,0,0
230299551001242,334073,0,0,0,0,0,0,0,0,0,0
230299551001243,4644571,0,24,9,0,0,0,20,12,1,1
230299551001244,101245,2219873,6,2,0,0,0,5,3,0,0
230299551001245,0,156216,13,5,0,0,0,11,6,0,0
230299551001246,0,1353043,0,0,0,0,0,0,0,0,0
230299551001247,138384,1472067,0,0,0,0,0,0,0,0,0
230299551001248,108761,0,0,0,0,0,0,0,0,0,0
230299551001249,0,967246,0,0,0,0,0,0,0,0,0
230299551001250,105531,0,0,0,0,0,0,0,0,0,0
230299551001251,5315,0,0,0,0,0,0,0,0,0,0
230299551001252,0,3293949,0,0,0,0,0,0,0,0,0
230299551001253,31275,0,0,0,0,0,0,0,0,0,0
230299551001254,44225,0,0,0,0,0,0,0,0,0,0
230299551001255,0,1216459,1,0,0,0,0,1,0,0,0
230299551001256,0,1565383,0,0,0,0,0,0,0,0,0
230299551001257,1322541,0,0,0,0,0,0,0,0,0,0
230299551001258,1007694,0,0,0,0,0,0,0,0,0,0
230299551001259,0,49209,8,3,0,0,0,6,4,0,0
230299551001260,468403,0,0,0,0,0,0,0,0,0,0
230299551001261,62372,1370278,5,2,0,0,0,4,2,0,0
230299551001262,0,740038,0,0,0,0,0,0,0,0,0
230299551001263,2948986,0,3,7,0,0,0,2,8,0,0
230299551001264,11451,0,2,4,0,0,0,1,4,0,0
230299551001265,0,20069,0,0,0,0,0,0,0,0,0
230299551002000,31227,4326591,3,9,0,0,0,2,9,0,0
230299551002001,7746069,613647,5,15,0,0,0,3,16,1,1
230299551002002,948570,0,0,0,0,0,0,0,0,0,0
230299551002003,115490,0,0,0,0,0,0,0,0,0,0
230299551002004,224620,0,0,2,0,0,0,0,2,0,0
230299551002005,191314,0,0,0,0,0,0,0,0,0,0
230299551002006,164130,0,5,17,0,0,0,4,17,1,1
230299551002007,475860,0,0,0,0,0,0,0,0,0,0
230299551002008,4475737,0,0,0,0,0,0,0,0,0,0
230299551002009,129933,0,0,0,0,0,0,0,0,0,0
230299551002010,56111,0,0,0,0,0,0,0,0,0,0
230299551002011,1836490,0,0,0,0,0,0,0,0,0,0
230299551002012,693681,0,0,0,0,0,0,0,0,0,0
230299551002013,5553047,0,0,0,0,0,0,0,0,0,0
230299551002014,8977919,0,0,0,0,0,0,0,0,0,0
230299551002015,11906418,0,0,1,0,0,0,0,1,0,0
230299551002016,0,1299267,0,0,0,0,0,0,0,0,0
230299551002017,0,1608383,0,0,0,0,0,0,0,0,0
230299551002018,17952758,0,1,4,0,0,0,1,4,0,0
230299551002019,10640025,0,0,0,0,0,0,0,0,0,0
230299551002020,0,44838,0,0,0,0,0,0,0,0,0
230299551002021,174339,5898891,0,0,0,0,0,0,0,0,0
230299551002022,0,122156,0,0,0,0,0,0,0,0,0
230299551002023,154666,0,0,0,0,0,0,0,0,0,0
230299551002024,16541,0,0,0,0,0,0,0,0,0,0
230299551002025,57226,0,0,0,0,0,0,0,0,0,0
230299551002026,90333,0,0,0,0,0,0,0,0,0,0
230299551002027,551776,0,1,2,0,0,0,1,2,0,0
230299551002028,3143007,0,2,7,0,0,0,2,8,0,0
230299551002029,1173841,0,0,0,0,0,0,0,0,0,0
230299551002030,8515,0,29,93,0,3,0,20,97,4,3
230299551002031,10445273,0,0,0,0,0,0,0,0,0,0
230299551002032,1976396,0,0,1,0,0,0,0,1,0,0
230299551002033,4147001,0,0,0,0,0,0,0,0,0,0
230299551002034,1117056,0,3,9,0,0,0,2,10,0,0
230299551002035,888657,0,0,0,0,0,0,0,0,0,0
230299551002036,57740,0,0,0,0,0,0,0,0,0,0
230299551002037,35076018,355779,0,0,0,0,0,0,0,0,0
230299551002038,27964,2452826,3,10,0,0,0,2,10,0,0
230299551002039,3502594,0,3,8,0,0,0,2,9,0,0
230299551002040,1626800,0,0,0,0,0,0,0,0,0,0
230299551002041,28187,0,0,0,0,0,0,0,0,0,0
230299551002042,1154513,0,0,0,0,0,0,0,0,0,0
230299551002043,956946,0,1,3,0,0,0,1,3,0,0
230299551002044,1371398,0,0,0,0,0,0,0,0,0,0
230299551003000,11193082,55630,0,0,0,0,0,0,0,0,0
230299551003001,1066756,0,0,0,0,0,0,0,0,0,0
230299551003002,3178291,0,1,1,0,0,0,0,1,0,0
230299551003003,1466436,0,0,0,0,0,0,0,0,0,0
230299551003004,0,444659,5,8,0,1,0,4,10,0,0
230299551003005,2019898,0,0,0,0,0,0,0,0,0,0
230299551003006,6721572,0,1,1,0,0,0,0,1,0,0
230299551003007,790698,0,0,0,0,0,0,0,0,0,0
230299551003008,366632,0,0,0,0,0,0,0,0,0,0
230299551003009,7604675,0,0,1,0,0,0,0,1,0,0
230299551003010,0,310949,1,1,0,0,0,0,1,0,0
230299551003011,0,2424,0,0,0,0,0,0,0,0,0
230299551003012,1863365,0,0,0,0,0,0,0,0,0,0
230299551003013,719264,0,0,0,0,0,0,0,0,0,0
230299551003014,41179,0,0,0,0,0,0,0,0,0,0
230299551003015,12567704,190676,0,0,0,0,0,0,0,0,0
230299551003016,178247,0,0,0,0,0,0,0,0,0,0
230299551003017,202684,0,0,0,0,0,0,0,0,0,0
230299551003018,10661701,0,1,1,0,0,0,1,1,0,0
230299551003019,98880,0,0,0,0,0,0,0,0,0,0
230299551003020,11639088,0,0,0,0,0,0,0,0,0,0
230299551003021,2938474,0,0,1,0,0,0,0,1,0,0
230299551003022,4493376,0,0,0,0,0,0,0,0,0,0
230299551003023,6998474,0,1,2,0,0,0,1,3,0,0
230299551003024,2980817,236404,2,4,0,0,0,2,5,0,0
